Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V206	0.17904	0	0.252	0.44269	0.12628	0
V207	0.67423	0.13037	0.18087	0	0.01454	0
V208	0.53011	0	0.46989	0	0	0
V209	0.37064	0.58259	0	0	0	0.04677
V210	0.15419	0	0.84581	0	0	0
V211	0.75291	0	0.24709	0	0	0
V212	0.183	0.23222	0.33063	0.08473	0.16942	0
V213	0.14188	0	0.47819	0	0.37993	0
V214	0.89207	0	0.10793	0	0	0
V215	0.03833	0.8056	0	0	0	0.15606
V216	0.16167	0.52708	0.31126	0	0	0
V217	0.44099	0	0.16029	0	0.18265	0.21607
V218	0.13877	0.38404	0.08597	0.30035	0.09087	0
V219	0.96932	0	0.03068	0	0	0
V220	0.27691	0	0.133	0.50729	0.08279	0
V221	0.01282	0.98058	0.0066	0	0	0
V222	0.24292	0.20692	0.20206	0	0.34811	0
V223	0.26808	0.2493	0.23683	0	0	0.24579
V224	0.06059	0	0.60932	0	0.33008	0
V225	0.20696	0	0	0	0	0.79304
V226	0.49604	0	0.37035	0	0.13361	0
V227	0.86613	0	0.13387	0	0	0
V228	0.34442	0.09787	0.5577	0	0	0
V229	0.3401	0	0.5296	0	0.1303	0
V230	0.20505	0	0.79495	0	0	0
V231	0.20963	0	0.12197	0.54717	0.12122	0
V232	0.65236	0	0.10043	0	0.04479	0.20242
V233	0.90357	0	0.09643	0	0	0
V234	0.54654	0	0.23429	0	0.21917	0
V235	0.25288	0	0.14452	0.50103	0.10157	0
V236	0.29176	0	0.37292	0	0.33532	0
V237	0.08063	0	0.91937	0	0	0
V238	0.89084	0	0.10916	0	0	0
V239	0.69628	0	0.30372	0	0	0
V240	0.14	0.11636	0.20489	0	0.53874	0
V241	0.76744	0.08847	0.14409	0	0	0
V242	0.54761	0	0.13441	0	0.06303	0.25495
V243	0.10091	0.33463	0.56446	0	0	0
V244	0.42897	0	0.19611	0	0.35858	0.01634
V245	0.99824	0	0.00176	0	0	0
V246	0.19543	0	0.40707	0.04747	0.35003	0
V247	0.53137	0	0.05683	0	0.0096	0.4022
V248	0.43762	0	0.20423	0	0.35815	0
V249	0.53302	0.03566	0.43132	0	0	0
