mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V1	0.2605	0.21519	0.25124	0.16576	0.1073
V2	0.05348	0.69852	0.10154	0.1099	0.03656
V3	0.05094	0.14717	0.39147	0.3875	0.02293
V4	0.00962	0.11974	0.25126	0.08223	0.53716
V5	0.01354	0.07605	0.09237	0.12852	0.68953
V6	0.26324	0.14351	0.26338	0.24005	0.08982
V7	0.00655	0.16642	0.39907	0.09766	0.33029
V8	0.00822	0.21433	0.6746	0.09541	0.00743
V9	0.04527	0.10331	0.25351	0.57411	0.02381
V10	0.34672	0.18452	0.39756	0.04576	0.02543
V11	0.03057	0.10098	0.13327	0.09463	0.64055
V12	0.06739	0.11204	0.22809	0.30379	0.28868
V13	0.1135	0.10265	0.06409	0.42703	0.29273
V14	0.13346	0.07041	0.09277	0.61546	0.0879
V15	0.01918	0.05639	0.02397	0.85669	0.04377
V16	0.4599	0.13773	0.03707	0.34236	0.02295
V17	0.06072	0.2651	0.05077	0.09529	0.52812
V18	0.07217	0.41002	0.26827	0.23409	0.01545
V19	0.02626	0.07189	0.03178	0.14681	0.72327
V20	0.00131	0.18056	0.5872	0.21437	0.01656
V21	0.01854	0.28739	0.1619	0.18841	0.34376
V22	0.64327	0.1741	0.08724	0.06262	0.03276
V23	0.07054	0.08276	0.05318	0.16285	0.63068
V24	0.39049	0.1807	0.0483	0.09404	0.28647
V25	0.02076	0.07667	0.04261	0.43755	0.42241
V26	0.39646	0.24894	0.08809	0.09089	0.17562
V27	0.10725	0.47831	0.21408	0.05569	0.14466
V28	0.02395	0.14141	0.20876	0.58342	0.04246
V29	0.00331	0.10788	0.31126	0.5489	0.02865
V30	0.59244	0.18155	0.05241	0.08287	0.09074
V31	0.35669	0.18878	0.04011	0.26209	0.15233
V32	0.73258	0.10807	0.03241	0.07318	0.05376
V33	0.02133	0.22283	0.05046	0.14829	0.55709
V34	0.11815	0.75467	0.05594	0.06767	0.00356
V35	0.0829	0.55646	0.28124	0.07577	0.00363
V36	0.02418	0.2313	0.19513	0.11985	0.42953
V37	0.61282	0.09907	0.02372	0.07386	0.19053
V38	0.09432	0.16937	0.42125	0.20337	0.1117
V39	0.25759	0.16574	0.31155	0.05702	0.2081
V40	0.20431	0.55058	0.05754	0.15422	0.03335
V41	0.05105	0.7604	0.06393	0.06066	0.06396
V42	0.68249	0.13568	0.04486	0.0741	0.06286
V43	0.36482	0.23149	0.31629	0.07145	0.01595
V44	0.02783	0.35115	0.49566	0.04471	0.08066
V45	0.03562	0.60094	0.13842	0.18641	0.0386
V46	0.10815	0.67518	0.11616	0.08439	0.01613
V47	0.00108	0.22338	0.72421	0.03967	0.01165
V48	0.13592	0.19934	0.22628	0.32907	0.10938
V49	0.36137	0.22359	0.22394	0.1717	0.0194
V50	0.01672	0.23115	0.70702	0.03903	0.00607
V51	0.0888	0.30403	0.21786	0.09929	0.29003
V52	0.05684	0.81152	0.06025	0.06893	0.00246
V53	0.02432	0.17478	0.03581	0.73515	0.02994
V54	0.18513	0.06141	0.03652	0.54972	0.16722
V55	0.06382	0.0445	0.0225	0.83277	0.03641
V56	0.0624	0.04003	0.02973	0.75134	0.11651
V57	0.11923	0.25024	0.4788	0.06381	0.08792
V58	0.062	0.08313	0.16151	0.22368	0.46968
V59	0.66107	0.13636	0.10541	0.07408	0.02309
V60	0.34697	0.25237	0.1434	0.16255	0.09471
V61	0.17239	0.07925	0.05585	0.25107	0.44144
V62	0.04916	0.13855	0.29987	0.15482	0.35759
V63	0.33679	0.2878	0.09127	0.08514	0.199
V64	0.7321	0.1233	0.04673	0.07152	0.02634
V65	0.0743	0.11855	0.06422	0.61051	0.13241
V66	0.0224	0.07346	0.14698	0.72114	0.03602
V67	0.00717	0.13653	0.33393	0.12011	0.40226
V68	0.34764	0.15883	0.34851	0.07888	0.06614
V69	0.45776	0.21163	0.20181	0.07194	0.05686
V70	0.05799	0.62803	0.08879	0.20529	0.0199
V71	0.09109	0.68993	0.09206	0.11645	0.01047
V72	0.03803	0.39228	0.0642	0.07974	0.42576
V73	0.05027	0.07241	0.12199	0.5648	0.19053
V74	0.01079	0.08859	0.03277	0.77913	0.08872
V75	0.3625	0.26719	0.28935	0.06043	0.02054
V76	0.00849	0.04516	0.04019	0.8291	0.07705
V77	0.01531	0.21444	0.6936	0.0698	0.00685
V78	0.00139	0.22615	0.71531	0.04558	0.01157
V79	0.0725	0.38935	0.07742	0.17928	0.28145
V80	0.11878	0.65519	0.04819	0.10571	0.07213
V81	0.00855	0.22344	0.72235	0.03939	0.00626
V82	0.19941	0.18558	0.05627	0.52839	0.03035
V83	0.08532	0.11658	0.04806	0.54947	0.20058
V84	0.08706	0.19847	0.04014	0.09932	0.57501
V85	0.00114	0.22303	0.72352	0.04586	0.00645
V86	0.02114	0.28633	0.29899	0.3728	0.02074
V87	0.37219	0.0904	0.06472	0.4363	0.0364
V88	0.26353	0.20551	0.08134	0.22725	0.22237
V89	0.03399	0.25504	0.63494	0.06976	0.00628
V90	0.0191	0.21539	0.09243	0.14275	0.53032
V91	0.00676	0.05927	0.09835	0.80221	0.03342
