CD56NK	CD4MemoryT	CD19B	CD14
V215	0.46726	0	0	0.53274
V216	0	0	0	1
V217	0.14185	0.51732	0.25043	0.0904
V218	0.211	0.46649	0.18352	0.13899
V219	0.22152	0.6664	0	0.11209
V220	0.10105	0.86896	0	0.03
V221	0.92259	0	0	0.07741
V222	0.46688	0.08386	0.38585	0.06341
V223	0.11197	0.12115	0.76688	0
V224	1	0	0	0
V225	0.15762	0.82204	0.02034	0
V226	0.4289	0.02104	0.55006	0
V227	0.90233	0	0.09767	0
V228	0.95112	0	0.0068	0.04208
V229	0.12075	0.00928	0.86997	0
V230	0	0	0	1
V231	0.05181	0.29684	0.15024	0.50111
V232	0.13654	0.70379	0	0.15967
V233	0.74693	0.00027	0.18861	0.06418
V234	0.13389	0.86611	0	0
V235	0.50669	0	0.49331	0
V236	0.16276	0.04725	0.78998	0
V237	0.18039	0	0.01546	0.80415
V238	0.24414	0.52864	0.22721	0
V239	0.14244	0.45857	0	0.39899
V240	0.61615	0	0.38385	0
V241	0.12173	0	0.87827	0
V242	0.23494	0.70855	0.05651	0
V243	0.38083	0	0.61917	0
V244	0.3323	0	0.6677	0
V245	0.74694	0.24353	0.00954	0
V246	0.1632	0.12138	0.71542	0
V247	0.26768	0	0.73232	0
V248	0	0	0.05693	0.94307
V249	0.09907	0.02739	0.87354	0
V250	0.87655	0	0.12345	0
V251	1	0	0	0
V252	0.0976	0.79492	0.10748	0
V253	0.54206	0	0.18177	0.27617
V254	0.09995	0.88847	0.01159	0
V255	0.14215	0.85785	0	0
V256	0.30075	0.19139	0.50786	0
V257	0.60154	0.01901	0.2498	0.12966
V258	0.3056	0.2424	0.43104	0.02095
V259	0.12193	0.27588	0.60219	0
V260	0.08021	0.25932	0.66047	0
V261	0.77407	0	0.15974	0.06619
V262	0.09968	0	0.02437	0.87595
V263	0.1091	0.8909	0	0
V264	0.27683	0	0.50212	0.22105
V265	0	0	0.18392	0.81608
V266	0.76648	0.23352	0	0
V267	0.02537	0.1493	0.39676	0.42857
V268	0.54873	0	0.12743	0.32384
V269	0.09108	0.54341	0.36551	0
V270	0.79119	0	0.19948	0.00933
V271	0.96093	0	0	0.03907
V272	0.16874	0.82985	0.00141	0
V273	0	0	0.04314	0.95686
V274	0.84275	0	0.12618	0.03107
V275	0.09728	0.01298	0.88974	0
V276	0.65624	0.28267	0	0.06109
V277	0.08521	0.18919	0.22065	0.50495
V278	0.05999	0	0.40617	0.53384
V279	0.85743	0	0.07447	0.0681
V280	0	0	0	1
V281	0.72481	0	0.10633	0.16886
V282	0.1721	0.04306	0.78483	0
V283	0.33345	0.5812	0.04252	0.04283
V284	0.12101	0.85795	0.02104	0
V285	0.16878	0	0.83122	0
V286	0.37542	0.53305	0.0881	0.00343
V287	0.20099	0.79901	0	0
V288	0.09352	0.28239	0.48998	0.13411
V289	0.41579	0.18343	0.40078	0
V290	0.96823	0.03177	0	0
V291	0.61275	0	0.38725	0
V292	1	0	0	0
V293	0.4036	0	0.5964	0
V294	0.16937	0.38852	0	0.44212
V295	0.04997	0.1429	0.27445	0.53268
V296	0.30091	0.09146	0.60763	0
V297	0.0196	0	0.09101	0.88939
V298	0.41703	0.04296	0.54001	0
V299	0.12755	0.2806	0.0058	0.58605
V300	0	0	0.31911	0.68089
V301	0.24108	0.08598	0.66117	0.01177
V302	0.77112	0.22888	0	0
V303	0.08208	0.57872	0.3392	0
V304	0.17489	0	0.78451	0.0406
V305	0.23843	0.12305	0.51408	0.12445
V306	0.99578	0	0	0.00422
V307	0.10948	0.89052	0	0
V308	0.3701	0.19652	0.31778	0.11561
V309	0.49632	0.29477	0	0.20891
V310	0.16616	0.32583	0.18537	0.32265
V311	0.62457	0.37543	0	0
V312	0.20338	0.68716	0.10946	0
V313	0	0.00391	0.05746	0.93863
V314	0.0932	0.53169	0.12247	0.25264
V315	0.23677	0.64912	0.01541	0.0987
V316	0.45466	0.0875	0.4051	0.05274
V317	0.20824	0.70835	0.0353	0.04811
V318	0.11214	0.62533	0	0.26252
V319	0.16768	0.03762	0.7947	0
V320	0.1838	0.12611	0.67229	0.0178
V321	0.75258	0.24742	0	0
V322	0.32097	0.31905	0.06732	0.29266
V323	0.00508	0	0.12804	0.86688
V324	0.79951	0.18231	0.01818	0
V325	0.41255	0.58602	0.00143	0
V326	0.06474	0.63666	0.08907	0.20953
V327	0.02685	0.08351	0.18049	0.70915
V328	0.16194	0	0.79107	0.04699
V329	0.29761	0.03534	0.22074	0.4463
V330	0.52452	0	0.33935	0.13612
V331	0.52482	0	0.02117	0.45401
V332	0	0	0.277	0.723
V333	0.57001	0.00952	0.39434	0.02612
V334	0.48295	0	0.37384	0.14321
V335	0.119	0.33635	0.52948	0.01517
V336	0.30464	0.69027	0	0.00509
V337	0.39802	0.35562	0.24636	0
V338	0.08387	0.91613	0	0
V339	0.2223	0	0.7777	0
V340	0.15806	0.21328	0.56436	0.0643
V341	0	0	0.08298	0.91702
V342	0.37214	0	0.60846	0.0194
V343	1	0	0	0
V344	0.82008	0.0598	0.12011	0
V345	0.10695	0.00926	0.8838	0
V346	0.38238	0.03637	0.33563	0.24561
V347	0	0	0.18297	0.81703
V348	0.16798	0.66672	0.14038	0.02492
V349	0.48705	0.11993	0.38525	0.00777
V350	0.11858	0.7556	0.12582	0
V351	0.01563	0	0.53376	0.45061
V352	0.16115	0	0.83885	0
V353	1	0	0	0
V354	0.14963	0.65927	0.19109	0
V355	0.41654	0.01816	0.49385	0.07144
V356	0	0	0.13784	0.86216
V357	0.22329	0.32995	0.30805	0.13871
V358	0.75639	0.00398	0.02762	0.212
V359	0.75866	0	0	0.24134
V360	0.65494	0.34506	0	0
V361	0.07188	0.43138	0.49675	0
V362	0.08586	0.91414	0	0
V363	0.29279	0.07354	0.51931	0.11436
V364	0.29195	0.02783	0.68021	0
V365	0.3392	0	0	0.6608
V366	0.19379	0.69331	0.07538	0.03753
V367	0.76695	0.03483	0	0.19822
V368	0.2065	0.71963	0.07387	0
V369	0.09561	0.37753	0.52686	0
V370	0.41174	0.22738	0.36088	0
V371	0.31007	0.68993	0	0
V372	0.23907	0	0.15786	0.60308
V373	0.17876	0.10258	0.54927	0.1694
V374	0.88915	0	0.11085	0
V375	0.01841	0	0.22065	0.76094
V376	0	0	0.14447	0.85553
V377	0.90313	0	0	0.09687
V378	0	0	0.54988	0.45012
V379	0.50601	0.1327	0	0.36129
V380	0.24792	0	0.26363	0.48845
V381	0.88267	0	0.02633	0.091
V382	0.18544	0.00736	0.8072	0
V383	0.95375	0	0	0.04625
V384	0.74256	0	0.11327	0.14417
V385	0.99827	0	0	0.00173
V386	0.41898	0	0.13459	0.44643
V387	0.73484	0.07896	0.16516	0.02105
V388	0.51452	0.30348	0.13093	0.05108
V389	0.53744	0.46256	0	0
V390	0.39919	0.19953	0.40128	0
V391	0.61864	0	0	0.38136
V392	0.57464	0.17738	0.15996	0.08802
V393	0.41142	0.20018	0.35007	0.03834
V394	0.17818	0.20904	0.14165	0.47113
V395	0.34604	0.38669	0.19653	0.07075
V396	0.0998	0.9002	0	0
V397	0.9439	0	0.0561	0
V398	0.63782	0.05622	0.08575	0.22021
V399	0.31631	0.54263	0.13499	0.00607
V400	0.06365	0.66231	0.05146	0.22259
V401	0.14588	0.13612	0.718	0
V402	0.94152	0.05848	0	0
V403	0	0	0.09252	0.90748
V404	0.19556	0.18295	0.62149	0
V405	0.31873	0	0.19301	0.48825
V406	0.78732	0.18138	0	0.0313
V407	0.08387	0.91613	0	0
V408	0.19854	0.22485	0.44647	0.13014
V409	0	0	0	1
V410	0.19485	0.80515	0	0
V411	0.54865	0	0	0.45135
V412	0.28067	0.02297	0.5624	0.13396
V413	0.16166	0.50716	0.19836	0.13283
V414	0.1354	0.51368	0.33732	0.0136
V415	0.59712	0	0.22946	0.17341
V416	0.10577	0.05752	0.83672	0
V417	0.47761	0.52239	0	0
V418	0.12332	0.01605	0.22898	0.63165
V419	0	0	0.00084	0.99916
V420	0.09513	0.90483	4e-05	0
V421	0.29598	0.0028	0.69651	0.00472
V422	0	0	0.02127	0.97873
V423	0.18941	0	0.81059	0
V424	0.07135	0.00016	0.74335	0.18514
V425	0.15834	0.23329	0.60836	0
V426	0.20968	0.01778	0.77254	0
V427	0.15846	0.42041	0.2232	0.19793
V428	0.20498	0.75395	0.04108	0
V429	0	0	0.01964	0.98036
V430	0.91226	0.07564	0	0.0121
V431	0.28766	0	0.51449	0.19785
V432	0.16008	0	0.08909	0.75083
V433	0.155	0.76042	0	0.08459
V434	0.50007	0	0.02999	0.46993
V435	0.67103	0	0.08305	0.24591
V436	0.52634	0	0.08436	0.3893
V437	0.36296	0.18323	0	0.45381
V438	0.78786	0.08589	0	0.12625
V439	0.00603	0.00426	0.04573	0.94398
V440	0.65631	0	0	0.34369
V441	0.17197	0.10754	0.64686	0.07363
V442	0.46231	0.32446	0.12578	0.08745
V443	0.88711	0	0.02104	0.09185
V444	0.10695	0.00926	0.8838	0
V445	0.72095	0	0.27905	0
V446	0.14266	0.81798	0.03936	0
V447	0.78775	0.01576	0.16081	0.03568
V448	0.01795	0	0.2951	0.68694
V449	0.69773	0	0.27627	0.026
V450	0.23873	0.76127	0	0
V451	1	0	0	0
V452	0	0	0.08961	0.91039
V453	0.98105	0	0.00915	0.0098
V454	0.09067	0.89293	0.0164	0
V455	0.73158	0	0.26842	0
V456	0.46738	0.07386	0.4051	0.05366
V457	0	0	0	1
V458	0.41496	0.17271	0	0.41233
V459	0.12097	0.79394	0.08509	0
V460	1	0	0	0
V461	0	0	0.00669	0.99331
V462	0.51064	0.18628	0	0.30308
V463	0.38185	0.45881	0.14404	0.0153
V464	0.707	0	0	0.293
V465	0.53614	0.40523	0	0.05863
V466	0.75952	0.10368	0	0.13681
V467	0.42812	0.53089	0.04099	0
V468	0.62792	0.36596	0.00613	0
V469	0.06215	0.14961	0.38946	0.39878
V470	0.70968	0.05076	0.16939	0.07017
V471	0.42245	0.00784	0.02961	0.5401
V472	0.47496	0.296	0	0.22904
V473	0.19511	0.51352	0.29137	0
V474	0.11582	0	0.12762	0.75656
V475	0.31718	0.40921	0.06807	0.20553
V476	0.19854	0	0.05087	0.7506
V477	0.74976	0	0.17443	0.0758
V478	0.25169	0.60493	0	0.14337
V479	0.12584	0.07215	0.80201	0
V480	0.15592	0.3244	0.04504	0.47465
V481	0.2488	0	0.7512	0
V482	0.83284	0.09197	0.07519	0
V483	0.21381	0.02299	0.11863	0.64457
V484	0	0	0.05239	0.94761
V485	0.24384	0.73242	0	0.02374
V486	0.42146	0.24177	0.12858	0.20819
V487	0.07597	0	0.13343	0.79061
V488	0.10379	0	0.89621	0
V489	0.31925	0.05911	0.62164	0
V490	0.49465	0.29751	0.05144	0.1564
V491	0.56745	0.43255	0	0
V492	0.12133	0.78683	0.09184	0
V493	0	0	0	1
V494	0.31975	0.12719	0.52983	0.02323
V495	0.33043	0.57181	0.09776	0
V496	0.37907	0.62093	0	0
V497	0.10893	0.00341	0.88765	0
V498	0.49245	0.0048	0.0482	0.45454
V499	0.73821	0.19442	0.06737	0
V500	0.21332	0.0964	0.69028	0
V501	0	0	0.01152	0.98848
V502	0.66741	0.22266	0.10994	0
V503	0.33095	0.02059	0.25156	0.3969
V504	0.34635	0.65365	0	0
V505	0.33399	0.18501	0.28771	0.19329
V506	0.19984	0.24133	0.4824	0.07643
V507	0.7861	0.01989	0.10015	0.09386
V508	0.91172	0.08828	0	0
V509	0.36019	0.00955	0.54974	0.08053
V510	0.33048	0.47104	0.19847	0
V511	0.11633	0.47708	0.03031	0.37628
V512	0.35252	0	0.08133	0.56615
V513	0.18568	0.62611	0.18821	0
V514	0	0	0	1
V515	0.92988	0	0	0.07012
V516	1	0	0	0
V517	0.02902	0	0.34925	0.62173
V518	1	0	0	0
V519	0.12727	0.87273	0	0
V520	0.07579	0	0.72528	0.19893
V521	0.67833	0	0.32167	0
V522	0.07551	0.10946	0.66532	0.14971
V523	0.51447	0.06588	0.28193	0.13771
V524	0.10009	0.73764	0.16226	0
V525	0.40669	0.16311	0.00724	0.42296
V526	0.8242	0	0.04827	0.12753
V527	0.31447	0	0.45517	0.23036
V528	0.20456	0.79544	0	0
V529	0.09502	0	0.3158	0.58918
V530	0.09815	0.20442	0.69743	0
V531	0.10948	0.81885	0.07166	0
V532	0.29015	0.33995	0.00268	0.36722
V533	0.42339	0.34129	0.12901	0.10631
V534	0.08744	0	0.79276	0.1198
V535	0.68405	0	0	0.31595
V536	0.28019	0	0.42535	0.29446
V537	0.70908	0.19029	0.10063	0
V538	0.63689	0	0.06312	0.29999
V539	0.39666	0.41783	0.14486	0.04065
V540	0.30867	0.65365	0.03768	0
V541	0.08464	0.58141	0.0567	0.27725
V542	0.32809	0.07024	0.30501	0.29666
V543	0.9786	0	0	0.0214
V544	0.18694	0.00073	0.24838	0.56395
V545	0.54412	0.07267	0.06475	0.31846
V546	0.14391	0.82766	0.02843	0
V547	0.12233	0.60681	0.27086	0
V548	0.25764	0.70174	0.04061	0
V549	0.42335	0	0.57665	0
V550	0.73252	0	0	0.26748
V551	0.2976	0.69502	0.00738	0
V552	0.03266	0.61981	0	0.34753
V553	0.33438	0.10857	0.55705	0
V554	0.04554	0	0.0613	0.89316
V555	0.19308	0.21462	0.39295	0.19935
V556	0.09919	0.0213	0.87951	0
V557	0.9345	0	0	0.0655
V558	0.18522	0.78593	0.0166	0.01225
V559	0.09668	0.75956	0.14376	0
V560	0.79986	0.20014	0	0
V561	0.09728	0.01298	0.88974	0
V562	0.91488	0	0.04828	0.03684
V563	0.33674	0	0.66326	0
V564	0.1638	0.05421	0.78199	0
V565	0.23569	0.25115	0.40813	0.10503
V566	0.87063	0	0	0.12937
V567	0.35824	0.45885	0	0.1829
V568	0.30994	0	0.02584	0.66422
V569	0.81907	0	0	0.18093
V570	0.11507	0.28478	0.60015	0
V571	0.98945	0.00441	0	0.00614
V572	0.55946	0	0.43403	0.00652
V573	0.09042	0.12731	0.01867	0.7636
V574	0.13233	0.7338	0.13387	0
V575	0.01443	0	0.2183	0.76728
V576	0.26167	0.73833	0	0
V577	0.04054	0	0.3036	0.65586
V578	0.17444	0.0456	0.72149	0.05847
V579	0.10593	0.83153	0.06255	0
V580	0.17955	0	0.13186	0.6886
V581	0.05081	0	0.015	0.93419
V582	0.76869	0.07317	0.00123	0.1569
V583	0.07528	0	0.72008	0.20464
V584	0.64471	0.09557	0.25972	0
V585	0	0	0.59	0.41
V586	0.36031	0	0.63969	0
V587	0.36983	0	0.63017	0
V588	0.79535	0	0	0.20465
V589	0.16958	0.78774	0.04268	0
V590	0.14224	0.71207	0.14569	0
V591	0	0	0.29373	0.70627
V592	0.26437	0	0.73563	0
V593	0.72954	0	0.14077	0.12969
V594	0.45453	0.24735	0.29813	0
V595	0	0	0.00736	0.99264
V596	0.10521	0.29053	0.28134	0.32291
V597	0.08734	0.57991	0.33275	0
V598	0.11782	0.09831	0.78387	0
V599	0.74711	0.25289	0	0
V600	0.48961	0.45445	0.0233	0.03263
V601	0.27737	0.26583	0.0871	0.36971
V602	0	0	0	1
V603	0.02646	0.42954	0	0.544
V604	0.63606	0.0574	0.30654	0
V605	0.16432	0.33338	0.425	0.0773
V606	0.88664	0.06377	0	0.04959
V607	0.80671	0	0.05737	0.13592
V608	0.35122	0.12734	0.41461	0.10684
V609	0.08142	0.23691	0.3062	0.37547
V610	0.90803	0	0.02734	0.06464
V611	0.38522	0	0.00843	0.60634
V612	0.13594	0.07735	0.7867	0
V613	0.12469	0.32025	0.55506	0
V614	0.92188	0	0	0.07812
V615	0.15315	0	0.00422	0.84263
V616	0.18798	0.71834	0.03448	0.05921
V617	0.58848	0.09523	0.31629	0
V618	0.84429	0	0	0.15571
V619	0.52419	0	0.33509	0.14072
V620	0.08931	0.62448	0.28622	0
V621	0.58651	0.09889	0.17846	0.13614
V622	0.47246	0.17853	0.34901	0
V623	0.01214	0	0.24176	0.7461
V624	0.92534	0.07466	0	0
V625	0.39469	0.483	0.07805	0.04426
V626	1	0	0	0
V627	0	0	0.08629	0.91371
V628	0	0.20983	0.03364	0.75653
V629	0.2387	0.29301	0.30873	0.15957
V630	0.1257	0.3209	0.5534	0
V631	0.03846	0.16562	0.16865	0.62727
V632	0.73877	0	0.08666	0.17457
V633	0.10566	0.02476	0.8644	0.00519
V634	0.50559	0.20879	0.28561	0
V635	0.11181	0.80302	0	0.08518
V636	0.24011	0.08436	0.65533	0.02019
V637	0.46702	0.1515	0.09149	0.28999
V638	0.5405	0.22235	0.05825	0.1789
V639	0.37313	0.37662	0.25025	0
V640	0.14289	0.13454	0.72257	0
V641	1	0	0	0
V642	0.92273	0.07083	0	0.00643
V643	0.07661	0.1758	0.54332	0.20426
V644	1	0	0	0
V645	0.3719	0.36654	0.26156	0
V646	0.09415	0.90585	0	0
V647	0.26681	0.06132	0.67187	0
V648	0.52642	0.38329	0.09028	0
V649	0.13624	0.05049	0.81326	0
V650	0.17168	0.07054	0.75778	0
V651	0.39712	0	0.60288	0
V652	0.18523	0.04031	0.53537	0.23908
V653	0.24635	0.65206	0.09368	0.00791
V654	0.84012	0.14003	0.01985	0
V655	0.12058	0.63757	0	0.24184
V656	0.33361	0.24882	0	0.41756
V657	0	0	0.02617	0.97383
V658	0.75447	0.1514	0.02689	0.06724
V659	0.47487	0.0297	0.39509	0.10034
V660	0.11932	0.88068	0	0
V661	0.13177	0.47455	0.04787	0.34581
V662	0.52967	0	0.46386	0.00647
V663	0.37325	0.02976	0.58001	0.01699
V664	0.32007	0.03245	0.64748	0
V665	0.84049	0.12704	0	0.03247
V666	0.75033	0	0.03109	0.21858
V667	0.9055	0	0.0945	0
V668	0.22095	0.7376	0.04145	0
V669	0.35915	0.39368	0.24127	0.0059
V670	0.17403	0.82597	0	0
V671	0.50212	0.25186	0.24345	0.00257
V672	0.12193	0.01813	0.85993	0
V673	0.35919	0.36021	0.22803	0.05257
V674	0.87833	0.05978	0	0.06189
V675	0.25107	0.32126	0.3422	0.08547
V676	0.04078	0.0355	0.18621	0.73751
V677	0.51877	0.37665	0.0744	0.03018
V678	0.61524	0.38476	0	0
V679	0.13244	0.29261	0.57495	0
V680	0.40967	0.49755	0.09278	0
V681	1	0	0	0
V682	0.21118	0.27877	0.51004	0
V683	0.09288	0.90712	0	0
V684	0.84352	0.09731	0.05917	0
V685	0.61378	0.29966	0.08655	0
V686	0.17928	0.15169	0.19513	0.47391
V687	0	0	0	1
V688	0.50294	0.46591	0	0.03115
V689	0.32124	0	0.00253	0.67623
V690	0.59543	0	0.40457	0
V691	0.25384	0	0.74616	0
V692	0.19342	0.11903	0.68755	0
V693	0.36844	0.05714	0.42209	0.15233
V694	0	0	0.40029	0.59971
V695	0.33019	0	0.16056	0.50925
V696	0.08706	0	0.04379	0.86916
V697	0	0	0.00532	0.99468
V698	0.92668	0	0	0.07332
V699	0.70129	0.23976	0.03383	0.02513
V700	0.27997	0	0	0.72003
V701	0.22772	0.54558	0.10701	0.11969
V702	0.73266	0	0	0.26734
V703	0.24951	0	0.56729	0.18321
V704	0.95194	0	0	0.04806
V705	1	0	0	0
V706	0.20106	0.03058	0.76836	0
V707	0.12522	0.41615	0.45864	0
V708	0.14263	0.85437	0.003	0
V709	0.24524	0.25182	0.50294	0
V710	0.75994	0.15051	0.01468	0.07487
V711	0.19399	0.74045	0.06557	0
V712	0.94353	0	0	0.05647
V713	0.59683	0.26618	0	0.137
V714	0.08099	0.7451	0	0.1739
