B_cells	NK_cells	T_cells_CD4.	Monocytes
V236	0.07477	0.08754	0.77299	0.0647
V237	0.23129	0	0.0516	0.71711
V238	0.16684	0.50852	0.30482	0.01981
V239	0.11338	0.39547	0.04814	0.44301
V240	0.5014	0.0393	0.41989	0.03942
V241	0.048	0.02262	0.86709	0.06228
V242	0.16975	0.67909	0.15115	0
V243	0.2667	0.05165	0.6189	0.06275
V244	0.23627	0.00247	0.68822	0.07303
V245	0.60834	0.26536	0.07981	0.04649
V246	0.08707	0.16309	0.73965	0.01018
V247	0.18688	0.04036	0.77275	0
V248	0.09326	0.02787	0.08358	0.79529
V249	0.00244	0.06975	0.86384	0.06396
V250	0.76002	0	0.22488	0.0151
V251	0.91049	0.03837	0.02396	0.02718
V252	0.04263	0.74722	0.21016	0
V253	0.40677	0.05797	0.18748	0.34778
V254	0.05558	0.82355	0.12087	0
V255	0.0964	0.833	0.04556	0.02503
V256	0.20488	0.21265	0.51799	0.06448
V257	0.44886	0.09256	0.25288	0.2057
V258	0.20655	0.25752	0.43661	0.09932
V259	0.06572	0.29008	0.62627	0.01793
V260	0.00812	0.2845	0.70738	0
V261	0.62702	0.01917	0.21487	0.13894
V262	0.17287	0.05375	0.03221	0.74118
V263	0.0717	0.86166	0.05071	0.01594
V264	0.20221	0.03598	0.44988	0.31193
V265	0.09442	0	0.15757	0.74801
V266	0.66247	0.30432	0.03321	0
V267	0.00931	0.18518	0.32793	0.47757
V268	0.43246	0.00289	0.16847	0.39617
V269	0.03416	0.52042	0.42539	0.02002
V270	0.64686	0.01538	0.25764	0.08011
V271	0.79599	0.05135	0.04968	0.10298
V272	0.10004	0.75774	0.06915	0.07307
V273	0.13679	0.00982	0.07402	0.77937
V274	0.70541	0	0.18957	0.10502
V275	0.01066	0.06042	0.89676	0.03216
V276	0.52926	0.30864	0.03196	0.13015
V277	0.07364	0.20771	0.19811	0.52053
V278	0.07962	0.05597	0.32442	0.53999
V279	0.69407	0.04347	0.13088	0.13159
V280	0.10117	0	0.07177	0.82706
V281	0.57124	0.01417	0.16139	0.2532
V282	0.08641	0.08772	0.77502	0.05085
V283	0.24808	0.53159	0.10789	0.11245
V284	0.07354	0.80027	0.1262	0
V285	0.09939	0.02637	0.87424	0
V286	0.27839	0.49812	0.1554	0.06809
V287	0.14432	0.77595	0.07303	0.0067
V288	0.03868	0.27905	0.45511	0.22715
V289	0.30376	0.21425	0.42624	0.05575
V290	0.8302	0.13363	0.03617	0
V291	0.49741	0.07012	0.42781	0.00466
V292	0.91651	0.00301	0	0.08048
V293	0.3182	0.02512	0.62687	0.02981
V294	0.14033	0.37097	0.00124	0.48746
V295	0.05033	0.17836	0.22912	0.54218
V296	0.20426	0.12889	0.59842	0.06843
V297	0.15049	0	0.09455	0.75495
V298	0.31868	0.10829	0.57303	0
V299	0.12098	0.2727	0.03014	0.57619
V300	0.0206	0.02652	0.27078	0.68209
V301	0.15044	0.12289	0.63278	0.09389
V302	0.66918	0.30219	0.01773	0.01089
V303	0.01859	0.55747	0.41941	0.00452
V304	0.08526	0.04169	0.73543	0.13763
V305	0.15157	0.1641	0.47298	0.21136
V306	0.794	0.07844	0.07051	0.05706
V307	0.07089	0.83674	0.08353	0.00885
V308	0.25769	0.22207	0.31834	0.20191
V309	0.3718	0.29677	0.04614	0.2853
V310	0.11658	0.30827	0.18928	0.38587
V311	0.53775	0.42083	0.04141	0
V312	0.13986	0.6616	0.19854	0
V313	0.02188	0.1126	0.04587	0.81965
V314	0.04533	0.4652	0.15632	0.33314
V315	0.16208	0.58135	0.08213	0.17444
V316	0.33083	0.13284	0.39627	0.14006
V317	0.12889	0.64549	0.09942	0.1262
V318	0.07629	0.53614	0.04853	0.33904
V319	0.08702	0.08168	0.79977	0.03152
V320	0.10607	0.15393	0.63876	0.10125
V321	0.65291	0.31341	0.03368	0
V322	0.23625	0.3079	0.10127	0.35459
V323	0.12405	0.00502	0.12139	0.74954
V324	0.66177	0.22683	0.09758	0.01383
V325	0.33104	0.56612	0.10284	0
V326	0.01161	0.54895	0.14508	0.29436
V327	0.06032	0.14342	0.13741	0.65885
V328	0.0748	0.04229	0.73661	0.1463
V329	0.21934	0.10522	0.19799	0.47744
V330	0.41656	2e-05	0.34821	0.2352
V331	0.39375	0.07433	0.06106	0.47086
V332	0.04851	0.04419	0.21617	0.69112
V333	0.43594	0.07244	0.39373	0.09789
V334	0.38373	0.00177	0.36999	0.24451
V335	0.05098	0.32666	0.5259	0.09646
V336	0.21595	0.63986	0.06877	0.07542
V337	0.30724	0.37112	0.32061	0.00103
V338	0.02718	0.87644	0.08443	0.01196
V339	0.15149	0.014	0.82951	0.005
V340	0.08167	0.22884	0.53589	0.1536
V341	0.08843	0.02525	0.09851	0.78782
V342	0.27048	0.00318	0.61075	0.11559
V343	0.91426	0.01958	0.02627	0.03989
V344	0.6725	0.13118	0.19632	0
V345	0.05596	0.05966	0.88438	0
V346	0.26461	0.10985	0.30557	0.31997
V347	0.10712	0	0.15407	0.73881
V348	0.09086	0.6019	0.1976	0.10964
V349	0.35996	0.16122	0.39287	0.08595
V350	0.06085	0.71321	0.22593	0
V351	0.05249	0.03277	0.42579	0.48896
V352	0.07595	0.03827	0.81892	0.06686
V353	0.85603	0.0095	0.05348	0.08099
V354	0.08376	0.62803	0.275	0.01321
V355	0.29692	0.07771	0.46593	0.15945
V356	0.0985	0.00749	0.13118	0.76283
V357	0.14239	0.31929	0.31023	0.22809
V358	0.56485	0.09003	0.067	0.27813
V359	0.59962	0.04003	0.04515	0.3152
V360	0.56116	0.37884	0.05568	0.00433
V361	0.00916	0.42496	0.56588	0
V362	0.02076	0.87484	0.09561	0.0088
V363	0.19698	0.12169	0.4779	0.20344
V364	0.18215	0.0752	0.66425	0.0784
V365	0.32704	0.00614	0.0233	0.64351
V366	0.11624	0.62681	0.13915	0.1178
V367	0.59765	0.1277	0.00634	0.26831
V368	0.12908	0.66367	0.14142	0.06583
V369	0.045	0.37361	0.58138	0
V370	0.3157	0.26189	0.41857	0.00383
V371	0.22527	0.65131	0.08093	0.04249
V372	0.21862	0.04129	0.14837	0.59172
V373	0.10877	0.14581	0.48652	0.2589
V374	0.77409	0.00566	0.22025	0
V375	0.09821	0.02906	0.17355	0.69917
V376	0.09619	0.02071	0.12893	0.75417
V377	0.80057	0	0.00756	0.19187
V378	0.03764	0.03431	0.43782	0.49023
V379	0.38075	0.1856	0.02105	0.4126
V380	0.19788	0.0659	0.22805	0.50817
V381	0.73568	0	0.10771	0.15661
V382	0.11185	0.05637	0.83005	0.00173
V383	0.82165	0	0.06021	0.11814
V384	0.56721	0.06453	0.15244	0.21583
V385	0.83318	0.00054	0.09445	0.07183
V386	0.34708	0	0.16948	0.48344
V387	0.57998	0.13598	0.21003	0.074
V388	0.38928	0.30599	0.17691	0.12783
V389	0.43817	0.469	0.04761	0.04522
V390	0.30561	0.23941	0.45497	0
V391	0.45957	0.09296	0.02647	0.421
V392	0.43524	0.20738	0.19048	0.1669
V393	0.29722	0.22118	0.36266	0.11895
V394	0.13762	0.22113	0.14494	0.49631
V395	0.24634	0.36625	0.23591	0.1515
V396	0.05872	0.85069	0.07342	0.01716
V397	0.75937	0.07237	0.12339	0.04486
V398	0.46889	0.12477	0.11834	0.288
V399	0.22289	0.50443	0.19666	0.07602
V400	0.01708	0.566	0.11459	0.30233
V401	0.05909	0.16967	0.70988	0.06136
V402	0.79465	0.14555	0.0598	0
V403	0.08884	0.01167	0.10936	0.79013
V404	0.11661	0.20148	0.60781	0.0741
V405	0.26927	0.01834	0.19583	0.51657
V406	0.64393	0.22697	0.03686	0.09225
V407	0.02718	0.87644	0.08443	0.01196
V408	0.1176	0.24282	0.41997	0.2196
V409	0.03431	0.01992	0.08076	0.86501
V410	0.13328	0.767	0.09378	0.00594
V411	0.48718	0	0	0.51282
V412	0.18668	0.08208	0.50834	0.22291
V413	0.08939	0.45979	0.22712	0.2237
V414	0.06483	0.47555	0.36658	0.09304
V415	0.46509	0.02172	0.25084	0.26235
V416	0.04124	0.09888	0.85988	0
V417	0.40486	0.54599	0.04915	0
V418	0.12285	0.09926	0.17238	0.60551
V419	0.09337	0	0.07924	0.82739
V420	0.01427	0.83224	0.08459	0.0689
V421	0.18242	0.05425	0.66736	0.09596
V422	0.12504	0.066	0.02318	0.78578
V423	0.10874	0.04038	0.82413	0.02675
V424	0.00279	0.06802	0.64709	0.28211
V425	0.0822	0.24091	0.5949	0.08199
V426	0.11858	0.06534	0.75867	0.0574
V427	0.10088	0.38086	0.23384	0.28442
V428	0.13054	0.6971	0.1148	0.05756
V429	0.08777	0	0.08626	0.82597
V430	0.74183	0.14964	0.03384	0.07468
V431	0.21228	0.02684	0.46827	0.29262
V432	0.17035	0.08544	0.07327	0.67095
V433	0.09862	0.6929	0.03728	0.1712
V434	0.38276	0.06504	0.07152	0.48068
V435	0.53518	0	0.13892	0.32591
V436	0.42293	0	0.13569	0.44138
V437	0.28238	0.22176	0.01303	0.48282
V438	0.61767	0.14639	0.04838	0.18756
V439	0.10059	0.09993	0.02205	0.77743
V440	0.52279	0.02067	0.04617	0.41037
V441	0.09448	0.14171	0.59986	0.16396
V442	0.33838	0.32074	0.16887	0.17201
V443	0.743	0	0.10157	0.15543
V444	0.05596	0.05966	0.88438	0
V445	0.6093	0.01577	0.34734	0.02759
V446	0.07704	0.75048	0.12163	0.05084
V447	0.62093	0.08614	0.1983	0.09463
V448	0.05991	0.06382	0.22504	0.65123
V449	0.56012	0.03791	0.3092	0.09277
V450	0.17734	0.75162	0.07104	0
V451	0.90037	0.04641	0.00126	0.05196
V452	0.10578	0	0.10883	0.78539
V453	0.787	0.06121	0.08695	0.06484
V454	0.02451	0.84174	0.12692	0.00683
V455	0.59551	0.03006	0.31464	0.0598
V456	0.34181	0.12284	0.39486	0.1405
V457	0.02829	0.04491	0.05576	0.87105
V458	0.31485	0.21967	0.01309	0.45239
V459	0.05037	0.72521	0.15859	0.06583
V460	0.89974	0	0.05374	0.04652
V461	0.14423	0.03644	0.02687	0.79246
V462	0.3901	0.23675	0	0.37315
V463	0.27737	0.4362	0.19976	0.08667
V464	0.54287	0.08951	0.00507	0.36254
V465	0.42399	0.39335	0.05603	0.12663
V466	0.60172	0.17415	0.01099	0.21314
V467	0.34036	0.51507	0.12862	0.01596
V468	0.50925	0.36381	0.08684	0.04009
V469	0.04598	0.18199	0.3219	0.45012
V470	0.54685	0.11612	0.2019	0.13513
V471	0.31907	0.09835	0.05216	0.53041
V472	0.36466	0.31947	0.00142	0.31445
V473	0.13311	0.49821	0.36869	0
V474	0.18317	0	0.12025	0.69658
V475	0.22047	0.37918	0.1158	0.28454
V476	0.22804	0	0.08527	0.68668
V477	0.59845	0.03009	0.22468	0.14678
V478	0.17467	0.55384	0.03942	0.23207
V479	0.03699	0.10858	0.78154	0.07289
V480	0.12601	0.30324	0.07529	0.49546
V481	0.17115	0.03859	0.77896	0.0113
V482	0.68063	0.14725	0.13711	0.03502
V483	0.18549	0.10411	0.10035	0.61005
V484	0.0864	0.06943	0.05559	0.78858
V485	0.16431	0.67556	0.06079	0.09933
V486	0.30009	0.2537	0.15931	0.2869
V487	0.14034	0.03605	0.11555	0.70806
V488	0.00865	0.02224	0.87761	0.09149
V489	0.23389	0.11562	0.65049	0
V490	0.36705	0.29761	0.09766	0.23768
V491	0.45902	0.42346	0.07144	0.04608
V492	0.06592	0.74075	0.19333	0
V493	0.13458	0	0	0.86542
V494	0.21568	0.16281	0.5197	0.10181
V495	0.25277	0.55745	0.18978	0
V496	0.31194	0.62802	0.03447	0.02557
V497	0.05264	0.01858	0.9004	0.02837
V498	0.35972	0.09635	0.0723	0.47163
V499	0.60889	0.23903	0.15208	0
V500	0.12978	0.13879	0.70308	0.02836
V501	0.03182	0	0.09975	0.86843
V502	0.54743	0.2569	0.18331	0.01237
V503	0.23919	0.0957	0.22697	0.43814
V504	0.26836	0.62962	0.05944	0.04257
V505	0.22809	0.2132	0.2803	0.2784
V506	0.11567	0.25467	0.46683	0.16283
V507	0.61051	0.09245	0.14342	0.15362
V508	0.73682	0.14983	0.06394	0.04941
V509	0.2517	0.07092	0.50953	0.16785
V510	0.24406	0.46321	0.29274	0
V511	0.08726	0.40809	0.08165	0.423
V512	0.29625	0.03673	0.10666	0.56036
V513	0.11422	0.58409	0.26295	0.03874
V514	0.07743	0.08359	0.00082	0.83816
V515	0.7578	0.0511	0.06643	0.12467
V516	0.89824	0.07744	0.0049	0.01942
V517	0.08683	0.02148	0.28282	0.60887
V518	0.92628	0.04004	0	0.03368
V519	0.07031	0.79341	0.06435	0.07193
V520	0.05683	0.0011	0.64299	0.29908
V521	0.55962	0.04635	0.36914	0.02488
V522	0.02473	0.14293	0.59286	0.23948
V523	0.37293	0.12592	0.27765	0.22351
V524	0.041	0.70023	0.25178	0.00699
V525	0.30285	0.20027	0.04371	0.45317
V526	0.64574	0.07012	0.09509	0.18906
V527	0.23873	0.02308	0.41628	0.32191
V528	0.14433	0.77883	0.04802	0.02883
V529	0.10686	0.06152	0.25233	0.57929
V530	0.0271	0.21707	0.67306	0.08277
V531	0.05606	0.76929	0.17464	0
V532	0.21702	0.31869	0.05053	0.41375
V533	0.30606	0.33279	0.17107	0.19008
V534	0.03382	0.03459	0.71325	0.21834
V535	0.58938	0	0.00409	0.40653
V536	0.23046	0	0.38961	0.37993
V537	0.58419	0.23558	0.18023	0
V538	0.48578	0.041	0.10864	0.36458
V539	0.29005	0.39873	0.19602	0.11521
V540	0.23568	0.62068	0.12898	0.01466
V541	0.04697	0.49284	0.10811	0.35208
V542	0.23275	0.13046	0.27757	0.35922
V543	0.86597	0	0.02139	0.11265
V544	0.15419	0.08777	0.20075	0.5573
V545	0.39852	0.13525	0.09204	0.37418
V546	0.0901	0.77751	0.13239	0
V547	0.07115	0.57614	0.3527	0
V548	0.18749	0.67223	0.14028	0
V549	0.33709	0.04613	0.61075	0.00604
V550	0.62264	0.01029	0	0.36706
V551	0.21477	0.66041	0.09175	0.03306
V552	0.01433	0.52445	0.04515	0.41607
V553	0.24775	0.15923	0.59302	0
V554	0.12465	0.08314	0.04724	0.74498
V555	0.12103	0.23199	0.35883	0.28815
V556	0.0034	0.0642	0.88714	0.04525
V557	0.81552	0.01499	0.01985	0.14963
V558	0.10895	0.71583	0.08549	0.08973
V559	0.04084	0.71509	0.24406	0
V560	0.69557	0.2828	0.01474	0.00689
V561	0.01066	0.06042	0.89676	0.03216
V562	0.76751	0	0.13096	0.10153
V563	0.26218	0.01529	0.71744	0.00509
V564	0.08988	0.10262	0.80001	0.0075
V565	0.15171	0.26087	0.39667	0.19076
V566	0.70861	0.08735	0.00631	0.19773
V567	0.25561	0.42351	0.05694	0.26394
V568	0.30045	0	0.06999	0.62956
V569	0.70484	0.01089	0	0.28426
V570	0.05159	0.29047	0.61313	0.0448
V571	0.81075	0.11134	0.00507	0.07284
V572	0.45461	0.01089	0.4439	0.0906
V573	0.12359	0.17083	0.01748	0.68811
V574	0.07433	0.69662	0.22905	0
V575	0.06392	0.08278	0.15686	0.69644
V576	0.19224	0.71024	0.09752	0
V577	0.08818	0.04122	0.24261	0.62799
V578	0.08412	0.08763	0.67339	0.15486
V579	0.0469	0.78428	0.16262	0.0062
V580	0.21224	0	0.1339	0.65386
V581	0.14548	0.08479	0	0.76972
V582	0.5914	0.13772	0.04792	0.22295
V583	0.0271	0.06464	0.61033	0.29793
V584	0.51507	0.15395	0.30681	0.02418
V585	0.04328	0.01557	0.47443	0.46673
V586	0.25651	0.02376	0.63917	0.08057
V587	0.2852	0.02795	0.66467	0.02218
V588	0.64806	0.0307	0.03417	0.28706
V589	0.09832	0.73031	0.12889	0.04247
V590	0.08151	0.67483	0.24366	0
V591	0.0213	0.03526	0.2417	0.70174
V592	0.17681	0.05664	0.76655	0
V593	0.59467	0	0.19189	0.21343
V594	0.34935	0.27667	0.35109	0.02289
V595	0.10808	0.02509	0.05887	0.80796
V596	0.06773	0.28355	0.26185	0.38687
V597	0.01291	0.54653	0.38506	0.0555
V598	0.04726	0.14111	0.80424	0.00739
V599	0.62415	0.28908	0.06527	0.0215
V600	0.37799	0.43457	0.08887	0.09857
V601	0.20494	0.26869	0.11223	0.41414
V602	0.11422	0.03349	0.0389	0.81339
V603	0.04465	0.36787	0.04126	0.54622
V604	0.51297	0.11963	0.35013	0.01727
V605	0.0936	0.3242	0.42137	0.16083
V606	0.72348	0.14138	0.02143	0.11371
V607	0.6577	0	0.12623	0.21607
V608	0.24377	0.16626	0.3964	0.19357
V609	0.05772	0.24232	0.27155	0.4284
V610	0.75714	0.00617	0.11082	0.12586
V611	0.34305	0	0.06603	0.59093
V612	0.0489	0.11748	0.77633	0.05728
V613	0.06703	0.32587	0.59139	0.01571
V614	0.75045	0.05154	0.06595	0.13206
V615	0.20388	0.0537	0.01384	0.72859
V616	0.1183	0.64705	0.09954	0.13512
V617	0.47081	0.15423	0.37495	0
V618	0.74039	0	0	0.25961
V619	0.40627	0.02677	0.33192	0.23504
V620	0.03855	0.59107	0.37038	0
V621	0.43966	0.14908	0.19767	0.21359
V622	0.36871	0.22105	0.40362	0.00662
V623	0.06244	0.07304	0.17651	0.68801
V624	0.79218	0.17624	0.00612	0.02545
V625	0.291	0.45378	0.14111	0.11412
V626	0.91884	0.0306	0	0.05056
V627	0.02282	0.01812	0.12011	0.83894
