mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V1	0.27551	0.22106	0.22224	0.17068	0.11052
V2	0.05945	0.70265	0.09074	0.11045	0.03671
V3	0.05587	0.15603	0.35544	0.40812	0.02454
V4	0.01188	0.12574	0.2193	0.08504	0.55804
V5	0.01644	0.07886	0.07118	0.13054	0.70297
V6	0.27872	0.14777	0.233	0.24769	0.09282
V7	0.00818	0.17693	0.36325	0.10282	0.34882
V8	0.00995	0.23868	0.6369	0.10553	0.00894
V9	0.04949	0.1077	0.22401	0.59397	0.02483
V10	0.37417	0.19445	0.3554	0.04874	0.02724
V11	0.03418	0.10462	0.10888	0.09647	0.65585
V12	0.07264	0.11641	0.19988	0.3132	0.29787
V13	0.11948	0.10403	0.05006	0.431	0.29543
V14	0.14024	0.07157	0.07603	0.62319	0.08898
V15	0.02248	0.0574	0.01529	0.86097	0.04386
V16	0.47261	0.13624	0.02669	0.34166	0.0228
V17	0.06568	0.26784	0.03885	0.09569	0.53195
V18	0.07861	0.42298	0.24105	0.24123	0.01613
V19	0.02978	0.07395	0.01698	0.14796	0.73132
V20	0.00196	0.19822	0.54778	0.23335	0.01869
V21	0.02212	0.29453	0.13998	0.19221	0.35116
V22	0.66145	0.17273	0.06929	0.06364	0.03289
V23	0.07542	0.08465	0.03743	0.16442	0.63808
V24	0.40287	0.18012	0.03592	0.09442	0.28666
V25	0.02399	0.07833	0.02984	0.44148	0.42637
V26	0.41091	0.24927	0.07191	0.0916	0.1763
V27	0.11511	0.48943	0.19047	0.05695	0.14804
V28	0.02715	0.14624	0.18298	0.59984	0.04379
V29	0.00485	0.11379	0.2783	0.5729	0.03017
V30	0.60708	0.17952	0.03938	0.08344	0.09059
V31	0.36767	0.18791	0.02997	0.26228	0.15219
V32	0.74807	0.10555	0.01954	0.07352	0.05331
V33	0.0251	0.2259	0.03759	0.14927	0.56214
V34	0.12563	0.75321	0.05012	0.06758	0.00345
V35	0.09074	0.57512	0.25187	0.07832	0.00395
V36	0.02773	0.23875	0.16923	0.12288	0.44141
V37	0.62627	0.09688	0.01268	0.0743	0.18988
V38	0.10213	0.17961	0.38526	0.21468	0.11832
V39	0.27447	0.17258	0.27652	0.05961	0.21682
V40	0.21286	0.54897	0.05097	0.15399	0.0332
V41	0.05698	0.76067	0.0579	0.06059	0.06386
V42	0.69779	0.13332	0.03145	0.07476	0.06269
V43	0.38929	0.24015	0.27895	0.07471	0.0169
V44	0.03205	0.37611	0.45751	0.04771	0.08662
V45	0.04094	0.60814	0.12345	0.18843	0.03905
V46	0.1158	0.67998	0.10299	0.08501	0.01622
V47	0.00192	0.25099	0.68907	0.04426	0.01376
V48	0.1444	0.20507	0.19989	0.33811	0.11253
V49	0.38088	0.22807	0.19517	0.17588	0.02
V50	0.01964	0.25866	0.67075	0.04343	0.00752
V51	0.09548	0.31274	0.19207	0.10184	0.29786
V52	0.06314	0.81143	0.05421	0.06886	0.00236
V53	0.02805	0.17613	0.02764	0.73823	0.02996
V54	0.19245	0.06168	0.02579	0.55222	0.16786
V55	0.06829	0.04521	0.01393	0.83613	0.03643
V56	0.06677	0.04079	0.01999	0.75542	0.11703
V57	0.13047	0.26758	0.43957	0.06815	0.09423
V58	0.06689	0.08627	0.13573	0.22923	0.48189
V59	0.68143	0.13528	0.08467	0.07536	0.02327
V60	0.36203	0.25477	0.12247	0.16483	0.0959
V61	0.18011	0.08022	0.04122	0.2532	0.44525
V62	0.0536	0.14541	0.26739	0.16103	0.37256
V63	0.3492	0.28905	0.07548	0.08599	0.20029
V64	0.74883	0.12094	0.03211	0.07199	0.02613
V65	0.07918	0.12008	0.05135	0.61587	0.13352
V66	0.02552	0.07584	0.12529	0.73651	0.03684
V67	0.00891	0.14441	0.29954	0.12554	0.4216
V68	0.37272	0.16609	0.30875	0.08293	0.06951
V69	0.47901	0.21499	0.17374	0.07404	0.05823
V70	0.06381	0.63054	0.07974	0.20599	0.01993
V71	0.09801	0.6924	0.08227	0.11685	0.01046
V72	0.04281	0.39558	0.05323	0.07996	0.42842
V73	0.05442	0.07451	0.10187	0.57514	0.19406
V74	0.01385	0.08986	0.02349	0.78368	0.08913
V75	0.38531	0.27575	0.25452	0.06293	0.0215
V76	0.01135	0.04633	0.02917	0.8356	0.07755
V77	0.01803	0.23952	0.65666	0.07745	0.00835
V78	0.0022	0.2537	0.67968	0.05078	0.01365
V79	0.07808	0.39234	0.06609	0.18029	0.28321
V80	0.12565	0.65311	0.04407	0.10538	0.07179
V81	0.01042	0.25085	0.68704	0.04394	0.00775
V82	0.20755	0.18614	0.04536	0.53054	0.03041
V83	0.09042	0.11781	0.0368	0.55313	0.20185
V84	0.09264	0.2006	0.02801	0.09973	0.57902
V85	0.00199	0.25059	0.6883	0.05115	0.00797
V86	0.02458	0.298	0.26887	0.38678	0.02177
V87	0.38476	0.08997	0.05064	0.43813	0.0365
V88	0.27376	0.20675	0.06613	0.22924	0.22413
V89	0.03881	0.28111	0.59591	0.07658	0.00759
V90	0.02267	0.21971	0.07479	0.14454	0.53829
V91	0.00939	0.06103	0.08112	0.81455	0.0339
V92	0.22086	0.10946	0.04241	0.10275	0.52453
V93	0.01127	0.14824	0.15449	0.51822	0.16778
V94	0.04034	0.19851	0.04237	0.27806	0.44072
V95	0.0638	0.25245	0.04495	0.14886	0.48994
V96	0.64432	0.111	0.03576	0.08738	0.12155
V97	0.15161	0.10117	0.05767	0.15805	0.53149
V98	0.05253	0.3895	0.18295	0.16164	0.21338
V99	0.43784	0.17847	0.02269	0.25383	0.10718
V100	0.45385	0.21721	0.0624	0.10503	0.16151
V101	0.07172	0.79759	0.06042	0.06796	0.00231
V102	0.27001	0.28368	0.13592	0.14824	0.16215
V103	0.12617	0.06412	0.02201	0.10435	0.68335
V104	0.04956	0.41151	0.10599	0.07933	0.35361
V105	0.01735	0.08241	0.05574	0.1403	0.70421
V106	0.05599	0.68357	0.17196	0.06054	0.02793
V107	0.04503	0.33868	0.51888	0.08488	0.01254
V108	0.01791	0.3322	0.60004	0.04364	0.00621
V109	0.0592	0.24043	0.07326	0.30809	0.31903
V110	0.16034	0.4799	0.18596	0.15393	0.01987
V111	0.23771	0.32449	0.37651	0.05302	0.00827
V112	0.16028	0.07812	0.10577	0.47464	0.1812
V113	0.21547	0.09587	0.10643	0.19221	0.39001
V114	0.4765	0.15023	0.05832	0.21028	0.10467
V115	0.70578	0.10018	0.01851	0.07825	0.09729
V116	0.02065	0.06883	0.01771	0.11989	0.77293
V117	0.04266	0.22595	0.59369	0.11124	0.02646
V118	0.04026	0.04344	0.01423	0.85147	0.0506
V119	0.26457	0.16263	0.30762	0.24906	0.01611
V120	0.00936	0.21892	0.60349	0.13489	0.03334
V121	0.19225	0.64103	0.04279	0.06704	0.05689
V122	0.03668	0.3828	0.10428	0.27068	0.20556
V123	0.41552	0.12679	0.07839	0.22357	0.15573
V124	0.19331	0.16635	0.0735	0.2565	0.31034
V125	0.0414	0.4788	0.41693	0.0528	0.01007
V126	0.13895	0.2517	0.20386	0.15283	0.25267
V127	0.22222	0.19756	0.47473	0.08948	0.01601
V128	0.20218	0.67002	0.05167	0.05889	0.01724
V129	0.22573	0.15279	0.23224	0.20083	0.1884
V130	0.0346	0.471	0.07128	0.26764	0.15548
V131	0.01488	0.0979	0.20133	0.65901	0.02688
V132	0.31373	0.08292	0.01302	0.36436	0.22597
V133	0.00591	0.20701	0.45179	0.1202	0.2151
V134	0.06038	0.22885	0.57846	0.06466	0.06764
V135	0.02216	0.26979	0.55416	0.06666	0.08722
V136	0.76734	0.10902	0.02061	0.07548	0.02754
V137	0.71779	0.12534	0.01996	0.095	0.04191
V138	0.22323	0.19812	0.08887	0.17832	0.31146
V139	0.1075	0.08117	0.14401	0.63381	0.03351
V140	0.03108	0.09436	0.15453	0.09252	0.62752
V141	0.01928	0.3332	0.50474	0.12914	0.01364
V142	0.18182	0.13518	0.27966	0.16315	0.24018
V143	0.01989	0.29432	0.40203	0.16861	0.11514
V144	0.42655	0.25576	0.07824	0.16407	0.07538
V145	0.002	0.24995	0.6708	0.05758	0.01967
V146	0.03773	0.3329	0.03514	0.35078	0.24344
V147	0.0805	0.23901	0.51374	0.13395	0.03279
V148	0.15706	0.68528	0.05259	0.08783	0.01724
V149	0.01259	0.04244	0.01484	0.85801	0.07212
V150	0.12358	0.31409	0.45585	0.04636	0.06013
V151	0.37329	0.08236	0.02476	0.41166	0.10793
V152	0.01655	0.0638	0.11014	0.72395	0.08556
V153	0.146	0.28691	0.37274	0.09086	0.1035
V154	0.11743	0.54645	0.05942	0.08648	0.19022
V155	0.03453	0.07633	0.1247	0.72799	0.03645
V156	0.08703	0.16553	0.33519	0.17862	0.23362
V157	0.08567	0.12957	0.15995	0.30102	0.32379
V158	0.16663	0.16025	0.36125	0.09129	0.22057
V159	0.1061	0.22514	0.03551	0.58277	0.05048
V160	0.39103	0.22001	0.09833	0.09823	0.19241
V161	0.19903	0.1021	0.07106	0.08727	0.54053
V162	0.00257	0.25751	0.6878	0.04437	0.00775
V163	0.05755	0.07003	0.03091	0.13262	0.70889
V164	0.73354	0.14129	0.0274	0.07724	0.02054
V165	0.50138	0.25798	0.08925	0.10351	0.04787
V166	0.04962	0.09768	0.21047	0.55759	0.08463
V167	0.04265	0.5832	0.05594	0.1824	0.13581
V168	0.00257	0.25751	0.6878	0.04437	0.00775
V169	0.05902	0.62017	0.17598	0.12795	0.01688
V170	0.22151	0.37462	0.07609	0.22838	0.0994
V171	0.25406	0.20251	0.29365	0.20034	0.04944
V172	0.16873	0.26088	0.08687	0.09043	0.39309
V173	0.18776	0.15981	0.09459	0.40988	0.14796
V174	0.18044	0.13769	0.29472	0.22133	0.16582
V175	0.07413	0.20174	0.12542	0.22022	0.3785
V176	0.31904	0.07429	0.01913	0.55891	0.02863
V177	0.16083	0.19802	0.43046	0.1924	0.01829
V178	0.22913	0.19248	0.35929	0.14653	0.07257
V179	0.09813	0.07795	0.02307	0.10567	0.69517
V180	0.02635	0.1491	0.30443	0.07366	0.44646
V181	0.06737	0.28782	0.02565	0.12599	0.49317
V182	0.47552	0.2509	0.02629	0.20124	0.04605
V183	0.08107	0.79621	0.05301	0.06062	0.00908
V184	0.26348	0.13391	0.24463	0.32173	0.03624
V185	0.10178	0.45303	0.05475	0.19129	0.19915
V186	0.12763	0.21101	0.04811	0.28869	0.32455
V187	0.08339	0.60093	0.04226	0.25751	0.01591
V188	0.66583	0.12572	0.04237	0.14083	0.02525
V189	0.38728	0.25721	0.05297	0.27889	0.02364
V190	0.34988	0.17331	0.19048	0.07513	0.21119
V191	0.19559	0.23192	0.02787	0.43455	0.11009
V192	0.27781	0.23912	0.1259	0.24154	0.11563
V193	0.06348	0.31192	0.42384	0.08397	0.1168
V194	0.23862	0.13107	0.09265	0.15934	0.37833
V195	0.46215	0.25413	0.20101	0.06519	0.01752
V196	0.01621	0.07134	0.071	0.13162	0.70982
V197	0.07833	0.76987	0.05136	0.09068	0.00977
V198	0.20874	0.24898	0.0557	0.24257	0.24401
V199	0.60584	0.14431	0.1772	0.05689	0.01575
V200	0.62601	0.09823	0.04105	0.08754	0.14716
V201	0.03791	0.04436	0.03447	0.7081	0.17516
V202	0.73465	0.14441	0.0162	0.07862	0.02613
V203	0.4552	0.27594	0.04609	0.11023	0.11254
V204	0.3076	0.14588	0.04927	0.08054	0.4167
V205	0.10898	0.11649	0.11969	0.13772	0.51713
V206	0.04357	0.11964	0.01748	0.76024	0.05907
V207	0.02248	0.0574	0.01529	0.86097	0.04386
V208	0.13698	0.31219	0.38611	0.08908	0.07563
V209	0.1477	0.1074	0.10206	0.10761	0.53524
V210	0.0018	0.24868	0.68483	0.05089	0.0138
V211	0.14303	0.13126	0.18864	0.0975	0.43958
V212	0.06658	0.67916	0.11131	0.09329	0.04967
V213	0.09836	0.06815	0.07163	0.30087	0.46098
V214	0.02969	0.53817	0.34831	0.06198	0.02185
V215	0.22245	0.26846	0.13709	0.13079	0.24122
V216	0.05389	0.16117	0.28943	0.09893	0.39657
V217	0.01064	0.04118	0.03598	0.81412	0.09809
V218	0.06786	0.25358	0.25355	0.34279	0.08222
V219	0.11368	0.32902	0.32371	0.21678	0.01681
V220	0.18851	0.64633	0.09198	0.06275	0.01043
V221	0.04145	0.20769	0.41132	0.06608	0.27346
V222	0.0294	0.06954	0.02477	0.12348	0.7528
V223	0.41851	0.14908	0.24929	0.15698	0.02616
V224	0.04823	0.51106	0.05883	0.1377	0.24419
V225	0.57388	0.23213	0.11657	0.05799	0.01943
V226	0.41477	0.47447	0.03361	0.06117	0.01598
V227	0.08918	0.25487	0.03047	0.57555	0.04993
V228	0.46393	0.15771	0.21874	0.1175	0.04213
V229	0.23316	0.40823	0.23613	0.09111	0.03136
V230	0.02925	0.06196	0.02465	0.12495	0.7592
V231	0.06686	0.55058	0.08987	0.21632	0.07637
V232	0.62946	0.13811	0.15179	0.06413	0.01652
V233	0.05914	0.11278	0.14554	0.15561	0.52692
V234	0.02304	0.37964	0.20445	0.35983	0.03303
V235	0.75799	0.11127	0.01487	0.09329	0.02258
V236	0.0698	0.19205	0.48621	0.2039	0.04804
V237	0.11158	0.17351	0.23283	0.32398	0.15811
V238	0.01579	0.05834	0.02279	0.3415	0.56158
V239	0.06781	0.39363	0.07372	0.22038	0.24446
V240	0.07504	0.74346	0.05675	0.07473	0.05001
V241	0.06306	0.81269	0.05417	0.06115	0.00893
V242	0.03647	0.35186	0.26612	0.28807	0.05749
V243	0.38903	0.153	0.26165	0.08035	0.11597
V244	0.03562	0.41482	0.1928	0.13001	0.22675
V245	0.0588	0.78241	0.07457	0.08192	0.00231
V246	0.514	0.28764	0.0463	0.06843	0.08363
V247	0.16219	0.25255	0.46219	0.09126	0.03181
V248	0.0991	0.55472	0.06027	0.07287	0.21304
V249	0.22196	0.16436	0.18604	0.14656	0.28109
V250	0.02048	0.21232	0.50687	0.07986	0.18047
V251	0.18871	0.09481	0.09023	0.56145	0.06481
V252	0.02434	0.25131	0.44263	0.17392	0.1078
V253	0.26942	0.51194	0.10294	0.09639	0.01931
V254	0.45049	0.36193	0.02675	0.13577	0.02506
V255	0.65981	0.15674	0.01552	0.08801	0.07991
V256	0.04974	0.68329	0.06065	0.0697	0.13662
V257	0.37611	0.3256	0.13845	0.08903	0.07082
V258	0.14778	0.31119	0.06746	0.44815	0.02541
V259	0.44047	0.31191	0.1597	0.0603	0.02762
V260	0.23648	0.12046	0.10685	0.14377	0.39244
V261	0.02041	0.17137	0.41199	0.2895	0.10673
V262	0.7128	0.12882	0.05477	0.07897	0.02464
V263	0.63537	0.15633	0.02683	0.16164	0.01984
V264	0.07729	0.76325	0.05826	0.09796	0.00325
V265	0.64936	0.1726	0.07521	0.08043	0.0224
V266	0.02443	0.07766	0.09337	0.11787	0.68666
V267	0.05594	0.06338	0.02228	0.22829	0.63012
V268	0.17912	0.41348	0.14583	0.21304	0.04853
V269	0.08092	0.363	0.3073	0.21418	0.0346
V270	0.04741	0.05186	0.04251	0.8233	0.03492
V271	0.21858	0.62196	0.0484	0.08024	0.03081
V272	0.11049	0.71219	0.06865	0.07258	0.03609
V273	0.24828	0.1156	0.15748	0.33578	0.14286
V274	0.09301	0.10108	0.05155	0.25301	0.50135
V275	0.0503	0.627	0.16946	0.13626	0.01699
V276	0.01031	0.19911	0.52491	0.23514	0.03053
V277	0.29258	0.19187	0.43079	0.05264	0.03212
V278	0.00663	0.14759	0.28843	0.44155	0.11581
V279	0.13236	0.05465	0.02639	0.71465	0.07195
V280	0.17235	0.07971	0.04721	0.59757	0.10315
V281	0.0289	0.22616	0.05845	0.65423	0.03226
V282	0.07227	0.80424	0.05348	0.06093	0.00907
V283	0.31964	0.10577	0.10949	0.09557	0.36953
V284	0.02608	0.25944	0.43427	0.05588	0.22433
V285	0.44753	0.41771	0.02974	0.08747	0.01755
V286	0.06833	0.23798	0.604	0.07574	0.01395
V287	0.21321	0.15081	0.15422	0.3082	0.17356
V288	0.16761	0.19958	0.47143	0.05494	0.10645
V289	0.14319	0.22829	0.04202	0.55661	0.02988
V290	0.36957	0.43084	0.13623	0.05448	0.00888
V291	0.35078	0.22388	0.02631	0.3722	0.02682
V292	0.10583	0.17106	0.3389	0.08979	0.29442
V293	0.00601	0.28839	0.6015	0.08486	0.01925
V294	0.01985	0.07042	0.02552	0.11768	0.76653
V295	0.01433	0.13727	0.27735	0.49001	0.08105
V296	0.68385	0.17707	0.01715	0.08155	0.04037
V297	0.018	0.2167	0.57566	0.14989	0.03974
V298	0.2583	0.06416	0.01883	0.54395	0.11477
V299	0.23409	0.05521	0.02536	0.65439	0.03095
V300	0.76671	0.11294	0.01535	0.08231	0.02269
V301	0.74994	0.10547	0.0197	0.0976	0.02728
V302	0.01439	0.054	0.02211	0.455	0.45451
V303	0.10023	0.23866	0.1975	0.21263	0.25097
V304	0.15431	0.23213	0.53865	0.04989	0.02502
V305	0.19012	0.33014	0.10407	0.15537	0.22031
V306	0.3021	0.56586	0.03861	0.07368	0.01974
V307	0.19769	0.12175	0.22545	0.43367	0.02144
V308	0.18978	0.20322	0.48087	0.10994	0.01619
V309	0.5311	0.1465	0.05678	0.16427	0.10136
V310	0.03801	0.08041	0.02381	0.1817	0.67606
V311	0.01902	0.04504	0.05067	0.84284	0.04243
V312	0.08363	0.3057	0.2313	0.0653	0.31406
V313	0.06391	0.29373	0.03946	0.35039	0.2525
V314	0.08104	0.06394	0.02091	0.4185	0.41561
V315	0.75135	0.10773	0.02538	0.07302	0.04252
V316	0.10517	0.52289	0.23677	0.07955	0.05562
V317	0.31018	0.23154	0.37851	0.05347	0.02629
V318	0.72525	0.10284	0.01887	0.07271	0.08033
V319	0.08739	0.25643	0.59264	0.05567	0.00787
V320	0.07643	0.04043	0.02029	0.82061	0.04224
V321	0.11984	0.36273	0.2665	0.22205	0.02888
V322	0.01369	0.35314	0.46118	0.0898	0.08219
V323	0.20941	0.30611	0.3473	0.06892	0.06827
V324	0.03914	0.08377	0.05111	0.78672	0.03925
V325	0.51163	0.1807	0.0846	0.16015	0.06293
V326	0.05292	0.08269	0.06759	0.20165	0.59516
V327	0.29193	0.45551	0.1206	0.0754	0.05656
V328	0.04696	0.3016	0.16025	0.46041	0.03078
V329	0.00643	0.163	0.32041	0.48368	0.02649
V330	0.06832	0.23993	0.60626	0.04332	0.04218
V331	0.12899	0.10291	0.09521	0.15506	0.51782
