B_cells	NK_cells	T_cells_CD4.	Monocytes
V194	0.08606	0.8354	0.05669	0.02184
V195	0.0604	0.04741	0.86824	0.02396
V196	0.08127	0.07957	0.05433	0.78483
V197	0.47897	0.01773	0.06076	0.44253
V198	0.10236	0.4618	0.40721	0.02864
V199	0.23517	0	0.23157	0.53326
V200	0.17676	0.53392	0.05601	0.23331
V201	0.13483	0.51152	0.24067	0.11298
V202	0.05389	0.02842	0.78058	0.13711
V203	0.19713	0.38517	0.41771	0
V204	0.05125	0.52123	0.04452	0.383
V205	0.0599	0.07296	0.84468	0.02246
V206	0.08514	0.10378	0.81108	0
V207	0.1997	0.18127	0.09218	0.52685
V208	0.2769	0.0643	0.6588	0
V209	0.33993	0.42411	0.11132	0.12464
V210	0.12926	0.68867	0.15215	0.02992
V211	0.48323	0	0.06527	0.4515
V212	0.51287	0.02655	0.44496	0.01562
V213	0.65486	0	0.15468	0.19047
V214	0.37332	0.14011	0.20642	0.28014
V215	0.36286	0.07808	0.04743	0.51162
V216	0.1398	0	0.08866	0.77155
V217	0.07786	0.46358	0.28235	0.17621
V218	0.13643	0.42226	0.21687	0.22444
V219	0.15452	0.60086	0.05029	0.19432
V220	0.04847	0.7769	0.05969	0.11494
V221	0.80575	0	0.03592	0.15833
V222	0.34608	0.11741	0.3921	0.14441
V223	0.03285	0.1445	0.76125	0.0614
V224	0.91	0	0.09	0
V225	0.10138	0.77593	0.12269	0
V226	0.32939	0.07715	0.59346	0
V227	0.76201	0	0.22212	0.01587
V228	0.76107	0.03737	0.11157	0.08999
V229	0.06308	0.0383	0.86305	0.03557
V230	0.09489	0.02839	0.09579	0.78093
V231	0.05581	0.27633	0.16115	0.50671
V232	0.09201	0.64181	0.01343	0.25275
V233	0.57552	0.06396	0.23872	0.1218
V234	0.08495	0.81021	0.09673	0.00811
V235	0.39466	0.05203	0.53617	0.01713
V236	0.08133	0.07813	0.77771	0.06283
V237	0.24057	0	0.07666	0.68277
V238	0.16762	0.50217	0.31007	0.02014
V239	0.11919	0.39148	0.05345	0.43588
V240	0.49921	0.02437	0.44068	0.03573
V241	0.05828	0.00919	0.87173	0.0608
V242	0.17058	0.67776	0.15167	0
V243	0.27017	0.03815	0.63243	0.05925
V244	0.23995	0	0.69268	0.06738
V245	0.60861	0.2517	0.09588	0.0438
V246	0.0922	0.15222	0.74667	0.0089
V247	0.19042	0.03011	0.77947	0
V248	0.10214	0.02561	0.11652	0.75573
V249	0.00569	0.06366	0.86756	0.06309
V250	0.743	0	0.24609	0.01091
V251	0.89543	0.0258	0.05647	0.0223
V252	0.04299	0.74749	0.20951	0
V253	0.41234	0.04544	0.20709	0.33513
V254	0.05391	0.82521	0.12087	0
V255	0.09472	0.84559	0.02627	0.03342
V256	0.20831	0.19999	0.52969	0.06201
V257	0.45161	0.07878	0.27142	0.19819
V258	0.21026	0.24526	0.44764	0.09685
V259	0.06955	0.27857	0.63444	0.01744
V260	0.00948	0.27541	0.71511	0
V261	0.62545	0.00255	0.23962	0.13238
V262	0.18385	0.05024	0.05306	0.71284
V263	0.06942	0.87404	0.03062	0.02591
V264	0.20918	0.02337	0.46778	0.29967
V265	0.10201	0	0.18782	0.71017
V266	0.65977	0.28799	0.05223	0
V267	0.01251	0.17954	0.34311	0.46484
V268	0.43657	0	0.18563	0.3778
V269	0.03385	0.51393	0.4305	0.02173
V270	0.64278	0	0.28206	0.07516
V271	0.78806	0.03701	0.07667	0.09826
V272	0.09956	0.76101	0.06147	0.07796
V273	0.14878	0.00323	0.10434	0.74365
V274	0.69345	0	0.2102	0.09635
V275	0.01277	0.05633	0.89831	0.03259
V276	0.53207	0.29672	0.04344	0.12776
V277	0.07943	0.20218	0.21313	0.50526
V278	0.0886	0.04763	0.34526	0.5185
V279	0.69048	0.02805	0.1561	0.12537
V280	0.11085	0	0.10697	0.78218
V281	0.57293	0	0.18428	0.24279
V282	0.09284	0.07818	0.77903	0.04996
V283	0.25046	0.52837	0.1072	0.11397
V284	0.07328	0.8008	0.12592	0
V285	0.10716	0.01661	0.87623	0
V286	0.28079	0.49234	0.1578	0.06907
V287	0.14411	0.77715	0.06673	0.012
V288	0.04333	0.26934	0.46462	0.22271
V289	0.30677	0.20054	0.43983	0.05287
V290	0.81971	0.11641	0.06388	0
V291	0.49465	0.05484	0.44821	0.0023
V292	0.90621	0	0.01575	0.07804
V293	0.31984	0.01181	0.64119	0.02717
V294	0.14613	0.37056	0	0.48331
V295	0.05746	0.17236	0.24541	0.52476
V296	0.20851	0.11585	0.6101	0.06554
V297	0.15948	0	0.12505	0.71548
V298	0.31925	0.09454	0.5862	0
V299	0.12838	0.2687	0.04088	0.56205
V300	0.025	0.02146	0.29813	0.65542
V301	0.15582	0.11077	0.64324	0.09017
V302	0.67237	0.29234	0.0246	0.01068
V303	0.01579	0.553	0.42405	0.00716
V304	0.09315	0.03124	0.74484	0.13077
V305	0.1572	0.15226	0.48555	0.20499
V306	0.7842	0.06357	0.09791	0.05433
V307	0.06852	0.83718	0.07728	0.01703
V308	0.26182	0.21036	0.33062	0.1972
V309	0.3771	0.28836	0.0542	0.28034
V310	0.12083	0.30322	0.19722	0.37872
V311	0.53816	0.40892	0.05209	0.00083
V312	0.14056	0.65948	0.19996	0
V313	0.02742	0.11378	0.07224	0.78656
V314	0.04947	0.4614	0.1588	0.33033
V315	0.16411	0.5806	0.07883	0.17646
V316	0.33415	0.11867	0.41214	0.13503
V317	0.12989	0.64497	0.09641	0.12872
V318	0.08175	0.53257	0.0491	0.33658
V319	0.09356	0.07287	0.80225	0.03132
V320	0.11163	0.14224	0.64881	0.09733
V321	0.65059	0.2973	0.0521	0
V322	0.2414	0.30208	0.10804	0.34848
V323	0.13411	0	0.1524	0.71349
V324	0.65922	0.21215	0.11768	0.01095
V325	0.33337	0.5608	0.10582	0
V326	0.01093	0.54908	0.1454	0.29458
V327	0.06678	0.13954	0.159	0.63468
V328	0.08319	0.03217	0.74557	0.13907
V329	0.22651	0.0962	0.2172	0.4601
V330	0.4165	0	0.36148	0.22202
V331	0.40139	0.06269	0.08168	0.45425
V332	0.0554	0.03876	0.24344	0.66241
V333	0.43723	0.05677	0.41294	0.09306
V334	0.38491	0	0.38359	0.2315
V335	0.05387	0.31673	0.53429	0.0951
V336	0.21688	0.63919	0.06564	0.07829
V337	0.30917	0.35907	0.33176	0
V338	0.01747	0.88258	0.07882	0.02112
V339	0.15832	0	0.83735	0.00433
V340	0.0865	0.21775	0.54603	0.14972
V341	0.09662	0.0228	0.13177	0.74881
V342	0.27344	0	0.61898	0.10758
V343	0.89642	0.00716	0.05975	0.03667
V344	0.66637	0.11481	0.21882	0
V345	0.06547	0.05147	0.88306	0
V346	0.27035	0.09848	0.32185	0.30933
V347	0.11594	0	0.18263	0.70143
V348	0.09108	0.60048	0.19628	0.11215
V349	0.36227	0.14708	0.40839	0.08226
V350	0.06173	0.71302	0.22525	0
V351	0.06259	0.02526	0.4433	0.46886
V352	0.08394	0.02689	0.82462	0.06454
V353	0.83979	0	0.08357	0.07664
V354	0.08325	0.62429	0.27622	0.01624
V355	0.30112	0.06337	0.48209	0.15343
V356	0.1079	0.00055	0.16404	0.72751
V357	0.14572	0.31054	0.31879	0.22495
V358	0.56886	0.07638	0.0859	0.26886
V359	0.60319	0.02455	0.06894	0.30331
V360	0.56114	0.36607	0.06834	0.00445
V361	0.00798	0.41826	0.57376	0
V362	0.00846	0.88234	0.09177	0.01743
V363	0.20267	0.10901	0.49182	0.1965
V364	0.18701	0.06355	0.67446	0.07497
V365	0.33683	0	0.04611	0.61706
V366	0.11694	0.62594	0.13669	0.12042
V367	0.6015	0.11398	0.0245	0.26001
V368	0.12913	0.66205	0.13969	0.06913
V369	0.04919	0.36296	0.58786	0
V370	0.31818	0.24848	0.43281	0.00053
V371	0.2259	0.65057	0.07764	0.04588
V372	0.22787	0.03209	0.17296	0.56708
V373	0.11564	0.1344	0.49934	0.25062
V374	0.75655	0	0.24345	0
V375	0.10737	0.02237	0.20251	0.66776
V376	0.10512	0.01545	0.16052	0.71891
V377	0.78468	0	0.03815	0.17717
V378	0.04707	0.02732	0.45526	0.47034
V379	0.38779	0.1764	0.03441	0.4014
V380	0.20585	0.05685	0.24864	0.48866
V381	0.72556	0	0.12868	0.14576
V382	0.11848	0.04746	0.83407	0
V383	0.80511	0	0.08646	0.10843
V384	0.56874	0.0498	0.17404	0.20742
V385	0.81454	0	0.11985	0.06561
V386	0.35218	0	0.18738	0.46044
V387	0.57862	0.12132	0.23004	0.07002
V388	0.39297	0.29551	0.18567	0.12585
V389	0.4416	0.46079	0.05278	0.04482
V390	0.30735	0.22561	0.46704	0
V391	0.46718	0.08047	0.04478	0.40757
V392	0.4382	0.19485	0.20448	0.16247
V393	0.30069	0.20796	0.37588	0.11548
V394	0.14398	0.21587	0.15782	0.48233
V395	0.24987	0.35768	0.24204	0.15041
V396	0.05555	0.85351	0.0646	0.02634
V397	0.75061	0.05739	0.15043	0.04158
V398	0.47256	0.11276	0.13628	0.2784
V399	0.22455	0.49876	0.19961	0.07708
V400	0.01722	0.5653	0.11544	0.30203
V401	0.06366	0.15896	0.71751	0.05987
V402	0.78583	0.12857	0.0856	0
V403	0.09743	0.00705	0.14385	0.75168
V404	0.12117	0.18956	0.6176	0.07167
V405	0.27783	0.00598	0.22014	0.49605
V406	0.6444	0.213	0.05329	0.08932
V407	0.01747	0.88258	0.07882	0.02112
V408	0.1223	0.23202	0.43086	0.21482
V409	0.03648	0.02007	0.12068	0.82277
V410	0.13303	0.7664	0.08964	0.01093
V411	0.50108	0	0	0.49892
V412	0.19304	0.06933	0.52298	0.21464
V413	0.09141	0.45604	0.22875	0.22379
V414	0.06561	0.46894	0.37177	0.09368
V415	0.4684	0.00663	0.27313	0.25184
V416	0.04882	0.09046	0.86071	0
V417	0.40711	0.53904	0.05385	0
V418	0.13126	0.09277	0.1945	0.58147
V419	0.10147	0	0.1152	0.78333
V420	0.00448	0.84216	0.07832	0.07504
V421	0.18783	0.04204	0.67871	0.09143
V422	0.13636	0.0658	0.04131	0.75652
V423	0.11561	0.02958	0.82841	0.0264
V424	0.00835	0.0596	0.66055	0.2715
V425	0.08605	0.22973	0.60445	0.07976
V426	0.12475	0.05508	0.76438	0.0558
V427	0.10392	0.37575	0.23853	0.2818
V428	0.13037	0.69656	0.11114	0.06193
V429	0.09547	0	0.12241	0.78212
V430	0.73821	0.1346	0.05519	0.07199
V431	0.21901	0.01381	0.48628	0.2809
V432	0.17972	0.08096	0.09531	0.64401
V433	0.10039	0.70256	0.02191	0.17514
V434	0.39049	0.05388	0.09223	0.46339
V435	0.53485	0	0.15621	0.30894
V436	0.42609	0	0.15438	0.41953
V437	0.2898	0.21469	0.02555	0.46996
V438	0.61959	0.1326	0.06616	0.18166
V439	0.11074	0.10052	0.03994	0.7488
V440	0.52878	0.00574	0.07095	0.39453
V441	0.10106	0.12996	0.6107	0.15828
V442	0.34276	0.31168	0.17546	0.1701
V443	0.7314	0	0.12427	0.14434
V444	0.06547	0.05147	0.88306	0
V445	0.60285	0.0019	0.37009	0.02517
V446	0.07543	0.75122	0.11748	0.05588
V447	0.61858	0.07096	0.22045	0.09001
V448	0.06753	0.05785	0.24985	0.62476
V449	0.55904	0.02257	0.33093	0.08745
V450	0.17798	0.75274	0.06928	0
V451	0.89269	0.03455	0.02214	0.05062
V452	0.11491	0	0.14035	0.74474
V453	0.77724	0.04607	0.11472	0.06196
V454	0.01469	0.84618	0.12473	0.0144
V455	0.59249	0.01466	0.33776	0.05509
V456	0.34491	0.10854	0.41128	0.13526
V457	0.03323	0.04895	0.08721	0.83061
V458	0.32193	0.21265	0.0244	0.44102
V459	0.04764	0.72645	0.15557	0.07033
V460	0.87449	0	0.0845	0.04101
V461	0.15694	0.03296	0.04686	0.76324
V462	0.39939	0.23306	0	0.36755
V463	0.27984	0.42829	0.20515	0.08672
V464	0.54934	0.07541	0.02435	0.35089
V465	0.42773	0.38366	0.0626	0.12601
V466	0.60446	0.16074	0.0278	0.207
V467	0.34214	0.50783	0.13326	0.01677
V468	0.5113	0.35233	0.09799	0.03838
V469	0.05205	0.17461	0.33627	0.43707
V470	0.54713	0.10168	0.22135	0.12984
V471	0.32777	0.08947	0.07033	0.51243
V472	0.37274	0.31564	0	0.31163
V473	0.13452	0.49053	0.37495	0
V474	0.19119	0	0.1486	0.66021
V475	0.22454	0.37406	0.11949	0.28191
V476	0.23755	0	0.10904	0.65341
V477	0.59763	0.01443	0.2478	0.14015
V478	0.17718	0.55216	0.03751	0.23316
V479	0.04296	0.09941	0.78685	0.07078
V480	0.13204	0.2987	0.08509	0.48416
V481	0.17599	0.02801	0.78585	0.01015
V482	0.67657	0.13243	0.15945	0.03155
V483	0.1943	0.09762	0.12164	0.58644
V484	0.09532	0.07073	0.0809	0.75304
V485	0.16559	0.67693	0.05506	0.10242
V486	0.30518	0.24562	0.16796	0.28125
V487	0.15015	0.02996	0.14418	0.67571
V488	0.01572	0.01207	0.88453	0.08768
V489	0.23627	0.10333	0.6604	0
V490	0.37174	0.2886	0.10588	0.23378
V491	0.4622	0.41411	0.07856	0.04513
V492	0.06651	0.7401	0.19339	0
V493	0.15251	0	0	0.84749
V494	0.21998	0.14984	0.53198	0.0982
V495	0.25437	0.55206	0.19357	0
V496	0.31469	0.62917	0.0276	0.02854
V497	0.06481	0.00124	0.90486	0.02908
V498	0.36757	0.08648	0.09012	0.45584
V499	0.60636	0.22417	0.16947	0
V500	0.1347	0.12755	0.71041	0.02734
V501	0.0311	0	0.1409	0.82799
V502	0.54723	0.24309	0.20072	0.00896
V503	0.246	0.08595	0.24571	0.42233
V504	0.26959	0.62755	0.05718	0.04568
V505	0.23301	0.20316	0.29228	0.27155
V506	0.11955	0.24381	0.47725	0.15939
V507	0.61045	0.07821	0.16394	0.1474
V508	0.73223	0.13482	0.08624	0.0467
V509	0.25675	0.0572	0.52469	0.16135
V510	0.2465	0.45457	0.29893	0
V511	0.09299	0.40322	0.08774	0.41605
V512	0.3051	0.02628	0.13061	0.53801
V513	0.11432	0.58001	0.26439	0.04128
V514	0.09073	0.08679	0.00711	0.81537
V515	0.75223	0.03664	0.09216	0.11897
V516	0.8945	0.06515	0.02471	0.01564
V517	0.09708	0.0135	0.30633	0.58309
V518	0.91994	0.02931	0.02013	0.03062
V519	0.06857	0.79903	0.05493	0.07747
V520	0.06741	0	0.64935	0.28324
V521	0.55527	0.03148	0.39086	0.02239
V522	0.03168	0.13235	0.60432	0.23165
V523	0.37688	0.11272	0.29422	0.21618
V524	0.03899	0.69853	0.25126	0.01123
V525	0.30951	0.1928	0.05695	0.44073
V526	0.64562	0.05507	0.11773	0.18157
V527	0.24543	0.01018	0.43522	0.30917
V528	0.14442	0.78743	0.03269	0.03546
V529	0.11611	0.05396	0.27407	0.55587
V530	0.03164	0.20615	0.68148	0.08073
V531	0.05654	0.76942	0.17404	0
V532	0.22254	0.31393	0.05703	0.4065
V533	0.31051	0.32466	0.1767	0.18814
V534	0.04448	0.02623	0.72172	0.20758
V535	0.58457	0	0.03319	0.38224
V536	0.23503	0	0.40449	0.36048
V537	0.58149	0.22007	0.19844	0
V538	0.49157	0.02671	0.13082	0.35091
V539	0.29312	0.38994	0.20213	0.11481
V540	0.23655	0.61758	0.12829	0.01758
V541	0.05137	0.48848	0.11147	0.34868
V542	0.23876	0.11996	0.29363	0.34765
V543	0.84687	0	0.04953	0.1036
V544	0.16248	0.0801	0.22155	0.53587
V545	0.40478	0.12533	0.10727	0.36262
V546	0.0907	0.7771	0.1322	0
V547	0.07238	0.57214	0.35548	0
V548	0.18838	0.67052	0.14111	0
V549	0.33721	0.03358	0.62404	0.00518
V550	0.63614	0.00526	0	0.3586
V551	0.21505	0.65979	0.08814	0.03702
V552	0.01324	0.52338	0.05106	0.41233
V553	0.24977	0.14568	0.60455	0
V554	0.13413	0.08254	0.06819	0.71514
V555	0.12572	0.22267	0.37023	0.28138
V556	0.00531	0.05935	0.88987	0.04547
V557	0.80908	0.00121	0.04738	0.14233
V558	0.10914	0.71832	0.07958	0.09296
V559	0.04205	0.71456	0.24339	0
V560	0.69478	0.26896	0.02909	0.00716
V561	0.01277	0.05633	0.89831	0.03259
V562	0.75323	0	0.15363	0.09313
V563	0.26546	0.00056	0.72912	0.00486
V564	0.09652	0.09375	0.80429	0.00544
V565	0.15589	0.25004	0.40726	0.18682
V566	0.70917	0.07206	0.02819	0.19059
V567	0.25975	0.41863	0.05913	0.26249
V568	0.30712	0	0.09482	0.59806
V569	0.71629	0.00583	0	0.27788
V570	0.05489	0.27948	0.62182	0.04381
V571	0.80684	0.09738	0.02466	0.07112
V572	0.45388	0	0.46186	0.08426
V573	0.13238	0.16795	0.0321	0.66757
V574	0.07476	0.69558	0.22965	0
V575	0.07014	0.07917	0.18301	0.66768
V576	0.1929	0.71048	0.09662	0
V577	0.09776	0.03359	0.26697	0.60169
V578	0.0914	0.07678	0.68361	0.14821
V579	0.04299	0.784	0.16095	0.01205
V580	0.22052	0	0.15939	0.62009
V581	0.15739	0.08531	0.00962	0.74768
V582	0.59449	0.12436	0.06513	0.21602
V583	0.03585	0.05546	0.62303	0.28565
V584	0.51427	0.13933	0.32609	0.02031
V585	0.05471	0.00836	0.49117	0.44576
V586	0.26034	0.01093	0.65243	0.07631
V587	0.2873	0.01511	0.67723	0.02036
V588	0.64946	0.01517	0.05959	0.27578
V589	0.09764	0.72916	0.12605	0.04715
V590	0.08232	0.67376	0.24392	0
V591	0.02493	0.03017	0.27036	0.67454
V592	0.18079	0.04585	0.77336	0
V593	0.58838	0	0.21143	0.20019
V594	0.35166	0.26364	0.36529	0.01942
V595	0.11949	0.02237	0.08914	0.76899
V596	0.07204	0.27752	0.27167	0.37877
V597	0.00953	0.54345	0.3898	0.05721
V598	0.05425	0.13165	0.80778	0.00633
V599	0.62372	0.27481	0.08163	0.01984
V600	0.38132	0.42653	0.09345	0.0987
V601	0.21055	0.26262	0.12213	0.4047
V602	0.12658	0.03248	0.06171	0.77924
V603	0.0523	0.36192	0.05339	0.53239
V604	0.5113	0.10475	0.36969	0.01426
V605	0.09649	0.31467	0.43007	0.15877
V606	0.72187	0.12641	0.04209	0.10963
V607	0.65164	0	0.14529	0.20307
V608	0.24827	0.15361	0.41038	0.18774
V609	0.06289	0.23585	0.28336	0.4179
V610	0.74804	0	0.13428	0.11768
V611	0.34869	0	0.0899	0.56141
V612	0.05447	0.10807	0.78121	0.05625
V613	0.07044	0.31456	0.59957	0.01543
V614	0.74587	0.0367	0.09154	0.12588
V615	0.21552	0.04832	0.03275	0.70341
V616	0.1194	0.64657	0.09643	0.1376
V617	0.46929	0.13932	0.39139	0
V618	0.74787	0	0	0.25213
V619	0.41017	0.01156	0.35271	0.22555
V620	0.0399	0.58771	0.37238	0
V621	0.44332	0.13645	0.21315	0.20708
V622	0.37046	0.20717	0.41952	0.00286
V623	0.06894	0.06883	0.20263	0.6596
V624	0.79151	0.16262	0.0228	0.02308
V625	0.29407	0.44766	0.14367	0.11461
V626	0.90989	0.0204	0.01936	0.05035
V627	0.02162	0.01776	0.15753	0.80309
V628	0.03078	0.22344	0.06101	0.68477
V629	0.16038	0.27857	0.31733	0.24372
V630	0.0688	0.31522	0.59228	0.0237
