CD19B	CD56NK	CD4MemoryT	CD14
V407	0	0.87713	0.03936	0.08351
V408	0.01351	0.32877	0.30898	0.34874
V409	0	0.14631	0.01533	0.83836
V410	0	0.80782	0.07863	0.11355
V411	0.22887	0.12534	0.04987	0.59592
V412	0.07312	0.18915	0.38606	0.35166
V413	0	0.49894	0.15906	0.34201
V414	0	0.52046	0.25785	0.22169
V415	0.24593	0.14058	0.23267	0.38082
V416	0.00127	0.17997	0.69633	0.12243
V417	0.19527	0.61874	0.09081	0.09518
V418	0	0.221	0.1167	0.6623
V419	0	0.14158	0.02229	0.83612
V420	0	0.79713	0.03637	0.1665
V421	0.08992	0.15301	0.52668	0.23039
V422	0	0.17991	0.01691	0.80318
V423	0.04514	0.14271	0.66809	0.14406
V424	0	0.16382	0.44175	0.39444
V425	0.00511	0.3154	0.46099	0.21849
V426	0.05005	0.15848	0.60573	0.18574
V427	0	0.43407	0.16805	0.39788
V428	0	0.72482	0.09552	0.17966
V429	0	0.14066	0.02718	0.83216
V430	0.49262	0.22801	0.11554	0.16383
V431	0.08567	0.1478	0.35163	0.4149
V432	0	0.21555	0.06008	0.72436
V433	0	0.69556	0.02565	0.27879
V434	0.15351	0.1928	0.08693	0.56676
V435	0.29104	0.12159	0.15563	0.43174
V436	0.1925	0.13377	0.13391	0.53982
V437	0.07986	0.3086	0.04486	0.56668
V438	0.36929	0.2342	0.10506	0.29146
V439	0	0.20467	0.01411	0.78122
V440	0.26248	0.14266	0.09091	0.50395
V441	0.01291	0.23364	0.45426	0.2992
V442	0.14949	0.39322	0.16708	0.29022
V443	0.49227	0.09578	0.15473	0.25721
V444	0.00419	0.14295	0.72934	0.12351
V445	0.42193	0.11531	0.32839	0.13436
V446	0	0.76054	0.07984	0.15962
V447	0.40623	0.18175	0.20805	0.20397
V448	0	0.18753	0.1296	0.68287
V449	0.35899	0.1406	0.29221	0.20819
V450	0.01521	0.81374	0.08053	0.09052
V451	0.65915	0.11667	0.1128	0.11138
V452	0	0.14881	0.05161	0.79958
V453	0.54645	0.15427	0.15067	0.14861
V454	0	0.84114	0.06436	0.0945
V455	0.40157	0.12882	0.3019	0.16771
V456	0.18441	0.22435	0.32372	0.26752
V457	0	0.15305	0.01012	0.83683
V458	0.10239	0.30656	0.05104	0.54
V459	0	0.73008	0.09358	0.17634
V460	0.67446	0.08495	0.13599	0.1046
V461	0	0.16205	0.01899	0.81896
V462	0.15397	0.32186	0.05466	0.46951
V463	0.10677	0.50292	0.17655	0.21376
V464	0.27689	0.1998	0.06533	0.45798
V465	0.1974	0.45963	0.09992	0.24304
V466	0.34415	0.26029	0.07884	0.31672
V467	0.14935	0.57683	0.13747	0.13634
V468	0.28768	0.43387	0.12788	0.15057
V469	0	0.26808	0.20162	0.53031
V470	0.33017	0.21268	0.2079	0.24924
V471	0.108	0.21818	0.06739	0.60642
V472	0.13564	0.38553	0.05977	0.41906
V473	0.01416	0.56954	0.28712	0.12919
V474	0.01384	0.14382	0.09636	0.74597
V475	0.04566	0.43918	0.11592	0.39923
V476	0.03667	0.15353	0.06789	0.74191
V477	0.38083	0.13632	0.22676	0.25608
V478	0.006	0.59173	0.05156	0.35071
V479	0	0.19221	0.60112	0.20667
V480	0	0.36801	0.06427	0.56772
V481	0.09391	0.1386	0.63523	0.13225
V482	0.45902	0.22712	0.1791	0.13476
V483	0.01729	0.22842	0.07988	0.67441
V484	0	0.18462	0.02634	0.78904
V485	0.00198	0.71101	0.06186	0.22516
V486	0.1167	0.33417	0.14844	0.4007
V487	0	0.17827	0.07567	0.74606
V488	0	0.1317	0.64542	0.22287
V489	0.13292	0.20111	0.53837	0.1276
V490	0.15576	0.37179	0.11734	0.35512
V491	0.23936	0.48963	0.11082	0.16019
V492	0	0.77837	0.12857	0.09306
V493	0	0.14134	0.0077	0.85096
V494	0.10136	0.24968	0.41566	0.23331
V495	0.08691	0.62402	0.16803	0.12103
V496	0.11153	0.67576	0.07227	0.14043
V497	0.00478	0.13775	0.72827	0.1292
V498	0.1377	0.21641	0.0861	0.55979
V499	0.39949	0.31525	0.1874	0.09787
V500	0.0496	0.22605	0.56405	0.1603
V501	0	0.14112	0.02429	0.83459
V502	0.33595	0.3351	0.19941	0.12954
V503	0.07282	0.21619	0.17359	0.53739
V504	0.077	0.68127	0.07907	0.16265
V505	0.07461	0.30201	0.22094	0.40245
V506	0.01922	0.34033	0.34529	0.29517
V507	0.38288	0.19228	0.16217	0.26266
V508	0.49593	0.22822	0.13673	0.13912
V509	0.12178	0.17991	0.40376	0.29455
V510	0.10129	0.54583	0.24514	0.10774
V511	0	0.4391	0.06235	0.49855
V512	0.09749	0.17443	0.09313	0.63495
V513	0	0.64184	0.18785	0.17031
V514	0	0.17918	0.00297	0.81785
V515	0.50187	0.14769	0.13182	0.21861
V516	0.64435	0.15234	0.11143	0.09189
V517	0	0.15819	0.17822	0.66359
V518	0.68428	0.10226	0.11875	0.09471
V519	0	0.78184	0.03813	0.18003
V520	0	0.12725	0.45201	0.42074
V521	0.37674	0.14086	0.34367	0.13873
V522	0	0.23011	0.40945	0.36044
V523	0.18659	0.22914	0.24205	0.34221
V524	0	0.72244	0.15689	0.12067
V525	0.09792	0.29466	0.0665	0.54092
V526	0.40058	0.17318	0.1332	0.29304
V527	0.09684	0.1485	0.31508	0.43958
V528	0	0.80449	0.05833	0.13718
V529	0	0.19263	0.16486	0.64251
V530	0	0.28503	0.49956	0.21541
V531	0	0.80752	0.11005	0.08242
V532	0.03554	0.38988	0.06433	0.51024
V533	0.12521	0.40222	0.16291	0.30966
V534	0	0.13809	0.51163	0.35027
V535	0.3257	0.10034	0.07011	0.50385
V536	0.08867	0.12676	0.29421	0.49036
V537	0.37712	0.3129	0.20465	0.10533
V538	0.24363	0.16424	0.12505	0.46707
V539	0.11605	0.46641	0.17571	0.24184
V540	0.06473	0.67502	0.12322	0.13703
V541	0	0.5009	0.06696	0.43214
V542	0.0726	0.24101	0.21412	0.47227
V543	0.60957	0.08342	0.10762	0.19939
V544	0.00875	0.21359	0.14717	0.63049
V545	0.1726	0.24341	0.10762	0.47638
V546	0	0.81622	0.09109	0.09269
V547	0	0.63135	0.25782	0.11082
V548	0.03464	0.73546	0.12996	0.09994
V549	0.21354	0.13988	0.51987	0.12671
V550	0.34871	0.12639	0.06659	0.45832
V551	0.0441	0.70828	0.09607	0.15154
V552	0	0.51605	0.01068	0.47327
V553	0.1329	0.24028	0.49182	0.13501
V554	0	0.20185	0.02944	0.7687
V555	0.00865	0.31565	0.26032	0.41537
V556	0	0.14838	0.69561	0.15601
V557	0.54521	0.10994	0.10134	0.24351
V558	0	0.72915	0.06553	0.20532
V559	0	0.75768	0.15764	0.08467
V560	0.45106	0.35631	0.10049	0.09214
V561	0	0.1441	0.7269	0.129
V562	0.52987	0.09352	0.17865	0.19796
V563	0.16164	0.12067	0.5944	0.12329
V564	0.03077	0.1852	0.65008	0.13395
V565	0.03673	0.34325	0.29695	0.32307
V566	0.4393	0.18056	0.08395	0.29619
V567	0.0666	0.47895	0.07409	0.38036
V568	0.09444	0.14047	0.07203	0.69306
V569	0.42883	0.11985	0.06853	0.38279
V570	0	0.35683	0.46645	0.17672
V571	0.55182	0.19385	0.10114	0.15319
V572	0.27803	0.11989	0.38488	0.2172
V573	0	0.26579	0.01485	0.71936
V574	0	0.73824	0.15734	0.10441
V575	0	0.19939	0.08921	0.7114
V576	0.02804	0.76902	0.09737	0.10557
V577	0	0.17404	0.1493	0.67667
V578	0.0155	0.1844	0.50758	0.29252
V579	0	0.79938	0.09574	0.10488
V580	0.03411	0.14893	0.10709	0.70987
V581	0	0.19555	0.01605	0.78841
V582	0.34165	0.23049	0.09974	0.32811
V583	0	0.16551	0.42101	0.41347
V584	0.32442	0.23856	0.29354	0.14348
V585	0	0.14033	0.30943	0.55024
V586	0.14402	0.12884	0.51474	0.2124
V587	0.17716	0.12981	0.54611	0.14692
V588	0.38213	0.13535	0.09684	0.38568
V589	0	0.75316	0.09317	0.15367
V590	0	0.72792	0.1726	0.09948
V591	0	0.16363	0.13008	0.70629
V592	0.10383	0.14679	0.63254	0.11684
V593	0.36941	0.10243	0.20397	0.32419
V594	0.18764	0.35569	0.29944	0.15722
V595	0	0.15386	0.01966	0.82648
V596	0	0.35082	0.16885	0.48033
V597	0	0.5681	0.25385	0.17805
V598	0.00161	0.22136	0.64237	0.13466
V599	0.39259	0.36473	0.12125	0.12142
V600	0.16784	0.49826	0.11753	0.21636
V601	0.03204	0.3496	0.10578	0.51259
V602	0	0.15378	0.01437	0.83186
V603	0	0.39998	0.01284	0.58718
V604	0.32964	0.20897	0.32203	0.13936
V605	0	0.39567	0.31156	0.29278
V606	0.46373	0.22369	0.10282	0.20976
V607	0.4116	0.11327	0.15597	0.31916
V608	0.10667	0.25995	0.30927	0.32412
V609	0	0.3118	0.17599	0.51221
V610	0.50966	0.11099	0.1577	0.22166
V611	0.12461	0.1373	0.07422	0.66387
V612	0.00375	0.20318	0.60714	0.18592
V613	0	0.38967	0.45605	0.15428
V614	0.49427	0.14852	0.12928	0.22793
V615	0.01164	0.18669	0.02847	0.7732
V616	0	0.66973	0.07686	0.25341
V617	0.31121	0.2429	0.34308	0.1028
V618	0.46797	0.09484	0.07278	0.36441
V619	0.21901	0.14367	0.28306	0.35427
V620	0	0.64089	0.26213	0.09698
V621	0.22665	0.24459	0.1967	0.33206
V622	0.21245	0.29881	0.34543	0.14331
V623	0	0.19324	0.09906	0.7077
V624	0.54114	0.24597	0.10706	0.10583
V625	0.10978	0.51657	0.13497	0.23868
V626	0.68424	0.09488	0.11833	0.10254
V627	0	0.15022	0.04446	0.80532
V628	0	0.29201	0.00758	0.70041
V629	0.02699	0.36738	0.23225	0.37339
V630	0	0.38847	0.45022	0.16131
V631	0	0.27383	0.08309	0.64309
V632	0.36152	0.10141	0.17241	0.36466
V633	0	0.15142	0.61173	0.23686
V634	0.23767	0.33388	0.32028	0.10817
V635	0	0.70273	0.02315	0.27413
