CD19B	CD56NK	CD4MemoryT	CD14
V480	0.08533	0.31817	0.13347	0.46303
V481	0.15604	0.11531	0.6118	0.11685
V482	0.46867	0.2178	0.18373	0.12979
V483	0.11912	0.18552	0.15706	0.5383
V484	0.05871	0.15638	0.13153	0.65338
V485	0.10424	0.6011	0.09812	0.19654
V486	0.19755	0.29001	0.18445	0.32799
V487	0.09075	0.14064	0.16635	0.60226
V488	0.0639	0.11029	0.63945	0.18636
V489	0.19028	0.1772	0.51775	0.11477
V490	0.23354	0.32417	0.14861	0.29367
V491	0.29896	0.42976	0.12253	0.14875
V492	0.04949	0.6715	0.17299	0.10602
V493	0.05647	0.11442	0.12133	0.70778
V494	0.16966	0.22109	0.41447	0.19478
V495	0.17015	0.52969	0.18244	0.11772
V496	0.19876	0.57656	0.08991	0.13477
V497	0.074	0.1149	0.6991	0.112
V498	0.22179	0.18061	0.14576	0.45184
V499	0.41922	0.29114	0.18758	0.10207
V500	0.1215	0.19499	0.54639	0.13712
V501	0.05093	0.11478	0.13992	0.69438
V502	0.37043	0.30115	0.20472	0.12371
V503	0.15974	0.17908	0.23145	0.42974
V504	0.17093	0.57835	0.10107	0.14965
V505	0.16033	0.25906	0.25682	0.32379
V506	0.10516	0.28519	0.36753	0.24211
V507	0.41001	0.17549	0.1903	0.2242
V508	0.50527	0.22115	0.13809	0.13549
V509	0.19072	0.15428	0.41131	0.24369
V510	0.17623	0.46214	0.25676	0.10487
V511	0.06346	0.38747	0.13182	0.41725
V512	0.1844	0.14285	0.16398	0.50877
V513	0.08517	0.54043	0.22123	0.15318
V514	0.05437	0.15008	0.11871	0.67684
V515	0.51516	0.14228	0.14756	0.195
V516	0.63584	0.15355	0.10865	0.10195
V517	0.07269	0.12699	0.26216	0.53816
V518	0.67487	0.10849	0.11289	0.10374
V519	0.04437	0.68581	0.09172	0.1781
V520	0.07497	0.10492	0.47931	0.3408
V521	0.3994	0.12791	0.34574	0.12694
V522	0.05582	0.20337	0.44208	0.29873
V523	0.25172	0.20001	0.2661	0.28217
V524	0.03848	0.62805	0.20691	0.12656
V525	0.18643	0.2508	0.12464	0.43813
V526	0.42721	0.15926	0.16264	0.25089
V527	0.17528	0.12105	0.34998	0.35369
V528	0.08965	0.6866	0.08697	0.13678
V529	0.08444	0.15506	0.2428	0.51771
V530	0.05757	0.25396	0.50457	0.1839
V531	0.04442	0.69747	0.15909	0.09902
V532	0.13774	0.33032	0.12044	0.4115
V533	0.20332	0.34914	0.18803	0.25951
V534	0.06372	0.11451	0.53533	0.28644
V535	0.37463	0.08717	0.12046	0.41774
V536	0.16861	0.09987	0.33784	0.39368
V537	0.40086	0.28528	0.20656	0.10731
V538	0.30768	0.14258	0.16908	0.38066
V539	0.19515	0.39907	0.20074	0.20503
V540	0.15375	0.57445	0.14167	0.13013
V541	0.04215	0.44685	0.14032	0.37068
V542	0.16132	0.20126	0.25923	0.37819
V543	0.60687	0.08761	0.12212	0.1834
V544	0.10934	0.17328	0.21328	0.50411
V545	0.24961	0.20854	0.15414	0.38771
V546	0.05934	0.70336	0.13204	0.10526
V547	0.06226	0.53986	0.28568	0.11221
V548	0.12951	0.62204	0.14507	0.10337
V549	0.26098	0.1238	0.50065	0.11457
V550	0.39326	0.11422	0.10965	0.38288
V551	0.1408	0.60218	0.11394	0.14309
V552	0.02999	0.46277	0.10196	0.40528
V553	0.19308	0.21367	0.47116	0.12209
V554	0.07577	0.16833	0.13	0.62591
V555	0.10088	0.2686	0.29999	0.33053
V556	0.06647	0.1269	0.6728	0.13382
V557	0.55406	0.10925	0.11977	0.21692
V558	0.07101	0.62986	0.10891	0.19022
V559	0.03968	0.65402	0.20641	0.09988
V560	0.47004	0.32584	0.10337	0.10076
V561	0.06872	0.12173	0.69772	0.11184
V562	0.5343	0.08897	0.19881	0.17792
V563	0.21552	0.10493	0.56969	0.10987
V564	0.10096	0.16087	0.62105	0.11711
V565	0.12243	0.28958	0.32541	0.26258
V566	0.46219	0.17005	0.11121	0.25655
V567	0.16154	0.4079	0.11811	0.31245
V568	0.18604	0.1079	0.14986	0.55619
V569	0.45678	0.1096	0.10921	0.32441
V570	0.07004	0.30995	0.46342	0.15659
V571	0.55352	0.19074	0.10672	0.14903
V572	0.32362	0.1011	0.39297	0.1823
V573	0.07757	0.22576	0.11516	0.58151
V574	0.05769	0.63519	0.19537	0.11175
V575	0.05628	0.16991	0.1871	0.58671
V576	0.12849	0.6492	0.11355	0.10876
V577	0.07063	0.14257	0.23801	0.5488
V578	0.09363	0.15948	0.50885	0.23803
V579	0.03576	0.69624	0.14871	0.11929
V580	0.13444	0.11197	0.18472	0.56887
V581	0.08084	0.16097	0.11647	0.64173
V582	0.38175	0.21005	0.13084	0.27735
V583	0.05968	0.14518	0.45596	0.33917
V584	0.35817	0.21704	0.29269	0.1321
V585	0.05838	0.11576	0.37583	0.45003
V586	0.20545	0.10857	0.50744	0.17855
V587	0.228	0.11227	0.53048	0.12926
V588	0.41739	0.12688	0.13114	0.3246
V589	0.06459	0.6501	0.13319	0.15212
V590	0.06557	0.62145	0.20708	0.1059
V591	0.04972	0.13751	0.23115	0.58162
V592	0.16337	0.12836	0.60515	0.10313
V593	0.40092	0.08937	0.23546	0.27425
V594	0.24499	0.31049	0.30507	0.13945
V595	0.06045	0.12545	0.12899	0.68511
V596	0.06288	0.30366	0.23716	0.3963
V597	0.03766	0.49951	0.29515	0.16767
V598	0.07346	0.19136	0.6163	0.11887
V599	0.4203	0.33134	0.12578	0.12259
V600	0.24497	0.43176	0.13394	0.18932
V601	0.1335	0.29707	0.15697	0.41246
V602	0.06067	0.12511	0.12463	0.68958
V603	0.04076	0.35618	0.11286	0.49021
V604	0.36048	0.1896	0.3228	0.12712
V605	0.08721	0.33644	0.3347	0.24165
V606	0.4828	0.21343	0.11617	0.18759
V607	0.43811	0.10184	0.18755	0.27249
