CD19B	CD56NK	CD4MemoryT	CD14
V139	0.27149	0.25705	0.20864	0.26281
V140	0.04261	0.17778	0.10934	0.67027
V141	0.07544	0.21535	0.44873	0.26049
V142	0.64152	0.05439	0.23977	0.06432
V143	0.32143	0.30236	0.11569	0.26052
V144	0.14243	0.22283	0.18916	0.44557
V145	0.00437	0.70596	0.20122	0.08844
V146	0.06006	0.11828	0.09962	0.72204
V147	0.72319	0.07575	0.09656	0.1045
V148	0.1292	0.14249	0.4854	0.24291
V149	0.21078	0.5001	0.2077	0.08142
V150	0.09214	0.27972	0.48237	0.14576
V151	0.1599	0.5909	0.06519	0.18401
V152	0.18602	0.44512	0.20797	0.16089
V153	0.08402	0.6877	0.04814	0.18014
V154	0.19617	0.45186	0.24664	0.10533
V155	0.36964	0.19576	0.27928	0.15533
V156	0.05588	0.19759	0.56315	0.18338
V157	0.24487	0.21541	0.29253	0.24719
V158	0.03467	0.11487	0.09341	0.75705
V159	0.69793	0.11677	0.07331	0.112
V160	0.53185	0.0741	0.13256	0.26149
V161	0.17341	0.1052	0.10307	0.61832
V162	0.06218	0.34189	0.11925	0.47668
V163	0.0854	0.48428	0.17092	0.2594
V164	0.25791	0.34073	0.13878	0.26258
V165	0.02272	0.31673	0.05908	0.60147
V166	0.02852	0.18559	0.12057	0.66532
V167	0.2709	0.08937	0.08423	0.5555
V168	0.21965	0.54679	0.10481	0.12875
V169	0.15635	0.14429	0.10573	0.59363
V170	0.11249	0.10163	0.44931	0.33658
V171	0.12674	0.27693	0.48345	0.11288
V172	0.58044	0.05568	0.2906	0.07328
V173	0.04045	0.22292	0.10027	0.63635
V174	0.03179	0.24035	0.12139	0.60647
V175	0.08572	0.08053	0.65061	0.18313
V176	0.00881	0.74472	0.15667	0.0898
V177	0.00292	0.87471	0.02092	0.10145
V178	0.00453	0.70624	0.03442	0.25481
V179	0.15176	0.09441	0.3493	0.40453
V180	0.02136	0.81034	0.08465	0.08366
V181	0.15229	0.19139	0.45151	0.20482
V182	0.2492	0.22811	0.39723	0.12547
V183	0.14018	0.73935	0.03365	0.08683
V184	0.79753	0.05006	0.08758	0.06483
V185	0.44048	0.42183	0.06034	0.07734
V186	0.10466	0.47434	0.23633	0.18468
V187	0.76375	0.05756	0.1063	0.07239
V188	0.05931	0.29163	0.06064	0.58842
V189	0.63036	0.08433	0.09178	0.19353
V190	0.53411	0.06738	0.32493	0.07358
V191	0.16839	0.24829	0.47151	0.11182
V192	0.22915	0.46662	0.086	0.21823
V193	0.47265	0.09695	0.25567	0.17473
V194	0.02621	0.83813	0.02846	0.1072
V195	0.04267	0.08961	0.78675	0.08097
V196	0.03163	0.16403	0.08398	0.72036
V197	0.31381	0.13069	0.09738	0.45812
V198	0.06548	0.49248	0.3096	0.13244
V199	0.14558	0.11768	0.2043	0.53244
V200	0.10302	0.54377	0.05601	0.2972
V201	0.08486	0.53362	0.18025	0.20127
V202	0.04443	0.09232	0.64	0.22325
V203	0.14355	0.42973	0.3291	0.09763
V204	0.01048	0.52731	0.04855	0.41367
V205	0.04905	0.11492	0.74576	0.09027
V206	0.07214	0.14961	0.69855	0.0797
V207	0.11469	0.25702	0.10647	0.52182
V208	0.22657	0.12401	0.56374	0.08568
V209	0.22871	0.46498	0.10274	0.20358
V210	0.07009	0.69915	0.10392	0.12684
V211	0.32302	0.09868	0.10498	0.47331
V212	0.41428	0.09688	0.39809	0.09075
V213	0.48803	0.09798	0.16479	0.2492
V214	0.25463	0.2231	0.18975	0.33251
V215	0.22437	0.17899	0.08601	0.51063
V216	0.04776	0.11385	0.09329	0.7451
V217	0.04525	0.48802	0.21288	0.25385
V218	0.08579	0.45002	0.17294	0.29125
V219	0.08595	0.60082	0.04701	0.26622
