Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V112	0.00202	0.10144	0.04733	0	0.0251	0.08394	0.44058	0.00562	0.12276	0.17121
V113	0.02091	0.02591	0.02377	0	0	0.05507	0.02682	0.03428	0.71173	0.10149
V114	0.02444	0.03514	0.02767	0.00019	0	0.00527	0.0171	0.00536	0.87981	0.00503
V115	0.01954	0.69661	0.05765	0	0.20471	0	0.01655	0	3e-04	0.00464
V116	0.35851	0.04612	0	0	0.0032	0	0.00419	0.58799	0	0
V117	0.01497	0.13134	0.03278	0	0	0.11765	0.61756	0.00968	0.06739	0.00864
V118	0.02048	0.00391	0	0.00143	0.01076	0.85738	0.08372	0.01958	0.00275	0
V119	0	0.03297	0.06616	0.61449	0.00861	0.16749	0.02788	0	0.08183	0.00057
V120	0.66199	0	0.22884	0	0	0.09116	0.01473	0	0	0.00328
V121	0.03438	0.12208	0.33587	0	0.05095	0.16338	0.21154	0.03004	0.01482	0.03694
V122	0.00808	0.0521	0.1444	0	0	0.07006	0.09482	0	0.62398	0.00655
V123	0.0248	0	0	0.01086	0.40036	0	0	0.56399	0	0
V124	0.63803	0.02235	0	0	0	0	0.0029	0.33673	0	0
V125	0.00458	0.09737	0.08062	0.02179	0.03515	0.08794	0.00978	0.66277	0	0
V126	0.03557	0.03117	0.02892	0	0.82953	0	0	0.07481	0	0
V127	0	0.02892	0.68009	0	0	0.02639	0.14045	0.00163	0.11545	0.00708
V128	0.01135	0.09653	0.44675	0	0.39498	0.03848	0.00568	0.00624	0	0
V129	0.01651	0.06584	0.07668	0.24233	0.10025	0.0086	0.00939	0	0.46731	0.01308
V130	0	0	0.42216	0	0	0	0	0.57784	0	0
V131	0.02392	0.30998	0.51284	0.0259	0.09374	0.00606	0.01196	0	0.01561	0
V132	0.11451	0.07885	0.02407	0	0.08154	0.07996	0.41565	0.17048	0.02897	0.00597
V133	0	0.01707	0	0.19442	0	0.08802	0.03009	0.67041	0	0
V134	0.02027	0.03394	0.27791	0.02192	0.3762	0.01736	0.10372	0.01044	0.00901	0.12922
V135	0.0114	0.16411	0.19595	0	0.03341	0.0036	0.02169	0	0.56984	0
V136	0.00923	0.4825	0.07358	0.15876	0.174	0	0.00251	0	0	0.09942
V137	0.00234	0.07525	0.03191	0.00308	0.02918	0.41641	0.33132	0.00661	0.10049	0.00341
V138	0.01427	0.10437	0.06089	0	0.06809	0.07267	0.38134	0.00462	0.09021	0.20356
V139	0.60386	0.0098	0	0	0.08048	0.07977	0.01501	0	0.21107	0
V140	0.00498	0.00692	0.36624	0.50648	0.04669	0.04526	0.01082	0	0	0.01262
V141	0	0.01921	0.09477	0.81845	0.01698	0.02106	0.00238	0	0	0.02716
V142	0	0.09109	0.06936	0.28629	0	0.07877	0.40984	0.00171	0.04084	0.0221
V143	0.01785	0.66016	0.06022	0.03608	0.20238	0.0025	0.00493	0	0.01588	0
V144	0	0.07404	0.01824	0.00636	0	0.44189	0.38249	0.03909	0.0343	0.00358
V145	0.01768	0.06875	0.0528	0.56006	0.01914	0.01657	0	0.26449	0	0.00052
V146	0	0	0.55366	0	0.0458	0.01432	0.02799	0.1962	0	0.16203
V147	0.0161	0.01463	0.03425	0.00527	0.19729	0.0017	0.01118	0.03208	0.56166	0.12584
V148	0.0226	0.04572	0.01363	0	0	0.04928	0.03709	0	0.83169	0
V149	0	0.02207	0.05503	0.63485	0	0	0.00071	0.14062	0.1402	0.00653
V150	0.07695	0	0.06895	0	0.29177	0.00512	0.0118	0.0074	0.03766	0.50035
V151	0.01088	0	0.11784	0	0.16046	0.07567	0.01511	0	0.00557	0.61447
V152	0.00288	0	0	0.01915	0.01437	0	0	0.90171	0	0.0619
V153	0.03314	0	0.02028	0	0.81983	0	0	0.12676	0	0
V154	0.03611	0.00659	0.66139	0.2623	0.00917	0.01554	0.00864	0	0	0.00025
V155	0.03359	0	0	0.00634	0	0.06583	0.00268	0.70877	0.18176	0.00102
V156	0.09737	0.02151	0.19623	0	0.00083	0.47083	0.04853	0.06904	0.09222	0.00345
V157	0.0165	0.32593	0.04702	0.03236	0.35587	0.20031	0.01727	0	0.00076	0.00397
V158	0.27492	0.44735	0.02565	0	0.1902	0	0.00968	0.0522	0	0
V159	0.03001	0.00432	0.27537	0.00958	0.44022	0.01656	0.00631	0.1347	0	0.08293
V160	0.03787	0.69933	0.04707	0	0.20737	0	0.00406	0	0	0.0043
V161	0	0.02193	0.09829	0.83418	0.01273	0.00686	0.00158	0	0.01557	0.00887
V162	0.00472	0	0.12508	0	0.18479	0	0.01136	0	0.01775	0.65629
V163	0.06629	0	0.85648	0	0.00865	0.01273	0.00925	0.03625	0	0.01034
V164	0	0	0.94644	0	0.00916	0.01685	0.0188	0.0028	0	0.00595
V165	0	0	0.43376	0	0.13407	0	0.00809	0.02095	0.00419	0.39893
V166	0.02704	0.08835	0.06143	0.63108	0.02012	0.00578	0.00916	0.09047	0.04112	0.02546
V167	0.91299	0.00155	0	0	0	0.00108	0.01153	0	0.07285	0
V168	0.04448	0.00749	0	0.00132	0	0.22329	0.01815	0.54275	0.15506	0.00745
V169	0	0	0.08009	0.19518	0.1076	0.1829	0.01826	0.02015	0	0.39583
V170	0.02495	0.02759	0.01745	0.00109	0	0.0059	0.01813	0	0.90489	0
V171	0	0.00228	0.26895	0.05061	0.02823	0.39702	0.05304	0.08292	0.11292	0.00402
V172	0.00206	0.1176	0.0354	0	0.00102	0.25812	0.46963	0.02371	0.08626	0.0062
V173	0.01231	0.07329	0.05263	0	0.04909	0.08917	0.37051	0.00458	0.08047	0.26793
V174	0	0.05222	0.26455	0.40292	0.18425	0.01937	0.00705	0.01385	0	0.05579
V175	0.85158	0	0.10591	0	0.00361	0.00318	0.02326	0.01148	0	0.00099
V176	0.18023	0	0	0	0.00808	0.70995	0.0546	0.00245	0.04183	0.00286
V177	0.72502	0	0	0.10743	0.02723	0	0.00811	0.02102	0	0.11119
V178	0.19485	0	0	0.02355	0.08268	0.61399	0.04769	0.00167	0	0.03557
V179	0.16504	0	0.02349	0	0.809	0	0	0	0	0.00248
V180	0.44226	0.10499	0.02575	0.38037	0.03042	0.00642	0.00922	0	0	0.00056
V181	0	0.12426	0.73066	0	0.07312	0.01421	0.05313	0	0	0.00462
V182	0.01469	0	0	0.03252	0.34119	0.0111	0	0.581	0.01629	0.00321
V183	0	0.1556	0.07579	0.64115	0.03111	0.01926	0.07311	0	0.00161	0.00238
V184	0.18242	0	0.00377	0.00682	0.02438	0.58132	0.04038	0.05287	0	0.10803
V185	0.59111	0.00093	0	0.20787	0	0	0.00469	0.13831	0.05276	0.00433
V186	0.85633	0.00991	0	0.10398	0.00166	0.00183	0.01729	0.009	0	0
V187	0.76979	0	0.10618	0	0	0.00197	0.0152	0.01106	0.06383	0.03196
V188	0.08959	0.06358	0.02944	0.05673	0.73004	0	0.00661	0.0152	0	0.00878
V189	0.88436	0	0	0.06439	0	0.01469	0.01031	0.00911	0	0.01714
V190	0.01548	0.03288	0.01526	0	0.0666	0.08783	0.02109	0	0.76086	0
V191	0.01719	0.00129	0.0985	0.37024	0.45882	0.00125	0.02238	0.02535	0	0.00499
V192	0.01281	0	0.08971	0	0.41756	0.00351	0.00552	0.01838	0	0.4525
V193	0.07145	0.02213	0.2113	0.3325	0.15776	0.01188	0.07552	0.1029	0.00811	0.00645
V194	0	0.02438	0.00421	0.01101	0.00556	0.75315	0.16842	0.02083	0.01243	0
V195	0.03984	0.1063	0.02879	0	0.11551	0.2131	0.36833	0.08384	0.03266	0.01164
V196	0.75754	0.00951	0	0.21836	0	0.00021	0.00798	0	0	0.0064
V197	0.01092	0.01016	0.00592	0.19886	0	0	0.006	0.57314	0.19479	0.00021
V198	0.02504	0	0.03441	0	0.67614	0.20895	0.02829	0	0.02717	0
V199	0.03216	0.02194	0.11878	0	0.43903	0.02124	0.08843	0	0.00275	0.27567
V200	0.01831	0.01078	0.01884	0	0.54446	0.12003	0.13303	0.1491	0	0.00547
V201	0.22106	0.06427	0.00644	0	0	0.0134	0.07383	0.00846	0.58545	0.0271
V202	0.01266	0.24727	0.56394	0	0.0688	0.00709	0.05418	0.01034	0.0357	0
V203	0	0.07403	0.4491	0.13708	0.02368	0.02022	0.06839	0	0.21452	0.01298
V204	0	0.15569	0.30746	0.29782	0.05151	0.0742	0.00833	0.09719	0.00781	0
V205	0.06443	0.14046	0.02972	0	0.00243	0.09555	0.39807	0.11943	0.14452	0.00538
V206	0.25127	0	0.66687	0	0.03931	0.00018	0.01307	4e-05	0	0.02925
V207	0.0169	0.12492	0.08004	0.06652	0.16351	0	0.01281	0	0.22551	0.30978
V208	0	0.00396	0.0173	0.06548	0.01718	0.7437	0.06394	0.00308	0.08078	0.00458
V209	0.05843	0	0.10833	0	0.82759	0.00355	0	0	0	0.0021
V210	0.06724	0	0.0698	0	0.6738	0.00254	0.00222	0.17617	0	0.00823
V211	0	0.04841	0.75174	0	0.02748	0.0133	0.04517	0.06277	0.04623	0.00489
V212	0.07855	0.05577	0	0.00257	0	0	0.00538	0.52589	0.33183	0
V213	0.11713	0	0	0.00676	0.20228	0.6026	0.0498	0.01287	0	0.00856
V214	0.01472	0.06409	0.0308	0	0.39399	0.09701	0.31718	0.00248	0.0154	0.06434
V215	0.00192	0.13137	0.03507	0	0	0.12818	0.61565	0.00984	0.0691	0.00886
V216	0.02364	0.5044	0.04608	0	0.40388	0	0.0045	0.01489	0	0.00261
V217	0.02735	0.14546	0.06531	0.08325	0.28886	0.23211	0.01741	0.07373	0.00367	0.06285
V218	0.03246	0.02638	0.00699	0	0.02077	0.67431	0.18654	0.00594	0.01034	0.03627
V219	0.00134	0	0	0.07725	0	0	0.02333	0.89807	0	0
V220	0	0.0275	0.04171	0.39647	0	0.00017	0.00633	0.08003	0.44778	0
V221	0.13378	0.07605	0.36532	0	0.0375	0.00106	0.02329	0.13422	0.17175	0.05704
V222	0	0	0.82317	0	0.00233	0.15408	0.01914	0.00128	0	0
V223	0	0	0.85821	0	0.01331	0.07589	0.0506	0.00199	0	0
V224	0	0.00246	0.72824	0.00272	0.00185	0.00806	0.00957	0.11611	0.13098	0
V225	0	0	0.33652	0.32338	0	0.00957	0.00047	0.3261	0	0.00395
V226	0.02416	0.55416	0.02835	0	0.16869	0	0.00292	0.22172	0	0
V227	0.00391	0	0.72413	0	0.26536	0	0.00661	0	0	0
V228	0.03144	0.46745	0.09479	0	0.13328	0	0.00503	0.22559	0.03827	0.00414
V229	0.67691	0	0	0	0	0.26042	0.03156	0.03111	0	0
V230	0	0.02153	0.0837	0.43095	0.06428	0.01927	0.07612	0	0.02647	0.27769
V231	0.03297	0.21738	0.02508	0.0106	0.03385	0.094	0.01834	0.00653	0.55599	0.00526
V232	0.01316	0.27726	0.49296	0	0.09127	0.00108	0.00369	0.11794	0	0.00264
V233	0.03133	0	0.02812	0.02317	0.69111	0.007	0.00435	0	0.21057	0.00435
V234	0.01956	0.01491	0.00448	0.0043	0.23047	0.01614	0.10869	0.59566	0	0.00578
V235	0.00736	0	0.38085	0	0	0	0.00482	0.5994	0	0.00758
V236	0	0.01113	0.26729	0.27893	0.01328	0.37541	0.03602	0	0.01795	0
V237	0.02461	0	0.44783	0.11481	0.33877	0.02635	0.00502	0.04261	0	0
V238	0.00215	0.01262	0.30272	0	0.02539	0	0.00056	0.65352	0	0.00304
V239	0.01114	0.13029	0.07362	0.56872	0.09331	0.0234	0.02409	0	0.00284	0.0726
V240	0.07376	0.07134	0.02749	0	0.00428	0.37069	0.37648	0.0074	0.04062	0.02794
V241	0.15686	0.01191	0.05834	0.69575	0.01632	0.02745	0.00305	0.02336	0	0.00695
V242	0.02172	0.02635	0.03054	0.04494	0	0.0128	0.01659	0	0.84707	0
V243	0.01479	0.0283	0.0352	0.14645	0	0.07559	0.04459	0	0.59106	0.06401
V244	0.01921	0.04945	0.4684	0	0	0.05634	0.29207	0.07834	0.03414	0.00205
V245	0.14933	0.10769	0.18852	0	0.02643	0.45308	0.03746	0.03749	0	0
V246	0.0079	0.29694	0.03653	0	0.05348	0.08166	0.43098	0.00463	0.08159	0.00628
V247	0	0.0022	0.95585	0	0.01879	0.0019	0.01106	0.00341	0	0.00679
V248	0.50639	0.05913	0	0	0.02255	0.02851	0.09059	0.29283	0	0
V249	0.00666	0	0.78554	0	0.12674	0	0.00849	6e-05	0	0.07251
V250	0.00391	0.03432	0.01767	0.32379	0.02281	0.23415	0.02199	0.33106	0	0.0103
V251	0.59225	0.13034	0	0.00764	0.13241	0	0.0053	0.09799	0.03017	0.00389
V252	0.06577	0.4308	0.03103	0.03192	0.11119	0.22105	0.02063	0.08468	0	0.00294
V253	0.00394	0.0114	0.36095	0	0	0.077	0.02275	0	0.52397	0
V254	0.03286	0	0.04303	0.03174	0.85215	0.00352	0	0	0	0.03671
V255	0.04101	0	0.02178	0	0.93179	0	0.00116	0.00426	0	0
V256	0	0.02767	0.0933	0.82625	0.00408	0.03684	0.00356	0	0	0.0083
V257	0.37826	0	0.45726	0	0	0.13856	0.02578	0.00014	0	0
V258	0.03341	0	0.03293	0	0.84867	0	0.00614	0	0	0.07885
V259	0.05005	0	0	0.09642	0.13819	0	0.00522	0.70756	0	0.00256
V260	0.00792	0.11655	0	0.0174	0.02372	0	0	0.83441	0	0
V261	0.22812	0.06183	0	0	0.00262	0.35062	0.24351	0.00492	0.09197	0.01642
V262	0.007	0.36591	0.1277	0	0.11676	0.31667	0.02456	0.02029	0	0.02111
V263	0.44708	0.35385	0.00245	0	0.12727	0.00699	0.0334	0	0	0.02896
V264	0.00773	0.0086	0.06521	0.57782	0.30774	0.01431	0.01227	0	0	0.00632
V265	0.01942	0.27395	0.06817	0.32969	0.08561	0.03725	0.0916	0	0.00922	0.0851
V266	0.02447	0.56832	0.15422	0	0.1565	0	0.00823	0.02879	0.05948	0
V267	0.00567	0.18184	0.10184	0.00694	0.18431	0.01081	0.00862	0	0.00087	0.49911
V268	0.02161	0.20642	0.05546	0.12016	0.54941	0	0.00848	0.01528	0.01296	0.01022
V269	0.00252	0.01336	0.32373	0.62647	0.01396	4e-05	0.00365	0.00204	0.01206	0.00217
V270	0.05678	0	0.0205	0	0.91709	0	0	0.00392	0	0.00171
V271	0.03171	0.03146	0.19273	0	0.02356	0.015	0.03292	0	0.67261	0
V272	0.01596	0.13936	0.07961	0	0.04626	0.1404	0.02599	0.28578	0.21665	0.05
V273	0	0.00185	0.03333	0.23279	0.09029	0.59504	0.0467	0	0	0
V274	0.0711	0.00736	0.12479	0.00828	0.11934	0.15736	0.01738	0.07657	0.02626	0.39156
V275	0.0248	0.06014	0.03984	0	0.70179	0.04453	0.00362	0.00446	0	0.12081
V276	0.0066	0.10995	0.06085	0.45376	0.08541	0.01264	0.08055	0.01666	0.11716	0.05643
V277	0.00399	0.17072	0.51612	0.23265	0.06469	0	0.00526	0.00656	0	0
V278	0.12199	0.02428	0.12628	0	0.15216	0	0.0137	0	0.00523	0.55635
V279	0.01679	0.14437	0.05408	0.30661	0.30758	0.03186	0.13705	0	0	0.00167
V280	0.09319	0.0344	0.02623	0.06769	0.18032	0.26819	0.1763	0.1386	0.00772	0.00734
V281	0.00037	0.02971	0.03451	0.00304	0.05788	0.7092	0.06491	0.016	0.0035	0.08087
V282	0	0.02797	0.09093	0.82526	0.00274	0	0.00066	0.02171	0.02224	0.00848
V283	0.07947	0	0.0409	0.05802	0.54494	0.03541	0.00616	0.02983	0.20528	0
V284	0	0.00033	0.32652	0	0.1364	0	0.01356	0.00968	0.00337	0.51016
V285	0.01305	0.1029	0.03834	0	0.08185	0	0.03386	0.45234	0.02068	0.257
V286	0.01704	0	0.10762	0.03871	0.08998	0.43766	0.03937	0.00049	0	0.26912
V287	0.02341	0.06689	0.0568	0	0.08483	0.07687	0.31162	0.00332	0.0422	0.33407
V288	0.01074	0.00519	0.00396	0.01585	0	0.19492	0.01339	0.75596	0	0
V289	0	0.12169	0.71877	0	0.12221	0	0.00647	0.00943	0	0.02143
V290	0	0.08295	0.21386	0	0	0.29369	0.35195	0.02175	0.02496	0.01084
V291	0.79872	0	0.03729	0.05875	0.02065	0.06267	0.01683	0	0	0.00509
V292	0.0025	0	0.6012	0	0.01016	0.35273	0.03189	0.00152	0	0
V293	0.00842	0	0.8904	0	0.01751	0	0.00762	0.05961	0	0.01643
V294	0.04164	0.21119	0.20434	0.00417	0.04647	0.00794	0.05125	0.00819	0.42481	0
V295	0.00265	0.03349	0.76119	0	0.02948	0.01851	0.01136	0.09756	0	0.04576
V296	0.01238	0.02146	0.08946	0.14743	0.28887	0.00787	0.01639	0.14331	0.27284	0
V297	0.21864	0.05245	0.05744	0	0.19481	0.00373	0.04459	0.00888	0	0.41946
V298	0	0.0297	0.12407	0.80981	0.00158	0.00839	0.01	0	0.01405	0.0024
V299	0.31959	0	0	0	0.14725	0.48619	0.03373	0	0	0.01323
V300	0.00453	0	0.01657	0.22303	0.18146	0.00077	0.00459	0.56518	0	0.00387
V301	0.00408	0	0	0.03615	0	0	0	0.95976	0	0
V302	0.17599	0	0.06527	0.00036	0	0	0	0.75838	0	0
V303	0.00897	0.44203	0.15762	0	0.12332	0.24357	0.02139	0	0	0.00311
V304	0.08928	0	0	0.01079	0	0	0	0.89993	0	0
V305	0.02949	0	0.40952	0	0.44229	0.05436	0.00697	0.00665	0	0.05073
V306	0	0.01568	0.02761	0.38212	0	0.42339	0.04051	0.07457	0.03611	0
