cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V1	0.5587	0.01301	0.1594	0.26889
V2	0.14347	0.08722	0.04762	0.72169
V3	0.055	0.64233	0.01146	0.29121
V4	0.84779	0.13261	0	0.0196
V5	0.10815	0.49611	0.24091	0.15482
V6	0.07505	0.88787	0.01826	0.01882
V7	0.14166	0.36542	0.0742	0.41873
V8	0.12947	0.02482	0.81645	0.02925
V9	0.23259	0.2344	0.03281	0.5002
V10	0.02281	0.02861	0.90144	0.04714
V11	0.20807	0.36576	0.42078	0.00538
V12	0.0302	0.60855	0.34921	0.01205
V13	0.25149	0.72524	0.00456	0.01871
V14	0.06989	0.91615	0.00785	0.00612
V15	0.11625	0.6285	0.10628	0.14897
V16	0.90313	0.0553	0.0149	0.02667
V17	0.08423	0.88514	0.01178	0.01885
V18	0.56658	0.36382	0.03571	0.03389
V19	0.15128	0.83097	0.0057	0.01205
V20	0.16024	0.47555	0.01696	0.34725
V21	0.12974	0.05211	0.7891	0.02905
V22	0.01864	0.08727	0.20272	0.69136
V23	0.38392	0.04355	0.56659	0.00594
V24	0.91241	0.05652	0.03002	0.00104
V25	0.34856	0.23365	0.11831	0.29948
V26	0.38855	0.40026	0.01481	0.19638
V27	0.096	0.06347	0.02303	0.8175
V28	0.00996	0.07413	0.91434	0.00156
V29	0.44547	0.0292	0.49776	0.02757
V30	0.09767	0.20517	0.27413	0.42303
V31	0.20397	0.18164	0.29438	0.32001
V32	0.07869	0.03855	0.03535	0.84741
V33	0.04621	0.51732	0.34477	0.09171
V34	0.12933	0.03703	0.80453	0.02911
V35	0.15465	0.74993	0.06941	0.02601
V36	0.00958	0.03425	0.48637	0.46981
V37	0.55452	0.06515	0.08628	0.29406
V38	0.4284	0.0086	0.1645	0.39851
V39	0.1607	0.59432	0.11559	0.12939
V40	0.09779	0.83354	0.06813	0.00055
V41	0.01274	0.69842	0.03908	0.24976
V42	0.2207	0.02743	0.20413	0.54774
V43	0.13059	0.34331	0.49825	0.02785
V44	0.01752	0.06168	0.75863	0.16218
V45	0.09606	0.62006	0.20342	0.08046
V46	0.7984	0.08377	0.11218	0.00564
V47	0.46088	0.18666	0.30814	0.04432
V48	0.79067	0.18743	0.00276	0.01913
V49	0.72765	0.19783	0	0.07452
V50	0.06743	0.85441	0.07271	0.00545
V51	0.31144	0.41704	0.24455	0.02697
V52	0.0293	0.10257	0.8386	0.02953
V53	0.72067	0.13733	0.14136	0.00063
V54	0.43152	0.19114	0.35808	0.01925
V55	0.21449	0.11608	0.23758	0.43186
V56	0.04533	0.02604	0.09072	0.8379
V57	0.09401	0.87538	0.01867	0.01195
V58	0.64386	0.01425	0.03637	0.30553
V59	0.43293	0.42931	0.09489	0.04287
V60	0.13184	0.13813	0.32912	0.40092
V61	0.80901	0.10867	0.00748	0.07484
V62	0.87895	0.04832	0.0605	0.01223
V63	0.02254	0.85413	0.10461	0.01873
V64	0.01545	0.86833	0.00155	0.11466
V65	0.01821	0.01932	0.1121	0.85037
V66	0.20495	0.72111	0.01571	0.05822
V67	0.15293	0.33305	0.50182	0.0122
V68	0.15339	0.14451	0.02276	0.67935
V69	0.02802	0.30825	0.61826	0.04546
V70	0.56193	0.14648	0.17155	0.12005
V71	0.16467	0.05919	0.38165	0.39448
V72	0.59173	0.15408	0.08536	0.16883
V73	0.14825	0.64874	0.12375	0.07926
V74	0.06233	0.22472	0.71211	0.00085
V75	0.72125	0.01169	0.18178	0.08528
V76	0.00383	0.16852	0.18037	0.64727
V77	0.03873	0.30061	0.01043	0.65023
V78	0.31167	0.10468	0.18094	0.40271
V79	0.01093	0.08626	0.81989	0.08292
V80	0.35662	0.01979	0.54239	0.08119
V81	0.06	0.15745	0.77618	0.00638
V82	0.00741	0.07665	0.90744	0.00849
V83	0.13129	0.17303	0.06974	0.62595
V84	0.40198	0.04066	0.15662	0.40074
V85	0.10931	0.31492	0.40587	0.16989
V86	0.04796	0.04754	0.86649	0.03801
V87	0.03766	0.85935	0.04533	0.05766
V88	0.16446	0.05088	0.27021	0.51445
V89	0.02087	0.02246	0.21003	0.74664
V90	0.03173	0.90765	0.04861	0.01201
V91	0.03819	0.76704	0.1685	0.02627
V92	0.4681	0.02208	0.38023	0.12959
V93	0.88102	0.0298	0	0.08919
V94	0.02009	0.46344	0.02105	0.49542
V95	0.25796	0.45298	0.14595	0.14311
V96	0.07146	0.10718	0.0288	0.79256
V97	0.68796	0.11079	0.19585	0.00541
V98	0.66549	0.3222	0	0.01231
V99	0.79797	0.05757	0.13876	0.0057
V100	0.07958	0.0344	0.86412	0.0219
V101	0.03055	0.07173	0.01066	0.88707
V102	0.91215	0.07148	0.00342	0.01295
V103	0.01381	0.05694	0.09942	0.82983
V104	0.03539	0.94929	0.00893	0.00639
V105	0.06001	0.91986	0.01412	0.00601
V106	0.11815	0.53876	0.30766	0.03543
V107	0.18847	0.19352	0.57243	0.04558
V108	0.14567	0.77051	0.08328	0.00054
V109	0.01727	0.14417	0.60743	0.23113
V110	0.05682	0.89223	0.03218	0.01877
V111	0.90634	0.02359	0.06371	0.00636
V112	0.12947	0.05131	0.43895	0.38028
V113	0.18879	0.09681	0.17499	0.53941
V114	0.2432	0.04589	0.07814	0.63278
V115	0.01567	0.77387	0.20482	0.00565
V116	0.14378	0.31477	0.3714	0.17004
V117	0.67369	0.26425	0.02812	0.03394
V118	0.15821	0.60551	0.02987	0.2064
V119	0.11182	0.08065	0.0499	0.75762
V120	0.07953	0.06752	0.83919	0.01376
V121	0.61412	0.12313	0.08501	0.17774
V122	0.94524	0.03106	0.01041	0.01329
