cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V1	0.65016	0.00417	0.15806	0.18761
V2	0.21157	0.10142	0.06373	0.62328
V3	0.05756	0.72368	0.01154	0.20722
V4	0.86933	0.11686	0	0.0138
V5	0.12123	0.53084	0.23612	0.11181
V6	0.07213	0.89943	0.01532	0.01312
V7	0.17504	0.43235	0.07991	0.31271
V8	0.15941	0.00024	0.81792	0.02244
V9	0.30265	0.27796	0.03705	0.38234
V10	0.03084	0	0.9338	0.03536
V11	0.23062	0.37002	0.39507	0.00429
V12	0.02876	0.63062	0.33143	0.00918
V13	0.25901	0.72431	0.00347	0.01321
V14	0.06491	0.92596	0.00522	0.0039
V15	0.12611	0.66648	0.10236	0.10505
V16	0.92689	0.04065	0.01364	0.01882
V17	0.08176	0.89571	0.00944	0.01309
V18	0.58919	0.355	0.03143	0.02438
V19	0.15394	0.83366	0.00404	0.00837
V20	0.18939	0.54232	0.01777	0.25052
V21	0.15949	0.02996	0.78792	0.02263
V22	0.02682	0.10204	0.26597	0.60516
V23	0.43339	0.02298	0.53893	0.0047
V24	0.93882	0.03425	0.02625	0.00068
V25	0.41671	0.24948	0.12046	0.21335
V26	0.43267	0.41973	0.01398	0.13361
V27	0.14421	0.06795	0.03316	0.75468
V28	0.01509	0.02852	0.95638	1e-05
V29	0.49756	0.01203	0.46956	0.02085
V30	0.12766	0.23946	0.30773	0.32515
V31	0.25356	0.19598	0.31264	0.23782
V32	0.11938	0.03284	0.05286	0.79492
V33	0.04841	0.54943	0.33455	0.06761
V34	0.15921	0.01337	0.80488	0.02254
V35	0.15972	0.75806	0.06333	0.01889
V36	0.01454	0.02235	0.57583	0.38727
V37	0.64907	0.0603	0.08584	0.20479
V38	0.53496	0.00055	0.17512	0.28937
V39	0.17492	0.62368	0.11024	0.09116
V40	0.09475	0.8446	0.06066	0
V41	0.00733	0.77832	0.0379	0.17645
V42	0.30249	0.02077	0.24147	0.43526
V43	0.14879	0.35354	0.47583	0.02184
V44	0.02399	0.04765	0.80419	0.12417
V45	0.10173	0.64713	0.19285	0.05829
V46	0.82525	0.06779	0.10249	0.00447
V47	0.50338	0.17618	0.28698	0.03346
V48	0.81004	0.17346	0.00278	0.01372
V49	0.7631	0.18618	0	0.05071
V50	0.06416	0.8654	0.06669	0.00376
V51	0.33592	0.41855	0.22519	0.02033
V52	0.03837	0.08515	0.8536	0.02288
V53	0.75191	0.11892	0.12882	0.00035
V54	0.46986	0.18015	0.33506	0.01494
V55	0.28109	0.12632	0.26472	0.32786
V56	0.06744	0.01544	0.12964	0.78749
V57	0.09253	0.88326	0.01592	0.00829
V58	0.74737	0.00547	0.03585	0.21131
V59	0.4554	0.42652	0.08679	0.03129
V60	0.17209	0.15265	0.36643	0.30883
V61	0.8452	0.09641	0.00729	0.0511
V62	0.90232	0.03291	0.05569	0.00909
V63	0.01586	0.87343	0.09732	0.01339
V64	0.00737	0.91346	0.00129	0.07787
V65	0.0274	0	0.15718	0.81542
V66	0.21425	0.73182	0.0136	0.04034
V67	0.1731	0.34047	0.47662	0.0098
V68	0.219	0.18077	0.02986	0.57037
V69	0.03167	0.32248	0.61093	0.03492
V70	0.61528	0.13793	0.1609	0.08589
V71	0.2154	0.05781	0.42408	0.30271
V72	0.65369	0.14909	0.08041	0.11681
V73	0.1574	0.66991	0.11647	0.05622
V74	0.07311	0.21905	0.70784	0
V75	0.77025	0.00127	0.16876	0.05972
V76	0.00373	0.21339	0.22709	0.55579
V77	0.04977	0.39481	0.01506	0.54036
V78	0.39647	0.10962	0.19541	0.2985
V79	0.01478	0.07031	0.85064	0.06427
V80	0.41154	0.00424	0.52385	0.06038
V81	0.07362	0.14686	0.77472	0.00479
V82	0.01202	0.04452	0.93797	0.00549
V83	0.18457	0.21622	0.08577	0.51344
V84	0.50408	0.03573	0.16779	0.29239
V85	0.12893	0.33919	0.40755	0.12433
V86	0.06283	0.02265	0.88539	0.02913
V87	0.03256	0.88662	0.04064	0.04019
V88	0.22522	0.04988	0.31641	0.4085
V89	0.03223	0.01034	0.28232	0.6751
V90	0.02523	0.92297	0.04345	0.00834
V91	0.03497	0.78841	0.15751	0.01911
V92	0.53092	0.00941	0.36626	0.09341
V93	0.92512	0.01569	0	0.0592
V94	0.01942	0.57427	0.02318	0.38313
V95	0.28639	0.47362	0.13864	0.10134
V96	0.10598	0.13275	0.04057	0.72071
V97	0.72163	0.09492	0.17902	0.00443
V98	0.68282	0.30834	0	0.00885
V99	0.82711	0.04148	0.12691	0.0045
V100	0.10043	0.00732	0.87563	0.01662
V101	0.04138	0.07123	0.02008	0.86731
V102	0.93287	0.05441	0.00346	0.00926
V103	0.02175	0.05786	0.14246	0.77793
V104	0.02702	0.96322	0.00586	0.00391
V105	0.05472	0.92983	0.01157	0.00388
V106	0.12832	0.55464	0.29027	0.02677
V107	0.21847	0.18847	0.55768	0.03539
V108	0.14801	0.77653	0.07546	0
V109	0.02151	0.14943	0.65217	0.17688
V110	0.05237	0.90613	0.02837	0.01313
V111	0.93079	0.00563	0.05889	0.00469
V112	0.17117	0.04683	0.48764	0.29436
V113	0.25758	0.10905	0.20551	0.42785
V114	0.34346	0.0448	0.09571	0.51603
V115	0.00928	0.79475	0.19206	0.00391
V116	0.16771	0.33727	0.37061	0.12441
V117	0.69626	0.25482	0.0247	0.02422
V118	0.17557	0.65319	0.02786	0.14337
V119	0.16865	0.09328	0.06895	0.66912
V120	0.10044	0.04295	0.84602	0.0106
V121	0.68018	0.11779	0.0803	0.12174
V122	0.9683	0.01271	0.00963	0.00936
V123	0.0085	0.63742	0.04413	0.30995
V124	0.67093	0.29512	0	0.03396
V125	0.40645	0.43207	0.14719	0.01428
V126	0.05658	0.20084	0.07008	0.6725
V127	0.2268	0.04045	0.30757	0.42518
V128	0.05186	0.01374	0.16725	0.76715
V129	0.61646	0.22636	0.13724	0.01994
V130	0.01009	0.70075	0.28512	0.00404
V131	0.02416	0.93122	0.00087	0.04375
V132	0.95421	0.01071	0.02114	0.01395
V133	0.93051	0.01769	0.0426	0.0092
V134	0.12999	0.47017	0.12859	0.27124
V135	0.11865	0.01735	0.24214	0.62186
V136	0.28371	0.46546	0.0111	0.23973
V137	0.715	0.02588	0.21648	0.04264
V138	0.24347	0.45105	0.16513	0.14035
V139	0.43055	0.20765	0.18928	0.17252
V140	0.04692	0.12171	0.08035	0.75102
V141	0.08285	0.14795	0.59202	0.17718
V142	0.81532	0.00594	0.17823	5e-04
V143	0.50131	0.27845	0.05839	0.16185
V144	0.22424	0.17201	0.19153	0.41223
V145	0.0022	0.80223	0.19162	0.00394
V146	0.09182	0.02186	0.05909	0.82724
V147	0.93903	0.02367	0.01361	0.02368
V148	0.16346	0.0542	0.6264	0.15594
V149	0.27337	0.53851	0.18406	0.00406
V150	0.10414	0.24179	0.59711	0.05696
V151	0.21257	0.6821	0.02607	0.07926
V152	0.25637	0.4834	0.19469	0.06554
V153	0.10469	0.81186	0.01426	0.06919
V154	0.26033	0.48314	0.23611	0.02041
V155	0.54181	0.12998	0.26174	0.06647
V156	0.04524	0.12277	0.73761	0.09438
V157	0.374	0.15062	0.31561	0.15976
V158	0.04177	0	0.06832	0.88991
V159	0.90635	0.06532	0	0.02833
V160	0.78662	0.00511	0.05545	0.15281
V161	0.31031	0.01052	0.04685	0.63232
V162	0.08634	0.38887	0.09196	0.43283
V163	0.10884	0.56959	0.15861	0.16295
V164	0.40027	0.33689	0.09646	0.16637
V165	0.01515	0.38156	0.01052	0.59276
V166	0.01814	0.13839	0.10594	0.73752
V167	0.4834	0.00137	0.01375	0.50148
V168	0.2937	0.60696	0.06265	0.03669
V169	0.27419	0.06205	0.05164	0.61212
V170	0.14115	0.01022	0.59127	0.25737
V171	0.15305	0.24069	0.57735	0.02892
V172	0.75504	0.00258	0.23783	0.00455
V173	0.04245	0.20538	0.06115	0.69102
V174	0.02734	0.22664	0.10233	0.64369
V175	0.08437	0.00011	0.82478	0.09074
V176	0.00897	0.84771	0.13947	0.00385
V177	0.00982	0.98101	7e-04	0.00847
V178	0.00711	0.85425	0.00557	0.13308
V179	0.21652	0.00381	0.43793	0.34175
V180	0.02788	0.90991	0.06221	0
V181	0.20141	0.11849	0.56187	0.11823
V182	0.34919	0.17153	0.43768	0.0416
V183	0.17474	0.8169	0.00447	0.00389
V184	0.97967	0.01025	0.00926	0.00081
V185	0.56005	0.42713	0.00865	0.00417
V186	0.132	0.53706	0.24261	0.08833
V187	0.95791	0.01361	0.02363	0.00486
V188	0.08	0.32765	0.00979	0.58256
V189	0.87587	0.01955	0.01318	0.0914
V190	0.70232	0.00794	0.28518	0.00457
V191	0.21724	0.20159	0.55246	0.02871
V192	0.32969	0.51234	0.04098	0.11698
V193	0.67747	0.02504	0.21372	0.08377
V194	0.03413	0.94806	0.00481	0.013
V195	0.02485	0.01316	0.95646	0.00553
V196	0.02673	0.1164	0.03266	0.82421
V197	0.53296	0.0489	0.02842	0.38972
V198	0.07071	0.55154	0.33776	0.04
V199	0.23493	0.02394	0.21875	0.52237
V200	0.14059	0.6557	0.01642	0.1873
V201	0.10424	0.625	0.17049	0.10027
V202	0.0253	0.00515	0.84119	0.12835
V203	0.17812	0.45782	0.3491	0.01497
V204	0.00862	0.66696	0.0089	0.31553
V205	0.03171	0.03681	0.92062	0.01086
V206	0.0647	0.0797	0.85062	0.00499
V207	0.18211	0.24587	0.06476	0.50725
V208	0.29363	0.04975	0.64654	0.01007
V209	0.32897	0.5105	0.05657	0.10396
V210	0.08341	0.81467	0.07219	0.02972
V211	0.5492	0.01412	0.03751	0.39917
V212	0.56161	0.0283	0.39515	0.01494
V213	0.73198	0.02555	0.09814	0.14433
V214	0.4159	0.16521	0.16615	0.25273
V215	0.39533	0.1141	0.0252	0.46537
V216	0.06883	9e-05	0.05845	0.87263
V217	0.04887	0.57232	0.22049	0.15832
V218	0.11205	0.52559	0.16289	0.19947
V219	0.11177	0.72591	0.01021	0.15211
V220	0.00723	0.89644	0.005	0.09133
V221	0.87695	0.0067	0.00407	0.11228
V222	0.38302	0.12552	0.36375	0.12771
V223	0.01369	0.12608	0.80335	0.05688
V224	0.96833	0.00974	0.02116	0.00076
V225	0.05408	0.89764	0.04449	0.00378
V226	0.35423	0.0683	0.56757	0.0099
V227	0.82195	0.0024	0.16653	0.00911
V228	0.83124	0.05889	0.05181	0.05806
V229	0.0325	0.00962	0.94095	0.01694
V230	0.03339	0.05391	0.05481	0.85789
V231	0.0215	0.3658	0.12915	0.48355
V232	0.04631	0.75871	0.00267	0.19231
V233	0.64452	0.07705	0.18077	0.09767
V234	0.03438	0.93422	0.02309	0.00831
V235	0.43152	0.04546	0.5017	0.02132
