Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V452	0.08247	0.06158	0	0.54641	0	0.30955
V453	0.47546	0	0.51489	0.00965	0	0
V454	0.19941	0.12558	0.02349	0.65151	0	0
V455	0	1	0	0	0	0
V456	0.96086	0.03914	0	0	0	0
V457	0.12611	0	0	0	0.17962	0.69427
V458	0.16438	0	0.48702	0	0.3486	0
V459	0.02946	0.00631	0.6235	0.34073	0	0
V460	0.57588	0.09813	0.26332	0.06268	0	0
V461	0.3341	0.10205	0	0.52522	0.03863	0
V462	0.05019	0	0.94981	0	0	0
V463	0	0.00126	0	0.08384	0.91491	0
V464	0	1	0	0	0	0
V465	0.50953	0.09707	0.3934	0	0	0
V466	0.01	0.09811	0	0.89189	0	0
V467	0.94039	0.05961	0	0	0	0
V468	0.42459	0.15727	0.06875	0.25376	0.09564	0
V469	0.10285	0.12213	0.74974	0.02529	0	0
V470	0.76561	0.04526	0.03997	0	0.14916	0
V471	0.12923	0.23507	0.62403	0.00912	0.00255	0
V472	0.0131	0.68911	0	0	0.29778	0
V473	0	1	0	0	0	0
V474	0.06177	0.02116	0.34083	0.57624	0	0
V475	0.08618	0.17509	0.29541	0.20653	0.23679	0
V476	0.71057	0.07925	0	0.15599	0	0.0542
V477	0.0968	0.80349	0.04035	0.05922	0.00014	0
V478	0.08951	0	0.91049	0	0	0
V479	0.1122	0.09607	0.79173	0	0	0
V480	0	0.292	0	0.40849	0.29951	0
V481	0.54323	0.12693	0.11128	0.0137	0.20486	0
V482	0.64177	0.03932	0	0	0	0.31891
V483	0	1	0	0	0	0
V484	0.96186	0.03248	0.00566	0	0	0
V485	0.37942	0.13469	0.48589	0	0	0
V486	0.34334	0	0.65666	0	0	0
V487	0	0.42057	0	0	0.57943	0
V488	0.18582	0.81418	0	0	0	0
V489	0.92462	0.05315	0.02223	0	0	0
V490	0.11379	0.04039	0	0	0	0.84582
V491	0.11778	0.30637	0.39428	0	0.18158	0
V492	0.1633	0.02399	0.23651	0.0192	0.06835	0.48865
V493	0.80665	0.19335	0	0	0	0
V494	0.08507	0.00342	0.31528	0	0	0.59623
V495	0.21961	0.65913	0.12126	0	0	0
V496	0.39418	0.13506	0.33838	0	0.13238	0
V497	0.01619	0.21829	0.16806	0.02721	0.57025	0
V498	0.11342	0.13019	0.36556	0.39082	0	0
V499	0	0.84967	0.14092	0.00941	0	0
V500	0.61278	0.23323	0.06216	0	0.09183	0
V501	0	1	0	0	0	0
V502	0	0.00451	0	0.37069	0.6248	0
V503	0.01923	0.4629	0	0.51787	0	0
V504	0	1	0	0	0	0
V505	0.04915	0	0.50761	0.44324	0	0
V506	0.48225	0.03263	0.01957	0.10256	0.0335	0.32949
V507	0	0	0	0	0	1
V508	0	0.73874	0.00401	0.06575	0.19151	0
V509	0	0.04248	0	0.95752	0	0
V510	0.94191	0.05809	0	0	0	0
V511	0.11294	0.02864	0	0.19453	0	0.66389
V512	0.14575	0.22512	0.62913	0	0	0
V513	0.03859	0	0.24631	0.07089	0.64421	0
V514	0	1	0	0	0	0
V515	0	0.53913	0	0.46087	0	0
V516	0.06506	0	0.9167	0	0.01824	0
V517	0.00147	0	0.43405	0.2874	0.27708	0
V518	0.43403	0.49569	0.01313	0.05023	0.00692	0
V519	0.15156	0.73809	0	0.0113	0	0.09906
V520	0.84766	0.15234	0	0	0	0
V521	0.1364	0	0	0.03009	0.83351	0
V522	0.58488	0.24645	0.01355	0	0.15512	0
V523	0.61171	0.25067	0.04766	0.07847	0	0.01148
V524	0.15798	0	0.06175	0.22937	0.5509	0
V525	0.5214	0.01523	0	0	0	0.46337
V526	0	0.91666	0.05246	0	0.03088	0
V527	0.47644	0	0.52356	0	0	0
V528	0.95825	0.03198	0.00977	0	0	0
V529	0	0.16872	0	0.83128	0	0
V530	0.1982	0.28004	0.3894	0.10089	0.03148	0
V531	0.92938	0.07062	0	0	0	0
V532	0.10849	0.0481	0.01078	0.79473	0.0379	0
V533	0.20921	0	0.31817	0	0.2762	0.19642
V534	0.06238	0.05773	0	0.77339	0	0.1065
V535	0.69093	0.08243	0.19161	0.03503	0	0
V536	0.07224	0	0.79606	0.1317	0	0
V537	0	0.7925	0	0.2075	0	0
V538	0	0.03389	0	0.39687	0	0.56924
V539	0	0.03379	0	0.96621	0	0
V540	0.49509	0.00056	0.37872	0	0.12562	0
V541	0	0.34034	0	0.65966	0	0
V542	0	0.71025	0	0.28975	0	0
V543	0.03181	0	0.7345	0	0.23369	0
V544	0.03911	0.01734	0	0	0	0.94354
V545	0	0.78232	0.02444	0	0.19324	0
V546	0.67418	0.13788	0	0.18795	0	0
V547	0.0675	0.14705	0	0.53862	0.24683	0
V548	0	0	0	0	0	1
V549	0.27709	0	0.70054	0.02237	0	0
V550	0.04154	0	0.39818	0	0.56028	0
V551	0.12018	0.07052	0.03333	0.06874	0.10045	0.60678
V552	0.07201	0.05668	0.1444	0.39087	0.33604	0
V553	0.95421	0.04579	0	0	0	0
V554	0	1	0	0	0	0
V555	0.51113	0.05031	0	0.22036	0	0.2182
V556	0.09655	0.01774	0.46624	0.41947	0	0
V557	0.01054	0.96507	0.02439	0	0	0
V558	0.58964	0.28961	0	0.03053	0	0.09021
V559	0	0	0	0.22481	0.77519	0
