CD19B	CD56NK	CD4MemoryT	CD14
V183	0.15522	0.66936	0.08854	0.08688
V184	0.75266	0.04527	0.10318	0.09889
V185	0.42208	0.38775	0.09738	0.09279
V186	0.12664	0.43595	0.26185	0.17557
V187	0.72215	0.05347	0.12004	0.10433
V188	0.10537	0.25778	0.09075	0.5461
V189	0.60914	0.07583	0.1074	0.20763
V190	0.5039	0.06961	0.32553	0.10096
V191	0.17678	0.23938	0.46272	0.12112
V192	0.23961	0.42792	0.12261	0.20986
V193	0.45624	0.09479	0.26373	0.18523
V194	0.05746	0.75381	0.08843	0.1003
V195	0.06602	0.10407	0.73173	0.09817
V196	0.08637	0.13646	0.10529	0.67188
V197	0.32999	0.11231	0.11698	0.44072
V198	0.08945	0.45224	0.32964	0.12867
V199	0.178	0.10191	0.21825	0.50184
V200	0.13144	0.49479	0.09908	0.27469
V201	0.11124	0.48889	0.21199	0.18788
V202	0.07237	0.09899	0.61036	0.21828
V203	0.15539	0.39747	0.34361	0.10352
V204	0.05264	0.4769	0.09167	0.37878
V205	0.07075	0.1247	0.69916	0.1054
V206	0.09038	0.15404	0.65997	0.09561
V207	0.15102	0.22907	0.13227	0.48765
V208	0.22562	0.12873	0.54225	0.1034
V209	0.23928	0.42656	0.13887	0.19529
V210	0.09374	0.63571	0.15065	0.1199
V211	0.33921	0.08221	0.12252	0.45606
V212	0.39556	0.10023	0.39321	0.111
V213	0.47708	0.08942	0.17814	0.25536
V214	0.26694	0.20578	0.20806	0.31921
V215	0.25047	0.15587	0.1083	0.48536
V216	0.10212	0.08856	0.1117	0.69762
V217	0.07726	0.44593	0.24057	0.23624
V218	0.11466	0.4116	0.20288	0.27085
V219	0.11397	0.54775	0.09217	0.24611
V220	0.04229	0.68188	0.08589	0.18994
V221	0.6093	0.05784	0.09775	0.23511
V222	0.26	0.18791	0.33521	0.21688
V223	0.0584	0.19589	0.59753	0.14819
V224	0.74241	0.04492	0.11396	0.09871
V225	0.07154	0.71565	0.12602	0.0868
V226	0.26024	0.14347	0.49323	0.10306
V227	0.59718	0.05477	0.23953	0.10853
V228	0.57057	0.11768	0.1457	0.16605
V229	0.07216	0.10315	0.71265	0.11204
V230	0.08936	0.10239	0.11278	0.69547
V231	0.07234	0.29403	0.1683	0.46533
V232	0.07342	0.56025	0.08085	0.28548
V233	0.42376	0.14419	0.23568	0.19637
V234	0.05743	0.74207	0.1059	0.0946
V235	0.30261	0.12206	0.45599	0.11934
V236	0.09054	0.13884	0.62093	0.14969
V237	0.17582	0.08577	0.12423	0.61418
V238	0.13222	0.48661	0.26033	0.12083
V239	0.09941	0.38195	0.10201	0.41663
V240	0.38091	0.09932	0.3882	0.13156
V241	0.07113	0.09559	0.6889	0.14438
V242	0.12395	0.63253	0.15084	0.09268
V243	0.22012	0.1126	0.5169	0.15037
V244	0.19978	0.08141	0.56	0.15882
V245	0.43741	0.29997	0.12979	0.13283
V246	0.09354	0.20042	0.597	0.10905
V247	0.16972	0.09539	0.64399	0.0909
V248	0.09311	0.10761	0.12973	0.66956
V249	0.05823	0.11755	0.68009	0.14413
V250	0.58242	0.05589	0.25891	0.10278
V251	0.71237	0.08386	0.1008	0.10297
V252	0.04093	0.69087	0.18727	0.08093
V253	0.29268	0.13558	0.2085	0.36324
V254	0.03898	0.75338	0.11983	0.08781
V255	0.06439	0.74236	0.08043	0.11282
V256	0.16988	0.24596	0.42874	0.15541
V257	0.32597	0.15824	0.25542	0.26037
V258	0.16921	0.28467	0.36694	0.17918
V259	0.07456	0.30452	0.50088	0.12005
V260	0.05107	0.29948	0.55779	0.09167
V261	0.46284	0.09316	0.23796	0.20603
V262	0.13681	0.12429	0.10948	0.62942
V263	0.04507	0.77172	0.08345	0.09975
V264	0.17365	0.11238	0.37861	0.33536
V265	0.09677	0.08616	0.18967	0.6274
