Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V24	0.04077	0.49025	0.07169	0	0.19925	0.00083	0.03733	0.10691	0.04969	0.00328
V25	0.03329	0.08794	0.064	0.02048	0.2096	0.12331	0.01859	0	0.16295	0.27985
V26	0.00603	0	0.04205	0.02593	1e-05	0	0	0.92509	0	0.00089
V27	0	0.00041	0.05734	0	0.61531	0	0.00489	0	0	0.32205
V28	0.30159	0	0.05606	0	0.09758	0.02026	0.00722	0.04425	0	0.47303
V29	0.02045	0.53688	0.03887	0	0.23628	0.08484	0	0.02637	0	0.0563
V30	0.02144	0.02349	0.10853	0	0.00433	0.33712	0.20027	0.00287	0.29332	0.00863
V31	0.0138	0.22309	0.20893	0	0.15411	0	0	0.39882	0	0.00126
V32	0.49581	0	0.01002	0	0.33816	0.04211	0.02067	0.00067	0.08477	0.00779
V33	0.01742	0.03066	0.21255	0.53643	0.00315	0.03234	0.14851	0.00041	0.01813	0.00039
V34	0.00224	0.01782	0.06718	0	0.44158	0	0	0.02168	0.02479	0.42471
V35	0.02495	0.65361	0.03295	0	0.26195	0	0	0.02654	0	0
V36	0.05617	0.0938	0.02135	0	0	0.15015	0.57896	0.05421	0.03778	0.00758
V37	0.0127	0.48529	0.0327	0	0.18781	0.03657	0.18611	0.04858	0	0.01025
V38	0.12917	0.05188	0.05295	0.19711	0	0.09969	0.4208	0.00592	0.03938	0.0031
V39	0.07635	0.05072	0.06828	0.1873	0.03605	0.09593	0.40553	0.0333	0.03451	0.01203
V40	0.11295	0	0.75147	0	0.12644	0	0	0.00801	1e-05	0.00112
V41	0.63472	0.03946	0.01458	0	0.02574	0	0.00233	0.00964	0.26493	0.0086
V42	0.01107	0.42919	0.0329	0	0.50296	0	0	0.00398	0	0.0199
V43	0.13836	0.01842	0.12767	0.06558	0.23923	0.06898	0.14888	0.03909	0.15378	0
V44	0.02315	0	0.53069	0	0	0	0	0.44616	0	0
V45	0.03851	0.01836	0.02779	0.01672	0.02289	0.03685	0.16925	0	0.64125	0.02838
V46	0.15955	0.07544	0.08221	0.25933	0.13593	0	0	0.01971	0	0.26784
V47	0.00219	0.08448	0.02461	0	0	0.16639	0.64225	0.00882	0.05586	0.01539
V48	0.01444	0.02385	0.08671	0	0.17776	0	0	0	0.1014	0.59584
V49	0.13564	0	0	0.02024	0	0	0	0.84412	0	0
V50	0.31075	0.12771	0.00312	0	0.06777	0.46356	0.02543	0.00167	0	0
V51	0.15613	0	0.62011	0	0.08071	0	0	0.08874	0.04831	0.006
V52	0	0.03642	0.19754	0.36616	0	0.06561	0.28285	0.0157	0.03458	0.00113
V53	0.42856	0	0.11497	0.07973	0.04275	0	0	0.2064	0	0.12759
V54	0.00237	0	0.00333	0	0.22596	0.71336	0.04999	0.005	0	0
V55	0	0.01193	0.07035	0.75552	0.08222	0.01478	0.0425	0	0.0103	0.01241
V56	0.14358	0	0.60251	0	0.09784	0.14204	0.00696	0	0	0.00707
V57	0.02182	0	0.63571	0.14764	0.01103	0.0078	0.01023	0.04493	0.10562	0.01522
V58	0.01386	0.13957	0.07754	0.14437	0.06905	0.50507	0.04681	0.00227	0	0.00146
V59	0.03057	0.1366	0.02412	0	0	0.15411	0.5965	0.0079	0.04243	0.00777
V60	0.7702	0	0	0	0.07844	0	0	0	0.15078	0.00058
V61	0.00281	0	0.03111	0.02659	0.01331	0.84068	0.06529	0.00667	0.0045	0.00905
V62	0.0248	0.03848	0.05862	0.01115	0.08199	0.07139	0.30649	0.01685	0.05967	0.33054
V63	0.00656	0.15608	0.03079	0	0.2641	0.49542	0.03394	0.00109	0	0.01201
V64	0.0534	0	0.30606	0.22488	0.00655	0.00379	0.0012	0.3728	0	0.03132
V65	0.05336	0.01348	0.06078	0.36255	0.0138	0.00516	0.04089	0.33987	0.09403	0.01607
V66	0.00379	0.00408	0.0458	0	0.78159	0.02262	0.00931	0.03434	0	0.09848
V67	0.02366	0.13608	0.57832	0	0.06925	0.05052	0.05234	0.02129	0.05075	0.0178
V68	0.04281	0	0.0098	0.0188	0.03457	0	0	0.41269	0.48132	0
V69	0.03667	0	0.93573	0	0.01621	0	0	0	0.0114	0
V70	0.76907	0	0.07683	0	0	0.03361	0.01908	0.01131	0.0901	0
V71	0.01857	0	0	0.0353	0.00188	0	0	0.93359	0	0.01067
V72	0.21781	0	0.06189	0.28916	0.26488	0	0.00356	0.01029	0	0.1524
V73	0.02348	0	0.04069	0	0.91181	0.01324	1e-05	0.01076	0	0
V74	0.00218	0.00185	0.10082	0.22949	0.12053	0.03588	0.00164	0.00973	0	0.49789
V75	0.00999	0.05079	0.1956	0.46104	0.05309	0.00715	0.01663	0.00817	0.19754	0
V76	0.00217	0	0	0.00652	0.00963	0.88821	0.07199	0.00793	0.0108	0.00274
V77	0	0.02432	0.03785	0.35025	0	0.33305	0.22218	0.00418	0.01839	0.00978
V78	0.01116	0.41928	0.07672	0	0.18638	0.04985	0.20201	0	0	0.0546
V79	0.01346	0.01092	0.05097	0.31123	0.02541	0.26041	0.03534	0	0.27365	0.0186
V80	0.44865	7e-05	0.03862	0	0.0866	0.00107	0.01433	0.00035	0.05902	0.35128
V81	0	0	0.02017	0.16704	0.19043	0.57479	0.0441	0.00347	0	0
V82	0.05424	0.37214	0.06044	0.26118	0.15703	0.00539	0.00121	0.08837	0	0
V83	0.01397	0.02866	0.07201	0.48455	0.04271	0	0.00983	0.34826	0	0
V84	0.02255	0.00612	0.02223	0.0301	0.12874	0.60654	0.17193	0.00633	0.00269	0.00277
V85	0.21002	0	0.54256	0	0.0457	0	0	0	0	0.20172
V86	0.27351	0.00088	0.33797	0.35296	0.00623	0.00839	0.01131	0	0.00552	0.00322
V87	0.04793	0.00917	0.02155	0.02244	0.07707	0	0.0086	0	0.81324	0
V88	0	0.24946	0.08856	0.53884	0.10491	0	0.01823	0	0	0
V89	0.00147	0.06602	0.02625	0.03843	0	0.12855	0.53462	0.1638	0.03575	0.0051
V90	0.01356	0.0485	0.5024	0	0.10053	0.01641	0	0	0	0.31861
V91	0.04608	0	0.90686	0	0.02059	0	0	0.00794	0.01648	0.00206
V92	0.00627	0.0869	0.02387	0	0	0.15437	0.59676	0.00759	0.11875	0.00549
V93	0.03979	0.04541	0.09021	0	0.03439	0.032	0.1513	0.02328	0.58361	0
V94	0.88848	0	0.00907	0	0	0.03084	0.00843	0.05685	0	0.00633
V95	0.00445	0.04546	0.01258	0.00879	0.00114	0.08182	0.33695	0.48519	0.01968	0.00394
V96	0.01653	0.08533	0.3926	0.38642	0.0435	0.01468	0.01259	0.02075	0.02329	0.00432
V97	0.00213	0.07788	0.03382	0	0	0.13966	0.58385	0.00779	0.05619	0.09867
V98	0.01532	0.19167	0.04431	0.05534	0.31077	0.01365	0.01972	0.13925	0.13355	0.07643
V99	0.61271	0	0.00501	0	0.01119	0.00909	0.04768	0.01083	0.30075	0.00274
V100	0.19123	0.00135	0.04045	0.22753	0.0393	0.31904	0.03737	0.00135	0.13103	0.01135
V101	0	0.01865	0.06155	0	0.1148	0.11348	0.10719	0.06358	0	0.52075
V102	0.04535	0.15925	0.01337	0	0.16093	0.33575	0.09655	0.17597	0	0.01282
V103	0.10908	0.00157	0.02061	0.02059	0.03741	0	0.0075	0.00653	0.79529	0.00142
V104	0.04823	0	0.90679	0	0.00123	0	0	0	0.04376	0
V105	0.29548	0	0.08606	0	0	0.11897	0	0.49949	0	0
V106	0.02977	0.5019	0.25192	0	0.20393	0.00915	0	0	0	0.00334
V107	0.268	0.12469	0.03066	0	0.39567	0.0108	0.00127	0.05665	0.11227	0
V108	0	0	0.04432	0.1701	0.06323	0.42347	0.02916	0.03618	0	0.23354
V109	0.00328	0.0117	0	0.01381	0.02449	0.85058	0.07178	0.00715	0.01451	0.00272
V110	0.00323	0	0.03294	0	0.86007	0	0	0.10376	0	0
V111	0.00232	0.07683	0.03321	0.00121	0.10916	0.13774	0.57414	0.00826	0.04069	0.01644
V112	0.00515	0.07003	0.0416	0	0.01992	0.10996	0.46422	0.00577	0.10602	0.17733
V113	0.05142	0	0.02781	0.01105	0.04931	0.04935	0.01614	0.03086	0.66883	0.09523
V114	0.05978	0.00252	0.03048	0.0143	0.03989	0	0.00864	0.00634	0.83716	0.00089
V115	0.01769	0.65837	0.04597	0	0.26822	0	0.00331	0	0	0.00644
V116	0.38736	0.0408	0.00532	0	0.01879	0.00053	0	0.5472	0	0
V117	0.01618	0.08478	0.02323	0	0	0.15633	0.64883	0.00886	0.05597	0.00583
V118	0.02213	0	0	0.00418	0.0018	0.8712	0.07284	0.0193	0.00604	0.00251
V119	0	0.01846	0.06424	0.57369	0.02554	0.18174	0.0456	0	0.09074	0
V120	0.68188	0	0.22513	0	0	0.09159	0.00139	0	0	0
V121	0.04923	0.10012	0.32004	0	0.04873	0.1828	0.22112	0.02716	0.01219	0.03861
V122	0.04197	0.01847	0.139	0	0.03607	0.0696	0.08781	0	0.60257	0.00452
V123	0.01284	0	0.00959	0.01744	0.39189	0	0	0.56824	0	0
V124	0.66931	0.01975	0	0	0	0	0	0.31094	0	0
V125	0.0069	0.08897	0.09303	0.02287	0.0529	0.10042	0.00585	0.62907	0	0
V126	0.00725	0.03598	0.0365	0	0.83791	0	0	0.08236	0	0
V127	0.03252	0.01763	0.64556	0	2e-05	0.03063	0.13853	0	0.13121	0.00389
V128	0.01892	0.09892	0.44849	0	0.38673	0.04043	0	0.0065	0	0
V129	0.03852	0.03878	0.07647	0.22907	0.13151	0.0054	0.01131	0	0.45939	0.00955
V130	0.01784	0	0.42825	0	0	0	0	0.55391	0	0
V131	0.04489	0.29512	0.50995	0.01185	0.12183	0.00324	0.00329	0	0.00983	0
V132	0.11894	0.05156	0.02711	0	0.06087	0.10783	0.45009	0.15985	0.01918	0.00458
V133	0.00037	0.0098	0.01191	0.18852	0.0116	0.10389	0.03626	0.63766	0	0
V134	0.01795	0.03074	0.28856	0.01806	0.35514	0.02246	0.10804	0.01264	0.00646	0.13995
V135	0.04412	0.12587	0.18449	0	0.08374	0	0.01179	0	0.54999	0
V136	0.00622	0.45063	0.06189	0.1581	0.21997	0	0	0	0	0.10319
V137	0.0064	0.04417	0.02786	0.00565	0.021	0.45048	0.33962	0.00684	0.09272	0.00526
V138	0.01627	0.07776	0.05541	0	0.0607	0.09538	0.40439	0.00485	0.07256	0.21268
V139	0.62076	0	0.00488	0	0.08517	0.07825	0.00401	0.00035	0.20657	0
V140	0.02117	0.00267	0.36216	0.47209	0.04943	0.05132	0.02303	0	0.00752	0.01061
V141	0	0.01076	0.07974	0.78746	0.03007	0.02724	0.02663	0	0.01219	0.02591
V142	0	0.05798	0.0599	0.27001	0	0.10553	0.44415	0.00554	0.03662	0.02027
V143	0.01665	0.62379	0.04726	0.04616	0.2646	0	0	0	0	0.00154
V144	0.00169	0.0395	0.01406	0.00773	0	0.47999	0.38761	0.0363	0.02875	0.00436
V145	0.02389	0.05835	0.05968	0.52828	0.03775	0.02115	0.01431	0.2566	0	0
V146	0.0175	0	0.54809	0	0.04421	0.01569	0.01739	0.18438	0	0.17275
V147	0.03467	0	0.03718	0.0157	0.21236	0	0.00143	0.03048	0.54446	0.12374
V148	0.05738	0.0111	0.0182	0.01305	0.03613	0.04485	0.02907	0	0.79022	0
V149	0.00016	0.01004	0.05942	0.60007	0.01797	0.00018	0.01836	0.14122	0.1486	0.00397
V150	0.07365	0	0.07323	0	0.2863	0.00327	0	0.01048	0.02113	0.53193
V151	0.00717	0	0.11302	0	0.16365	0.07925	0	0	0	0.63691
V152	0.00262	0	0.00265	0.02604	0.02253	0	0	0.88182	0	0.06432
V153	0.00288	0	0.03006	0	0.82939	0	0	0.13767	0	0
V154	0.06796	0.00517	0.65474	0.22673	0.00883	0.0168	0.00979	0	0.00998	0
V155	0.05067	0	0.00116	0.0188	0.00117	0.07545	0	0.66648	0.18318	0.00309
V156	0.11357	0.00853	0.18713	0	0.01015	0.47939	0.0435	0.06189	0.09051	0.00533
V157	0.0093	0.30715	0.04381	0.03727	0.369	0.21668	0.011	0	0	0.00579
V158	0.28432	0.41293	0.02895	0	0.22505	0	0	0.04876	0	0
V159	0.02679	0.0075	0.29617	0.00539	0.42354	0.0174	0	0.13457	0	0.08863
V160	0.03581	0.65629	0.03472	0	0.2684	0	0	0	0	0.00477
V161	0	0.0122	0.076	0.8089	0.0266	0.01151	0.02686	0	0.03171	0.00621
V162	0	0.0036	0.11284	0	0.19324	0	0	0	0	0.69032
V163	0.11544	0	0.82603	0	0.00541	0.01188	0	0.03069	0.00298	0.00757
V164	0.03624	0	0.91843	0	0.00211	0.01575	0.00718	0	0.01783	0.00245
V165	0.01052	0	0.41792	0	0.12893	0	0	0.0191	0	0.42353
V166	0.03636	0.07332	0.06515	0.58752	0.04236	0.00847	0.02551	0.09337	0.04383	0.02411
V167	0.91462	0	0	0	0.00558	0	0	0.00205	0.07775	0
V168	0.05956	0	0.00201	0.01186	0.00976	0.24183	0.01528	0.49757	0.15209	0.01004
V169	0	0	0.07775	0.18591	0.10305	0.19263	0.01178	0.02195	0	0.40693
V170	0.05978	0	0.01966	0.01605	0.03437	0	0.0095	0	0.86064	0
V171	0.01389	0	0.26044	0.04132	0.02915	0.41007	0.05102	0.0753	0.11369	0.00512
V172	0.0053	0.07754	0.03095	0	0	0.29551	0.48554	0.02197	0.0769	0.00629
V173	0.01382	0.04998	0.04827	0	0.04184	0.11223	0.38866	0.00491	0.06212	0.27817
V174	0	0.04788	0.27171	0.38256	0.18268	0.022	0.01519	0.02053	0	0.05745
V175	0.85934	0	0.11708	0	0.00095	0.00166	0.00837	0.0126	0	0
V176	0.18254	0	0	0	0.00625	0.71342	0.04732	0.00449	0.03917	0.0068
V177	0.73153	0	0.01413	0.09758	0.02848	0	0	0.02218	0	0.1061
V178	0.1952	0	0.00504	0.02295	0.06659	0.62629	0.04289	0.00356	0	0.03748
V179	0.15574	0	0.0353	0	0.80896	0	0	0	0	0
V180	0.46018	0.08997	0.03803	0.34773	0.04444	0.00702	0.01263	0	0	0
V181	0.03072	0.11978	0.70966	0	0.07702	0.01462	0.04514	0	0	0.00307
V182	0.00559	0	0.01236	0.03902	0.3345	0.01536	0	0.57781	0.01384	0.00153
V183	0.00385	0.13679	0.06887	0.61254	0.0516	0.02634	0.09564	0	0.00316	0.00121
V184	0.18349	0	0.00953	0.00818	0.02148	0.58762	0.03317	0.04788	0	0.10866
V185	0.61145	0	0.0106	0.18951	0.00453	0	0.00175	0.12677	0.05406	0.00132
V186	0.85959	0.00385	0.00996	0.0952	0.00689	0.00205	0.00874	0.01371	0	0
V187	0.77584	0	0.11582	0	0.00194	0	0.00041	0.01128	0.06767	0.02705
V188	0.07391	0.0668	0.03882	0.06214	0.72819	0	0.0043	0.02052	0	0.00533
V189	0.88585	0	0.00985	0.06062	0	0.01482	0.00015	0.0136	0	0.01512
V190	0.04399	0	0.01839	0.01154	0.10842	0.08265	0.01277	0	0.72226	0
V191	0.00671	0	0.10843	0.36786	0.4429	0.00385	0.03527	0.03357	0	0.00141
V192	0	0	0.08888	0	0.40471	0.00014	0	0.02069	0	0.48558
V193	0.08082	0.01411	0.22358	0.30919	0.14685	0.01698	0.08815	0.10236	0.01409	0.00385
V194	0.00237	0.0047	0.0019	0.01303	0	0.77814	0.16166	0.02043	0.01401	0.00377
V195	0.03961	0.07698	0.02939	0	0.09606	0.24789	0.39557	0.07873	0.02332	0.01245
V196	0.77193	0.00401	0.01653	0.19712	0.00199	0.00029	0.00363	0.00196	0	0.00253
V197	0.02224	0	0.02116	0.19264	0.02512	0	0.00871	0.53692	0.19323	0
V198	0.00674	0	0.0429	0.00071	0.65078	0.23986	0.02806	0.00143	0.02952	0
V199	0.02191	0.02101	0.12442	0.00116	0.41949	0.02535	0.08728	0.00023	0	0.29913
V200	0.00194	0.00414	0.02711	0	0.51599	0.14576	0.15114	0.15088	0	0.00306
V201	0.24873	0.03077	0.02109	0.00063	0.03365	0.0109	0.06385	0.00905	0.55608	0.02524
V202	0.03767	0.2298	0.54718	0	0.08891	0.00614	0.04703	0.00828	0.03499	0
V203	0.02452	0.05559	0.44162	0.11722	0.04133	0.02074	0.06804	0	0.22011	0.01084
V204	0.0078	0.14142	0.31154	0.27339	0.07006	0.07971	0.01186	0.09528	0.00892	0
V205	0.07332	0.10222	0.03158	0	0.00588	0.12038	0.42156	0.10982	0.13035	0.00489
V206	0.29991	0	0.64063	0	0.03167	0	0	0	0.00089	0.0269
V207	0.02454	0.11024	0.07836	0.07175	0.18592	0	0.00182	0	0.20568	0.32169
V208	0.00573	0	0.01551	0.06112	0.01471	0.75399	0.05812	0.00512	0.07755	0.00816
V209	0.03667	0	0.11977	0	0.84063	0.00292	0	0	0	0
V210	0.05506	0	0.08582	0	0.66788	0.00288	0	0.18326	0	0.00511
V211	0.03434	0.04308	0.72219	0	0.02952	0.01295	0.03587	0.05523	0.06503	0.00178
V212	0.10285	0.03743	0.00891	0.01331	0.0289	0	0	0.4813	0.3273	0
V213	0.11533	0	0.00405	0.00917	0.16974	0.62865	0.04789	0.01432	0	0.01084
V214	0.00231	0.04752	0.02978	0	0.36112	0.12534	0.35345	0.00529	0.00703	0.06818
V215	0.00234	0.08523	0.02377	0	0	0.168	0.64767	0.00902	0.0579	0.00607
V216	0.01271	0.48868	0.04072	0	0.44118	0	0	0.01523	0	0.00148
V217	0.02394	0.13416	0.06931	0.08211	0.28561	0.25073	0.01413	0.07233	0	0.06768
V218	0.03379	0.00785	0.00767	0	0.01309	0.69818	0.18385	0.00697	0.00874	0.03986
V219	0.00304	0	0	0.08268	0	0.00679	0.02519	0.8823	0	0
V220	0.02255	0.00564	0.04466	0.3676	0.02463	0	0.01442	0.07887	0.44162	0
V221	0.16679	0.06229	0.35616	0	0.05544	0	0.01196	0.12097	0.16942	0.05697
V222	0.04079	0	0.78191	0	0	0.16576	0.00828	0	0.00326	0
V223	0.03295	0	0.82769	0	0.00511	0.0833	0.04283	0	0.00812	0
V224	0.03213	0	0.70145	0	0.00726	0.00536	2e-04	0.10518	0.14842	0
V225	0.00435	0	0.35085	0.30275	0.00287	0.01339	0.00669	0.31672	0	0.00238
V226	0.02128	0.52068	0.02672	0	0.22208	0	0	0.20923	0	0
V227	0.02945	0	0.71972	0	0.24549	0	0	0	0.00535	0
V228	0.03725	0.44481	0.09866	0	0.18767	0	0	0.21564	0.00793	0.00803
V229	0.67961	0	0	0	0	0.26617	0.02274	0.03149	0	0
V230	0	0.01487	0.08198	0.41258	0.07025	0.02452	0.08613	0	0.01979	0.28989
V231	0.05986	0.16697	0.0275	0.02097	0.09009	0.08948	0.00982	0.0073	0.52301	0.005
V232	0.03366	0.26292	0.47706	0	0.11589	0	0	0.10933	0	0.00114
V233	0.01731	0	0.03456	0.03082	0.68332	0.00552	0.00134	0	0.22662	0.00051
V234	0.01188	0.00797	0.01815	0.00778	0.22023	0.02638	0.12127	0.58367	0	0.00267
V235	0.02546	0	0.39086	0	0.00257	0	0	0.57582	0	0.00528
V236	0.00433	0.00186	0.25948	0.25013	0.0173	0.39615	0.04082	0.00188	0.02805	0
V237	0.03309	0	0.46951	0.09896	0.3196	0.02954	0.00381	0.0455	0	0
V238	0.01375	0.01191	0.31371	0	0.03248	0	0	0.62816	0	0
V239	0.01463	0.11707	0.07363	0.5415	0.11021	0.02747	0.03856	0	0.00143	0.07549
V240	0.07675	0.03993	0.02501	0	0	0.40375	0.38586	0.00712	0.03273	0.02887
V241	0.17095	0.0046	0.06188	0.6418	0.02749	0.03261	0.02093	0.03266	0.00285	0.00423
V242	0.05693	0	0.03216	0.05388	0.03195	0.0073	0.01003	0	0.80774	0
V243	0.04382	0	0.03783	0.13891	0.03844	0.07313	0.04131	0	0.56492	0.06164
V244	0.04224	0.02808	0.44284	0	0	0.0723	0.30583	0.07009	0.03862	0
V245	0.16429	0.08977	0.17718	0	0.03559	0.46869	0.03038	0.0341	0	0
V246	0.00962	0.25584	0.02917	0	0.06141	0.10837	0.46171	0.00496	0.06119	0.00773
V247	0.03791	0.00374	0.92417	0	0.0125	0	0	0	0.01917	0.00251
V248	0.52686	0.04696	0.0138	0	0.02779	0.03352	0.08646	0.26462	0	0
V249	0.03919	0	0.75821	0	0.11241	0	0	0	0.01648	0.07371
V250	0.00714	0.02444	0.02629	0.3021	0.03417	0.25456	0.03083	0.31062	0	0.00984
V251	0.6107	0.11562	0.00583	0.01254	0.1387	0	0	0.09106	0.02286	0.0027
V252	0.06724	0.38927	0.02964	0.03557	0.15038	0.23214	0.01276	0.07832	0	0.00468
V253	0.04386	0	0.33701	0	0.01691	0.0736	0.01317	0	0.51545	0
V254	0.00135	0	0.05071	0.03931	0.86799	0.00317	0	0	0	0.03747
V255	0.00346	0	0.02704	0	0.95871	0	0	0.01079	0	0
V256	0	0.01811	0.0737	0.79666	0.01863	0.04482	0.02876	0	0.01297	0.00635
V257	0.40728	0	0.43656	0	0	0.14151	0.01465	0	0	0
V258	0.00137	0	0.04179	0	0.8675	0	0.00254	0	0	0.0868
V259	0.05145	0	0.0099	0.10202	0.13689	0	0.00546	0.69429	0	0
V260	0.00704	0.10884	0.00898	0.02159	0.04589	0	0	0.80766	0	0
V261	0.23606	0.03536	0.00304	0	0.0043	0.37017	0.24785	0.0053	0.08089	0.01703
V262	0.0104	0.3315	0.11897	0	0.14678	0.33356	0.01566	0.01902	0	0.02411
V263	0.46206	0.32135	0.00796	0	0.15594	0.00418	0.02028	0	0	0.02822
V264	0.00166	0.00415	0.06701	0.57217	0.30044	0.01949	0.03153	0	0	0.00355
V265	0.02193	0.24887	0.06637	0.3153	0.11315	0.04314	0.1009	0	0	0.09034
V266	0.03389	0.54047	0.14753	0	0.21845	0	0	0.02812	0.02886	0.00267
V267	0	0.17176	0.09038	0.0159	0.19962	0.00514	0	0	0	0.51721
V268	0.0077	0.20699	0.05853	0.12568	0.56181	0	0.00778	0.02033	0.00034	0.01084
V269	0.01908	0.00604	0.30735	0.58649	0.02127	0.00178	0.01905	0.00965	0.02928	0
V270	0.02348	0	0.02689	0	0.93961	0	0	0.01002	0	0
V271	0.06716	0.00167	0.1822	0	0.06547	0.00976	0.02359	0	0.65016	0
V272	0.03047	0.11581	0.08539	0.0055	0.07746	0.14798	0.01935	0.26091	0.20351	0.05361
V273	0	0	0.02983	0.21387	0.07745	0.62309	0.05088	0.00402	0	0.00085
V274	0.07729	0.00833	0.12865	0.01166	0.11628	0.16517	0.00419	0.07193	0.01054	0.40595
V275	0.00204	0.06429	0.0456	0	0.69944	0.04872	0	0.00866	0	0.13126
V276	0.0137	0.08931	0.06408	0.4265	0.10134	0.01705	0.09536	0.02261	0.113	0.05706
V277	0.02402	0.16186	0.51212	0.2086	0.08004	0	0.00469	0.00868	0	0
V278	0.12455	0.02663	0.12154	0	0.15113	0	0	0	0	0.57615
V279	0.00995	0.13068	0.05379	0.30202	0.30133	0.04199	0.15919	0.00104	0	0
V280	0.09465	0.0194	0.03236	0.0646	0.15653	0.29757	0.19296	0.13053	0.00369	0.0077
V281	0.00264	0.01671	0.03191	0.00581	0.05371	0.72703	0.05916	0.01659	0.00169	0.08475
V282	0	0.01759	0.07165	0.78901	0.01901	0.00269	0.02517	0.03231	0.03677	0.00581
V283	0.08017	0	0.05319	0.06068	0.51946	0.03648	0.00344	0.03247	0.21411	0
V284	0.00535	0.00522	0.30994	0	0.13465	0	0	0.00887	0	0.53597
V285	0.01305	0.09918	0.04997	0.00306	0.10138	0.00122	0.02524	0.4297	0	0.27719
V286	0.01865	0	0.10239	0.03748	0.0792	0.45562	0.03063	0.00171	0	0.27432
V287	0.0232	0.0497	0.05313	0	0.07534	0.09667	0.32668	0.00405	0.02169	0.34954
V288	0.01285	4e-04	0.01917	0.01744	0.00381	0.21926	0.01082	0.71625	0	0
V289	0.02979	0.1204	0.69792	0	0.12621	0	0	0.00549	0	0.02019
V290	0.00714	0.05267	0.19616	0	0	0.32656	0.36502	0.01913	0.02246	0.01085
V291	0.79868	0	0.06263	0.0478	0.01829	0.06272	0.00671	0.00232	0	0.00086
V292	0.03239	0	0.56474	0	0.00393	0.37535	0.02332	0	0.00028	0
V293	0.05388	0	0.86394	0	0.01146	0	0	0.053	0.00361	0.01411
V294	0.06977	0.17131	0.19758	0.00691	0.08904	0.00461	0.04321	0.00803	0.40953	0
V295	0.03842	0.03569	0.74015	0	0.0309	0.01866	0	0.08973	0	0.04646
V296	0.02043	0.00657	0.1005	0.14341	0.28793	0.00697	0.01743	0.1382	0.27857	0
V297	0.22582	0.05026	0.06047	0	0.18726	0.00173	0.029	0.00958	0	0.43588
V298	0	0.01903	0.10423	0.77347	0.01629	0.01317	0.03465	0.00939	0.02976	0
V299	0.3257	0	0	0	0.12436	0.50405	0.02837	0.00263	0	0.01489
V300	0	0	0.03131	0.22249	0.17773	0.0045	0.00952	0.55422	0	0.00023
V301	0.00504	0	0	0.04065	0	0.00601	0	0.9483	0	0
V302	0.19466	0	0.08746	0	0	0	0	0.71788	0	0
V303	0.01448	0.40599	0.14381	0	0.16201	0.25709	0.01073	0	0	0.00588
V304	0.10073	0	0	0.01933	0	0.0042	0	0.87575	0	0
V305	0.03527	0	0.42006	0	0.42265	0.06022	0	0.00823	0	0.05358
V306	0	0.00327	0.02866	0.34869	0.00878	0.4444	0.05087	0.07402	0.04081	0.00051
V307	0.0057	0.08543	0.03851	0	0.87036	0	0	0	0	0
