CD56NK	CD4MemoryT	CD19B	CD14
V80	0.35596	0.0011	0.48809	0.15484
V81	0.07231	0.08372	0.82739	0.01657
V82	0.00028	0.02343	0.95855	0.01774
V83	0.1001	0.06369	0.05265	0.78356
V84	0.31959	0.01253	0.12488	0.54301
V85	0.12187	0.16549	0.40114	0.3115
V86	0.05576	0.01153	0.84697	0.08575
V87	0.05709	0.67841	0.08181	0.18268
V88	0.13038	0.01609	0.19613	0.65739
V89	0.01236	0.00106	0.12808	0.8585
V90	0.04772	0.81242	0.09239	0.04747
V91	0.05692	0.59111	0.2613	0.09066
V92	0.4401	0.00335	0.33779	0.21876
V93	0.82414	0.00471	0.00074	0.17042
V94	0.01454	0.20206	0.01713	0.76627
V95	0.29428	0.25091	0.17094	0.28387
V96	0.04798	0.03093	0.01465	0.90644
V97	0.72147	0.0536	0.21072	0.01421
V98	0.77595	0.19027	0.00097	0.03281
V99	0.81526	0.01911	0.15169	0.01395
V100	0.09142	0.00312	0.85513	0.05034
V101	0.00619	0.00527	0	0.98854
V102	0.93554	0.02591	0.00852	0.03002
V103	0.00582	0.01	0.05596	0.92823
V104	0.05102	0.91053	0.01392	0.02453
V105	0.1002	0.84999	0.02625	0.02356
V106	0.16125	0.3478	0.38872	0.10222
V107	0.21741	0.10597	0.57115	0.10548
V108	0.23284	0.6305	0.13667	0
V109	0.01713	0.07052	0.52594	0.38642
V110	0.09586	0.77105	0.06234	0.07075
V111	0.91258	0	0.07339	0.01404
V112	0.11506	0.01761	0.33517	0.53215
V113	0.14328	0.03523	0.12561	0.69588
V114	0.17209	0.01196	0.0553	0.76065
V115	0.01352	0.64158	0.32359	0.02131
V116	0.1583	0.16422	0.36721	0.31027
V117	0.72632	0.14866	0.04203	0.08298
V118	0.19162	0.34792	0.04146	0.419
V119	0.07852	0.02332	0.03184	0.86633
V120	0.09342	0.0254	0.84728	0.0339
V121	0.55607	0.05864	0.09069	0.2946
V122	0.95256	0.00167	0.01635	0.02943
V123	0.00735	0.26094	0.04239	0.68932
V124	0.70595	0.17654	0.00055	0.11696
V125	0.47683	0.26602	0.20307	0.05408
V126	0.02748	0.05138	0.03272	0.88843
V127	0.12552	0.01237	0.18229	0.67982
V128	0.01962	0.00098	0.06711	0.91228
V129	0.62761	0.13223	0.17328	0.06687
V130	0.01277	0.52275	0.44428	0.0202
V131	0.04353	0.74988	0.00044	0.20615
V132	0.92414	0.00068	0.03167	0.04351
V133	0.90872	0.00512	0.05698	0.02919
V134	0.10843	0.1935	0.11745	0.58062
V135	0.05518	0.00328	0.11438	0.82716
V136	0.23384	0.19987	0.01211	0.55418
V137	0.63318	0.01264	0.23228	0.1219
V138	0.23202	0.22241	0.18196	0.36362
V139	0.3411	0.09518	0.17824	0.38548
V140	0.0196	0.02879	0.03183	0.91979
V141	0.06852	0.0688	0.47857	0.38411
V142	0.80073	0	0.19927	0
V143	0.4158	0.12916	0.06673	0.38831
V144	0.13288	0.05932	0.12551	0.68229
V145	1e-04	0.65329	0.32502	0.02159
V146	0.03361	0.00119	0.0154	0.94979
V147	0.89212	0.00941	0.02381	0.07466
V148	0.13023	0.02573	0.50205	0.34199
V149	0.35048	0.36347	0.26796	0.01809
V150	0.10521	0.13459	0.59701	0.16319
V151	0.26322	0.41932	0.04633	0.27113
V152	0.28221	0.27142	0.24264	0.20373
V153	0.15105	0.55343	0.02862	0.2669
V154	0.30949	0.29856	0.31441	0.07755
V155	0.48604	0.06954	0.26979	0.17463
V156	0.04097	0.0656	0.65698	0.23645
V157	0.29606	0.07042	0.27609	0.35742
V158	0.00618	0	0.00988	0.98394
V159	0.87264	0.03486	0.00091	0.09159
V160	0.5855	2e-05	0.05988	0.3546
V161	0.14201	0.00083	0.02001	0.83715
V162	0.05546	0.12192	0.06273	0.75989
V163	0.11169	0.2798	0.17573	0.43277
V164	0.34325	0.15553	0.1036	0.39763
V165	0.00609	0.10344	0	0.89048
V166	0.0057	0.03261	0.04409	0.9176
V167	0.2415	0	0.00416	0.75434
V168	0.36662	0.39054	0.10321	0.13962
V169	0.12939	0.01555	0.02545	0.82961
V170	0.09801	0.00347	0.41392	0.48461
V171	0.15968	0.1387	0.60991	0.09172
V172	0.72573	0	0.26046	0.01381
V173	0.01983	0.05176	0.0268	0.90161
V174	0.01237	0.05936	0.0511	0.87717
V175	0.07055	0	0.7104	0.21905
V176	0.01382	0.71268	0.25154	0.02196
V177	0.0162	0.9318	0.00099	0.05101
V178	0.01004	0.52961	0.00718	0.45317
V179	0.13213	8e-04	0.27867	0.58839
V180	0.04884	0.82923	0.12193	0
V181	0.17381	0.05917	0.49371	0.27331
V182	0.32847	0.09445	0.45559	0.12149
V183	0.28176	0.68518	0.01159	0.02147
V184	0.99027	0	0.00972	1e-05
V185	0.68371	0.2805	0.01901	0.01678
V186	0.14708	0.29754	0.28994	0.26544
V187	0.9508	0.0017	0.03318	0.01432
V188	0.04316	0.09079	0	0.86605
V189	0.73078	0.00777	0.01994	0.24151
V190	0.67508	0.00114	0.30994	0.01385
V191	0.21957	0.11482	0.57675	0.08885
V192	0.33616	0.27016	0.05864	0.33504
V193	0.56474	0.01171	0.2175	0.20605
V194	0.06548	0.84939	0.01216	0.07297
V195	0.01177	0.00372	0.96683	0.01768
V196	0.00588	0.02225	0.00463	0.96724
V197	0.3049	0.01484	0.01995	0.66031
V198	0.08954	0.33448	0.4345	0.14149
V199	0.11886	0.00656	0.11868	0.7559
V200	0.14373	0.32715	0.02167	0.50746
V201	0.12384	0.35285	0.21589	0.30742
V202	0.01724	0.00176	0.68847	0.29253
V203	0.21523	0.27996	0.44798	0.05684
V204	0.00733	0.27009	0.0048	0.71778
V205	0.02274	0.02077	0.92121	0.03527
V206	0.05893	0.04588	0.87869	0.0165
V207	0.10073	0.07261	0.03986	0.7868
V208	0.28095	0.02784	0.65858	0.03263
V209	0.34423	0.27684	0.08038	0.29855
V210	0.13281	0.60285	0.13001	0.13433
V211	0.30554	0.00276	0.02554	0.66615
V212	0.53188	0.01381	0.40843	0.04588
V213	0.55095	0.01077	0.09955	0.33873
V214	0.29187	0.06816	0.13951	0.50047
V215	0.20982	0.03434	0.01452	0.74133
V216	0.01903	0	0.00971	0.97125
V217	0.05353	0.28554	0.23903	0.4219
V218	0.1069	0.24195	0.16842	0.48273
V219	0.12843	0.39693	0.01498	0.45965
V220	0.01139	0.62134	0.00837	0.35891
V221	0.70637	0.00041	0.00604	0.28717
V222	0.31133	0.06136	0.32905	0.29826
V223	0.00949	0.07093	0.76214	0.15745
V224	0.97444	0	0.02556	0
V225	0.09771	0.78799	0.09175	0.02255
V226	0.34075	0.03772	0.58915	0.03238
V227	0.7831	0	0.18835	0.02855
V228	0.73886	0.03017	0.0694	0.16156
V229	0.0223	0.00353	0.92173	0.05244
V230	0.00585	0.00498	0.00974	0.97943
V231	0.01322	0.11084	0.08175	0.7942
V232	0.05369	0.39767	0	0.54864
V233	0.53894	0.03901	0.18464	0.23741
V234	0.0655	0.83475	0.05167	0.04808
V235	0.40281	0.02448	0.5078	0.06491
V236	0.05366	0.02752	0.76737	0.15145
V237	0.10587	0.00087	0.02023	0.87304
V238	0.17736	0.38368	0.31567	0.12329
V239	0.05848	0.17933	0.01676	0.74543
V240	0.49793	0.01319	0.39429	0.09458
V241	0.02043	0	0.84568	0.13389
V242	0.19891	0.62304	0.13465	0.0434
V243	0.25571	0.01406	0.58487	0.14537
V244	0.21234	0	0.63016	0.15749
V245	0.64478	0.17609	0.06022	0.1189
V246	0.07069	0.08025	0.79621	0.05284
V247	0.18329	0.0032	0.81351	0
V248	0.01274	0.00778	0.02652	0.95296
V249	0.00016	0.01305	0.85179	0.135
V250	0.7712	0	0.21513	0.01368
V251	0.95401	0.02242	0.00886	0.01471
V252	0.01478	0.75611	0.22911	0
V253	0.29418	0.02376	0.12779	0.55428
V254	0.01544	0.87822	0.0824	0.02394
V255	0.07891	0.80006	0.00068	0.12035
V256	0.19989	0.11502	0.51094	0.17414
V257	0.38784	0.04128	0.20239	0.36849
V258	0.19684	0.14361	0.41943	0.24012
V259	0.04739	0.17954	0.6768	0.09627
V260	0.00016	0.18413	0.79784	0.01787
V261	0.56498	0.0115	0.179	0.24452
V262	0.06181	0.01671	0.00948	0.912
V263	0.03211	0.89246	0.00088	0.07455
V264	0.14417	0.01115	0.3372	0.50747
V265	0.01964	0	0.08497	0.89539
V266	0.75728	0.23308	0.00964	0
V267	0	0.06914	0.20966	0.72121
V268	0.29592	0.00591	0.10615	0.59202
V269	0.01103	0.39047	0.47362	0.12488
V270	0.6117	0.00797	0.2312	0.14913
V271	0.75712	0.03103	0.03694	0.17491
V272	0.08359	0.6365	0.0192	0.26072
V273	0.03343	0.00461	0.02051	0.94145
V274	0.64519	0	0.17008	0.18473
V275	0.00032	0.00423	0.97746	0.01799
V276	0.523	0.19015	0.01416	0.27269
V277	0.02857	0.07763	0.11499	0.77881
V278	0.02737	0.01612	0.19593	0.76059
V279	0.63416	0.02432	0.10832	0.2332
V280	0.00618	0	0.00988	0.98394
V281	0.45792	0.01023	0.1169	0.41495
V282	0.06598	0.02832	0.78684	0.11886
V283	0.25597	0.36924	0.07503	0.29976
V284	0.04866	0.8338	0.09436	0.02318
V285	0.08216	0	0.91784	0
V286	0.30325	0.35615	0.13032	0.21027
V287	0.16025	0.7462	0.02369	0.06985
V288	0.01715	0.138	0.3892	0.45565
V289	0.3076	0.11832	0.41847	0.15561
V290	0.88194	0.10049	0.01757	0
V291	0.51887	0.03036	0.42029	0.03049
V292	0.89597	0.00069	0.00084	0.1025
V293	0.30893	0.00147	0.60844	0.08116
V294	0.07241	0.15846	0	0.76912
V295	0.01287	0.06561	0.13419	0.78733
V296	0.19396	0.05889	0.57758	0.16956
V297	0.04665	0	0.04245	0.9109
V298	0.33018	0.05168	0.58539	0.03275
V299	0.05257	0.10807	0.00973	0.82962
V300	0	0.00747	0.14878	0.84376
V301	0.13173	0.05174	0.59841	0.21812
V302	0.74602	0.21977	9e-04	0.03332
V303	0	0.44026	0.47573	0.08401
V304	0.05894	0.00522	0.65489	0.28095
V305	0.11949	0.07179	0.39943	0.40929
V306	0.80174	0.04923	0.05618	0.09286
V307	0.03229	0.89175	0.0264	0.04956
V308	0.22186	0.10935	0.26483	0.40395
V309	0.30437	0.1502	0.02536	0.52006
V310	0.06824	0.1349	0.11972	0.67713
V311	0.64188	0.33086	0.00977	0.01749
V312	0.15016	0.58885	0.1956	0.06539
V313	0	0.03841	0.01006	0.95153
V314	0.01655	0.24094	0.10177	0.64074
V315	0.14237	0.38639	0.04249	0.42875
V316	0.30211	0.06204	0.35228	0.28357
V317	0.11453	0.47386	0.0568	0.3548
V318	0.03689	0.29512	0.01246	0.65553
V319	0.06809	0.02392	0.83906	0.06893
V320	0.08632	0.07029	0.60704	0.23635
V321	0.74941	0.24088	0.00971	0
V322	0.16836	0.14463	0.06204	0.62498
V323	0.03355	0.00356	0.05457	0.90832
V324	0.7189	0.15116	0.08082	0.04912
V325	0.41806	0.48519	0.07779	0.01897
V326	0	0.30454	0.08896	0.6065
V327	0.01217	0.05124	0.06891	0.86768
V328	0.0482	0.00522	0.65025	0.29633
V329	0.12663	0.03877	0.12026	0.71434
V330	0.33987	0.00039	0.27089	0.38885
V331	0.24624	0.03002	0.03242	0.69132
V332	0.00572	0.01269	0.11801	0.86358
V333	0.41639	0.03065	0.35401	0.19896
V334	0.3021	0.00041	0.28529	0.41221
V335	0.03128	0.19201	0.52206	0.25465
V336	0.23418	0.49874	0.02762	0.23947
V337	0.33947	0.25383	0.33053	0.07616
V338	1e-04	0.95994	0.01466	0.0253
V339	0.13769	0	0.84657	0.01574
V340	0.06111	0.11308	0.48608	0.33972
V341	0.01273	0.00784	0.03794	0.94149
V342	0.23981	0	0.53367	0.22652
V343	0.97048	0.00617	0.00886	0.0145
V344	0.72721	0.08491	0.18788	0
V345	0.01235	0.0056	0.98205	0
V346	0.19445	0.04397	0.22417	0.53741
V347	0.02663	0.00101	0.0791	0.89326
V348	0.07401	0.44142	0.16771	0.31687
V349	0.35418	0.08236	0.36736	0.1961
V350	0.04582	0.70264	0.25154	0
V351	0.01283	0.00724	0.2726	0.70733
V352	0.05308	0.00271	0.7973	0.14691
V353	0.83538	0.00853	0.03777	0.11832
V354	0.07011	0.52956	0.28941	0.11092
V355	0.25904	0.03012	0.40437	0.30647
V356	0.01969	0.00426	0.06137	0.91468
V357	0.11287	0.16503	0.25692	0.46518
V358	0.45179	0.04359	0.04534	0.45929
V359	0.45268	0.02	0.02925	0.49808
V360	0.65026	0.28596	0.02827	0.03551
V361	1e-04	0.32394	0.65678	0.01918
V362	0.00011	0.94696	0.02787	0.02506
V363	0.16044	0.04892	0.40313	0.38751
V364	0.16441	0.02338	0.63245	0.17977
V365	0.17168	0.0065	0.00926	0.81256
V366	0.1009	0.46481	0.10066	0.33363
V367	0.48252	0.06304	0.00511	0.44933
V368	0.12339	0.53689	0.10918	0.23053
V369	0.02481	0.28016	0.67655	0.01848
V370	0.33689	0.15949	0.43163	0.07199
V371	0.25704	0.53311	0.04065	0.1692
V372	0.10901	0.01535	0.07897	0.79667
V373	0.07503	0.06	0.39554	0.46943
V374	0.78877	0.00182	0.20941	0
V375	0.02676	0.00991	0.09221	0.87113
V376	0.01954	0.00732	0.06107	0.91207
V377	0.66189	0	0.01219	0.32592
V378	0.006	0.00725	0.27897	0.70778
V379	0.26068	0.08065	0.01019	0.64848
V380	0.10636	0.02288	0.13519	0.73556
V381	0.64577	0.00308	0.08725	0.26391
V382	0.09405	0.00766	0.88192	0.01637
V383	0.75193	0.00039	0.0504	0.19728
V384	0.48242	0.03116	0.11576	0.37067
V385	0.81409	0.00437	0.07841	0.10313
V386	0.20902	0.00264	0.09997	0.68836
V387	0.57986	0.07557	0.18749	0.15707
V388	0.3873	0.17908	0.14989	0.28373
V389	0.49292	0.33989	0.01681	0.15038
V390	0.34054	0.15131	0.49193	0.01622
V391	0.31075	0.03873	0.01511	0.63541
V392	0.40868	0.10975	0.15632	0.32524
V393	0.28482	0.11817	0.33436	0.26265
V394	0.07033	0.08761	0.08109	0.76097
V395	0.23194	0.21699	0.20162	0.34946
V396	0.01514	0.89755	0.01251	0.07481
V397	0.77158	0.04389	0.10763	0.0769
V398	0.37642	0.05794	0.08159	0.48406
V399	0.23736	0.35853	0.17515	0.22897
V400	0	0.31731	0.06282	0.61987
V401	0.04332	0.08122	0.7158	0.15966
V402	0.85046	0.10615	0.04339	0
V403	0.01269	0.00462	0.04394	0.93874
V404	0.10236	0.10342	0.60126	0.19296
V405	0.15119	0.00946	0.11249	0.72685
V406	0.64429	0.1418	0.02232	0.19159
V407	1e-04	0.95994	0.01466	0.0253
V408	0.08923	0.11742	0.35555	0.4378
V409	0	0.00239	0.00999	0.98762
V410	0.14348	0.73793	0.04869	0.0699
V411	0.30336	0.00056	0	0.69608
V412	0.14658	0.02915	0.41867	0.4056
V413	0.06287	0.2672	0.18119	0.48874
V414	0.04549	0.31631	0.36916	0.26904
V415	0.37022	0.01043	0.18754	0.4318
V416	0.01164	0.03811	0.95026	0
V417	0.50956	0.46127	0.01029	0.01889
V418	0.05056	0.03504	0.09608	0.81832
V419	0.00596	0	0.01508	0.97896
V420	0	0.73026	0.02101	0.24873
V421	0.15979	0.0137	0.61939	0.20712
V422	0.02707	0.01837	0.00446	0.9501
V423	0.09142	0.00312	0.85513	0.05034
V424	0	0.01586	0.49801	0.48614
V425	0.06684	0.13115	0.58764	0.21437
V426	0.09897	0.01528	0.75127	0.13447
V427	0.06831	0.19908	0.1753	0.55732
V428	0.12755	0.58176	0.07642	0.21428
V429	0.00621	0	0.02154	0.97225
V430	0.74467	0.09336	0.02235	0.13962
V431	0.15504	0.00739	0.35529	0.48228
V432	0.07081	0.03126	0.03192	0.86601
V433	0.07102	0.48647	1e-04	0.44241
V434	0.2363	0.02601	0.03818	0.69951
V435	0.39643	0.00251	0.09458	0.50649
V436	0.27179	0.00259	0.08164	0.64398
V437	0.16669	0.09032	0.0041	0.73889
V438	0.54474	0.07728	0.0344	0.34359
V439	0.01967	0.03254	0.00436	0.94343
V440	0.35121	0.01212	0.0268	0.60988
V441	0.06964	0.05986	0.52725	0.34325
V442	0.31931	0.18156	0.13632	0.36282
V443	0.65236	0.00038	0.08626	0.261
V444	0.01235	0.0056	0.98205	0
V445	0.60929	0.00472	0.32482	0.06117
V446	0.05615	0.65983	0.0802	0.20381
V447	0.59686	0.04603	0.17386	0.18325
V448	0.01196	0.02011	0.12378	0.84414
V449	0.53158	0.01548	0.27363	0.17932
V450	0.22523	0.74962	0.02515	0
V451	0.92864	0.02572	0.00099	0.04464
V452	0.01963	0.00115	0.04375	0.93547
V453	0.78503	0.03663	0.07231	0.10603
V454	0.00015	0.86871	0.0817	0.04945
V455	0.57778	0.01297	0.28645	0.12279
V456	0.31325	0.05608	0.34947	0.2812
V457	0	0.00533	0.00477	0.9899
V458	0.19767	0.09165	0.00393	0.70674
V459	0.02462	0.60949	0.12638	0.23951
V460	0.93751	0.00078	0.03257	0.02914
V461	0.0337	0.00769	0.00459	0.95402
V462	0.27887	0.10724	0	0.6139
V463	0.29072	0.29041	0.17771	0.24115
V464	0.3893	0.04072	0.00442	0.56555
V465	0.43245	0.24859	0.03121	0.28775
V466	0.51904	0.09195	0.00552	0.38349
V467	0.39779	0.39642	0.10535	0.10044
V468	0.55857	0.2516	0.06356	0.12627
V469	0.01395	0.06983	0.21498	0.70124
V470	0.51646	0.05985	0.16944	0.25425
V471	0.18487	0.03859	0.02632	0.75021
V472	0.28328	0.15665	0	0.56008
V473	0.13813	0.38597	0.41563	0.06027
V474	0.07682	0	0.06597	0.85721
V475	0.17234	0.19723	0.07593	0.55449
V476	0.10664	0.00336	0.03686	0.85314
V477	0.53776	0.01462	0.18716	0.26046
V478	0.14519	0.3407	0.0059	0.50821
V479	0.0194	0.03803	0.77284	0.16973
V480	0.06311	0.12555	0.03485	0.77649
V481	0.15925	0.00304	0.80494	0.03278
V482	0.71109	0.08989	0.11919	0.07983
V483	0.08729	0.03808	0.04991	0.82472
V484	0.01282	0.02136	0.01535	0.95047
V485	0.15855	0.51839	0.01751	0.30555
V486	0.23802	0.12342	0.11129	0.52726
V487	0.04876	0.0127	0.05581	0.88273
V488	0.00013	0	0.80498	0.1949
V489	0.23874	0.05265	0.67514	0.03347
V490	0.31929	0.156	0.06686	0.45784
V491	0.50968	0.29849	0.04477	0.14706
V492	0.04627	0.73276	0.19888	0.0221
V493	0.0066	0	0	0.9934
V494	0.20162	0.07883	0.48829	0.23127
V495	0.30502	0.45317	0.18126	0.06056
V496	0.36586	0.51065	0.00058	0.12291
V497	0.01191	7e-05	0.97028	0.01775
V498	0.22354	0.03792	0.03889	0.69965
V499	0.68155	0.16421	0.13891	0.01533
V500	0.11618	0.06558	0.73088	0.08736
V501	0	0	0.0209	0.9791
V502	0.59866	0.16551	0.16765	0.06819
V503	0.14941	0.03606	0.14592	0.66861
V504	0.30961	0.50616	0.01843	0.16581
V505	0.17769	0.098	0.21581	0.50851
V506	0.09424	0.12871	0.42166	0.35539
V507	0.55715	0.04865	0.1158	0.27841
V508	0.75883	0.09615	0.04904	0.09597
V509	0.21615	0.02489	0.43842	0.32055
V510	0.29884	0.36564	0.31729	0.01823
V511	0.04106	0.18899	0.03792	0.73203
V512	0.16574	0.01488	0.05566	0.76372
V513	0.10853	0.45827	0.26256	0.17064
V514	0.00611	0.0191	0	0.97479
V515	0.70052	0.02918	0.05126	0.21904
V516	0.93179	0.05202	0.00126	0.01493
V517	0.02693	0.00668	0.16449	0.80189
V518	0.96724	0.01668	0.00138	0.01469
V519	0.04083	0.68593	0.00906	0.26418
V520	0.02394	0	0.47815	0.49792
V521	0.56931	0.01736	0.35074	0.06259
V522	0.00738	0.05747	0.48558	0.44958
V523	0.3184	0.05799	0.22381	0.3998
V524	0.01279	0.63053	0.26505	0.09164
V525	0.18987	0.08247	0.02111	0.70654
V526	0.55777	0.03669	0.07132	0.33422
V527	0.16775	0.00698	0.30065	0.52461
V528	0.15386	0.70786	6e-04	0.13768
V529	0.04224	0.01972	0.14803	0.79001
V530	0.00919	0.1131	0.66661	0.21111
V531	0.03143	0.79237	0.1762	0
V532	0.13913	0.14186	0.02276	0.69625
V533	0.27863	0.18624	0.13516	0.39997
V534	0.00773	0.00159	0.59544	0.39524
V535	0.39766	0	0.00962	0.59272
V536	0.14867	0	0.26956	0.58177
V537	0.64536	0.15365	0.16863	0.03236
V538	0.35119	0.01932	0.067	0.56249
V539	0.29428	0.25091	0.17094	0.28387
V540	0.27647	0.51699	0.10005	0.10649
V541	0.01665	0.25848	0.05996	0.6649
V542	0.15871	0.05246	0.19389	0.59494
V543	0.80128	0.00046	0.01406	0.1842
V544	0.07364	0.03065	0.1155	0.78021
V545	0.2812	0.05874	0.05546	0.6046
V546	0.08133	0.78987	0.10615	0.02265
V547	0.05564	0.49007	0.41186	0.04243
V548	0.2325	0.62525	0.12183	0.02042
V549	0.34531	0.0104	0.61236	0.03193
V550	0.44254	0.0098	0	0.54766
V551	0.24691	0.55072	0.05313	0.14924
V552	0	0.25586	0.0047	0.73943
V553	0.25697	0.08179	0.60989	0.05135
V554	0.03406	0.02888	0.01498	0.92208
V555	0.08529	0.10606	0.28313	0.52553
V556	0.00022	0.00803	0.92106	0.0707
V557	0.71902	0.01163	0.01314	0.2562
V558	0.09479	0.57254	0.03958	0.29309
V559	0.01421	0.70658	0.27921	0
V560	0.77449	0.20837	0.00101	0.01613
V561	0.00032	0.00423	0.97746	0.01799
V562	0.71368	0.00041	0.11515	0.17077
V563	0.25729	0	0.7279	0.01481
V564	0.07019	0.03772	0.85765	0.03444
V565	0.12501	0.13249	0.3445	0.39799
V566	0.6041	0.04761	0.00563	0.34266
V567	0.21006	0.23291	0.02746	0.52957
V568	0.15753	0.00059	0.0366	0.80529
V569	0.5364	0.01031	0.00014	0.45315
V570	0.03326	0.17277	0.64024	0.15373
V571	0.80617	0.07056	0.00073	0.12253
V572	0.4213	0.00078	0.3986	0.17931
V573	0.04218	0.06321	0.00404	0.89056
V574	0.05932	0.6524	0.24351	0.04476
V575	0.0123	0.02793	0.08072	0.87905
V576	0.23305	0.66345	0.05931	0.04419
V577	0.02658	0.01226	0.13594	0.82521
V578	0.05804	0.02788	0.59216	0.32192
V579	0.01378	0.76978	0.14471	0.07173
V580	0.09858	0.00067	0.0715	0.82925
V581	0.04059	0.02546	0	0.93395
V582	0.50666	0.07056	0.03305	0.38972
V583	0.00708	0.01554	0.46908	0.5083
V584	0.54174	0.08429	0.29085	0.08312
V585	0.00622	0.00108	0.30966	0.68303
V586	0.23582	0.00131	0.59076	0.17211
V587	0.27914	0.00161	0.65358	0.06567
V588	0.50214	0.01655	0.02341	0.4579
V589	0.0866	0.64171	0.09244	0.17926
V590	0.07583	0.63406	0.26914	0.02098
V591	0	0.01009	0.12997	0.85995
V592	0.17365	0.0143	0.81204	0
V593	0.48914	0	0.15662	0.35424
V594	0.37338	0.17005	0.34914	0.10743
V595	0.01289	0.005	0.01014	0.97197
V596	0.03158	0.12107	0.17575	0.6716
V597	0	0.39577	0.40176	0.20247
V598	0.02256	0.06616	0.87594	0.03534
V599	0.68525	0.20218	0.04392	0.06865
V600	0.39807	0.28877	0.0618	0.25136
V601	0.12981	0.11776	0.06493	0.68751
V602	0.01257	0.00498	0.00451	0.97794
V603	0.00644	0.1569	0.01041	0.82625
V604	0.53738	0.06345	0.33441	0.06476
V605	0.07356	0.17599	0.38303	0.36741
V606	0.68731	0.08371	0.01397	0.21501
V607	0.54287	0.0027	0.09783	0.3566
V608	0.20748	0.07589	0.3375	0.37912
V609	0.02231	0.09965	0.18001	0.69803
V610	0.68849	0.00755	0.08955	0.21441
V611	0.19013	5e-04	0.03679	0.77258
V612	0.0314	0.0454	0.78576	0.13745
V613	0.04833	0.21439	0.63932	0.09796
V614	0.68906	0.02901	0.05095	0.23098
V615	0.08196	0.01645	0.00402	0.89757
V616	0.10007	0.46854	0.05641	0.37498
V617	0.52662	0.09333	0.38004	0
V618	0.57495	0.00037	0.00023	0.42444
V619	0.33483	0.0109	0.25889	0.39538
