Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V25	0.01736	0.09003	0.04685	0.02101	0.0935	0.09655	0.03883	0.00083	0.12761	0.46744
V26	0.0102	0.01148	0.09798	0.02485	0.08823	0.03457	0.05534	0.62586	0.05149	0
V27	0.00102	0.0375	0.03129	0.00594	0.29658	0.0036	0.04561	0	0.02357	0.55489
V28	0.22139	0	0.03504	0.00128	0.00818	0.01625	0.03772	0.01648	0.00957	0.65408
V29	0.00455	0.62919	0.02986	0.00718	0.05905	0.0901	0.02162	0.01691	0.02413	0.11741
V30	0.00396	0.02236	0.12779	0.02836	0.10472	0.23574	0.26327	0.0034	0.19928	0.01111
V31	0.00766	0.34064	0.20977	0.02201	0.10197	0.01316	0.02514	0.22997	0.03822	0.01147
V32	0.46459	0.03245	0.06952	0.00604	0.23598	0.03384	0.05504	0	0.08874	0.0138
V33	0.03052	0.03551	0.23828	0.40209	0.0782	0.00412	0.19369	0.00233	0.01526	0
V34	0.00104	0.02703	0.02938	0.00364	0.17614	0.00374	0.03073	0.01001	0.04774	0.67054
V35	0.00845	0.78909	0.03657	0.00261	0.06311	0.0148	0.02897	0.01736	0.0321	0.00694
V36	0.04808	0.03129	0.05283	0.02341	0.12495	0.01366	0.66476	0.02195	0.01907	0
V37	0	0.49952	0.03741	0.00926	0.09288	0.00683	0.28151	0.02537	0.03092	0.0163
V38	0.11182	0.0168	0.09181	0.14813	0.10227	0.00421	0.5004	0.00267	0.0219	0
V39	0.06933	0.01988	0.09672	0.14484	0.12614	0.00465	0.49122	0.01474	0.02263	0.00987
V40	0.11022	0.05506	0.59912	0.0561	0.12411	0	0.01919	0.00214	0.01837	0.0157
V41	0.56469	0.05443	0.08946	0.00398	0.05235	0.00055	0.02553	0.0025	0.19206	0.01445
V42	0	0.58279	0.03672	0.00463	0.25464	0.00644	0.02191	0.00498	0.03284	0.05504
V43	0.12174	0.04172	0.13956	0.07854	0.21562	0.03378	0.22429	0.01975	0.125	0
V44	0.02607	0.03008	0.5051	0.05076	0.06346	0.01149	0.02673	0.25155	0.03475	0
V45	0.0049	0.00815	0.08103	0.01958	0.11886	0.00662	0.26015	0.00195	0.44323	0.05551
V46	0.13983	0.07498	0.08315	0.17401	0.04802	0.00265	0.0198	0.00978	0.01465	0.43313
V47	0.00761	0.01572	0.05626	0.02693	0.12221	0.01522	0.71588	0.00421	0.02149	0.01447
V48	0.00995	0	0.0317	0.00216	0.02637	0.00363	0.02782	0.00073	0.07078	0.82686
V49	0.18644	0.00587	0.04985	0.02076	0.06824	0.02692	0.04103	0.55835	0.04253	0
V50	0.29154	0.16938	0.05136	0.0084	0.06626	0.37429	0.01832	0.00132	0.01913	0
V51	0.14975	0.03619	0.51251	0.04614	0.10451	0.00104	0.02544	0.04373	0.05621	0.02448
V52	0.00961	0.02418	0.20254	0.27745	0.09221	0.00468	0.35847	0.00873	0.02213	0
V53	0.38021	0.00777	0.12551	0.07888	0.04035	0.00389	0.02742	0.09397	0.01628	0.22572
V54	0	0.04368	0.04412	0.01847	0.21856	0.62246	0.02852	0.0054	0.01879	0
V55	0.00695	0.03468	0.1821	0.57071	0.11033	0.01213	0.0494	0.0031	0.01554	0.01507
V56	0.13513	0.04385	0.47625	0.06197	0.10857	0.11685	0.0183	0	0.01573	0.02334
V57	0.02355	0.03272	0.49995	0.2024	0.06551	0.00846	0.02498	0.02221	0.08312	0.03711
V58	0.00946	0.18833	0.10799	0.13353	0.07981	0.42139	0.03363	0.00385	0.022	0
V59	0.02711	0.06427	0.05293	0.02403	0.11629	0.01381	0.67663	0.00358	0.01996	0.00138
V60	0.68604	0.01038	0.07619	0.00363	0.08639	0	0.02154	0	0.11551	0.00033
V61	0	0.01861	0.07549	0.04185	0.09306	0.71667	0.02831	0.00693	0.01438	0.00469
V62	0.01895	0	0.03714	0.0214	0.07016	0.00351	0.35148	0.00675	0.03897	0.45165
V63	0	0.23363	0.05306	0.01286	0.18723	0.43296	0.02996	0.00304	0.02621	0.02107
V64	0.06519	0.02061	0.29902	0.22587	0.05862	0.01678	0.02614	0.19612	0.0243	0.06735
V65	0.05897	0.03126	0.13602	0.29647	0.07367	0.01145	0.08048	0.18317	0.09946	0.02905
V66	9e-05	0.08851	0.04846	0.00941	0.50052	0.02648	0.05307	0.01846	0.04782	0.20718
V67	0.01745	0.17616	0.4276	0.07694	0.07147	0.03573	0.08784	0.01012	0.0564	0.04028
V68	0.01699	0.01779	0.07831	0.01123	0.11899	0.01745	0.03293	0.25555	0.45076	0
V69	0.03793	0.05375	0.71796	0.08076	0.06541	0	0.01822	0	0.01826	0.00771
V70	0.66084	0.01218	0.1368	0.00899	0.04011	0.02198	0.04646	0.00178	0.07085	0
V71	0.02967	0.00796	0.05156	0.0266	0.08539	0.03503	0.04882	0.63819	0.05202	0.02476
V72	0.20305	0.02157	0.09465	0.20752	0.15478	0.00263	0.02387	0.00501	0.02281	0.26411
V73	0.02629	0.1248	0.05954	0.01977	0.65845	0.02071	0.0432	0.00585	0.03471	0.00669
V74	0.00883	0	0.06453	0.13609	0.01952	0.02962	0.02114	0.00552	0.01205	0.7027
V75	0.0099	0.08579	0.24443	0.37596	0.0899	0.01188	0.02135	0.00752	0.15327	0
V76	0	0.02625	0.05084	0.02358	0.09198	0.75287	0.03084	0.00758	0.01606	0
V77	0.00223	0.01944	0.10538	0.26158	0.09149	0.22172	0.27151	0.00485	0.01501	0.00681
V78	0.00011	0.41287	0.06396	0.01156	0.09296	0.01162	0.29065	0.00059	0.02194	0.09374
V79	0.00181	0.03272	0.12483	0.25021	0.08733	0.2299	0.03003	0.00358	0.20633	0.03327
V80	0.3331	0	0.04166	0.00605	0.02144	0.00055	0.04321	0	0.04925	0.50474
V81	0	0.04221	0.07556	0.14962	0.1901	0.49392	0.02626	0.00494	0.01739	0
V82	0.05191	0.45985	0.09668	0.21467	0.06478	0.02058	0.01852	0.04972	0.0233	0
V83	0.0269	0.06436	0.16108	0.40349	0.08456	0.01277	0.02824	0.19353	0.02508	0
V84	0.02011	0.02577	0.05975	0.04488	0.16687	0.457	0.20409	0.00503	0.01649	0
V85	0.17906	0.01127	0.37152	0.03842	0.03318	0	0.01873	0	0.0151	0.33271
V86	0.26112	0.02701	0.31348	0.29627	0.05468	0.00777	0.02045	0	0.01358	0.00564
V87	0.00648	0.03369	0.10145	0.01696	0.15081	0.00814	0.0259	0.00102	0.65555	0
V88	0.00433	0.30341	0.155	0.4177	0.06645	0.00567	0.02578	0.00167	0.01999	0
V89	0.00615	0.01526	0.0592	0.05107	0.12192	0.00938	0.64603	0.06887	0.02211	0
V90	0.01367	0.05505	0.31094	0.03262	0.02863	0.01786	0.01808	0	0.01472	0.50841
V91	0.04636	0.04504	0.7043	0.07273	0.06962	0	0.01808	0.00242	0.02298	0.01847
V92	0.00682	0.02342	0.05788	0.0256	0.12289	0.01489	0.68593	0.00398	0.05722	0.00138
V93	0.00675	0.04894	0.12773	0.01662	0.12315	0.00659	0.23893	0.01489	0.4164	0
V94	0.76979	0.00312	0.09155	0.00465	0.03177	0.02122	0.03652	0.02098	0.01255	0.00785
V95	0.00557	0.02133	0.05021	0.02303	0.11807	0.01609	0.49914	0.2304	0.03617	0
V96	0.02504	0.12556	0.35679	0.33851	0.06442	0.01648	0.01885	0.0117	0.03288	0.00976
V97	0.0055	0.0092	0.04952	0.02271	0.10712	0.00605	0.64302	0.0036	0.0245	0.12879
V98	0	0.25175	0.05469	0.05113	0.18647	0.02197	0.05799	0.07533	0.14788	0.15278
V99	0.53953	0.00377	0.08328	0.00512	0.0655	0.00071	0.08772	0.00319	0.20813	0.00304
V100	0.18004	0.02328	0.1067	0.18291	0.08798	0.25984	0.03469	0.00251	0.10609	0.01597
V101	0	0	0.02266	0.00455	0.02732	0.05974	0.13932	0.02511	0.01256	0.70873
V102	0.04032	0.20951	0.03901	0.0115	0.13809	0.27349	0.14516	0.09378	0.02873	0.0204
V103	0.07681	0.01781	0.09966	0.01499	0.1172	0.00712	0.02486	0.0073	0.62293	0.01132
V104	0.04731	0.0446	0.71318	0.06849	0.06155	0	0.01812	0	0.03926	0.00749
V105	0.32243	0.00761	0.13168	0.02164	0.05638	0.13033	0.02768	0.27261	0.02964	0
V106	0.01616	0.61045	0.21335	0.01823	0.05758	0.02478	0.01455	0	0.02589	0.01901
V107	0.2579	0.1969	0.06602	0.01215	0.25684	0.01823	0.031	0.02978	0.13119	0
V108	0	0	0.05894	0.12446	0.05122	0.31588	0.02238	0.01935	0.01833	0.38944
V109	0	0.04211	0.04983	0.02772	0.09513	0.72204	0.03536	0.00702	0.0208	0
V110	0.00293	0.12274	0.05644	0.01356	0.65038	0.00752	0.03809	0.06382	0.03818	0.00634
V111	0.00584	0.02427	0.05427	0.03085	0.1801	0.00638	0.66009	0.00352	0.02123	0.01345
V112	0.00347	0.00999	0.04518	0.01761	0.09182	0.00491	0.52432	0.00282	0.05543	0.24446
V113	0.01409	0	0.0775	0.0062	0.09812	0.05215	0.03825	0.02042	0.49496	0.19831
V114	0.01861	0.01908	0.10899	0.00972	0.12422	0.00791	0.0254	0.00785	0.66563	0.01258
V115	0	0.78078	0.04501	0.00351	0.0644	0.00731	0.03549	0	0.04348	0.02003
V116	0.42294	0.07705	0.06318	0.00754	0.04836	0.0186	0.03841	0.29865	0.02526	0
V117	0.01855	0.01615	0.05697	0.02701	0.12284	0.00767	0.72354	0.00414	0.02169	0.00144
V118	0.0191	0.01644	0.04961	0.02165	0.08875	0.741	0.03582	0.0133	0.01432	0
V119	0.00349	0.04087	0.15935	0.44118	0.08314	0.15488	0.04196	0.00376	0.07137	0
V120	0.5955	0.01263	0.2352	0.01895	0.03709	0.06989	0.01907	0	0.00939	0.00229
V121	0.04079	0.10095	0.24397	0.03564	0.0905	0.09802	0.29065	0.0127	0.02219	0.06461
V122	0.00803	0.03197	0.17228	0.01846	0.11822	0.0532	0.14298	0.00122	0.44043	0.01322
V123	0.01457	0.0539	0.04761	0.02141	0.36964	0.02017	0.04156	0.36273	0.06842	0
V124	0.65686	0.04082	0.06018	0.00405	0.03282	0.00553	0.02875	0.15566	0.01534	0
V125	0.00411	0.16123	0.12329	0.03831	0.08243	0.1272	0.04584	0.37659	0.041	0
V126	0.00261	0.16302	0.05763	0.01279	0.60893	0.00707	0.03585	0.04885	0.06325	0
V127	0.02404	0.03823	0.49516	0.04948	0.07914	0.00097	0.20552	0	0.09074	0.01672
V128	0.01605	0.19562	0.38994	0.03767	0.26339	0.04531	0.02195	0.00371	0.02429	0.00206
V129	0.01681	0.07745	0.14238	0.19446	0.15071	0.01346	0.02386	0.00115	0.35624	0.02349
V130	0.02301	0.03405	0.42923	0.04526	0.06481	0.01569	0.02997	0.32516	0.03283	0
V131	0.03604	0.35618	0.38044	0.08893	0.05952	0.00899	0.02148	0	0.04298	0.00544
V132	0.10236	0.0181	0.05788	0.02073	0.14668	0.00671	0.55996	0.06692	0.02066	0
V133	0.00298	0.03819	0.08123	0.17217	0.08295	0.12062	0.0901	0.37864	0.03311	0
V134	0.01724	0.05593	0.20186	0.05926	0.21485	0.0027	0.16976	0.00528	0.03135	0.24176
V135	0.00987	0.17959	0.20944	0.01873	0.10752	0.00562	0.03538	0	0.43195	0.00189
V136	0	0.51484	0.05921	0.12734	0.05265	0.00527	0.01652	0	0.02322	0.20095
V137	0.00214	0.02488	0.0613	0.02882	0.12536	0.2769	0.41704	0.00476	0.0588	0
V138	0.01208	0.02369	0.04762	0.0155	0.09175	0.00411	0.46316	0.00229	0.04327	0.29653
V139	0.55458	0.01752	0.07927	0.00999	0.09792	0.06508	0.02067	0	0.15497	0
V140	0.03497	0.03523	0.3453	0.39224	0.08634	0.04368	0.02685	0.00101	0.01489	0.01949
V141	0.01712	0.02945	0.18675	0.58726	0.07399	0.02572	0.02315	0.00325	0.01434	0.03897
V142	0.00593	0.01791	0.09888	0.19225	0.10449	0.00565	0.52995	0.00378	0.0175	0.02366
V143	0	0.7418	0.0493	0.04745	0.07045	0.01443	0.01634	0	0.0539	0.00632
V144	0.00276	0.01485	0.05274	0.03062	0.10913	0.28765	0.4667	0.01781	0.01774	0
V145	0.03533	0.0945	0.1509	0.42353	0.07257	0.03109	0.02542	0.13962	0.02704	0
V146	0.01748	0.01244	0.39435	0.03639	0.04836	0.01599	0.05443	0.08549	0.02333	0.31175
V147	0.00347	0.01409	0.07174	0.01294	0.18271	0.00636	0.02661	0.01955	0.41125	0.25128
V148	0.01663	0.02765	0.09527	0.00902	0.12307	0.04844	0.05485	0.00129	0.62379	0
V149	0.00604	0.03175	0.16576	0.47584	0.07858	0.00853	0.02511	0.08007	0.12497	0.00333
V150	0.05629	0	0.02829	0.00181	0.08071	0.00783	0.02743	0.00445	0.03585	0.75734
V151	0.00854	0	0.04196	0.00325	0.0135	0.05425	0.02242	0.00077	0.01322	0.84207
V152	0.00564	0.0027	0.04218	0.01614	0.07878	0.02995	0.0506	0.57109	0.04675	0.15616
V153	0.00303	0.11204	0.05602	0.01414	0.64244	0.00864	0.03867	0.08598	0.03904	0
V154	0.07472	0.04519	0.51156	0.25786	0.06118	0.01435	0.01915	0	0.01554	0.00045
V155	0.04875	0.0061	0.05967	0.01347	0.08738	0.10947	0.03768	0.41732	0.21871	0.00145
V156	0.10404	0.03901	0.18931	0.03534	0.07383	0.39428	0.04077	0.03325	0.08398	0.00619
V157	0	0.4112	0.0545	0.04712	0.20814	0.20341	0.02137	0.00084	0.04175	0.01166
V158	0.27586	0.50002	0.05031	0.00771	0.08497	0.00408	0.02871	0.02616	0.02219	0
V159	0.0294	0.06894	0.23697	0.05494	0.27066	0.02533	0.03303	0.06959	0.02526	0.18587
V160	0.01958	0.79362	0.0385	0.00282	0.0624	0.00765	0.01646	0	0.03895	0.02001
V161	0.00873	0.03317	0.19596	0.61302	0.07952	0.013	0.02401	0.00347	0.02639	0.00272
V162	0.0041	0	0.0386	0.00344	0.01886	0.00425	0.02576	0.00079	0.01796	0.88625
V163	0.11057	0.04494	0.64612	0.05929	0.05397	0.01203	0.01725	0.0131	0.01538	0.02736
V164	0.03621	0.04278	0.70736	0.07264	0.0597	0.0121	0.02926	0	0.02158	0.01837
V165	0.01194	0	0.24426	0.02233	0.03688	0.00205	0.02054	0.00843	0.0196	0.63396
V166	0.04515	0.10009	0.15158	0.44734	0.06574	0.01286	0.03453	0.05131	0.05003	0.04138
V167	0.77928	0.00612	0.08253	0.00898	0.04168	0	0.02185	0	0.05955	0
V168	0.05669	0.02313	0.05377	0.01276	0.08295	0.25591	0.03875	0.28966	0.17077	0.01562
V169	0	0	0.05905	0.11973	0.03098	0.13561	0.02127	0.01134	0.01179	0.61023
V170	0.01891	0.01086	0.10423	0.00993	0.12836	0.00833	0.02601	0.00109	0.69228	0
V171	0.00728	0.02203	0.24452	0.08139	0.0983	0.34043	0.05666	0.04117	0.10008	0.00815
V172	0.00435	0.03159	0.06064	0.02428	0.12064	0.13045	0.57573	0.01053	0.04176	0
V173	0.01108	0	0.03802	0.0138	0.07266	0.01653	0.43286	0.0023	0.03551	0.37723
V174	0.00915	0.08889	0.25853	0.31636	0.13631	0.0234	0.02777	0.01207	0.01827	0.10925
V175	0.72705	0.01108	0.16211	0.01183	0.04037	0	0.03726	0.00122	0.00907	0
V176	0.17904	0.01096	0.04888	0.01378	0.07776	0.5949	0.02269	0.00419	0.04552	0.00228
V177	0.60379	0	0.07839	0.07741	0.03103	0	0.0203	0.00671	0.015	0.16737
V178	0.18974	0.01276	0.04922	0.03486	0.10005	0.50518	0.02814	0.00336	0.01316	0.06353
V179	0.17538	0.0924	0.06366	0.01831	0.57418	0.00353	0.03457	0	0.03227	0.0057
V180	0.41983	0.10954	0.11826	0.2516	0.05083	0.00746	0.02471	0	0.01778	0
V181	0.02507	0.17059	0.54932	0.05086	0.07749	0.00641	0.08462	0	0.01799	0.01764
V182	0.00292	0.04596	0.0536	0.04152	0.32331	0.04334	0.0406	0.36174	0.0856	0.0014
V183	0.01389	0.15494	0.14976	0.45082	0.07388	0.01195	0.12581	0.00271	0.01624	0
V184	0.17176	0.00737	0.04002	0.02033	0.05166	0.45811	0.02095	0.02488	0.01244	0.19247
V185	0.55187	0.00819	0.10231	0.14739	0.0482	0.00256	0.02201	0.05928	0.05817	0
V186	0.72538	0.01441	0.09297	0.08135	0.03963	0	0.03163	0.00183	0.0128	0
V187	0.66155	0.00645	0.15441	0.01525	0.03618	0	0.02518	0.00136	0.05659	0.04304
V188	0.08156	0.17825	0.06239	0.07083	0.48886	0.00423	0.0451	0.01187	0.03645	0.02047
V189	0.7481	0.0057	0.08962	0.0592	0.03297	0.00994	0.02163	0.00169	0.01291	0.01826
V190	0.00406	0.02701	0.0906	0.00945	0.17058	0.09094	0.02581	0.00148	0.58006	0
V191	0.01616	0.06157	0.15957	0.31104	0.32853	0.00463	0.06941	0.02007	0.02364	0.00538
V192	0.0021	0.00155	0.03918	0.00458	0.14826	0.00908	0.02537	0.00978	0.01816	0.74194
V193	0.08521	0.04217	0.22787	0.25963	0.15239	0.00475	0.1389	0.05154	0.03101	0.00653
V194	0	0.01616	0.05062	0.02897	0.09575	0.61337	0.16706	0.0129	0.01516	0
V195	0.03443	0.05276	0.05537	0.02031	0.15644	0.11397	0.49643	0.03523	0.02473	0.01034
V196	0.66017	0.01705	0.10694	0.14692	0.03766	0	0.02133	0	0.00994	0
V197	0.01583	0.0222	0.09762	0.17376	0.0982	0.01867	0.04747	0.31857	0.20769	0
V198	0	0.08313	0.06591	0.02151	0.47645	0.22561	0.05376	0.00136	0.07226	0
V199	0.01987	0.03142	0.07424	0.0211	0.20018	0.00896	0.13937	0.00014	0.02388	0.48085
V200	0.00044	0.05673	0.05254	0.01686	0.39203	0.1062	0.25824	0.08123	0.02863	0.00709
V201	0.21474	0.03805	0.0794	0.00651	0.09226	0.00431	0.113	0.00592	0.39612	0.0497
V202	0.02768	0.27817	0.41614	0.06267	0.06551	0.00181	0.08615	0.00366	0.05287	0.00533
V203	0.01566	0.08392	0.35917	0.15262	0.0857	0.00976	0.10706	0	0.15966	0.02644
V204	0.0096	0.19414	0.28897	0.25259	0.07089	0.07721	0.0197	0.05073	0.03618	0
V205	0.05836	0.06236	0.06138	0.01945	0.11267	0.02109	0.53193	0.04807	0.08468	0
V206	0.27362	0.03026	0.49614	0.04462	0.061	0	0.02382	0	0.01453	0.05602
V207	0.00992	0.10374	0.05655	0.05245	0.06779	0.00389	0.02659	0.00026	0.1502	0.52859
V208	0	0.01666	0.0687	0.06445	0.09443	0.65129	0.02648	0.00629	0.06718	0.00452
V209	0.04134	0.11061	0.13351	0.01909	0.60737	0.01169	0.03435	0	0.03385	0.00819
V210	0.06197	0.08623	0.10589	0.01545	0.49386	0.01521	0.04198	0.10742	0.05264	0.01936
V211	0.02682	0.08942	0.57414	0.05267	0.07057	0.00733	0.07419	0.027	0.06162	0.01624
V212	0.09646	0.07622	0.06675	0.00924	0.08894	0.01681	0.038	0.28646	0.32113	0
V213	0.11694	0.02578	0.04702	0.02569	0.17549	0.53065	0.03752	0.00973	0.01624	0.01495
V214	0.00193	0.04279	0.04401	0.01791	0.26878	0.03392	0.46045	0.00217	0.02181	0.10624
V215	0.00804	0.01673	0.05731	0.02758	0.12415	0.01573	0.72213	0.00431	0.0225	0.00153
V216	0	0.64496	0.04535	0.00504	0.20983	0.00687	0.0269	0.01138	0.03276	0.01691
V217	0.01838	0.19412	0.07777	0.08079	0.17587	0.21972	0.02342	0.03958	0.03885	0.13151
V218	0.0293	0.01184	0.04527	0.01842	0.09347	0.52019	0.20442	0.00554	0.0139	0.05766
V219	0.00705	0.01077	0.06165	0.07388	0.08939	0.03181	0.1085	0.57023	0.04672	0
V220	0.00581	0.0265	0.14216	0.30182	0.09705	0.00815	0.02464	0.04873	0.34513	0
V221	0.14394	0.09446	0.29822	0.03173	0.06544	0.00369	0.04422	0.0602	0.14362	0.11448
V222	0.03907	0.03823	0.62749	0.06019	0.06034	0.13799	0.01714	0	0.01513	0.00442
V223	0.03092	0.03977	0.64576	0.06145	0.06821	0.06014	0.07282	0	0.01547	0.00546
V224	0.02724	0.04189	0.56108	0.09567	0.06906	0.00945	0.01915	0.05302	0.12101	0.00244
V225	0.01625	0.02808	0.34817	0.29378	0.06607	0.02344	0.02569	0.16875	0.02346	0.0063
V226	0.00846	0.68113	0.03456	0.00376	0.07348	0.01168	0.02672	0.12329	0.03382	0.00309
V227	0.03021	0.06083	0.58748	0.06323	0.20411	0.00032	0.02135	0	0.02803	0.00445
V228	0.02128	0.55761	0.09282	0.01416	0.06903	0.00992	0.02609	0.11958	0.07518	0.01433
V229	0.62723	0.00786	0.05762	0.00515	0.03769	0.20736	0.03533	0.01386	0.00789	0
V230	0.0019	0	0.09494	0.26148	0.04514	0.00972	0.11331	0.00202	0.02363	0.44786
V231	0.02399	0.22458	0.07595	0.01955	0.09983	0.09515	0.02139	0.00736	0.41969	0.01252
V232	0.02639	0.35265	0.39865	0.03525	0.06119	0.01067	0.01652	0.05858	0.02329	0.01681
V233	0.00339	0.08072	0.07145	0.04047	0.52065	0.01374	0.03329	0	0.22803	0.00826
V234	0.01425	0.03993	0.05225	0.01783	0.23657	0.0184	0.25321	0.32581	0.03758	0.00416
V235	0.03024	0.03789	0.38453	0.04028	0.06369	0.01558	0.04236	0.33247	0.03238	0.02056
V236	0.0081	0.03396	0.25928	0.23146	0.07912	0.32567	0.02804	0.00318	0.0312	0
V237	0.0385	0.06476	0.39033	0.15575	0.24472	0.03112	0.02366	0.02337	0.02779	0
V238	0.01675	0.0629	0.32483	0.03641	0.08272	0.01809	0.0386	0.37703	0.03567	0.007
V239	0.02157	0.13869	0.13331	0.39513	0.08082	0.02385	0.05096	0.00182	0.02149	0.13236
V240	0.06563	0.01175	0.05623	0.02071	0.10505	0.22016	0.46062	0.00397	0.02081	0.03507
V241	0.18037	0.02481	0.16482	0.47297	0.07096	0.03046	0.02226	0.01863	0.0137	0.00102
V242	0.01868	0.01163	0.11574	0.04626	0.12289	0.01574	0.02499	0.00109	0.64297	0
V243	0.01429	0.0068	0.09959	0.11221	0.09805	0.06719	0.06564	0.00182	0.41049	0.12393
V244	0.03785	0.02429	0.33182	0.04699	0.09029	0.00378	0.40257	0.03098	0.02931	0.00213
V245	0.15529	0.13628	0.18088	0.02113	0.06211	0.38592	0.02489	0.01883	0.01466	0
V246	0.00384	0.19478	0.0493	0.0198	0.11378	0.00635	0.56119	0.00278	0.04553	0.00265
V247	0.03747	0.05889	0.71606	0.06839	0.05917	0	0.01747	0	0.02311	0.01944
V248	0.48068	0.05704	0.07406	0.00824	0.06484	0.01765	0.15254	0.12305	0.0219	0
V249	0.03811	0.03844	0.57541	0.05329	0.1017	0	0.01858	0	0.02875	0.14572
V250	0.01115	0.05799	0.09998	0.25509	0.08396	0.2418	0.0409	0.17181	0.0226	0.01471
V251	0.55782	0.14618	0.06461	0.0241	0.09084	0.00187	0.02018	0.04149	0.0513	0.0016
V252	0.05884	0.47883	0.04341	0.04201	0.0611	0.21482	0.02382	0.04496	0.02131	0.01091
V253	0.01578	0.02148	0.33562	0.03795	0.09804	0.07354	0.02817	0	0.38895	0.00045
V254	0.0024	0.10434	0.06389	0.05339	0.60279	0.0122	0.03511	0	0.03357	0.09229
V255	0.0042	0.11732	0.05186	0.01426	0.71621	0.00584	0.04562	0.00649	0.03819	0
V256	0.00777	0.03913	0.19164	0.60447	0.07255	0.04079	0.02341	0.00353	0.01434	0.00236
V257	0.37058	0.02058	0.35871	0.0543	0.04735	0.10874	0.02887	0	0.01087	0
V258	0.00183	0.08644	0.04454	0.01694	0.57492	0.00435	0.04872	0	0.03289	0.18937
V259	0.07036	0.02554	0.06689	0.10006	0.17708	0.02178	0.0659	0.43278	0.03961	0
V260	0.00467	0.19797	0.05096	0.01593	0.07422	0.02935	0.04039	0.53308	0.05342	0
V261	0.2021	0.02443	0.0526	0.01448	0.09042	0.22689	0.3084	0.00254	0.05894	0.0192
V262	0	0.40939	0.10979	0.01885	0.06846	0.29341	0.01721	0.01307	0.01973	0.05008
V263	0.41835	0.35211	0.0445	0.00069	0.05381	0.00711	0.05493	0	0.01582	0.05268
V264	0.01556	0.05113	0.15192	0.45074	0.23996	0.01911	0.04598	0.0021	0.01981	0.00368
V265	0.01907	0.25496	0.09046	0.2285	0.06243	0.02409	0.14204	0.00136	0.02288	0.15421
V266	0.01311	0.64207	0.13166	0.01058	0.0656	0.00623	0.0223	0.01683	0.08556	0.00605
V267	0	0.13175	0.0299	0.01498	0.01665	0.01363	0.01957	0.00025	0.01524	0.75804
V268	0.00025	0.31608	0.07853	0.11903	0.34499	0.00538	0.03988	0.01247	0.05945	0.02392
V269	0.0356	0.03536	0.32545	0.46948	0.07391	0.0042	0.02196	0.00729	0.02675	0
V270	0.02764	0.1137	0.05185	0.0133	0.69965	0.00535	0.03775	0.00607	0.03774	0.00695
V271	0.0345	0.02849	0.22061	0.02045	0.13344	0.01301	0.05224	0	0.49726	0
