CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V193	0.32577	0.13199	0.05417	0.00136	0.00034	0.48636
V194	0.09488	0	0	0.02703	0.87808	0
V195	0.09706	0	0.65319	0	0.24975	0
V196	0.06646	0	0	0.7682	0.16534	0
V197	0.22354	0	0.00439	0	0.75299	0.01907
V198	0.20752	0.33916	0	0.13165	0.31591	0.00577
V199	0.13622	0.18126	0.05008	0.04849	0.58396	0
V200	0.17866	0	0.52171	0.1103	0.15628	0.03305
V201	0.08528	0	0	0.82028	0.09444	0
V202	0.21526	0.02481	0.40835	0	0.21805	0.13353
V203	0.48931	0.02115	0	0.30524	0.12476	0.05954
V204	0.3259	0.04105	0.06402	0.13559	0.05354	0.37991
V205	0.10324	0	0.83109	0	0.06567	0
V206	0.1162	0	0	0.65195	0.23186	0
V207	0.38042	0.15662	0.01895	0.21759	0.13248	0.09394
V208	0.37146	0.0541	0.37284	0	0.16096	0.04064
V209	0.31876	0.43801	0	0.07988	0.01359	0.14976
V210	0.17907	0	0.77302	0	0.04791	0
V211	0.44145	0.03513	0.12589	0	0.23373	0.16379
V212	0.15049	0.20804	0.12517	0.30962	0.20668	0
V213	0.13645	0.02344	0.22975	0	0.61036	0
V214	0.60556	0.04029	0.06875	0.0633	0.10472	0.11738
V215	0.21976	0.5734	0	0.06917	0	0.13767
V216	0.22351	0.42295	0.24848	0.00697	0.09034	0.00775
V217	0.29493	0	0.05875	0.03214	0.37121	0.24297
V218	0.15558	0.26708	0	0.48963	0.08771	0
V219	0.61231	0.0287	0.07973	0.01078	0.07135	0.19713
V220	0.1595	0	0	0.72111	0.11939	0
V221	0.21573	0.64145	0	0.13476	0.00807	0
V222	0.1783	0.23624	0	0.11602	0.46248	0.00696
V223	0.22835	0.26262	0.24803	0	0.06616	0.19483
V224	0.0765	0	0.3641	0	0.5594	0
V225	0.37331	0.02684	0.06956	0	0	0.53028
V226	0.31718	0.01296	0.17462	0.20083	0.2607	0.03372
V227	0.52166	0.00732	0.01399	0.20572	0.1076	0.14371
V228	0.23172	0.18271	0.41001	0	0.14598	0.02958
V229	0.23269	0	0.32846	0.14394	0.28194	0.01298
V230	0.17663	0.09561	0.6686	0	0.05916	0
V231	0.11541	0	0	0.75384	0.13075	0
V232	0.41506	0.00759	0	0.24919	0.11038	0.21779
V233	0.61775	0.02948	0.07364	0.06886	0.08448	0.12579
V234	0.39451	0	0.0101	0	0.53026	0.06513
V235	0.13955	0	0	0.71406	0.14638	0
V236	0.1603	0	0.1828	0	0.55	0.1069
V237	0.09967	0	0.74522	0	0.15512	0
V238	0.51463	0.01308	0.08381	0.0753	0.10188	0.2113
V239	0.44588	0.02005	0.11437	0.09788	0.23489	0.08694
V240	0.1044	0.19931	0	0.06845	0.62785	0
V241	0.464	0.14527	0	0.17223	0.1462	0.0723
V242	0.35777	0.04423	0.04708	0.13703	0.17883	0.23505
V243	0.15875	0.31535	0.38244	0.002	0.14146	0
V244	0.23153	0.00249	0.00361	0	0.59558	0.1668
V245	0.58317	0.02221	0.07324	0.00734	0.07121	0.24283
V246	0.12444	0	0.1607	0.2713	0.44356	0
V247	0.37258	0.07482	0.0171	0.15716	0.09428	0.28407
V248	0.28145	0.00927	0	0.15973	0.51225	0.03729
V249	0.29654	0.13013	0.34786	0.0369	0.09698	0.09159
V250	0.08092	0	0	0.82325	0.09583	0
V251	0.16673	0.49245	0.07268	0.18243	0.08571	0
V252	0.08077	0	0	0.73692	0.18231	0
V253	0.22457	0.02989	0	0.33967	0.22939	0.17648
V254	0.16661	0.21769	0.01956	0.14582	0.43503	0.01528
V255	0.36321	0.26735	0.05784	0.06745	0.13265	0.1115
V256	0.15532	0.7685	0	0.07617	0	0
