Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V95	0	0.00574	0	0.00567	0.01956	0.04009	0.39449	0.46861	0.05405	0.01178
V96	0.01298	0.0714	0.41406	0.40879	0.02322	0.01353	0.00388	0.02184	0.02543	0.00486
V97	0	0	0.01307	0.00322	0.02737	0.07346	0.6782	0.00372	0.0919	0.10906
V98	0	0.16997	0.04867	0.06878	0.30061	0.01357	0.02389	0.14319	0.15715	0.07417
V99	0.52528	0	0.05754	0.01187	0.00691	0.0043	0.05706	0.01018	0.31882	0.00806
V100	0.15167	0.00043	0.078	0.24079	0.0259	0.29873	0.02462	0.00152	0.1542	0.02415
V101	0	0	0.06492	0.02391	0.15723	0.08624	0.12312	0.05812	2e-04	0.48627
V102	0.02931	0.144	0.01038	0	0.16064	0.30815	0.1065	0.18009	0.0356	0.02534
V103	0.05782	0	0.08234	0.05483	0.00438	0	0.00248	0.0119	0.77545	0.0108
V104	0.05847	0	0.91045	0	0	0.00317	0.00268	0	0.02523	0
V105	0.24599	0	0.10767	0	0.00295	0.10948	0.0037	0.51933	0.00933	0.00155
V106	0.02156	0.47909	0.25371	0	0.21412	0.02351	0.00235	0	0	0.00566
V107	0.21978	0.11618	0.04754	0.01306	0.38605	0.01228	0.0056	0.05782	0.1417	0
V108	0	0	0.06038	0.17622	0.07241	0.37818	0.01837	0.03373	0.02569	0.23502
V109	0	0.01823	0.01516	0.00623	0.01118	0.7906	0.05366	0.00584	0.06997	0.02913
V110	4e-04	0.01376	0.04829	0.00257	0.82709	0	0.00109	0.10546	0.00134	0
V111	0	0	0.00766	0.0093	0.12694	0.07264	0.66926	0.00343	0.08269	0.02807
V112	0	0.00138	0.03017	0.01097	0.05714	0.05429	0.53638	0.00269	0.12663	0.18034
V113	0.00919	0	0.08153	0.04256	0.02768	0.04321	0.01267	0.03471	0.64621	0.10222
V114	0.01422	3e-05	0.09222	0.04992	0.00471	0	0.00377	0.0125	0.81164	0.01099
V115	0.0022	0.64351	0.01067	0	0.29849	0.00257	0.01919	0.00065	0.01482	0.00789
V116	0.32463	0.0447	0.01661	0	0.02866	0.00253	0.00581	0.57706	0	0
V117	0.01055	0	0	0	0	0.089	0.77096	0.00471	0.1014	0.02338
V118	0.01088	0	0.01538	0	0	0.80866	0.05495	0.01804	0.06291	0.02918
V119	0	0.0094	0.08927	0.59715	0.00211	0.16621	0.028	0.00057	0.10063	0.00667
V120	0.62135	0	0.27589	0	0	0.08933	0.00504	0	0.00338	0.005
V121	0.0361	0.06434	0.33111	0	0.05451	0.14715	0.25601	0.02489	0.04092	0.04497
V122	0.00623	0.00584	0.18929	0.02138	0.01283	0.05725	0.095	0.00149	0.59575	0.01494
V123	0.00522	0	0.01895	0.01698	0.37922	0	0	0.55692	0.0227	0
V124	0.6271	0.02286	0	0	0.01599	0	0.00286	0.33119	0	0
V125	0	0.09448	0.09569	0.0187	0.05335	0.09578	0.01145	0.61747	0.01046	0.00263
V126	0.00059	0.0454	0.04841	0.00323	0.78863	0	0.00119	0.08181	0.03075	0
V127	0.02611	0	0.66558	0	0	0.01921	0.16107	0	0.12027	0.00776
V128	0.01773	0.0956	0.47564	0	0.35477	0.04461	0.00326	0.00839	0	0
V129	0.00786	0.03191	0.11994	0.25758	0.0986	0.00459	0.00258	0.00012	0.46147	0.01535
V130	0.01728	0.00052	0.44471	0	0	0	0	0.53749	0	0
V131	0.03813	0.26546	0.51834	0.02617	0.10853	0.00791	0.00757	0	0.02789	0
V132	0.09431	0	0.01612	0	0.07856	0.0523	0.52968	0.15463	0.05869	0.01572
V133	0	0.01437	0.0178	0.18198	0.01108	0.09069	0.03898	0.63153	0.0104	0.00318
V134	0.0117	0.01053	0.29278	0.03489	0.34767	0.01093	0.1244	0.00976	0.02372	0.13361
V135	0.01008	0.11167	0.23662	0.01507	0.0564	0	0.01225	0.00059	0.55453	0.00279
V136	0	0.43081	0.03829	0.18101	0.23896	0	0.00139	0	0	0.10954
V137	0	0.00495	0.02594	0.00963	0.02756	0.37841	0.38716	0.00441	0.13702	0.02493
V138	0.00579	0.01408	0.04763	0.01001	0.09772	0.04576	0.47044	0.00218	0.09409	0.2123
V139	0.54199	0	0.05155	0.01221	0.082	0.07555	0.00367	0	0.23072	0.00231
V140	0.01916	0	0.38793	0.49159	0.02482	0.04521	0.01109	0	0.00818	0.01201
V141	0	0	0.0985	0.82946	0.00558	0.02074	0.00648	0	0.01209	0.02715
V142	0	0	0.04648	0.2791	0	0.05466	0.5192	0.00251	0.06646	0.0316
V143	0.00045	0.60192	0.01119	0.05861	0.28527	0.00803	0.00231	0.00057	0.03104	0.00061
V144	0	0	0.00531	0.0075	0	0.40408	0.44426	0.03243	0.08048	0.02594
V145	0.0143	0.05089	0.07802	0.54035	0.02177	0.01722	0.00311	0.26253	0.01158	0.00024
V146	0.01292	0	0.56321	0	0.04961	0.01451	0.02601	0.17491	0	0.15885
V147	0.00028	0	0.08294	0.04705	0.18469	0	0.00044	0.03311	0.52599	0.1255
V148	0.01261	0.00608	0.07649	0.04523	0.00432	0.03961	0.0266	0.00141	0.78097	0.00669
V149	0	0.00151	0.08364	0.61721	0	0	0.003	0.14524	0.14387	0.00553
V150	0.05001	0	0.08825	0.02737	0.30413	0.00147	0.00508	0.00897	0.0203	0.49442
V151	0	0	0.11802	0.02686	0.19983	0.06548	0.00357	0	0	0.58624
V152	0	0	0.00595	0.01861	0.04084	0	0.0016	0.86512	0	0.06788
V153	0.00026	0.00641	0.04526	0.0028	0.80389	0	0.00095	0.14019	0.00024	0
V154	0.06875	0	0.66508	0.24558	0	0.01425	0.00406	0	0.00227	0
V155	0.02677	0	0.02257	0.02086	0.00137	0.06838	0.00168	0.64589	0.20417	0.0083
V156	0.08459	0.01198	0.22255	0	0.00263	0.43665	0.03528	0.06134	0.12288	0.0221
V157	0	0.29319	0.03208	0.04369	0.36051	0.21175	0.0111	0.00084	0.03404	0.01281
V158	0.25686	0.4081	0.0185	0	0.24752	0	0.0099	0.05912	0	0
V159	0.02054	0.0094	0.30911	0.0184	0.40194	0.01774	0.00565	0.13229	0	0.08493
V160	0.02091	0.65957	0	0	0.30531	0.00059	0.00169	0.00058	0.004	0.00736
V161	0	0	0.09475	0.85773	0	0.00566	0.00621	0	0.02962	0.00602
V162	0	0	0.10493	0.03393	0.22735	0	7e-05	0	0	0.63372
V163	0.11174	0	0.83501	0	0	0.01529	0.00221	0.03017	0	0.00558
V164	0.0491	0	0.914	0	0	0.01879	0.01317	0	0.00495	0
V165	0.00695	0	0.43318	0	0.14826	0	0.00012	0.01876	0	0.39274
V166	0.02294	0.05922	0.08819	0.61107	0.02632	0.00457	0.01292	0.09866	0.05065	0.02546
V167	0.85536	0	0.03792	0.00035	0.01092	0	0.00108	0	0.09436	0
V168	0.03373	0.00698	0.02213	0.01437	0.00646	0.21719	0.01252	0.49169	0.17578	0.01915
V169	0	0	0.09111	0.19848	0.12499	0.16692	0.0084	0.02033	0	0.38977
V170	0.01427	0	0.08368	0.05325	0	0	0.00501	0.00103	0.8387	0.00405
V171	0.0012	0	0.29179	0.04714	0.01573	0.36764	0.04301	0.07521	0.13844	0.01984
V172	0	0.01309	0.0187	0	0.01322	0.22514	0.56681	0.0183	0.12105	0.02369
V173	0.00365	0	0.04256	0.01354	0.0808	0.0608	0.44565	0.00211	0.08042	0.27047
V174	0	0.0384	0.29058	0.39738	0.16557	0.01957	0.00842	0.02076	0.0021	0.05722
V175	0.79668	0	0.16399	0	0.00802	0.00151	0.01646	0.0099	0.00345	0
V176	0.15221	0	0.02013	0	0.00356	0.6639	0.03452	0.00403	0.09189	0.02976
V177	0.65842	0	0.04281	0.12087	0.04413	0	0.00032	0.01994	0.0031	0.11041
V178	0.16415	0	0.02615	0.02732	0.06763	0.58204	0.0332	0.00304	0.03951	0.05697
V179	0.14006	0	0.05482	0.00714	0.79357	0	0.00171	0	0.00269	0
V180	0.41615	0.07662	0.06286	0.3802	0.04053	0.00522	0.00757	0	0.01085	0
V181	0.03357	0.10136	0.72141	0	0.0629	0.01673	0.05859	0	0.00172	0.00372
V182	0	0	0.02149	0.03849	0.31987	0.01473	8e-05	0.55908	0.04372	0.00254
V183	0	0.10735	0.07591	0.64678	0.03573	0.01607	0.09705	0.00013	0.01803	0.00297
V184	0.14985	0	0.02871	0.01604	0.0344	0.54281	0.02425	0.04683	0.03128	0.12584
V185	0.54196	0	0.04228	0.21048	0.00452	0	0.00032	0.13152	0.06531	0.00361
V186	0.79678	0	0.03869	0.11781	0.01363	0	0.01109	0.01005	0.01194	0
V187	0.70455	0	0.16486	0	0.00875	0	0.00524	0.00939	0.07804	0.02916
V188	0.0614	0.06958	0.04672	0.07519	0.69917	0	0.01117	0.02056	0.00898	0.00724
V189	0.81782	0	0.0403	0.08178	0.00741	0.01293	0.00162	0.00993	0.01116	0.01705
V190	0.00305	0.00037	0.07445	0.04114	0.07162	0.07684	0.00606	0.00136	0.71787	0.00725
V191	0.00346	0	0.12652	0.38452	0.40879	0.00093	0.03282	0.03258	0.00748	0.00289
V192	0	0	0.09618	0.02292	0.40696	0.00116	0.00015	0.01916	0	0.45347
V193	0.06431	0.00119	0.24548	0.32011	0.13021	0.00707	0.09407	0.10479	0.02603	0.00673
V194	0	0	0.01156	0.0063	0	0.70399	0.16402	0.01802	0.06799	0.02813
V195	0.02682	0.02568	0.01975	0	0.10903	0.18685	0.46187	0.07469	0.06923	0.02608
V196	0.71412	0	0.04646	0.2248	0.00514	0	0.0016	0	0.00377	0.00411
V197	0.00408	0.003	0.04554	0.19728	0.01348	0	0.00763	0.5288	0.19961	0.00059
V198	0	0.00363	0.0573	0.00923	0.60827	0.22035	0.02667	0	0.07112	0.00343
V199	0.01359	0.00142	0.12669	0.02502	0.42319	0.01485	0.10319	0	0.008	0.28407
V200	0	0	0.03103	0.00081	0.4886	0.11891	0.17513	0.14877	0.02588	0.01087
V201	0.18272	0.01616	0.06993	0.03118	0.02001	0.00558	0.06999	0.01129	0.56107	0.03206
V202	0.03052	0.1989	0.56762	0	0.07704	0.00741	0.05951	0.01024	0.04874	0
V203	0.00968	0.03829	0.47409	0.13666	0.02354	0.01496	0.07342	0.00011	0.21454	0.01472
V204	0	0.12829	0.33025	0.28236	0.05201	0.07575	0.00537	0.09894	0.02536	0.00166
V205	0.05079	0.03994	0.02501	0.00326	0.02545	0.06836	0.49972	0.10738	0.16232	0.01777
V206	0.26233	0	0.68202	0	0.02344	0.00129	0.00633	0	0	0.02459
V207	0.00324	0.08498	0.09707	0.10014	0.19915	0	0.00529	0	0.19663	0.3135
V208	0	0	0.03749	0.0609	0.00299	0.69419	0.0414	0.00464	0.126	0.03239
V209	0.03246	0.00756	0.14624	0	0.80199	0.00681	0.0023	0	0.00265	0
V210	0.04309	0.00289	0.10418	0	0.63018	0.00503	0.00522	0.18341	0.02028	0.00572
V211	0.03347	0.03442	0.73729	0	0.01599	0.01406	0.04584	0.05563	0.05989	0.00341
V212	0.06256	0.03778	0.03709	0.02421	0.01766	0	0.00215	0.47824	0.33852	0.0018
V213	0.09402	0	0.0242	0.01192	0.16605	0.57824	0.03946	0.01318	0.04148	0.03146
V214	0	0.00286	0.02326	0.00215	0.35909	0.07745	0.41356	0.00138	0.04826	0.07198
V215	0	0	0	0	0	0.09991	0.76905	0.00484	0.10264	0.02355
V216	0.00131	0.47668	0.01963	0	0.46799	0.00018	0.00648	0.02345	0	0.00429
V217	0.0121	0.12663	0.07228	0.08772	0.27888	0.23534	0.01007	0.07283	0.03233	0.07183
V218	0.02083	0	0.01743	0	0.01513	0.61966	0.19448	0.00495	0.06476	0.06276
V219	0	0.00095	0.00182	0.07167	0.00885	0.00118	0.03813	0.87298	0.00437	5e-05
V220	0	0.00029	0.08554	0.39269	0	0	0.00229	0.08273	0.4339	0.00256
V221	0.12492	0.05281	0.40517	0	0.05029	0.00036	0.01756	0.1235	0.1693	0.0561
V222	0.04404	0	0.78996	0	0	0.15168	0.0094	0	0.00491	0
V223	0.04101	0	0.82681	0	0	0.07612	0.05134	0	0.00472	0
V224	0.02619	0	0.72644	0	0	0.00709	0.00192	0.1046	0.13376	0
V225	0.00278	0	0.36802	0.30263	0	0.01088	0.00211	0.30939	0.00153	0.00267
V226	0.00764	0.51169	0	0	0.24168	0	0.0048	0.23381	0	0.00039
V227	0.03622	0	0.74427	0	0.21121	0.00215	0.00232	0	0.00383	0
V228	0.01905	0.41625	0.07938	0.00215	0.19024	0	0.00473	0.22919	0.0526	0.00641
V229	0.65291	0	0	0	0	0.26372	0.0262	0.03325	0.01611	0.00781
V230	0	0	0.09455	0.42352	0.08286	0.01235	0.08798	0	0.01859	0.28016
V231	0.01921	0.14833	0.06449	0.046	0.0651	0.08599	0.00468	0.01177	0.54078	0.01364
V232	0.02886	0.2433	0.4956	0	0.10689	0.00725	0.00081	0.11474	0	0.00255
V233	8e-04	0	0.06193	0.04972	0.63369	0.00542	0.00242	0	0.2438	0.00222
V234	0.00537	0.00385	0.01735	0.00613	0.21913	0.0126	0.14916	0.56384	0.0151	0.00747
V235	0.02121	0.00619	0.40354	0	0.00298	0	0.00688	0.55276	0	0.00643
V236	0	0.00257	0.29052	0.25477	0	0.36215	0.02595	0.00189	0.05031	0.01183
V237	0.02929	0.00126	0.49029	0.10977	0.28638	0.02815	0.00324	0.04384	0.00778	0
V238	0.01046	0.02175	0.32701	0	0.02935	0	0.00284	0.60669	0	0.00189
V239	0.00528	0.09636	0.08822	0.56725	0.10017	0.02224	0.02971	0	0.01384	0.07693
V240	0.05847	0	0.02286	0	0.01216	0.32902	0.44529	0.00409	0.0813	0.04681
V241	0.14764	0	0.08961	0.67526	0.00758	0.02672	0.00495	0.03329	0.00894	0.00601
V242	0.01297	0	0.09366	0.08925	0	0.0051	0.00424	0.00095	0.79018	0.00365
V243	0.0071	0	0.08816	0.1649	0.01421	0.06375	0.0353	0.00108	0.5567	0.06881
V244	0.03537	0	0.44555	0	0	0.037	0.35498	0.06594	0.05373	0.00742
V245	0.13508	0.08945	0.20579	0	0.0307	0.43964	0.02535	0.03462	0.02524	0.01414
V246	0	0.1681	0.00352	0	0.08259	0.05922	0.56027	0.00324	0.10511	0.01796
V247	0.05285	0.00382	0.93344	0	0	0.00391	0.00264	0	0.00286	0.00047
V248	0.46418	0.03427	0.02971	0	0.04311	0.0241	0.11061	0.27576	0.01604	0.00221
V249	0.04313	0	0.78037	0	0.09494	0.00201	0.00183	0	0.00818	0.06954
V250	0	0.02589	0.04184	0.30086	0.02562	0.23356	0.02081	0.31498	0.01754	0.01891
V251	0.55293	0.10782	0.01598	0.028	0.14766	0	0	0.0956	0.04819	0.00383
V252	0.04902	0.37699	0.0113	0.04061	0.15763	0.23361	0.01575	0.08866	0.01117	0.01523
V253	0.01403	0	0.40257	0.00313	0	0.06828	0.0099	0.00072	0.4987	0.00267
V254	0	0.00704	0.06238	0.0539	0.82614	0.00582	0.00222	0	0.00227	0.04023
V255	0.00027	0.00554	0.04505	0.00222	0.92484	0	0.00782	0.01021	0.00406	0
V256	0	0.00276	0.09122	0.83951	0	0.03767	0.00771	0	0.01452	0.00661
V257	0.352	0	0.49269	0	0	0.13081	0.01695	0	0.00755	0
V258	0	0.00048	0.05278	0.015	0.82876	0	0.01202	0	0.00126	0.08971
V259	0.03963	0	0.01777	0.1001	0.13973	0	0.01409	0.68469	9e-04	0.00307
V260	0	0.11631	0.00445	0.01279	0.05251	0	0	0.81047	0.00347	0
V261	0.19252	0.00753	0.01701	0.00075	0.0165	0.32254	0.28494	0.00313	0.12117	0.03391
V262	0.00014	0.32072	0.11496	0	0.14589	0.32654	0.01556	0.02341	0.01653	0.03625
V263	0.42257	0.30865	0.00775	0	0.18167	0.01023	0.03593	0	0	0.03321
V264	0	0	0.08677	0.59482	0.26997	0.01416	0.02005	0	0.00975	0.00448
V265	0.01024	0.21437	0.06091	0.33399	0.11965	0.03338	0.11366	0.00046	0.02052	0.09282
V266	0.01601	0.50579	0.13566	0	0.22372	4e-04	0.00634	0.03575	0.07615	0.00017
V267	0	0.13471	0.08229	0.04494	0.2413	0.0077	0.00038	0	0	0.48868
V268	0	0.18967	0.05378	0.1368	0.54036	0	0.01148	0.02074	0.03806	0.00913
V269	0.01801	0	0.33453	0.60926	0	0	0.00444	0.01028	0.02348	0
V270	0.01895	0.00452	0.04576	0.00223	0.91288	0	0.00196	0.00988	0.00382	0
V271	0.02788	0	0.24462	0.01981	0.0339	0.00808	0.02289	0.00069	0.63904	0.0031
V272	0.00732	0.10467	0.10034	0.01822	0.06925	0.13566	0.01797	0.26373	0.22513	0.05771
V273	0	0	0.04834	0.21627	0.06065	0.57526	0.03286	0.00342	0.04353	0.01966
V274	0.05322	0	0.14304	0.03539	0.14665	0.14436	0.00604	0.06735	0.0203	0.38365
V275	0	0.06578	0.05677	0.00623	0.67533	0.04952	0.00327	0.00889	0	0.13422
V276	0.00034	0.06336	0.08369	0.45062	0.09137	0.00721	0.0988	0.02312	0.1224	0.05908
V277	0.02277	0.1443	0.52975	0.22768	0.06233	9e-05	0.00283	0.01025	0	0
V278	0.0945	0.00639	0.13314	0.02186	0.20034	0	0.00382	0	0	0.53995
V279	0.00366	0.09977	0.05192	0.31554	0.29346	0.02533	0.18281	0.00014	0.02365	0.00374
V280	0.07329	0.00219	0.03671	0.06639	0.15409	0.25234	0.21711	0.13058	0.04713	0.02017
V281	0	0.02032	0.0446	0.0074	0.05213	0.65383	0.04625	0.01479	0.0542	0.10648
V282	0	0.00268	0.09055	0.82747	0	0	0.00501	0.03412	0.03497	0.0052
V283	0.05263	0	0.08525	0.07768	0.47939	0.03419	0.00263	0.03248	0.23574	0
V284	0.0014	0	0.31857	0.0028	0.16632	0	0.00436	0.00889	0	0.49766
V285	0.00114	0.07973	0.04747	0.01658	0.1287	0	0.03648	0.41539	0.01529	0.25922
V286	0.00825	0	0.11863	0.05057	0.09511	0.40678	0.02393	0.00195	0.01863	0.27615
V287	0.01165	0	0.04937	0.01506	0.11966	0.05204	0.37412	0.0015	0.04082	0.33577
V288	0.00441	0.01422	0.02664	0.00791	0.00625	0.19816	0.01313	0.70385	0.01905	0.00638
V289	0.03344	0.10877	0.7182	0	0.10876	0.00245	0.00136	0.00841	0	0.01861
V290	0.00307	0.01051	0.19461	0	0.00206	0.26124	0.42193	0.0158	0.06322	0.02756
V291	0.735	0	0.09689	0.06402	0.02495	0.06042	0.00862	0	0.00481	0.00529
V292	0.02882	0	0.59044	0	0	0.3361	0.01789	0.00078	0.01896	0.00701
V293	0.06223	0	0.86983	0	0	0.00284	0.00158	0.05217	0	0.01134
V294	0.03465	0.14648	0.22917	0.03119	0.06796	0.00399	0.04813	0.01132	0.42279	0.00432
