CD56NK	CD4MemoryT	CD19B	CD14
V52	0.02166	0.08702	0.84729	0.04402
V53	0.76668	0.11113	0.1222	0
V54	0.46907	0.17233	0.33422	0.02437
V55	0.18989	0.08512	0.18928	0.53571
V56	0.02731	0.00154	0.05399	0.91716
V57	0.08968	0.8851	0.0117	0.01352
V58	0.59795	0.004	0.0246	0.37344
V59	0.4538	0.40691	0.08081	0.05848
V60	0.11596	0.1072	0.26828	0.50856
V61	0.81392	0.08371	0.00431	0.09806
V62	0.90687	0.03245	0.04747	0.0132
V63	0.01123	0.87167	0.09296	0.02413
V64	0.0035	0.83362	0	0.16288
V65	0.00643	0	0.06489	0.92868
V66	0.20929	0.69885	0.0098	0.08206
V67	0.16307	0.33514	0.48757	0.01421
V68	0.12207	0.09353	0.01192	0.77248
V69	0.01891	0.30837	0.60452	0.0682
V70	0.57063	0.12057	0.14771	0.16109
V71	0.14799	0.04004	0.31094	0.50103
V72	0.58719	0.12373	0.06739	0.2217
V73	0.14767	0.63011	0.109	0.11322
V74	0.05639	0.22363	0.71999	0
V75	0.72761	0.00635	0.15366	0.11237
V76	0	0.11382	0.13081	0.75537
V77	0.02433	0.22158	0.00349	0.75061
V78	0.28454	0.07564	0.14122	0.4986
V79	0.00245	0.07262	0.79785	0.12708
V80	0.37805	0.01136	0.49465	0.11594
V81	0.05545	0.14648	0.79192	0.00615
V82	0	0.05658	0.93471	0.00871
V83	0.10414	0.12144	0.04759	0.72682
V84	0.36517	0.02465	0.12036	0.48982
V85	0.10345	0.29299	0.36495	0.23861
V86	0.04251	0.03258	0.86701	0.0579
V87	0.0274	0.85357	0.03541	0.08362
V88	0.13997	0.02886	0.20847	0.62271
V89	0.00982	0.00113	0.14478	0.84427
V90	0.02021	0.92851	0.0374	0.01389
V91	0.02713	0.77934	0.15701	0.03652
V92	0.47742	0.01295	0.33325	0.17639
V93	0.86587	0.01895	0	0.11518
V94	0.00849	0.37645	0.01079	0.60428
V95	0.25861	0.41971	0.12521	0.19647
V96	0.04931	0.05648	0.01568	0.87854
V97	0.73511	0.08897	0.1718	0.00413
V98	0.69929	0.28759	0	0.01313
V99	0.8372	0.0416	0.11689	0.00432
V100	0.07945	0.01918	0.87097	0.03039
V101	0.01054	0.01373	0.00963	0.96611
V102	0.93471	0.04944	0.00171	0.01415
V103	0.00538	0.01767	0.06062	0.91632
V104	0.02164	0.97083	0.00209	0.00545
V105	0.04952	0.93843	0.00709	0.00496
V106	0.11808	0.54017	0.29074	0.051
V107	0.2027	0.18003	0.55	0.06726
V108	0.14983	0.77897	0.0712	0
V109	0.00831	0.12152	0.54267	0.3275
V110	0.04748	0.90482	0.02354	0.02416
V111	0.93197	0.0127	0.04982	0.00552
V112	0.11501	0.03395	0.36184	0.4892
V113	0.16088	0.06385	0.13086	0.64441
V114	0.20371	0.02094	0.05314	0.72221
V115	0.00373	0.79927	0.19244	0.00455
V116	0.13936	0.29088	0.33234	0.23742
V117	0.70302	0.23215	0.02069	0.04414
V118	0.14904	0.55133	0.01977	0.27986
V119	0.08494	0.04014	0.03103	0.84389
V120	0.07947	0.05241	0.85052	0.01761
V121	0.60516	0.09617	0.06653	0.23214
V122	0.96075	0.01808	0.00682	0.01435
V123	0.00205	0.44994	0.02659	0.52142
V124	0.66478	0.26939	0	0.06583
V125	0.41089	0.42	0.14587	0.02324
V126	0.02396	0.0945	0.03105	0.85049
V127	0.13802	0.02215	0.19777	0.64206
V128	0.01845	0.00102	0.07443	0.9061
V129	0.62109	0.21268	0.13174	0.03449
V130	0.00266	0.70287	0.28994	0.00454
V131	0.01901	0.88829	0	0.0927
V132	0.94518	0.01528	0.01658	0.02296
V133	0.93168	0.02056	0.03431	0.01346
V134	0.09324	0.3446	0.09489	0.46727
V135	0.05591	0.00483	0.12821	0.81105
V136	0.21915	0.35169	0.00362	0.42554
V137	0.68921	0.02644	0.20351	0.08084
V138	0.2071	0.379	0.14329	0.27061
V139	0.35336	0.16822	0.15761	0.32081
V140	0.01704	0.05006	0.03364	0.89926
V141	0.05647	0.12005	0.49438	0.3291
V142	0.81886	0.01471	0.16644	0
V143	0.42696	0.22145	0.04562	0.30597
V144	0.14094	0.10751	0.12489	0.62665
V145	0	0.80352	0.19175	0.00473
V146	0.03751	0.00266	0.02105	0.93877
V147	0.9211	0.02486	0.01091	0.04313
V148	0.12559	0.04823	0.53015	0.29603
V149	0.27209	0.53682	0.18762	0.00347
V150	0.08579	0.22741	0.57456	0.11224
V151	0.19844	0.62126	0.02029	0.16
V152	0.23973	0.44344	0.18731	0.12952
V153	0.0955	0.75087	0.0097	0.14392
V154	0.25566	0.47081	0.23721	0.03632
V155	0.51042	0.11656	0.24668	0.12634
V156	0.02758	0.11218	0.67536	0.18487
V157	0.30993	0.1229	0.26722	0.29995
V158	0.0098	0.00077	0.01933	0.9701
V159	0.88708	0.05929	0	0.05364
V160	0.66911	0.00534	0.04213	0.28342
V161	0.16983	0.0013	0.02014	0.80873
V162	0.05055	0.23765	0.05388	0.65791
V163	0.08603	0.4702	0.13336	0.31042
V164	0.33483	0.27245	0.07786	0.31486
V165	0.00443	0.20412	0.00124	0.79021
V166	0.00416	0.05748	0.04624	0.89212
V167	0.29402	0	0.00404	0.70194
V168	0.28911	0.58301	0.0561	0.07177
V169	0.1521	0.02808	0.02354	0.79628
V170	0.09411	0.01066	0.44757	0.44766
V171	0.13662	0.23256	0.5762	0.05462
V172	0.7575	0.01343	0.22421	0.00486
V173	0.01721	0.09566	0.02597	0.86115
V174	0.00972	0.11224	0.04943	0.8286
V175	0.0595	0.01077	0.75028	0.17945
V176	0.00364	0.85333	0.13846	0.00456
V177	0.00495	0.97931	0	0.01575
V178	0.00241	0.73518	0	0.26241
V179	0.14163	0.00461	0.30899	0.54478
V180	0.02279	0.91898	0.05824	0
V181	0.16689	0.10589	0.50207	0.22514
V182	0.33066	0.15886	0.43217	0.07831
V183	0.17611	0.81804	0.00137	0.00448
V184	0.97267	0.02252	0.00476	5e-05
V185	0.58116	0.40907	0.00583	0.00394
V186	0.11245	0.48441	0.22909	0.17405
V187	0.95794	0.01899	0.01742	0.00564
V188	0.04089	0.17615	0.00074	0.78221
V189	0.79841	0.01863	0.00888	0.17408
V190	0.70635	0.01665	0.27223	0.00477
V191	0.20353	0.19287	0.54979	0.05381
V192	0.29512	0.44374	0.03266	0.22848
V193	0.62503	0.02259	0.19623	0.15615
V194	0.02971	0.94412	0.00139	0.02477
V195	0.00589	0.03052	0.95464	0.00894
V196	0.00683	0.04149	0.01083	0.94084
V197	0.36031	0.02965	0.0152	0.59484
V198	0.05842	0.52977	0.33381	0.07801
V199	0.13428	0.00954	0.12797	0.72822
V200	0.11332	0.52526	0.00809	0.35332
V201	0.08784	0.55727	0.15627	0.19861
V202	0.00954	0.01331	0.72847	0.24868
V203	0.1714	0.44741	0.35627	0.02492
V204	0.00239	0.46896	0.00082	0.52784
V205	0.01322	0.048	0.91983	0.01895
V206	0.04483	0.0849	0.86327	0.00701
V207	0.10386	0.13852	0.03482	0.7228
V208	0.28126	0.05299	0.65035	0.01541
V209	0.29905	0.45045	0.04723	0.20327
V210	0.07788	0.79584	0.06633	0.05996
V211	0.36523	0.00671	0.02144	0.60662
V212	0.55835	0.03131	0.38607	0.02427
V213	0.62868	0.01881	0.07965	0.27286
V214	0.31468	0.12301	0.12629	0.43602
V215	0.24511	0.06178	0.01137	0.68174
V216	0.02398	0	0.01779	0.95823
V217	0.03487	0.47375	0.19271	0.29867
V218	0.0853	0.41809	0.13198	0.36463
V219	0.0937	0.60433	0.00374	0.29823
V220	0.00239	0.80768	0.00026	0.18967
V221	0.77601	0.00964	0.00021	0.21413
V222	0.32855	0.10664	0.32138	0.24342
V223	0.00142	0.11855	0.76663	0.11339
V224	0.96526	0.01974	0.015	0
V225	0.04907	0.90866	0.03784	0.00443
V226	0.343	0.07	0.5723	0.0147
V227	0.81821	0.0129	0.15577	0.01312
V228	0.79231	0.05284	0.04396	0.1109
V229	0.0132	0.02314	0.93124	0.03241
V230	0.00892	0.01153	0.01767	0.96188
V231	0.009	0.21603	0.07754	0.69743
V232	0.03361	0.60446	0	0.36194
V233	0.58639	0.06661	0.16201	0.18499
V234	0.02945	0.93835	0.0181	0.0141
V235	0.41762	0.04845	0.49572	0.0382
V236	0.04036	0.05293	0.79364	0.11307
V237	0.12439	0.00047	0.02168	0.85345
V238	0.12839	0.58116	0.22804	0.06242
V239	0.04997	0.33904	0.00978	0.60121
V240	0.5312	0.02815	0.37995	0.06071
V241	0.01198	0.01403	0.87448	0.09951
V242	0.12442	0.79489	0.06784	0.01284
V243	0.26013	0.03081	0.60196	0.1071
V244	0.2167	0.00982	0.65388	0.1196
V245	0.62247	0.27676	0.03243	0.06834
V246	0.05409	0.13778	0.77907	0.02906
V247	0.18523	0.0261	0.78867	0
V248	0.01256	0.01328	0.03191	0.94225
V249	0	0.03309	0.86704	0.09986
V250	0.80024	0.01408	0.18089	0.00479
V251	0.94574	0.04629	0.00218	0.00578
V252	0.00534	0.87055	0.12411	0
V253	0.33576	0.04438	0.1219	0.49796
V254	0.00461	0.95881	0.03144	0.00514
V255	0.03793	0.91527	0	0.04679
V256	0.1858	0.1965	0.49372	0.12398
V257	0.42023	0.07372	0.19236	0.31369
V258	0.18116	0.24788	0.39104	0.17992
V259	0.02829	0.29961	0.61697	0.05513
V260	0	0.30239	0.69136	0.00625
V261	0.6291	0.0205	0.15793	0.19247
V262	0.0687	0.02961	0.0123	0.88939
V263	0.01255	0.9617	0	0.02575
V264	0.14835	0.02049	0.35983	0.47132
V265	0.01832	0	0.0946	0.88708
V266	0.65283	0.34487	0.00229	0
V267	0	0.12855	0.21768	0.65377
V268	0.34453	0.01128	0.10308	0.54111
V269	0.00224	0.58579	0.34813	0.06383
V270	0.67395	0.01812	0.20321	0.10472
V271	0.80681	0.053	0.01917	0.12102
V272	0.04522	0.81874	0.00481	0.13123
V273	0.03586	0.0071	0.02571	0.93133
V274	0.71313	0.00576	0.14514	0.13597
V275	0	0.03342	0.95699	0.00959
V276	0.49703	0.3089	0.00368	0.19039
V277	0.02347	0.15073	0.11566	0.71014
V278	0.02334	0.02871	0.21969	0.72826
V279	0.7012	0.04231	0.08114	0.17536
V280	0.0098	0.00077	0.01933	0.9701
V281	0.52455	0.01849	0.10323	0.35372
V282	0.05172	0.05394	0.80921	0.08513
V283	0.20044	0.56917	0.04053	0.18986
V284	0.02086	0.93638	0.03806	0.0047
V285	0.07812	0.02566	0.89614	7e-05
V286	0.24219	0.55176	0.0807	0.12534
V287	0.08808	0.88226	0.00571	0.02395
V288	0.00807	0.24592	0.36967	0.37634
V289	0.30456	0.20051	0.38855	0.10637
V290	0.83073	0.16167	0.00761	0
V291	0.5375	0.05741	0.39155	0.01354
V292	0.92177	0.01492	0	0.06332
V293	0.32284	0.01349	0.61138	0.05229
V294	0.067	0.30307	0	0.62994
V295	0.00889	0.12319	0.14017	0.72776
V296	0.18597	0.10203	0.58746	0.12454
V297	0.05193	0	0.04677	0.9013
V298	0.33209	0.08919	0.56412	0.0146
V299	0.04922	0.21183	0.00745	0.73151
V300	0	0.01195	0.16831	0.81974
V301	0.11881	0.0922	0.61991	0.16908
V302	0.65903	0.32789	0	0.01308
V303	0	0.6288	0.33311	0.03809
V304	0.0471	0.01781	0.6989	0.2362
V305	0.11117	0.12715	0.40713	0.35456
V306	0.83388	0.07936	0.03239	0.05437
V307	0.01229	0.96603	0.00689	0.01479
V308	0.21886	0.19467	0.25198	0.33449
V309	0.30291	0.26627	0.01339	0.41743
V310	0.06134	0.26001	0.10971	0.56894
V311	0.52342	0.47134	0.00115	0.00409
V312	0.09026	0.77459	0.11115	0.024
V313	0.00074	0.06971	0.01462	0.91493
V314	0.00812	0.42353	0.0776	0.49075
V315	0.10578	0.59616	0.01963	0.27843
V316	0.31733	0.10843	0.34299	0.23125
V317	0.07454	0.68567	0.02692	0.21287
V318	0.02359	0.49219	0.00417	0.48006
V319	0.0536	0.04886	0.85346	0.04408
V320	0.07127	0.12083	0.62341	0.18449
V321	0.64247	0.35517	0.00236	0
V322	0.16478	0.26842	0.04623	0.52057
V323	0.03367	0.00512	0.05901	0.9022
V324	0.69214	0.23849	0.04689	0.02248
V325	0.30512	0.65518	0.03616	0.00354
V326	0	0.50847	0.06125	0.43028
V327	0.00963	0.09505	0.0702	0.82512
V328	0.0373	0.01705	0.69529	0.25035
V329	0.13806	0.07106	0.12346	0.66742
V330	0.37146	0.00772	0.27582	0.345
V331	0.29191	0.05506	0.02639	0.62663
V332	0.0034	0.02261	0.13038	0.84361
V333	0.44438	0.05493	0.34543	0.15526
V334	0.33651	0.0069	0.29461	0.36198
V335	0.01778	0.32636	0.4746	0.18127
V336	0.16166	0.69667	0.00968	0.13199
V337	0.2964	0.41014	0.25696	0.03649
V338	0	0.99143	0.00256	0.00601
V339	0.13198	0.0178	0.84294	0.00728
V340	0.04615	0.20082	0.48076	0.27226
V341	0.01176	0.01234	0.04258	0.93332
V342	0.24958	0.00827	0.55682	0.18533
V343	0.96505	0.02624	0.00254	0.00617
V344	0.71231	0.14	0.14769	0
V345	0.01011	0.03643	0.95311	0.00035
V346	0.20575	0.07843	0.22858	0.48724
V347	0.02587	0.00085	0.08647	0.8868
V348	0.04527	0.65384	0.10726	0.19363
V349	0.3631	0.14126	0.3494	0.14624
V350	0.02189	0.83665	0.14146	0
V351	0.00893	0.01268	0.30875	0.66964
V352	0.04072	0.01715	0.82985	0.11228
V353	0.88281	0.02265	0.02001	0.07454
V354	0.03726	0.72727	0.18617	0.0493
V355	0.27308	0.05566	0.4116	0.25966
V356	0.01849	0.00536	0.06623	0.90992
V357	0.09778	0.29604	0.23125	0.37493
V358	0.50554	0.0744	0.0305	0.38955
V359	0.52112	0.03669	0.01844	0.42375
V360	0.55666	0.42056	0.01043	0.01235
V361	0	0.4826	0.51205	0.00535
V362	0	0.98629	0.00793	0.00578
V363	0.15989	0.08786	0.41468	0.33758
V364	0.15668	0.04706	0.65751	0.13875
V365	0.2077	0.01143	0.00861	0.77226
V366	0.06463	0.67646	0.0554	0.20351
V367	0.52894	0.10604	0	0.36501
V368	0.07622	0.74469	0.05602	0.12307
V369	0.01034	0.43062	0.55376	0.00528
V370	0.31608	0.26904	0.37744	0.03744
V371	0.17455	0.72725	0.01579	0.0824
V372	0.12265	0.02659	0.08266	0.7681
V373	0.06527	0.10428	0.40891	0.42154
V374	0.80619	0.01908	0.17474	0
V375	0.02417	0.01602	0.09891	0.86089
V376	0.01811	0.01136	0.06599	0.90454
V377	0.74349	0.00473	0.00425	0.24753
V378	0.00238	0.01314	0.31688	0.6676
V379	0.28687	0.14961	0.00456	0.55896
V380	0.11531	0.04123	0.14704	0.69642
V381	0.72032	0.01089	0.06419	0.2046
V382	0.08161	0.0307	0.88032	0.00737
V383	0.8176	0.01042	0.03121	0.14076
V384	0.53721	0.05443	0.09785	0.31052
V385	0.86691	0.01728	0.05143	0.06438
V386	0.25	0.00559	0.10244	0.64198
V387	0.61002	0.12418	0.15709	0.10871
V388	0.37162	0.30426	0.11515	0.20898
V389	0.40551	0.50923	0.00432	0.08093
V390	0.31492	0.2568	0.42425	0.00404
V391	0.35898	0.07252	0.00947	0.55902
V392	0.41887	0.18728	0.13082	0.26303
V393	0.28239	0.20317	0.30954	0.2049
V394	0.06798	0.16962	0.07701	0.6854
V395	0.20775	0.37087	0.16412	0.25726
V396	0.00454	0.96835	0.00182	0.0253
V397	0.80863	0.07259	0.07494	0.04385
V398	0.41404	0.10082	0.06642	0.41871
V399	0.18406	0.55781	0.1177	0.14043
V400	0	0.52362	0.04018	0.4362
V401	0.02926	0.139	0.71879	0.11295
V402	0.80662	0.16982	0.02356	0
V403	0.01232	0.00697	0.04888	0.93182
V404	0.08491	0.17823	0.59544	0.14142
V405	0.17551	0.01452	0.12101	0.68896
V406	0.63989	0.22501	0.0086	0.12651
V407	0	0.99143	0.00256	0.00601
V408	0.07769	0.2107	0.34319	0.36842
V409	0.0038	0.0071	0.01974	0.96936
V410	0.07761	0.8812	0.01731	0.02388
V411	0.3679	0.00391	0	0.62819
V412	0.14439	0.05261	0.43987	0.36314
V413	0.04347	0.45229	0.14072	0.36352
V414	0.02637	0.51133	0.28753	0.17477
V415	0.41589	0.02001	0.18376	0.38034
V416	0.00675	0.07974	0.91352	0
V417	0.37649	0.61832	0.00119	0.004
V418	0.0488	0.06251	0.09812	0.79056
V419	0.0095	5e-04	0.02402	0.96598
V420	0	0.87854	0.00557	0.11589
V421	0.15371	0.0309	0.64945	0.16594
V422	0.02839	0.03275	0.01012	0.92874
V423	0.07945	0.01918	0.87097	0.03039
V424	0	0.03173	0.53617	0.4321
V425	0.04813	0.22324	0.5722	0.15643
V426	0.08641	0.03535	0.78057	0.09766
V427	0.05301	0.35219	0.14765	0.44715
V428	0.07567	0.78114	0.0347	0.1085
V429	0.00913	0	0.02894	0.96193
V430	0.75721	0.14568	0.00891	0.0882
V431	0.15969	0.01613	0.37969	0.44448
V432	0.07559	0.05442	0.03093	0.83906
V433	0.04417	0.69305	0	0.26278
V434	0.2804	0.04816	0.03301	0.63844
V435	0.45979	0.00889	0.0867	0.44462
V436	0.32378	0.0066	0.08032	0.5893
V437	0.1854	0.17678	0.001	0.63681
V438	0.58858	0.12765	0.01878	0.26499
V439	0.01899	0.06045	0.00885	0.91171
V440	0.41983	0.02334	0.01998	0.53685
V441	0.0581	0.10397	0.55073	0.2872
V442	0.30394	0.31242	0.10533	0.27831
V443	0.72654	0.0068	0.06389	0.20277
V444	0.01011	0.03643	0.95311	0.00035
V445	0.65092	0.01709	0.29683	0.03516
V446	0.02749	0.84117	0.0352	0.09614
V447	0.64741	0.07634	0.14439	0.13187
V448	0.00918	0.0348	0.13718	0.81884
V449	0.5798	0.03119	0.25419	0.13482
V450	0.13738	0.85442	0.0082	0
V451	0.92738	0.04917	0	0.02345
V452	0.02001	0.00166	0.04882	0.9295
V453	0.82608	0.06349	0.04486	0.06557
V454	0	0.95436	0.03115	0.01449
V455	0.62884	0.02607	0.26229	0.0828
V456	0.33034	0.09808	0.3414	0.23018
V457	0.00377	0.01374	0.01453	0.96796
V458	0.21954	0.17638	0.00036	0.60372
V459	0.00898	0.80384	0.06486	0.12232
V460	0.95313	0.01602	0.01682	0.01403
V461	0.03796	0.01359	0.01031	0.93814
V462	0.29736	0.19913	0	0.50351
V463	0.24684	0.47199	0.12599	0.15517
V464	0.4483	0.07268	3e-05	0.47899
V465	0.38441	0.40439	0.01461	0.19659
V466	0.5509	0.15369	0	0.29541
V467	0.31226	0.58405	0.05652	0.04718
V468	0.50288	0.39446	0.03308	0.06959
V469	0.0082	0.12717	0.2213	0.64333
V470	0.55285	0.09957	0.14622	0.20137
V471	0.21586	0.06973	0.02191	0.6925
V472	0.28031	0.2826	0	0.43709
V473	0.09274	0.58239	0.29989	0.02498
V474	0.08453	0	0.07015	0.84532
V475	0.15804	0.35267	0.05339	0.4359
V476	0.12202	0.0044	0.03776	0.83582
V477	0.59755	0.02744	0.16755	0.20746
V478	0.11197	0.5424	0	0.34563
V479	0.01046	0.07196	0.79046	0.12712
V480	0.05858	0.24597	0.02737	0.66808
V481	0.15533	0.01937	0.80803	0.01727
V482	0.72518	0.14452	0.08536	0.04494
V483	0.09314	0.06921	0.04844	0.78921
V484	0.01191	0.03837	0.01939	0.93032
V485	0.10524	0.72116	0.00449	0.16911
V486	0.24248	0.2237	0.09357	0.44026
V487	0.04853	0.02182	0.05766	0.87199
V488	0	0.01359	0.83381	0.1526
V489	0.23046	0.0926	0.66153	0.01541
V490	0.3148	0.27628	0.04525	0.36367
V491	0.43719	0.46034	0.02087	0.0816
V492	0.0202	0.87158	0.10379	0.00442
V493	0.0127	0.00391	0.01145	0.97194
V494	0.19536	0.13743	0.48612	0.18109
V495	0.22166	0.64522	0.10953	0.02359
V496	0.25949	0.68337	0	0.05714
V497	0.00632	0.02511	0.95931	0.00926
V498	0.2614	0.07087	0.03251	0.63521
V499	0.64008	0.26019	0.09608	0.00366
V500	0.09979	0.11043	0.73382	0.05596
V501	0.00388	0.00097	0.03119	0.96396
V502	0.57291	0.26836	0.12433	0.0344
V503	0.16217	0.06473	0.14951	0.62359
V504	0.21885	0.69493	0.0045	0.08172
V505	0.17647	0.17662	0.20669	0.44021
V506	0.07936	0.23046	0.40553	0.28465
V507	0.60986	0.07921	0.09051	0.22041
V508	0.77033	0.14842	0.02628	0.05497
V509	0.22083	0.04676	0.45538	0.27703
V510	0.22738	0.54572	0.22327	0.00363
V511	0.03213	0.35435	0.02698	0.58654
V512	0.19358	0.02688	0.05328	0.72627
V513	0.06745	0.66679	0.17771	0.08805
V514	0.00856	0.03747	0.00747	0.94649
V515	0.76087	0.0507	0.0306	0.15782
V516	0.90739	0.08696	0	0.00566
V517	0.02353	0.0107	0.18267	0.7831
V518	0.95183	0.04174	0	0.00643
V519	0.01847	0.85239	0.00014	0.129
V520	0.01653	0.00414	0.52687	0.45246
V521	0.60294	0.03731	0.3241	0.03564
V522	0.00087	0.09904	0.50754	0.39256
V523	0.33831	0.10036	0.21338	0.34794
V524	0.00227	0.80414	0.15689	0.03669
V525	0.20976	0.15791	0.01458	0.61775
V526	0.62382	0.06108	0.05092	0.26417
V527	0.18003	0.01394	0.32637	0.47966
V528	0.08632	0.85574	0	0.05793
V529	0.03987	0.03472	0.16135	0.76405
V530	0.00119	0.19156	0.65256	0.15468
V531	0.01333	0.8969	0.08976	0
V532	0.13743	0.27121	0.01472	0.57665
V533	0.26461	0.3229	0.10523	0.30725
V534	0.00191	0.0109	0.63532	0.35188
V535	0.47686	0.00058	0.00556	0.517
V536	0.16261	0.00123	0.29717	0.53899
V537	0.61655	0.24757	0.12358	0.0123
V538	0.40344	0.03716	0.05753	0.50187
V539	0.25861	0.41971	0.12521	0.19647
V540	0.19121	0.71211	0.04921	0.04747
V541	0.0085	0.44753	0.03997	0.504
V542	0.16872	0.09418	0.19893	0.53817
V543	0.85541	0.01277	0.00509	0.12673
V544	0.07546	0.0546	0.12255	0.74739
V545	0.31756	0.10748	0.04567	0.52929
V546	0.0396	0.90999	0.04595	0.00447
V547	0.0281	0.68348	0.27471	0.01372
V548	0.14755	0.78836	0.0603	0.00379
V549	0.3525	0.0279	0.6045	0.0151
V550	0.51662	0.01834	0	0.46504
V551	0.16479	0.74281	0.02181	0.07059
V552	0	0.45472	0.00097	0.54431
V553	0.2437	0.13995	0.58944	0.02691
V554	0.03403	0.05081	0.01704	0.89812
V555	0.07523	0.18927	0.27472	0.46077
V556	0	0.03127	0.92221	0.04652
V557	0.78595	0.02396	0.00424	0.18585
V558	0.0546	0.77264	0.01547	0.15729
V559	0.00512	0.83611	0.15876	0
V560	0.68315	0.31211	0	0.00474
V561	0	0.03342	0.95699	0.00959
V562	0.78143	0.00967	0.08766	0.12124
V563	0.26498	0.01528	0.71365	0.0061
V564	0.05529	0.07219	0.8548	0.01772
V565	0.1116	0.23724	0.32615	0.325
V566	0.66186	0.07654	0	0.26161
V567	0.18874	0.4019	0.01369	0.39567
V568	0.18934	7e-05	0.03499	0.7756
V569	0.6183	0.0199	0	0.3618
V570	0.01821	0.29384	0.59135	0.0966
V571	0.81246	0.11212	0	0.07542
V572	0.4568	0.0095	0.39529	0.13841
V573	0.04092	0.12178	0.00491	0.8324
V574	0.0293	0.81734	0.14003	0.01333
V575	0.0098	0.04921	0.0847	0.85629
V576	0.14505	0.81851	0.02348	0.01297
V577	0.02357	0.02161	0.15223	0.80258
V578	0.04707	0.0514	0.63228	0.26925
V579	0.00348	0.90407	0.06809	0.02436
V580	0.11174	0.00059	0.07597	0.81169
V581	0.04362	0.04628	0.00526	0.90484
V582	0.55042	0.11641	0.01843	0.31474
V583	0.00193	0.03064	0.50621	0.46122
V584	0.55329	0.14251	0.25611	0.04809
V585	0.0023	0.00394	0.35251	0.64124
V586	0.24323	0.01297	0.61046	0.13334
V587	0.28624	0.01448	0.65925	0.04003
V588	0.57552	0.02997	0.01317	0.38133
V589	0.04664	0.82743	0.04212	0.08381
V590	0.03972	0.79721	0.15892	0.00414
V591	0	0.01722	0.14552	0.83726
V592	0.17277	0.04039	0.78684	0
V593	0.55571	0.00237	0.14339	0.29853
V594	0.35222	0.28582	0.29954	0.06241
V595	0.01579	0.00928	0.01713	0.95779
V596	0.0225	0.23248	0.17247	0.57255
V597	0	0.59255	0.29162	0.11584
V598	0.0127	0.11385	0.85553	0.01793
V599	0.63582	0.30997	0.02095	0.03326
V600	0.34433	0.46141	0.03287	0.16138
V601	0.12965	0.2239	0.05325	0.5932
V602	0.0163	0.01148	0.01225	0.95996
V603	0.00341	0.29896	0.00774	0.68989
V604	0.55235	0.10638	0.30542	0.03586
V605	0.05645	0.31118	0.3504	0.28198
V606	0.71723	0.13232	0.00412	0.14633
V607	0.61874	0.00887	0.07862	0.29377
V608	0.20819	0.136	0.33394	0.32187
V609	0.01501	0.18656	0.17911	0.61932
V610	0.76031	0.01786	0.06473	0.1571
V611	0.22815	0.00134	0.0346	0.73592
V612	0.02009	0.08242	0.79835	0.09914
V613	0.02812	0.34855	0.56881	0.05452
V614	0.75026	0.04997	0.03042	0.16935
V615	0.09471	0.03063	0.00668	0.86797
V616	0.06375	0.68328	0.02675	0.22621
V617	0.50952	0.15733	0.33315	0
V618	0.66057	0.00645	0	0.33297
V619	0.36595	0.02164	0.26062	0.35178
