CD56NK	CD4MemoryT	CD19B	CD14
V86	0.04853	0.01753	0.87716	0.05677
V87	0.03848	0.83259	0.04231	0.08663
V88	0.15424	0.02553	0.22174	0.59849
V89	0.01294	0	0.15376	0.8333
V90	0.0315	0.90654	0.04541	0.01655
V91	0.03856	0.74824	0.17343	0.03977
V92	0.48876	0.00222	0.34168	0.16735
V93	0.88455	0.00228	0	0.11318
V94	0.01497	0.37232	0.01053	0.60218
V95	0.28019	0.39129	0.13782	0.1907
V96	0.05752	0.05541	0.01213	0.87493
V97	0.7428	0.06837	0.18311	0.00572
V98	0.72525	0.25937	0	0.01538
V99	0.84491	0.02188	0.12735	0.00586
V100	0.08605	0.00396	0.87872	0.03127
V101	0.01082	0.00893	9e-04	0.97935
V102	0.95011	0.02951	0.00433	0.01605
V103	0.00694	0.01622	0.06267	0.91418
V104	0.03414	0.95571	0.00354	0.00662
V105	0.06546	0.919	0.00929	0.00625
V106	0.1321	0.50385	0.3114	0.05265
V107	0.21608	0.15888	0.55916	0.06588
V108	0.17238	0.74624	0.08138	0
V109	0.01355	0.1111	0.56208	0.31327
V110	0.06261	0.88204	0.02835	0.027
V111	0.93664	0	0.05675	0.00661
V112	0.12541	0.0279	0.37998	0.46671
V113	0.17852	0.05951	0.13979	0.62218
V114	0.22309	0.01766	0.05663	0.70263
V115	0.01205	0.76926	0.21291	0.00578
V116	0.1515	0.27022	0.35061	0.22768
V117	0.72159	0.20735	0.02538	0.04568
V118	0.16963	0.53064	0.0241	0.27563
V119	0.09638	0.03916	0.03109	0.83336
V120	0.08602	0.03548	0.85944	0.01906
V121	0.6209	0.08237	0.07493	0.2218
V122	0.97409	0	0.00975	0.01616
V123	0.00818	0.44476	0.02973	0.51732
V124	0.68983	0.2432	0	0.06697
V125	0.43604	0.38045	0.1576	0.02591
V126	0.02926	0.09518	0.0312	0.84436
V127	0.15221	0.019	0.21074	0.61805
V128	0.02183	0	0.07767	0.9005
V129	0.63438	0.18704	0.14192	0.03665
V130	0.01111	0.66821	0.31484	0.00584
V131	0.02995	0.87416	0	0.09589
V132	0.95515	0	0.02022	0.02463
V133	0.94109	0.00271	0.04066	0.01554
V134	0.1069	0.33188	0.10667	0.45454
V135	0.06498	0.0018	0.13718	0.79604
V136	0.24382	0.33748	0.00534	0.41336
V137	0.69465	0.01316	0.21302	0.07917
V138	0.22661	0.35645	0.15611	0.26084
V139	0.37259	0.15363	0.16859	0.3052
V140	0.0216	0.049	0.03251	0.89689
V141	0.06422	0.10946	0.51317	0.31314
V142	0.82388	0	0.17599	0.00013
V143	0.44938	0.20643	0.05197	0.29222
V144	0.15698	0.10225	0.13418	0.60659
V145	0.00521	0.77642	0.21249	0.00587
V146	0.04214	0	0.0159	0.94196
V147	0.93475	0.00732	0.01422	0.04371
V148	0.13472	0.03815	0.54585	0.28127
V149	0.29823	0.49557	0.2011	0.00511
V150	0.09527	0.20588	0.58971	0.10914
V151	0.22237	0.59313	0.02479	0.1597
V152	0.2605	0.41247	0.20013	0.1269
V153	0.1135	0.72766	0.01262	0.14622
V154	0.27743	0.43211	0.25155	0.03892
V155	0.52297	0.09927	0.25658	0.12118
V156	0.03352	0.09734	0.69197	0.17717
V157	0.32606	0.10866	0.28096	0.28432
V158	0.01045	0	0.01224	0.97731
V159	0.90562	0.04007	0	0.05432
V160	0.68213	0	0.04803	0.26983
V161	0.18677	0	0.01805	0.79518
V162	0.05954	0.23476	0.0592	0.6465
V163	0.10051	0.44926	0.14735	0.30288
V164	0.35711	0.25374	0.08712	0.30204
V165	0.00776	0.20271	0	0.78952
V166	0.00685	0.05648	0.04676	0.88991
V167	0.31598	0	0.00167	0.68236
V168	0.31615	0.54602	0.06489	0.07294
V169	0.1684	0.02528	0.02323	0.78309
V170	0.10344	0.0027	0.46804	0.42582
V171	0.14686	0.20922	0.58945	0.05448
V172	0.75874	0	0.23513	0.00614
V173	0.02176	0.09667	0.0244	0.85717
V174	0.01348	0.11239	0.05211	0.82202
V175	0.066	0	0.7629	0.1711
V176	0.01241	0.82729	0.15453	0.00578
V177	0.01489	0.96729	0	0.01782
V178	0.01066	0.72365	0.00093	0.26476
V179	0.15483	0	0.32554	0.51963
V180	0.0348	0.89796	0.06724	0
V181	0.17849	0.09037	0.51709	0.21406
V182	0.34342	0.13937	0.44025	0.07696
V183	0.20384	0.78731	0.00292	0.00593
V184	0.99254	0	0.00695	0.00052
V185	0.60852	0.37725	0.00873	0.0055
V186	0.12761	0.45699	0.24477	0.17063
V187	0.97192	0	0.02124	0.00684
V188	0.04959	0.17449	0	0.77591
V189	0.81377	0.00557	0.01202	0.16864
V190	0.70972	0	0.28411	0.00617
V191	0.21591	0.17198	0.55837	0.05374
V192	0.32027	0.41846	0.03811	0.22317
V193	0.63396	0.01158	0.20493	0.14952
V194	0.04323	0.92632	0.0027	0.02774
V195	0.0085	0.0092	0.97292	0.00938
V196	0.00867	0.03942	0.00392	0.948
V197	0.38669	0.02303	0.01627	0.57402
V198	0.07046	0.49603	0.35487	0.07863
V199	0.14937	0.00574	0.13642	0.70847
V200	0.12947	0.51112	0.01086	0.34855
V201	0.10331	0.53002	0.17096	0.1957
V202	0.01335	0.00213	0.74739	0.23712
V203	0.18853	0.4103	0.3735	0.02767
V204	0.00862	0.46634	1e-04	0.52494
V205	0.01727	0.03019	0.93233	0.0202
V206	0.05183	0.06416	0.87618	0.00784
V207	0.11853	0.13563	0.03651	0.70933
V208	0.2916	0.03682	0.65445	0.01713
V209	0.32376	0.42333	0.05441	0.19849
V210	0.09497	0.76499	0.07764	0.06239
V211	0.39075	0.00064	0.02212	0.58648
V212	0.56398	0.01644	0.39318	0.0264
V213	0.64141	0.01045	0.0886	0.25953
V214	0.33498	0.11157	0.13727	0.41618
V215	0.26759	0.05766	0.01038	0.66437
V216	0.0266	0	0.01148	0.96192
V217	0.04426	0.4547	0.20848	0.29256
V218	0.09964	0.39971	0.14525	0.3554
V219	0.1089	0.58905	0.00572	0.29633
V220	0.01106	0.79544	0.00106	0.19244
V221	0.79156	0	0.00228	0.20617
V222	0.34181	0.09179	0.33515	0.23126
V223	0.00651	0.10253	0.78165	0.10931
V224	0.98144	0	0.01811	0.00045
V225	0.06453	0.8838	0.04597	0.0057
V226	0.35457	0.05336	0.5755	0.01657
V227	0.82054	0	0.16455	0.01492
V228	0.80261	0.03797	0.05104	0.10838
V229	0.01683	0.00606	0.94413	0.03298
V230	0.00942	0.00801	0.01148	0.97109
V231	0.0137	0.21419	0.0841	0.68801
V232	0.04511	0.59332	0	0.36157
V233	0.59818	0.0543	0.17122	0.1763
V234	0.04283	0.91868	0.0219	0.01659
V235	0.42704	0.03273	0.50092	0.03931
V236	0.0459	0.03944	0.8059	0.10877
V237	0.13771	0	0.01902	0.84327
V238	0.14358	0.5477	0.24505	0.06367
V239	0.06027	0.33352	0.01015	0.59606
V240	0.53826	0.01542	0.38655	0.05978
V241	0.01545	0	0.88851	0.09604
V242	0.14579	0.75956	0.07942	0.01523
V243	0.27053	0.01834	0.60853	0.10261
V244	0.22643	0	0.65963	0.11393
V245	0.64389	0.24902	0.03817	0.06892
V246	0.06129	0.11835	0.79003	0.03033
V247	0.19426	0.00622	0.79938	0.00015
V248	0.01525	0.01105	0.02817	0.94553
V249	3e-05	0.019	0.88419	0.09679
V250	0.80329	0	0.19061	0.0061
V251	0.96368	0.02469	0.00475	0.00687
V252	0.01435	0.84657	0.13908	0
V253	0.35708	0.0374	0.13106	0.47446
V254	0.01423	0.94081	0.03855	0.00641
V255	0.05183	0.89854	0	0.04963
V256	0.19815	0.17626	0.50644	0.11915
V257	0.43942	0.06178	0.2021	0.2967
V258	0.19464	0.22722	0.40522	0.17291
V259	0.03586	0.27319	0.63538	0.05557
V260	0.00193	0.27233	0.71852	0.00722
V261	0.63826	0.011	0.16741	0.18333
V262	0.07853	0.02815	0.00729	0.88604
V263	0.02336	0.94833	0	0.02831
V264	0.1614	0.01354	0.37743	0.44763
V265	0.0214	0	0.09912	0.87947
V266	0.68103	0.31465	0.00432	0
V267	0.00019	0.12583	0.23484	0.63913
V268	0.36629	0.00498	0.11119	0.51755
V269	0.00946	0.55449	0.37102	0.06502
V270	0.68024	0.00652	0.21211	0.10113
V271	0.82006	0.03777	0.02377	0.1184
V272	0.05905	0.80019	0.0065	0.13425
V273	0.04107	0.0044	0.02163	0.93291
V274	0.71611	0	0.15359	0.1303
V275	0.00072	0.01028	0.97889	0.01011
V276	0.52358	0.28522	0.00623	0.18498
V277	0.02932	0.1493	0.12421	0.69717
V278	0.02802	0.02665	0.23481	0.71052
V279	0.71211	0.03029	0.08977	0.16783
V280	0.01045	0	0.01224	0.97731
V281	0.54202	0.01002	0.11264	0.33532
V282	0.05798	0.04023	0.81913	0.08266
V283	0.22404	0.54109	0.04727	0.18759
V284	0.0323	0.91579	0.04595	0.00596
V285	0.08239	0.00251	0.91476	0.00034
V286	0.26657	0.51765	0.09203	0.12375
V287	0.1078	0.85751	0.00796	0.02673
V288	0.01449	0.23259	0.39085	0.36208
V289	0.31841	0.17969	0.39888	0.10302
V290	0.85523	0.13437	0.0104	0
V291	0.54423	0.04013	0.40011	0.01553
V292	0.93661	0	0	0.06339
V293	0.3336	0.00064	0.61397	0.05178
V294	0.07926	0.29783	0	0.62291
V295	0.01301	0.12194	0.15103	0.71401
V296	0.19719	0.08606	0.5977	0.11905
V297	0.05791	0	0.04618	0.89591
V298	0.34432	0.06976	0.56947	0.01646
V299	0.05882	0.21034	0.00552	0.72531
V300	0	0.00947	0.18047	0.81006
V301	0.12689	0.07682	0.63405	0.16224
V302	0.6855	0.2991	0	0.0154
V303	0.0039	0.59715	0.35825	0.0407
V304	0.05378	0.00671	0.71423	0.22528
V305	0.12166	0.11639	0.4241	0.33785
V306	0.84594	0.06153	0.03779	0.05475
V307	0.02311	0.9507	0.00901	0.01718
V308	0.23644	0.1791	0.26628	0.31818
V309	0.32806	0.2533	0.01634	0.4023
V310	0.07162	0.25315	0.12061	0.55461
V311	0.55262	0.43856	0.00323	0.00559
V312	0.10724	0.7401	0.12569	0.02697
V313	0.00193	0.06907	0.0087	0.9203
V314	0.01533	0.41351	0.08784	0.48332
V315	0.12136	0.57891	0.02406	0.27567
V316	0.33049	0.09337	0.35684	0.2193
V317	0.09014	0.66476	0.03188	0.21322
V318	0.03259	0.48684	0.00503	0.47554
V319	0.06007	0.03401	0.86133	0.04459
V320	0.07969	0.10526	0.63872	0.17633
V321	0.66985	0.32584	0.00431	0
V322	0.18496	0.25827	0.05182	0.50494
V323	0.03981	0.00253	0.06094	0.89671
V324	0.70927	0.21098	0.05484	0.02491
V325	0.33758	0.61473	0.0425	0.00519
V326	0.00263	0.50068	0.07009	0.4266
V327	0.01341	0.09518	0.07491	0.8165
V328	0.04281	0.00664	0.7117	0.23886
V329	0.15377	0.06685	0.13211	0.64727
V330	0.38701	0	0.28825	0.32474
V331	0.31583	0.04992	0.02804	0.60622
V332	0.00564	0.02136	0.13913	0.83386
V333	0.45614	0.04215	0.35416	0.14755
V334	0.35173	0	0.30746	0.34081
V335	0.02499	0.30282	0.49654	0.17565
V336	0.18625	0.66792	0.01266	0.13317
V337	0.31574	0.37426	0.27106	0.03894
V338	0.00731	0.98194	0.00368	0.00707
V339	0.1394	0	0.85249	0.00811
V340	0.05472	0.18423	0.50074	0.26031
V341	0.01472	0.01052	0.0409	0.93386
V342	0.25865	0	0.56595	0.1754
V343	0.98345	0.00432	0.00502	0.0072
V344	0.72503	0.11572	0.15925	0
V345	0.01068	0.01225	0.97657	5e-04
V346	0.2247	0.07053	0.24214	0.46263
V347	0.03033	0	0.09069	0.87898
V348	0.05735	0.62899	0.12146	0.19221
V349	0.37641	0.12336	0.36049	0.13974
V350	0.03283	0.81081	0.15637	0
V351	0.01217	0.00863	0.32789	0.65132
V352	0.04664	0.00342	0.84221	0.10773
V353	0.89552	0.0061	0.02413	0.07426
V354	0.04987	0.6949	0.20363	0.0516
V355	0.28757	0.04337	0.42296	0.2461
V356	0.02193	0.00282	0.0693	0.90596
V357	0.11054	0.28073	0.24752	0.36121
V358	0.5285	0.06442	0.035	0.37208
V359	0.54442	0.02917	0.02182	0.40459
V360	0.58451	0.38702	0.01387	0.0146
V361	0.00287	0.44982	0.54078	0.00653
V362	0.00735	0.97571	0.01005	0.0069
V363	0.17179	0.07741	0.42982	0.32098
V364	0.16682	0.03357	0.66712	0.13249
V365	0.22877	0.0074	0.00624	0.75759
V366	0.07942	0.6532	0.06452	0.20286
V367	0.553	0.09589	0.00116	0.34995
V368	0.09268	0.71668	0.06591	0.12473
V369	0.01806	0.3954	0.58008	0.00646
V370	0.33132	0.24125	0.38802	0.03942
V371	0.2002	0.69564	0.01956	0.0846
V372	0.13737	0.02439	0.08797	0.75028
V373	0.07432	0.09456	0.42899	0.40213
V374	0.8143	0	0.18557	0.00013
V375	0.02875	0.01442	0.1056	0.85123
V376	0.02155	0.00993	0.06882	0.8997
V377	0.75557	0	0.00684	0.23759
V378	0.00493	0.00887	0.33664	0.64955
V379	0.31167	0.14253	0.00492	0.54088
V380	0.12916	0.03886	0.15727	0.67472
V381	0.73111	0.00109	0.07214	0.19565
V382	0.08904	0.01234	0.8905	0.00812
V383	0.8273	0	0.0361	0.1366
V384	0.55404	0.04461	0.10728	0.29407
V385	0.87455	0.00182	0.05928	0.06435
V386	0.26917	0.00053	0.10973	0.62056
V387	0.6221	0.10609	0.16671	0.1051
V388	0.39271	0.28099	0.12594	0.20035
V389	0.43676	0.47479	0.00688	0.08157
V390	0.3331	0.22466	0.43667	0.00557
V391	0.38563	0.06416	0.01007	0.54013
V392	0.43797	0.17119	0.14104	0.2498
V393	0.29799	0.1844	0.32207	0.19555
V394	0.07836	0.16557	0.08453	0.67153
V395	0.22689	0.34763	0.17723	0.24824
V396	0.01413	0.95477	0.00315	0.02794
V397	0.81552	0.05483	0.08472	0.04494
V398	0.43649	0.08984	0.07468	0.39899
V399	0.20439	0.52534	0.13147	0.1388
V400	0.00272	0.518	0.04558	0.4337
V401	0.03489	0.12146	0.7342	0.10946
V402	0.8294	0.14238	0.02822	0
V403	0.01467	0.00438	0.04845	0.9325
V404	0.09382	0.1594	0.61075	0.13604
V405	0.19351	0.0113	0.12845	0.66675
V406	0.66132	0.20278	0.01207	0.12384
V407	0.00731	0.98194	0.00368	0.00707
V408	0.08772	0.19744	0.36342	0.35142
V409	0.00352	0.00242	0.01236	0.9817
V410	0.09581	0.85608	0.02126	0.02685
V411	0.39009	0	0	0.60991
V412	0.15577	0.04366	0.45669	0.34388
V413	0.05398	0.43564	0.15443	0.35595
V414	0.03526	0.48374	0.30905	0.17195
V415	0.43514	0.01095	0.19374	0.36017
V416	0.00984	0.05441	0.93563	0.00012
V417	0.4093	0.58213	0.00305	0.00552
V418	0.05715	0.06073	0.10532	0.7768
V419	0.01012	0	0.01767	0.97221
V420	0.00547	0.86722	0.00718	0.12013
V421	0.16388	0.01808	0.65971	0.15834
V422	0.03364	0.03124	0.0034	0.93172
V423	0.08605	0.00396	0.87872	0.03127
V424	0	0.02483	0.56131	0.41386
V425	0.05713	0.20345	0.58895	0.15047
V426	0.09348	0.02127	0.79084	0.09441
V427	0.06391	0.33931	0.16157	0.43521
V428	0.0929	0.75519	0.04116	0.11075
V429	0.00952	0	0.02406	0.96642
V430	0.7732	0.12708	0.01238	0.08734
V431	0.17347	0.00749	0.39706	0.42197
V432	0.08623	0.0537	0.03089	0.82918
V433	0.05687	0.6787	0	0.26443
V434	0.30345	0.04327	0.03557	0.61772
V435	0.48097	0.00054	0.09508	0.42341
V436	0.34666	0.00054	0.08712	0.56569
V437	0.2068	0.17004	1e-04	0.62306
V438	0.60786	0.1152	0.02297	0.25396
V439	0.02327	0.05883	0.00264	0.91526
V440	0.44478	0.01644	0.02179	0.51699
V441	0.06562	0.09247	0.56858	0.27333
V442	0.32462	0.29198	0.11658	0.26682
V443	0.73497	0	0.07154	0.19349
V444	0.01068	0.01225	0.97657	5e-04
V445	0.65467	0.00295	0.30573	0.03665
V446	0.03834	0.82076	0.04197	0.09893
V447	0.65691	0.06187	0.15436	0.12685
V448	0.01276	0.03393	0.14708	0.80622
V449	0.58872	0.01951	0.263	0.12877
V450	0.16123	0.82851	0.01027	0
V451	0.94541	0.02945	0	0.02514
V452	0.02356	0	0.04812	0.92832
V453	0.83636	0.04601	0.05196	0.06567
V454	0.00666	0.93823	0.03815	0.01696
V455	0.63391	0.01363	0.27181	0.08065
V456	0.34293	0.08383	0.35492	0.21832
V457	0.00355	0.00904	0.00652	0.98089
V458	0.24214	0.16898	0.00014	0.58875
V459	0.01905	0.78075	0.07575	0.12445
V460	0.96348	0	0.02061	0.01592
V461	0.04276	0.01113	0.00384	0.94227
V462	0.32342	0.1888	0	0.48778
V463	0.26869	0.44006	0.13932	0.15193
V464	0.47309	0.06401	0.00086	0.46204
V465	0.41414	0.37623	0.01803	0.19161
V466	0.57334	0.14161	0.00114	0.28391
V467	0.34169	0.54383	0.06549	0.04898
V468	0.52942	0.36144	0.03881	0.07032
V469	0.01321	0.12523	0.23783	0.62374
V470	0.5673	0.08544	0.1559	0.19136
V471	0.23688	0.06526	0.02208	0.67579
V472	0.30695	0.26909	0	0.42396
V473	0.10806	0.54339	0.3209	0.02765
V474	0.09496	0	0.07387	0.83118
V475	0.17737	0.3387	0.06093	0.42299
V476	0.1368	0.00158	0.03768	0.82395
V477	0.60798	0.01798	0.17682	0.19722
V478	0.12903	0.52786	0.00045	0.34266
V479	0.01477	0.05722	0.80582	0.1222
V480	0.06906	0.24135	0.02885	0.66074
V481	0.16389	0.00378	0.81357	0.01875
V482	0.73433	0.12379	0.09578	0.0461
V483	0.1062	0.0674	0.05109	0.77531
V484	0.01519	0.03689	0.01459	0.93333
V485	0.12314	0.69934	0.0063	0.17122
V486	0.26386	0.21111	0.10397	0.42106
V487	0.05645	0.02052	0.06002	0.86301
V488	0	0	0.85295	0.14705
V489	0.24159	0.07298	0.66816	0.01727
V490	0.33782	0.26034	0.0524	0.34944
V491	0.46734	0.42545	0.02532	0.08189
V492	0.03112	0.84518	0.11804	0.00565
V493	0.01249	0	0.00205	0.98546
V494	0.20797	0.12022	0.49904	0.17276
V495	0.24702	0.60397	0.12254	0.02647
V496	0.29269	0.64813	0	0.05918
V497	0.00893	0.00286	0.97855	0.00966
V498	0.28377	0.06525	0.03497	0.61601
V499	0.65893	0.22821	0.10758	0.00527
V500	0.1079	0.09266	0.74381	0.05564
V501	0.00345	0	0.02518	0.97137
V502	0.59078	0.23816	0.13435	0.03671
V503	0.17935	0.06002	0.15982	0.60082
V504	0.24765	0.66154	0.0069	0.08391
V505	0.19311	0.16573	0.22008	0.42107
V506	0.09018	0.21417	0.42349	0.27216
V507	0.62252	0.06757	0.10005	0.20986
V508	0.78366	0.12936	0.03131	0.05567
V509	0.23504	0.03644	0.46714	0.26138
V510	0.25096	0.50326	0.24057	0.00521
V511	0.04055	0.34877	0.02937	0.5813
V512	0.21327	0.02358	0.05666	0.70649
V513	0.08233	0.63516	0.19297	0.08955
V514	0.00973	0.03392	0	0.95635
V515	0.77368	0.03726	0.03604	0.15301
V516	0.93009	0.06307	0	0.00684
V517	0.02813	0.00748	0.1969	0.76749
V518	0.97349	0.01873	0.00033	0.00745
V519	0.02891	0.83713	0.00132	0.13264
V520	0.02096	0	0.54881	0.43023
V521	0.60805	0.02237	0.33239	0.03719
V522	0.00496	0.0902	0.53001	0.37483
V523	0.3564	0.08768	0.22564	0.33028
V524	0.01126	0.77575	0.17341	0.03958
V525	0.23202	0.15093	0.01562	0.60143
V526	0.63932	0.05095	0.05769	0.25204
V527	0.19575	0.0069	0.34273	0.45463
V528	0.10482	0.83424	0	0.06094
V529	0.04701	0.03338	0.17248	0.74714
V530	0.00636	0.17441	0.67011	0.14912
V531	0.02366	0.87437	0.10197	0
V532	0.15665	0.26278	0.01599	0.56458
V533	0.28547	0.30278	0.11657	0.29518
V534	0.00516	0.00125	0.65699	0.3366
V535	0.49749	0	0.00594	0.49657
V536	0.17726	0	0.31155	0.51119
V537	0.63351	0.21817	0.13383	0.01449
V538	0.42701	0.02955	0.0641	0.47934
V539	0.28019	0.39129	0.13782	0.1907
V540	0.21677	0.67604	0.0576	0.04959
V541	0.01554	0.44046	0.04514	0.49886
V542	0.18554	0.08627	0.21232	0.51588
V543	0.86863	0	0.00764	0.12374
V544	0.08669	0.05269	0.13088	0.72974
V545	0.34157	0.09841	0.05067	0.50935
V546	0.0539	0.88531	0.05506	0.00574
V547	0.03929	0.64528	0.29956	0.01587
V548	0.17158	0.75247	0.07065	0.00531
V549	0.36419	0.01331	0.60566	0.01684
V550	0.54036	0.01121	0	0.44843
V551	0.18971	0.71069	0.02636	0.07324
V552	0.0026	0.45312	0.00016	0.54412
V553	0.25576	0.11796	0.59745	0.02883
V554	0.04037	0.04942	0.01313	0.89707
V555	0.08544	0.18052	0.29293	0.4411
V556	0.00033	0.01418	0.93903	0.04645
V557	0.80216	0.01117	0.00685	0.17982
V558	0.06899	0.75165	0.01898	0.16038
V559	0.01385	0.8102	0.17594	0
V560	0.71109	0.28273	0	0.00617
V561	0.00072	0.01028	0.97889	0.01011
V562	0.78631	0	0.09653	0.11716
V563	0.27384	0	0.71893	0.00723
V564	0.06227	0.05392	0.86468	0.01913
V565	0.12308	0.22051	0.34571	0.3107
V566	0.68133	0.06491	0.00161	0.25215
V567	0.21181	0.38588	0.01691	0.3854
V568	0.20651	0	0.03623	0.75726
V569	0.64008	0.01094	0	0.34898
V570	0.02542	0.26936	0.61028	0.09494
V571	0.8315	0.09321	0	0.07529
V572	0.46665	0	0.40183	0.13152
V573	0.04928	0.12073	0.00134	0.82865
V574	0.04085	0.78759	0.15586	0.01569
V575	0.01304	0.0482	0.09106	0.8477
V576	0.16979	0.78682	0.02788	0.0155
V577	0.02819	0.01979	0.16317	0.78885
V578	0.05381	0.04126	0.64849	0.25644
V579	0.01258	0.88071	0.07943	0.02728
V580	0.12473	0	0.08056	0.79471
V581	0.05058	0.04361	0	0.90581
V582	0.57103	0.10605	0.02264	0.30027
V583	0.00517	0.02421	0.53019	0.44042
V584	0.56284	0.12155	0.26695	0.04866
V585	0.005	0	0.37383	0.62117
V586	0.25291	0.00023	0.61957	0.12729
V587	0.29559	0.00162	0.66193	0.04086
V588	0.59672	0.0225	0.01634	0.36444
V589	0.06058	0.8027	0.04997	0.08676
V590	0.05297	0.76638	0.17512	0.00554
V591	0	0.01578	0.15497	0.82924
V592	0.1819	0.02133	0.79669	8e-05
V593	0.5664	0	0.15197	0.28163
V594	0.36936	0.25637	0.31192	0.06235
V595	0.01737	0.00629	0.01098	0.96536
V596	0.02974	0.22628	0.18569	0.55829
V597	0.00323	0.56568	0.31529	0.11581
V598	0.01711	0.09358	0.87	0.01931
V599	0.65864	0.27999	0.02567	0.03571
V600	0.37351	0.42989	0.03844	0.15815
V601	0.14666	0.21677	0.05915	0.57743
V602	0.01793	0.00801	0.00512	0.96894
V603	0.00765	0.297	0.00567	0.68968
V604	0.56052	0.08659	0.31532	0.03757
V605	0.06615	0.29182	0.37115	0.27089
V606	0.73351	0.11621	0.00689	0.14339
V607	0.6324	0.00087	0.08752	0.27921
V608	0.22373	0.12196	0.34948	0.30482
V609	0.02117	0.18311	0.19307	0.60265
V610	0.76979	0.0053	0.07299	0.15192
V611	0.24856	0	0.03577	0.71566
V612	0.02492	0.06631	0.81276	0.09602
V613	0.03588	0.319	0.58994	0.05518
V614	0.76294	0.03712	0.03585	0.16409
V615	0.10776	0.02776	0.00181	0.86268
V616	0.07892	0.66327	0.03171	0.2261
V617	0.52133	0.13258	0.34609	0
V618	0.67935	0	0	0.32065
V619	0.3831	0.01171	0.27346	0.33173
V620	0.01111	0.66821	0.31484	0.00584
V621	0.429	0.11294	0.1463	0.31176
V622	0.39593	0.1934	0.37176	0.03891
V623	0.01292	0.04124	0.10579	0.84005
