Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V129	0.02351	0.04323	0.09033	0.21658	0.13529	0.00859	0.01783	0	0.46023	0.00442
V130	0.0403	0	0.43644	0	0	0	0	0.52326	0	0
V131	0.04682	0.30479	0.48919	0.00783	0.12186	0.00569	0.00763	0	0.01619	0
V132	0.10459	0.03646	0.02257	0	0.05101	0.13511	0.49692	0.13449	0.01482	0.00404
V133	0.01024	0.01898	0.0274	0.17912	0.00377	0.09366	0.05956	0.60726	0	0
V134	0.01542	0.01694	0.29348	0.00513	0.36714	0.03186	0.12584	0.00674	0.00191	0.13555
V135	0.03188	0.1326	0.17812	0	0.08868	0.00155	0.01902	0	0.54816	0
V136	0	0.4668	0.05001	0.15115	0.23169	0	0.00265	0	0	0.0977
V137	0	0.03418	0.03335	0.0013	0.00544	0.44707	0.37345	0	0.1011	0.00411
V138	0.00306	0.0581	0.04835	0	0.0633	0.12181	0.44338	0.00036	0.06004	0.20161
V139	0.59892	0	0	0	0.09141	0.08335	0.00649	0	0.21983	0
V140	0.01741	0.00425	0.38471	0.46312	0.0346	0.05417	0.02894	0	0.00773	0.00508
V141	0	0.01553	0.09922	0.78093	0.01024	0.03033	0.03338	0	0.01099	0.01938
V142	0	0.0351	0.05856	0.2488	0	0.13362	0.4813	0.0014	0.02693	0.01428
V143	0.00984	0.6383	0.02962	0.0435	0.27109	0.00213	0.00387	0.00166	0	0
V144	0	0.01915	0.01584	0.00436	0	0.4764	0.42247	0.02041	0.03942	0.00195
V145	0.02017	0.06998	0.08236	0.52473	0.02524	0.0157	0.02376	0.23605	0.002	0
V146	0.02697	0	0.54315	0	0.05018	0.01226	0.03071	0.16155	0	0.17518
V147	0.01941	0	0.04899	0.0047	0.23072	0	0.01137	0.02743	0.53799	0.11937
V148	0.03721	0.01559	0.02474	0.00868	0.03748	0.04953	0.04011	0	0.78667	0
V149	0	0.01707	0.07928	0.59333	0.00323	0	0.0265	0.12858	0.152	0
V150	0.06008	0	0.06475	0	0.3204	0.0041	0.01217	0.00482	0.00565	0.52802
V151	0	0	0.09612	0	0.1922	0.07597	0.01238	0	0	0.62332
V152	0.02351	0	0.0102	0.00066	0.02786	0	0.00197	0.86431	0	0.07149
V153	0.0074	0	0.03877	0	0.83544	0	0	0.11839	0	0
V154	0.07438	0.00174	0.66782	0.22095	0	0.01812	0.01167	0	0.00532	0
V155	0.06199	0	0.01044	0	0.00245	0.05876	0.01637	0.63936	0.20878	0.00184
V156	0.10352	0.01053	0.19126	0	0.00306	0.47302	0.0622	0.04082	0.11116	0.00443
V157	0.00316	0.31059	0.04499	0.03146	0.37367	0.20822	0.02272	0	0	0.00519
V158	0.26839	0.43551	0.00682	0	0.23981	0	0.00239	0.04708	0	0
V159	0.03099	0	0.30169	0	0.44323	0.01526	0.00795	0.11305	0	0.08784
V160	0.02813	0.67676	0.01369	0	0.27802	0	0	4e-04	0	0.00301
V161	0	0.01719	0.09468	0.80663	0.00404	0.01432	0.03308	0	0.03006	0
V162	0	0	0.08658	0	0.22735	0	0.0044	0	0	0.68168
V163	0.13395	0	0.82467	0	0	0.01228	0	0.02215	0.00191	0.00504
V164	0.05352	0	0.9069	0	0	0.01649	0.01025	0	0.01284	0
V165	0.01011	0	0.40169	0	0.14956	0	0.00239	0.01099	0	0.42526
V166	0.0259	0.08272	0.08634	0.57876	0.03277	0.0097	0.03445	0.08363	0.04689	0.01885
V167	0.91866	0	0	0	0	0.00266	0	0	0.07869	0
V168	0.06379	0.00432	0.01032	0	0.00932	0.23566	0.03554	0.45671	0.17528	0.00905
V169	0	0	0.07906	0.17413	0.1162	0.18892	0.02999	0.0101	0	0.4016
V170	0.03965	0.00099	0.02589	0.01251	0.03739	0.00392	0.01811	0	0.86154	0
V171	0.00831	0	0.27445	0.03392	0.02076	0.40427	0.06993	0.05411	0.13093	0.00331
V172	0	0.05349	0.02731	0	0	0.30831	0.51884	0.01199	0.0772	0.00286
V173	0.00026	0.03042	0.04218	0	0.04783	0.13667	0.42902	0	0.04937	0.26427
V174	0	0.04911	0.28608	0.36824	0.18229	0.02469	0.02208	0.01415	0	0.05337
V175	0.88301	0	0.09508	0	0	0.00593	0.00805	0.00794	0	0
V176	0.16115	0	0.00198	0	0	0.69633	0.06643	0	0.06699	0.00711
V177	0.74373	0	0.00997	0.08513	0.02884	0.00098	0	0.01764	0	0.1137
V178	0.17507	0	0.01777	0.01629	0.06186	0.61647	0.06236	0	0.0108	0.03938
V179	0.1449	0	0.04115	0	0.81383	0	0	0	0	0.00013
V180	0.44709	0.10051	0.04685	0.34458	0.03468	0.01144	0.01486	0	0	0
V181	0.03978	0.11915	0.68583	0	0.07938	0.01963	0.05499	0	0.00036	0.00089
V182	0.01846	0	0.03038	0.01766	0.36625	0	0.007	0.53808	0.01954	0.00264
V183	0	0.14368	0.08039	0.59149	0.03482	0.03515	0.11001	0	0.00446	0
V184	0.16751	0	0.0193	0.0022	0.02221	0.58764	0.05588	0.02679	0.00593	0.11253
V185	0.62277	0	0.01226	0.18382	0	0	0.00449	0.11899	0.05731	0.00036
V186	0.88328	0.00287	0.0072	0.08056	0	0.00667	0.00911	0.01032	0	0
V187	0.7917	0	0.09731	0	0	0.00272	0.00098	0.00712	0.07076	0.02941
V188	0.06799	0.05899	0.05327	0.04686	0.73892	0.00022	0.01061	0.01644	0	0.00671
V189	0.90722	0	0.00462	0.04373	0	0.01955	0	0.0096	0	0.01528
V190	0.02541	0.00204	0.02802	0.00576	0.11361	0.0844	0.0219	0	0.71886	0
V191	0.00206	0	0.13253	0.3436	0.44453	0.00824	0.04258	0.02646	0	0
V192	0	0	0.07645	0	0.42925	0.00105	0.00425	0.01339	0	0.47561
V193	0.07586	0.01166	0.24257	0.29649	0.14302	0.02364	0.10466	0.08791	0.01309	0.0011
V194	0	0	0.00899	0.01004	0	0.74828	0.18801	0	0.04256	0.00212
V195	0.02761	0.06288	0.02982	0	0.08565	0.26236	0.43389	0.06027	0.02604	0.0115
V196	0.78596	0.00116	0.01672	0.18892	0	0.00438	0.00276	0	0	1e-04
V197	0.0267	0.0059	0.03711	0.18073	0.02257	0	0.01908	0.50085	0.20706	0
V198	0.00247	0	0.05548	0	0.6414	0.22692	0.0385	0	0.03522	0
V199	0.01438	0.0024	0.12045	0	0.43818	0.03199	0.10534	0	0	0.28726
V200	0.00178	0	0.03479	0	0.51054	0.14981	0.17491	0.12325	0	0.00492
V201	0.22241	0.03174	0.01756	0	0.03932	0.01887	0.07742	0.00822	0.56274	0.02171
V202	0.04058	0.23483	0.52115	0	0.08896	0.01185	0.05652	0.00517	0.04094	0
V203	0.02083	0.05536	0.44448	0.10833	0.03639	0.02735	0.07969	0	0.22104	0.00653
V204	0.00565	0.15192	0.31959	0.26394	0.0631	0.07871	0.01958	0.08116	0.01634	0
V205	0.05835	0.08815	0.02695	0	0	0.14502	0.46234	0.09126	0.12529	0.00263
V206	0.31223	0	0.63734	0	0.02386	0	8e-04	0	0	0.02577
V207	0.01106	0.10704	0.07966	0.06172	0.21374	0	0.01458	0	0.19818	0.31402
V208	0	0	0.02721	0.05533	0	0.72523	0.07744	0	0.10706	0.00773
V209	0.03598	0	0.12197	0	0.83649	0.00552	0	0	0	5e-05
V210	0.05733	0	0.08931	0	0.68276	0	0.00569	0.15728	0	0.00763
V211	0.04525	0.03884	0.70797	0	0.02951	0.01596	0.04594	0.04542	0.0711	0
V212	0.10556	0.04692	0.01198	0	0.03344	0	0.00785	0.44408	0.35015	0
V213	0.1001	0	0.02149	0.00306	0.1671	0.61639	0.06881	0	0.00943	0.01362
V214	0	0.02655	0.02935	0	0.3501	0.14523	0.38221	0.00018	0.00147	0.06489
V215	0	0.04739	0.01547	0	0	0.19923	0.68165	0.00481	0.04975	0.0017
V216	0.00863	0.49491	0.02674	0	0.44933	0	0.00102	0.01816	0	0.00123
V217	0.01747	0.13704	0.07884	0.07274	0.29748	0.24235	0.02862	0.05552	0.00435	0.06559
V218	0.01767	0.00457	0.01826	0	6e-05	0.67314	0.21346	0	0.03389	0.03894
V219	0.02219	0	0.0094	0.06013	0	0	0.04495	0.86333	0	0
V220	0.00821	0.0125	0.06229	0.35728	0.017	0.00021	0.02218	0.07163	0.44869	0
V221	0.1646	0.06331	0.34924	0	0.06465	0	0.01983	0.10563	0.17699	0.05575
V222	0.05089	0	0.7633	0	0	0.16594	0.01352	0	0.00636	0
V223	0.04488	0	0.80784	0	0	0.08713	0.05196	0	0.00819	0
V224	0.04302	0	0.70459	0	0	0.00337	0.00438	0.09151	0.15313	0
V225	0.01214	0	0.37816	0.29794	0	0.00491	0.01516	0.29169	0	0
V226	0.02132	0.54637	0.00851	0	0.23213	0	0	0.19167	0	0
V227	0.04162	0	0.70669	0	0.24949	0	0	0	0.0022	0
V228	0.03631	0.46079	0.07911	0	0.20003	0	0.00371	0.19221	0.02338	0.00447
V229	0.6631	0	0	0	0	0.28268	0.03326	0.02096	0	0
V230	0	0.00925	0.08765	0.39563	0.07629	0.03175	0.10636	0	0.0089	0.28418
V231	0.04143	0.17516	0.02945	0.01553	0.09696	0.0894	0.01913	0.00678	0.52594	0.00024
V232	0.0414	0.27913	0.45686	0	0.1244	0	0	0.09821	0	0
V233	0.01066	0	0.05471	0.01543	0.68639	0.00785	0.00763	0	0.2159	0.00141
V234	0.02387	0.00522	0.02182	0	0.2341	0.02026	0.15518	0.53592	0	0.00362
V235	0.048	0	0.39902	0	0	0	0.00477	0.54339	0	0.00482
V236	0	0.00487	0.27172	0.23933	0.00024	0.38833	0.05375	0	0.04177	0
V237	0.03785	0	0.47991	0.08596	0.32339	0.02989	0.00811	0.03488	0	0
V238	0.03544	0.01742	0.31948	0	0.03214	0	0.00033	0.59519	0	0
V239	0.00217	0.12364	0.09003	0.52486	0.10632	0.03207	0.04868	0	0.00218	0.07006
V240	0.05689	0.02269	0.02642	0	0	0.40775	0.42246	0	0.03814	0.02565
V241	0.1587	0.01019	0.08809	0.63994	0.00983	0.03587	0.02679	0.02667	0.00392	0
V242	0.03724	0.00083	0.04018	0.04876	0.03396	0.0114	0.01829	0	0.80934	0
V243	0.02399	0.00154	0.05069	0.12894	0.04137	0.07702	0.05429	0	0.56583	0.05632
V244	0.0416	0.00988	0.4212	0	0	0.0946	0.34377	0.05643	0.03251	0
V245	0.15523	0.09764	0.17559	0	0.03291	0.46775	0.04804	0.01767	0.00518	0
V246	0	0.23527	0.02032	0	0.04966	0.13514	0.49195	0.00328	0.05967	0.0047
V247	0.05827	0	0.92273	0	0.0033	0	0	0	0.0157	0
V248	0.52982	0.04906	0	0	0.02826	0.03781	0.10941	0.24565	0	0
V249	0.05027	0	0.74771	0	0.11542	0	0	0	0.01286	0.07373
V250	0.00504	0.03378	0.04801	0.29697	0.026	0.25303	0.04967	0.27793	0.00078	0.00879
V251	0.60395	0.12658	0	0	0.15447	0	0	0.0841	0.02822	0.00269
V252	0.05813	0.40753	0.02138	0.03375	0.1554	0.22723	0.02668	0.06598	0	0.00392
V253	0.036	0	0.33442	0	0.01494	0.07533	0.02046	0	0.51885	0
V254	0.00036	0	0.06969	0.02272	0.86125	0.0061	0.00149	0	0	0.03839
V255	0.00394	0	0.03754	0	0.94811	0.00017	0.00316	0.00707	0	0
V256	0	0.02216	0.09191	0.78969	0	0.048	0.03561	0	0.01262	0
V257	0.40326	0	0.43162	0	0	0.14595	0.01917	0	0	0
V258	0	0	0.04927	0	0.85629	8e-05	0.00893	0	0	0.08543
V259	0.06793	0	0.02398	0.08325	0.14856	0	0.01686	0.65942	0	0
V260	0.02519	0.13207	0.01223	0	0.04926	0	0	0.78125	0	0
V261	0.20664	0.02755	0.00023	0	0	0.37806	0.28485	0	0.08661	0.01606
V262	0.00409	0.34431	0.11068	0	0.15086	0.32436	0.03094	0.01112	0	0.02363
V263	0.42708	0.3386	0	0	0.16857	0.01188	0.02679	0	0	0.02708
V264	0	0.0028	0.08947	0.54935	0.29715	0.02314	0.03808	0	0	0
V265	0.00912	0.25413	0.06926	0.30034	0.11236	0.05268	0.11829	0	0	0.08383
V266	0.02813	0.5469	0.12072	0	0.2266	0	0.00449	0.0289	0.04427	0
V267	0	0.16553	0.07315	0.00988	0.23214	0.00733	0.00523	0	0	0.50673
V268	0.00359	0.20348	0.06669	0.11	0.56904	0	0.01558	0.01801	0.00431	0.00929
V269	0.01406	0.00986	0.33333	0.58338	0	0.00438	0.02334	0.00514	0.02649	0
V270	0.02222	0	0.03703	0	0.93397	0	0	0.00658	0	0.00021
V271	0.05262	0.00287	0.18186	0	0.06896	0.01399	0.03148	0	0.64822	0
V272	0.02667	0.12375	0.08679	0	0.08746	0.14137	0.03555	0.2272	0.22001	0.05119
V273	0	0	0.04257	0.20128	0.06233	0.60268	0.06802	0	0.02312	0
V274	0.06693	0	0.13285	0.00164	0.14307	0.1617	0.02319	0.05592	0.00901	0.40569
V275	0	0.05234	0.04838	0	0.71207	0.04927	0.00529	0.0042	0	0.12845
V276	0.00052	0.09188	0.07922	0.40972	0.09797	0.0262	0.11222	0.01849	0.11172	0.05205
V277	0.02781	0.17218	0.51315	0.20163	0.07191	0	0.00829	0.00503	0	0
V278	0.10924	0.01241	0.10484	0	0.18845	0	0.0072	0	0	0.57786
V279	0.00091	0.12562	0.06607	0.28002	0.29426	0.05544	0.17769	0	0	0
V280	0.08353	0.0134	0.04484	0.05278	0.15191	0.30362	0.22802	0.10403	0.01068	0.00719
V281	0	0.01735	0.03837	0.00334	0.04693	0.6986	0.08205	0	0.02994	0.08342
V282	0	0.02282	0.09057	0.7861	0	0.00445	0.03187	0.02828	0.0359	0
V283	0.07004	0	0.07244	0.04382	0.52839	0.03681	0.01007	0.02605	0.21237	0
V284	0.00094	0	0.29131	0	0.16227	0	0.0079	0.00153	0	0.53605
V285	0.01704	0.10144	0.04148	0	0.12648	0	0.04605	0.38517	0	0.28233
V286	0.00656	0	0.11147	0.0304	0.08588	0.44275	0.0522	0	0	0.27073
V287	0.00944	0.03001	0.04538	0	0.08727	0.11803	0.36617	0	0.00918	0.33451
V288	0.02791	0.01017	0.03002	0	0	0.21105	0.03276	0.68809	0	0
V289	0.04059	0.12285	0.68216	0	0.13488	0	0	0.00089	0	0.01864
V290	0	0.03393	0.18545	0	0	0.33654	0.40199	0.00758	0.02645	0.00805
V291	0.81337	0	0.06382	0.03142	0.0102	0.07103	0.00837	0	0	0.00179
V292	0.03424	0	0.54962	0	0	0.36868	0.03394	0	0.01352	0
V293	0.07377	0	0.86562	0	0.00275	0	0	0.04355	0.00211	0.01221
V294	0.05748	0.17739	0.19239	0.00098	0.09191	0.01033	0.05279	0.00772	0.40903	0
V295	0.05173	0.03256	0.73493	0	0.03405	0.01771	0.00584	0.07693	0	0.04626
V296	0.0151	0.0052	0.11938	0.12693	0.30016	0.00594	0.02605	0.11945	0.28177	0
V297	0.20615	0.03817	0.04499	0	0.21884	0.00613	0.04667	0.00386	0	0.43518
V298	0	0.0217	0.12088	0.7662	0	0.01646	0.04177	0.00597	0.02703	0
V299	0.30613	0	0	0	0.1253	0.50455	0.04434	0	0.00112	0.01855
V300	0.00855	0	0.05238	0.21054	0.1882	0	0.02173	0.51861	0	0
V301	0.02793	0	0.00738	0.01412	0	0	0.00332	0.94726	0	0
V302	0.2256	0	0.07988	0	0	0	0	0.69452	0	0
V303	0.00862	0.41844	0.12866	0	0.16628	0.24966	0.02327	0	0	0.00506
V304	0.12687	0	0	0	0	0	0.00824	0.86489	0	0
V305	0.03777	0	0.41013	0	0.43204	0.0597	0.00581	0.00099	0	0.05356
V306	0	0.00535	0.04316	0.3358	0	0.43678	0.06807	0.05332	0.05753	0
V307	0.00535	0.0753	0.04385	0	0.87505	0	0	0	0	0.00044
V308	0.0096	0.62638	0.04128	0.00919	0.25303	0.01691	0.0109	0.0298	0	0.0029
V309	0.00774	0.11172	0.04294	0	0.82692	0	0.00257	0	0.00432	0.0038
V310	0.22247	0.0105	0.02811	0	0.58631	0.0227	0.00127	0.08997	0	0.03866
V311	0.92699	0	0	0	0	0	0	0.07301	0	0
V312	0.0137	0.00014	0.16478	0	0.13828	0.00325	0.0175	0.21424	0	0.44811
V313	0.00556	0	0.01269	0	0	0.46285	0.05575	0.42007	0.00605	0.03703
