Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V127	0	0.04868	0.8811	0.07022	0	0
V128	0.3771	0.30942	0.08666	0.20283	0.02398	0
V129	0	0.04236	0.91216	0.04548	0	0
V130	0.55133	0.18062	0	0.26805	0	0
V131	0.00277	0.02844	0	0.07829	0.77735	0.11315
V132	0	0.50308	0.49692	0	0	0
V133	0	0.2342	0.67515	0.09065	0	0
V134	0.19382	0.73224	0	0.0254	0.04854	0
V135	0.03669	0.04833	0.84187	0	0	0.07312
V136	0.06395	0.82709	0.07487	0.03409	0	0
V137	0	0.19193	0.64686	0.02678	0.13443	0
V138	0	0.01831	0	0.51224	0.02506	0.44439
V139	0	0.06138	0.12571	0.03701	0.45273	0.32317
V140	0.6571	0.28118	0	0.06172	0	0
V141	0.25584	0.31673	0.11116	0.31627	0	0
V142	0.11704	0.8128	0	0.0569	0	0.01325
V143	0.03644	0.10643	0.72964	0.09135	0.03614	0
V144	0	0.17986	0	0.10384	0	0.7163
V145	0	0.00674	0	0.99326	0	0
V146	0.14707	0.04651	0.00533	0.0626	0.72754	0.01095
V147	0.51201	0.11893	0.07759	0.00744	0	0.28403
V148	0	0.1794	0.8206	0	0	0
V149	0	0.52227	0	0	0	0.47773
V150	0	0.01021	0	0.98979	0	0
V151	0	0.42199	0	0	0	0.57801
V152	0.04147	0.27771	0.53389	0.04979	0.08418	0.01296
V153	0	0.05169	0.69342	0.25489	0	0
V154	0.40984	0.23625	0	0	0	0.35391
V155	0.044	0.41958	0.05552	0.03477	0.44431	0.00182
V156	0	0.50957	0	0.03332	0.45711	0
V157	0	0.10796	0	0.31907	0	0.57297
V158	0	0.07889	0.92111	0	0	0
V159	0.12848	0.2813	0.38817	0.20205	0	0
V160	0	0.0346	0.94994	0	0	0.01546
V161	0	0.52094	0	0.43889	0.04017	0
V162	0	0.61211	0	0.1915	0.1964	0
V163	0	0.03247	0.96753	0	0	0
V164	0	0.37658	0.45246	0.14607	0.0249	0
V165	0.00839	0.05024	0	0.07963	0.79348	0.06826
V166	0	0.01539	0	0.21158	0.45081	0.32222
V167	0	0.01812	0.44674	0.53515	0	0
V168	0.69253	0.08659	0	0.22087	0	0
V169	0	0.04076	0.76968	0.18956	0	0
V170	0.46415	0.09761	0.06452	0.34203	0.03168	0
V171	0.01769	0.52028	0	0	0	0.46203
V172	0.03236	0.10914	0.62613	0.16327	0	0.06911
V173	0	0.04248	0.87745	0	0	0.08007
V174	0.65913	0.16847	0	0.00828	0.16412	0
V175	0.0281	0.77689	0.1507	0.03935	0.00497	0
V176	0	0.01966	0.98034	0	0	0
V177	0.07293	0.11944	0.37588	0.03475	0.13577	0.26123
V178	0	0.07193	0	0.06372	0.86435	0
V179	0	0.01363	0	0.78565	0.06843	0.1323
V180	0.26743	0.05314	0.17558	0.4304	0	0.07345
V181	0.63052	0.16576	0.0238	0.07844	0.02693	0.07456
V182	0	0.11351	0.86107	0.02543	0	0
V183	0	0.01339	0	0.98661	0	0
V184	0.4251	0.45475	0	0.03837	0.08178	0
V185	0.06444	0.62208	0	0.02581	0.10345	0.18423
V186	0	0.01423	0.65919	0.32658	0	0
V187	0.29575	0.56099	0	0.03218	0.11107	0
V188	0.01773	0.67465	0	0	0	0.30762
V189	0	0.0953	0.15678	0.074	0.57533	0.0986
V190	0	0.20156	0	0.0597	0.60531	0.13342
V191	0	0.64213	0	0	0	0.35787
V192	0.60842	0.2824	0.05989	0.03016	0.01913	0
V193	0	0.09362	0	0	0	0.90638
V194	0	0.04273	0	0.19366	0.76361	0
V195	0	0.02833	0.80508	0.11247	0.05412	0
V196	0	0.00811	0	0.99189	0	0
V197	0.2026	0.04944	0	0.05396	0.694	0
V198	0.09067	0.46501	0	0.22391	0.22041	0
V199	0	0.25816	0.06286	0.17221	0.50677	0
V200	0.0209	0.04914	0.65031	0.22313	0	0.05651
V201	0	0.01268	0	0.98732	0	0
V202	0.00428	0.09602	0.51013	0.04512	0.09426	0.25019
V203	0.56747	0.09931	0	0.33323	0	0
V204	0	0.06751	0	0.16565	0	0.76684
V205	0	0.04469	0.95531	0	0	0
V206	0	0.0573	0.08153	0.86117	0	0
V207	0.46372	0.2327	0	0.28562	0	0.01796
V208	0.39374	0.14519	0.41949	0.04158	0	0
V209	0.27436	0.55016	0	0.00127	0	0.1742
V210	0.06059	0.06673	0.87268	0	0	0
V211	0.62641	0.08404	0.06997	0.0068	0.12883	0.08396
V212	0	0.29104	0.22295	0.48601	0	0
V213	0	0.11351	0.27082	0.07255	0.54312	0
V214	0.84516	0.10522	0	0.04962	0	0
V215	0	0.72328	0	0	0	0.27672
V216	0.09188	0.55612	0.352	0	0	0
V217	0.13647	0.02964	0	0.12869	0.26326	0.44194
V218	0	0.35156	0	0.64844	0	0
V219	0.93174	0.0632	0	0	0	0.00506
V220	0.03099	0.05946	0	0.90955	0	0
V221	0.05164	0.84446	0.00607	0.09782	0	0
V222	0.04955	0.33232	0	0.23243	0.3857	0
V223	0	0.32979	0.29575	0	0	0.37446
V224	0	0.02925	0.42747	0.03701	0.50627	0
V225	0	0.02456	0	0	0	0.97544
V226	0.28481	0.10189	0.20739	0.33875	0.06715	0
V227	0.72251	0.05718	0	0.2172	0	0.00311
V228	0.12375	0.27778	0.55697	0.04149	0	0
V229	0.15471	0.05812	0.40618	0.29879	0.0822	0
V230	0	0.18831	0.81169	0	0	0
V231	0	0.05194	0	0.94806	0	0
V232	0.35574	0.05125	0	0.28998	0	0.30303
V233	0.85763	0.09403	0	0.04834	0	0
V234	0.47705	0.06527	0	0.03609	0.42159	0
V235	0.01444	0.05076	0	0.9348	0	0
V236	0.00385	0.02761	0.1727	0.05778	0.5395	0.19856
V237	0	0.02779	0.88794	0.08427	0	0
V238	0.70423	0.05411	0	0.08796	0	0.1537
V239	0.58541	0.09474	0.07738	0.15723	0.08524	0
V240	0	0.24245	0	0.1863	0.57125	0
V241	0.58359	0.21824	0	0.19817	0	0
V242	0.23214	0.08951	0	0.22727	0.02393	0.42716
V243	0	0.41425	0.55385	0.0319	0	0
V244	0.07944	0.04874	0	0.02922	0.57534	0.26727
V245	0.80083	0.05658	0	0	0	0.14259
V246	0	0.06531	0.22208	0.46474	0.24787	0
V247	0.17562	0.11448	0	0.18304	0	0.52687
V248	0.25307	0.07676	0	0.289	0.38116	0
V249	0.24068	0.20562	0.43077	0.04879	0	0.07414
V250	0	0.02387	0	0.97613	0	0
V251	0	0.6352	0.14973	0.21507	0	0
V252	0	0.02232	0	0.97768	0	0
V253	0	0.06572	0	0.51459	0.06502	0.35466
V254	0.00772	0.31101	0.04037	0.28549	0.33448	0.02094
V255	0.4372	0.36303	0.0441	0.08558	0.00868	0.06141
V256	0	0.98198	0	0.01802	0	0
V257	0.02454	0.48766	0	0.07109	0.38923	0.02748
V258	0	0.25497	0.11919	0.62584	0	0
V259	0	0.60462	0.39538	0	0	0
V260	0.1012	0.07321	0	0.06573	0.68195	0.07791
V261	0.57934	0.07101	0	0.0481	0.1923	0.10924
V262	0.03476	0.06592	0.89348	0.00584	0	0
V263	0	0.08431	0.71308	0.20262	0	0
V264	0.68568	0.07857	0.07365	0.03599	0.0163	0.1098
V265	0	0.03822	0	0.09837	0.8634	0
V266	3e-04	0.05757	0	0	0	0.94213
V267	0.13669	0.78166	0	0.08164	0	0
V268	0.9218	0.0782	0	0	0	0
V269	0	0.06939	0.09708	0.83353	0	0
V270	0.30671	0.57062	0	0.03427	0.08839	0
V271	0	0.12829	0.25849	0	0	0.61322
V272	0	0.02981	0	0.16083	0.78418	0.02517
V273	0.05078	0.03508	0	0.16534	0.7488	0
V274	0	0	0.1433	0.02445	0	0.83225
V275	0.75716	0.24284	0	0	0	0
V276	0.00721	0.31708	0.05034	0.09784	0	0.52753
V277	0.46302	0.06344	0	0.00368	0.08513	0.38473
V278	0.11774	0.16693	0.05909	0.33265	0.32358	0
V279	0.02709	0.08068	0.20179	0.0282	0	0.66224
V280	0.04797	0.04958	0	0.90245	0	0
V281	0	0.95157	0.01033	0.0381	0	0
V282	0	0.06315	0	0.13688	0.79998	0
V283	0	0.47349	0	0.04546	0.48105	0
V284	0	0.12973	0.3613	0.40868	0	0.1003
V285	0	0.02375	0	0.97625	0	0
V286	0.67798	0.10632	0.03184	0.18386	0	0
V287	0	0.04503	0	0.16826	0.78622	0.00049
V288	0	0.32973	0	0.01516	0.06357	0.59154
V289	0	0.10218	0.81075	0.08706	0	0
V290	0	0.01224	0.21593	0.77183	0	0
V291	0	0.04421	0	0.95579	0	0
V292	0.09007	0.13932	0	0.69523	0.07538	0
V293	0	0.06653	0	0.07554	0.85793	0
V294	0.60148	0.08146	0	0.02478	0.26555	0.02672
V295	0.01396	0.01588	0	0	0	0.97016
V296	0	0.43675	0.07062	0.39065	0	0.10198
V297	0	0.03924	0	0	0	0.96076
V298	0	0.83517	0.16483	0	0	0
V299	0.10385	0.12497	0.77118	0	0	0
V300	0.83659	0.16341	0	0	0	0
V301	0.52	0.46823	0.01082	0.00095	0	0
V302	0	0.30907	0.0314	0.65953	0	0
V303	0	0.8037	0.05192	0.04798	0.0964	0
V304	0	0.0378	0	0.06746	0.89474	0
V305	0	0.02413	0.17745	0.54941	0.03538	0.21363
V306	0.29353	0.12695	0	0	0	0.57952
V307	0.19202	0.04729	0	0.06473	0.68669	0.00927
V308	0	0.01055	0	0.98945	0	0
V309	0	0.56335	0	0.43665	0	0
V310	0	0.43386	0.29829	0	0	0.26784
V311	0.43484	0.03169	0	0	0	0.53347
V312	0.09525	0.05449	0	0.45129	0.39897	0
V313	0.13384	0.03823	0	0	0	0.82793
V314	0.19943	0.06803	0	0.73254	0	0
V315	0.15949	0.81809	0	0.01669	0.00574	0
V316	0.06516	0.034	0	0.05419	0	0.84665
V317	0	0.02764	0	0.82703	0	0.14534
V318	0	0.01882	0	0.98118	0	0
V319	0.37978	0.23436	0.25109	0.13477	0	0
V320	0.25856	0.23816	0.36875	0.09604	0	0.03848
V321	0	0.67916	0	0.32084	0	0
V322	0.00645	0.02915	0.03306	0.07754	0.73186	0.12193
V323	0	0.31044	0	0.49056	0.199	0
V324	0.00973	0.07199	0	0.30817	0.3955	0.21461
V325	0.05314	0.94411	0.00274	0	0	0
V326	0.15267	0.84557	0	0.00176	0	0
V327	0.04176	0.0496	0.90864	0	0	0
V328	0.15565	0.25389	0.17887	0.19565	0.21594	0
V329	0	0.03243	0.631	0.01967	0.3169	0
V330	0	0.03137	0.96863	0	0	0
V331	0.79026	0.13227	0.00529	0.07218	0	0
V332	0	0.09209	0.13077	0.03108	0.38059	0.36547
V333	0	0.04669	0.52326	0.41114	0.01892	0
V334	0	0.42627	0.47366	0.10007	0	0
V335	0.10303	0.05586	0.80146	0	0	0.03965
V336	0.3467	0.6533	0	0	0	0
V337	0.03041	0.23387	0	0.06207	0.67364	0
V338	0.78517	0.07783	0	0.00727	0.12973	0
V339	0.05352	0.13061	0.44698	0.28493	0	0.08396
V340	0.65682	0.31366	0	0.02953	0	0
V341	0.23262	0.09661	0	0.67076	0	0
V342	0	0.03288	0	0.80101	0	0.16611
V343	4e-04	0.19763	0.09573	0	0	0.70624
V344	0	0.72723	0	0.05564	0.12907	0.08806
V345	0	0.02628	0	0.08053	0.89319	0
V346	0.1276	0.05562	0	0.52487	0.29191	0
V347	0.49778	0.19075	0	0.10694	0.20454	0
V348	0.07801	0.17903	0.73736	0.00559	0	0
V349	0.75408	0.14815	0	0.09777	0	0
V350	0.45291	0.09075	0.10065	0.24196	0	0.11373
V351	0.07729	0.10086	0	0	0	0.82184
V352	0	0.37079	0	0.01372	0.27323	0.34226
V353	0	0.17655	0.82345	0	0	0
V354	0.08875	0.08523	0.24355	0.00767	0.28904	0.28575
V355	0	0.0493	0.9507	0	0	0
V356	0.56379	0.17893	0	0.25728	0	0
V357	0.30974	0.06712	0.43191	0.02235	0.16887	0
V358	0	0	0.01139	0.00635	0	0.98226
V359	0.10029	0.13677	0	0.74393	0.01902	0
V360	0.52003	0.06179	0	0.24022	0.17796	0
V361	0	0.98075	0	0.01925	0	0
V362	0	0.5859	0	0.4141	0	0
V363	0.80569	0.13302	0.00454	0	0.05675	0
V364	0	0.21051	0	0.05158	0.0345	0.7034
V365	0.41144	0.44812	0	0.14045	0	0
V366	0.05611	0.30019	0.55941	0.07978	0.0045	0
V367	0	0.02626	0	0.72276	0.25098	0
V368	0	0.15041	0.0451	0.05735	0.08328	0.66386
V369	0.00283	0.06092	0	0.13526	0.77231	0.02867
V370	0	0.11695	0.74132	0.13375	0	0.00799
V371	0	0.28674	0	0.58223	0	0.13102
V372	0.00278	0.79693	0	0.05855	0.11094	0.0308
V373	0.88354	0.06721	0	0	0	0.04925
V374	0.14466	0.06583	0.24229	0.54722	0	0
V375	0.4396	0.07078	0.17965	0.07486	0.23511	0
V376	0	0.03871	0	0.16093	0	0.80036
V377	0.02909	0.05409	0.44674	0.02748	0.44259	0
V378	0	0.08541	0.18091	0	0	0.73368
V379	0.41109	0.04381	0.08473	0	0	0.46037
V380	0	0.0574	0	0.08756	0.85503	0
V381	0.32029	0.09109	0.30853	0.2801	0	0
V382	0	0.04271	0	0.29154	0.66575	0
V383	0.16679	0.09224	0.42819	0.31277	0	0
V384	0	0.07043	0.92389	0.00568	0	0
V385	0	3e-05	0	0	0	0.99997
V386	0.63788	0.10208	0.25463	0	0.0054	0
V387	0.19375	0.0685	0.00348	0.73426	0	0
V388	0.78001	0.11663	0.10337	0	0	0
V389	0.18963	0.1035	0	0	0	0.70687
V390	0	0.0664	0	0.86356	0	0.07004
V391	0	0.04532	0	0.72778	0.22691	0
V392	0	0.04693	0.53801	0.08121	0	0.33385
V393	0	0.18629	0.4626	0.08498	0.07002	0.19612
V394	0	0.01598	0	0.97532	0.00871	0
V395	0	0.06742	0.93258	0	0	0
V396	0.48635	0.12749	0	0.38616	0	0
V397	0	0.19019	0	0	0	0.80981
V398	0.00336	0.78109	0	0.06228	0.15327	0
V399	0	0.03477	0.94334	0.02189	0	0
V400	0	0.0199	0	0.44991	0	0.53019
V401	0.14572	0.0675	0.74436	0.00263	0.03979	0
V402	0	0.05305	0	0.94695	0	0
V403	0	0	0	0.06649	0.33313	0.60038
V404	0	0.035	0.965	0	0	0
V405	0.38085	0.41163	0.06292	0.07413	0.07047	0
V406	0.03791	0.09592	0.1825	0.13192	0.12688	0.42487
V407	0	0.04774	0.80296	0	0	0.1493
V408	0	0.13345	0	0.82092	0	0.04563
V409	0.89478	0.10522	0	0	0	0
V410	0.90605	0.09395	0	0	0	0
V411	0	0	0	0.26602	0	0.73398
V412	0.60593	0.24628	0.01628	0.05558	0.07594	0
V413	0	0.12039	0	0.87961	0	0
V414	0.04191	0.1162	0	0.72262	0.11927	0
V415	0	0.04077	0.37845	0.47956	0.04609	0.05513
V416	0	0.17342	0	0.36427	0.39673	0.06557
V417	0.01212	0.02424	0.02485	0.11366	0	0.82514
V418	0	0.10417	0.46894	0.18218	0.24472	0
V419	0	0	0	0	0	1
V420	0	0	0	0	0	1
V421	0.01568	0.08812	0	0.15335	0.74285	0
V422	0.18952	0.34534	0	0.03572	0.42942	0
V423	0	0.18228	0	0.81772	0	0
V424	0.80153	0.16415	0	0.03432	0	0
V425	0	0.11843	0	0.05721	0.82436	0
V426	0	0.02127	0.15598	0	0	0.82275
V427	0.56317	0.17685	0.11955	0.14042	0	0
V428	0.22626	0.06901	0	0.70473	0	0
V429	0	0.03312	0.06872	0.71364	0.18453	0
V430	0	0.11933	0.65891	0.20742	0	0.01433
V431	0	0.03375	0.96625	0	0	0
V432	0	0.45901	0	0.54099	0	0
V433	0	0.01311	0	0.98689	0	0
V434	0	0.29533	0.14767	0.557	0	0
V435	0	0.01497	0	0.0486	0.76064	0.17579
V436	0.82936	0.17064	0	0	0	0
V437	0.25352	0.32727	0.33518	0.02108	0.05812	0.00483
V438	0	0.44008	0	0.11809	0.44182	0
V439	0	0.04023	0.04582	0.066	0.84795	0
V440	0.12621	0.09092	0.4772	0.07473	0.15742	0.07352
V441	0	0.08935	0.54305	0.14583	0	0.22177
V442	0.51191	0.17472	0.1683	0.07219	0	0.07288
V443	0	0.02133	0.02296	0.95571	0	0
V444	0.8186	0.10065	0	0.0257	0.05505	0
V445	0.90601	0.09399	0	0	0	0
V446	0	0.63533	0.35119	0.01347	0	0
V447	0.00134	0.27494	0	0.24527	0	0.47845
V448	0	0.05932	0.94068	0	0	0
V449	0.61792	0.09123	0	0.29085	0	0
V450	0.05325	0.06287	0.76841	0.00076	0.11471	0
V451	0.07412	0.0865	0.12223	0.22398	0.49318	0
V452	0	0.03236	0	0.57026	0	0.39738
V453	0.31878	0.0645	0.52887	0.08786	0	0
V454	0.15852	0.11167	0.07504	0.65477	0	0
V455	0.05522	0.90968	0.01157	0.02353	0	0
V456	0.91022	0.07929	0	0.00118	0.00932	0
V457	0	0.01572	0	0.01957	0.16702	0.79769
V458	0.02986	0.03431	0.47067	0.03144	0.36378	0.06994
V459	0	0.04034	0.63469	0.32497	0	0
V460	0.41361	0.11149	0.2514	0.1407	0	0.0828
V461	0.28696	0.09154	0	0.53583	0.08568	0
V462	0	0.02767	0.97233	0	0	0
V463	0	0.0422	0	0.11758	0.84021	0
V464	0.0171	0.92702	0	0.05588	0	0
V465	0.40341	0.14559	0.45099	0	0	0
V466	0.02091	0.06647	0	0.88551	0.0271	0
V467	0.91497	0.08503	0	0	0	0
V468	0.36016	0.16229	0.05002	0.31042	0.11712	0
V469	0	0.15774	0.76867	0.06681	0	0.00677
V470	0.64779	0.08305	0	0.08952	0.17964	0
V471	0	0.25048	0.64309	0.05843	0	0.048
V472	0.03023	0.5979	0	0.07581	0.29606	0
V473	0	1	0	0	0	0
V474	0	0.04767	0.40385	0.54848	0	0
V475	0.02177	0.19428	0.29954	0.25036	0.23405	0
V476	0.4922	0.06922	0	0.22549	0	0.2131
V477	0.01396	0.69022	0.03366	0.12367	0	0.13849
V478	0	0.0431	0.94659	0	0	0.01031
V479	0	0.17183	0.82817	0	0	0
V480	0	0.24748	0	0.4222	0.33031	0
V481	0.45846	0.15015	0.07321	0.10022	0.21797	0
V482	0.49034	0.03722	0	0	0	0.47244
V483	0	0.94321	0.05632	0.00046	0	0
V484	0.8688	0.08574	0.02747	0	0.018	0
V485	0.2616	0.17041	0.52442	0.04356	0	0
V486	0.21919	0.04553	0.72626	0	0	0.00902
V487	0	0.37422	0	0.05079	0.575	0
V488	0.26635	0.70361	0	0.03004	0	0
V489	0.83539	0.1028	0.03968	0.00086	0.02127	0
V490	0	0.0486	0	0.02861	0	0.92279
V491	0.05579	0.32136	0.40593	0.0096	0.20733	0
V492	0	0.04777	0.23017	0.11399	0.00849	0.59958
V493	0.80512	0.19488	0	0	0	0
V494	0	0.01944	0.35487	0	0	0.62569
V495	0.21982	0.58037	0.19981	0	0	0
V496	0.19795	0.16619	0.31529	0	0.17516	0.14541
V497	0	0.22408	0.13416	0.08697	0.55479	0
V498	0.04576	0.14468	0.39518	0.41424	0.00014	0
V499	0	0.74075	0.18075	0.0785	0	0
V500	0.55115	0.23966	0.01817	0.07242	0.1186	0
V501	0.03092	0.94322	0	0.02586	0	0
V502	0	0.02689	0	0.35579	0.61732	0
V503	0.04727	0.37695	0	0.57578	0	0
V504	0	0.95261	0.04358	0.00381	0	0
V505	0	0.02507	0.54112	0.43381	0	0
V506	0.28513	0.04539	0	0.19442	0	0.47506
V507	0	0	0	0	0	1
V508	0	0.65788	0.02012	0.14996	0.17204	0
V509	0	0.03532	0	0.90182	0.06286	0
V510	0.9135	0.0865	0	0	0	0
V511	0	0.01894	0	0.24932	0	0.73174
V512	0.03555	0.25065	0.69084	0	0	0.02295
V513	0	0.04923	0.20774	0.11689	0.62614	0
V514	0	0.89038	0.05315	0	0	0.05647
V515	0.01814	0.43582	0	0.54604	0	0
V516	0	0.072	0.87623	0.00998	0.04178	0
V517	0	0.01697	0.41486	0.29252	0.27565	0
V518	0.42087	0.43605	0	0.14271	0	0.00037
V519	0.04357	0.61864	0	0.07846	0	0.25933
V520	0.75728	0.15023	0	0.09249	0	0
V521	0.07287	0.04111	0	0.07868	0.80734	0
V522	0.4323	0.23014	0	0.03766	0.17271	0.1272
V523	0.42085	0.22042	0.01599	0.15651	0	0.18623
V524	0.00633	0.0301	0.01299	0.26646	0.56055	0.12357
V525	0.35528	0.03165	0	0	0	0.61307
V526	0	0.81548	0.10361	0.0328	0.04811	0
V527	0.34406	0.07325	0.58269	0	0	0
V528	0.8507	0.08653	0.06277	0	0	0
V529	0.01569	0.12572	0	0.85859	0	0
V530	0.00744	0.27057	0.4013	0.16157	0.00075	0.15837
V531	0.90618	0.09382	0	0	0	0
V532	0.0728	0.05105	0.03307	0.75251	0.09057	0
V533	0.01134	0.02681	0.29734	0.04848	0.27331	0.34273
V534	0	0.01038	0	0.75194	0.02922	0.20846
V535	0.57332	0.10542	0.19076	0.13051	0	0
V536	0	0.02843	0.8072	0.16437	0	0
V537	0	0.67191	0	0.32809	0	0
V538	0	0	0	0.42719	0	0.57281
V539	0	0.02217	0	0.87422	0.10361	0
V540	0.37394	0.06104	0.35543	0.02322	0.18637	0
V541	0	0.26573	0	0.73427	0	0
V542	0	0.61132	0	0.38233	0.00635	0
