CD56NK	CD4MemoryT	CD19B	CD14
V46	0.89253	0.01931	0.07838	0.00977
V47	0.58569	0.08104	0.27743	0.05584
V48	0.8941	0.08347	0.00186	0.02056
V49	0.81025	0.09053	0	0.09922
V50	0.04775	0.89776	0.0545	0
V51	0.40709	0.34901	0.24004	0.00386
V52	0.01314	0.03391	0.91423	0.03873
V53	0.82658	0.05678	0.11215	0.00449
V54	0.56414	0.08803	0.33464	0.01319
V55	0.18349	0.01702	0.16231	0.63718
V56	0.0165	0	0.03279	0.95071
V57	0.08334	0.91018	0.00648	0
V58	0.60527	0	0.00904	0.38569
V59	0.55994	0.33862	0.06362	0.03782
V60	0.08339	0.03441	0.2506	0.6316
V61	0.86537	0.02914	0.00211	0.10337
V62	0.93898	0.00651	0.03284	0.02166
V63	0.00941	0.90445	0.08614	0
V64	0.0043	0.82899	0	0.1667
V65	0.00129	0	0.04678	0.95193
V66	0.2336	0.68932	0.00517	0.07191
V67	0.16973	0.27539	0.55487	0
V68	0.10309	0.03305	0.00061	0.86325
V69	0.00909	0.24929	0.69568	0.04595
V70	0.64239	0.04918	0.12698	0.18146
V71	0.12056	0	0.28508	0.59436
V72	0.65569	0.0494	0.04144	0.25348
V73	0.13642	0.64757	0.10295	0.11305
V74	0.04323	0.17067	0.78609	0
V75	0.75728	0	0.12398	0.11874
V76	0	0.04787	0.10761	0.84452
V77	0.00801	0.15458	0	0.83741
V78	0.29225	0.01529	0.10933	0.58312
V79	0.00278	0.02393	0.84019	0.1331
V80	0.40662	0	0.47143	0.12194
V81	0.04232	0.08771	0.86997	0
V82	0.00226	0.02102	0.97378	0.00294
V83	0.07872	0.05346	0.02213	0.8457
V84	0.37029	0	0.08682	0.54289
V85	0.07868	0.22573	0.40247	0.29311
V86	0.03133	0.00939	0.90311	0.05617
V87	0.01748	0.89246	0.0217	0.06836
V88	0.11328	0	0.17852	0.7082
V89	0.00112	0	0.11686	0.88202
V90	0.01524	0.95782	0.02694	0
V91	0.01724	0.80657	0.15606	0.02012
V92	0.5112	0	0.29516	0.19364
V93	0.87903	0.00065	6e-05	0.12026
V94	0.00171	0.30683	0.00043	0.69103
V95	0.30713	0.3607	0.11259	0.21958
V96	0.02751	0.01093	0.00195	0.9596
V97	0.80578	0.03153	0.1575	0.00519
V98	0.78324	0.21203	0.00103	0.00371
V99	0.88081	0.00874	0.09909	0.01135
V100	0.05743	0.00064	0.91559	0.02634
V101	0.00634	0	0.00108	0.99259
V102	0.95819	0.01445	0.0035	0.02386
V103	0	0	0.03826	0.96174
V104	0.01827	0.97498	0.00361	0.00313
V105	0.041	0.95342	0.00557	0
V106	0.10209	0.5419	0.33354	0.02247
V107	0.22251	0.0999	0.62187	0.05572
V108	0.16606	0.76799	0.06594	0
V109	0.00146	0.04835	0.55792	0.39227
V110	0.03863	0.94662	0.01475	0
V111	0.94576	0	0.03748	0.01675
V112	0.07827	0	0.33675	0.58498
V113	0.14251	0.01031	0.10125	0.74592
V114	0.19825	0	0.02651	0.77524
V115	0.0053	0.79812	0.19659	0
V116	0.11731	0.22472	0.36786	0.29011
V117	0.80662	0.14879	0.01105	0.03355
V118	0.14549	0.52049	0.00656	0.32745
V119	0.06249	0.00098	0.01265	0.92389
V120	0.05572	0.01835	0.91529	0.01063
V121	0.66563	0.0291	0.0403	0.26497
V122	0.96677	0.00159	0.00608	0.02555
V123	0	0.38698	0.00907	0.60394
V124	0.76307	0.1818	0	0.05513
V125	0.50499	0.35528	0.13973	0
V126	0.0064	0.03751	0.01251	0.94359
V127	0.11146	0	0.1674	0.72114
V128	0.00505	0	0.05516	0.93979
V129	0.73035	0.12639	0.11845	0.02481
V130	0.00451	0.69201	0.30348	0
V131	0.01324	0.89939	0	0.08736
V132	0.95712	0.00079	0.00887	0.03321
V133	0.95218	0.00222	0.02156	0.02405
V134	0.06579	0.27081	0.07628	0.58713
V135	0.02985	0	0.10207	0.86808
V136	0.23724	0.27121	0	0.49155
V137	0.73372	0.00368	0.17202	0.09058
V138	0.2331	0.30816	0.13155	0.32719
V139	0.38875	0.08293	0.13811	0.3902
V140	0.00294	0.00798	0.0145	0.97458
V141	0.03108	0.04902	0.51624	0.40367
V142	0.83895	0.0018	0.14888	0.01038
V143	0.48734	0.13282	0.02314	0.3567
V144	0.12041	0.03765	0.09554	0.7464
V145	0.00258	0.80159	0.19583	0
V146	0.02387	0	0.00752	0.96861
V147	0.93897	0.00344	0.0071	0.05049
V148	0.0941	0.00594	0.53956	0.3604
V149	0.3125	0.49788	0.18961	0
V150	0.06517	0.15354	0.66125	0.12004
V151	0.21497	0.6024	0.00793	0.17469
V152	0.28017	0.40049	0.19347	0.12588
V153	0.07524	0.76369	0.00492	0.15614
V154	0.31379	0.43103	0.25518	0
V155	0.58935	0.04164	0.22818	0.14083
V156	0.01384	0.04319	0.73087	0.21209
V157	0.34239	0.04293	0.25157	0.36311
V158	0.00578	0	0.00756	0.98666
V159	0.92178	0.01754	0.00056	0.06011
V160	0.6846	0	0.01974	0.29566
V161	0.16546	0	0.00584	0.82869
V162	0.03085	0.16505	0.02867	0.77544
V163	0.06271	0.43386	0.12259	0.38083
V164	0.37631	0.19022	0.05348	0.37999
V165	0	0.14336	0	0.85664
V166	0	0.01072	0.02426	0.96501
V167	0.29496	0	0	0.70504
V168	0.33755	0.56381	0.03582	0.06281
V169	0.14099	0	0.00726	0.85176
V170	0.05749	0	0.42794	0.51457
V171	0.12155	0.16465	0.67237	0.04143
V172	0.78592	0	0.20116	0.01292
V173	0.0035	0.04158	0.0084	0.94652
V174	0	0.05494	0.02645	0.91862
V175	0.03925	0	0.76842	0.19234
V176	0.00528	0.8595	0.13521	0
V177	0.00684	0.97718	0.00105	0.01492
V178	0.0026	0.70338	0	0.29402
V179	0.1163	0	0.2761	0.6076
V180	0.0257	0.91934	0.05496	0
V181	0.15408	0.03679	0.53438	0.27475
V182	0.38202	0.07674	0.46286	0.07837
V183	0.19813	0.79991	0.00196	0
V184	0.97555	0.00207	0.00712	0.01525
V185	0.65611	0.33961	0.00428	0
V186	0.08773	0.46834	0.25305	0.19088
V187	0.97165	0.00188	0.00941	0.01706
V188	0.02357	0.11514	0	0.86129
V189	0.81475	0	0.00288	0.18237
V190	0.74063	0.00166	0.24679	0.01091
V191	0.2195	0.11637	0.61766	0.04646
V192	0.34175	0.38611	0.01429	0.25784
V193	0.6627	0	0.16608	0.17122
V194	0.02739	0.96176	0.0025	0.00836
V195	0.00545	0.00938	0.98042	0.00475
V196	0.00175	0.00786	0.00068	0.9897
V197	0.3642	0	0.00317	0.63262
V198	0.04496	0.52401	0.37034	0.06069
V199	0.11344	0	0.09804	0.78853
V200	0.08948	0.48956	0.00054	0.42042
V201	0.0657	0.55128	0.15569	0.22734
V202	0.00404	0	0.72823	0.26773
V203	0.18089	0.41594	0.40317	0
V204	0	0.41416	0	0.58584
V205	0.01018	0.01589	0.96052	0.01341
V206	0.03538	0.03305	0.93157	0
V207	0.07756	0.07153	0.01379	0.83712
V208	0.30859	0.01496	0.66554	0.01092
V209	0.35135	0.39774	0.02559	0.22531
V210	0.06042	0.83962	0.05245	0.04751
V211	0.36725	0	0.00633	0.62642
V212	0.60432	0.00617	0.36215	0.02736
V213	0.65529	0	0.05211	0.2926
V214	0.32963	0.04668	0.10009	0.5236
V215	0.24073	0.01052	2e-04	0.74854
V216	0.01675	0	0.00633	0.97692
V217	0.01723	0.43008	0.19184	0.36084
V218	0.06361	0.3616	0.1191	0.45569
V219	0.06718	0.58112	0	0.3517
V220	0.00352	0.79799	0	0.19849
V221	0.78323	0	0	0.21677
V222	0.35833	0.03352	0.31563	0.29252
V223	0.00345	0.04805	0.83291	0.11559
V224	0.97148	0.00212	0.01165	0.01475
V225	0.04005	0.93144	0.02851	0
V226	0.38141	0.02845	0.58018	0.00996
V227	0.84642	0	0.13303	0.02055
V228	0.84435	0.01223	0.02366	0.11976
V229	0.00949	0.00424	0.95681	0.02946
V230	0.00425	0	0.0061	0.98964
V231	0.00031	0.14395	0.05221	0.80353
V232	0.02004	0.56279	0	0.41717
V233	0.63539	0.01945	0.13536	0.20981
V234	0.02285	0.96537	0.01178	0
V235	0.46462	0.01083	0.48469	0.03986
V236	0.02276	0.01793	0.8389	0.1204
V237	0.11543	0	0.0069	0.87767
V238	0.11315	0.60148	0.25264	0.03274
V239	0.03116	0.26836	0	0.70048
V240	0.575	0.00558	0.35356	0.06587
V241	0.00894	0	0.89192	0.09914
V242	0.12731	0.8144	0.05829	0
V243	0.27109	0.00519	0.60563	0.11809
V244	0.21637	0	0.65811	0.12551
V245	0.74285	0.18619	0.01422	0.05674
V246	0.04233	0.06707	0.87731	0.01329
V247	0.20701	0.00779	0.78383	0.00137
V248	0.0039	0	0.01355	0.98255
V249	4e-04	0.0114	0.88608	0.10213
V250	0.82901	0	0.15842	0.01257
V251	0.96564	0.01445	0.00375	0.01616
V252	0.00738	0.86592	0.12671	0
V253	0.33912	0.00268	0.08964	0.56856
V254	0.00661	0.97035	0.02304	0
V255	0.03179	0.93332	0.00112	0.03377
V256	0.18834	0.10971	0.56705	0.13491
V257	0.45235	0.0189	0.16556	0.36319
V258	0.18469	0.16992	0.43075	0.21464
V259	0.0153	0.23697	0.71438	0.03335
V260	0.00257	0.24022	0.75721	0
V261	0.66175	0	0.12795	0.2103
V262	0.0531	0	0.00039	0.94651
V263	0.01159	0.96635	0.0011	0.02096
V264	0.12191	0	0.32949	0.5486
V265	0.00498	0	0.07266	0.92236
V266	0.71641	0.2794	0.00419	0
V267	0	0.05795	0.1922	0.74984
V268	0.3445	0	0.07381	0.58169
V269	0.0032	0.58291	0.37406	0.03984
V270	0.71679	0	0.1698	0.1134
V271	0.85041	0.01189	0.0089	0.1288
V272	0.0355	0.83097	0.00142	0.13211
V273	0.02225	0	0.01034	0.96741
V274	0.73985	0	0.11679	0.14336
V275	0.00212	0.00963	0.98302	0.00523
V276	0.57717	0.22207	0.00057	0.20019
V277	0.00718	0.08196	0.08686	0.824
V278	0.00632	0	0.18598	0.80771
V279	0.74921	0.00666	0.05268	0.19144
V280	0.00578	0	0.00756	0.98666
V281	0.53956	0	0.07594	0.3845
V282	0.03633	0.01834	0.85532	0.09001
V283	0.22159	0.54677	0.02125	0.21039
V284	0.0153	0.95662	0.02808	0
V285	0.07517	0.00594	0.91889	0
V286	0.28331	0.53174	0.06393	0.12102
V287	0.08138	0.91465	0.00397	0
V288	0.00152	0.17068	0.36994	0.45785
V289	0.3672	0.10876	0.41169	0.11234
V290	0.89643	0.09584	0.00774	0
V291	0.5938	0.01901	0.37565	0.01154
V292	0.92751	0.00031	0.00047	0.07172
V293	0.33965	0	0.60546	0.05489
V294	0.04292	0.2374	0	0.71967
V295	0	0.05351	0.11575	0.83073
V296	0.18021	0.03941	0.64189	0.13848
V297	0.03162	0	0.02538	0.943
V298	0.36696	0.03389	0.59355	0.0056
V299	0.02882	0.14307	0	0.82811
V300	0	0	0.14252	0.85748
V301	0.08271	0.03171	0.68555	0.20003
V302	0.7425	0.25167	0.00101	0.00483
V303	0.00219	0.62541	0.35797	0.01444
V304	0.03211	0	0.704	0.26389
V305	0.07743	0.05341	0.41929	0.44987
V306	0.90297	0.0243	0.01501	0.05772
V307	0.01154	0.98041	0.00546	0.00259
V308	0.23017	0.10123	0.25193	0.41667
V309	0.32598	0.18301	0.00206	0.48894
V310	0.03942	0.1862	0.08934	0.68504
V311	0.59216	0.40588	0.00197	0
V312	0.07219	0.8168	0.10765	0.00336
V313	0	0.02394	0.00264	0.97342
V314	0.00116	0.35804	0.05488	0.58591
V315	0.08374	0.58062	0.00635	0.3293
V316	0.35013	0.03871	0.33553	0.27563
V317	0.05363	0.68777	0.0128	0.2458
V318	0.00967	0.4389	0	0.55143
V319	0.0384	0.01753	0.9008	0.04327
V320	0.05109	0.04784	0.68585	0.21522
V321	0.70383	0.29195	0.00422	0
V322	0.15515	0.19114	0.02219	0.63152
V323	0.02001	0	0.03658	0.94341
V324	0.80875	0.15456	0.02951	0.00718
V325	0.35676	0.62121	0.02203	0
V326	0	0.45925	0.03968	0.50107
V327	0	0.03819	0.04482	0.91698
V328	0.01948	0	0.70008	0.28045
V329	0.11568	0.01091	0.0941	0.77931
V330	0.37683	0	0.24295	0.38022
V331	0.29222	0.00814	0.00766	0.69198
V332	0	0	0.10261	0.89739
V333	0.49113	0.01049	0.32091	0.17747
V334	0.33478	0	0.26277	0.40245
V335	0.00768	0.25701	0.53582	0.19949
V336	0.16464	0.69358	0.00516	0.13661
V337	0.36555	0.35572	0.27345	0.00528
V338	0.00383	0.99141	0.00351	0.00125
V339	0.12527	6e-05	0.87106	0.00361
V340	0.02382	0.12075	0.51877	0.33667
V341	0.00397	0	0.02142	0.9746
V342	0.25291	0	0.54556	0.20153
V343	0.97316	0.00496	0.00369	0.01819
V344	0.78458	0.0734	0.14201	0
V345	0.01049	0.01382	0.97569	0
V346	0.20418	0.01656	0.20129	0.57797
V347	0.01342	0	0.06256	0.92402
V348	0.02716	0.6553	0.09638	0.22115
V349	0.41182	0.06107	0.35881	0.16829
V350	0.0188	0.8404	0.1408	0
V351	0.00042	0	0.26969	0.72989
V352	0.02979	0	0.85432	0.1159
V353	0.90674	0.00157	0.00868	0.083
V354	0.025	0.75218	0.19339	0.02942
V355	0.28503	0.00875	0.39601	0.31022
V356	0.00509	0	0.04328	0.95163
V357	0.07066	0.22369	0.23415	0.4715
V358	0.532	0.01576	0.01107	0.44117
V359	0.53007	0.00233	0.00521	0.46238
V360	0.64763	0.347	0.00537	0
V361	0.00128	0.44281	0.55591	0
V362	0.00389	0.98518	0.00753	0.00339
V363	0.14393	0.02303	0.41473	0.41831
V364	0.1396	0.00784	0.6948	0.15776
V365	0.20216	0	0	0.79784
V366	0.04827	0.684	0.03428	0.23345
V367	0.55739	0.04024	0	0.40237
V368	0.0576	0.7777	0.03819	0.12651
V369	0.0066	0.38238	0.61102	0
V370	0.3784	0.19735	0.40782	0.01643
V371	0.18892	0.72756	0.00746	0.07606
V372	0.09938	0	0.05419	0.84643
V373	0.04246	0.03452	0.40348	0.51954
V374	0.83014	0.00348	0.15666	0.00972
V375	0.00698	0	0.07307	0.91995
V376	0.00477	0	0.04244	0.95279
V377	0.74965	0	0.00158	0.24877
V378	0	0	0.27773	0.72227
V379	0.28942	0.07785	0	0.63273
V380	0.08926	0.00253	0.11889	0.78933
V381	0.74306	0	0.03939	0.21755
V382	0.06635	0.00789	0.92307	0.00269
V383	0.83957	0	0.01385	0.14658
V384	0.56682	0.01085	0.07108	0.35126
V385	0.89467	0.00067	0.03177	0.07289
V386	0.24351	0	0.07193	0.68456
V387	0.69351	0.05089	0.13909	0.11651
V388	0.43894	0.22324	0.09957	0.23825
V389	0.47933	0.44891	0.0018	0.06996
V390	0.36797	0.18336	0.44868	0
V391	0.37096	0.01564	0	0.61341
V392	0.48604	0.09534	0.10782	0.3108
V393	0.32769	0.10905	0.31837	0.24489
V394	0.03959	0.09678	0.05377	0.80986
V395	0.22633	0.30432	0.1596	0.30975
V396	0.00668	0.97709	0.00364	0.01259
V397	0.87327	0.02237	0.05476	0.04961
V398	0.43887	0.03148	0.04042	0.48923
V399	0.19281	0.55236	0.11131	0.14353
V400	0	0.47714	0.02037	0.50249
V401	0.0158	0.06392	0.80077	0.11951
V402	0.88358	0.10231	0.0141	0
V403	0.00393	0	0.02793	0.96814
V404	0.0634	0.09417	0.68545	0.15698
V405	0.16172	0	0.09112	0.74716
V406	0.73511	0.13475	0.00301	0.12713
V407	0.00383	0.99141	0.00351	0.00125
V408	0.05519	0.13073	0.35342	0.46067
V409	0.00144	0	0.00754	0.99102
V410	0.06256	0.9264	0.01104	0
V411	0.37038	0	0	0.62962
V412	0.11434	0.00656	0.43714	0.44196
V413	0.0228	0.40289	0.12507	0.44924
V414	0.01459	0.48508	0.309	0.19133
V415	0.42688	0	0.14973	0.42339
V416	0.00868	0.03282	0.9585	0
V417	0.43178	0.56635	0.00187	0
V418	0.02648	0.01225	0.0722	0.88907
V419	0.00554	0	0.00964	0.98481
V420	0.00215	0.88392	0.00351	0.11042
V421	0.13477	0.00244	0.67157	0.19121
V422	0.01877	0.00298	5e-05	0.9782
V423	0.05743	0.00064	0.91559	0.02634
V424	0	0	0.51625	0.48375
V425	0.02696	0.14446	0.64978	0.1788
V426	0.05762	0.00499	0.83236	0.10503
V427	0.03015	0.27787	0.13042	0.56157
V428	0.05764	0.81206	0.01936	0.11094
V429	0.00467	0	0.01323	0.9821
V430	0.83567	0.06912	0.00339	0.09182
V431	0.13481	0	0.35251	0.51269
V432	0.05062	0.01099	0.01231	0.92608
V433	0.03395	0.66866	0	0.2974
V434	0.27517	0.00663	0.01338	0.70482
V435	0.46458	0	0.05957	0.47585
V436	0.31948	0	0.05184	0.62868
V437	0.18579	0.10053	0	0.71368
V438	0.64406	0.05341	0.00575	0.29678
V439	0.00571	0.01607	0	0.97822
V440	0.42609	0	0.00555	0.56836
V441	0.04032	0.03787	0.57546	0.34635
V442	0.35268	0.22927	0.08732	0.33074
V443	0.74768	0	0.03982	0.2125
V444	0.01049	0.01382	0.97569	0
V445	0.6959	3e-05	0.26276	0.04131
V446	0.01734	0.8756	0.02109	0.08596
V447	0.71402	0.02115	0.11989	0.14493
V448	0	0.00038	0.10807	0.89155
V449	0.62096	0.00492	0.22285	0.15127
V450	0.15441	0.83741	0.00818	0
V451	0.95252	0.01431	0.00076	0.03241
V452	0.00827	0	0.02789	0.96384
V453	0.88302	0.01953	0.02434	0.07311
V454	0.00343	0.96864	0.02297	0.00496
V455	0.66781	0.00486	0.2344	0.09292
V456	0.36147	0.02687	0.33685	0.27482
V457	0.00147	0	0.00439	0.99414
V458	0.23219	0.09699	0	0.67082
V459	0.00658	0.81861	0.04725	0.12757
V460	0.96498	0.00114	0.00901	0.02487
V461	0.02425	0	0.00037	0.97538
V462	0.31669	0.12324	0	0.56007
V463	0.29168	0.43098	0.11531	0.16203
V464	0.46234	0.01698	0	0.52068
V465	0.45365	0.32838	0.00548	0.21249
V466	0.59405	0.0781	0	0.32784
V467	0.36741	0.56419	0.03769	0.03071
V468	0.60611	0.32431	0.01533	0.05424
V469	0.00053	0.0566	0.19761	0.74525
V470	0.61556	0.03083	0.12215	0.23145
V471	0.21742	0.01295	0.00434	0.76529
V472	0.30157	0.20197	0	0.49645
V473	0.07399	0.59127	0.33474	0
V474	0.06927	0	0.04778	0.88295
V475	0.15188	0.27752	0.02969	0.54092
V476	0.10748	0	0.01689	0.87563
V477	0.62795	0.00224	0.13737	0.23244
V478	0.09234	0.50278	0	0.40488
V479	0.00539	0.02443	0.83688	0.13331
V480	0.03557	0.17611	0.00805	0.78027
V481	0.1505	0.00123	0.83518	0.01309
V482	0.8209	0.0682	0.06853	0.04237
V483	0.06581	0.01682	0.02489	0.89249
V484	0.00414	0.00443	0.00532	0.9861
V485	0.08744	0.72624	0.00062	0.18571
V486	0.26416	0.13483	0.06838	0.53264
V487	0.02658	0	0.03325	0.94017
V488	2e-05	0	0.84474	0.15524
V489	0.25249	0.03461	0.70723	0.00567
V490	0.34578	0.19579	0.02309	0.43535
V491	0.5298	0.38982	0.00995	0.07042
V492	0.01428	0.88527	0.10046	0
V493	0.01154	0	0.00285	0.98561
V494	0.19258	0.0597	0.53186	0.21586
V495	0.26211	0.63833	0.09956	0
V496	0.29398	0.65698	0	0.04904
V497	0.00613	0.00409	0.98523	0.00454
V498	0.26263	0.013	0.01123	0.71314
V499	0.74712	0.16886	0.08402	0
V500	0.07115	0.04543	0.83209	0.05133
V501	0.0017	0	0.01483	0.98346
V502	0.68813	0.18179	0.11365	0.01643
V503	0.14	0.01101	0.12291	0.72607
V504	0.24917	0.67625	0.00206	0.07252
V505	0.16695	0.08798	0.19303	0.55203
V506	0.05944	0.15287	0.43369	0.35401
V507	0.66593	0.02087	0.06358	0.24962
V508	0.85817	0.07402	0.0117	0.05611
V509	0.21519	0.00484	0.4506	0.32938
V510	0.25966	0.51348	0.22686	0
V511	0.01416	0.28525	0.00881	0.69178
V512	0.18713	0	0.0264	0.78647
V513	0.05187	0.6864	0.18073	0.081
V514	0.00465	0.00577	0	0.98959
V515	0.80536	0.01126	0.01318	0.17021
V516	0.94733	0.03685	0.00106	0.01476
V517	0.00616	0	0.15409	0.83975
V518	0.96839	0.01147	0.00238	0.01776
V519	0.01242	0.86269	5e-05	0.12483
V520	0.00663	0	0.50211	0.49126
V521	0.65467	0.00717	0.29778	0.04038
V522	0	0.03497	0.50218	0.46285
V523	0.35885	0.02684	0.19289	0.42141
V524	0.00498	0.82027	0.15708	0.01767
V525	0.21459	0.08221	0.00085	0.70235
V526	0.66414	0.01613	0.02671	0.29303
V527	0.16327	0	0.29426	0.54247
V528	0.07365	0.88299	0	0.04336
V529	0.0212	0	0.13062	0.84818
V530	0.00023	0.11352	0.71607	0.17018
V531	0.01226	0.89901	0.08873	0
V532	0.12323	0.19528	0.00125	0.68024
V533	0.30114	0.24282	0.08704	0.36899
V534	0.00084	0	0.61484	0.38433
V535	0.47499	0	0	0.52501
V536	0.14544	0	0.2638	0.59077
V537	0.72761	0.16167	0.11072	0
V538	0.41037	0.00064	0.0311	0.55789
V539	0.30713	0.3607	0.11259	0.21958
V540	0.21606	0.72352	0.0317	0.02872
V541	0.00123	0.38685	0.01971	0.59221
V542	0.1524	0.02541	0.17412	0.64807
V543	0.86664	0	0.00236	0.131
V544	0.04475	0.00628	0.09498	0.85399
V545	0.32467	0.03782	0.02235	0.61515
V546	0.03378	0.92769	0.03853	0
V547	0.01814	0.67911	0.30275	0
V548	0.15765	0.79168	0.05067	0
V549	0.38843	0.00517	0.59297	0.01344
V550	0.51958	0	0	0.48042
V551	0.17231	0.7512	0.01238	0.06411
V552	0	0.40018	0	0.59982
V553	0.27078	0.06335	0.65104	0.01483
V554	0.01908	0.00868	0.00384	0.96841
V555	0.05061	0.10511	0.26556	0.57872
V556	0.00181	0.0107	0.94205	0.04543
V557	0.80248	0.00172	0.00128	0.19452
V558	0.04027	0.77925	0.00681	0.17367
V559	0.0071	0.83172	0.16117	0
V560	0.75449	0.24367	0.00102	0.00082
V561	0.00212	0.00963	0.98302	0.00523
V562	0.80865	0	0.06381	0.12755
V563	0.28335	0	0.71236	0.0043
V564	0.04064	0.02774	0.922	0.00962
V565	0.07938	0.15646	0.35047	0.41369
V566	0.69813	0.02114	0	0.28073
V567	0.19816	0.32947	0.00347	0.4689
V568	0.18361	0	0.01476	0.80163
V569	0.62598	0	0	0.37402
V570	0.00782	0.2294	0.67546	0.08732
V571	0.86973	0.04994	0.00041	0.07992
V572	0.49016	0	0.36124	0.14859
V573	0.02274	0.06211	0	0.91515
V574	0.02054	0.83842	0.14104	0
V575	0	0.00905	0.06238	0.92857
V576	0.15611	0.83034	0.01356	0
V577	0.00608	0	0.12337	0.87055
V578	0.02698	0.01153	0.64787	0.31362
V579	0.00586	0.93579	0.05768	0.00068
V580	0.09103	0	0.05229	0.85669
V581	0.02744	0.0073	0	0.96526
V582	0.59351	0.04672	0.00526	0.35451
V583	0	0	0.47852	0.52148
V584	0.64374	0.06258	0.24875	0.04493
V585	0	0	0.31414	0.68586
V586	0.24376	0	0.6107	0.14554
V587	0.30152	0	0.65641	0.04207
V588	0.5864	0.00128	0.00348	0.40884
V589	0.03802	0.85992	0.0267	0.07536
V590	0.03361	0.80699	0.1594	0
V591	0	0	0.11652	0.88348
V592	0.18829	0.0157	0.79601	0
V593	0.5669	0	0.11256	0.32054
V594	0.42261	0.20936	0.32343	0.0446
V595	0.00763	0	0.00546	0.98691
V596	0.00634	0.15976	0.1521	0.6818
V597	0.00098	0.58104	0.30966	0.10832
V598	0.00936	0.05094	0.93586	0.00383
V599	0.74599	0.22324	0.01142	0.01934
V600	0.408	0.40636	0.01476	0.17088
V601	0.11127	0.1487	0.02832	0.71171
V602	0.011	0	0.00241	0.98659
V603	0	0.22751	0	0.77249
V604	0.62686	0.04011	0.29793	0.0351
V605	0.03338	0.24047	0.38199	0.34416
V606	0.78605	0.05793	0.00138	0.15464
V607	0.63681	0	0.0512	0.31199
V608	0.20733	0.05681	0.33745	0.39841
V609	9e-04	0.11136	0.15759	0.73014
V610	0.79145	0	0.04067	0.16788
V611	0.21815	0	0.0141	0.76775
V612	0.01098	0.0298	0.85502	0.1042
V613	0.01536	0.28885	0.67136	0.02442
V614	0.79246	0.01109	0.01264	0.18381
V615	0.0806	0	0	0.9194
V616	0.04658	0.6797	0.01248	0.26124
V617	0.58237	0.08572	0.33191	0
V618	0.66442	0	0	0.33558
V619	0.37581	0	0.22558	0.39861
V620	0.00451	0.69201	0.30348	0
V621	0.45168	0.04995	0.10907	0.3893
V622	0.45583	0.14012	0.37962	0.02443
V623	0	0.00413	0.07353	0.92234
V624	0.8709	0.11124	0.00076	0.0171
V625	0.29835	0.43544	0.05007	0.21614
V626	0.96591	0.00685	0.00094	0.02631
V627	0	0	0.03232	0.96768
V628	0	0.11051	0	0.88949
V629	0.07516	0.18222	0.22911	0.51351
V630	0.01528	0.28983	0.65558	0.03932
V631	0	0.07151	0.04596	0.88253
V632	0.54909	0	0.07393	0.37698
V633	0	0.00632	0.79972	0.19397
V634	0.50858	0.18736	0.30406	0
V635	0.00999	0.69138	0	0.29862
V636	0.08294	0.03174	0.66996	0.21536
V637	0.28699	0.07085	0.0339	0.60827
V638	0.37887	0.13936	0.02214	0.45962
V639	0.31638	0.40033	0.2833	0
V640	0.01821	0.06973	0.8511	0.06096
V641	0.91315	0.00641	0.00812	0.07232
V642	0.82753	0.08497	0	0.0875
V643	0	0.07017	0.36895	0.56088
V644	0.9521	0.02474	0.0023	0.02086
V645	0.32942	0.37064	0.29994	0
V646	0.00665	0.98743	0.00349	0.00243
