Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V71	0	0.29488	0	0.14156	0.38399	0.17958
V72	0.77333	0.15389	0.03675	0.01242	0.01174	0.01187
V73	0.01048	0.0306	0.08348	0.87545	0	0
V74	0	0.13509	0	0.86491	0	0
V75	0	0.97815	0	0.02185	0	0
V76	0	0.02415	0.81532	0.023	0.13753	0
V77	0.07117	0.16315	0.08279	0.65047	0	0.03241
V78	0.63253	0.14489	0.00255	0.12167	0	0.09836
V79	0	0.56594	0	0	0	0.43406
V80	0	0.61857	0	0	0	0.38143
V81	0.83853	0.13859	0.02288	0	0	0
V82	0	0.90433	0	0.07052	0.02515	0
V83	0.1303	0.17909	0	0.52493	0.10979	0.05589
V84	0.40097	0.0502	0.055	0.49382	0	0
V85	0.90728	0.06337	0.02935	0	0	0
V86	0.22451	0.04874	0.10508	0.33952	0	0.28216
V87	0	0.01956	0	0.98044	0	0
V88	0	0.03304	0	0.64466	0	0.32229
V89	0	0.15052	0.51202	0	0	0.33746
V90	0.02647	0.79943	0.15761	0.01126	0	0.00524
V91	0.02107	0.03315	0	0.14231	0.80347	0
V92	0	0.07417	0	0.01488	0.91095	0
V93	0.12209	0.07453	0	0.11222	0.23447	0.45669
V94	0	0.01005	0.26891	0.72103	0	0
V95	0	0.01659	0.33351	0.13751	0.5124	0
V96	0	0.42875	0	0.05639	0.31126	0.20359
V97	0	0.01569	0	0.08762	0.89669	0
V98	0	0.08747	0	0.86972	0.04281	0
V99	0	0.01602	0	0.98398	0	0
V100	0	0.02324	0.55737	0.31319	0.10619	0
V101	0	0.36441	0.55654	0.07905	0	0
V102	0.87965	0.07032	0.05004	0	0	0
V103	0.74993	0.07313	0	0.17694	0	0
V104	0	0.01901	0.23302	0.74797	0	0
V105	0	0	0.01258	0	0	0.98742
V106	0	0	0.68543	0	0	0.31457
V107	0.02153	0.70551	0.27296	0	0	0
V108	0	0.00047	0	0	0.1662	0.83333
V109	0	0	0	0	0.1144	0.8856
V110	0.0089	0.1726	0.8185	0	0	0
V111	0	0.03224	0.96776	0	0	0
V112	0	0.31781	0	0.68219	0	0
V113	0	0.10696	0.7591	0.03163	0.10231	0
V114	0.12085	0.0351	0.72236	0.12169	0	0
V115	0.48156	0.08947	0	0.01441	0.08157	0.33299
V116	0.90938	0.06391	0	0.02672	0	0
V117	0.60362	0.05897	0	0.10016	0.23725	0
V118	0	0.81206	0.12787	0.05296	0.00711	0
V119	0	0.96191	0	0.02931	0	0.00878
V120	0.07624	0.23289	0.09292	0.55266	0.04529	0
V121	0.25827	0.02145	0	0.27772	0	0.44256
V122	0.29223	0.0573	0	0.65046	0	0
V123	0.30221	0.01938	0	0.03962	0.08317	0.55562
V124	0	0.01684	0.31409	0.01142	0.65765	0
V125	0	0.16275	0.78479	0.02721	0	0.02526
V126	0	0.23315	0	0	0	0.76685
V127	0.00765	0.03357	0.88207	0.07671	0	0
V128	0.40339	0.29295	0.08773	0.20263	0.0133	0
V129	0	0.03155	0.91681	0.05164	0	0
V130	0.57589	0.15593	0	0.26818	0	0
V131	0.00528	0.00982	0	0.02358	0.828	0.13333
V132	0	0.49564	0.50436	0	0	0
V133	0.01231	0.21736	0.68264	0.08768	0	0
V134	0.20264	0.75056	0	0.01178	0.03152	0.00349
V135	0.03927	0.03041	0.84732	0	0	0.08299
V136	0.06869	0.84739	0.07205	0.01187	0	0
V137	0	0.1825	0.66326	0.00765	0.14658	0
V138	0	0.00167	0	0.51237	0.01706	0.46889
V139	0	0.04315	0.13517	0	0.4649	0.35678
V140	0.6835	0.25839	0	0.05811	0	0
V141	0.27426	0.29913	0.11049	0.31612	0	0
V142	0.08719	0.82161	0	0.03925	0	0.05196
V143	0.04897	0.08766	0.73439	0.08055	0.04843	0
V144	0	0.15552	0	0.08731	0	0.75717
V145	0	0.00216	0	0.99784	0	0
V146	0.15586	0.03082	0.01616	0.00921	0.76389	0.02406
V147	0.51203	0.09949	0.07563	0	0	0.31286
V148	0	0.16636	0.83364	0	0	0
V149	0	0.49392	0	0	0	0.50608
V150	0	0.00741	0	0.99259	0	0
V151	0	0.3916	0	0	0	0.6084
V152	0.03457	0.26741	0.54489	0.03353	0.08888	0.03073
V153	0	0.04188	0.69957	0.25854	0	0
V154	0.39933	0.21316	0	0	0	0.38751
V155	0.02831	0.42745	0.05849	0	0.45834	0.02741
V156	0	0.52597	0	0	0.47403	0
V157	0	0.08638	0	0.30894	0	0.60468
V158	0	0.06776	0.93224	0	0	0
V159	0.14155	0.2659	0.39226	0.20029	0	0
V160	0	0.01947	0.95574	0	0	0.02478
V161	0	0.52418	0	0.44869	0.02714	0
V162	0	0.62796	0	0.18156	0.19047	0
V163	0	0.02305	0.97695	0	0	0
V164	0	0.37246	0.46502	0.13778	0.02474	0
V165	0.01046	0.03355	0	0.02449	0.84672	0.08479
V166	0	0	0	0.18263	0.46333	0.35404
V167	0	0.01024	0.45345	0.5363	0	0
V168	0.71266	0.06284	0	0.22451	0	0
V169	0	0.02918	0.77441	0.1964	0	0
V170	0.49144	0.07816	0.06534	0.34272	0.02234	0
V171	0	0.5026	0	0	0	0.4974
V172	0.03549	0.09069	0.6298	0.16629	0	0.07773
V173	0	0.02553	0.88429	0	0	0.09018
V174	0.69741	0.14667	0	0	0.15592	0
V175	0.0328	0.79526	0.152	0.01994	0	0
V176	0	0.01004	0.98996	0	0	0
V177	0.07304	0.10397	0.38583	0.01193	0.14007	0.28515
V178	0	0.06208	0	0.00356	0.93436	0
V179	0	6e-04	0.00525	0.78363	0.06023	0.15029
V180	0.27865	0.03469	0.17522	0.43287	0	0.07857
V181	0.63563	0.14897	0.0224	0.0736	0.01619	0.10321
V182	0	0.09985	0.86938	0.03077	0	0
V183	0	0.00969	0	0.99031	0	0
V184	0.45468	0.44474	0	0.0298	0.07078	0
V185	0.03909	0.63743	0	0.00229	0.08951	0.23167
V186	0	0.0065	0.6634	0.3301	0	0
V187	0.32028	0.56027	0	0.01896	0.10049	0
V188	0	0.66241	0	0	0	0.33759
V189	0	0.08038	0.17237	0.02812	0.60269	0.11644
V190	0	0.1911	0	0.01298	0.63533	0.16059
V191	0	0.61802	0	0	0	0.38198
V192	0.64027	0.26462	0.06089	0.02607	0.00816	0
V193	0	0.06341	0	0	0	0.93659
V194	0	0.03288	0	0.15117	0.81595	0
V195	0	0.01795	0.80909	0.10039	0.07258	0
V196	0	0.00595	0	0.99405	0	0
V197	0.23513	0.0308	0	0.00787	0.7262	0
V198	0.10426	0.46571	0	0.21336	0.21667	0
V199	0	0.25841	0.07489	0.13923	0.52748	0
V200	0.0287	0.03044	0.65148	0.2272	0	0.06218
V201	0	0.00689	0	0.99311	0	0
V202	0.00248	0.07944	0.52232	0.02508	0.10077	0.26991
V203	0.58884	0.07509	0	0.33607	0	0
V204	0	0.04498	0	0.14966	0	0.80536
V205	0	0.03521	0.96479	0	0	0
V206	0	0.05044	0.09487	0.85469	0	0
V207	0.46313	0.21381	0	0.284	0	0.03906
V208	0.41832	0.12523	0.4193	0.03715	0	0
V209	0.24896	0.53856	0	0	0	0.21248
V210	0.07559	0.04783	0.87658	0	0	0
V211	0.63548	0.06785	0.06888	0	0.12008	0.10771
V212	0	0.2835	0.22913	0.48737	0	0
V213	0.01146	0.09882	0.29096	0.03116	0.5676	0
V214	0.87205	0.08059	0	0.04735	0	0
V215	0	0.70304	0	0	0	0.29696
V216	0.09762	0.54694	0.35544	0	0	0
V217	0.14787	0.00887	0	0.10223	0.26514	0.4759
V218	0	0.3411	0	0.6589	0	0
V219	0.92053	0.04329	0	0	0	0.03619
V220	0.06116	0.03664	0	0.9022	0	0
V221	0.05744	0.85963	0.00018	0.08274	0	0
V222	0.06161	0.33038	0	0.21267	0.39533	0
V223	0	0.30628	0.29625	0	0	0.39747
V224	0	0.01696	0.45455	0	0.52849	0
V225	0	0	0	0	0	1
V226	0.30633	0.08467	0.20906	0.33711	0.06283	0
V227	0.71853	0.03809	0	0.22171	0	0.02167
V228	0.12644	0.2629	0.56455	0.03775	0	0.00837
V229	0.17321	0.03938	0.40985	0.29211	0.08545	0
V230	0.00175	0.17323	0.82502	0	0	0
V231	0	0.04604	0	0.95396	0	0
V232	0.36164	0.02955	0	0.29171	0	0.3171
V233	0.88163	0.07003	0	0.04834	0	0
V234	0.51795	0.04496	0	0.01075	0.42634	0
V235	0.04554	0.0287	0	0.92576	0	0
V236	0.00439	0.01038	0.18847	0.01236	0.56429	0.22011
V237	0	0.01831	0.89153	0.09016	0	0
V238	0.70588	0.03533	0	0.08071	0	0.17808
V239	0.61436	0.0764	0.07776	0.15383	0.07765	0
V240	0	0.24405	0	0.15587	0.60008	0
V241	0.60894	0.19398	0	0.19709	0	0
V242	0.24198	0.071	0	0.2195	0.01313	0.45439
V243	0	0.40763	0.5672	0.02517	0	0
V244	0.08524	0.02827	0	0	0.59008	0.29641
V245	0.79228	0.03552	0	0	0	0.1722
V246	0	0.05664	0.23741	0.45528	0.25067	0
V247	0.17977	0.09198	0	0.17599	0	0.55227
V248	0.28198	0.05714	0	0.27478	0.3861	0
V249	0.23806	0.1894	0.43326	0.0478	0	0.09148
V250	0	0.01925	0	0.98075	0	0
V251	0	0.63781	0.15143	0.21076	0	0
V252	0	0.01718	0.01316	0.96966	0	0
V253	0	0.048	0	0.51528	0.05556	0.38116
V254	0.00346	0.30716	0.04517	0.26941	0.3372	0.03759
V255	0.43442	0.35298	0.04202	0.07744	0	0.09314
V256	0	1	0	0	0	0
V257	0.00525	0.49992	0	0.0353	0.4016	0.05793
V258	0	0.24378	0.12525	0.63097	0	0
V259	0	0.59942	0.40058	0	0	0
V260	0.10756	0.0572	0	0.01751	0.71915	0.09857
V261	0.59151	0.05415	0	0.03291	0.18741	0.13403
V262	0.05116	0.04588	0.88788	0	0.01508	0
V263	0	0.07194	0.71935	0.20871	0	0
V264	0.68957	0.06175	0.07289	0.03121	0.00801	0.13656
V265	0.00761	0.02317	0	0.04401	0.92521	0
V266	0.00096	0.02895	0	0	0	0.97009
V267	0.14753	0.78311	0	0.06936	0	0
V268	0.94469	0.05531	0	0	0	0
V269	0	0.06119	0.10841	0.8304	0	0
V270	0.33011	0.57332	0	0.02046	0.07612	0
V271	0	0.10197	0.26059	0	0	0.63744
V272	0	0.01197	0	0.11511	0.8324	0.04051
V273	0.06135	0.01837	0	0.11974	0.79401	0.00654
V274	0	0	0.14507	0	0	0.85493
V275	0.78066	0.21934	0	0	0	0
V276	0	0.30295	0.04776	0.07658	0	0.57271
V277	0.47012	0.04197	0	0	0.07188	0.41603
V278	0.13862	0.15302	0.06569	0.31879	0.32389	0
V279	0.0292	0.05916	0.20694	0.01024	0	0.69447
V280	0.07791	0.02709	0	0.895	0	0
V281	0	0.97732	0.00571	0.01697	0	0
V282	0	0.05332	0	0.08931	0.85737	0
V283	0	0.48849	0	0.00658	0.50493	0
V284	0	0.11388	0.3644	0.40855	0	0.11317
V285	0	0.01929	0	0.98071	0	0
V286	0.70287	0.08378	0.02963	0.18373	0	0
V287	0.00356	0.02822	0	0.12011	0.83696	0.01114
V288	0	0.31314	0	0	0.04349	0.64337
V289	0	0.09084	0.81887	0.09028	0	0
V290	0	0.0048	0.22663	0.76858	0	0
V291	0	0.0378	0	0.9622	0	0
V292	0.11958	0.11781	0	0.69677	0.06584	0
V293	0	0.05769	0	0.01675	0.92555	0
V294	0.61308	0.06434	0	0.00861	0.26388	0.05009
V295	0.01047	0	0	0	0	0.98953
V296	0	0.42475	0.06716	0.38588	0	0.12221
V297	0	0.00928	0	0	0	0.99072
V298	0	0.83704	0.16296	0	0	0
V299	0.1193	0.10531	0.77539	0	0	0
V300	0.82535	0.14227	0	0	0	0.03238
V301	0.5422	0.45133	0.00648	0	0	0
V302	0	0.30046	0.03721	0.66233	0	0
V303	0	0.83636	0.05414	0.02702	0.08248	0
V304	0.00474	0.02456	0	0.00622	0.96448	0
V305	0	0.00924	0.18356	0.54661	0.0302	0.23039
V306	0.29066	0.10273	0	0	0	0.60661
V307	0.20569	0.02982	0	0.01976	0.72044	0.02429
V308	0	0.00738	0	0.99262	0	0
V309	0	0.55742	0	0.44258	0	0
V310	0	0.41453	0.30023	0	0	0.28524
V311	0.43412	0.00726	0	0	0	0.55862
V312	0.12186	0.03399	0	0.44039	0.40376	0
V313	0.13707	0.01011	0	0	0	0.85282
V314	0.2281	0.04452	0	0.72738	0	0
V315	0.14553	0.83098	0	0	0	0.02349
V316	0.07276	0.00838	0	0.03546	0	0.8834
V317	0	0.01373	0	0.82583	0	0.16045
V318	0	0.01416	0	0.98584	0	0
V319	0.39815	0.21551	0.25152	0.13481	0	0
V320	0.25613	0.2224	0.37041	0.09459	0	0.05647
V321	0	0.67883	0	0.32117	0	0
V322	0.00695	0.01164	0.04667	0.02188	0.77238	0.14048
V323	0	0.30839	0	0.49578	0.19582	0
V324	0.01864	0.05469	0	0.28844	0.40443	0.23379
V325	0.05273	0.94727	0	0	0	0
V326	0.15774	0.84226	0	0	0	0
V327	0.05707	0.03136	0.91157	0	0	0
V328	0.17698	0.24087	0.18527	0.18136	0.21552	0
V329	0	0.01838	0.6503	0	0.33132	0
V330	0	0.02157	0.97843	0	0	0
V331	0.80798	0.11252	0.00343	0.07135	0	0.00472
V332	0	0.07437	0.13876	0	0.3871	0.39976
V333	0	0.03547	0.52943	0.40705	0.02805	0
V334	0	0.41933	0.48319	0.09748	0	0
V335	0.10389	0.03896	0.80848	0	0	0.04867
V336	0.35779	0.64221	0	0	0	0
V337	0.04646	0.22976	0.00299	0.01023	0.71056	0
V338	0.82041	0.05784	0	0	0.12175	0
V339	0.05856	0.1129	0.44967	0.28653	0	0.09233
V340	0.6825	0.29079	0	0.02671	0	0
V341	0.25886	0.07533	0	0.6658	0	0
V342	0	0.01876	0	0.79925	0	0.18199
V343	0	0.17161	0.09115	0	0	0.73724
V344	0	0.74004	0	0.03373	0.11228	0.11395
V345	0	0.01593	0	0.02153	0.96254	0
V346	0.15495	0.03587	0	0.51944	0.28974	0
V347	0.53386	0.17143	0	0.09527	0.19944	0
V348	0.09357	0.16026	0.74425	0.00192	0	0
V349	0.78255	0.12431	0	0.09314	0	0
V350	0.45607	0.07249	0.09924	0.24358	0	0.12862
V351	0.07495	0.07439	0	0	0	0.85065
V352	0	0.35741	0	0	0.25981	0.38278
V353	0	0.16393	0.83607	0	0	0
V354	0.08936	0.06724	0.25063	0	0.28239	0.31037
V355	0	0.04008	0.95992	0	0	0
V356	0.58485	0.15729	0	0.25786	0	0
V357	0.3327	0.04879	0.4375	0.00554	0.17547	0
V358	0	0	0.00825	0	0	0.99175
V359	0.12744	0.1153	0	0.74786	0.00941	0
V360	0.54969	0.04197	0	0.23638	0.17196	0
V361	0	1	0	0	0	0
V362	0	0.58334	0	0.41666	0	0
V363	0.83833	0.11223	0.00447	0	0.04496	0
V364	0	0.19088	0	0.02754	0.02145	0.76013
V365	0.43053	0.42905	0	0.14042	0	0
V366	0.06766	0.28579	0.56789	0.07105	0.00762	0
V367	0	0.018	0	0.7274	0.25459	0
V368	0	0.13147	0.04814	0.02727	0.07317	0.71995
V369	0.0058	0.04357	0	0.08836	0.82013	0.04214
V370	0	0.09957	0.74532	0.13686	0	0.01825
V371	0	0.26578	0	0.58812	0	0.1461
V372	0	0.81375	0	0.0379	0.0931	0.05525
V373	0.87318	0.04663	0	0	0	0.08019
V374	0.16948	0.04477	0.24185	0.5439	0	0
V375	0.46994	0.05316	0.18331	0.05724	0.23635	0
V376	0	0.01453	0	0.13702	0	0.84845
V377	0.03962	0.03595	0.46666	0	0.45777	0
V378	0	0.05958	0.18321	0	0	0.75721
V379	0.40816	0.02245	0.08897	0	0	0.48042
V380	0	0.04802	0	0.03012	0.92186	0
V381	0.34278	0.07062	0.30523	0.28136	0	0
V382	0	0.03402	0	0.26269	0.70329	0
V383	0.18614	0.07197	0.42722	0.31467	0	0
V384	0.01384	0.05276	0.92703	0.00637	0	0
V385	0	0	0	0	0	1
V386	0.66479	0.0812	0.25257	0	0.00143	0
V387	0.22092	0.04636	0.00699	0.72574	0	0
V388	0.80339	0.09273	0.10387	0	0	0
V389	0.18817	0.07824	0	0	0	0.73359
V390	0	0.05125	0	0.8639	0	0.08485
V391	0.00844	0.03003	0	0.72847	0.22532	0.00774
V392	0	0.02689	0.5442	0.07697	0	0.35194
V393	0	0.17111	0.47259	0.06802	0.07224	0.21604
V394	0	0.01233	0.00424	0.97594	0.00749	0
V395	0	0.05767	0.94233	0	0	0
V396	0.51116	0.10416	0	0.38468	0	0
V397	0	0.15932	0	0	0	0.84068
V398	0.00552	0.81103	0	0.04143	0.14202	0
V399	0	0.02299	0.94923	0.02777	0	0
V400	0	0	0	0.44818	0	0.55182
V401	0.15611	0.04863	0.74672	0	0.04854	0
V402	0.0222	0.03402	0	0.94378	0	0
V403	0	0	0	0.02657	0.3339	0.63953
V404	0	0.02667	0.97333	0	0	0
V405	0.41039	0.40106	0.06339	0.06516	0.06001	0
V406	0.04052	0.07847	0.18954	0.11167	0.12538	0.45443
V407	0	0.03028	0.8123	0	0	0.15742
V408	0	0.11676	0	0.82384	0	0.0594
V409	0.91929	0.08071	0	0	0	0
V410	0.93131	0.06869	0	0	0	0
V411	0	0	0	0.25098	0	0.74902
V412	0.64191	0.22678	0.0166	0.04946	0.06526	0
V413	0	0.11395	0	0.88605	0	0
V414	0.07049	0.09528	0	0.72314	0.11108	0
V415	0	0.02594	0.38312	0.47549	0.04896	0.06648
V416	0	0.16129	0	0.35053	0.40279	0.08539
V417	0.01931	0	0.02777	0.09573	0	0.85719
V418	0	0.09255	0.4866	0.16369	0.25715	0
V419	0	0	0	0	0	1
V420	0	0	0	0	0	1
V421	0.02824	0.07379	0.00575	0.10631	0.78591	0
V422	0.21639	0.33813	0	0.00273	0.44275	0
V423	0	0.17196	0	0.82804	0	0
V424	0.82679	0.13748	0	0.03574	0	0
V425	0	0.11328	0	0.00035	0.88637	0
V426	0	0	0.15864	0	0	0.84136
V427	0.58034	0.15808	0.11866	0.13951	0	0.00341
V428	0.25336	0.0453	0	0.70135	0	0
V429	0	0.02558	0.08467	0.70908	0.18067	0
V430	0.00365	0.10148	0.6621	0.21088	0	0.02189
V431	0	0.02516	0.97484	0	0	0
V432	0	0.45222	0	0.54778	0	0
V433	0	0.00932	0.00652	0.98416	0	0
V434	0	0.28529	0.15395	0.56076	0	0
V435	0	0	0	0	0.7985	0.2015
V436	0.85596	0.14404	0	0	0	0
V437	0.2511	0.31822	0.34043	0.00764	0.05514	0.02748
V438	0	0.4504	0	0.08848	0.46112	0
V439	0	0.02841	0.06723	0.00298	0.90138	0
V440	0.12923	0.07527	0.48697	0.05606	0.16555	0.08693
V441	0	0.07077	0.54811	0.14358	0	0.23754
V442	0.51349	0.15765	0.16639	0.0639	0	0.09857
V443	0	0.01427	0.03778	0.94795	0	0
V444	0.8501	0.08053	0	0.02363	0.04574	0
V445	0.93107	0.06893	0	0	0	0
V446	0	0.6369	0.35691	0	0	0.00619
V447	0	0.25456	0	0.23578	0	0.50966
V448	0	0.04793	0.94222	0	0.00986	0
V449	0.63512	0.0696	0	0.29528	0	0
V450	0.06732	0.04258	0.76861	0	0.12149	0
V451	0.09498	0.06966	0.13461	0.19395	0.50679	0
V452	0	0.01518	0	0.56691	0	0.41791
V453	0.33987	0.04351	0.52606	0.09056	0	0
V454	0.18188	0.09002	0.07682	0.65128	0	0
V455	0.05939	0.93187	0.00551	0.00323	0	0
V456	0.93944	0.05801	0	0.00255	0	0
V457	0	0	0	0	0.15578	0.84422
V458	0.03048	0.01753	0.48908	0	0.38114	0.08177
V459	0	0.0307	0.63889	0.33041	0	0
V460	0.41761	0.09497	0.25039	0.13791	0	0.09912
V461	0.31324	0.07166	0	0.53869	0.07641	0
V462	0	0.01604	0.98396	0	0	0
V463	0	0.03281	0	0.06466	0.90253	0
V464	0.02188	0.94622	0	0.0319	0	0
V465	0.4199	0.12681	0.45329	0	0	0
V466	0.0503	0.04549	0	0.88435	0.01986	0
V467	0.9395	0.0605	0	0	0	0
V468	0.38982	0.14387	0.05188	0.30659	0.10784	0
V469	0	0.13947	0.77297	0.06875	0	0.01881
V470	0.68548	0.06274	0	0.07969	0.17209	0
V471	0	0.2342	0.65147	0.05311	0	0.06123
V472	0.00873	0.61441	0	0.04895	0.29732	0.03059
V473	0	1	0	0	0	0
V474	0.01621	0.0298	0.40502	0.54898	0	0
V475	0.03373	0.18168	0.31001	0.23569	0.2389	0
V476	0.49594	0.04915	0	0.22287	0	0.23203
V477	0	0.69792	0.02609	0.10689	0	0.1691
V478	0	0.02711	0.95184	0	0	0.02105
V479	0.00964	0.15429	0.83607	0	0	0
V480	0	0.24684	0	0.41796	0.33521	0
V481	0.48945	0.13436	0.07561	0.08553	0.21504	0
V482	0.48851	0.01415	0	0	0	0.49734
V483	0	0.95106	0.04894	0	0	0
V484	0.89966	0.06318	0.02759	0	0.00957	0
V485	0.27656	0.152	0.52665	0.04479	0	0
V486	0.22156	0.02836	0.73026	0	0	0.01983
V487	0	0.38389	0	0.00752	0.60858	0
V488	0.28179	0.70142	0	0.01679	0	0
V489	0.86806	0.0806	0.039	0	0.01233	0
V490	0	0.02282	0	0.00756	0	0.96962
V491	0.06238	0.31304	0.41814	0	0.20645	0
V492	0	0.02654	0.23865	0.09551	0.00365	0.63565
V493	0.83172	0.16828	0	0	0	0
V494	0	0	0.35881	0	0	0.64119
V495	0.23025	0.57054	0.19921	0	0	0
V496	0.1981	0.15081	0.31947	0	0.16546	0.16616
V497	0	0.22325	0.15077	0.04469	0.58129	0
V498	0.06125	0.12697	0.39745	0.41334	0.00099	0
V499	0	0.75255	0.18215	0.0653	0	0
V500	0.58448	0.2236	0.01842	0.06361	0.10989	0
V501	0.01837	0.96081	0	0.00458	0	0.01624
V502	0	0.01752	0	0.33329	0.64919	0
V503	0.06644	0.35511	0	0.57845	0	0
V504	0	0.96526	0.03474	0	0	0
V505	0	0.01401	0.54796	0.43803	0	0
V506	0.29435	0.02356	0	0.18102	0	0.50107
V507	0	0	0	0	0	1
V508	0.00195	0.67755	0.0212	0.13538	0.16392	0
V509	0	0.03068	0	0.90671	0.06261	0
V510	0.9382	0.0618	0	0	0	0
V511	0	0	0	0.24138	0	0.75862
V512	0.02846	0.23529	0.69766	0	0	0.0386
V513	0	0.03815	0.23178	0.07222	0.65784	0
V514	0	0.88345	0.04028	0	0	0.07627
V515	0.02204	0.41689	0	0.55381	0	0.00726
V516	0	0.05972	0.8816	0	0.05868	0
V517	0	0.00661	0.43308	0.27353	0.28678	0
V518	0.41148	0.42521	0	0.13317	0	0.03013
V519	0.01783	0.61727	0	0.06409	0	0.30081
V520	0.77616	0.12871	0	0.09513	0	0
V521	0.09458	0.02176	0	0.02654	0.85712	0
V522	0.43627	0.21547	0	0.02015	0.16701	0.1611
V523	0.4201	0.20121	0.01293	0.15161	0	0.21415
V524	0.01313	0.01185	0.02339	0.23382	0.58026	0.13756
V525	0.35546	0.00705	0	0	0	0.63749
V526	0	0.8448	0.10891	0.01341	0.03288	0
V527	0.36495	0.05313	0.58192	0	0	0
V528	0.87457	0.06226	0.06316	0	0	0
V529	0.04312	0.10305	0	0.85383	0	0
V530	0.00285	0.25802	0.40787	0.15303	0	0.17823
V531	0.93129	0.06871	0	0	0	0
V532	0.10077	0.03057	0.04107	0.74608	0.08152	0
V533	0.01344	0.00768	0.30999	0.01709	0.28291	0.36889
V534	0	0	0	0.75164	0.0216	0.22676
V535	0.59474	0.08541	0.1882	0.13165	0	0
V536	0	0.0157	0.81194	0.17236	0	0
V537	0	0.67117	0	0.32883	0	0
V538	0	0	0	0.41707	0	0.58293
V539	0	0.01616	0	0.88034	0.1035	0
V540	0.39544	0.04433	0.36239	0.00622	0.19161	0
V541	0	0.2546	0	0.7454	0	0
V542	0	0.61688	0	0.38312	0	0
V543	0	0.0119	0.72055	0.02453	0.24302	0
V544	0	0	0	0	0	1
V545	0	0.72428	0.05674	0.03747	0.18152	0
V546	0.61705	0.10311	0	0.27984	0	0
V547	0.00693	0.10787	0	0.5403	0.27592	0.06898
V548	0	0	0	0	0	1
