cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V498	0.33042	0.09928	0.0571	0.5132
V499	0.61544	0.26359	0.11649	0.00448
V500	0.09576	0.12228	0.74809	0.03388
V501	0.00335	0.01159	0.08556	0.89951
V502	0.55931	0.27183	0.14522	0.02365
V503	0.20187	0.09164	0.21694	0.48955
V504	0.22457	0.7104	0.01053	0.0545
V505	0.20084	0.20755	0.27188	0.31973
V506	0.08567	0.24579	0.4817	0.18684
V507	0.63694	0.09398	0.11886	0.15022
V508	0.76422	0.16137	0.03742	0.03698
V509	0.22887	0.06088	0.53119	0.17906
V510	0.22069	0.52261	0.25194	0.00476
V511	0.04401	0.43953	0.04926	0.46721
V512	0.25358	0.0474	0.08964	0.60937
V513	0.07237	0.66388	0.20639	0.05736
V514	0.02086	0.09145	0.01211	0.87557
V515	0.78867	0.05874	0.04521	0.10738
V516	0.8976	0.0972	0	0.0052
V517	0.03758	0.02925	0.28339	0.64979
V518	0.94551	0.04902	0	0.00547
V519	0.02273	0.88558	0.00561	0.08608
V520	0.02476	0.01976	0.64769	0.30779
V521	0.56964	0.04699	0.35953	0.02384
V522	0.00632	0.12053	0.61222	0.26093
V523	0.36499	0.11907	0.27179	0.24415
V524	0.00634	0.78902	0.18001	0.02463
V525	0.26339	0.20761	0.03077	0.49823
V526	0.66852	0.0752	0.07267	0.18362
V527	0.20602	0.02553	0.42481	0.34364
V528	0.09167	0.86916	0.00035	0.03882
V529	0.0587	0.06023	0.24844	0.63262
V530	0.00638	0.19889	0.70086	0.09387
V531	0.01901	0.8732	0.10763	0.00016
V532	0.17433	0.33794	0.03037	0.45735
V533	0.28704	0.35737	0.14069	0.2149
V534	0.00781	0.03001	0.73508	0.2271
V535	0.57329	0.00404	0.01473	0.40794
V536	0.19196	0.01009	0.39798	0.39998
V537	0.59348	0.25222	0.14416	0.01014
V538	0.47692	0.05077	0.08913	0.38318
V539	0.2689	0.44012	0.15805	0.13293
V540	0.19276	0.70938	0.06624	0.03162
V541	0.01454	0.53333	0.06573	0.3864
V542	0.20089	0.12113	0.27305	0.40492
V543	0.89101	0.01295	0.00993	0.08612
V544	0.10451	0.08485	0.19018	0.62046
V545	0.38169	0.13705	0.07296	0.4083
V546	0.04361	0.89108	0.06038	0.00493
V547	0.03292	0.65271	0.30326	0.0111
V548	0.14722	0.77187	0.07624	0.00467
V549	0.32059	0.04421	0.62372	0.01147
V550	0.60745	0.02999	0.00195	0.3606
V551	0.16874	0.75184	0.03249	0.04694
V552	0.00048	0.56108	0.00986	0.42857
V553	0.22336	0.14724	0.61127	0.01814
V554	0.05663	0.0935	0.03643	0.81344
V555	0.08784	0.22241	0.35863	0.33112
