Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V129	0.02324	0.08722	0.1332	0.22226	0.11013	0.01008	0.02061	0	0.35392	0.03934
V130	0.03222	0.01431	0.44878	0.04993	0.03035	0.01234	0.03871	0.3426	0.02396	0.0068
V131	0.03929	0.37854	0.37346	0.10121	0.02541	0.00863	0.02083	0	0.0363	0.01631
V132	0.11575	0.00739	0.05036	0.01454	0.12073	0	0.60248	0.06342	0.01148	0.01384
V133	0.01097	0.03053	0.06384	0.19383	0.04195	0.12728	0.10724	0.40473	0.01964	0
V134	0.01867	0.06816	0.20228	0.0635	0.19545	0	0.16992	0	0.01958	0.26245
V135	0.01367	0.20603	0.20113	0.02648	0.05844	0.00255	0.036	0	0.43869	0.01702
V136	0	0.5687	0.04603	0.14051	0.01096	0.00434	0.0163	0	0.01476	0.19838
V137	0	0.01087	0.04973	0.02682	0.08809	0.30146	0.46009	0	0.05236	0.01059
V138	0.01091	0.01928	0.0419	0.01157	0.05456	0	0.49628	0	0.03808	0.32743
V139	0.58914	0.02108	0.07328	0.01216	0.07657	0.06575	0.02281	0	0.13774	0.00145
V140	0.04231	0.0186	0.35257	0.42245	0.05832	0.04204	0.02354	0.00025	0.00991	0.03001
V141	0.02392	0.01553	0.19068	0.62836	0.04207	0.02226	0.01734	0.00399	0.00909	0.04676
V142	0.00498	0.00014	0.10015	0.21287	0.06931	0	0.56112	0	0.01152	0.0399
V143	0	0.80092	0.02641	0.06012	0.02519	0.01416	0.016	0	0.04269	0.01451
V144	0	0	0.04163	0.02803	0.06893	0.31347	0.51838	0.00998	0.01016	0.00943
V145	0.04604	0.09416	0.14824	0.46152	0.03912	0.0278	0.02426	0.14112	0.01775	0
V146	0.0228	0	0.41326	0.0417	0.01559	0.01434	0.06034	0.08567	0.0181	0.3282
V147	0.00613	0.02621	0.0535	0.01605	0.14595	0.00236	0.02719	0.01464	0.42367	0.28431
V148	0.02418	0.02831	0.07339	0.01319	0.0689	0.04962	0.06015	0	0.66787	0.01438
V149	0.01381	0.02079	0.16491	0.5222	0.04108	0.00394	0.02149	0.08153	0.11652	0.01373
V150	0.06197	0.00272	0.02601	0.00306	0.05011	0.00585	0.03368	0.00166	0.03093	0.78402
V151	0.00703	0	0.03945	0.0042	0	0.05467	0.03134	0	0.00953	0.85379
V152	0.01299	0	0.01225	0.0104	0.03038	0.0251	0.0705	0.63048	0.03223	0.17568
V153	0	0.17436	0.03073	0.01047	0.6477	0.00509	0.02813	0.07303	0.01123	0.01926
V154	0.0831	0.02285	0.52344	0.27992	0.03561	0.01308	0.01727	0	0.01301	0.01173
V155	0.06581	0	0.03009	0.01071	0.03808	0.11775	0.05298	0.45627	0.21783	0.01048
V156	0.12046	0.0265	0.18308	0.03871	0.03749	0.42086	0.05566	0.0295	0.07255	0.0152
V157	0	0.46407	0.03205	0.05395	0.17206	0.20418	0.02331	0	0.02575	0.02464
V158	0.27986	0.53988	0.03616	0.01547	0.05297	0.00458	0.02827	0.02201	0.01177	0.00902
V159	0.03331	0.08853	0.23246	0.05923	0.25618	0.02361	0.03064	0.0636	0.00945	0.20298
V160	0.01482	0.85621	0.01619	0.0149	0.01755	0.00795	0.01676	0	0.02903	0.02661
