CD56NK	CD4MemoryT	CD19B	CD14
V75	0.71924	0	0.1852	0.09556
V76	0.00186	0.10904	0.18271	0.70639
V77	0.03971	0.21362	0.00509	0.74159
V78	0.32165	0.06135	0.18621	0.43079
V79	0.00656	0.04761	0.84331	0.10252
V80	0.37167	0.00077	0.53355	0.094
V81	0.063	0.10091	0.82793	0.00816
V82	0.00051	0.02916	0.96077	0.00956
V83	0.1388	0.11292	0.07259	0.67569
V84	0.40468	0.01732	0.15935	0.41865
V85	0.12373	0.23119	0.44151	0.20358
V86	0.04842	0.01467	0.8884	0.04852
V87	0.04357	0.80262	0.06282	0.09099
V88	0.16967	0.02478	0.26633	0.53922
V89	0.01925	0.00138	0.19658	0.78279
V90	0.03372	0.88036	0.06656	0.01936
V91	0.04227	0.69182	0.22411	0.04181
V92	0.47675	0.00346	0.37651	0.14327
V93	0.8937	0.00372	0	0.10258
V94	0.01849	0.35669	0.01912	0.6057
V95	0.30171	0.34576	0.17406	0.17847
V96	0.07279	0.05763	0.02201	0.84757
V97	0.72714	0.06012	0.20627	0.00647
V98	0.75276	0.23142	0	0.01581
V99	0.82905	0.01969	0.14494	0.00632
V100	0.08391	0.00501	0.88338	0.0277
V101	0.01645	0.01229	0.00742	0.96384
V102	0.95183	0.02751	0.00529	0.01537
V103	0.01203	0.01918	0.08889	0.8799
V104	0.0376	0.94656	0.00698	0.00886
V105	0.07638	0.89951	0.01568	0.00843
V106	0.14326	0.43501	0.3709	0.05084
V107	0.21167	0.13011	0.59961	0.05861
V108	0.1935	0.69821	0.10829	0
V109	0.01568	0.09545	0.62091	0.26796
V110	0.07347	0.85333	0.04281	0.0304
V111	0.92617	0	0.06707	0.00676
V112	0.13435	0.02549	0.43312	0.40705
V113	0.19706	0.05544	0.17483	0.57266
V114	0.24685	0.01875	0.07826	0.65614
V115	0.00955	0.71061	0.27185	0.00799
V116	0.16192	0.22958	0.40511	0.20339
V117	0.74018	0.18312	0.03321	0.04349
V118	0.1975	0.49451	0.03623	0.27175
V119	0.11471	0.04075	0.04791	0.79663
V120	0.08486	0.02932	0.8679	0.01792
V121	0.63348	0.07403	0.09431	0.19818
V122	0.97292	0.00018	0.01159	0.01531
V123	0.00905	0.42428	0.04721	0.51945
V124	0.71833	0.21833	0	0.06334
V125	0.45353	0.3299	0.19039	0.02618
V126	0.03884	0.09512	0.04884	0.8172
V127	0.16758	0.01912	0.25441	0.55889
V128	0.03028	0.0023	0.10518	0.86224
V129	0.63593	0.16263	0.16685	0.03458
V130	0.00866	0.59907	0.38442	0.00786
V131	0.03308	0.86462	0	0.10231
V132	0.95162	0	0.02527	0.02311
V133	0.932	0.00378	0.04932	0.0149
V134	0.12442	0.30113	0.14156	0.43288
V135	0.07941	0.00508	0.1746	0.74091
V136	0.27583	0.31358	0.01055	0.40004
V137	0.67811	0.01219	0.23965	0.07005
V138	0.24526	0.31587	0.19621	0.24267
V139	0.3886	0.13449	0.20298	0.27393
V140	0.0301	0.05134	0.05115	0.86742
V141	0.06901	0.09337	0.56895	0.26867
V142	0.8047	0	0.19501	0.00029
V143	0.47574	0.18581	0.06931	0.26914
V144	0.175	0.09473	0.17026	0.56001
V145	0.00083	0.719	0.27206	0.00811
V146	0.05431	0.00337	0.02795	0.91437
V147	0.9343	0.0076	0.01764	0.04045
V148	0.13813	0.03299	0.59263	0.23625
V149	0.31637	0.43398	0.24273	0.00692
V150	0.09871	0.16895	0.6372	0.09514
V151	0.25282	0.55087	0.03696	0.15935
V152	0.27747	0.36034	0.24278	0.11941
V153	0.13475	0.69469	0.02076	0.14979
V154	0.29053	0.37222	0.29882	0.03843
V155	0.51701	0.08574	0.29037	0.10688
V156	0.03472	0.08082	0.73506	0.1494
V157	0.33227	0.09512	0.32376	0.24884
V158	0.01631	0	0.02334	0.96036
V159	0.91359	0.03642	0	0.04999
V160	0.69596	0	0.06233	0.24171
V161	0.21206	0.00079	0.02861	0.75854
V162	0.072	0.21953	0.08459	0.62388
V163	0.11622	0.40375	0.19121	0.28881
V164	0.38287	0.22547	0.11302	0.27864
V165	0.01138	0.19894	5e-04	0.78917
V166	0.01165	0.05871	0.06965	0.85999
V167	0.34765	0	0.00552	0.64683
V168	0.347	0.49242	0.08807	0.07251
V169	0.19181	0.0263	0.03624	0.74566
V170	0.11109	0.0046	0.52081	0.36351
V171	0.14812	0.17123	0.63209	0.04856
V172	0.73523	0	0.25816	0.00661
V173	0.0295	0.09624	0.03989	0.83437
V174	0.01925	0.10933	0.07643	0.79499
V175	0.068	0.00027	0.79077	0.14096
V176	0.00972	0.77962	0.20261	0.00805
V177	0.01272	0.96678	0	0.0205
V178	0.00931	0.71113	0.00462	0.27493
V179	0.16571	0.00048	0.37557	0.45824
V180	0.03655	0.87122	0.09223	0
V181	0.18058	0.07558	0.56221	0.18162
V182	0.33512	0.11607	0.48058	0.06823
V183	0.23284	0.75326	0.00607	0.00782
V184	0.9924	0	0.00726	0.00034
V185	0.64342	0.33766	0.01226	0.00666
V186	0.14183	0.39966	0.29778	0.16073
V187	0.96582	0.00054	0.02668	0.00696
V188	0.06294	0.17052	0	0.76653
V189	0.82558	0.00657	0.01641	0.15144
V190	0.68298	0.00076	0.30967	0.00659
V191	0.21175	0.14122	0.59936	0.04767
V192	0.35334	0.37898	0.05386	0.21382
V193	0.62494	0.01108	0.23302	0.13096
V194	0.04883	0.91391	0.00609	0.03117
V195	0.00883	0.00852	0.97301	0.00964
V196	0.0141	0.04259	0.0117	0.93161
V197	0.41889	0.0231	0.02423	0.53378
V198	0.07733	0.42615	0.42134	0.07518
V199	0.16784	0.00818	0.17171	0.65227
V200	0.15324	0.48153	0.0187	0.34653
V201	0.11862	0.47562	0.21772	0.18805
V202	0.0155	0.00401	0.78433	0.19615
V203	0.19636	0.34692	0.42913	0.0276
V204	0.00957	0.44968	0.00398	0.53677
V205	0.0171	0.02559	0.93854	0.01876
V206	0.05124	0.05196	0.88828	0.00851
V207	0.13973	0.12914	0.05414	0.67699
V208	0.27423	0.03088	0.67824	0.01665
V209	0.35502	0.38105	0.07466	0.18928
V210	0.11094	0.71663	0.10742	0.06501
V211	0.42099	0.0034	0.03233	0.54329
V212	0.53837	0.01455	0.42282	0.02426
V213	0.64922	0.01072	0.10876	0.23129
V214	0.35408	0.09972	0.16943	0.37677
V215	0.29854	0.05719	0.01756	0.62671
V216	0.0357	0	0.02217	0.94213
V217	0.05057	0.40841	0.26249	0.27853
V218	0.11456	0.36049	0.1878	0.33715
V219	0.13051	0.55966	0.01171	0.29813
V220	0.00943	0.78469	0.00455	0.20133
V221	0.81021	0	0.00396	0.18584
V222	0.34269	0.07955	0.37705	0.20071
V223	0.00652	0.08514	0.81552	0.09281
V224	0.97821	0	0.02146	0.00032
V225	0.07513	0.85083	0.06609	0.00795
V226	0.33557	0.04387	0.6042	0.01636
V227	0.80063	0	0.18489	0.01449
V228	0.8047	0.03408	0.06359	0.09763
V229	0.01695	0.00622	0.94792	0.02891
V230	0.01479	0.01115	0.02224	0.95182
V231	0.01759	0.20132	0.11637	0.66473
V232	0.05476	0.57629	0	0.36895
V233	0.59973	0.04671	0.19867	0.15489
V234	0.04882	0.89773	0.03394	0.01951
V235	0.4051	0.02781	0.53186	0.03522
V236	0.04748	0.0326	0.82899	0.09093
V237	0.15956	0.00127	0.03098	0.80818
V238	0.15823	0.4796	0.29914	0.06303
V239	0.07395	0.31656	0.01813	0.59136
V240	0.51515	0.01348	0.41847	0.0529
V241	0.01606	0.0017	0.90266	0.07957
V242	0.16586	0.7079	0.1081	0.01815
V243	0.25884	0.0161	0.63804	0.08701
V244	0.21608	0	0.68801	0.09591
V245	0.66464	0.21934	0.05087	0.06515
V246	0.06113	0.09638	0.81485	0.02765
V247	0.17878	0.00621	0.81402	0.00098
V248	0.02219	0.01471	0.04561	0.9175
V249	4e-04	0.01602	0.90308	0.08051
V250	0.78105	0	0.21242	0.00653
V251	0.96435	0.02265	0.00601	0.007
V252	0.01177	0.80665	0.18158	0
V253	0.37573	0.03452	0.16154	0.42822
V254	0.01188	0.92233	0.05714	0.00864
V255	0.06028	0.88542	0	0.0543
V256	0.19857	0.14586	0.55162	0.10395
V257	0.4482	0.05387	0.23591	0.26201
V258	0.20053	0.1913	0.45599	0.15218
V259	0.03724	0.22388	0.68873	0.05016
V260	0.00036	0.22408	0.7671	0.00846
V261	0.63561	0.01065	0.1931	0.16064
V262	0.0953	0.03039	0.0155	0.8588
V263	0.02389	0.94429	0	0.03182
V264	0.16999	0.01355	0.42835	0.38812
V265	0.02952	0	0.13264	0.83784
V266	0.71394	0.28017	0.0059	0
V267	0.00101	0.11609	0.28982	0.59308
V268	0.38651	0.00678	0.13799	0.46871
V269	0.00755	0.48262	0.44603	0.06381
V270	0.66416	0.00687	0.23956	0.08941
V271	0.82791	0.03448	0.03046	0.10715
V272	0.0696	0.7779	0.0125	0.14
V273	0.05284	0.00761	0.0365	0.90305
V274	0.70867	0	0.17639	0.11493
V275	0.00059	0.00987	0.97944	0.01009
V276	0.55941	0.25696	0.01017	0.17347
V277	0.03663	0.14022	0.16269	0.66046
V278	0.03499	0.02698	0.28826	0.64977
V279	0.71411	0.02708	0.1096	0.14921
V280	0.01631	0	0.02334	0.96036
V281	0.55485	0.01034	0.13629	0.29852
V282	0.05814	0.03303	0.83949	0.06934
V283	0.25214	0.49723	0.06732	0.18331
V284	0.035	0.88981	0.06695	0.00823
V285	0.07716	0.00363	0.918	0.00121
V286	0.2934	0.46434	0.12203	0.12023
V287	0.12625	0.83	0.01363	0.03011
V288	0.01648	0.20054	0.4585	0.32447
V289	0.31595	0.15085	0.44221	0.09099
V290	0.86602	0.12139	0.01251	8e-05
V291	0.51963	0.03393	0.43098	0.01546
V292	0.94244	0	0	0.05756
V293	0.3143	0.00243	0.6388	0.04447
V294	0.09709	0.28388	0	0.61903
V295	0.01744	0.11551	0.19379	0.67326
V296	0.19374	0.07096	0.63347	0.10183
V297	0.07261	0	0.06761	0.85977
V298	0.32759	0.05731	0.59874	0.01637
V299	0.07394	0.20237	0.01191	0.71178
V300	0.0022	0.0125	0.22718	0.75812
V301	0.12845	0.06284	0.6721	0.1366
V302	0.71672	0.26726	0	0.01602
V303	0.00075	0.52499	0.43334	0.04092
V304	0.05577	0.00752	0.75066	0.18605
V305	0.12922	0.10026	0.47871	0.29181
V306	0.84608	0.05546	0.04781	0.05065
V307	0.02337	0.94115	0.01553	0.01995
V308	0.24811	0.1557	0.31239	0.2838
V309	0.36297	0.23097	0.02442	0.38163
V310	0.08525	0.23026	0.1572	0.52729
V311	0.59158	0.39612	0.00541	0.00689
V312	0.12272	0.6823	0.16577	0.02921
V313	0.00505	0.07275	0.01791	0.90429
V314	0.0183	0.38485	0.12257	0.47428
V315	0.14382	0.54419	0.03679	0.2752
V316	0.33005	0.08015	0.39993	0.18987
V317	0.10791	0.62966	0.04779	0.21464
V318	0.04011	0.46729	0.01107	0.48152
V319	0.05998	0.02778	0.87406	0.03817
V320	0.08235	0.08736	0.68112	0.14917
V321	0.70342	0.29066	0.00592	0
V322	0.20988	0.23643	0.07324	0.48045
V323	0.05132	0.00605	0.08557	0.85706
V324	0.7216	0.18493	0.06903	0.02444
V325	0.36946	0.56513	0.05845	0.00695
V326	0.00073	0.47119	0.10112	0.42696
V327	0.01909	0.0934	0.10441	0.7831
V328	0.04534	0.00751	0.74975	0.1974
V329	0.17264	0.06318	0.16756	0.59662
V330	0.39087	0	0.32722	0.2819
V331	0.34476	0.04775	0.04108	0.56641
V332	0.00996	0.02327	0.18057	0.7862
V333	0.44581	0.03624	0.39086	0.1271
V334	0.35609	0	0.34813	0.29579
V335	0.02679	0.25493	0.56177	0.1565
V336	0.21545	0.62974	0.02031	0.13451
V337	0.3239	0.3207	0.3175	0.0379
V338	0.00238	0.98099	0.00733	0.00931
V339	0.13126	0.00169	0.85855	0.00851
V340	0.05952	0.15416	0.56029	0.22603
V341	0.02142	0.01389	0.06182	0.90287
V342	0.25098	0	0.60201	0.147
V343	0.98184	0.00472	0.00611	0.00734
V344	0.71905	0.10078	0.18013	4e-05
V345	0.00984	0.01097	0.97765	0.00153
V346	0.23681	0.06284	0.287	0.41335
V347	0.04002	0.00198	0.12178	0.83621
V348	0.06683	0.58036	0.16276	0.19005
V349	0.37279	0.10399	0.40132	0.12189
V350	0.03461	0.76243	0.20297	0
V351	0.01682	0.01066	0.38867	0.58385
V352	0.04692	0.0048	0.85892	0.08936
V353	0.89541	0.00661	0.03071	0.06727
V354	0.05575	0.63328	0.25842	0.05255
V355	0.28612	0.03741	0.46707	0.2094
V356	0.03024	0.00653	0.09685	0.86638
V357	0.12325	0.24562	0.30018	0.33095
V358	0.55524	0.05919	0.04779	0.33778
V359	0.5733	0.02743	0.03003	0.36925
V360	0.61762	0.34674	0.01949	0.01615
V361	0.00044	0.38019	0.61119	0.00819
V362	0.00242	0.97207	0.01642	0.00909
V363	0.17733	0.06584	0.48201	0.27482
V364	0.16363	0.02835	0.69711	0.11091
V365	0.25727	0.01003	0.01234	0.72035
V366	0.09457	0.60988	0.09256	0.20299
V367	0.58607	0.08823	0.00339	0.3223
V368	0.10903	0.67163	0.09314	0.1262
V369	0.01778	0.33025	0.644	0.00797
V370	0.32916	0.20095	0.43295	0.03695
V371	0.22864	0.65493	0.02976	0.08667
V372	0.15741	0.02518	0.11634	0.70108
V373	0.08134	0.08281	0.487	0.34886
V374	0.79323	0.00087	0.20562	0.00028
V375	0.03797	0.0169	0.14029	0.80484
V376	0.02966	0.01282	0.09607	0.86145
V377	0.77567	0	0.00996	0.21437
V378	0.00787	0.01081	0.39886	0.58247
V379	0.34478	0.13362	0.00975	0.51186
V380	0.14632	0.03777	0.19586	0.62005
V381	0.73553	0.00247	0.089	0.173
V382	0.0862	0.01087	0.89429	0.00864
V383	0.8319	0	0.04598	0.12213
V384	0.56775	0.04031	0.13061	0.26133
V385	0.86703	0.00276	0.0721	0.05811
V386	0.29044	0.00304	0.13871	0.56781
V387	0.6214	0.09138	0.19277	0.09445
V388	0.41416	0.24513	0.15683	0.18387
V389	0.47643	0.43183	0.01128	0.08046
V390	0.32643	0.18622	0.48039	0.00697
V391	0.41825	0.06169	0.01585	0.5042
V392	0.45246	0.15065	0.17224	0.22465
V393	0.30242	0.15772	0.3676	0.17225
V394	0.09426	0.15484	0.11428	0.63663
V395	0.24537	0.30523	0.2193	0.23011
V396	0.01194	0.94998	0.00634	0.03174
V397	0.80909	0.04827	0.10128	0.04136
V398	0.45947	0.08251	0.09634	0.36168
V399	0.22736	0.46903	0.1692	0.13441
V400	9e-04	0.49239	0.06842	0.43829
V401	0.03575	0.09905	0.77217	0.09303
V402	0.83738	0.12704	0.03554	3e-05
V403	0.02135	0.0077	0.071	0.89994
V404	0.09709	0.13112	0.65488	0.11691
V405	0.21212	0.01311	0.16141	0.61336
V406	0.68616	0.18151	0.0172	0.11513
V407	0.00238	0.98099	0.00733	0.00931
V408	0.09713	0.17029	0.42104	0.31154
V409	0.00732	0.00497	0.02351	0.9642
V410	0.11337	0.82415	0.03242	0.03007
V411	0.42581	5e-05	0	0.57414
V412	0.16191	0.03786	0.50681	0.29342
V413	0.06319	0.39476	0.2009	0.34115
V414	0.03783	0.42364	0.37618	0.16236
V415	0.44458	0.01118	0.22691	0.31733
V416	0.00928	0.04557	0.94398	0.00116
V417	0.44879	0.53848	0.00563	0.0071
V418	0.0705	0.05983	0.13836	0.73131
V419	0.01588	0	0.03113	0.95299
V420	0.00104	0.85775	0.0133	0.12792
V421	0.16109	0.01586	0.69136	0.13169
V422	0.04432	0.03408	0.01076	0.91084
V423	0.08391	0.00501	0.88338	0.0277
V424	0.00058	0.02317	0.62088	0.35537
V425	0.06021	0.16831	0.64075	0.13072
V426	0.09347	0.01845	0.80943	0.07865
V427	0.07513	0.30589	0.20732	0.41165
V428	0.10987	0.71581	0.06049	0.11384
V429	0.01511	0	0.03986	0.94503
V430	0.7879	0.11448	0.01688	0.08074
V431	0.18064	0.00838	0.44757	0.36342
V432	0.10438	0.05437	0.04748	0.79377
V433	0.06786	0.65996	0	0.27218
V434	0.33162	0.04165	0.0507	0.57603
V435	0.49992	0.00242	0.11777	0.37989
V436	0.36871	0.00287	0.1117	0.51671
V437	0.23405	0.16192	0.00335	0.60068
V438	0.63345	0.10373	0.0311	0.23172
V439	0.03203	0.06157	0.00952	0.89688
V440	0.4754	0.01687	0.03107	0.47666
V441	0.06862	0.07863	0.62028	0.23248
V442	0.34761	0.25818	0.14742	0.24678
V443	0.74042	0	0.08815	0.17143
V444	0.00984	0.01097	0.97765	0.00153
V445	0.62847	0.00411	0.33431	0.03311
V446	0.04323	0.79052	0.06257	0.10367
V447	0.65379	0.05332	0.17989	0.11299
V448	0.0186	0.03451	0.18945	0.75744
V449	0.57697	0.01713	0.2941	0.1118
V450	0.18319	0.801	0.01581	0
V451	0.94867	0.02759	0	0.02374
V452	0.03229	0.00303	0.07029	0.89439
V453	0.83513	0.04047	0.06451	0.05989
V454	0.00154	0.92218	0.05637	0.01991
V455	0.61646	0.01221	0.3005	0.07082
V456	0.34263	0.07179	0.39685	0.18874
V457	0.00731	0.01245	0.01563	0.96461
V458	0.2717	0.16038	0.00328	0.56464
V459	0.01934	0.745	0.10753	0.12813
V460	0.9589	0	0.02596	0.01514
V461	0.055	0.01479	0.01154	0.91868
V462	0.3577	0.17594	0	0.46636
V463	0.29015	0.38867	0.17702	0.14417
V464	0.50679	0.06121	0.00339	0.4286
V465	0.45034	0.34091	0.02599	0.18276
V466	0.60573	0.12928	0.00318	0.26181
V467	0.37243	0.49021	0.08826	0.0491
V468	0.55957	0.31994	0.05274	0.06775
V469	0.01682	0.11471	0.29218	0.57629
V470	0.57284	0.07573	0.18289	0.16853
V471	0.26463	0.06439	0.03375	0.63723
V472	0.34287	0.24958	0	0.40755
V473	0.1183	0.46983	0.38339	0.02848
V474	0.11104	0	0.10039	0.78857
V475	0.20153	0.30958	0.08503	0.40387
V476	0.15771	0.00509	0.05598	0.78122
V477	0.60744	0.01646	0.20368	0.17243
V478	0.15331	0.50025	0.00388	0.34256
V479	0.01591	0.04738	0.8341	0.10261
V480	0.08549	0.22712	0.04475	0.64263
V481	0.1547	0.00488	0.82287	0.01754
V482	0.73506	0.10767	0.11475	0.04252
V483	0.1251	0.06596	0.07333	0.73561
V484	0.02178	0.03989	0.02625	0.91208
V485	0.14572	0.66819	0.01194	0.17415
V486	0.28608	0.19028	0.13358	0.39006
V487	0.07109	0.02248	0.085	0.82143
V488	0.00043	0.0021	0.8756	0.12187
V489	0.22906	0.06009	0.69394	0.01691
V490	0.36836	0.23301	0.07158	0.32705
V491	0.50239	0.38248	0.03519	0.07994
V492	0.03294	0.80084	0.15829	0.00793
V493	0.01798	0.00067	0.00951	0.97184
V494	0.2085	0.10043	0.54326	0.14781
V495	0.27027	0.54334	0.15849	0.02789
V496	0.33004	0.609	0	0.06097
V497	0.00898	0.00425	0.97696	0.00981
V498	0.31137	0.06302	0.0503	0.57531
V499	0.66531	0.19963	0.12861	0.00645
V500	0.10771	0.07587	0.76835	0.04806
V501	0.00722	2e-05	0.04124	0.95152
V502	0.59861	0.20615	0.16002	0.03521
V503	0.19793	0.05543	0.19722	0.54942
V504	0.28143	0.62149	0.01202	0.08507
V505	0.20835	0.14636	0.26476	0.38053
V506	0.09727	0.18188	0.48177	0.23908
V507	0.63121	0.05973	0.12226	0.18679
V508	0.79189	0.11508	0.0409	0.05213
V509	0.23512	0.03167	0.51155	0.22166
V510	0.26606	0.43732	0.28955	0.00706
V511	0.05018	0.32927	0.04591	0.57464
V512	0.2366	0.02428	0.07856	0.66057
V513	0.09485	0.57226	0.24394	0.08896
V514	0.01482	0.03732	0.00601	0.94185
V515	0.78206	0.03376	0.04644	0.13773
V516	0.93517	0.05776	0	0.00707
V517	0.03616	0.01008	0.2449	0.70887
V518	0.97463	0.01793	0	0.00744
V519	0.03181	0.82372	0.00472	0.13975
V520	0.0247	0	0.60621	0.36909
V521	0.58437	0.01975	0.36226	0.03362
V522	0.00642	0.07857	0.59165	0.32337
V523	0.36687	0.0782	0.26393	0.291
V524	0.00869	0.72451	0.22501	0.04179
V525	0.2603	0.14196	0.02444	0.57329
V526	0.65518	0.04536	0.0736	0.22586
V527	0.204	0.00818	0.39093	0.39689
V528	0.12444	0.81056	0	0.06501
V529	0.05743	0.03332	0.21754	0.69171
V530	0.00643	0.14422	0.72114	0.12821
V531	0.02359	0.83958	0.13684	0
V532	0.1825	0.24415	0.02532	0.54802
V533	0.30872	0.26909	0.14845	0.27374
V534	0.00674	0.00352	0.70874	0.281
V535	0.53037	0	0.00993	0.45971
V536	0.18757	0	0.36009	0.45234
V537	0.63801	0.18845	0.15805	0.01548
V538	0.45156	0.02787	0.08419	0.43639
V539	0.30171	0.34576	0.17406	0.17847
V540	0.24287	0.62536	0.08066	0.05111
V541	0.01888	0.41613	0.06733	0.49766
V542	0.20048	0.07848	0.25558	0.46547
V543	0.87793	0	0.01033	0.11173
V544	0.10237	0.05095	0.16765	0.67903
V545	0.36867	0.09113	0.0688	0.4714
V546	0.06144	0.85292	0.07766	0.00798
V547	0.04221	0.57458	0.36494	0.01827
V548	0.19376	0.70304	0.09583	0.00737
V549	0.34118	0.01189	0.63061	0.01632
V550	0.57327	0.01236	0	0.41437
V551	0.21751	0.6683	0.03886	0.07532
V552	0.00172	0.43714	0.00398	0.55716
V553	0.24673	0.09707	0.62963	0.02657
V554	0.05267	0.05213	0.02317	0.87203
V555	0.09665	0.15872	0.3481	0.39654
V556	0.00034	0.01219	0.94811	0.03935
V557	0.81741	0.01117	0.00968	0.16174
V558	0.08276	0.72252	0.02986	0.16486
V559	0.01155	0.76158	0.22688	0
V560	0.74105	0.2519	0	0.00705
V561	0.00059	0.00987	0.97944	0.01009
V562	0.78127	0	0.11441	0.10432
V563	0.2545	0.00095	0.73674	0.0078
V564	0.06186	0.04435	0.87573	0.01806
V565	0.13346	0.19004	0.40054	0.27596
V566	0.70659	0.06053	0.00346	0.22942
V567	0.24086	0.35845	0.02572	0.37496
V568	0.23219	1e-05	0.05344	0.71436
V569	0.66848	0.01174	0	0.31979
V570	0.02662	0.22174	0.66695	0.0847
V571	0.84721	0.08331	0	0.06948
V572	0.44985	0	0.43763	0.11251
V573	0.06306	0.12068	0.00649	0.80977
V574	0.04497	0.73404	0.20237	0.01862
V575	0.01932	0.04836	0.12245	0.80987
V576	0.1942	0.74604	0.04146	0.0183
V577	0.03651	0.02147	0.20706	0.73496
V578	0.05644	0.03494	0.69357	0.21505
V579	0.0099	0.84792	0.1116	0.03058
V580	0.14487	0.00049	0.1077	0.74694
V581	0.06439	0.04673	0.00362	0.88525
V582	0.59923	0.09594	0.03078	0.27404
V583	0.00701	0.02266	0.59158	0.37875
V584	0.5537	0.10318	0.29912	0.044
V585	0.00788	0.00175	0.43747	0.5529
V586	0.24227	0.00207	0.64907	0.10659
V587	0.27738	0.00341	0.68363	0.03559
V588	0.62417	0.02138	0.02243	0.33203
V589	0.07008	0.76664	0.07283	0.09045
V590	0.05918	0.70831	0.22479	0.00771
V591	0.00238	0.01799	0.19913	0.7805
V592	0.16835	0.01801	0.81268	0.00096
V593	0.57359	0	0.17876	0.24764
V594	0.37099	0.21663	0.3544	0.05798
V595	0.02458	0.00998	0.02136	0.94408
V596	0.03551	0.20441	0.23378	0.52629
V597	0.00036	0.50072	0.38706	0.11186
V598	0.01667	0.0772	0.88778	0.01835
V599	0.68248	0.2487	0.03409	0.03474
V600	0.40719	0.38694	0.05379	0.15208
V601	0.16829	0.19937	0.08291	0.54944
V602	0.02488	0.01116	0.01322	0.95073
V603	0.00944	0.2881	0.01248	0.68998
V604	0.54505	0.07443	0.34607	0.03445
V605	0.07317	0.25002	0.4327	0.24411
V606	0.7546	0.10396	0.01012	0.13132
V607	0.64194	0.00245	0.10768	0.24793
V608	0.23093	0.1049	0.39792	0.26626
V609	0.02632	0.16763	0.24197	0.56409
V610	0.76928	0.00584	0.08962	0.13526
V611	0.27621	0	0.05158	0.67221
V612	0.02538	0.05384	0.83992	0.08086
V613	0.03717	0.26566	0.64687	0.05029
V614	0.77269	0.0337	0.04651	0.1471
V615	0.12834	0.02976	0.00735	0.83455
V616	0.09514	0.6294	0.04768	0.22779
V617	0.507	0.1124	0.38037	0.00023
V618	0.70737	0	0	0.29263
