Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V227	0.84053	0	0	0.15947	0	0
V228	0.05974	0.24553	0.69473	0	0	0
V229	0.12577	0	0.53439	0.24134	0.0985	0
V230	0	0.06057	0.93943	0	0	0
V231	0	0	0.00991	0.99009	0	0
V232	0.38839	0	0	0.25704	0	0.35456
V233	1	0	0	0	0	0
V234	0.52237	0	0	0	0.47763	0
V235	0	0	0.03203	0.96797	0	0
V236	0	0	0.18819	0	0.65612	0.15569
V237	0	0	0.99972	0.00028	0	0
V238	0.80753	0	0	0	0	0.19247
V239	0.76718	0	0.10109	0.06906	0.06268	0
V240	0	0.18648	0	0.04128	0.77225	0
V241	0.7654	0.10547	0	0.12913	0	0
V242	0.27449	0	0	0.14734	0	0.57818
V243	0	0.39918	0.60082	0	0	0
V244	0	0	0	0	0.71636	0.28364
V245	0.84186	0	0	0	0	0.15814
V246	0	0	0.29857	0.39537	0.30606	0
V247	0.18118	0	0	0.12416	0	0.69465
V248	0.2667	0	0	0.20168	0.53162	0
V249	0.257	0.13121	0.56277	0	0	0.04901
V250	0	0	0	1	0	0
V251	0	0.73391	0.12204	0.14405	0	0
V252	0	0	0.05095	0.94905	0	0
V253	0	0	0	0.52271	0.02984	0.44745
V254	0	0.30632	0.04408	0.19976	0.44983	0
V255	0.52116	0.38993	0.01844	0	0	0.07047
V256	0	1	0	0	0	0
V257	0	0.53279	0	0	0.46721	0
V258	0	0.19326	0.14581	0.66093	0	0
V259	0	0.62721	0.37279	0	0	0
V260	0	0	0	0	0.91379	0.08621
V261	0.67392	0	0	0	0.19027	0.13581
V262	0	0	1	0	0	0
V263	0	0	0.85768	0.14232	0	0
V264	0.80303	0	0.06206	0	0	0.13491
V265	0	0	0	0	1	0
V266	0	0	0	0	0	1
V267	0.10105	0.89114	0	0.00782	0	0
V268	1	0	0	0	0	0
V269	0	0	0.1568	0.8432	0	0
V270	0.33409	0.63712	0	0	0.02879	0
V271	0	0	0.28	0	0	0.72
V272	0	0	0	0	1	0
V273	0	0	0.02184	0	0.97816	0
V274	0	0	0.09833	0	0	0.90167
V275	0.89376	0.10624	0	0	0	0
V276	0	0.3232	0.01721	0	0	0.65959
V277	0.5041	0	0	0	0.01233	0.48357
V278	0.0929	0.08694	0.10443	0.27089	0.44485	0
V279	0	0	0.22326	0	0	0.77674
V280	0	0	0.01167	0.98833	0	0
V281	0	1	0	0	0	0
V282	0	0	0	0	1	0
V283	0	0.45761	0	0	0.54239	0
V284	0	0.03101	0.48766	0.41565	0	0.06568
V285	0	0	0	1	0	0
V286	0.85659	0	0.03594	0.10748	0	0
V287	0	0	0	0	1	0
V288	0	0.30023	0	0	0	0.69977
V289	0	0.00523	0.9814	0.01337	0	0
V290	0	0	0.26991	0.73009	0	0
V291	0	0	0	1	0	0
V292	0.08458	0.05875	0.00297	0.76669	0.087	0
V293	0	0	0	0	1	0
V294	0.67528	0	0	0	0.29668	0.02805
V295	0	0	0	0	0	1
V296	0	0.52843	0.04551	0.36294	0	0.06313
V297	0	0	0	0	0	1
V298	0	0.90197	0.09803	0	0	0
V299	0.07682	0	0.92318	0	0	0
V300	0.97732	0.01266	0	0	0	0.01003
V301	0.58312	0.41688	0	0	0	0
V302	0	0.2929	0.03196	0.67514	0	0
V303	0	0.96469	0	0	0.03531	0
V304	0	0	0	0	1	0
V305	0	0	0.23893	0.54046	0	0.22061
V306	0.30524	0	0	0	0	0.69476
V307	0.09799	0	0	0	0.89681	0.0052
V308	0	0	0	1	0	0
V309	0	0.59871	0	0.40129	0	0
V310	0	0.45477	0.30895	0	0	0.23629
V311	0.39393	0	0	0	0	0.60607
V312	0.04532	0	0	0.39833	0.55635	0
V313	0.03899	0	0	0	0	0.96101
V314	0.20591	0	0	0.79409	0	0
V315	0.06636	0.93364	0	0	0	0
V316	0	0	0	0	0	1
V317	0	0	0	0.87931	0	0.12069
V318	0	0	0.02489	0.97511	0	0
V319	0.4704	0.15215	0.31	0.06745	0	0
V320	0.28896	0.19504	0.48528	0.02853	0	0.00218
V321	0	0.74097	0	0.25903	0	0
V322	0	0	0.03953	0	0.88867	0.07179
V323	0	0.30201	0	0.46533	0.23266	0
V324	0	0	0	0.20871	0.55496	0.23633
V325	0	1	0	0	0	0
V326	0.0811	0.9189	0	0	0	0
V327	0	0	1	0	0	0
V328	0.17121	0.21053	0.23595	0.10422	0.27809	0
V329	0	0	0.66074	0	0.33926	0
V330	0	0	1	0	0	0
V331	0.99492	0	0.00508	0	0	0
V332	0	0	0.13308	0	0.46075	0.40616
V333	0	0	0.64195	0.35166	0.00639	0
V334	0	0.45148	0.53595	0.01257	0	0
V335	0.00544	0	0.97841	0	0	0.01616
V336	0.33138	0.66862	0	0	0	0
V337	0	0.13533	0.00921	0	0.85546	0
V338	0.92884	0	0	0	0.07116	0
V339	0	0.03966	0.61661	0.28049	0	0.06324
V340	0.78966	0.21034	0	0	0	0
V341	0.25399	0	0.03552	0.71049	0	0
V342	0	0	0	0.84929	0	0.15071
V343	0	0.08642	0.07609	0	0	0.83749
V344	0	0.86909	0	0	0.06926	0.06165
V345	0	0	0	0	1	0
V346	0.08944	0	0	0.50937	0.40118	0
V347	0.67806	0.07354	0	0	0.2484	0
V348	0.03942	0.0782	0.88238	0	0	0
V349	0.99912	0	0	0.00088	0	0
V350	0.54981	0	0.1271	0.20789	0	0.1152
V351	0	0	0	0	0	1
V352	0	0.35764	0	0	0.26996	0.3724
V353	0	0.06254	0.93746	0	0	0
V354	0.00197	0	0.29832	0	0.35304	0.34666
V355	0	0	1	0	0	0
V356	0.72542	0.05894	0	0.21564	0	0
V357	0.32045	0	0.50845	0	0.1711	0
V358	0	0	0	0	0	1
V359	0.07959	0.06517	0	0.84786	0.00739	0
V360	0.64245	0	0	0.15706	0.20049	0
V361	0	1	0	0	0	0
V362	0	0.6326	0	0.3674	0	0
V363	1	0	0	0	0	0
V364	0	0.12811	0	0	0	0.87189
V365	0.48426	0.44109	0	0.07465	0	0
V366	0.00511	0.29354	0.70135	0	0	0
V367	0	0	0	0.689	0.311	0
V368	0	0.07366	0.02363	0	0.01186	0.89085
V369	0	0	0	0	1	0
V370	0	0	0.92846	0.07154	0	0
V371	0	0.25324	0	0.66896	0	0.0778
V372	0	0.94645	0	0	0.05355	0
V373	0.94477	0	0	0	0	0.05523
V374	0.12666	0	0.32456	0.54878	0	0
V375	0.5212	0	0.21484	0	0.26396	0
V376	0	0	0	0	0	1
V377	0	0	0.48849	0	0.51151	0
V378	0	0	0.17197	0	0	0.82803
V379	0.4059	0	0.07523	0	0	0.51887
V380	0	0	0	0	1	0
V381	0.38138	0	0.38474	0.23388	0	0
V382	0	0	0	0.14354	0.85646	0
V383	0.16186	0	0.55182	0.28631	0	0
V384	0	0	1	0	0	0
V385	0	0	0	0	0	1
V386	0.74151	0	0.25849	0	0	0
V387	0.17891	0	0.05058	0.77052	0	0
V388	0.91048	0	0.08952	0	0	0
V389	0.14952	0	0	0	0	0.85048
V390	0	0	0	0.95596	0	0.04404
V391	0	0	0	0.71601	0.28399	0
V392	0	0	0.65234	0	0	0.34766
V393	0	0.11978	0.60736	0	0.06174	0.21111
V394	0	0	0.04944	0.95056	0	0
V395	0	0	1	0	0	0
V396	0.63897	0	0	0.36103	0	0
V397	0	0.06694	0	0	0	0.93306
V398	0	0.89485	0	0	0.10515	0
V399	0	0	1	0	0	0
V400	0	0	0	0.40633	0	0.59367
V401	0.07758	0	0.89178	0	0.03064	0
V402	0	0	0	1	0	0
V403	0	0	0	0	0.32836	0.67164
V404	0	0	1	0	0	0
V405	0.49004	0.43248	0.05301	0	0.02448	0
V406	0	0	0.25978	0.00404	0.15667	0.57951
V407	0	0	0.92368	0	0	0.07632
V408	0	0.04463	0.0109	0.94417	0	3e-04
V409	1	0	0	0	0	0
V410	1	0	0	0	0	0
V411	0	0	0	0.15214	0	0.84786
V412	0.81086	0.14317	0.01376	0	0.03222	0
V413	0	0.04397	0.02051	0.93553	0	0
V414	0.00698	0.03402	0.01084	0.78848	0.15969	0
V415	0	0	0.49355	0.45551	0.03992	0.01102
V416	0	0.09397	0	0.29398	0.56863	0.04342
V417	0	0	0.02048	0	0	0.97952
V418	0	0	0.59116	0.06487	0.34397	0
V419	0	0	0	0	0	1
V420	0	0	0	0	0	1
V421	0	0	0.02845	0	0.97155	0
V422	0.17966	0.29013	0	0	0.53021	0
V423	0	0.1034	0	0.8966	0	0
V424	1	0	0	0	0	0
V425	0	0	0	0	1	0
V426	0	0	0.11659	0	0	0.88341
V427	0.7215	0.0676	0.14506	0.06584	0	0
V428	0.23674	0	0	0.76326	0	0
V429	0	0	0.12661	0.67097	0.20242	0
V430	0	0	0.83686	0.16314	0	0
V431	0	0	1	0	0	0
V432	0	0.47813	0	0.52187	0	0
V433	0	0	0.05184	0.94816	0	0
V434	0	0.26036	0.17151	0.56813	0	0
V435	0	0	0	0	0.87675	0.12325
V436	1	0	0	0	0	0
V437	0.24951	0.33173	0.40123	0	0.01753	0
V438	0	0.44686	0	0	0.55314	0
V439	0	0	0.0651	0	0.9349	0
V440	0.08188	0	0.63058	0	0.21962	0.06792
V441	0	0	0.70802	0.06048	0	0.2315
V442	0.65012	0.07128	0.19734	0	0	0.08126
V443	0	0	0.07211	0.92789	0	0
V444	1	0	0	0	0	0
V445	1	0	0	0	0	0
V446	0	0.68147	0.31853	0	0	0
V447	0	0.2426	0	0.1751	0	0.5823
V448	0	0	1	0	0	0
V449	0.7428	0	0	0.2572	0	0
V450	0	0	0.86767	0	0.13233	0
V451	0.03658	0	0.19111	0.10225	0.67006	0
V452	0	0	0	0.55606	0	0.44394
V453	0.36173	0	0.63827	0	0	0
V454	0.14977	0	0.13575	0.71448	0	0
V455	0	1	0	0	0	0
V456	1	0	0	0	0	0
V457	0	0	0	0	0.08859	0.91141
V458	0	0	0.54328	0	0.44216	0.01456
V459	0	0	0.73633	0.26367	0	0
V460	0.52505	0	0.33	0.06152	0	0.08342
V461	0.33886	0	0	0.57143	0.0897	0
V462	0	0	1	0	0	0
V463	0	0	0	0	1	0
V464	0	1	0	0	0	0
V465	0.46684	0	0.53316	0	0	0
V466	0	0	0.02596	0.95287	0.02117	0
V467	1	0	0	0	0	0
V468	0.49088	0.04671	0.07995	0.26907	0.11339	0
V469	0	0.05382	0.94618	0	0	0
V470	0.8235	0	0	0	0.1765	0
V471	0	0.1972	0.8028	0	0	0
V472	0	0.67024	0	0	0.32976	0
V473	0	1	0	0	0	0
V474	0	0	0.48463	0.51537	0	0
V475	0	0.12345	0.39192	0.16457	0.32006	0
V476	0.58144	0	0	0.15054	0	0.26802
V477	0	0.85856	0	0.02656	0	0.11488
V478	0	0	1	0	0	0
V479	0	0.04953	0.95047	0	0	0
V480	0	0.21205	0	0.36011	0.42784	0
V481	0.60909	0.02296	0.09682	0	0.27113	0
V482	0.46942	0	0	0	0	0.53058
V483	0	1	0	0	0	0
V484	0.99813	0	0.00187	0	0	0
V485	0.29029	0.05449	0.65523	0	0	0
V486	0.13531	0	0.86469	0	0	0
V487	0	0.31606	0	0	0.68394	0
V488	0.24741	0.75259	0	0	0	0
V489	0.98156	0	0.01844	0	0	0
V490	0	0	0	0	0	1
V491	0	0.29289	0.47108	0	0.23603	0
V492	0	0	0.26418	0	0	0.73582
V493	0.98437	0.01563	0	0	0	0
V494	0	0	0.35512	0	0	0.64488
V495	0.20394	0.61629	0.17978	0	0	0
V496	0.18938	0.06634	0.39064	0	0.19779	0.15585
V497	0	0.13295	0.16042	0	0.70663	0
V498	0	0.0637	0.52768	0.40861	0	0
V499	0	0.85906	0.14094	0	0	0
V500	0.72117	0.16381	0.01074	0	0.10428	0
V501	0	1	0	0	0	0
V502	0	0	0	0.21482	0.78518	0
V503	0	0.38013	0	0.61987	0	0
V504	0	1	0	0	0	0
V505	0	0	0.63391	0.36609	0	0
V506	0.3013	0	0	0.07794	0	0.62076
V507	0	0	0	0	0	1
V508	0	0.7929	0	0.04134	0.16575	0
V509	0	0	0.01346	0.91739	0.06915	0
V510	1	0	0	0	0	0
V511	0	0	0	0.14916	0	0.85084
V512	0	0.17393	0.82607	0	0	0
V513	0	0	0.24833	0	0.75167	0
V514	0	0.9993	0	0	0	7e-04
V515	0	0.43131	0	0.56869	0	0
V516	0	0	0.96192	0	0.03808	0
V517	0	0	0.4945	0.16635	0.33915	0
V518	0.46157	0.48662	0	0.05181	0	0
V519	0	0.73268	0	0	0	0.26732
V520	0.96627	0.00883	0	0.02489	0	0
V521	0	0	0	0	1	0
V522	0.50699	0.15711	0	0	0.17587	0.16003
V523	0.52131	0.15371	0.0015	0.0926	0	0.23089
V524	0	0	0.04044	0.11653	0.74214	0.10088
V525	0.2985	0	0	0	0	0.7015
V526	0	0.94988	0.05012	0	0	0
V527	0.34811	0	0.65189	0	0	0
V528	0.96117	0	0.03883	0	0	0
V529	0	0.03337	0.02552	0.94111	0	0
V530	0	0.26463	0.52349	0.06478	0	0.1471
V531	1	0	0	0	0	0
V532	0.01828	0	0.1058	0.78249	0.09343	0
V533	0	0	0.34262	0	0.29963	0.35775
V534	0	0	0	0.77865	0	0.22135
V535	0.72347	0	0.22953	0.04701	0	0
V536	0	0	0.91997	0.08003	0	0
V537	0	0.73339	0	0.26661	0	0
V538	0	0	0	0.36048	0	0.63952
V539	0	0	0.01292	0.87285	0.11423	0
V540	0.38324	0	0.42263	0	0.19413	0
V541	0	0.21509	0	0.78491	0	0
V542	0	0.69621	0	0.30379	0	0
V543	0	0	0.75147	0	0.24853	0
V544	0	0	0	0	0	1
V545	0	0.83092	0.00446	0	0.16462	0
V546	0.76556	0	0	0.23444	0	0
V547	0	0.02362	0	0.54845	0.39673	0.0312
V548	0	0	0	0	0	1
V549	0.00988	0	0.90662	0	0	0.0835
V550	0	0	0.38512	0	0.61488	0
V551	0	0	0	0.03338	0	0.96662
V552	0	0	0.19767	0.33069	0.47163	0
V553	1	0	0	0	0	0
V554	0	1	0	0	0	0
V555	0.34138	0	0	0.2434	0	0.41522
V556	0	0	0.62021	0.37979	0	0
V557	0	0.96763	0.03237	0	0	0
V558	0.48589	0.16109	0	0.0371	0	0.31591
V559	0	0	0	0.07024	0.92976	0
V560	1	0	0	0	0	0
V561	0	0	1	0	0	0
V562	0.77069	0.22931	0	0	0	0
V563	0	0	0	0	0	1
V564	0	0	0	0	0.18948	0.81052
V565	0	0	0	0	0	1
V566	0	0	0	0	0	1
V567	0.44589	0.31071	0	0.2434	0	0
V568	0	0	0	0	1	0
V569	0.97859	0	0	0	0	0.02141
V570	0.94548	0.05452	0	0	0	0
V571	0	0.14209	0.85791	0	0	0
V572	0	0	0.97666	0	0.02334	0
V573	0.05286	0.94714	0	0	0	0
V574	0	0	0.46576	0	0	0.53424
V575	0	0.89942	0.00519	0.09539	0	0
V576	0.42176	0.01076	0	0	0.56747	0
V577	0.4811	0	0	0	0.5189	0
V578	0	0	0	0	0.87675	0.12325
V579	0	0	0.2246	0.25216	0.52324	0
V580	0.04838	0	0.11344	0.52445	0.29502	0.0187
V581	0.9493	0	0.0507	0	0	0
V582	0.8676	0	0	0.1324	0	0
V583	0	0	0.40668	0	0.14996	0.44335
V584	0	0	0	0.44097	0.28194	0.27709
V585	0	0.61957	0.33125	0	0	0.04918
V586	0.0648	0.9352	0	0	0	0
V587	0.22156	0	0.38848	0.38997	0	0
V588	0	0	0.05037	0.94963	0	0
V589	0	0.27829	0.38511	0	0	0.33659
V590	0	0	0.48488	0	0	0.51512
V591	0.95655	0	0	0.04345	0	0
V592	0	0.38463	0.0753	0.54007	0	0
V593	0	0	0.00374	0.99626	0	0
V594	0	0	0	0.80009	0	0.19991
V595	0	0.33958	0	0.08399	0.26505	0.31138
V596	0	0.17912	0	0	0.82088	0
V597	0.47565	0	0	0	0.52435	0
V598	1	0	0	0	0	0
V599	0	0	0	0.05312	0	0.94688
V600	0.48272	0.0357	0	0	0	0.48158
V601	0	0.08167	0	0.49519	0	0.42314
V602	0	0	0.05508	0	0.81492	0.13001
V603	0	0.46875	0	0	0	0.53125
V604	0	0.48876	0	0	0.51124	0
V605	0	0	0	0	1	0
V606	0.68901	0	0.28985	0	0	0.02114
V607	0	0	0	0	0.0341	0.9659
V608	0	0.85585	0	0	0	0.14415
V609	0	0	0.86778	0.13222	0	0
V610	0	0.08503	0.76204	0.15293	0	0
V611	0	1	0	0	0	0
V612	0	0.12151	0	0.87849	0	0
V613	0.68831	0.04961	0	0	0	0.26208
V614	0	0.02391	0.79841	0	0	0.17768
V615	0	0	0.0043	0	0.9957	0
V616	0.47102	0.46825	0	0	0	0.06072
V617	0	0	0	0	1	0
V618	0.14094	0	0.85906	0	0	0
V619	0	0.83151	0.16849	0	0	0
V620	0	0	0.24973	0	0	0.75027
V621	0	0	0.09572	0.90428	0	0
V622	0.67714	0.08408	0	0	0.23879	0
V623	0.05285	0.91151	0	0	0	0.03564
V624	0	0.69536	0	0.30464	0	0
V625	0	0.07679	0.29624	0.62697	0	0
V626	0	0	0	0.15869	0.63971	0.2016
V627	0.70182	0	0	0.29818	0	0
V628	0	0	0.52358	0	0.00907	0.46734
V629	0	0.46242	0	0.53758	0	0
V630	0.6766	0	0	0	0	0.3234
V631	0	0	0	0.00858	0	0.99142
V632	0	0	0.17288	0.35846	0.46866	0
V633	0	0.06251	0.93749	0	0	0
V634	0.90014	0	0	0.09986	0	0
V635	0	0	0.32547	0.67453	0	0
V636	0	0.89586	0	0.02232	0.07344	0.00838
V637	0	0	0	0	0	1
V638	0	0.0567	0.0635	0.74387	0.13593	0
V639	0.39243	0	0.04062	0	0.53474	0.03222
V640	0	0.08481	0.75725	0	0.05319	0.10475
V641	0	0	0.66742	0	0.33258	0
V642	0.20604	0	0.45175	0.10098	0	0.24123
V643	1	0	0	0	0	0
V644	1	0	0	0	0	0
V645	0.88988	0	0	0	0	0.11012
V646	0	0	0.52887	0	0.47113	0
