B_cells	NK_cells	T_cells_CD4.	Monocytes
V444	0.06571	0.06702	0.86727	0
V445	0.60003	0.02029	0.35637	0.02331
V446	0.0802	0.76729	0.10416	0.04834
V447	0.61585	0.08994	0.20753	0.08667
V448	0.06915	0.07953	0.23309	0.61824
V449	0.5569	0.04298	0.31672	0.08341
V450	0.18134	0.76227	0.05639	0
V451	0.88549	0.05127	0.0129	0.05034
V452	0.11833	0.00877	0.12711	0.74579
V453	0.77155	0.06416	0.10342	0.06086
V454	0.02013	0.86109	0.11179	0.00699
V455	0.58971	0.03432	0.32365	0.05232
V456	0.34626	0.1283	0.39759	0.12785
V457	0.03456	0.0667	0.06727	0.83147
V458	0.32603	0.23383	0.00749	0.43265
V459	0.05234	0.743	0.14227	0.06239
V460	0.8731	3e-05	0.08277	0.04409
V461	0.1595	0.05577	0.02631	0.75842
V462	0.39918	0.24528	0	0.35554
V463	0.28281	0.44438	0.19278	0.08004
V464	0.5505	0.09649	0.0098	0.34321
V465	0.42956	0.40002	0.05016	0.12026
V466	0.60411	0.17869	0.01549	0.20171
V467	0.34457	0.5211	0.12104	0.01329
V468	0.51116	0.36647	0.08638	0.03599
V469	0.05429	0.19688	0.32183	0.427
V470	0.54615	0.12056	0.20834	0.12495
V471	0.3315	0.11126	0.05309	0.50416
V472	0.37265	0.32757	0	0.29978
V473	0.13654	0.50352	0.35994	0
V474	0.19772	0	0.14112	0.66116
V475	0.22832	0.39418	0.10485	0.27265
V476	0.2431	0.00769	0.09773	0.65148
V477	0.59566	0.03447	0.23462	0.13525
V478	0.18144	0.57175	0.02265	0.22416
V479	0.04487	0.1181	0.77554	0.06149
V480	0.13573	0.32103	0.06737	0.47587
V481	0.17755	0.04715	0.7724	0.0029
V482	0.67313	0.14809	0.14809	0.03068
V483	0.1977	0.11994	0.10314	0.57922
V484	0.09766	0.09012	0.06078	0.75144
V485	0.17006	0.69333	0.04144	0.09516
V486	0.30835	0.26537	0.15382	0.27246
V487	0.15279	0.05231	0.12478	0.67012
V488	0.01657	0.03073	0.87482	0.07789
V489	0.23622	0.11981	0.64397	0
V490	0.37444	0.30709	0.09255	0.22593
V491	0.46294	0.42833	0.06668	0.04206
V492	0.06963	0.75141	0.17897	0
V493	0.1558	0	0	0.8442
V494	0.22193	0.17003	0.51788	0.09017
V495	0.25633	0.56347	0.1802	0
V496	0.31796	0.64204	0.01553	0.02447
V497	0.06529	0.02508	0.8901	0.01953
V498	0.37097	0.10777	0.07395	0.4473
V499	0.60355	0.23836	0.15808	0
V500	0.13682	0.14599	0.69751	0.01968
V501	0.03307	0	0.13165	0.83528
V502	0.54567	0.25756	0.18843	0.00834
V503	0.2491	0.10793	0.22999	0.41298
V504	0.27342	0.6413	0.04483	0.04045
V505	0.23607	0.22322	0.27867	0.26204
V506	0.12236	0.26337	0.46461	0.14965
V507	0.60869	0.09704	0.15141	0.14286
V508	0.72792	0.15055	0.07552	0.04601
V509	0.25831	0.07863	0.5105	0.15257
V510	0.2478	0.46723	0.28498	0
V511	0.09653	0.42638	0.07047	0.40661
V512	0.30834	0.04922	0.11313	0.52932
V513	0.11838	0.59568	0.25135	0.03459
V514	0.09081	0.10233	0	0.80686
V515	0.74824	0.05447	0.081	0.1163
V516	0.88578	0.08104	0.015	0.01818
V517	0.09888	0.03658	0.28974	0.5748
V518	0.9109	0.04616	0.01066	0.03229
V519	0.0735	0.81604	0.04077	0.06969
V520	0.06994	0.01079	0.64472	0.27456
V521	0.55277	0.05034	0.37665	0.02023
V522	0.0336	0.15322	0.59259	0.22058
V523	0.37855	0.13281	0.28043	0.20822
V524	0.04358	0.71394	0.23831	0.00417
V525	0.3135	0.21407	0.04023	0.43219
V526	0.64327	0.07516	0.10485	0.17671
V527	0.2475	0.03279	0.42041	0.2993
V528	0.14942	0.80249	0.01954	0.02854
V529	0.11839	0.07628	0.25781	0.54753
V530	0.0339	0.22542	0.66916	0.07152
V531	0.06005	0.78006	0.1599	0
V532	0.22664	0.3355	0.04021	0.39765
V533	0.31341	0.34273	0.16394	0.17991
V534	0.04593	0.04647	0.71045	0.19714
V535	0.59171	0	0.02737	0.38092
V536	0.24115	0	0.40254	0.35631
V537	0.57899	0.23455	0.18645	0
V538	0.49249	0.04894	0.11611	0.34246
V539	0.29602	0.40649	0.18966	0.10783
V540	0.2402	0.63098	0.11592	0.0129
V541	0.05489	0.51167	0.09513	0.3383
V542	0.24172	0.14162	0.2787	0.33796
V543	0.84695	0	0.04713	0.10593
V544	0.16533	0.10297	0.20466	0.52703
V545	0.40765	0.14548	0.09249	0.35437
V546	0.09397	0.78799	0.11804	0
V547	0.07455	0.58462	0.34083	0
V548	0.19107	0.6813	0.12763	0
V549	0.33786	0.05238	0.6095	0.00027
V550	0.63191	0.02023	0	0.34786
V551	0.21914	0.67372	0.07555	0.03159
V552	0.01687	0.54723	0.03349	0.40242
V553	0.24978	0.16261	0.58761	0
V554	0.13709	0.10337	0.04765	0.71189
V555	0.12869	0.24341	0.35686	0.27104
V556	0.00706	0.07588	0.88117	0.03589
V557	0.80412	0.0197	0.03618	0.14
V558	0.11387	0.73491	0.06581	0.08541
V559	0.0451	0.72587	0.22903	0
V560	0.69113	0.28258	0.0194	0.00689
V561	0.01445	0.07217	0.88949	0.02389
V562	0.75438	0	0.1513	0.09432
V563	0.26559	0.02095	0.71346	0
V564	0.09789	0.1104	0.79171	0
V565	0.1588	0.27003	0.39417	0.177
V566	0.7066	0.0908	0.01622	0.18638
V567	0.26367	0.43818	0.04434	0.25381
V568	0.31471	0	0.08771	0.59759
V569	0.71004	0.02089	0	0.26907
V570	0.05759	0.29743	0.60926	0.03572
V571	0.80133	0.11432	0.01455	0.06981
V572	0.45407	0.0167	0.44944	0.07979
V573	0.13567	0.1906	0.01134	0.66239
V574	0.07767	0.7071	0.21523	0
V575	0.07199	0.09996	0.16505	0.663
V576	0.19577	0.72111	0.08312	0
V577	0.09966	0.05609	0.25018	0.59407
V578	0.09333	0.09698	0.6711	0.1386
V579	0.04793	0.79909	0.14819	0.00479
V580	0.22696	0	0.15274	0.6203
V581	0.15866	0.10231	0	0.73904
V582	0.59413	0.14306	0.05248	0.21032
V583	0.03739	0.07622	0.61178	0.27461
V584	0.51291	0.15591	0.31289	0.01829
V585	0.05606	0.03011	0.47813	0.4357
V586	0.26154	0.03176	0.6377	0.06899
V587	0.28811	0.03559	0.66182	0.01447
V588	0.64868	0.03523	0.04654	0.26954
V589	0.10229	0.74475	0.11274	0.04022
V590	0.08521	0.68526	0.22954	0
V591	0.02596	0.05221	0.25308	0.66875
V592	0.18067	0.06324	0.75609	0
V593	0.59322	0	0.20804	0.19874
V594	0.35257	0.28004	0.35131	0.01608
V595	0.12132	0.04427	0.06848	0.76593
V596	0.07496	0.29915	0.25731	0.36857
V597	0.01363	0.56021	0.37689	0.04927
V598	0.05595	0.14824	0.79581	0
V599	0.62133	0.28864	0.07085	0.01919
V600	0.38355	0.44229	0.08116	0.093
V601	0.2144	0.28375	0.10607	0.39577
V602	0.1286	0.05447	0.04088	0.77605
V603	0.05538	0.38631	0.03398	0.52434
V604	0.5097	0.12239	0.35588	0.01202
V605	0.09962	0.33421	0.41718	0.149
V606	0.71814	0.144	0.0309	0.10696
V607	0.65542	0	0.1425	0.20207
V608	0.25057	0.17392	0.3968	0.17871
V609	0.06552	0.25807	0.26863	0.40779
V610	0.74624	0.01001	0.12708	0.11667
V611	0.35649	0	0.08307	0.56045
V612	0.05636	0.12658	0.76969	0.04737
V613	0.07328	0.33195	0.58628	0.00848
V614	0.74186	0.05486	0.0801	0.12319
V615	0.21912	0.07151	0.01195	0.69742
V616	0.12377	0.66437	0.08265	0.1292
V617	0.46713	0.15556	0.3773	0
V618	0.74845	0.00241	0	0.24914
V619	0.4108	0.03394	0.33783	0.21742
V620	0.04209	0.60038	0.35754	0
V621	0.44443	0.156	0.1996	0.19997
V622	0.37098	0.22359	0.40535	9e-05
V623	0.07071	0.08961	0.18516	0.65451
V624	0.78557	0.17772	0.01295	0.02376
V625	0.29722	0.46405	0.13095	0.10779
