Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V362	0.82029	0	0.08822	0	0.09149
V363	0.05372	0.00664	0.00236	0.20085	0.73643
V364	0.06627	0.26694	0.02446	0.42295	0.21938
V365	0.03468	0	0.0056	0.8474	0.11232
V366	0.22401	0.01704	0.59854	0.04985	0.11057
V367	0.25237	0.1879	0.2125	0.16166	0.18556
V368	0.76701	0.05246	0.12462	0	0.05591
V369	0.05798	0.60555	0.22631	0.06495	0.04521
V370	0.04517	0.13505	0.12449	0.36484	0.33046
V371	0.07408	0.82615	0.04934	0	0.05043
V372	0.67927	0.03367	0.14757	0.09148	0.048
V373	0.13172	0.60975	0.12908	0.07951	0.04994
V374	0.11935	0.02451	0.38477	0.41977	0.0516
V375	0.31824	0	0.59735	0.0525	0.03192
V376	0.0185	0	0.40982	0.04869	0.52298
V377	0.1059	0.47145	0.20647	0.16489	0.05128
V378	0.14796	0.5125	0.17489	0.001	0.16365
V379	0.04062	0	0.10694	0.13128	0.72116
V380	0.04033	0.03067	0.17483	0.49754	0.25663
V381	0.17397	0.0217	0.00155	0.0707	0.73209
V382	0.43728	0	0	0.29062	0.27211
V383	0.0526	0	0.26938	0.6149	0.06311
V384	0.32282	0.0122	0.16974	0.40369	0.09156
V385	0.10935	0.07545	0.00255	0.07403	0.73862
V386	0.6801	0	0	0.28213	0.03776
V387	0.29986	0	0.00242	0.61636	0.08135
V388	0.07246	0.77759	0.04043	0.05353	0.05598
V389	0.13645	0.72072	0.02374	0.027	0.09209
V390	0.20291	0	0	0.64849	0.1486
V391	0.72821	0.12753	0	0.05879	0.08547
V392	0.94664	0.01559	0.00725	0	0.03052
V393	0.12698	0	0.1518	0.52224	0.19898
V394	0.73565	0	0.01938	0.13874	0.10623
V395	0.01917	0	0.37388	0.53697	0.06999
V396	0.5628	0	0.40745	0	0.02974
V397	0.69672	0.10874	0.03593	0.09456	0.06405
V398	0.08392	0	0.1646	0.6198	0.13168
V399	0.06565	0.00552	0	0.3041	0.62473
V400	0.18196	0.49231	0.15735	0.12644	0.04193
V401	0.33247	0	0.62518	0.01156	0.0308
V402	0.39972	0	0.45002	0.05326	0.097
V403	0.17639	0.05031	0	0.17531	0.59799
V404	0.01765	0.03283	0.48807	0.36751	0.09395
V405	0.37307	0.22893	0.07432	0.20143	0.12225
V406	0.01853	0.02991	0.89082	0	0.06074
V407	0.90546	0.01157	0.0359	0.01932	0.02776
V408	0.05902	0.35861	0.00909	0.25456	0.31871
V409	0.13458	0	0.05917	0.65666	0.14959
V410	0.14462	0.10605	0.32906	0.0602	0.36007
V411	0.02693	0	0	0.10448	0.86859
V412	0.04114	0.12205	0.13153	0.07497	0.63031
V413	0.04876	0.23422	0.15394	0.35339	0.20969
V414	0.06936	0.06785	0	0.47129	0.3915
V415	0.18061	0	0	0.07108	0.74831
V416	0.13225	0.06265	0.01907	0.18693	0.5991
V417	0.01359	0.00219	0.76564	0.11731	0.10127
