Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V133	0	0.05781	0.06517	0.1388	0.00417	0.09559	0.19822	0.37271	0.06752	0
V134	0	0.09217	0.19901	0.08046	0.16901	0	0.2039	0.02703	0.09881	0.12961
V135	0	0.21247	0.17696	0.01422	0.05119	0	0.08903	0.02786	0.42828	0
V136	0	0.60876	0.03296	0.14832	0	0	0.05834	0.00378	0.0886	0.05924
V137	0	0.03842	0.04918	0.02605	0.04935	0.23691	0.48892	0.05421	0.05697	0
V138	0	0.04706	0.05712	0.03154	0.03714	0	0.54088	0.05961	0.05124	0.1754
V139	0.44356	0.06475	0.11513	0.01853	0.06285	0.06812	0.04316	0.00618	0.17773	0
V140	0.00131	0.03209	0.39263	0.42099	0	0.03185	0.06688	0	0.05425	0
V141	0	0.01836	0.23422	0.62196	0	0.00398	0.07645	0.00312	0.03793	0.00397
V142	0	0.01348	0.10383	0.19815	0.02616	0	0.57041	0.05376	0.03421	0
V143	0	0.82065	0	0.03756	0	0	0.04996	0.00023	0.0916	0
V144	0	0.02273	0.04239	0.02903	0.02951	0.25308	0.5448	0.07063	0.00783	0
V145	0	0.10244	0.17207	0.40639	0	0.01058	0.09625	0.14886	0.06341	0
V146	0	0.01882	0.43045	0.08229	0	0.01721	0.10683	0.10403	0.04193	0.19844
V147	0	0.07304	0.05587	0	0.15771	0	0.09272	0.05878	0.44083	0.12104
V148	0	0.07328	0.07708	0	0.08556	0.02026	0.13852	0.04736	0.55794	0
V149	0	0.03967	0.17943	0.44498	0	0	0.08711	0.09364	0.15516	0
V150	0.04241	0.06091	0.06032	0.01828	0.01484	0	0.07818	0.02544	0	0.69963
V151	0.01	0	0.02285	0.04407	0	0.03756	0.07619	0.0025	0	0.80682
V152	0	0.02957	0.01553	0	0.022	0.02062	0.17721	0.59732	0.07919	0.05857
V153	0	0.16292	0	0	0.55379	0	0.03887	0.08702	0.15741	0
V154	0.04321	0.01603	0.55355	0.30606	0	0.01077	0.03399	0	0.03638	0
V155	0	0.04422	0.05177	0	0.02923	0.08439	0.15512	0.40963	0.22564	0
V156	0.0362	0.07148	0.2067	0.04592	0.00617	0.35107	0.1346	0.05195	0.0959	0
V157	0	0.45325	0.00646	0.04226	0.13498	0.15954	0.08814	0.01106	0.10432	0
V158	0.17899	0.57402	0.05125	0.01561	0.02099	0	0.0505	0.02808	0.08056	0
V159	0	0.11258	0.22362	0.06942	0.22547	0.01624	0.07095	0.07867	0.11342	0.08963
V160	0	0.89626	0	0	0	0	0.03597	0	0.06777	0
V161	0	0.01774	0.2335	0.63345	0	0	0.06814	0.00193	0.04524	0
V162	0.00812	0	0	0.03297	0	0	0.02898	0	0	0.92993
V163	0.07882	0.01865	0.69033	0.11509	0	0.02588	0.02147	0.00178	0.04261	0.00539
V164	0.01272	0.00659	0.75431	0.13052	0	0.02077	0.02979	0	0.04393	0.00135
V165	0	0.0064	0.31994	0.07202	0	0	0.05072	0.0139	0	0.53703
V166	0.00254	0.11301	0.18951	0.45349	0	0	0.09026	0.06188	0.0893	0
V167	0.80276	0.02274	0.10521	0.03056	0	0.0095	0.00021	0	0.02902	0
V168	0	0.06465	0.05945	0.00234	0.02506	0.21218	0.16117	0.2949	0.18026	0
V169	0	0.01062	0.0868	0.1697	0	0.13771	0.10907	0.03137	0	0.45473
V170	0	0.05787	0.07971	0	0.09569	0	0.09793	0.04723	0.62157	0
V171	0	0.04371	0.22676	0.08635	0.02353	0.29456	0.14831	0.05992	0.11687	0
V172	0	0.03507	0.04855	0.02956	0.04432	0.10235	0.62912	0.06948	0.04157	0
V173	0	0.02106	0.05523	0.03088	0.01347	0	0.53825	0.06221	0.03065	0.24825
V174	0	0.10902	0.27372	0.33143	0.06052	0.00752	0.07367	0.01822	0.08217	0.04372
V175	0.74861	0.00624	0.18146	0.04493	0	0.01046	0.0083	0	0	0
V176	0.10101	0.05633	0.08332	0.00823	0.01308	0.54505	0.13702	0.0258	0.03015	0
V177	0.63504	0.0081	0.10599	0.12255	0	0.00484	0.02068	0.00086	0	0.10194
V178	0.12171	0.05566	0.08424	0.03728	0.04923	0.47325	0.13178	0.02243	0.02441	0
V179	0.06904	0.16481	0.03342	0	0.55384	0	0.01705	0.00083	0.16101	0
V180	0.3641	0.12658	0.15173	0.28869	0	0.0017	0.04068	0	0.02651	0
V181	0	0.16976	0.55948	0.09426	0	0.00744	0.1026	0	0.06646	0
V182	0	0.08971	0.0061	0.01329	0.24295	0.02355	0.12263	0.34244	0.15934	0
V183	0	0.15782	0.16504	0.44899	0	0	0.17238	0.01204	0.04373	0
V184	0.11733	0.05483	0.07952	0.02966	0.00237	0.44799	0.13126	0.04964	0.01518	0.07223
V185	0.48345	0.02716	0.1352	0.17593	0	0.00896	0.04104	0.0635	0.06477	0
V186	0.73277	0.01826	0.11147	0.11814	0	0.00567	0.01369	0	0	0
V187	0.66306	0.01722	0.18883	0.04798	0	0.01231	0.01666	0	0.04812	0.00582
V188	0	0.24787	0.03874	0.05158	0.44228	0	0.04632	0.01778	0.15542	0
V189	0.76902	0.00615	0.10615	0.09808	0	0.01952	0.00109	0	0	0
V190	0	0.07462	0.06053	0	0.12905	0.05653	0.1113	0.04322	0.52475	0
V191	0	0.09088	0.13909	0.2835	0.25289	0	0.0901	0.02754	0.116	0
V192	0	0.07708	0.04515	0.00997	0.11061	0	0.07209	0.03348	0	0.65163
V193	0.02646	0.05653	0.24742	0.26532	0.07571	0	0.17428	0.06592	0.08836	0
V194	0	0.04001	0.04086	0.01047	0.01267	0.55426	0.29333	0.04839	0	0
V195	0	0.0676	0.05389	0.02748	0.08584	0.08978	0.54067	0.08579	0.04896	0
V196	0.66511	0.00916	0.12757	0.19176	0	0.00099	0.0054	0	0	0
V197	0	0.05109	0.08365	0.14112	0.02931	0.00257	0.14414	0.31711	0.23101	0
V198	0	0.13977	0.00829	0.00027	0.40182	0.17733	0.10164	0.01656	0.15432	0
V199	0	0.09292	0.08695	0.03059	0.17927	0	0.19736	0.02708	0.06487	0.32095
V200	0	0.09618	0.00587	0.00807	0.31224	0.0757	0.29371	0.10509	0.10314	0
V201	0.09534	0.09005	0.12141	0.00838	0.06335	0	0.1631	0.04395	0.41444	0
V202	0	0.28391	0.40196	0.10073	0	0	0.11057	0.00435	0.09847	0
V203	0	0.09395	0.35344	0.17204	0.01376	0	0.15059	0.01654	0.19969	0
V204	0	0.19706	0.27441	0.25939	0	0.05951	0.0775	0.05382	0.0783	0
V205	0	0.07499	0.07337	0.03311	0.04334	0	0.57069	0.10396	0.10053	0
V206	0.24717	0.02106	0.55335	0.09425	0	0.01042	0.01528	0	0.03059	0.02789
V207	0	0.18407	0.07582	0.06446	0.01821	0	0.08639	0.02658	0.18388	0.36057
V208	0	0.05116	0.06393	0.04396	0.01787	0.57756	0.16153	0.03308	0.05091	0
V209	0	0.17463	0.06634	0	0.5622	0	0.0285	0.00162	0.1667	0
V210	0	0.14766	0.06864	0	0.43709	0.00119	0.06538	0.11253	0.16752	0
V211	0	0.08168	0.57477	0.09726	0	0.01153	0.09967	0.02862	0.10647	0
V212	0	0.12282	0.08235	0	0.0373	4e-04	0.13193	0.29681	0.32839	0
V213	0.04512	0.07466	0.06945	0.01824	0.11502	0.47345	0.13818	0.02971	0.03616	0
V214	0	0.06693	0.01861	0.02248	0.21983	0.01052	0.50194	0.05051	0.07747	0.03173
V215	0	0.00631	0.04438	0.03257	0.04893	0	0.77718	0.07318	0.01745	0
V216	0	0.70798	0	0	0.13092	0	0.04377	0.01362	0.10371	0
V217	0	0.24387	0.06771	0.08535	0.12224	0.18939	0.10456	0.0559	0.11068	0.0203
V218	0	0.04002	0.05889	0.0134	0.0267	0.48106	0.32657	0.04425	0.0091	0
V219	0	0.03002	0.03248	0.03935	0.01078	0.0209	0.22199	0.56858	0.07589	0
V220	0	0.05468	0.14044	0.25875	0.03071	0	0.09246	0.07445	0.34852	0
V221	0.07712	0.1272	0.32009	0.06225	0.01185	0.00114	0.08993	0.07429	0.19597	0.04014
V222	0.00914	0.0127	0.65243	0.10614	0	0.14404	0.04171	0	0.03384	0
V223	0.00209	0.01339	0.67094	0.11204	0	0.06785	0.09159	0	0.0421	0
V224	0	0.03287	0.5587	0.13138	0	0.01349	0.05095	0.05539	0.15721	0
V225	0	0.01583	0.34732	0.30329	0	0.01598	0.08534	0.17499	0.05724	0
V226	0	0.71843	0	0	0	0	0.07508	0.13157	0.07493	0
V227	0	0.06099	0.59234	0.09467	0.13382	0.00451	0.01848	0	0.0952	0
V228	0	0.59074	0.0525	0.01883	0	0	0.07978	0.12865	0.1295	0
V229	0.54602	0.03712	0.08604	0.02798	0	0.2192	0.06669	0.01696	0	0
V230	0	0.01045	0.13095	0.32274	0	0	0.18657	0.02278	0.01033	0.31619
V231	0	0.26677	0.06084	0.011	0.04614	0.0616	0.10478	0.03994	0.40893	0
V232	0	0.3657	0.37472	0.07357	0	0.00232	0.05078	0.05581	0.0771	0
V233	0	0.14173	0.00949	0.00688	0.45993	0	0.05569	0.01773	0.30855	0
V234	0	0.06736	0.01949	0.00759	0.1613	0.00315	0.31616	0.33002	0.09495	0
V235	0	0.03756	0.36218	0.05975	0	0.01714	0.11365	0.33161	0.07812	0
V236	0	0.04315	0.26018	0.23128	0	0.28928	0.11237	0.01379	0.04995	0
V237	0	0.08336	0.37686	0.16791	0.17367	0.02349	0.04595	0.02268	0.10609	0
V238	0	0.07403	0.28666	0.04441	0.00584	0.0158	0.11726	0.36962	0.08637	0
V239	0	0.171	0.1662	0.41763	0	0.00077	0.11116	0.01059	0.06736	0.05528
V240	0	0.02699	0.08778	0.02958	0.03823	0.20077	0.53844	0.0557	0.02252	0
V241	0.13641	0.02463	0.20935	0.49259	0	0.0143	0.06404	0.02131	0.03737	0
V242	0	0.05858	0.10416	0.02009	0.08473	0	0.10311	0.0456	0.58371	0
V243	0	0.05054	0.10571	0.10192	0.05568	0.04214	0.15108	0.04159	0.41705	0.0343
V244	0	0.01617	0.33706	0.07799	0.01148	0	0.43435	0.06701	0.05595	0
V245	0.08767	0.1659	0.1925	0.03847	0	0.35083	0.10881	0.0285	0.02731	0
V246	0	0.20494	0.02414	0.02893	0.03603	0	0.59005	0.05475	0.06117	0
V247	0.01365	0.02226	0.77051	0.12841	0	0.00792	0.01132	0	0.04408	0.00186
V248	0.35932	0.09093	0.10271	0.02573	0.01832	0.02399	0.18681	0.13987	0.05232	0
V249	0.00723	0.03924	0.63687	0.10085	0.02407	0.0032	0.02568	0	0.0675	0.09537
V250	0	0.08124	0.10095	0.22934	0.00246	0.20229	0.14391	0.18107	0.05873	0
V251	0.46213	0.19846	0.08557	0.03993	0.04444	0.00561	0.03428	0.04446	0.08512	0
V252	0	0.51899	0.03229	0.05647	0	0.17909	0.1047	0.0545	0.05396	0
V253	0	0.04885	0.31232	0.04352	0.04066	0.05492	0.0929	0.02501	0.38182	0
V254	0	0.17275	0	0.01886	0.56992	0	0.04061	0.00728	0.17278	0.0178
V255	0	0.16993	0	0	0.63224	0	0.02422	0.00832	0.16529	0
V256	0	0.02194	0.22642	0.62196	0	0.01761	0.07792	0.00283	0.03132	0
V257	0.31377	0.0218	0.39184	0.09607	0	0.12056	0.04333	0	0.01264	0
V258	0	0.15305	0	0	0.55426	0	0.04556	0.00825	0.1572	0.08167
V259	0	0.06009	0.06916	0.07929	0.10798	0.01101	0.15367	0.41987	0.09892	0
V260	0	0.21332	0.0056	0	0	0.01395	0.15394	0.52374	0.08945	0
V261	0.11472	0.05335	0.08337	0.02841	0.03049	0.20608	0.3743	0.0418	0.06748	0
V262	0	0.44856	0.07524	0.03137	0	0.25603	0.10555	0.02397	0.05927	0
V263	0.34206	0.43149	0.05831	0.02109	0.00398	0.00448	0.07489	0	0.06369	0
V264	0	0.07133	0.15834	0.42705	0.15909	0	0.08335	0.0073	0.09355	0
V265	0	0.29027	0.10072	0.25576	0	0	0.20929	0.02044	0.07338	0.05014
V266	0	0.69586	0.07998	0.01879	0	0	0.05458	0.02055	0.13024	0
V267	0	0.21264	0.01192	0.05834	0	0	0.06553	0.0067	0	0.64487
V268	0	0.36188	0.02402	0.1008	0.27533	0	0.05995	0.01897	0.15904	0
V269	0.00442	0.01764	0.37239	0.50499	0	0	0.05095	0.0028	0.04682	0
V270	0	0.1723	0	0	0.63163	0	0.01828	0.00821	0.16959	0
V271	0	0.06807	0.20757	0.01481	0.08508	0	0.11258	0.03413	0.47776	0
V272	0	0.19751	0.08515	0.02243	0.03108	0.11749	0.14456	0.16106	0.23428	0.00644
V273	0	0.05493	0.09107	0.159	0.04407	0.46695	0.13689	0.0244	0.02269	0
V274	0.02953	0.04774	0.12797	0.05224	0	0.12258	0.10731	0.05963	0	0.45301
V275	0	0.22549	0	0	0.39494	0.02959	0.06684	0.0175	0.13559	0.13007
V276	0	0.12608	0.1337	0.30934	0.03071	0	0.18885	0.03639	0.14624	0.02869
V277	0	0.21215	0.42259	0.26932	0	0	0.03535	0	0.06059	0
V278	0.12356	0.00517	0.0519	0.04883	0	0	0.04354	0	0	0.727
V279	0	0.18472	0.08102	0.22188	0.14053	0	0.25947	0.02344	0.08894	0
V280	0.01839	0.06295	0.08603	0.0721	0.10452	0.16889	0.33101	0.09561	0.06049	0
V281	0	0.08108	0.05868	0.01393	0.02855	0.55934	0.1714	0.04014	0.02464	0.02225
V282	0	0.02348	0.22554	0.61033	0	0	0.06692	0.02277	0.05096	0
V283	0	0.12088	0.08102	0.05017	0.34267	0.02052	0.06753	0.03667	0.28055	0
V284	0.00328	0	0.20228	0.06844	0	0	0.04563	0.00207	0	0.6783
V285	0	0.15514	0.0378	0.01213	0	0	0.17919	0.24868	0.06398	0.30307
V286	0	0.04231	0.11497	0.06005	0	0.33906	0.13678	0.02696	0	0.27988
V287	0	0.0324	0.06256	0.02842	0.00741	0	0.48033	0.0558	0.00329	0.32978
V288	0	0.06036	0.04484	0	0.00388	0.21283	0.17597	0.44292	0.0592	0
V289	0	0.19899	0.57516	0.09323	0.01417	0.00133	0.02833	0	0.07938	0.00941
V290	0	0.03565	0.15839	0.05159	0.02172	0.15067	0.50383	0.05443	0.02372	0
V291	0.6648	0.02094	0.14648	0.09177	0	0.05859	0.01742	0	0	0
V292	0	0.02719	0.48063	0.07881	0	0.29819	0.08216	0.0011	0.03191	0
V293	0.02785	0.01197	0.72721	0.12123	0	0.01202	0.02344	0.01378	0.04532	0.01718
V294	0	0.24818	0.18375	0.04336	0.03656	0	0.12819	0.03098	0.32898	0
V295	0.00631	0.07073	0.59769	0.11091	0	0.02843	0.04751	0.04093	0.04947	0.048
V296	0	0.09536	0.11205	0.11347	0.1889	0	0.10501	0.09651	0.28869	0
V297	0.17438	0.08939	0.06115	0.03383	0	0	0.10881	0.01808	0	0.51436
V298	0	0.02238	0.24344	0.60078	0	0	0.08081	0.00906	0.04353	0
V299	0.22391	0.0656	0.07922	0.01724	0.08516	0.38082	0.09562	0.01463	0.03782	0
V300	0	0.05894	0.07209	0.1728	0.11909	0.00946	0.13796	0.32279	0.10687	0
V301	0	0.02935	0.02045	0	0.00511	0.03328	0.17891	0.65689	0.07602	0
V302	0.14325	0.04117	0.1539	0.01388	0	0.02903	0.11548	0.43829	0.06499	0
V303	0	0.5299	0.08571	0.02817	0	0.1987	0.08954	0.00615	0.06184	0
V304	0.03896	0.03694	0.06132	0	0.00445	0.02942	0.16516	0.57736	0.08641	0
V305	0	0.09798	0.33598	0.06046	0.23896	0.0532	0.04573	0.00483	0.11444	0.04843
V306	0	0.04618	0.11346	0.25296	0	0.32395	0.14472	0.06155	0.05718	0
