Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V36	0.03093	0.0845	0.02147	0	0	0.22555	0.58935	0.03074	0.01745	0
V37	0.00654	0.56249	0.07519	0	0.05257	0.0681	0.21302	0.02209	0	0
V38	0.09369	0.0459	0.06999	0.18401	0	0.16664	0.43741	0	0.00236	0
V39	0.05334	0.0586	0.09484	0.17561	0	0.16138	0.42714	0.01773	0.01136	0
V40	0.1113	0	0.86569	0	0.02302	0	0	0	0	0
V41	0.67342	0.03549	0.00695	0	0	0	0	0	0.28415	0
V42	0.03431	0.53223	0.05976	0	0.37371	0	0	0	0	0
V43	0.12621	0.04601	0.17611	0.05603	0.17485	0.10235	0.16702	0.02262	0.12879	0
V44	0.01016	0	0.59941	0	0	0	0	0.39043	0	0
V45	0.01641	0.02295	0.01948	0	0	0.05201	0.20679	0	0.68236	0
V46	0.16824	0.07201	0.1	0.29821	0.04824	0	0	0	0	0.3133
V47	0	0.06601	0.00319	0	0	0.25005	0.65442	0	0.02632	0
V48	0.00249	0	0.04272	0	0.15198	0	0	0	0.06881	0.73401
V49	0.12998	0	0	0	0	0	0	0.87002	0	0
V50	0.32528	0.13619	0.01908	0	0	0.51815	0.00131	0	0	0
V51	0.15592	0	0.75797	0	0.01744	0	0	0.06421	0.00445	0
V52	0	0.01269	0.19223	0.38056	0	0.11334	0.30118	0	0	0
V53	0.46512	0	0.15201	0.06295	0	0	0	0.1751	0	0.14482
V54	0.00674	0	0	0	0.15304	0.81695	0.02327	0	0	0
V55	0	0	0.06237	0.89982	0	0.01487	0.02294	0	0	0
V56	0.14212	0	0.70741	0	0.01088	0.13959	0	0	0	0
V57	0	0	0.7591	0.17925	0	0	0	0.0232	0.03846	0
V58	0.0057	0.14182	0.12214	0.13601	0	0.56853	0.0258	0	0	0
V59	0.00618	0.12156	0.02138	0	0	0.2315	0.6054	0	0.01397	0
V60	0.84485	0	0	0	0	0	0	0	0.15515	0
V61	0	0	0.01148	0	0	0.9612	0.02732	0	0	0
V62	0.00396	0.0328	0.06249	0	0.04862	0.11601	0.33338	0.00812	0.06898	0.32564
V63	0.01463	0.17801	0.04681	0	0.18253	0.56701	0.011	0	0	0
V64	0.04883	0	0.36719	0.25708	0	0	0	0.32691	0	0
V65	0.04211	0	0.10116	0.45564	0	0	0.04599	0.3396	0.0155	0
V66	0.0299	0.00545	0.07187	0	0.7836	0.02668	0	0	0	0.0825
V67	0.00197	0.1733	0.69069	0	0	0.05749	0.05275	0.00614	0.01766	0
V68	0.03654	0	0	0	0	0	0	0.43652	0.52694	0
V69	0.0151	0	0.9849	0	0	0	0	0	0	0
V70	0.81804	0	0.07848	0	0	0.01951	0.00408	0	0.0799	0
V71	0	0	0	0	0	0	0	1	0	0
V72	0.23862	0	0.08591	0.32726	0.18531	0	0	0	0	0.16289
V73	0.06357	0.00425	0.06048	0	0.8673	0.00439	0	0	0	0
V74	0	0	0.08499	0.25991	0.04516	0.01304	0	0	0	0.5969
V75	0	0.06144	0.23489	0.55707	0	0.00308	0.01151	0	0.13201	0
V76	0	0	0	0	0	0.98399	0.01601	0	0	0
V77	0	0	0.03025	0.35538	0	0.38683	0.22755	0	0	0
V78	0.00533	0.47454	0.11277	0	0.06579	0.08271	0.22228	0	0	0.03657
V79	0	0.00021	0.06531	0.3626	0	0.30346	0.03208	0	0.23635	0
V80	0.46609	0	0.02069	0	0.02846	0	0	0	0.06647	0.41829
V81	0	0	0.05772	0.15559	0.10464	0.65896	0.02309	0	0	0
V82	0.06024	0.45985	0.12174	0.30761	0	0	0	0.05056	0	0
V83	0.01091	0	0.08097	0.59821	0	0	0	0.30992	0	0
V84	0.01886	0	0.05186	0	0.06663	0.68194	0.18072	0	0	0
V85	0.21511	0	0.57802	0	0	0	0	0	0	0.20686
V86	0.26656	0	0.34826	0.38518	0	0	0	0	0	0
V87	0.04104	0.02964	0.00662	0	0	0	0	0	0.9227	0
V88	0	0.26757	0.10153	0.6309	0	0	0	0	0	0
V89	0	0.05614	0.03666	0.00514	0	0.20304	0.5674	0.13146	0.00016	0
V90	0.00396	0.02966	0.56932	0	0.03076	0	0	0	0	0.3663
V91	0.02579	0	0.97421	0	0	0	0	0	0	0
V92	0	0.07103	0.00382	0	0	0.23278	0.61315	0	0.07922	0
V93	0.01772	0.06127	0.08585	0	0	0.04631	0.18091	0.00012	0.60782	0
V94	0.98065	0	0	0	0	0.00348	0	0.01587	0	0
V95	0	0.02416	0.01106	0	0	0.11943	0.39381	0.45153	0	0
V96	0.00258	0.07531	0.46481	0.45298	0	0.00432	0	0	0	0
V97	0	0.0634	0.01691	0	0	0.21671	0.59986	0	0.0447	0.05842
V98	0.00952	0.25389	0.09719	0.04958	0.25489	0.00937	0.02549	0.12374	0.1008	0.07552
V99	0.62215	0	0	0	0	0	0.04723	0	0.33062	0
V100	0.18353	0	0.07495	0.24999	0	0.36488	0.03227	0	0.09438	0
V101	0	0	0.03225	0	0.08705	0.129	0.12042	0.04746	0	0.58382
V102	0.04897	0.1874	0.04123	0	0.08466	0.39393	0.10133	0.14247	0	0
V103	0.10418	0.00259	0.00048	0	0	0	0	0	0.89274	0
V104	0.02354	0	0.97646	0	0	0	0	0	0	0
V105	0.34092	0	0.08694	0	0	0.08365	0	0.48849	0	0
V106	0.03658	0.60856	0.32652	0	0.02835	0	0	0	0	0
V107	0.28504	0.18001	0.07595	0	0.34011	0.00708	0	0.03659	0.07521	0
V108	0	0	0.05554	0.17533	0	0.4837	0.01224	0.00468	0	0.26851
V109	0	0	0	0	0	0.96617	0.03383	0	0	0
V110	0.04244	2e-05	0.05533	0	0.86726	0	0	0.03495	0	0
V111	0	0.08396	0.03441	0	0.05111	0.2165	0.59	0	0.02402	0
V112	0	0.06343	0.02484	0	0	0.17394	0.48554	0	0.10546	0.14679
V113	0.03678	7e-04	0.01791	0	0	0.03871	0.02082	0.00946	0.78279	0.09284
V114	0.05079	0.00462	0.00426	0	0	0	0	0	0.94033	0
V115	0.02608	0.80834	0.08945	0	0.07614	0	0	0	0	0
V116	0.45877	0	0	0	0	0	0	0.54123	0	0
V117	0	0.06702	0.008	0	0	0.24101	0.65951	0	0.02445	0
V118	0	0	0	0	0	0.97788	0.02212	0	0	0
V119	0	0.00038	0.06558	0.67338	0	0.22008	0.04057	0	0	0
V120	0.72046	0	0.22186	0	0	0.05768	0	0	0	0
V121	0.03085	0.11448	0.36247	0	0	0.22793	0.23708	0.01192	0	0.01528
V122	0.02238	0.02929	0.13992	0	0	0.0748	0.1015	0	0.6321	0
V123	0.04145	0	0.01518	0	0.36354	0	0	0.57983	0	0
V124	0.74998	0	0	0	0	0	0	0.25002	0	0
V125	0.00898	0.08374	0.15572	0	0	0.08128	0	0.67028	0	0
V126	0.03939	0.05615	0.06347	0	0.82384	0	0	0.01716	0	0
V127	0.00176	0.01133	0.71418	0	0	0.03964	0.14581	0	0.08728	0
V128	0.02671	0.12199	0.54045	0	0.29258	0.01827	0	0	0	0
V129	0.02935	0.07301	0.10011	0.27057	0.03693	0	0.00977	0	0.48026	0
V130	0.00873	0	0.47807	0	0	0	0	0.5132	0	0
V131	0.03329	0.34718	0.61953	0	0	0	0	0	0	0
V132	0.09747	0.06534	0.04229	0	0.01173	0.17076	0.47536	0.12856	0.00849	0
V133	0	0	0.01782	0.21108	0	0.09263	0.01215	0.66632	0	0
V134	0.01502	0.04027	0.35279	0.00332	0.30132	0.04144	0.11628	0	0	0.12957
V135	0.0308	0.17293	0.21	0	0	0	0	0	0.58626	0
V136	0.01179	0.54747	0.10801	0.16647	0.06003	0	0	0	0	0.10624
V137	0	0.03767	0.02878	0	0	0.51409	0.36517	0	0.05429	0
V138	0	0.07911	0.05291	0	0.02009	0.15237	0.42723	0	0.07728	0.19101
V139	0.65047	0.00928	0.01986	0	0.01231	0.0732	0	0	0.23489	0
V140	0.00998	0	0.40672	0.54001	0	0.04329	0	0	0	0
V141	0	0	0.04663	0.93868	0	0.01469	0	0	0	0
V142	0	0.04281	0.05687	0.2563	0	0.17692	0.46711	0	0	0
V143	0.02115	0.7697	0.11897	0.01703	0.07314	0	0	0	0	0
V144	0	0.01669	0.00382	0	0	0.55561	0.4168	0.00708	0	0
V145	0.01846	0.02473	0.07426	0.65332	0	0.00618	0	0.22305	0	0
V146	0.00127	0	0.64526	0	0	0	0	0.16241	0	0.19106
V147	0.02783	0.00518	0.03798	0	0.16878	0	0	0.00368	0.624	0.13255
V148	0.04214	0.01837	0	0	0	0.02993	0.03301	0	0.87655	0
V149	0	0	0.05716	0.75224	0	0	0.01409	0.12053	0.05599	0
V150	0.07378	0	0.03691	0	0.25218	0	0	0	0	0.63713
V151	8e-04	0	0.06663	0	0.11548	0.04417	0	0	0	0.77293
V152	0	0	0	0	0	0	0	0.96438	0	0.03562
V153	0.04193	0	0.04892	0	0.83727	0	0	0.07189	0	0
V154	0.04654	0	0.7148	0.23866	0	0	0	0	0	0
V155	0.05093	0	0.01428	0	0	0.03839	0	0.77536	0.12104	0
V156	0.10166	0	0.23506	0	0	0.53927	0.03514	0.03976	0.04911	0
V157	0.01715	0.37249	0.10412	0.00779	0.2532	0.24526	0	0	0	0
V158	0.31689	0.51573	0.07574	0	0.08213	0	0	0.0095	0	0
V159	0.04019	0.00579	0.38688	0	0.38238	0.00542	0	0.09826	0	0.08107
V160	0.0504	0.81219	0.06832	0	0.06908	0	0	0	0	0
V161	0	0	0.03427	0.96573	0	0	0	0	0	0
V162	0	0	0.02465	0	0.12826	0	0	0	0	0.8471
V163	0.09827	0	0.90173	0	0	0	0	0	0	0
V164	0.01123	0	0.98877	0	0	0	0	0	0	0
V165	0	0	0.44304	0	0.05885	0	0	0	0	0.49811
V166	0.02954	0.06972	0.08552	0.72345	0	0.00863	0.01922	0.06394	0	0
V167	0.98332	0	0	0	0	0	0	0	0.01668	0
V168	0.05693	0	0.02153	0	0	0.27565	0.00909	0.53522	0.10158	0
V169	0	0	0.07134	0.20424	0.0346	0.21159	0	0	0	0.47822
V170	0.04345	0	0	0	0	0	0	0	0.95655	0
V171	0	0	0.33497	0.02501	0	0.46598	0.0489	0.05483	0.0703	0
V172	0	0.06553	0.02012	0	0	0.36346	0.50754	0.00014	0.0432	0
V173	0	0.04381	0.03693	0	0.00872	0.16616	0.41261	0	0.07204	0.25973
V174	0	0.05724	0.3422	0.45377	0.08036	0.02339	0.00109	0	0	0.04194
V175	0.92118	0	0.07882	0	0	0	0	0	0	0
V176	0.17527	0	0	0	0	0.8073	0.01742	0	0	0
V177	0.8076	0	0.00506	0.08429	0	0	0	0	0	0.10305
V178	0.20899	0	0.02713	0	0	0.71325	0.02178	0	0	0.02885
V179	0.20393	0	0.04348	0	0.75259	0	0	0	0	0
V180	0.47964	0.07225	0.04855	0.39956	0	0	0	0	0	0
V181	0.01272	0.13895	0.82285	0	0	0	0.02548	0	0	0
V182	0.02218	0	0.0556	0	0.31118	0	0	0.61103	0	0
V183	0	0.11973	0.06408	0.69097	0	0.03877	0.08645	0	0	0
V184	0.19157	0	0.00622	0	0	0.67057	0.00788	0.00769	0	0.11608
V185	0.66142	0	0.02414	0.21186	0	0	0	0.10238	0.00019	0
V186	0.92215	0	0	0.07785	0	0	0	0	0	0
V187	0.848	0	0.10899	0	0	0	0	0	0.0406	0.0024
V188	0.1087	0.09263	0.09462	0.0381	0.66595	0	0	0	0	0
V189	0.96287	0	1e-04	0.03703	0	0	0	0	0	0
V190	0.03792	0.02812	0.00875	0	0.01415	0.07884	0.01314	0	0.81907	0
V191	0.018	0.00217	0.15488	0.42629	0.35775	0.01385	0.02705	0	0	0
V192	0.00204	0	0.05407	0	0.36136	0	0	0	0	0.58253
V193	0.07665	0.02663	0.28648	0.35006	0.05673	0.03215	0.09563	0.07567	0	0
V194	0	0	0	0	0	0.85783	0.14217	0	0	0
V195	0.02698	0.09002	0.04552	0	0.04616	0.31203	0.42077	0.05396	0.00457	0
V196	0.81515	0	0	0.18485	0	0	0	0	0	0
V197	0.01063	0	0.04785	0.23434	0	0	0	0.57848	0.1287	0
V198	0.02611	0.00167	0.06296	0	0.61175	0.2824	0.0151	0	0	0
V199	0.02427	0.01168	0.13808	0	0.38325	0.0338	0.09016	0	0	0.31875
V200	0.01587	0.00851	0.04858	0	0.45995	0.19516	0.16867	0.10326	0	0
V201	0.23978	0.04294	0.01476	0	0	0.00442	0.07524	0	0.62285	0
V202	0.01746	0.28273	0.65694	0	0	0.00018	0.04269	0	0	0
V203	0	0.06967	0.51667	0.13018	0	0.02304	0.07128	0	0.18917	0
V204	0	0.15567	0.38416	0.31743	0	0.082	0	0.06074	0	0
V205	0.04862	0.10348	0.03503	0	0	0.17799	0.44395	0.08316	0.10778	0
V206	0.3053	0	0.6947	0	0	0	0	0	0	0
V207	0.01204	0.12565	0.08997	0.06237	0.13013	0	0	0	0.20199	0.37786
V208	0	0	0.03924	0.02019	0	0.89268	0.0479	0	0	0
V209	0.07435	0	0.14346	0	0.78219	0	0	0	0	0
V210	0.09036	0	0.12295	0	0.65213	0	0	0.13456	0	0
V211	0.00798	0.05284	0.85749	0	0	0.00034	0.02723	0.03697	0.01715	0
V212	0.11019	0.04119	0.01034	0	0	0	0	0.50267	0.33563	0
V213	0.12821	0	0.01947	0	0.10878	0.71513	0.02841	0	0	0
V214	0.00073	0.05633	0.04341	0	0.29691	0.18815	0.37991	0	0	0.03455
V215	0	0.06573	0.00106	0	0	0.2515	0.6576	0	0.02411	0
V216	0.03211	0.60616	0.07467	0	0.28706	0	0	0	0	0
V217	0.0265	0.15922	0.12926	0.07646	0.21548	0.29039	0.00206	0.04002	0	0.06061
V218	0.02094	0	0	0	0	0.78127	0.18594	0	0	0.01184
V219	0	0	0	0.01499	0	0	0	0.98501	0	0
V220	4e-04	0	0.04503	0.45387	0	0	0.01056	0.05418	0.43595	0
V221	0.1602	0.081	0.42989	0	0	0	0	0.10555	0.17505	0.0483
V222	0.0157	0	0.84969	0	0	0.1346	0	0	0	0
V223	0.00572	0	0.91773	0	0	0.06858	0.00797	0	0	0
V224	0.00294	0	0.83506	0	0	0	0	0.08006	0.08194	0
V225	0	0	0.39309	0.34729	0	0	0	0.25963	0	0
V226	0.03694	0.6744	0.06198	0	0.05295	0	0	0.17373	0	0
V227	0.02532	0	0.82807	0	0.14661	0	0	0	0	0
V228	0.04133	0.55954	0.15609	0	0.05293	0	0	0.19011	0	0
V229	0.71331	0	0	0	0	0.28669	0	0	0	0
V230	0	0	0.07261	0.47729	0	0.03654	0.09393	0	0	0.31963
V231	0.04831	0.2272	0.04882	0	0	0.08994	0.00889	0	0.57683	0
V232	0.02978	0.31645	0.58901	0	0	0	0	0.06475	0	0
V233	0.03156	0.0269	0.08434	0.00758	0.6994	0.00489	0.00566	0	0.13967	0
V234	0.02241	0.00209	0.04473	0	0.17081	0.02291	0.14792	0.58912	0	0
V235	0.01989	0	0.43966	0	0	0	0	0.54046	0	0
V236	0	0	0.28825	0.26423	0	0.43595	0.01157	0	0	0
V237	0.03439	0.00496	0.58625	0.10498	0.23808	0.02478	0	0.00655	0	0
V238	0.01439	0	0.36852	0	0	0	0	0.61709	0	0
V239	0.01224	0.13084	0.09409	0.63807	0	0.03355	0.02894	0	0	0.06227
V240	0.05528	0.02837	0.03085	0	0	0.46924	0.40877	0	0.0075	0
V241	0.17284	0	0.04306	0.75937	0	0.02473	0	0	0	0
V242	0.04383	0	0.01553	0.03989	0	0	0.00168	0	0.89909	0
V243	0.02411	0.00182	0.03799	0.15339	0	0.07637	0.0483	0	0.61587	0.04215
V244	0.01228	0.02379	0.46927	0	0	0.11553	0.32733	0.05179	0	0
V245	0.16436	0.08138	0.22012	0	0	0.52765	0.0065	0	0	0
V246	0	0.26523	0.03733	0	0	0.17398	0.48492	0	0.03853	0
V247	0.01579	0	0.98421	0	0	0	0	0	0	0
V248	0.54211	0.04542	0.03935	0	0	0.03602	0.09274	0.24436	0	0
V249	0.02914	0	0.88581	0	0.02763	0	0	0	0	0.05742
V250	0	0	0.05072	0.35964	0	0.29915	0.0106	0.27989	0	0
V251	0.65548	0.15624	0.05295	0	0.05643	0	0	0.07234	0.00657	0
V252	0.07517	0.4776	0.09663	0.01669	0.01432	0.27317	0	0.04643	0	0
V253	0.02088	0	0.38395	0	0	0.06326	0.00267	0	0.52924	0
V254	0.03778	0	0.10572	0	0.8565	0	0	0	0	0
V255	0.04402	0	0.03456	0	0.92142	0	0	0	0	0
V256	0	0	0.0282	0.93774	0	0.03406	0	0	0	0
V257	0.40176	0	0.47289	0	0	0.12535	0	0	0	0
V258	0.03723	0	0.0502	0	0.85363	0	0	0	0	0.05894
V259	0.08047	0	0.04597	0.08712	0.03952	0	0	0.74691	0	0
V260	0.01615	0.07393	0	0	0	0	0	0.90992	0	0
V261	0.20332	0.02803	0.01872	0	0	0.42407	0.26228	0	0.06358	0
V262	0.01135	0.39565	0.17276	0	0.02809	0.38171	0	0	0	0.01043
V263	0.49077	0.39423	0.04666	0	0.03687	0	0.00877	0	0	0.02272
V264	0.0108	0.00156	0.08823	0.67257	0.18553	0.02493	0.01638	0	0	0
V265	0.01144	0.28461	0.10328	0.35188	0	0.0637	0.10478	0	0	0.08032
V266	0.03148	0.67604	0.22179	0	0.07069	0	0	0	0	0
V267	0	0.17009	0.07709	0	0.12913	0	0	0	0	0.6237
V268	0.02257	0.26366	0.1143	0.12834	0.47114	0	0	0	0	0
V269	0.00555	0	0.31806	0.67639	0	0	0	0	0	0
V270	0.06535	0	0.0324	0	0.90224	0	0	0	0	0
V271	0.05444	0.01796	0.19986	0	0	0	0.01968	0	0.70805	0
V272	0.01942	0.15454	0.12805	0	0.014	0.15785	0.01958	0.25096	0.20272	0.05286
V273	0	0	0.05223	0.20894	0	0.71211	0.02673	0	0	0
V274	0.07149	0	0.14614	0	0.07997	0.16867	0	0.05674	0	0.47698
V275	0.03095	0.07192	0.05954	0	0.67016	0.04163	0	0	0	0.1258
V276	0	0.11994	0.09727	0.49356	0.01257	0.03758	0.1128	0.00417	0.07473	0.04738
V277	0.01252	0.16261	0.59628	0.22859	0	0	0	0	0	0
V278	0.1306	0	0.07911	0	0.0956	0	0	0	0	0.69469
V279	0.00886	0.15604	0.08932	0.32139	0.18175	0.07458	0.16807	0	0	0
V280	0.0886	0.02659	0.0793	0.04406	0.09708	0.35273	0.21078	0.10086	0	0
V281	0	0	0.03348	0	0	0.84084	0.04238	0	0	0.0833
V282	0	0	0.04011	0.95989	0	0	0	0	0	0
V283	0.09365	0.02037	0.1056	0.05369	0.50341	0.04582	0.00818	0.00507	0.16423	0
V284	0	0	0.30015	0	0.06826	0	0	0	0	0.63158
V285	0.00558	0.10097	0.05752	0	0.04327	0	0.00909	0.43138	0	0.35218
V286	0.0095	0	0.13368	0.00258	0.0135	0.51426	0.00925	0	0	0.31724
V287	0.00281	0.04063	0.04529	0	0.04385	0.1433	0.35133	0	0.02791	0.34488
V288	0.01062	0	0	0	0	0.2139	0	0.77549	0	0
V289	0.02235	0.13825	0.82222	0	0.01718	0	0	0	0	0
V290	0	0.03899	0.19516	0	0	0.38408	0.38177	0	0	0
V291	0.85846	0	0.0751	0.02248	0	0.04396	0	0	0	0
V292	0.0118	0	0.60526	0	0	0.38294	0	0	0	0
V293	0.03505	0	0.96495	0	0	0	0	0	0	0
V294	0.05507	0.22615	0.24559	0	0	0	0.04665	0	0.42654	0
V295	0.02176	0.01546	0.88819	0	0	0	0	0.05468	0	0.01991
V296	0.01537	0.03758	0.15109	0.16398	0.23573	0.00139	0.02313	0.11881	0.25292	0
V297	0.23303	0.03649	0.05137	0	0.14445	0	0.01848	0	0	0.51618
V298	0	0	0.07063	0.91923	0	0.00507	0.00507	0	0	0
V299	0.35176	0	0.00613	0	0.06131	0.57326	0.00624	0	0	0.00128
V300	0.00963	0	0.07292	0.2667	0.08237	0	0	0.56837	0	0
V301	0	0	0	0	0	0	0	1	0	0
V302	0.24326	0	0.03217	0	0	0	0	0.72457	0	0
V303	0.01584	0.48559	0.19744	0	0.01898	0.28214	0	0	0	0
V304	0.08499	0	0	0	0	0	0	0.91501	0	0
V305	0.04425	0	0.50912	0	0.37024	0.04744	0	0	0	0.02895
V306	0	0	0.03051	0.39087	0	0.51365	0.03466	0.03031	0	0
V307	0.04431	0.10304	0.04736	0	0.80528	0	0	0	0	0
V308	0.02063	0.77419	0.13525	0	0.06979	0.00014	0	0	0	0
V309	0.03794	0.15239	0.05346	0	0.75621	0	0	0	0	0
V310	0.27931	0.02676	0.06374	0	0.53072	0.01723	0	0.0651	0	0.01713
V311	1	0	0	0	0	0	0	0	0	0
V312	0.00364	0	0.17538	0	0.05792	0	0	0.22406	0	0.539
V313	0	0	0	0	0	0.54091	0	0.4543	0	0.00479
V314	0.1355	0.30006	0.30588	0	0.25767	0.00089	0	0	0	0
V315	0.00401	0.02324	0.58577	0	0	0.09904	0.28795	0	0	0
V316	0	0	0	0	0	0.88478	0.01342	0.1018	0	0
V317	0	0.0113	0.14381	0.04656	0.11734	0.04022	0.123	0	0	0.51777
V318	0.01859	0.4859	0.43746	0	0.03109	0	0.02696	0	0	0
V319	0	0.05605	0.0362	0	0.01959	0.20709	0.47903	0	0.03138	0.17066
V320	0.01121	0	0.65183	0.33696	0	0	0	0	0	0
V321	0.04232	0	0	0	0	0.53851	0.02655	0	0.39262	0
V322	0	0	0.23162	0.06768	0.0548	0.11267	0.0273	0	0	0.50593
V323	0	0	0.05905	0.77895	0	0.15024	0.00433	0	0	0.00742
V324	0.30007	0	0.01539	0	0	0.33368	0.01607	0.02534	0.30945	0
V325	0	0.06505	0.03801	0	0	0.22102	0.606	0.03326	0.03667	0
V326	0.01154	0	0.91928	0.06918	0	0	0	0	0	0
V327	0.00356	0	0	0	0.0261	0.92126	0.04405	0.00502	0	0
V328	0.08296	0	0.16079	0	0	0	0	0.75625	0	0
V329	0.01966	0.78595	0.09599	0	0.066	0	0.03239	0	0	0
V330	0.00753	0	0	0.09151	0	0	0	0.90096	0	0
V331	0	0	0.02455	0	0.06474	0	0	0.38305	0.06228	0.46538
V332	0.06161	0	0.09055	0.07701	0.73628	0.03455	0	0	0	0
V333	0.07663	0.00677	0.2478	0	0.63869	0.03006	0	5e-05	0	0
V334	0.00924	0.02554	0.0345	0.16514	0	0.03636	0.15174	0	0.57748	0
V335	0.06779	0.18128	0.33736	0.03511	0.05711	0	0	0	0	0.32134
V336	0.01977	0	0.02151	0.14344	0	0.09447	0.01598	0	0.70484	0
V337	0	0	0.06882	0.73756	0	0.03737	0.10831	0	0	0.04794
V338	0.35006	0	0.17426	0	0	0.0054	0.06203	0.00966	0.34003	0.05856
V339	0.14072	0.02785	0.05229	0.10642	0.11231	0.02156	0.00992	0	0.52893	0
V340	0	0	0	0	0	0	0	1	0	0
V341	0.191	0.05484	0.05536	0	0.62439	0.01182	0.02777	0.03483	0	0
V342	0.02269	0	0.03681	0	0.6249	0	0	0	0	0.3156
V343	0.07513	0.02701	0.15606	0	0.03261	0.03903	0.12741	0	0.47674	0.06603
V344	0.9894	0	0.0106	0	0	0	0	0	0	0
V345	0.03548	0.7677	0.10431	0	0.09251	0	0	0	0	0
V346	0.06173	0	0.09878	0	0	0	0	0.65569	0	0.1838
V347	0.01987	0	0.03127	0	0.09972	0.13909	0	0	0	0.71005
V348	0.03067	0	0.02634	0	0.69736	0.24563	0	0	0	0
V349	0.01343	0.70001	0.09141	0	0.05385	0.02539	0.11591	0	0	0
V350	0.00985	0.03478	0.09841	0.18354	0	0.12943	0.33086	0	0.21314	0
V351	0.00052	0.04041	0.24894	0	0	0.27349	0.37634	0	0.03755	0.02276
V352	0.01892	0	0.07631	0	0.19469	0.34306	0.0094	0	0.10179	0.25582
V353	0	0	0.00134	0	0	0.52563	0.02064	0.39692	0	0.05547
V354	0.02386	0.01924	0.00653	0	0	0.20866	0.02815	0	0.71355	0
V355	0.95997	0	0	0	0	0	0	0	0	0.04003
V356	0.01214	0	0.03689	0.0337	0	0	0	0.56788	0.34939	0
V357	0.02589	0	0	0	0.05429	0.88929	0.03053	0	0	0
V358	0.01336	0	0.85645	0	0	0.0641	0	0.06609	0	0
V359	0.30443	0	0.0537	0.00186	0	0.26571	0.01114	0.00485	0.35051	0.00779
V360	0.03965	0.03586	0.10265	0	0.82184	0	0	0	0	0
V361	0	0	0	0	0	0.9799	0.0201	0	0	0
V362	0.03721	0	0.02456	0	0.24835	0	0	0.66046	0	0.02941
V363	0.34092	0.02992	0.04422	0	0	0.34761	0	0.1534	0	0.08393
V364	0.03691	0.72839	0.0769	0	0.04877	0	0	0.10904	0	0
V365	0	0.04072	0.04541	0	0.06921	0.20868	0.39467	0.00695	0.01453	0.21982
V366	0.07853	0	0.86091	0	0	0	0	0	0.02957	0.03099
