B_cells	NK_cells	T_cells_CD4.	Monocytes
V604	0.5014	0.1184	0.38021	0
V605	0.10238	0.32555	0.43496	0.13712
V606	0.71236	0.14929	0.04045	0.09791
V607	0.64727	0	0.16164	0.1911
V608	0.24822	0.16878	0.4177	0.16531
V609	0.066	0.25555	0.28877	0.38968
V610	0.74036	0.00595	0.14756	0.10613
V611	0.34871	0	0.10659	0.5447
V612	0.07008	0.11658	0.77782	0.03552
V613	0.08106	0.31945	0.59949	0
V614	0.73556	0.05599	0.09502	0.11342
V615	0.21984	0.07963	0.02708	0.67345
V616	0.11725	0.66083	0.09944	0.12249
V617	0.45551	0.14879	0.39569	0
V618	0.74723	0.00822	0	0.24454
V619	0.40416	0.02806	0.36329	0.20449
V620	0.04484	0.58328	0.37188	0
V621	0.43634	0.15696	0.21792	0.18878
V622	0.36115	0.21592	0.42294	0
V623	0.0741	0.09498	0.21044	0.62048
V624	0.78281	0.18547	0.0186	0.01312
V625	0.29004	0.46635	0.14414	0.09947
V626	0.90878	0.04477	0.00773	0.03873
V627	0.03427	0.04471	0.16864	0.75238
V628	0.02899	0.25289	0.06385	0.65428
