Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V149	0.06781	0.02237	0.10033	0.50263	0.03373	0.00466	0.01267	0.08077	0.17504	0
V150	0.06745	0.0241	0	0	0.08415	0.00925	0.0366	0	0.0694	0.70903
V151	0.02071	0	0	0	0	0.07256	0.03627	0	0.04846	0.82201
V152	0.01813	0	0	0	0.02644	0.02548	0.05495	0.63013	0.10014	0.14473
V153	0	0.16467	0.00131	0.00561	0.66522	0.00178	0.01871	0.04805	0.02468	0.06997
V154	0.09964	0.01785	0.52222	0.25722	0.01902	0.01072	0.01166	0	0.02449	0.03717
V155	0.06555	0	0.01875	0.0114	0.02833	0.12761	0.0309	0.43281	0.27378	0.01087
V156	0.11382	0.02473	0.17691	0.03177	0.03006	0.45197	0.03985	0.0129	0.09674	0.02125
V157	0	0.43148	0.02595	0.04919	0.1966	0.20539	0.02347	0	0.04928	0.01863
V158	0.25805	0.53486	0.047	0.01994	0.06298	0	0.03852	0.00078	0.03787	0
V159	0.03845	0.09331	0.20137	0.04767	0.29996	0.02419	0.02787	0.0415	0.03138	0.1943
V160	0.00015	0.84388	0.02806	0.02603	0.01145	0	0.03054	0	0.05989	0
V161	0.07869	0.01753	0.12843	0.66969	0.04108	0.00342	0.01019	0	0.05096	0
V162	0.0065	0	0	0	0	0.00208	0.03942	0	0.06018	0.89181
V163	0.11135	0.01411	0.66271	0.07117	0.01075	0.01162	0.01447	0	0.02181	0.08201
V164	0.03414	0.00565	0.71965	0.08703	0.00903	0.00964	0.02198	0	0.02551	0.08737
V165	0.03614	0.00694	0.24319	0.01828	0.00483	0.00253	0.02816	0	0.04786	0.61207
V166	0.10868	0.11137	0.09614	0.4728	0.03402	0.00693	0.03134	0.04434	0.08514	0.00924
V167	0.78316	0.01453	0.07844	0.0024	0.03141	0.00282	0.01752	0	0.06714	0.00258
V168	0.06883	0.0143	0.02019	0.00873	0.03058	0.29898	0.0357	0.2908	0.20957	0.02231
V169	0.03467	0	0	0.11462	0	0.18433	0.03096	0.00681	0.04155	0.58707
V170	0.03131	0.02301	0.06524	0.03388	0.04586	0.03065	0	0	0.76566	0.00439
V171	0.02227	0.00498	0.22855	0.07849	0.05362	0.39429	0.05268	0.0191	0.11742	0.02859
V172	0	0.01315	0.03761	0.0208	0.05301	0.1365	0.64308	0.00268	0.07377	0.0194
V173	0.02036	0	0	0.00344	0.01015	0	0.50159	0	0.07317	0.39128
V174	0.04729	0.09842	0.22742	0.31314	0.13322	0.02036	0.02319	0	0.03341	0.10355
V175	0.72844	0.01275	0.16575	0.00627	0.02844	0	0.03366	0	0.01305	0.01164
V176	0.17675	0	0.03054	0.00307	0.03727	0.67033	0.0218	0	0.04966	0.01058
V177	0.64113	0.0105	0.06295	0.06552	0.02163	0.00113	0.02149	0.0024	0.02618	0.14707
V178	0.18948	0.00674	0.02804	0.02159	0.07573	0.57264	0.0276	0	0.01546	0.06272
V179	0.13111	0.14153	0.02006	0.00881	0.59648	0	0.0138	0	0.01424	0.07397
V180	0.46749	0.11858	0.08975	0.23818	0.03141	0.00397	0.02182	0	0.0288	0
V181	0.03017	0.14978	0.5575	0.06479	0.03496	0	0.07761	0	0.02665	0.05854
V182	0.0063	0.06807	0.00398	0.03024	0.33813	0.04054	0.02981	0.3362	0.10351	0.04323
V183	0.06565	0.16984	0.09337	0.47612	0.02891	0	0.12748	0	0.03864	0
V184	0.18268	0.00212	0.01739	0.00722	0.01959	0.5427	0.02639	0.01369	0.02211	0.16613
V185	0.5896	0.01104	0.08199	0.13354	0.03285	0.00383	0.01832	0.05488	0.07395	0
V186	0.74842	0.02024	0.08392	0.069	0.03063	0	0.02849	0	0.0193	0
V187	0.66315	0.01058	0.15437	0.01073	0.02077	0.00228	0.02212	0	0.06555	0.05046
V188	0.06191	0.21967	0.01702	0.05438	0.52382	0	0.02696	0	0.02695	0.06928
V189	0.7655	0.01151	0.08015	0.04652	0.02318	0.01297	0.01958	0	0.01887	0.02173
V190	0.01491	0.04346	0.05101	0.02702	0.11058	0.11844	0	0	0.62322	0.01135
V191	0.03913	0.08838	0.10051	0.28332	0.37349	0	0.0522	0	0.02719	0.03577
V192	0.00359	0.04585	0	0	0.17728	0.00875	0.03178	0	0.04305	0.6897
V193	0.12327	0.04061	0.20196	0.25444	0.14465	0	0.13221	0.035	0.04757	0.02031
V194	0	0	0.01959	0.01706	0.03382	0.73012	0.17056	0	0.02552	0.00333
V195	0.03322	0.04837	0.0314	0.01618	0.11776	0.11601	0.52917	0.02821	0.04548	0.0342
V196	0.69621	0.02006	0.09061	0.13298	0.02539	0	0.01752	0	0.01607	0.00117
V197	0.04846	0.01595	0.04686	0.17239	0.0486	0.01972	0.03825	0.34047	0.2693	0
V198	0	0.11804	0.01825	0.01273	0.49001	0.21724	0.03245	0	0.05784	0.05344
V199	0.03091	0.06668	0.02899	0.01019	0.22971	0.00261	0.14032	0	0.03989	0.45071
V200	0	0.08385	0.00972	0.00783	0.41944	0.10107	0.22676	0.05951	0.02983	0.062
V201	0.23112	0.05135	0.05722	0.01716	0.03708	0.01341	0.09525	0	0.44523	0.05219
V202	0.03539	0.27288	0.42133	0.07629	0.01682	0	0.08113	0	0.06811	0.02805
V203	0.04096	0.07467	0.35537	0.1594	0.03558	0.00737	0.09535	0	0.18798	0.04331
V204	0.04142	0.2025	0.27716	0.25637	0.03337	0.085	0.02126	0.02524	0.05769	0
V205	0.06494	0.05688	0.04142	0.02066	0.04966	0	0.57525	0.04777	0.1266	0.01683
V206	0.27201	0.01199	0.50356	0.05082	0.03142	0	0.01907	0	0.01918	0.09195
V207	0.03373	0.1482	0.00775	0.05175	0.03848	0.00676	0.02931	0	0.20436	0.47965
V208	0.00261	0	0.03596	0.0531	0.04203	0.75274	0.02361	0	0.07948	0.01047
V209	0.01691	0.15538	0.07964	0.01212	0.61907	0.00527	0.01334	0	0.01573	0.08252
V210	0.04499	0.12836	0.05976	0.00849	0.52721	0.01083	0.02507	0.07016	0.0443	0.08083
V211	0.03673	0.06574	0.59592	0.06674	0.02405	0.0053	0.06887	0	0.07487	0.06178
V212	0.1123	0.08215	0.03577	0.01692	0.03357	0.02397	0.02845	0.28926	0.3776	0
V213	0.11031	0.02514	0.02165	0.01287	0.16192	0.58558	0.03345	0	0.015	0.03407
V214	0	0.05912	0.00554	0.01107	0.27971	0.01314	0.45964	0	0.03421	0.13756
V215	0	0	0.0329	0.02222	0.04102	0	0.82606	0	0.05349	0.02431
V216	0	0.67129	0.02079	0.02102	0.19557	0	0.03221	0	0.04387	0.01525
V217	0.02569	0.2198	0.04526	0.07329	0.17473	0.24581	0.02531	0.01796	0.05119	0.12095
V218	0.02947	0	0.01685	0.00673	0.03699	0.61692	0.20857	0	0.02353	0.06093
V219	0.02679	0	0.00836	0.06262	0.02855	0.02251	0.1112	0.63909	0.10088	0
V220	0.04964	0.02677	0.08734	0.31232	0.03859	0.01576	0.00472	0.04556	0.41928	0
V221	0.16712	0.09657	0.29671	0.03793	0.0284	0.0063	0.0426	0.0382	0.17137	0.11479
V222	0.04624	0.00387	0.63011	0.06929	0.01385	0.14516	0.01325	0	0.01887	0.05936
V223	0.03717	0.00522	0.65651	0.07248	0.02014	0.06025	0.06291	0	0.0205	0.06481
V224	0.04214	0.0167	0.58008	0.10774	0.01905	0.01251	0.01393	0.01832	0.13908	0.05045
V225	0.05783	0.00506	0.34275	0.29821	0.02498	0.02101	0.02239	0.16093	0.04779	0.01906
V226	0	0.73771	0.01913	0.02201	0.0232	0	0.043	0.09394	0.06102	0
V227	0.0252	0.04727	0.56103	0.0706	0.18282	0	0.01039	0	0.02453	0.07816
V228	0.01601	0.60817	0.08424	0.03273	0.02058	0	0.03963	0.09143	0.10587	0.00134
V229	0.62178	0.00989	0.05432	0	0.02436	0.23543	0.03591	0.00603	0.01227	0
V230	0.05077	0.00297	0.03189	0.28289	0.00682	0.00262	0.13085	0	0.05827	0.43292
V231	0.03248	0.2484	0.04805	0.03777	0.03497	0.11562	0.01072	0	0.46405	0.00795
V232	0.03044	0.35965	0.41176	0.05267	0.01906	0.00514	0.02585	0.01978	0.04051	0.03514
V233	0	0.12805	0.01589	0.03431	0.52938	0.01436	0.00815	0	0.20501	0.06485
V234	0.01559	0.0465	0.0125	0.01001	0.23285	0.00258	0.24643	0.33172	0.06136	0.04045
V235	0.04832	0.01405	0.39071	0.04481	0.01701	0.01194	0.04293	0.31812	0.05971	0.05242
V236	0.03473	0.01324	0.23831	0.22458	0.03772	0.38058	0.02305	0	0.04295	0.00483
V237	0.05023	0.06927	0.36202	0.14525	0.25153	0.02949	0.01485	0	0.02961	0.04774
V238	0.03241	0.04498	0.32052	0.03902	0.0408	0.0137	0.0392	0.36645	0.065	0.03792
V239	0.07352	0.16446	0.07672	0.4105	0.05982	0.01874	0.05159	0	0.04622	0.09843
V240	0.0706	0	0.03402	0.01404	0.04174	0.25692	0.49339	0	0.03903	0.05026
V241	0.26111	0.01582	0.10845	0.48603	0.04587	0.03004	0.01433	0.00748	0.03087	0
V242	0.03524	0.02185	0.07655	0.06684	0.04514	0.03733	0	0	0.71376	0.00329
V243	0.04219	0.01443	0.05548	0.12057	0.0366	0.09063	0.04831	0	0.4822	0.10959
V244	0.0474	0	0.36356	0.05368	0.0273	0	0.40763	0.00985	0.04894	0.04162
V245	0.15741	0.12747	0.17545	0.02	0.02627	0.43372	0.02931	0	0.02224	0.00813
V246	0	0.21886	0.02731	0.02358	0.045	0	0.59375	0	0.07738	0.01412
V247	0.03359	0.02168	0.72616	0.08396	0.00803	0	0.01041	0	0.02615	0.09002
V248	0.49513	0.0607	0.06971	0.00396	0.04594	0.0132	0.15123	0.11742	0.03721	0.0055
V249	0.04506	0.02165	0.57757	0.06223	0.07117	0	0.01351	0	0.03521	0.17359
V250	0.0445	0.05047	0.05063	0.24732	0.04868	0.29202	0.04146	0.17396	0.04559	0.00538
V251	0.5433	0.16571	0.05786	0.02129	0.08801	0.00197	0.02097	0.02907	0.06102	0.0108
V252	0.05557	0.51599	0.02996	0.04981	0.01563	0.23463	0.038	0.01856	0.04185	0
V253	0.03092	0.01357	0.32085	0.05452	0.03256	0.09194	0.0098	0	0.41601	0.02983
V254	0	0.15703	0.00441	0.03604	0.62979	0.00542	0.01462	0	0.01846	0.13424
V255	0	0.17231	0	0.0031	0.71541	0	0.01941	0	0.01726	0.07251
V256	0.07757	0.02395	0.12338	0.65651	0.03198	0.03967	0.01125	0	0.0357	0
V257	0.37499	0.00598	0.35938	0.05243	0.02028	0.11972	0.02594	0	0.01565	0.02563
V258	0	0.14362	0	0.00133	0.60814	0	0.02705	0	0.02016	0.19971
V259	0.08886	0.0267	0.01944	0.08714	0.17023	0.01495	0.06129	0.44108	0.06863	0.02169
V260	0.01361	0.20772	0.0117	0.01365	0.01865	0.02129	0.04654	0.56374	0.1031	0
V261	0.21356	0.01398	0.03507	0.00932	0.0423	0.26472	0.31229	0	0.07696	0.03179
V262	0	0.42927	0.09731	0.02785	0.02356	0.32072	0.0284	0	0.03567	0.03722
V263	0.40405	0.38078	0.04366	0.00764	0.03433	0.00035	0.061	0	0.02915	0.03904
V264	0.05674	0.06729	0.08383	0.43882	0.27114	0.01129	0.03193	0	0.02941	0.00955
V265	0.04791	0.30042	0.05158	0.23732	0.0213	0.01393	0.15533	0	0.05006	0.12217
V266	0.00197	0.68271	0.12677	0.03359	0.01222	0	0.03332	0	0.10943	0
V267	0.00757	0.1889	0	0	0	0.01405	0.03587	0	0.04955	0.70407
V268	0	0.35179	0.03501	0.10683	0.36726	0	0.03003	0	0.06206	0.04702
V269	0.08852	0.01571	0.30909	0.49348	0.03704	0	0.00994	0	0.04622	0
V270	0.00113	0.17038	0	0.00412	0.71062	0	0.0141	0	0.01753	0.08212
V271	0.04655	0.03397	0.1967	0.03953	0.0697	0.02872	0.02678	0	0.53453	0.02354
V272	0.02336	0.17349	0.0741	0.02357	0.034	0.17027	0.04574	0.12756	0.23132	0.09659
V273	0.01415	0.01294	0.05077	0.16621	0.09556	0.61909	0.02065	0	0.02065	0
V274	0.09551	0.01543	0.03135	0.0086	0.004	0.15521	0.03135	0.02774	0.0611	0.56971
V275	0	0.19913	0	0	0.45558	0.04967	0.02098	0	0.02466	0.24998
V276	0.05373	0.12012	0.07136	0.32451	0.07498	0	0.13889	0.00113	0.13378	0.08151
V277	0.05068	0.2119	0.41255	0.23207	0.02605	0	0.01475	0	0.03265	0.01934
V278	0.13382	0.02136	0	0	0	0.00195	0.03888	0	0.04498	0.75901
V279	0.02845	0.19152	0.05407	0.22881	0.22837	0	0.22365	0	0.03421	0.0109
V280	0.09852	0.03103	0.0387	0.05989	0.15915	0.22805	0.26431	0.05353	0.03758	0.02923
V281	0	0.03138	0.02441	0.00994	0.03955	0.69206	0.04043	0	0.02946	0.13277
V282	0.07945	0.02507	0.12595	0.65702	0.03234	0	0.0106	0.00892	0.06064	0
V283	0.0688	0.09839	0.04825	0.05846	0.41958	0.0482	0.01083	0	0.20365	0.04384
V284	0.03265	0	0.14019	0.00497	0	0.00245	0.03762	0	0.04734	0.73477
V285	0.0208	0.12852	0	0	0	0.00679	0.09415	0.21851	0.08477	0.44647
V286	0.03668	0	0.03808	0.03048	0.01593	0.41043	0.03326	0	0.02948	0.40567
V287	0.02854	0.00128	0	0	0.01429	0	0.42721	0	0.05121	0.47747
