Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V47	0	0.01141	0.08986	0.05786	0.0457	0.06358	0.69383	0.03775	0	0
V48	0.01407	0.04914	0.08316	0.02258	0	0.00186	0.10704	0.01864	0	0.70351
V49	0.12522	0.03298	0.04938	0.02698	0.0149	0.05484	0.1202	0.53125	0.04425	0
V50	0.21821	0.22264	0.07188	0.02977	0	0.35047	0.09838	0.00866	0	0
V51	0.15778	0.05202	0.47045	0.12182	0.06859	0.00443	0.03173	0.04528	0.0479	0
V52	0	0.01246	0.21117	0.32588	0.02345	0.03129	0.36725	0.02849	0	0
V53	0.39304	0.03093	0.14873	0.13364	0	0.01052	0.04681	0.11184	0	0.12449
V54	0	0.08987	0.03734	0.03295	0.1412	0.56104	0.1205	0.0171	0	0
V55	0	0.02474	0.19529	0.637	0.05204	0.01912	0.04693	0.01647	0.00839	0
V56	0.14109	0.05831	0.44109	0.13671	0.06784	0.12245	0.03252	0	0	0
V57	0.03076	0.03591	0.4677	0.29537	0.01572	0.01349	0.03681	0.02587	0.07836	0
V58	0	0.21785	0.10256	0.15951	0	0.37656	0.1236	0.01278	0.00714	0
V59	0	0.06466	0.0936	0.0544	0.03821	0.05592	0.65895	0.03426	0	0
V60	0.65547	0.05885	0.07755	0.02788	0.05617	0	0.01725	0.00526	0.10157	0
V61	0	0.04438	0.07004	0.06132	0.00795	0.66194	0.13332	0.02106	0	0
V62	0	0.02201	0.1058	0.05551	0.01049	0.03187	0.45355	0.03364	0	0.28713
V63	0	0.28565	0.04374	0.02831	0.10235	0.3775	0.12107	0.01015	0.03123	0
V64	0.05555	0.02294	0.29392	0.29961	0.00959	0.03175	0.05876	0.20169	0.01684	0.00935
V65	0.01819	0.04879	0.15283	0.33466	0.01366	0.02545	0.12615	0.18045	0.09981	0
V66	0	0.18097	0.03773	0.01763	0.47706	0.02386	0.06199	0.0224	0.07794	0.10043
V67	0.00915	0.20962	0.3911	0.14443	0.0092	0.03702	0.12764	0.01225	0.0596	0
V68	0	0.09634	0.05138	0.02721	0.03608	0.02593	0.11967	0.221	0.42239	0
V69	0.07376	0.04432	0.66953	0.1863	0.0191	1e-05	0.00699	0	0	0
V70	0.63832	0.0456	0.14132	0.0439	0	0.02574	0.05218	0.01066	0.04228	0
V71	0	0.03463	0.0365	0.02879	0.02354	0.06769	0.14198	0.60267	0.06418	0
V72	0.19956	0.06126	0.12589	0.27643	0.12832	0.00253	0.02801	0.01466	0	0.16333
V73	0	0.20988	0.03663	0.02551	0.59753	0.01451	0.02649	0.00794	0.08151	0
V74	0.01208	0	0.11149	0.2214	0	0.03729	0.06106	0.01975	0	0.53693
V75	0	0.10847	0.22725	0.4213	0.01828	0.01177	0.04477	0.01448	0.15368	0
V76	0	0.05455	0.04593	0.03828	0.00227	0.69578	0.14045	0.02274	0	0
V77	0	0.01673	0.11908	0.29129	0.01326	0.2269	0.30882	0.02392	0	0
V78	0	0.45772	0.07292	0.03514	0.0099	0.01648	0.34565	0.01362	0.04857	0
V79	0	0.07069	0.11848	0.27757	0.0126	0.2128	0.09853	0.01423	0.19509	0
V80	0.39633	0.01862	0.07841	0.03421	0	0.00116	0.08579	0.01079	0	0.3747
V81	0	0.07616	0.07094	0.16966	0.11614	0.44922	0.10209	0.01579	0	0
V82	0.00344	0.48802	0.09786	0.23408	0	0.00394	0.07696	0.04816	0.04754	0
V83	0	0.07088	0.16662	0.44372	0.0191	0.0233	0.05908	0.19364	0.02367	0
V84	0	0.05193	0.07461	0.06801	0.08965	0.42246	0.27198	0.02135	0	0
V85	0.22973	0.01093	0.4025	0.11281	0	0	0.02021	0	0	0.22382
V86	0.26011	0.01862	0.30863	0.38997	0	0.00995	0.00683	0.0059	0	0
V87	0	0.13351	0.06444	0.04024	0.05804	0.00748	0.10043	0.00737	0.58849	0
V88	0	0.31811	0.14133	0.45009	0	0	0.05405	0.00721	0.02921	0
V89	0	0.01338	0.08606	0.07937	0.04424	0.05511	0.62958	0.09227	0	0
V90	0.03323	0.08199	0.35931	0.10045	0	0.01724	0.05159	0.00099	0	0.3552
V91	0.08177	0.03757	0.65943	0.17765	0.02733	0.00144	0.00995	0.00031	0.00455	0
V92	0	0.02784	0.08805	0.05663	0.04498	0.06032	0.66497	0.03571	0.0215	0
V93	0	0.11258	0.10616	0.04628	0.03563	0.01802	0.28002	0.02553	0.37578	0
V94	0.77544	0.01837	0.09033	0.03176	0	0.02441	0.02606	0.03365	0	0
V95	0	0.03095	0.06259	0.0451	0.04306	0.05836	0.51611	0.22754	0.01629	0
V96	0.01808	0.1365	0.33773	0.41422	0	0.0161	0.03188	0.01661	0.02887	0
V97	0	0.01022	0.09377	0.05682	0.04573	0.05358	0.666	0.03683	0	0.03705
V98	0	0.32632	0.05196	0.06987	0.12304	0.01844	0.12392	0.07439	0.18896	0.02309
V99	0.46242	0.05621	0.0963	0.03332	0.01945	0.0044	0.11462	0.01367	0.1996	0
V100	0.12267	0.05543	0.12928	0.22324	0.02704	0.24997	0.09322	0.01315	0.08601	0
V101	0	0	0.06841	0.02924	0	0.08936	0.25042	0.0508	0	0.51178
V102	0	0.24979	0.05962	0.02946	0.0585	0.24887	0.23106	0.09309	0.02961	0
V103	0.0026	0.11657	0.09984	0.04002	0.04162	0.00571	0.09717	0.01444	0.58204	0
V104	0.08138	0.03733	0.66416	0.17197	0.01477	0.00019	0.00966	0	0.02055	0
V105	0.26714	0.03422	0.13355	0.05032	0.0055	0.14816	0.08902	0.26378	0.00832	0
V106	0	0.65076	0.16125	0.04603	0	0	0.08206	0	0.05991	0
V107	0.17606	0.27433	0.06906	0.02562	0.20333	0.00825	0.0597	0.03084	0.1528	0
V108	0	0.02128	0.09206	0.1791	0	0.35162	0.10846	0.03637	0	0.21112
V109	0	0.07391	0.04697	0.04376	0.00705	0.66147	0.14519	0.02164	0	0
V110	0	0.20525	0.02021	0.01726	0.57833	0.00548	0.02878	0.05831	0.08639	0
V111	0	0.02971	0.08329	0.06065	0.10714	0.05016	0.63545	0.0336	0	0
V112	0	0.02735	0.09241	0.05171	0.03124	0.04493	0.58403	0.03276	0.01921	0.11636
V113	0	0.09376	0.0788	0.03347	0.03741	0.05418	0.12333	0.0302	0.50227	0.04657
V114	0	0.11993	0.07845	0.03566	0.03775	0.008	0.10297	0.01377	0.60348	0
V115	0	0.79403	0.0022	0.01038	0	0	0.10521	0	0.08817	0
V116	0.35924	0.12121	0.06885	0.02445	0	0.03118	0.09094	0.2895	0.01462	0
V117	0	0.01113	0.09441	0.05774	0.04544	0.05642	0.6972	0.03766	0	0
V118	0	0.04399	0.05651	0.03802	0.00344	0.6861	0.14385	0.02809	0	0
V119	0	0.0482	0.16185	0.47811	0.00912	0.15295	0.07697	0.01519	0.0576	0
V120	0.60183	0.01887	0.22624	0.06548	0	0.07597	0.01037	0.00123	0	0
V121	0.01226	0.12187	0.25308	0.0875	0.03512	0.11629	0.34054	0.02748	0.00587	0
V122	0	0.10152	0.13945	0.05185	0.03567	0.05401	0.20171	0.01052	0.40526	0
V123	0	0.11494	0.02313	0.02376	0.30523	0.0325	0.08614	0.31688	0.09742	0
V124	0.6184	0.07186	0.05875	0.02464	0	0.01113	0.04582	0.1694	0	0
V125	0	0.19606	0.09433	0.05573	0.00189	0.13088	0.13842	0.3315	0.0512	0
V126	0	0.24512	0.02091	0.01672	0.52755	0.00236	0.03399	0.04452	0.10884	0
V127	0.02045	0.04563	0.45626	0.12604	0.02509	0.01537	0.23165	0.00539	0.07412	0
V128	0.004	0.24756	0.33041	0.08561	0.21766	0.03671	0.03565	0.00117	0.04122	0
V129	0	0.14143	0.12391	0.21618	0.07558	0.0107	0.0715	0.00782	0.35287	0
V130	0.01385	0.04207	0.37619	0.10104	0.00947	0.03349	0.07895	0.31652	0.02843	0
V131	0.02031	0.39628	0.32887	0.14297	0	0	0.05644	0	0.05512	0
V132	0.04178	0.02454	0.10482	0.05083	0.08542	0.04502	0.55946	0.08812	0	0
V133	0	0.05625	0.06968	0.18647	0.00877	0.13595	0.16803	0.34511	0.02973	0
V134	0	0.10434	0.22207	0.10585	0.18682	0.01131	0.20375	0.01549	0.02049	0.12988
V135	0	0.25292	0.15739	0.04988	0.01862	0	0.10147	0.00277	0.41694	0
V136	0	0.59807	0.05566	0.15623	0	0	0.07939	0.00162	0.06436	0.04467
V137	0	0.04411	0.07675	0.05594	0.04394	0.27546	0.45067	0.02776	0.02536	0
V138	0	0.0491	0.10129	0.04942	0.03338	0.03897	0.53647	0.02982	0.00511	0.15643
V139	0.48554	0.07481	0.08741	0.0354	0.05806	0.06579	0.04173	0.0046	0.14665	0
V140	0.03211	0.02683	0.33842	0.4816	0.03304	0.04965	0.0291	0.00885	0.00039	0
V141	0.00531	0.01458	0.20975	0.67458	0.01681	0.03308	0.02156	0.0174	0.00505	0.00188
V142	0	0.00789	0.1271	0.22854	0.03374	0.04348	0.5284	0.03084	0	0
V143	0	0.7556	0.00786	0.05238	0	0	0.08812	0	0.09603	0
V144	0	0.02123	0.07169	0.05595	0.02499	0.29117	0.49271	0.04226	0	0
V145	0.0036	0.10544	0.16389	0.46285	0.00272	0.03751	0.05677	0.14197	0.02525	0
V146	0.02994	0.02683	0.41552	0.10811	0	0.02731	0.09896	0.0993	0	0.19403
V147	0	0.11164	0.06738	0.03546	0.13018	0.00811	0.09202	0.02809	0.43179	0.09534
V148	0	0.12322	0.06978	0.03383	0.03221	0.04278	0.13173	0.00873	0.55772	0
V149	0	0.04074	0.16332	0.51187	0.0081	0.01574	0.05011	0.08707	0.12305	0
V150	0.07854	0.06042	0.08251	0.01409	0.02331	0.00776	0.08056	0.02141	0	0.63139
V151	0.01975	0	0.08134	0.02203	0	0.07329	0.07916	0.01504	0	0.70939
V152	0	0.03437	0.03184	0.02213	0.02719	0.06459	0.14801	0.56534	0.05994	0.0466
V153	0	0.19353	0.01901	0.01722	0.56864	0.00754	0.03147	0.07759	0.08501	0
V154	0.08779	0.03415	0.48089	0.36051	0.006	0.01701	0.0122	0.00145	0	0
V155	0	0.05728	0.05815	0.02529	0.01835	0.11956	0.13461	0.36857	0.21818	0
V156	0.05662	0.07369	0.18977	0.07446	0.00828	0.36947	0.12689	0.04166	0.05917	0
V157	0	0.45891	0.03694	0.0578	0.11129	0.16426	0.09443	0.00349	0.07289	0
V158	0.20304	0.57417	0.05514	0.01743	0.00042	0	0.0729	0.0253	0.0516	0
V159	0.01341	0.12818	0.23213	0.09589	0.25387	0.02718	0.05337	0.07199	0.03187	0.0921
V160	0	0.81718	0.00411	0.00773	0	0	0.08562	0	0.08536	0
V161	0	0.0171	0.20836	0.68688	0.01486	0.01894	0.01965	0.01721	0.01701	0
V162	0.01928	0	0.07464	0.01744	0	0.00018	0.07305	0.01891	0	0.79649
V163	0.14319	0.04104	0.60872	0.15665	0.00921	0.01529	0.01357	0.01234	0	0
V164	0.07054	0.03368	0.66291	0.17759	0.01443	0.01519	0.02498	0	0.00068	0
V165	0.03539	0.0118	0.30851	0.07795	0	0	0.05327	0.01832	0	0.49475
V166	0.0185	0.11523	0.17377	0.50037	0.00266	0.01685	0.05825	0.06133	0.05306	0
V167	0.79495	0.03879	0.08385	0.0353	0.00588	0	0.00682	0.00825	0.02615	0
V168	0	0.07307	0.06721	0.02906	0.01556	0.24575	0.14371	0.26017	0.16548	0
V169	0	0	0.10368	0.19125	0	0.17138	0.08567	0.02739	0	0.42063
V170	0	0.11363	0.07232	0.03539	0.03891	0.0086	0.10329	0.0081	0.61975	0
V171	0	0.0503	0.21582	0.1252	0.02899	0.31868	0.13405	0.04766	0.07928	0
V172	0	0.04068	0.08495	0.05396	0.04071	0.15602	0.57731	0.0377	0.00867	0
V173	0	0.01542	0.09802	0.04686	0.01065	0.05294	0.52537	0.03079	0	0.21995
V174	0	0.11316	0.26492	0.38906	0.09023	0.02544	0.04049	0.01913	0.01577	0.04182
V175	0.7519	0.02322	0.15619	0.04613	0	0	0.01187	0.01071	0	0
V176	0.11725	0.04629	0.07641	0.03688	0.01384	0.56368	0.12223	0.01773	0.0057	0
V177	0.64759	0.01578	0.09321	0.12932	0	1e-05	0.00964	0.01829	0	0.08617
V178	0.14056	0.04342	0.07925	0.06349	0.05008	0.49577	0.11178	0.01567	0	0
V179	0.11818	0.17605	0.05014	0.0253	0.55278	0	0.00925	0.00151	0.0668	0
V180	0.38322	0.13539	0.13067	0.31376	0	0.00447	0.02606	0.00644	0	0
V181	0.03399	0.19616	0.49781	0.12878	0.01946	0.00632	0.10551	0	0.01197	0
V182	0	0.10259	0.02656	0.04654	0.25361	0.05411	0.09432	0.31266	0.10961	0
V183	0	0.16011	0.16211	0.48963	0	0.01708	0.14631	0.01486	0.0099	0
V184	0.14001	0.03891	0.07788	0.04966	0.00016	0.47819	0.1141	0.04086	0	0.06023
V185	0.5158	0.03198	0.11309	0.19966	0.00124	0.00647	0.02554	0.07179	0.03442	0
V186	0.7309	0.02916	0.09482	0.12346	0	0	0.0091	0.01256	0	0
V187	0.68375	0.0348	0.1609	0.05552	0.00415	6e-05	0.01814	0.01101	0.03168	0
V188	0.03149	0.25552	0.06026	0.07971	0.44303	0	0.0399	0.01376	0.07632	0
V189	0.7697	0.01808	0.09022	0.09909	0	0.01006	0	0.01285	0	0
V190	0	0.12295	0.0584	0.03166	0.07731	0.07676	0.10392	0.00769	0.52132	0
V191	0	0.09449	0.15071	0.33836	0.28204	0.00779	0.06354	0.02649	0.03658	0
V192	0.005	0.07973	0.0871	0.01504	0.11493	0.00767	0.06543	0.0263	0	0.59881
V193	0.05423	0.05415	0.22993	0.3112	0.10071	0.01559	0.15368	0.05979	0.02071	0
V194	0	0.03648	0.05482	0.04763	0.00809	0.56791	0.25444	0.03064	0	0
V195	0	0.06965	0.09152	0.04908	0.0858	0.13739	0.50885	0.05659	0.00111	0
V196	0.66275	0.02017	0.10811	0.20269	0	0	0	0.00629	0	0
V197	0	0.062	0.08226	0.18788	0.02445	0.03338	0.11699	0.28495	0.20809	0
V198	0	0.15523	0.04139	0.03261	0.39669	0.19451	0.08304	0.006	0.09052	0
V199	0.00374	0.10134	0.12196	0.0476	0.18145	0.01593	0.19604	0.01301	0	0.31894
V200	0	0.10575	0.04637	0.03239	0.31443	0.11096	0.27087	0.08198	0.03726	0
V201	0.12961	0.11489	0.09917	0.0329	0.03411	0.00771	0.16991	0.01703	0.39467	0
V202	0.01387	0.31309	0.36626	0.12228	0	0	0.12211	0.00331	0.05907	0
V203	0	0.11334	0.32995	0.21429	0.02336	0.01398	0.13981	0.00581	0.15946	0
V204	0	0.21587	0.25978	0.30219	0	0.07185	0.06173	0.05167	0.03691	0
V205	0	0.0809	0.10722	0.05001	0.04136	0.05356	0.53746	0.06874	0.06074	0
V206	0.30944	0.03322	0.48284	0.12583	0.02206	0	0.01014	0	0	0.01646
V207	0	0.21087	0.09824	0.08684	0	0	0.09557	0.0111	0.15791	0.33947
V208	0	0.05142	0.06615	0.08601	0.01346	0.59514	0.13331	0.02018	0.03431	0
V209	0.00372	0.19216	0.10486	0.03275	0.57052	0.00597	0.01384	4e-04	0.07579	0
V210	0.01529	0.16189	0.09251	0.02752	0.45511	0.01437	0.04668	0.09788	0.08875	0
V211	0.03481	0.10531	0.51836	0.13465	0.01605	0.01178	0.09725	0.02722	0.05457	0
V212	0.02033	0.14532	0.07399	0.02376	0.01752	0.02364	0.12256	0.2508	0.32209	0
V213	0.06073	0.06655	0.07291	0.04652	0.1187	0.49265	0.12062	0.02131	0	0
V214	0	0.0744	0.06785	0.04421	0.2177	0.06382	0.46882	0.0247	0.01404	0.02447
V215	0	0.01183	0.08896	0.05782	0.0447	0.06389	0.69503	0.03778	0	0
V216	0	0.69684	0.01621	0.00795	0.10094	0	0.07838	0.00825	0.09144	0
V217	0	0.25631	0.09039	0.10898	0.12331	0.20544	0.09604	0.04571	0.05743	0.0164
V218	0	0.03214	0.07651	0.04395	0.02565	0.50264	0.29362	0.02548	0	0
V219	0	0.03154	0.03978	0.07851	0.01801	0.06401	0.19017	0.52671	0.05128	0
V220	0	0.07433	0.12276	0.31729	0.0172	0.01116	0.07342	0.05299	0.33085	0
V221	0.12189	0.14616	0.28919	0.08374	0.01845	0.00562	0.0894	0.06422	0.15702	0.02431
V222	0.05981	0.03324	0.57457	0.1501	0.00438	0.14522	0.03268	0	0	0
V223	0.05269	0.03184	0.59292	0.15503	0.0155	0.06813	0.08388	0	0	0
V224	0.03104	0.05554	0.49977	0.17745	0.01325	0.01318	0.03962	0.0529	0.11725	0
V225	0.00618	0.02324	0.32645	0.36455	0.00694	0.03574	0.05158	0.1717	0.01362	0
V226	0	0.69551	0.00128	0.00932	0	0	0.11115	0.10331	0.07943	0
V227	0.04562	0.07894	0.52255	0.14258	0.17828	0	0.00753	0	0.0245	0
V228	0	0.58629	0.06362	0.02814	0	0	0.10674	0.10134	0.11388	0
V229	0.57444	0.0243	0.06557	0.03095	0	0.21914	0.06267	0.02294	0	0
V230	0	0.00046	0.14536	0.36045	0	0.02049	0.16624	0.01794	0	0.28906
V231	0	0.29826	0.06101	0.03829	0.00454	0.07319	0.10964	0.01167	0.40338	0
V232	0.01367	0.3973	0.3443	0.08852	0	0	0.06344	0.05317	0.03959	0
V233	0	0.16957	0.03756	0.04982	0.43908	0.0093	0.04346	0.00321	0.24801	0
V234	0	0.07411	0.04945	0.03153	0.16942	0.04513	0.29558	0.29177	0.04301	0
V235	0.01793	0.05008	0.34325	0.09286	0.01128	0.03454	0.09691	0.32234	0.03082	0
V236	0	0.04414	0.24353	0.28461	0.01007	0.31537	0.08517	0.01226	0.00485	0
V237	0.02874	0.0938	0.34459	0.2154	0.20832	0.03061	0.02393	0.02389	0.03072	0
V238	0	0.08432	0.28139	0.07736	0.02621	0.03606	0.09951	0.35477	0.04038	0
V239	0.00078	0.16776	0.16558	0.46116	0.02025	0.02607	0.07855	0.01255	0.0202	0.04712
V240	0.01452	0.01943	0.10552	0.05243	0.04091	0.23929	0.49799	0.02993	0	0
V241	0.15492	0.01759	0.18301	0.54631	0.01156	0.03555	0.02007	0.03099	0	0
V242	0	0.10722	0.08533	0.06964	0.0355	0.01459	0.09888	0.00802	0.58083	0
V243	0	0.07785	0.10198	0.14374	0.0371	0.06954	0.1363	0.01339	0.41362	0.00648
V244	0.01452	0.01981	0.32316	0.10704	0.03194	0.03293	0.42271	0.04789	0	0
V245	0.1055	0.16974	0.17773	0.05676	0	0.35965	0.10577	0.02484	0	0
V246	0	0.20757	0.06899	0.04582	0.02554	0.0361	0.55783	0.02693	0.03123	0
V247	0.07422	0.05332	0.67162	0.17332	0.01357	0	0.0091	0	0.00484	0
V248	0.40824	0.09363	0.09279	0.03538	0.01503	0.03156	0.1928	0.13058	0	0
V249	0.06763	0.05176	0.56094	0.14282	0.06507	0	0.01724	0	0.00566	0.08888
V250	0	0.07656	0.10337	0.28083	0.01176	0.23612	0.11398	0.16577	0.01162	0
V251	0.49639	0.21453	0.0695	0.0474	0.04493	0	0.03379	0.04746	0.046	0
V252	0	0.50637	0.05332	0.05951	0	0.17576	0.1219	0.04381	0.03933	0
V253	0	0.08128	0.27652	0.08592	0.0263	0.06832	0.0862	0.00348	0.37198	0
V254	0	0.19047	0.03886	0.06113	0.56673	0.00767	0.02151	0.00263	0.07572	0.03529
V255	0	0.20406	0.01441	0.0182	0.64168	0.00306	0.02237	0.00904	0.08717	0
V256	0	0.02329	0.20463	0.67536	0.00596	0.0465	0.02424	0.01714	0.00289	0
V257	0.36501	0.02282	0.33993	0.11952	0	0.11689	0.03583	0	0	0
V258	0	0.18131	0.02824	0.02276	0.55792	0.00107	0.03988	0.00386	0.06533	0.09962
V259	0.01727	0.05843	0.07246	0.11388	0.12582	0.04249	0.12528	0.39399	0.05038	0
V260	0	0.22975	0.01876	0.01864	0	0.04591	0.13805	0.4747	0.07419	0
V261	0.12953	0.04903	0.09569	0.0454	0.03055	0.23696	0.36571	0.02256	0.02456	0
V262	0	0.44785	0.08705	0.04353	0	0.25215	0.11825	0.01599	0.03518	0
V263	0.36318	0.43885	0.05766	0.01874	0	0	0.09509	0.00077	0.02571	0
V264	0	0.0672	0.1562	0.48739	0.19114	0.02192	0.04046	0.01166	0.02404	0
V265	0	0.29664	0.12035	0.2754	0	0.02735	0.19881	0.01329	0.03022	0.03796
V266	0	0.6679	0.08376	0.02724	0	0	0.08997	0.01041	0.12072	0
V267	0	0.22319	0.06287	0.04019	0	0.00563	0.09114	0.01025	0	0.56673
V268	0	0.37593	0.05529	0.12662	0.26578	0	0.06188	0.01298	0.10152	0
V269	0.03034	0.02176	0.31889	0.55948	0.01437	0.00844	0.01661	0.01703	0.01309	0
V270	0	0.20256	0.027	0.01745	0.64153	0.00152	0.01433	0.0087	0.0869	0
V271	0	0.10793	0.18235	0.05613	0.05752	0.01227	0.11025	0.00544	0.4681	0
V272	0	0.22263	0.09444	0.04325	0.01577	0.13798	0.14146	0.13052	0.21394	0
V273	0	0.04702	0.08879	0.20583	0.04661	0.48943	0.10465	0.01767	0	0
V274	0.064	0.03621	0.12386	0.05824	0	0.14871	0.09524	0.04999	0	0.42374
V275	0	0.25088	0.03827	0.01523	0.39345	0.0482	0.05304	0.0096	0.05213	0.13921
V276	0	0.13119	0.14117	0.35571	0.04306	0.01317	0.17313	0.02731	0.09956	0.0157
V277	0.02464	0.24029	0.37496	0.30301	0	0	0.03167	0.00512	0.02032	0
V278	0.1345	0.01759	0.09362	0.0269	0	0	0.0701	0.01138	0	0.6459
V279	0	0.18931	0.1046	0.25537	0.14664	0.02078	0.24382	0.01443	0.02504	0
V280	0.03049	0.05905	0.10289	0.09746	0.11463	0.20378	0.31161	0.07508	0.005	0
V281	0	0.08031	0.06957	0.04813	0.02384	0.58094	0.14979	0.02694	0	0.02047
V282	0	0.02542	0.20325	0.66866	0.00702	0.01244	0.02385	0.0346	0.02476	0
V283	0.01364	0.14037	0.09085	0.08215	0.33717	0.03656	0.05023	0.02229	0.22674	0
V284	0.02798	0	0.22145	0.05772	0	0	0.06753	0.01526	0	0.61005
V285	0	0.16689	0.06047	0.02384	0	0.02313	0.18273	0.22705	0.02509	0.2908
V286	0.00245	0.02376	0.12328	0.0837	0	0.37481	0.1143	0.01613	0	0.26158
V287	0	0.02083	0.1007	0.04094	0	0.04611	0.4687	0.0278	0	0.29491
V288	0	0.06472	0.05155	0.03013	0.00446	0.25496	0.15119	0.40432	0.03867	0
V289	0.04235	0.2255	0.50594	0.12861	0.04375	0	0.02688	0	0.0243	0.00266
V290	0	0.0356	0.1706	0.07648	0.02474	0.19117	0.47092	0.03049	0	0
V291	0.68159	0.02661	0.1227	0.10066	0.0029	0.049	0.01138	0.00516	0	0
V292	0.02828	0.037	0.42626	0.11775	0.00914	0.31227	0.06659	0.00271	0	0
V293	0.08886	0.03418	0.64103	0.16503	0.01695	0.0032	0.01478	0.02482	0	0.01116
V294	0	0.27764	0.17266	0.06857	0.01431	0	0.14186	0.01027	0.31469	0
V295	0.05842	0.09891	0.54321	0.14563	0.00031	0.0246	0.04247	0.04456	0.00136	0.04053
V296	0	0.1202	0.11268	0.15486	0.18049	0.01675	0.08842	0.0737	0.25291	0
