cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V239	0.06339	0.41652	0.02405	0.49604
V240	0.48606	0.03631	0.43775	0.03987
V241	0.01652	0.03105	0.89384	0.05859
V242	0.1242	0.77296	0.09201	0.01083
V243	0.23075	0.04089	0.66247	0.06589
V244	0.19382	0.02079	0.71208	0.07332
V245	0.61541	0.2852	0.05155	0.04784
V246	0.05099	0.1389	0.79082	0.0193
V247	0.1603	0.04293	0.79552	0.00126
V248	0.02471	0.06109	0.06183	0.85236
V249	0.00087	0.05206	0.88831	0.05876
V250	0.75827	0.0135	0.22307	0.00516
V251	0.93624	0.05155	0.00655	0.00565
V252	0.01142	0.83708	0.15142	7e-05
V253	0.371	0.06239	0.1803	0.3863
V254	0.00982	0.93501	0.04989	0.00528
V255	0.04375	0.92167	0.00128	0.0333
V256	0.16975	0.19237	0.56009	0.07779
V257	0.43302	0.08588	0.25635	0.22475
V258	0.17282	0.24441	0.46542	0.11735
V259	0.03096	0.27341	0.66164	0.03399
V260	0.00131	0.27646	0.71595	0.00628
V261	0.62926	0.02939	0.207	0.13434
V262	0.09481	0.07755	0.02478	0.80286
V263	0.01892	0.96047	0.00148	0.01912
V264	0.15617	0.03531	0.47114	0.33739
V265	0.03169	0.02581	0.16086	0.78164
V266	0.63737	0.3549	0.00761	0.00011
V267	0.00052	0.16835	0.31576	0.51537
V268	0.38857	0.02637	0.15651	0.42854
V269	0.00646	0.54884	0.40314	0.04157
V270	0.65025	0.02448	0.2541	0.07116
V271	0.82082	0.05951	0.03301	0.08665
V272	0.05096	0.84409	0.01317	0.09179
V273	0.05677	0.04791	0.04934	0.84599
V274	0.70862	0.00824	0.18854	0.0946
V275	0.0018	0.05687	0.93227	0.00906
V276	0.51994	0.33032	0.01125	0.13849
V277	0.03224	0.20273	0.18067	0.58436
V278	0.032	0.05844	0.3261	0.58345
V279	0.7102	0.05078	0.1147	0.12432
V280	0.0279	0.03065	0.04885	0.89259
V281	0.55623	0.0293	0.1498	0.26467
V282	0.04949	0.06497	0.83529	0.05025
V283	0.20858	0.59199	0.06456	0.13487
V284	0.02624	0.91106	0.05761	0.0051
V285	0.07367	0.04109	0.88365	0.00159
V286	0.24419	0.55464	0.11448	0.08669
V287	0.09253	0.87551	0.01375	0.01821
V288	0.01284	0.25586	0.46921	0.26208
V289	0.27897	0.20008	0.45265	0.0683
V290	0.81411	0.17093	0.01476	2e-04
V291	0.4826	0.06359	0.44287	0.01094
V292	0.93757	0.01653	0	0.0459
V293	0.28259	0.02464	0.65982	0.03295
V294	0.08593	0.38218	0.00349	0.5284
V295	0.01439	0.17254	0.21451	0.59856
V296	0.16676	0.10558	0.65129	0.07638
V297	0.07467	0.02511	0.08784	0.81239
V298	0.29005	0.09381	0.60474	0.01139
V299	0.06531	0.28713	0.0182	0.62936
V300	0.00084	0.04849	0.26089	0.68978
V301	0.11033	0.09636	0.68972	0.10359
V302	0.64957	0.33915	6e-05	0.01123
V303	0.00113	0.58905	0.3841	0.02572
V304	0.04791	0.03129	0.77483	0.14597
V305	0.11281	0.13954	0.50668	0.24097
V306	0.82493	0.08633	0.05007	0.03867
V307	0.01789	0.95471	0.01555	0.01185
V308	0.2257	0.21059	0.32863	0.23508
V309	0.33682	0.30986	0.02868	0.32464
V310	0.07247	0.3102	0.16722	0.45012
V311	0.51248	0.47651	0.00614	0.00487
V312	0.09217	0.74803	0.14197	0.01783
V313	0.00123	0.14293	0.02897	0.82687
V314	0.01385	0.48323	0.1207	0.38222
