CD56NK	CD4MemoryT	CD19B	CD14
V94	0.00466	0.32908	0.01149	0.65478
V95	0.0971	0.45867	0.15903	0.2852
V96	0.01713	0.06179	0.01115	0.90993
V97	0.43425	0.18449	0.35345	0.02781
V98	0.41477	0.53201	0	0.05322
V99	0.58268	0.09408	0.29198	0.03126
V100	0.03526	0.00803	0.90041	0.0563
V101	0.00152	0.01157	0	0.98691
V102	0.77181	0.13733	0.01783	0.07303
V103	0.00152	0.02186	0.04829	0.92833
V104	0.01106	0.96888	0.0052	0.01486
V105	0.02262	0.94913	0.01323	0.01502
V106	0.04889	0.54466	0.31837	0.08807
V107	0.07894	0.21547	0.5905	0.1151
V108	0.06179	0.84135	0.09687	0
V109	0.00637	0.12937	0.4806	0.38365
V110	0.02255	0.89307	0.03706	0.04732
V111	0.78289	0.01205	0.16765	0.03741
V112	0.04296	0.04486	0.36394	0.54824
V113	0.05127	0.07757	0.13081	0.74035
V114	0.06316	0.03166	0.0573	0.84788
V115	0.00355	0.7708	0.21079	0.01486
V116	0.05055	0.30022	0.33732	0.31191
V117	0.38752	0.42627	0.05938	0.12683
V118	0.05407	0.5501	0.03196	0.36388
V119	0.02729	0.04878	0.02809	0.89583
V120	0.03526	0.05225	0.87518	0.03731
V121	0.26962	0.1684	0.12123	0.44075
V122	0.8494	0.03449	0.03822	0.07789
V123	0.00217	0.40247	0.03124	0.56412
V124	0.36061	0.46865	0	0.17074
V125	0.17705	0.54537	0.21575	0.06184
V126	0.00931	0.09455	0.02716	0.86897
V127	0.04491	0.03193	0.19162	0.73155
V128	0.00627	0.00433	0.05931	0.93009
V129	0.31183	0.35521	0.23587	0.09709
V130	0.0036	0.6744	0.30701	0.01499
V131	0.01028	0.852	0	0.13771
V132	0.79117	0.02954	0.07094	0.10834
V133	0.75622	0.04749	0.12473	0.07155
V134	0.035	0.34107	0.10556	0.51838
V135	0.01969	0.00929	0.10996	0.86106
V136	0.07712	0.37836	0.00882	0.5357
V137	0.37138	0.0538	0.36975	0.20506
V138	0.07421	0.40364	0.16749	0.35467
V139	0.13038	0.21471	0.19515	0.45976
V140	0.00622	0.05197	0.0259	0.91591
V141	0.0248	0.13116	0.45269	0.39136
V142	0.58831	0.00833	0.401	0.00235
V143	0.16936	0.29091	0.07346	0.46628
V144	0.04745	0.12463	0.13034	0.69758
V145	0	0.77562	0.20959	0.01478
V146	0.01086	0.00492	0.01119	0.97302
V147	0.71932	0.06406	0.04841	0.16821
V148	0.04639	0.05832	0.50902	0.38628
V149	0.1135	0.62387	0.2444	0.01823
V150	0.03734	0.24371	0.55735	0.1616
V151	0.0761	0.6485	0.03548	0.23993
V152	0.09251	0.48494	0.22366	0.19889
V153	0.03908	0.73594	0.01825	0.20674
V154	0.10283	0.53204	0.28925	0.07589
V155	0.22049	0.18351	0.34994	0.24606
V156	0.01495	0.12305	0.62171	0.24028
V157	0.11339	0.15635	0.30477	0.42549
V158	0.00153	3e-05	0.00647	0.99197
V159	0.65758	0.15251	0.00034	0.18957
V160	0.33491	0.01194	0.08894	0.56421
V161	0.05083	0.00518	0.01781	0.92619
V162	0.0196	0.22251	0.05549	0.70239
V163	0.03376	0.44486	0.14409	0.37729
V164	0.12408	0.32201	0.10601	0.4479
V165	0.0018	0.18354	0	0.81466
V166	0.00161	0.0604	0.03842	0.89957
V167	0.09874	0.00024	0.002	0.89902
V168	0.11618	0.66262	0.0896	0.1316
V169	0.04472	0.03603	0.02264	0.89661
V170	0.03766	0.01168	0.44054	0.51011
V171	0.05584	0.25846	0.59307	0.09263
V172	0.48699	0.00577	0.47782	0.02941
V173	0.00669	0.09523	0.02173	0.87635
V174	0.00403	0.10623	0.04346	0.84629
V175	0.02747	0	0.72663	0.2459
V176	0.00352	0.82485	0.15703	0.0146
V177	0.0036	0.96594	0	0.03045
V178	0.00274	0.67484	0.00234	0.32008
V179	0.05019	0.00481	0.3169	0.6281
V180	0.01123	0.91638	0.07239	0
V181	0.0628	0.12622	0.50835	0.30263
V182	0.13153	0.21259	0.5118	0.14407
V183	0.07364	0.90404	0.00584	0.01647
V184	0.95152	0.0191	0.02506	0.00432
V185	0.30498	0.65108	0.02077	0.02317
V186	0.04436	0.47653	0.2407	0.23841
V187	0.84873	0.03442	0.07736	0.03949
V188	0.01553	0.16426	0	0.82021
V189	0.47442	0.04356	0.03266	0.44936
V190	0.41967	0.01745	0.53527	0.0276
V191	0.07951	0.23055	0.5945	0.09543
V192	0.11169	0.49345	0.05331	0.34154
V193	0.3003	0.0467	0.32085	0.33215
V194	0.01459	0.93418	0.00469	0.04654
V195	0.00423	0.00932	0.96826	0.01819
V196	0.0015	0.04029	0.001	0.95721
V197	0.12467	0.04208	0.02034	0.81291
V198	0.02756	0.50988	0.34497	0.11759
V199	0.04204	0.01651	0.12245	0.819
V200	0.04095	0.5115	0.0154	0.43215
V201	0.03564	0.53253	0.17072	0.26111
V202	0.00683	0.00534	0.67012	0.3177
V203	0.06976	0.4763	0.40043	0.05351
V204	0.002	0.40072	0.00089	0.59639
V205	0.00835	0.04114	0.91402	0.03649
V206	0.02185	0.08647	0.8739	0.01778
V207	0.03377	0.14122	0.03582	0.78918
V208	0.11701	0.06753	0.77444	0.04102
V209	0.11368	0.50211	0.07294	0.31127
V210	0.0341	0.77879	0.0886	0.09852
V211	0.12927	0.0123	0.02701	0.83142
V212	0.27556	0.05152	0.60097	0.07195
V213	0.29297	0.0426	0.14237	0.52206
V214	0.11569	0.16031	0.15842	0.56558
V215	0.07752	0.07754	0.0127	0.83224
V216	0.006	0	0.00621	0.98779
V217	0.01723	0.44016	0.19252	0.3501
V218	0.03324	0.40045	0.1415	0.42481
V219	0.03566	0.57836	0.00887	0.37712
V220	0.00289	0.74252	0.0027	0.25189
V221	0.44531	0.0168	0.00826	0.52963
V222	0.12335	0.14199	0.37289	0.36177
V223	0.00354	0.12922	0.71174	0.1555
V224	0.91331	0.01794	0.0647	0.00404
V225	0.02291	0.90693	0.0552	0.01495
V226	0.14481	0.09602	0.71666	0.04252
V227	0.56455	0.00694	0.36731	0.06121
V228	0.46934	0.12031	0.114	0.29635
V229	0.00826	0.00807	0.9286	0.05507
V230	0.00146	0.011	0.00614	0.98139
V231	0.00439	0.19294	0.07062	0.73205
V232	0.0157	0.55292	0	0.43138
V233	0.2673	0.11986	0.25482	0.35802
V234	0.01463	0.9258	0.0288	0.03077
V235	0.18274	0.07162	0.65836	0.08727
V236	0.02038	0.05663	0.76074	0.16225
V237	0.03827	0.0051	0.01793	0.9387
V238	0.05253	0.58945	0.25362	0.1044
V239	0.01958	0.30423	0.01175	0.66444
V240	0.24885	0.048	0.5632	0.13995
V241	0.00781	0	0.84808	0.14412
V242	0.05216	0.82107	0.09393	0.03283
V243	0.10662	0.03877	0.67682	0.17779
V244	0.08689	0	0.71849	0.19461
V245	0.31169	0.44652	0.07666	0.16513
V246	0.02543	0.15064	0.77018	0.05376
V247	0.07556	0.01037	0.91364	0.00043
V248	0.00377	0.01616	0.02111	0.95896
V249	0	0.02656	0.83186	0.14158
V250	0.54346	0.00686	0.41879	0.03088
V251	0.8197	0.12236	0.01941	0.03853
V252	0.00365	0.8555	0.14084	0
V253	0.12343	0.06799	0.15489	0.65369
V254	0.00358	0.93658	0.04526	0.01458
V255	0.01814	0.90358	0	0.07827
V256	0.07193	0.22943	0.51612	0.18252
V257	0.16457	0.10846	0.24514	0.48182
V258	0.06761	0.27328	0.40556	0.25356
V259	0.01578	0.30111	0.59563	0.08748
V260	1e-05	0.2934	0.69025	0.01634
V261	0.29376	0.04552	0.26203	0.39869
V262	0.02108	0.03436	0.00562	0.93894
V263	0.00717	0.9468	0	0.04602
V264	0.05411	0.02891	0.3763	0.54068
V265	0.00632	0	0.07627	0.91741
V266	0.38338	0.60379	0.01143	0.0014
V267	0	0.13165	0.19982	0.66853
V268	0.12118	0.02062	0.12423	0.73398
V269	0.00335	0.54928	0.3495	0.09786
V270	0.35287	0.03803	0.36126	0.24784
V271	0.4904	0.12454	0.06131	0.32374
V272	0.02123	0.78553	0.01041	0.18284
V273	0.01079	0.01026	0.01595	0.96299
V274	0.39275	0.00359	0.27925	0.32441
V275	9e-05	0.00994	0.97159	0.01838
V276	0.21413	0.42537	0.01362	0.34688
V277	0.01018	0.14269	0.103	0.74412
V278	0.00949	0.03317	0.17912	0.77822
V279	0.36019	0.09011	0.16279	0.3869
V280	0.00153	3e-05	0.00647	0.99197
V281	0.22887	0.03709	0.15865	0.57538
V282	0.0249	0.05861	0.79008	0.1264
V283	0.07576	0.59062	0.06081	0.27282
V284	0.01106	0.92011	0.05413	0.01471
V285	0.03159	0.00019	0.9679	0.00031
V286	0.0952	0.59591	0.11305	0.19584
V287	0.0379	0.90066	0.01281	0.04863
V288	0.00607	0.238	0.34042	0.41551
V289	0.11794	0.2544	0.45116	0.1765
V290	0.61019	0.3568	0.0307	0.00231
V291	0.25737	0.09426	0.60091	0.04746
V292	0.73412	0.02805	0.00076	0.23707
V293	0.1371	0.00894	0.75	0.10395
V294	0.02402	0.27311	0	0.70287
V295	0.00443	0.12063	0.12263	0.7523
V296	0.0729	0.12614	0.61118	0.18979
V297	0.01585	0	0.03715	0.947
V298	0.13994	0.12159	0.69619	0.04228
V299	0.01865	0.19615	0.00598	0.77921
V300	0	0.01523	0.13588	0.84888
V301	0.04846	0.10785	0.60594	0.23775
V302	0.3757	0.57337	0	0.05093
V303	0	0.59489	0.34156	0.06355
V304	0.02239	0.01339	0.65369	0.31053
V305	0.04122	0.14149	0.38978	0.42751
V306	0.53581	0.1907	0.09863	0.17486
V307	0.00723	0.94965	0.01262	0.03049
V308	0.07651	0.22059	0.26797	0.43493
V309	0.11194	0.31142	0.02427	0.55238
V310	0.02387	0.2484	0.10964	0.61808
V311	0.26036	0.70877	0.00884	0.02202
V312	0.03969	0.77337	0.13781	0.04913
V313	0	0.0648	0.00568	0.92952
V314	0.00549	0.38765	0.08287	0.524
V315	0.0395	0.57622	0.03096	0.35332
V316	0.11785	0.14299	0.39583	0.34333
V317	0.03068	0.6448	0.03934	0.28518
V318	0.01133	0.44056	0.00686	0.54125
V319	0.02573	0.04997	0.85087	0.07343
V320	0.03074	0.13604	0.58635	0.24687
V321	0.37364	0.61388	0.01116	0.00132
V322	0.05427	0.27659	0.05714	0.612
V323	0.01121	0.0096	0.04823	0.93097
V324	0.38182	0.42813	0.11346	0.0766
V325	0.12983	0.78735	0.06472	0.0181
V326	0	0.45457	0.0675	0.47793
V327	0.00403	0.0924	0.06059	0.84298
V328	0.01873	0.01315	0.64599	0.32212
V329	0.04313	0.08227	0.1186	0.75601
V330	0.14574	0.00671	0.3418	0.50575
V331	0.09426	0.07211	0.03273	0.80091
V332	0.00158	0.02741	0.10735	0.86366
V333	0.18413	0.088	0.45559	0.27228
V334	0.12785	0.00614	0.34944	0.51657
V335	0.01068	0.31501	0.44318	0.23114
V336	0.06519	0.717	0.01917	0.19864
V337	0.1194	0.48245	0.32022	0.07793
V338	0.00012	0.97982	0.00532	0.01474
V339	0.05541	0	0.92563	0.01896
V340	0.02131	0.20394	0.44105	0.3337
V341	0.00375	0.01587	0.03121	0.94917
V342	0.09956	0	0.61586	0.28458
V343	0.87874	0.059	0.02124	0.04102
V344	0.42321	0.27151	0.30374	0.00153
V345	0.00438	0.01075	0.98458	0.00029
V346	0.07332	0.10352	0.25111	0.57206
V347	0.00935	0.00441	0.07444	0.9118
V348	0.02128	0.6058	0.12237	0.25055
V349	0.14059	0.19137	0.42509	0.24294
V350	0.01131	0.82768	0.161	0
V351	0.0046	0.01567	0.26094	0.71878
V352	0.02054	0.00671	0.81149	0.16125
V353	0.62875	0.05377	0.07131	0.24617
V354	0.01895	0.69716	0.20314	0.08074
V355	0.10162	0.07383	0.44971	0.37484
V356	0.00627	0.00971	0.05378	0.93025
V357	0.03716	0.29682	0.23071	0.43531
V358	0.21275	0.12246	0.05616	0.60863
V359	0.22498	0.06653	0.03699	0.6715
V360	0.27912	0.64405	0.03099	0.04584
V361	0	0.4667	0.51751	0.01579
V362	0.00012	0.9721	0.01311	0.01467
V363	0.05575	0.10556	0.41021	0.42849
V364	0.06339	0.05722	0.67663	0.20276
V365	0.06657	0.01892	0.00723	0.90728
V366	0.02761	0.63491	0.072	0.26548
V367	0.22841	0.16825	0.00405	0.59928
V368	0.03265	0.71578	0.07652	0.17506
V369	0.00789	0.4189	0.55722	0.016
V370	0.12745	0.33246	0.46036	0.07973
V371	0.07076	0.76208	0.02892	0.13825
V372	0.03919	0.03658	0.0802	0.84403
V373	0.02734	0.11766	0.38822	0.46678
V374	0.56172	0.02341	0.4126	0.00227
V375	0.00928	0.02184	0.08488	0.88399
V376	0.00624	0.01572	0.05336	0.92468
V377	0.4021	0.00478	0.01761	0.5755
V378	0.00188	0.01571	0.26657	0.71584
V379	0.09948	0.17984	0.0084	0.71229
V380	0.03688	0.05108	0.13655	0.77549
V381	0.38236	0.02525	0.13606	0.45633
V382	0.03622	0.01955	0.92567	0.01856
V383	0.51104	0.01723	0.08795	0.38378
V384	0.23308	0.09495	0.15331	0.51866
V385	0.60458	0.03639	0.14885	0.21018
V386	0.0791	0.01082	0.10772	0.80235
V387	0.2962	0.21413	0.25862	0.23105
V388	0.14191	0.37174	0.15602	0.33033
V389	0.17593	0.65073	0.01465	0.15869
V390	0.1305	0.31736	0.5327	0.01944
V391	0.12673	0.09656	0.01487	0.76184
V392	0.1649	0.25365	0.17825	0.40319
V393	0.10559	0.2486	0.3513	0.29451
V394	0.02417	0.16218	0.07353	0.74011
V395	0.07485	0.39346	0.18634	0.34536
V396	0.00353	0.94596	0.00472	0.04578
V397	0.4999	0.16916	0.18828	0.14266
V398	0.16281	0.14467	0.09702	0.5955
V399	0.07025	0.57511	0.14772	0.20691
V400	0	0.46436	0.04602	0.48962
V401	0.01559	0.15096	0.67452	0.15892
V402	0.55834	0.36397	0.07562	0.00207
V403	0.00375	0.00995	0.03661	0.94969
V404	0.03658	0.198	0.5728	0.19262
V405	0.05442	0.02367	0.11845	0.80345
V406	0.32025	0.37707	0.02829	0.2744
V407	0.00012	0.97982	0.00532	0.01474
V408	0.03085	0.2164	0.3289	0.42385
V409	0	0.00548	0.00648	0.98804
V410	0.03404	0.88837	0.02933	0.04826
V411	0.1291	0.00631	0	0.8646
V412	0.05276	0.06632	0.43483	0.44609
V413	0.02015	0.42046	0.14627	0.41311
V414	0.01401	0.47469	0.28572	0.22558
V415	0.16691	0.03394	0.2399	0.55924
V416	0.00426	0.06673	0.92886	0.00015
V417	0.16938	0.80426	0.00728	0.01908
V418	0.01756	0.06709	0.08645	0.8289
V419	0.0015	0	0.01125	0.98725
V420	0	0.82648	0.01036	0.16316
V421	0.06159	0.0347	0.66251	0.24119
V422	0.00851	0.03436	0.00087	0.95626
V423	0.03526	0.00803	0.90041	0.0563
V424	0	0.03603	0.48333	0.48064
V425	0.02337	0.23423	0.53684	0.20555
V426	0.03749	0.03621	0.77655	0.14975
V427	0.02316	0.34169	0.1531	0.48204
V428	0.03261	0.75534	0.05137	0.16068
V429	0.00158	0	0.01697	0.98145
V430	0.4371	0.29637	0.03321	0.23332
V431	0.05763	0.0206	0.39623	0.52553
V432	0.02507	0.06145	0.02778	0.8857
V433	0.02009	0.65041	0	0.3295
V434	0.08958	0.0628	0.0388	0.80882
V435	0.19516	0.01558	0.12667	0.66259
V436	0.1103	0.01243	0.09627	0.78101
V437	0.05566	0.17725	0.00099	0.7661
V438	0.25783	0.21	0.04236	0.48981
V439	0.00619	0.05855	0.00073	0.93453
V440	0.15739	0.03799	0.02996	0.77466
V441	0.02562	0.11597	0.50475	0.35366
V442	0.11335	0.36212	0.13665	0.38787
V443	0.38941	0.01394	0.13711	0.45954
V444	0.00438	0.01075	0.98458	0.00029
V445	0.35314	0.02654	0.51818	0.10215
V446	0.01395	0.79575	0.0503	0.14
V447	0.31507	0.14601	0.2528	0.28612
V448	0.00405	0.03952	0.11388	0.84256
V449	0.27527	0.05791	0.3901	0.27672
V450	0.05553	0.92997	0.01449	0
V451	0.75809	0.13463	0.00129	0.106
V452	0.00612	0.00443	0.03672	0.95272
V453	0.52365	0.15025	0.12566	0.20044
V454	5e-05	0.9249	0.04476	0.03028
V455	0.32392	0.05004	0.43261	0.19344
V456	0.12486	0.13265	0.39767	0.34481
V457	0	0.01159	0.00152	0.98689
V458	0.06685	0.18129	0.00107	0.75078
V459	0.0067	0.74461	0.08163	0.16706
V460	0.81908	0.03184	0.07388	0.0752
V461	0.01088	0.01666	0.00107	0.97139
V462	0.10294	0.22751	0	0.66955
V463	0.09348	0.51072	0.16179	0.23401
V464	0.17461	0.1068	0.00279	0.7158
V465	0.15354	0.49096	0.02961	0.32589
V466	0.24286	0.23896	0.00452	0.51366
V467	0.12929	0.68318	0.09287	0.09466
V468	0.23011	0.54943	0.06939	0.15108
V469	0.00515	0.13474	0.20483	0.65528
V470	0.24137	0.16387	0.22044	0.37433
V471	0.06619	0.08372	0.02465	0.82544
V472	0.1026	0.31773	0	0.57967
V473	0.04106	0.58047	0.3274	0.05107
V474	0.0273	0	0.06399	0.90871
V475	0.05407	0.36548	0.06868	0.51177
V476	0.03793	0.01058	0.03474	0.91674
V477	0.27381	0.05543	0.2645	0.40626
V478	0.04069	0.52989	0.00218	0.42724
V479	0.00758	0.07644	0.74297	0.17302
V480	0.02108	0.21976	0.02829	0.73087
V481	0.06428	0.00894	0.88763	0.03915
V482	0.40085	0.28342	0.18535	0.13039
V483	0.03071	0.07881	0.04773	0.84275
V484	0.00374	0.0395	0.01054	0.94622
V485	0.04101	0.705	0.0102	0.2438
V486	0.08529	0.25802	0.11618	0.54051
V487	0.01737	0.02905	0.05145	0.90213
V488	0	0	0.79475	0.20525
V489	0.09205	0.11479	0.75341	0.03975
V490	0.11666	0.3231	0.06736	0.49288
V491	0.19513	0.59949	0.04485	0.16053
V492	0.01113	0.85063	0.12349	0.01475
V493	0.0016	0.00041	0	0.99799
V494	0.07361	0.16398	0.50352	0.25889
V495	0.09059	0.706	0.14969	0.05372
V496	0.10951	0.78281	0	0.10768
V497	0.00427	0	0.97736	0.01837
V498	0.08307	0.08703	0.03884	0.79107
V499	0.34634	0.43715	0.19221	0.0243
V500	0.04346	0.12781	0.73638	0.09236
V501	0	0	0.01649	0.98351
V502	0.27677	0.41615	0.21433	0.09276
V503	0.05283	0.08013	0.1508	0.71623
V504	0.08963	0.7568	0.01256	0.141
V505	0.06112	0.20298	0.22159	0.51431
V506	0.03224	0.23629	0.38502	0.34645
V507	0.2729	0.14538	0.15905	0.42267
V508	0.44773	0.3132	0.07695	0.16213
V509	0.08132	0.06071	0.46996	0.388
V510	0.09467	0.60815	0.27932	0.01786
V511	0.01379	0.31283	0.02955	0.64383
V512	0.05986	0.03854	0.05703	0.84457
V513	0.03025	0.64107	0.19496	0.13371
V514	0.00153	0.03505	0	0.96342
V515	0.42545	0.11236	0.08052	0.38168
V516	0.74129	0.22129	0.00153	0.03589
V517	0.0094	0.01473	0.15212	0.82375
V518	0.85226	0.10506	0.00243	0.04025
V519	0.01012	0.80512	0.00317	0.18159
V520	0.00949	0	0.48527	0.50524
V521	0.30764	0.06665	0.52724	0.09847
V522	0.00268	0.10713	0.4537	0.43649
V523	0.12609	0.13642	0.25578	0.48171
V524	0.00337	0.75976	0.17386	0.06301
V525	0.06314	0.16475	0.01843	0.75368
V526	0.28413	0.1146	0.09702	0.50424
V527	0.06422	0.02024	0.34655	0.56898
V528	0.03685	0.86527	0	0.09788
V529	0.01493	0.03999	0.13477	0.81031
V530	0.00332	0.19886	0.5995	0.19832
V531	0.00748	0.88612	0.10639	0
V532	0.04557	0.27068	0.01962	0.66413
V533	0.09446	0.3571	0.13053	0.41791
V534	0.00283	0.00483	0.57295	0.41939
V535	0.18803	0.00103	0.00964	0.80131
V536	0.05702	0	0.31049	0.63249
V537	0.31784	0.40753	0.22625	0.04838
V538	0.15517	0.05741	0.0809	0.70652
V539	0.0971	0.45867	0.15903	0.2852
V540	0.07706	0.75913	0.07597	0.08784
V541	0.00521	0.40088	0.04492	0.54899
V542	0.05726	0.11555	0.20894	0.61825
V543	0.578	0.02084	0.02426	0.3769
V544	0.02616	0.06319	0.11172	0.79893
V545	0.11031	0.13722	0.06106	0.69141
V546	0.01897	0.90265	0.06351	0.01488
V547	0.01509	0.6597	0.29258	0.03263
V548	0.06175	0.83573	0.08643	0.01609
V549	0.15111	0.03336	0.77214	0.04339
V550	0.2202	0.03528	0	0.74453
V551	0.06765	0.77493	0.03776	0.11966
V552	0	0.38692	0.00085	0.61223
V553	0.09906	0.17561	0.66683	0.0585
V554	0.01124	0.05272	0.0105	0.92554
V555	0.03016	0.20263	0.27249	0.49472
V556	0	0.01833	0.90923	0.07243
V557	0.44898	0.05648	0.01962	0.47492
V558	0.02439	0.73015	0.0249	0.22056
V559	0.00364	0.81926	0.1771	0
V560	0.40683	0.56699	0	0.02618
V561	9e-05	0.00994	0.97159	0.01838
V562	0.4656	0.01626	0.19988	0.31825
V563	0.11061	2e-04	0.86905	0.02014
V564	0.02598	0.07415	0.86313	0.03674
V565	0.04126	0.24353	0.32135	0.39386
V566	0.32312	0.14458	0.00567	0.52663
V567	0.0671	0.41777	0.02287	0.49227
V568	0.05623	0.00482	0.03537	0.90359
V569	0.29569	0.04133	0	0.66298
V570	0.01144	0.29207	0.5572	0.1393
V571	0.52329	0.25142	0	0.22528
V572	0.19464	0.00921	0.53261	0.26353
V573	0.01446	0.11529	0.00068	0.86957
V574	0.01477	0.79297	0.16077	0.03149
V575	0.00408	0.05371	0.07323	0.86898
V576	0.06056	0.86671	0.03955	0.03318
V577	0.0093	0.02698	0.12607	0.83765
V578	0.02194	0.05804	0.57836	0.34166
V579	0.00345	0.86375	0.08655	0.04625
V580	0.03428	0.00429	0.06987	0.89156
V581	0.01334	0.04639	0	0.94027
V582	0.23907	0.19091	0.04075	0.52926
V583	0.00265	0.03587	0.46365	0.49784
V584	0.26028	0.23073	0.39257	0.11642
V585	0.00192	0.00363	0.29814	0.69631
V586	0.09918	0.00727	0.68206	0.2115
V587	0.12128	0.00891	0.78782	0.08199
V588	0.26371	0.05986	0.03006	0.64637
V589	0.02181	0.79141	0.05938	0.1274
V590	0.01936	0.7851	0.1805	0.01504
V591	0	0.02149	0.11852	0.85999
V592	0.07025	0.03321	0.89614	0.00039
V593	0.24819	0.00134	0.21839	0.53208
V594	0.1417	0.35842	0.37969	0.12019
V595	0.00386	0.01127	0.00638	0.97849
V596	0.01155	0.21864	0.16003	0.60978
V597	0	0.54852	0.29312	0.15836
V598	0.00814	0.11789	0.83833	0.03564
V599	0.33467	0.51296	0.0559	0.09647
V600	0.13897	0.53739	0.05768	0.26596
V601	0.04358	0.22811	0.06158	0.66672
V602	0.00371	0.01113	0.0012	0.98396
V603	0.00179	0.25914	0.00581	0.73325
V604	0.25984	0.17796	0.4682	0.09401
V605	0.02501	0.3016	0.33404	0.33935
V606	0.38434	0.2546	0.01821	0.34285
V607	0.28911	0.02068	0.1416	0.54861
V608	0.07282	0.15964	0.34989	0.41765
V609	0.00823	0.18403	0.16723	0.64051
V610	0.42626	0.04042	0.1469	0.38641
V611	0.0751	0.0053	0.0384	0.8812
V612	0.0118	0.08855	0.75785	0.1418
V613	0.01566	0.34481	0.55257	0.08697
V614	0.41095	0.10963	0.07858	0.40084
V615	0.0288	0.03625	0.00094	0.93401
V616	0.02687	0.63854	0.03884	0.29575
V617	0.24337	0.24166	0.51407	9e-04
V618	0.32748	0.01209	0	0.66043
