B_cells	NK_cells	T_cells_CD4.	Monocytes
V343	0.92152	0.03141	0.02644	0.02062
V344	0.65551	0.14908	0.19541	0
V345	0.04773	0.08303	0.86924	0
V346	0.25933	0.14256	0.29449	0.30363
V347	0.1085	0.03841	0.15112	0.70198
V348	0.07479	0.64454	0.17185	0.10882
V349	0.3514	0.18855	0.3881	0.07195
V350	0.04106	0.75611	0.20283	0
V351	0.05263	0.0693	0.40997	0.46809
V352	0.07149	0.0647	0.81208	0.05173
V353	0.85728	0.0242	0.05628	0.06224
V354	0.06562	0.6699	0.25205	0.01243
V355	0.29017	0.10358	0.46235	0.1439
V356	0.09957	0.05524	0.12232	0.72287
V357	0.13362	0.35464	0.29235	0.21939
V358	0.56013	0.11935	0.05619	0.26433
V359	0.59417	0.06795	0.03737	0.30051
V360	0.54766	0.41028	0.04207	0
V361	0	0.45279	0.54721	0
V362	0.00309	0.91739	0.06826	0.01127
V363	0.19092	0.15151	0.46838	0.1892
V364	0.17606	0.10129	0.65914	0.06352
V365	0.32661	0.05009	0.0077	0.6156
V366	0.10041	0.6708	0.11188	0.11691
V367	0.59172	0.15465	0	0.25363
V368	0.11118	0.70756	0.1161	0.06516
V369	0.02903	0.40421	0.56676	0
V370	0.30297	0.28791	0.40912	0
V371	0.20855	0.69682	0.05403	0.0406
V372	0.21742	0.08361	0.13305	0.56592
V373	0.10224	0.17771	0.47484	0.24521
V374	0.75904	0.01483	0.22612	0
V375	0.09877	0.07415	0.16219	0.66489
V376	0.09675	0.06797	0.11915	0.71613
V377	0.79896	0	0.01875	0.18229
V378	0.03877	0.07106	0.42151	0.46867
V379	0.37512	0.22534	0.0017	0.39784
V380	0.19477	0.10435	0.21423	0.48665
V381	0.7333	0.01226	0.11277	0.14168
V382	0.10329	0.07857	0.81814	0
V383	0.8232	0	0.0726	0.1042
V384	0.56172	0.0905	0.14668	0.2011
V385	0.83283	0.01291	0.10256	0.0517
V386	0.34469	0.02898	0.16267	0.46366
V387	0.57335	0.16053	0.20746	0.05866
V388	0.37925	0.34025	0.1621	0.1184
V389	0.42454	0.50667	0.02763	0.04117
V390	0.2904	0.26265	0.44696	0
V391	0.45503	0.12879	0.01093	0.40525
V392	0.428	0.2397	0.17913	0.15317
V393	0.28868	0.25133	0.3545	0.10549
V394	0.13312	0.26408	0.1234	0.47939
V395	0.23602	0.4028	0.2188	0.14238
V396	0.03513	0.90255	0.04258	0.01975
V397	0.75589	0.0912	0.12551	0.02741
V398	0.46315	0.15707	0.10568	0.2741
V399	0.20954	0.54329	0.17582	0.07135
V400	0.00527	0.60685	0.08907	0.29882
V401	0.05164	0.19828	0.7009	0.04917
V402	0.77999	0.16388	0.05613	0
V403	0.09113	0.06079	0.09972	0.74837
V404	0.10795	0.23036	0.59933	0.06236
V405	0.26714	0.05599	0.18404	0.49283
V406	0.63729	0.25679	0.02612	0.0798
V407	0.00052	0.9263	0.0581	0.01507
V408	0.10961	0.27674	0.4051	0.20855
V409	0.03726	0.07331	0.07031	0.81911
V410	0.11598	0.81519	0.0649	0.00393
V411	0.48476	0.01598	0	0.49926
V412	0.18133	0.11174	0.49912	0.20781
V413	0.07714	0.50108	0.20307	0.21871
V414	0.05091	0.51326	0.34707	0.08877
V415	0.45985	0.047	0.24792	0.24523
V416	0.02946	0.12323	0.84731	0
V417	0.38659	0.58332	0.03009	0
V418	0.12058	0.14209	0.1559	0.58143
V419	0.09865	0.00834	0.09677	0.79623
V420	0	0.87202	0.05614	0.07184
V421	0.17626	0.0794	0.66257	0.08177
V422	0.12752	0.12267	0	0.74981
V423	0.10477	0.06637	0.82042	0.00844
V424	0	0.099	0.63193	0.26907
V425	0.07265	0.2717	0.58412	0.07153
V426	0.11332	0.09204	0.7542	0.04044
V427	0.09081	0.4209	0.21088	0.27741
V428	0.11231	0.74119	0.08769	0.05881
V429	0.09263	0.01913	0.09774	0.7905
V430	0.73851	0.17496	0.02685	0.05967
V431	0.20908	0.0563	0.45952	0.2751
V432	0.17154	0.13474	0.05132	0.6424
V433	0.08436	0.74171	0.00281	0.17111
V434	0.37911	0.10308	0.05533	0.46248
V435	0.5319	0.01934	0.13726	0.31149
V436	0.42036	0.02428	0.13073	0.42463
V437	0.27601	0.25908	0	0.46491
V438	0.61268	0.1762	0.03714	0.17397
V439	0.10118	0.15768	0	0.74113
V440	0.51611	0.05288	0.03737	0.39364
V441	0.08651	0.17149	0.58891	0.15309
V442	0.32948	0.35749	0.15142	0.1616
V443	0.74223	0.00232	0.11299	0.14246
V444	0.04773	0.08303	0.86924	0
V445	0.60365	0.03155	0.35513	0.00967
V446	0.05823	0.79526	0.09422	0.05229
V447	0.61473	0.10851	0.19747	0.0793
V448	0.06073	0.10741	0.21082	0.62104
V449	0.55324	0.05688	0.31212	0.07775
V450	0.15693	0.79627	0.0468	0
V451	0.90432	0.06419	0	0.03149
V452	0.10867	0.04242	0.10345	0.74546
V453	0.78315	0.08055	0.08827	0.04803
V454	0.00193	0.88358	0.10291	0.01158
V455	0.58906	0.04783	0.31955	0.04356
V456	0.33405	0.14979	0.39012	0.12604
V457	0.037	0.10466	0.03672	0.82162
V458	0.30779	0.25677	0	0.43544
V459	0.03201	0.76865	0.13199	0.06735
V460	0.90327	0.00553	0.06375	0.02744
V461	0.15043	0.09049	0.00306	0.75601
V462	0.3788	0.26335	0	0.35785
V463	0.2652	0.47278	0.18098	0.08104
V464	0.53591	0.11766	0	0.34643
V465	0.41315	0.43087	0.03753	0.11845
V466	0.59461	0.20399	0	0.2014
V467	0.32616	0.55311	0.10874	0.01198
V468	0.49768	0.39766	0.07202	0.03263
V469	0.04186	0.22225	0.3035	0.4324
V470	0.5401	0.14217	0.19748	0.12024
V471	0.31635	0.1413	0.03096	0.51139
V472	0.35108	0.34592	0	0.30299
V473	0.11676	0.53259	0.35065	0
V474	0.18958	0.00355	0.13658	0.67028
V475	0.2119	0.42067	0.09217	0.27526
V476	0.23265	0.03965	0.07187	0.65582
V477	0.59402	0.05111	0.22553	0.12935
V478	0.16167	0.59777	0.01231	0.22825
V479	0.0305	0.13658	0.77257	0.06035
V480	0.12101	0.34794	0.04982	0.48123
V481	0.16341	0.06249	0.7741	0
V482	0.6749	0.17073	0.1343	0.02006
V483	0.18505	0.15011	0.08002	0.58482
V484	0.08823	0.12646	0.03343	0.75187
V485	0.14703	0.72188	0.03223	0.09886
V486	0.2937	0.29245	0.13982	0.27403
V487	0.14103	0.08329	0.10117	0.67451
V488	0	0.05235	0.86759	0.08006
V489	0.22122	0.13681	0.64196	0
V490	0.35943	0.33656	0.07702	0.22699
V491	0.44626	0.45959	0.05368	0.04047
V492	0.04617	0.78371	0.17013	0
V493	0.15977	0	0.00499	0.83524
V494	0.20828	0.19133	0.51146	0.08893
V495	0.2365	0.59464	0.16886	0
V496	0.29399	0.67136	0.00928	0.02537
V497	0.04674	0.04752	0.89598	0.00976
V498	0.35698	0.13619	0.0541	0.45274
V499	0.59299	0.26238	0.14463	0
V500	0.12264	0.16638	0.6968	0.01418
V501	0.04069	0.02327	0.11261	0.82343
V502	0.53736	0.28476	0.17502	0.00286
V503	0.23598	0.13287	0.21298	0.41817
V504	0.25152	0.6733	0.03409	0.04109
V505	0.22116	0.24791	0.26569	0.26523
V506	0.10723	0.28732	0.45368	0.15176
V507	0.60528	0.11775	0.13835	0.13862
V508	0.73266	0.17413	0.0585	0.03471
V509	0.24594	0.0978	0.50418	0.15209
V510	0.22782	0.4949	0.27728	0
V511	0.08063	0.4517	0.05605	0.41162
V512	0.29469	0.07807	0.08971	0.53753
V513	0.09814	0.62544	0.24039	0.03603
V514	0.07815	0.13311	0	0.78874
V515	0.7539	0.07186	0.06433	0.1099
V516	0.89656	0.09839	0	0.00506
V517	0.08809	0.06394	0.2672	0.58077
V518	0.92907	0.05485	0	0.01608
V519	0.0517	0.84252	0.03065	0.07513
V520	0.05676	0.03172	0.6308	0.28071
V521	0.55289	0.06379	0.37535	0.00797
V522	0.01921	0.17537	0.57732	0.2281
V523	0.36576	0.15568	0.26984	0.20873
V524	0.02193	0.74185	0.22697	0.00925
V525	0.29883	0.24303	0.02189	0.43624
V526	0.64132	0.0947	0.08967	0.17431
V527	0.23522	0.05277	0.40838	0.30364
V528	0.12753	0.83062	0.01369	0.02815
V529	0.10614	0.10244	0.23717	0.55425
V530	0.01885	0.24798	0.66094	0.07224
V531	0.03487	0.8135	0.15163	0
V532	0.2109	0.36185	0.02562	0.40163
V533	0.29754	0.37102	0.15118	0.18026
V534	0.03111	0.06503	0.69969	0.20417
V535	0.58718	0	0.01667	0.39615
V536	0.22949	0.00694	0.39768	0.36589
V537	0.56849	0.25875	0.17276	0
V538	0.48172	0.07236	0.09836	0.34757
V539	0.27899	0.43585	0.17829	0.10687
V540	0.21841	0.66414	0.10448	0.01297
V541	0.03928	0.53472	0.08224	0.34376
V542	0.22767	0.16529	0.26487	0.34218
V543	0.86829	0.0028	0.02953	0.09938
V544	0.1527	0.12946	0.18476	0.53308
V545	0.39369	0.17248	0.07459	0.35924
V546	0.07171	0.8205	0.10779	0
V547	0.05252	0.6152	0.33228	0
V548	0.16783	0.71438	0.11779	0
V549	0.32585	0.0645	0.60965	0
V550	0.61442	0.0351	0	0.35048
V551	0.19756	0.70574	0.06472	0.03197
V552	0.00992	0.56465	0.0196	0.40583
V553	0.23511	0.18211	0.58278	0
V554	0.12546	0.1381	0.02303	0.71341
V555	0.11379	0.26715	0.34322	0.27584
V556	0	0.08835	0.88026	0.03139
V557	0.81376	0.03421	0.01674	0.13529
V558	0.09158	0.76115	0.05627	0.09101
V559	0.02254	0.75761	0.21985	0
V560	0.68448	0.31034	0.00518	0
V561	0.00219	0.0846	0.89559	0.01762
V562	0.76714	0.00398	0.14332	0.08556
V563	0.25066	0.03532	0.71402	0
V564	0.08313	0.12752	0.78935	0
V565	0.14298	0.29366	0.38242	0.18095
V566	0.70419	0.1118	0	0.18401
V567	0.24573	0.46542	0.03264	0.25622
V568	0.303	0.02009	0.0681	0.60881
V569	0.69837	0.03211	0	0.26952
V570	0.03996	0.32135	0.60074	0.03795
V571	0.81	0.13443	0	0.05558
V572	0.4463	0.03033	0.44805	0.07531
V573	0.12048	0.21886	0	0.66066
V574	0.05546	0.739	0.20554	0
V575	0.0633	0.12963	0.14228	0.6648
V576	0.17297	0.75552	0.07151	0
V577	0.08821	0.08361	0.22833	0.59985
V578	0.07797	0.11627	0.66233	0.14343
V579	0.02586	0.82776	0.1382	0.00818
V580	0.21437	0.02772	0.13115	0.62675
V581	0.1435	0.127	0	0.7295
V582	0.58646	0.16837	0.03502	0.21015
V583	0.02394	0.09737	0.59522	0.28346
V584	0.50623	0.1781	0.30495	0.01072
V585	0.04425	0.05246	0.45794	0.44535
V586	0.25075	0.04687	0.63676	0.06562
V587	0.27941	0.04974	0.66467	0.00618
V588	0.64281	0.05693	0.02812	0.27214
V589	0.08057	0.77415	0.10248	0.0428
V590	0.06246	0.71661	0.22093	0
V591	0.02587	0.07799	0.23019	0.66595
V592	0.16518	0.07799	0.75683	0
V593	0.59377	0	0.20577	0.20046
V594	0.33883	0.30477	0.34245	0.01395
V595	0.11142	0.07811	0.03925	0.77122
V596	0.06029	0.32371	0.24099	0.375
V597	0	0.58268	0.362	0.05532
V598	0.03829	0.16674	0.79497	0
V599	0.61582	0.31913	0.05477	0.01028
V600	0.36594	0.473	0.06889	0.09217
V601	0.1992	0.3112	0.0889	0.4007
V602	0.11918	0.08918	0.01539	0.77625
V603	0.04267	0.41139	0.01637	0.52958
V604	0.50376	0.14163	0.3507	0.00391
V605	0.08362	0.35922	0.40555	0.1516
V606	0.71824	0.16707	0.01442	0.10028
V607	0.65494	0.0149	0.1289	0.20127
V608	0.2369	0.19674	0.38745	0.17891
V609	0.05198	0.2834	0.25114	0.41348
V610	0.754	0.02299	0.1138	0.10921
V611	0.3438	0.01762	0.06594	0.57264
V612	0.0431	0.14504	0.76754	0.04432
V613	0.05339	0.35743	0.5794	0.00977
V614	0.74637	0.0728	0.06318	0.11765
V615	0.20653	0.09984	0	0.69363
V616	0.10189	0.69073	0.07154	0.13585
V617	0.45362	0.17391	0.37247	0
V618	0.74163	0.00839	0	0.24998
V619	0.39986	0.05241	0.32942	0.21831
V620	0.02056	0.63001	0.34943	0
V621	0.43363	0.18067	0.18778	0.19791
V622	0.35716	0.24636	0.39648	0
V623	0.0633	0.11901	0.16237	0.65532
V624	0.78736	0.20042	0	0.01222
V625	0.27903	0.4938	0.11897	0.1082
V626	0.92452	0.04421	0	0.03126
V627	0.03485	0.06713	0.11247	0.78555
V628	0.02368	0.27484	0.02067	0.68082
V629	0.14742	0.32329	0.29135	0.23794
