Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V278	0.12705	0.14092	0.07823	0.28342	0.37038	0
V279	0.02085	0.07046	0.22829	0	0	0.6804
V280	0.07045	0.01216	0	0.91738	0	0
V281	0	0.99908	0.00092	0	0	0
V282	0	0.02937	0	0.03849	0.93213	0
V283	0	0.45149	0	0	0.54851	0
V284	0	0.11318	0.41204	0.4037	0	0.07109
V285	0	0.00629	0	0.99371	0	0
V286	0.77857	0.03682	0.02714	0.15747	0	0
V287	0	0.01034	0	0.0728	0.91686	0
V288	0	0.3358	0	0	0.04008	0.62412
V289	0	0.07399	0.85921	0.06679	0	0
V290	0	0	0.25673	0.74327	0	0
V291	0	0.02245	0	0.97755	0	0
V292	0.11876	0.10529	0	0.69628	0.07967	0
V293	0	0.02944	0	0	0.97056	0
V294	0.64038	0.03553	0	0	0.29445	0.02964
V295	0.01048	0.0075	0	0	0	0.98202
V296	0	0.45919	0.07744	0.38404	0	0.07932
V297	0	0.03044	0	0	0	0.96956
V298	0	0.83855	0.16145	0	0	0
V299	0.13399	0.07168	0.79433	0	0	0
V300	0.87936	0.10873	0	0	0	0.01191
V301	0.57387	0.42613	0	0	0	0
V302	0	0.29539	0.04716	0.65744	0	0
V303	0	0.85459	0.04212	0	0.10329	0
V304	0.00394	0	0	0	0.99606	0
V305	0	0.00714	0.21634	0.54142	0.03056	0.20454
V306	0.31241	0.10281	0	0	0	0.58478
V307	0.19902	0.00846	0	0	0.78851	0.00401
V308	0	0	0	1	0	0
V309	0	0.56272	0	0.43728	0	0
V310	0	0.43066	0.32595	0	0	0.24339
V311	0.45926	0.00106	0	0	0	0.53968
V312	0.11753	0.01419	0	0.39999	0.46829	0
V313	0.14571	0.01946	0	0	0	0.83482
V314	0.25314	0.01669	0	0.73016	0	0
V315	0.1035	0.89126	0	0	0.00288	0.00237
V316	0.06677	0.02353	0	0.03649	0	0.87322
V317	0	0.00885	0	0.8556	0	0.13555
V318	0	0	0.02135	0.97865	0	0
V319	0.4259	0.1926	0.26656	0.11494	0	0
V320	0.27741	0.21596	0.40768	0.08186	0	0.01709
V321	0	0.69312	0	0.30688	0	0
V322	0	7e-05	0.05583	0	0.83513	0.10897
V323	0	0.29894	0	0.46961	0.23145	0
V324	0	0.05519	0	0.26109	0.47164	0.21208
V325	0	1	0	0	0	0
V326	0.11757	0.88243	0	0	0	0
V327	0.08001	0	0.91999	0	0	0
V328	0.17906	0.22723	0.19998	0.14492	0.24882	0
V329	0	0	0.63864	0	0.36136	0
V330	0.00444	0.00311	0.99245	0	0	0
V331	0.8662	0.08199	0	0.05181	0	0
V332	0	0.07216	0.1421	0	0.42172	0.36401
V333	0	0.01956	0.56588	0.37555	0.03901	0
V334	0	0.41033	0.51595	0.07373	0	0
V335	0.12018	0.01897	0.84717	0	0	0.01368
V336	0.35523	0.64477	0	0	0	0
V337	0.02912	0.19795	0.00549	0	0.76745	0
V338	0.86611	0.0089	0	0	0.12499	0
V339	0.05686	0.10977	0.50145	0.27915	0	0.05278
V340	0.73938	0.26062	0	0	0	0
V341	0.27889	0.05308	0.01263	0.6554	0	0
V342	0	0.01552	0	0.82569	0	0.15879
V343	0	0.18616	0.10008	0	0	0.71377
V344	0	0.78373	0	0	0.14571	0.07056
V345	0	0	0	0	1	0
V346	0.15305	0.0181	0	0.48992	0.33893	0
V347	0.58224	0.13516	0	0.0544	0.22819	0
V348	0.09785	0.13445	0.76771	0	0	0
V349	0.86634	0.07367	0	0.05999	0	0
V350	0.50192	0.05352	0.10942	0.23651	0	0.09864
V351	0.06731	0.09165	0	0	0	0.84104
V352	0	0.36361	0	0	0.29176	0.34463
V353	0	0.13977	0.86023	0	0	0
V354	0.08355	0.06299	0.2605	0	0.31362	0.27934
V355	0	0.02243	0.97757	0	0	0
V356	0.63216	0.1302	0	0.23764	0	0
V357	0.36179	0.01335	0.43764	0	0.18723	0
V358	0	0	0.02121	0	0	0.97879
V359	0.11673	0.10909	0	0.75963	0.01454	0
V360	0.59582	0.00834	0	0.1984	0.19744	0
V361	0	1	0	0	0	0
V362	0	0.59178	0	0.40822	0	0
V363	0.89101	0.06384	0	0	0.04515	0
V364	0	0.21924	0	0	0.02033	0.76043
V365	0.45641	0.41975	0	0.12384	0	0
V366	0.05122	0.28131	0.61336	0.03678	0.01733	0
V367	0	0.00093	0	0.69796	0.30111	0
V368	0	0.15747	0.0481	0	0.07393	0.72049
V369	0	0.02735	0	0.04159	0.90998	0.02108
V370	0	0.08533	0.79517	0.1195	0	0
V371	0	0.27581	0	0.62395	0	0.10024
V372	0	0.86087	0	0	0.13166	0.00747
V373	0.92823	0.01012	0	0	0	0.06165
V374	0.19071	0.01677	0.26885	0.52367	0	0
V375	0.51466	0.01902	0.18456	0.01773	0.26404	0
V376	0	0.03481	0	0.11852	0	0.84667
V377	0.04084	0.0079	0.46021	0	0.49105	0
V378	0	0.07079	0.19701	0	0	0.7322
V379	0.4385	0.01291	0.09459	0	0	0.454
V380	0	0.02263	0	0	0.97737	0
V381	0.38778	0.03412	0.32135	0.25675	0	0
V382	0	0.01363	0	0.2065	0.77987	0
V383	0.20561	0.04479	0.45764	0.29196	0	0
V384	0.03491	0.02384	0.93257	0	0.00868	0
V385	0	0	0	0	0	1
V386	0.7221	0.03497	0.24293	0	0	0
V387	0.23872	0.01793	0.02602	0.71734	0	0
V388	0.87221	0.03487	0.09293	0	0	0
V389	0.1971	0.08596	0	0	0	0.71694
V390	0	0.04646	0	0.89885	0	0.05469
V391	0	0.01831	0	0.71134	0.27035	0
V392	0	0.02524	0.58582	0.06541	0	0.32353
V393	0	0.17785	0.51844	0.03599	0.08484	0.18289
V394	0	0	0.03166	0.95438	0.01397	0
V395	0	0.03743	0.96257	0	0	0
V396	0.5756	0.06568	0	0.35872	0	0
V397	0	0.17956	0	0	0	0.82044
V398	0	0.82376	0	0	0.17624	0
V399	0.00063	0.00714	0.97701	0.01522	0	0
V400	0	0.00258	0	0.45791	0	0.53951
V401	0.15901	0.02393	0.75951	0	0.05755	0
V402	0.00656	0.02255	0	0.9709	0	0
V403	0	0	0	0	0.37658	0.62342
V404	0	0.01034	0.98966	0	0	0
V405	0.44461	0.3906	0.06128	0.0283	0.0752	0
V406	0.02928	0.08852	0.21062	0.08619	0.13989	0.4455
V407	0.00406	0.01821	0.8558	0	0	0.12193
V408	0	0.11333	0.00596	0.86383	0	0.01688
V409	0.97739	0.02261	0	0	0	0
V410	0.99296	0.00704	0	0	0	0
V411	0	0	0	0.26013	0	0.73987
V412	0.7132	0.1884	0.00902	0.01084	0.07855	0
V413	0	0.10044	0.00752	0.89204	0	0
V414	0.05935	0.08489	0	0.72064	0.13512	0
V415	0	0.01824	0.42744	0.45811	0.06225	0.03396
V416	0	0.15632	0	0.31913	0.47723	0.04731
V417	0.0103	0.01167	0.04386	0.09743	0	0.83674
V418	0	0.07489	0.50811	0.12249	0.29451	0
V419	0	0	0	0	0	1
V420	0	0	0	0	0	1
V421	0.01148	0.05474	0.01641	0.05825	0.85913	0
V422	0.20279	0.30634	0	0	0.49087	0
V423	0	0.15581	0	0.84419	0	0
V424	0.90495	0.08365	0	0.0114	0	0
V425	0	0.0782	0	0	0.9218	0
V426	0	0.00925	0.17191	0	0	0.81884
V427	0.62282	0.13621	0.12349	0.11748	0	0
V428	0.28152	0.01534	0	0.70314	0	0
V429	0	0.00826	0.10867	0.67649	0.20658	0
V430	0	0.08926	0.7146	0.19613	0	0
V431	0	0.00708	0.99292	0	0	0
V432	0	0.45541	0	0.54459	0	0
V433	0	0	0.03606	0.96394	0	0
V434	0	0.2727	0.17372	0.55357	0	0
V435	0	0	0	0	0.8433	0.1567
V436	0.91745	0.08255	0	0	0	0
V437	0.25722	0.3164	0.36203	0	0.06436	0
V438	0	0.43033	0	0.03674	0.53293	0
V439	0	0.00128	0.07275	0	0.92597	0
V440	0.14354	0.06484	0.52093	0.02072	0.19791	0.05207
V441	0	0.06752	0.59851	0.13024	0	0.20374
V442	0.56636	0.1448	0.17496	0.03812	0	0.07577
V443	0	0	0.06571	0.93429	0	0
V444	0.90396	0.04104	0	0	0.05499	0
V445	0.9945	0.0055	0	0	0	0
V446	0	0.63384	0.36616	0	0	0
V447	0	0.27407	0	0.23089	0	0.49504
V448	0.01031	0.02163	0.93636	0	0.0317	0
V449	0.68638	0.03447	0	0.27915	0	0
V450	0.08293	0.01043	0.76637	0	0.14027	0
V451	0.09849	0.0442	0.1467	0.1476	0.56301	0
V452	0	0.01772	0	0.5749	0	0.40737
V453	0.38816	0.0035	0.54363	0.06471	0	0
V454	0.18641	0.0685	0.09861	0.64648	0	0
V455	0	0.98842	0.01158	0	0	0
V456	0.98975	0.01025	0	0	0	0
V457	0	0.00349	0	0	0.17576	0.82075
V458	0.03287	0.00246	0.49841	0	0.41978	0.04648
V459	0	0.0121	0.67827	0.30962	0	0
V460	0.4649	0.07899	0.26871	0.11906	0	0.06834
V461	0.33375	0.05322	0	0.52332	0.08971	0
V462	0	0	1	0	0	0
V463	0	0.01218	0	0.01553	0.97229	0
V464	0	0.99047	0	0.00953	0	0
V465	0.44982	0.09192	0.45826	0	0	0
V466	0.03447	0.0375	0.00064	0.8957	0.0317	0
V467	1	0	0	0	0	0
V468	0.43452	0.11534	0.05666	0.27607	0.1174	0
V469	0	0.12649	0.82257	0.05094	0	0
V470	0.75047	0.01773	0	0.04017	0.19163	0
V471	0	0.23543	0.7143	0.0305	0	0.01977
V472	0	0.62822	0	0.00371	0.36807	0
V473	0	1	0	0	0	0
V474	0.01808	0.00696	0.4444	0.53056	0	0
V475	0.00847	0.17519	0.33723	0.20104	0.27807	0
V476	0.54162	0.03375	0	0.20911	0	0.21552
V477	0	0.75657	0.02756	0.09313	0	0.12274
V478	0	0.01287	0.98342	0	0	0.00371
V479	0.01071	0.12974	0.85955	0	0	0
V480	0	0.23288	0	0.37914	0.38798	0
V481	0.52941	0.10565	0.07506	0.04713	0.24276	0
V482	0.5205	0.0031	0	0	0	0.4764
V483	0	0.95744	0.04256	0	0	0
V484	0.96945	0.00751	0.01409	0	0.00895	0
V485	0.29695	0.12696	0.5549	0.02119	0	0
V486	0.2394	0.00301	0.75758	0	0	0
V487	0	0.34302	0	0	0.65698	0
V488	0.27315	0.72433	0	0.00253	0	0
V489	0.93891	0.02638	0.0265	0	0.00821	0
V490	0	0.04013	0	0.00665	0	0.95322
V491	0.02639	0.30385	0.43528	0	0.23448	0
V492	0	0.03903	0.25933	0.07196	0	0.62968
V493	0.89078	0.10922	0	0	0	0
V494	0	0.0015	0.38168	0	0	0.61682
V495	0.22138	0.57062	0.20799	0	0	0
V496	0.20641	0.14207	0.33265	0	0.18677	0.1321
V497	0	0.19813	0.15616	0	0.64572	0
V498	0.0433	0.12125	0.43975	0.39438	0.00132	0
V499	0	0.77106	0.18909	0.03986	0	0
V500	0.63062	0.19971	0.01286	0.02683	0.12999	0
V501	0	1	0	0	0	0
V502	0	0	0	0.27668	0.72332	0
V503	0.03657	0.36435	0	0.59908	0	0
V504	0	0.97255	0.02745	0	0	0
V505	0	0	0.5867	0.4133	0	0
V506	0.31421	0.02617	0	0.16398	0	0.49564
V507	0	0	0	0	0	1
V508	0	0.69214	0.014	0.09456	0.19931	0
V509	0	0.01576	0	0.90017	0.08408	0
V510	0.99943	0.00057	0	0	0	0
V511	0	0.00312	0	0.25164	0	0.74524
V512	0.01855	0.22952	0.75193	0	0	0
V513	0	0.01653	0.23947	0.02663	0.71737	0
V514	0	0.93288	0.04229	0	0	0.02483
V515	0	0.42717	0	0.57283	0	0
V516	0	0.03722	0.88686	0	0.07592	0
V517	0	0	0.44818	0.22645	0.32537	0
V518	0.43301	0.44308	0	0.11481	0	0.0091
V519	0	0.67402	0	0.05902	0	0.26695
V520	0.82644	0.09663	0	0.07693	0	0
V521	0.08408	0	0	0	0.91592	0
V522	0.45562	0.20645	0	0	0.19488	0.14305
V523	0.45048	0.19803	0.01434	0.14295	0	0.19419
V524	0	0.0051	0.03846	0.19304	0.65172	0.11167
V525	0.37541	0.00645	0	0	0	0.61815
V526	0	0.85779	0.09918	0	0.04303	0
V527	0.40517	0.01151	0.58333	0	0	0
V528	0.94684	0.00233	0.05083	0	0	0
V529	0.02446	0.09521	0.00466	0.87567	0	0
V530	0	0.27166	0.45611	0.13	0	0.14222
V531	0.99363	0.00637	0	0	0	0
V532	0.09764	0.01266	0.06639	0.73155	0.09176	0
V533	0.00771	0.00622	0.32925	0	0.31704	0.33978
V534	0	0	0	0.76353	0.02722	0.20925
V535	0.65266	0.04759	0.19247	0.10728	0	0
V536	0	0	0.84429	0.15571	0	0
V537	0	0.68448	0	0.31552	0	0
V538	0	0	0	0.42573	0	0.57427
V539	0	0.00127	0	0.86742	0.13131	0
V540	0.41428	0.01541	0.36321	0	0.2071	0
V541	0	0.2454	0	0.7546	0	0
V542	0	0.63835	0	0.36165	0	0
V543	0	0	0.72041	0	0.27959	0
V544	0	0.00604	0	0	0	0.99396
V545	0	0.73594	0.04775	0	0.21631	0
V546	0.68302	0.06194	0	0.25504	0	0
V547	0	0.10419	0	0.52649	0.33409	0.03523
V548	0	0	0	0	0	1
V549	0.11259	0.00776	0.75978	0.06192	0	0.05796
V550	0	0.00411	0.38471	0	0.61118	0
V551	0	0.07105	0.01375	0.14008	0.00344	0.77168
V552	0	0.05056	0.17485	0.36008	0.41451	0
V553	0.9903	0.0097	0	0	0	0
V554	0	1	0	0	0	0
V555	0.36385	0.00725	0	0.28371	0	0.34519
V556	0.03062	0.01668	0.55209	0.40061	0	0
V557	0	0.90256	0.09744	0	0	0
V558	0.42818	0.20924	0	0.10042	0	0.26215
V559	0	0	0	0.14175	0.85825	0
V560	0.91176	0.039	0	0	0.04924	0
V561	0	0.01042	0.98958	0	0	0
V562	0.68955	0.25199	0.00395	0.0545	0	0
V563	0	0	0	0.01677	0	0.98323
V564	0	0.06549	0	0	0.23411	0.7004
V565	0	0	0	0	0	1
V566	0	0.10149	0	0.00432	0	0.89419
V567	0.41982	0.3106	0	0.26958	0	0
V568	0.04241	0	0	0.00595	0.95164	0
V569	0.92752	0.04424	0	0	0	0.02824
