Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V24	0	0.60616	0.08749	0.03836	0.02376	0	0.08681	0.02387	0.13355	0
V25	0.02703	0.14101	0.01424	0.02924	0.10933	0.1262	0.04216	0	0.2011	0.3097
V26	0.02884	0	0.02314	0.03451	0.00812	0.01139	0.00673	0.7385	0.11348	0.03529
V27	0	0.09771	0	0	0.46134	0	0.05126	0	0.04117	0.34852
V28	0.28462	0.01057	0	0	0.02461	0.0166	0.06988	0.01106	0.06338	0.51929
V29	0	0.67569	0.03628	0.03088	0.02126	0.06989	0.04775	0	0.04772	0.07053
V30	0	0.02008	0.12092	0.05759	0.03027	0.26845	0.21428	0	0.26628	0.02214
V31	0	0.31166	0.19811	0.04783	0.07045	0	0.02321	0.22171	0.06774	0.0593
V32	0.35663	0.05724	0.05134	0.01938	0.29851	0.03747	0.03991	0	0.09237	0.04714
V33	0.04943	0.0169	0.23645	0.42002	0.04881	0	0.18782	0	0.04056	0
V34	0	0.09355	0	0	0.30935	0	0.04647	0	0.09896	0.45168
V35	0	0.79725	0.05098	0.03016	0.0253	0	0.04991	0	0.04639	0
V36	0.03636	0.0194	0.04932	0.02383	0.06633	0	0.7068	0	0.06409	0.03389
V37	0	0.54375	0.04411	0.02859	0.04402	0	0.25951	0	0.06035	0.01967
V38	0.11985	0	0.08229	0.15878	0.0564	0	0.50562	0	0.05826	0.01882
V39	0.07214	0.00824	0.0871	0.15352	0.09933	0	0.49209	0	0.06002	0.02756
V40	0.01736	0.0242	0.58947	0.08157	0.10332	0	0.01195	0	0.01255	0.15958
V41	0.49182	0.07214	0.08491	0.03074	0.02837	0.02462	0.01086	0	0.23431	0.02224
V42	0	0.54749	0.02994	0.02368	0.29055	0	0.03176	0	0.03105	0.04552
V43	0.09307	0.05538	0.12792	0.09043	0.23823	0.02961	0.18041	0	0.15846	0.02647
V44	0	0	0.49262	0.07846	0.00515	0	0.01262	0.22574	0.06306	0.12233
V45	0.00507	0.03412	0.0538	0.06301	0.02117	0.05027	0.17883	0.03931	0.55442	0
V46	0.18109	0.11738	0.04686	0.17936	0.07391	0	0.03909	0	0.05397	0.30834
V47	0	0	0.04749	0.02406	0.03987	0	0.77166	0	0.06963	0.0473
V48	0.02063	0.05286	0	0	0.0354	0.00527	0.05446	0	0.17964	0.65175
V49	0.15869	0	0	0.02971	0.01497	0.01131	0.00453	0.66358	0.09882	0.01839
V50	0.23617	0.16505	0.04817	0.02688	0.05247	0.38956	0.02188	0	0.0311	0.02872
V51	0.07054	0.01671	0.53379	0.07567	0.08495	0	0.01906	0	0.06547	0.13381
V52	0.0121	0.00256	0.21629	0.2983	0.04695	0	0.35608	0	0.0573	0.01042
V53	0.37285	0.01455	0.11022	0.08091	0.04497	0	0.03336	0.10836	0.04825	0.18653
V54	0	0.04141	0.00994	0.02929	0.23895	0.60695	0.01779	0	0.02405	0.03161
V55	0.059	0.02692	0.11473	0.58874	0.12462	0	0.04739	0	0.0386	0
V56	0.06332	0.02112	0.47619	0.08278	0.09606	0.10248	0.01577	0	0.01568	0.1266
V57	0	0.00773	0.5277	0.2102	0.01944	0.00334	0.01598	0	0.10383	0.11178
V58	0	0.18548	0.09389	0.13988	0.04861	0.44589	0.03403	0	0.04016	0.01206
V59	0.01024	0.0603	0.0502	0.02517	0.04315	0	0.71436	0	0.06319	0.0334
V60	0.59368	0.02548	0.06569	0.02063	0.09951	0.0145	0.01186	0	0.13791	0.03076
V61	0	0	0.04359	0.05315	0.04592	0.76962	0.01883	0	0.03172	0.03718
V62	0.03648	0.00785	0.00025	0.01374	0.05012	0	0.40211	0	0.11044	0.37901
V63	0	0.22815	0.0339	0.0293	0.19659	0.40732	0.02819	0	0.03358	0.04297
V64	0.06698	0.00143	0.29081	0.22347	0.02897	0.00245	0.01978	0.21947	0.06343	0.0832
V65	0.08914	0.02587	0.08038	0.28602	0.03539	0.00373	0.05954	0.25607	0.16386	0
V66	0	0.12941	0.00671	0.01132	0.61789	0.01337	0.03994	0	0.03873	0.14263
V67	0	0.15179	0.4431	0.0995	0.02866	0.02228	0.07589	0	0.07269	0.10608
V68	0.02926	0.03031	0.01517	0.04826	0.02039	0.04849	0	0.34939	0.45873	0
V69	0	0.00442	0.67431	0.10403	0.00699	0	0.0078	0	0.01021	0.19224
V70	0.58755	0.01451	0.14092	0.02515	0.02923	0.0306	0.03971	0	0.09078	0.04155
V71	0.03876	0	0	0.02626	0.01177	0.01315	0.00268	0.7656	0.11917	0.0226
V72	0.21388	0.04749	0.05178	0.19529	0.23688	0	0.03002	0	0.04443	0.18023
V73	0	0.14983	0.01769	0.021	0.72723	0.00324	0.02661	0	0.00863	0.04576
V74	0.05996	0.01533	0.00055	0.14478	0.02874	0.0338	0.05096	0	0.0764	0.58949
V75	0.0262	0.08922	0.22091	0.37638	0.05466	0.01628	0.00675	0	0.20959	0
V76	0	0.00371	0.01435	0.03732	0.04143	0.82205	0.02064	0	0.03555	0.02496
V77	0.01715	5e-04	0.07261	0.27936	0.05193	0.25049	0.27959	0	0.04837	0
V78	0	0.44899	0.07068	0.02834	0.05044	0	0.26774	0	0.04821	0.08559
V79	0.02196	0.03828	0.07881	0.25807	0.03689	0.27999	0.00678	0	0.27922	0
V80	0.38206	0.01425	0.01031	0.00069	0.03172	0.00321	0.0613	0	0.10746	0.389
V81	0	0.03956	0.03625	0.14188	0.21821	0.5075	0.01854	0	0.02667	0.01139
V82	0.0491	0.51011	0.08502	0.21458	0.03724	0	0.03736	0.01695	0.04964	0
V83	0.06711	0.05325	0.09299	0.37525	0.06395	0	0.01652	0.26473	0.06621	0
V84	0.00487	0.01728	0.0357	0.05242	0.16611	0.48473	0.17678	0	0.03299	0.02912
V85	0.13946	0.00514	0.41171	0.05447	0.01696	0	0.02556	0	0.03297	0.31373
V86	0.24347	0.00784	0.32504	0.29594	0.03961	0	0.01955	0	0.02346	0.04509
V87	0.00998	0.06323	0.04194	0.0618	0.03459	0.07107	0	0.05879	0.6586	0
V88	0.02629	0.33667	0.11679	0.4091	0.03947	0	0.03188	0	0.03979	0
V89	0	0	0.04442	0.05275	0.04932	0	0.66401	0.08799	0.07433	0.02718
V90	0	0.06811	0.35836	0.04405	0.01375	0.01001	0.0337	0	0.04575	0.42626
V91	0	0	0.66937	0.0987	0.01415	0	0.0082	0	0.01662	0.19296
V92	0	0.00923	0.04991	0.02856	0.04127	0	0.72292	0	0.12131	0.02681
V93	0	0.06809	0.10766	0.05884	0.02637	0.04407	0.15644	0.04401	0.49452	0
V94	0.72359	0.00396	0.08636	0.0116	0.03211	0.02324	0.03943	0.0014	0.02249	0.05582
V95	0.00765	0.00324	0.01628	0.02831	0.0477	0	0.43373	0.33918	0.09634	0.02759
V96	0.01471	0.1158	0.38157	0.34102	0.03911	0	0.0211	0	0.0548	0.03189
V97	0	0	0.03516	0.01813	0.03643	0	0.69756	0	0.07682	0.13591
V98	0	0.28316	0.03189	0.06584	0.20421	0.02233	0.04765	0.07173	0.18802	0.08518
V99	0.47879	0.0194	0.07596	0.03147	0.03747	0.02354	0.06241	0.0011	0.25762	0.01225
V100	0.17585	0.02282	0.07568	0.18563	0.07023	0.29666	0.02258	0	0.14602	0.00454
V101	0.00575	0.01875	0	0	0.03062	0.07249	0.19952	0.01552	0.08641	0.57093
V102	0.02285	0.2147	0.02473	0.02767	0.12608	0.2735	0.12948	0.08738	0.05698	0.03663
V103	0.06705	0.04754	0.04534	0.06174	0.00309	0.06944	0	0.06537	0.64042	0
V104	0	0	0.67653	0.09752	0	0	0.00662	0	0.03129	0.18804
V105	0.26769	0	0.10588	0.03804	0.02692	0.125	0.01289	0.31195	0.0636	0.04802
V106	0	0.5797	0.23069	0.0493	0.01408	0	0.03347	0	0.03378	0.05898
V107	0.18316	0.21632	0.05469	0.03271	0.30965	0.02183	0.02187	0.00546	0.13995	0.01436
V108	0.02096	0.00476	0.01172	0.12809	0.04497	0.40515	0.03246	0.00388	0.06329	0.2847
V109	0	0.0233	0.01589	0.04107	0.04973	0.78206	0.02503	0	0.04088	0.02204
V110	0	0.14699	0.01334	0.01736	0.71695	0	0.02236	0.02019	0.01686	0.04595
V111	0	0.01743	0.03988	0.02873	0.16183	0	0.64903	0	0.05584	0.04726
V112	0.00105	0.01176	0.02455	0.01542	0.03395	0	0.56845	0	0.12887	0.21596
V113	0.02099	0.03904	0.03962	0.05603	0.01895	0.11361	0	0.07029	0.58548	0.05599
V114	0.01999	0.0485	0.05109	0.0592	0	0.07309	0	0.07113	0.677	0
V115	0	0.7717	0.05708	0.03151	0.02496	0	0.0507	0	0.05547	0.00858
V116	0.35415	0.06864	0.0382	0.02367	0.03	0.00962	0.026	0.35522	0.0606	0.03389
V117	0.00073	0	0.05232	0.0242	0.04112	0	0.77684	0	0.06886	0.03594
V118	0.00663	0	0.01767	0.03493	0.03838	0.8192	0.02571	0	0.03452	0.02295
V119	0.0454	0.03343	0.0968	0.44404	0.05255	0.17814	0.0338	0	0.11584	0
V120	0.50363	0.00176	0.24676	0.03468	0.0269	0.07057	0.02014	0	0.01151	0.08405
V121	0.01177	0.09264	0.27461	0.05536	0.05025	0.08391	0.26903	0	0.04879	0.11363
V122	0	0.05187	0.15672	0.06787	0.02718	0.10097	0.07517	0.01448	0.50575	0
V123	0.00739	0.065	0	0.02867	0.38911	0.0067	0.01079	0.38175	0.08668	0.02393
V124	0.57592	0.04137	0.04344	0.01523	0.02679	0.00123	0.02528	0.19591	0.03909	0.03574
V125	0.00659	0.13269	0.0858	0.05435	0.03322	0.10574	0.02338	0.43828	0.08751	0.03242
V126	0	0.18015	0.01869	0.02031	0.67702	0	0.02148	0.00726	0.04021	0.03486
V127	0	0.00979	0.5125	0.07941	0.01298	0	0.15163	0	0.1056	0.1281
V128	0	0.16712	0.3419	0.05632	0.27939	0.02434	0.01931	0	0.01469	0.09693
V129	0.02487	0.10061	0.09633	0.20107	0.10925	0.04702	0	0.00859	0.41227	0
V130	0	0.00074	0.40548	0.07015	0.00886	0.00098	0.0118	0.3298	0.06855	0.10363
V131	0	0.32166	0.39522	0.10961	0.01744	0	0.02569	0	0.05024	0.08014
V132	0.09189	0.00827	0.04832	0.02413	0.1208	0	0.53379	0.07459	0.05932	0.03889
V133	0.02953	0.01857	0.0176	0.15487	0.03402	0.10201	0.05551	0.49765	0.08939	0.00085
V134	0	0.07428	0.19164	0.06201	0.27382	0	0.14638	0	0.04957	0.2023
V135	0	0.18961	0.19796	0.07125	0.02344	0.04916	0	0	0.46858	0
V136	0	0.57929	0.05279	0.13298	0.03132	0	0.03885	0	0.04914	0.11564
V137	0	0.01348	0.04366	0.04074	0.07169	0.30283	0.39807	0	0.10516	0.02436
V138	0.01255	0.03523	0.02752	0.01265	0.05441	0	0.49712	0	0.10725	0.25326
V139	0.47112	0.03389	0.06868	0.03152	0.10299	0.08798	0.00725	0	0.18238	0.01419
V140	0.03389	0.01554	0.35806	0.39208	0.08037	0.02869	0.02638	0	0.03014	0.03484
V141	0.0785	0.01772	0.12482	0.63843	0.06614	0.00554	0.02559	0	0.04324	0
V142	0.00993	0	0.08607	0.21054	0.04797	0	0.56098	0	0.0586	0.02592
V143	0	0.74061	0.05499	0.06769	0.03415	0	0.03554	0	0.06701	0
V144	0	0	0.03374	0.03747	0.03987	0.32064	0.48117	0	0.05779	0.02932
V145	0.08044	0.09175	0.08164	0.40613	0.04786	0.01488	0.02069	0.18944	0.06717	0
V146	0	0.00466	0.45186	0.05748	0.02334	0.0064	0.06136	0.03428	0.06048	0.30016
V147	0.0058	0.06092	0.03221	0.04964	0.16534	0.05105	0	0.0525	0.47499	0.10755
V148	0.02102	0.05646	0.03917	0.05691	0.00136	0.11419	0	0.05981	0.65106	0
V149	0.05956	0.02586	0.08536	0.46779	0.03454	0.00641	0.0072	0.12192	0.19136	0
V150	0.06969	0.04263	0	0	0.16552	0.00546	0.05301	0	0.10382	0.55987
V151	0.02761	0.01611	0	0	0.02487	0.07238	0.05688	0	0.08423	0.71791
V152	0.02025	0	0	0.01468	0.0221	0.0119	0.01237	0.71182	0.11764	0.08924
V153	0	0.13729	0.01293	0.01847	0.70412	0	0.0213	0.04578	0.01944	0.04067
V154	0.02494	0.01143	0.54491	0.25408	0.02415	0	0.01554	0	0.02039	0.10456
V155	0.05486	0.00133	0.00218	0.03973	0.01268	0.10623	0	0.51709	0.26407	0.00184
V156	0.07605	0.02631	0.18878	0.05889	0.03108	0.42396	0.02941	0	0.11483	0.0507
V157	0	0.39923	0.0402	0.05882	0.22963	0.1761	0.02681	0	0.04751	0.02171
V158	0.20873	0.51576	0.06519	0.03055	0.08298	0	0.04415	0	0.03534	0.01731
V159	0.00363	0.08841	0.21715	0.06019	0.35503	0.0136	0.0331	0.02131	0.03652	0.17106
V160	0	0.79289	0.05461	0.03161	0.0272	0	0.03755	0	0.05026	0.00589
V161	0.06872	0.01746	0.12825	0.65032	0.05984	0	0.01973	0	0.05568	0
V162	0.01176	0.02236	0	0	0.02734	0	0.06147	0	0.09846	0.77861
V163	0.01733	0.00621	0.67198	0.08967	0.00947	0	0.01464	0	0.01666	0.17404
V164	0	0	0.6744	0.09903	0	0	0.01799	0	0.01634	0.19223
V165	0.0055	0.01384	0.28345	0.02503	0.03674	0	0.03738	0	0.06333	0.53474
V166	0.09407	0.11313	0.09475	0.45961	0.04761	0	0.03594	0.05545	0.09943	0
V167	0.72086	0.01096	0.07237	0.02067	0.04177	0.0063	0.01861	0	0.0747	0.03375
V168	0.05627	0.01672	0.00848	0.03708	0.01948	0.25453	0.00255	0.36937	0.21912	0.0164
V169	0.03889	0.01063	0.00146	0.12314	0.04025	0.18877	0.04495	0	0.06908	0.48283
V170	0.02137	0.03975	0.04169	0.05829	0	0.07542	0	0.06903	0.69445	0
V171	0	0.00752	0.24014	0.10149	0.05679	0.36299	0.03962	0.0034	0.13391	0.05414
V172	0	0.02004	0.05168	0.03132	0.05301	0.11432	0.60496	0	0.09526	0.02942
V173	0.02061	0.00205	0.00643	0.00613	0.03148	0	0.4992	0	0.10534	0.32876
V174	0.0125	0.09647	0.24983	0.30779	0.17446	0.00645	0.03239	0	0.03686	0.08325
V175	0.65172	0.00556	0.16968	0.02319	0.03834	0	0.03603	0	0.01099	0.0645
V176	0.14979	0	0.02745	0.0298	0.04477	0.63812	0.01317	0	0.06557	0.03132
V177	0.59946	0.00934	0.06084	0.07825	0.04298	0	0.02924	0	0.03357	0.14632
V178	0.16118	0.0064	0.02577	0.04361	0.09784	0.54112	0.02409	0	0.02604	0.07395
V179	0.08737	0.123	0.0294	0.02121	0.65978	0	0.02094	0	0.00704	0.05125
V180	0.42207	0.11973	0.09385	0.24822	0.05403	0	0.03036	0	0.03175	0
V181	0	0.12503	0.54241	0.07776	0.03501	0	0.06574	0	0.01905	0.13499
V182	0.0047	0.0547	0	0.04488	0.33286	0.02926	0.00863	0.39099	0.10726	0.02672
V183	0.05301	0.17162	0.09781	0.4599	0.04546	0	0.12946	0	0.04273	0
V184	0.16364	0.00393	0.0159	0.02764	0.03459	0.52837	0.02421	0.00699	0.03903	0.15569
V185	0.52984	0.00995	0.07659	0.14782	0.04498	0.0037	0.01789	0.07001	0.0889	0.01034
V186	0.6948	0.01519	0.07935	0.08361	0.04587	0	0.03302	0	0.0201	0.02806
V187	0.59113	0.0079	0.15982	0.0294	0.0284	0.0035	0.02316	0	0.07389	0.0828
V188	0.03274	0.19511	0.02938	0.05908	0.58956	0	0.03208	0	0.02109	0.04094
V189	0.71652	0.00625	0.07355	0.06126	0.03618	0.00961	0.02509	0	0.02022	0.05134
V190	0.00719	0.05679	0.03647	0.05373	0.07677	0.13876	0	0.04564	0.58463	0
V191	0.0132	0.08198	0.11015	0.26425	0.44114	0	0.05453	0	0.02581	0.00894
V192	0.00403	0.06164	0	0	0.27967	0.00072	0.04863	0	0.06447	0.54085
V193	0.0833	0.04072	0.22082	0.25494	0.17934	0	0.12564	0.01726	0.05689	0.0211
V194	0	0	0.01978	0.0396	0.03797	0.68834	0.14949	0	0.04004	0.02479
V195	0.01994	0.05408	0.04642	0.0275	0.13937	0.09624	0.49457	0.01611	0.06414	0.04164
V196	0.64422	0.01542	0.08744	0.14651	0.04136	0	0.02368	0	0.0159	0.02548
V197	0.0432	0.01819	0.02553	0.16	0.03289	0.02609	0.00363	0.42709	0.26339	0
V198	0	0.10436	0.02593	0.02901	0.53812	0.18221	0.03028	0	0.05512	0.03498
V199	0.01898	0.07364	0.04346	0.01471	0.30406	0	0.14123	0	0.05219	0.35173
V200	0	0.07716	0.01861	0.02134	0.46836	0.07758	0.19193	0.06083	0.03561	0.04858
V201	0.18635	0.06759	0.06118	0.05044	0.02464	0.04824	0.06288	0.02891	0.46977	0
V202	0	0.24424	0.4289	0.08789	0.0164	0	0.07168	0	0.06326	0.08763
V203	0	0.07539	0.37275	0.17072	0.03566	0.01089	0.08026	0	0.19708	0.05725
V204	0.00035	0.19935	0.31019	0.26285	0.04752	0.07101	0.02626	0	0.06596	0.0165
V205	0.0489	0.06513	0.05682	0.03339	0.04766	0	0.52213	0.05248	0.15435	0.01915
V206	0.17202	0.0052	0.51817	0.0693	0.03764	0	0.0194	0	0.01457	0.16369
V207	0.02747	0.16955	0.02112	0.06287	0.07067	0.01667	0.03145	0	0.2466	0.3536
V208	0	0.00014	0.03536	0.07731	0.04853	0.71009	0.01196	0	0.09675	0.01985
V209	0	0.13129	0.08591	0.02466	0.66658	0	0.02021	0	0.00706	0.06428
V210	0.01726	0.11183	0.06733	0.02409	0.57587	0.0041	0.02535	0.0712	0.04358	0.05939
V211	0	0.05406	0.58253	0.08415	0.01906	0	0.05571	0	0.07051	0.13397
V212	0.08676	0.07523	0.01903	0.04285	0.01112	0.03831	0	0.37227	0.35443	0
V213	0.08688	0.02368	0.02129	0.03495	0.19515	0.5394	0.02866	0	0.0238	0.04618
V214	0	0.06235	0.01803	0.01782	0.33255	0	0.41462	0	0.04344	0.11118
V215	0	0	0.04962	0.02533	0.0404	0	0.77636	0	0.07035	0.03793
V216	0	0.60769	0.04382	0.02661	0.23039	0	0.03709	0	0.03396	0.02043
V217	0.0087	0.21442	0.05824	0.08551	0.21395	0.2235	0.028	0.00829	0.062	0.0974
V218	0.01935	0	0.0189	0.02697	0.04656	0.58986	0.18845	0	0.03924	0.07067
V219	0.02822	0	0	0.06548	0.01606	0.00722	0.0492	0.71441	0.11359	0.00582
V220	0.04015	0.03707	0.06651	0.28677	0.01773	0.03789	0	0.09625	0.41765	0
V221	0.11029	0.09831	0.31775	0.06174	0.03108	0.01151	0.03576	0.02364	0.1899	0.12001
V222	0	0	0.61227	0.08762	0.00793	0.11327	0.01156	0	0.01376	0.15359
V223	0	0	0.63203	0.08808	0.01346	0.03883	0.05261	0	0.01434	0.16065
V224	0	0.01454	0.57715	0.1248	0.01077	0.01153	0.00727	0	0.13843	0.1155
V225	0.01592	0.0024	0.35259	0.28974	0.03102	0.0071	0.01863	0.17663	0.05881	0.04715
V226	0	0.68605	0.04196	0.03076	0.03419	0	0.04163	0.10422	0.06047	0.00071
V227	0	0.03304	0.51955	0.08237	0.18654	0	0.01009	0	0.01439	0.15403
V228	0	0.56614	0.10411	0.04458	0.02212	0	0.0353	0.10095	0.10899	0.01781
V229	0.56995	0.00614	0.05039	0.01475	0.03469	0.23194	0.03681	0	0.01845	0.03689
V230	0.04891	0.0137	0.04222	0.2938	0.0427	0	0.14544	0	0.08394	0.32928
V231	0.01856	0.23988	0.04626	0.06098	0.01308	0.13373	0	0.02478	0.46274	0
V232	0	0.32457	0.42512	0.06729	0.02038	0	0.02685	0	0.0374	0.09839
V233	0	0.11771	0.02532	0.04979	0.57029	0.02378	0.00509	0	0.19378	0.01424
V234	0.01295	0.03923	0.00871	0.02587	0.23366	0	0.17689	0.38779	0.07445	0.04045
V235	0.00517	0.00856	0.36381	0.06459	0.01115	0.00067	0.0225	0.34809	0.07138	0.10408
V236	0	0.01213	0.25575	0.2333	0.04863	0.34851	0.02165	0	0.05087	0.02915
V237	0	0.05968	0.36729	0.14768	0.28476	0.0163	0.01854	0	0.02635	0.07941
V238	0.00065	0.03378	0.28843	0.05778	0.03497	0.0023	0.01646	0.40483	0.07601	0.08479
V239	0.05741	0.17303	0.09196	0.41426	0.09773	0.00468	0.0652	0	0.05633	0.03941
V240	0.05641	0	0.04438	0.02748	0.04953	0.2373	0.46467	0	0.05794	0.06228
V241	0.24097	0.01553	0.10583	0.48731	0.06927	0.0185	0.02531	0	0.03728	0
V242	0.02372	0.0398	0.05393	0.08468	0	0.07812	0	0.05877	0.66098	0
V243	0.02627	0.03649	0.06223	0.14649	0.02791	0.12371	0.01933	0.027	0.51303	0.01753
V244	0	0	0.39334	0.06798	0.02365	0	0.35924	0	0.05805	0.09774
V245	0.11234	0.12046	0.18637	0.04344	0.03183	0.39507	0.0259	0	0.02794	0.05665
V246	0	0.22059	0.04676	0.02896	0.04687	0	0.54283	0	0.08993	0.02407
V247	0	0.00938	0.67406	0.09573	0	0	0.00777	0	0.0158	0.19726
V248	0.42599	0.05737	0.06756	0.02128	0.0549	0.00511	0.1361	0.14272	0.04942	0.03954
V249	0	0.01476	0.56494	0.07696	0.07885	0	0.01364	0	0.02979	0.22106
V250	0.0347	0.04754	0.047	0.2419	0.06047	0.25481	0.03094	0.2205	0.06216	0
V251	0.47624	0.16272	0.05972	0.03738	0.11183	0.00037	0.02365	0.02832	0.0694	0.03037
V252	0.03483	0.51138	0.0493	0.06303	0.02415	0.21358	0.04219	0.00567	0.04719	0.00869
V253	0	0.02608	0.32244	0.08704	0.01495	0.10877	0	0	0.41684	0.02387
V254	0	0.13552	0.01541	0.04144	0.68929	0	0.02282	0	0.0116	0.08393
V255	0	0.14335	0.00649	0.01683	0.75887	0	0.02433	0	0.00804	0.04208
V256	0.06953	0.02421	0.12315	0.64543	0.05025	0.02381	0.02374	0	0.03989	0
V257	0.28637	4e-05	0.37524	0.07296	0.02521	0.10472	0.02651	0	0.01445	0.09449
V258	0	0.12657	0	0.01453	0.67807	0	0.03289	0	0.0151	0.13284
V259	0.07241	0.01945	0.00526	0.08939	0.16527	0.00388	0.03015	0.50675	0.08157	0.02586
V260	0.01887	0.15701	0	0.03277	0.01093	0.00801	0.00929	0.63749	0.11101	0.01461
V261	0.18582	0.01839	0.03996	0.02783	0.04777	0.25226	0.28475	0	0.0992	0.04402
V262	0	0.4046	0.11166	0.0425	0.02959	0.2823	0.0298	0	0.03695	0.06261
V263	0.3487	0.37584	0.05377	0.0183	0.04863	0	0.06687	0	0.0282	0.05969
V264	0.03845	0.06426	0.08503	0.41022	0.33241	0	0.04103	0	0.0286	0
V265	0.03242	0.31022	0.06983	0.23925	0.04087	0	0.1603	0	0.06048	0.08662
V266	0	0.63342	0.14875	0.04451	0.01608	0	0.03412	0	0.10383	0.01929
V267	0.01327	0.23557	0	0	0.02126	0.00554	0.05591	0	0.07608	0.59237
V268	0	0.31618	0.04755	0.10434	0.41618	0	0.03341	0	0.05643	0.02591
V269	0.04336	0.01357	0.3378	0.48036	0.0551	0	0.01579	0	0.04804	0.00599
V270	0	0.1423	0.0098	0.01615	0.75692	0	0.02048	0	0.00809	0.04626
V271	0.01292	0.05025	0.1979	0.07275	0.0489	0.06881	0	0.01393	0.53454	0
V272	0.00873	0.16588	0.07877	0.04793	0.03144	0.16059	0.02453	0.1688	0.24592	0.06741
V273	0.00052	0.01248	0.05449	0.17948	0.12175	0.57847	0.01808	0	0.03046	0.00426
V274	0.09068	0.02739	0.0404	0.0156	0.03966	0.15779	0.03914	0.02839	0.091	0.46996
V275	0	0.184	0.00559	0.0097	0.53148	0.03669	0.0297	0	0.02421	0.17862
V276	0.03727	0.12868	0.08598	0.32687	0.10224	0	0.13559	0	0.1577	0.02568
V277	0	0.19268	0.43147	0.22631	0.03581	0	0.01843	0	0.02731	0.068
V278	0.14258	0.04736	0.00087	0	0.01882	0	0.05701	0	0.07218	0.66119
V279	0.00968	0.18449	0.06822	0.21908	0.27607	0	0.20643	0	0.03603	0
V280	0.07713	0.03267	0.04507	0.0741	0.18848	0.20302	0.23479	0.05632	0.05269	0.03572
V281	0	0.03248	0.02528	0.03108	0.05343	0.65555	0.03342	0	0.04392	0.12484
V282	0.07135	0.02583	0.12447	0.63853	0.04769	0	0.01886	0.00485	0.06841	0
V283	0.03868	0.09532	0.05699	0.07465	0.46509	0.05423	0.00597	0.00072	0.20274	0.00561
V284	0.01833	0.01999	0.17486	0.00439	0.01279	0	0.05119	0	0.06948	0.64896
V285	0.02535	0.13469	0	0.00191	0.01656	0.00081	0.0836	0.28786	0.11514	0.33407
V286	0.02837	0.00375	0.04561	0.04383	0.04629	0.40414	0.03758	0	0.04874	0.34169
V287	0.03242	0.01402	0	0	0.04059	0	0.43239	0	0.07996	0.40062
V288	0.02557	0.01051	0.01309	0.03395	0.01616	0.22073	0.011	0.54687	0.0977	0.02442
V289	0	0.14069	0.53117	0.07705	0.0597	0	0.01515	0	0.0185	0.15774
V290	0	0.0122	0.18616	0.05008	0.0336	0.16629	0.42927	0	0.04641	0.076
V291	0.62488	0.00825	0.1128	0.06265	0.0574	0.04666	0.02806	0	0.01249	0.04681
V292	0	0	0.46504	0.07459	0.02339	0.28444	0.01233	0	0.01747	0.12275
