Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V200	0.7791	0	0.02927	0.01	0.18163
V201	0.05823	0	0.01379	0.68948	0.2385
V202	0.89533	0.06869	0.00039	0	0.03559
V203	0.5356	0.24705	0.03096	0.04363	0.14275
V204	0.36444	0.05685	0.03555	0.02754	0.51562
V205	0.13435	0.00504	0.12434	0.10757	0.62869
V206	0.06682	0.08601	0	0.73682	0.11035
V207	0.04674	0.01049	0	0.84119	0.10157
V208	0.16232	0.20506	0.48728	0.03274	0.11261
V209	0.17943	0	0.10134	0.07137	0.64786
V210	0	0.03366	0.91133	0	0.05501
V211	0.17542	0	0.21528	0.05725	0.55205
V212	0.06145	0.74793	0.08213	0.03287	0.07563
V213	0.11622	0	0.05625	0.27791	0.54962
V214	0.02589	0.53949	0.38018	0.00332	0.05111
V215	0.26486	0.20725	0.14436	0.08273	0.3008
V216	0.06906	0.01661	0.34805	0.06335	0.50294
V217	0.03019	0	0.01769	0.79177	0.16035
V218	0.08674	0.1731	0.29008	0.32451	0.12557
V219	0.13503	0.25571	0.38934	0.17668	0.04325
V220	0.18217	0.72153	0.06395	0	0.03235
V221	0.05212	0.05023	0.51767	0.0206	0.35938
V222	0.03567	0	0.00035	0.09078	0.87321
V223	0.5402	0	0.31859	0.09904	0.04218
V224	0.04998	0.54996	0.03056	0.0886	0.28089
V225	0.69299	0.15499	0.12534	0	0.02668
V226	0.43372	0.52848	0.0063	0	0.0315
V227	0.10904	0.2515	0.00564	0.54418	0.08963
V228	0.60365	0.00778	0.27754	0.05071	0.06032
V229	0.26943	0.3845	0.26496	0.02773	0.05339
V230	0.03352	0	0	0.0911	0.87537
V231	0.06957	0.6009	0.06458	0.15802	0.10693
V232	0.79632	0	0.18173	0	0.02195
V233	0.07591	0	0.15519	0.12911	0.63979
V234	0.03058	0.36448	0.21249	0.32414	0.06831
V235	0.94389	0.0205	0.00051	0.0011	0.03401
V236	0.09012	0.00306	0.64517	0.17433	0.08732
V237	0.14274	0.05913	0.27216	0.31014	0.21584
V238	0.02681	0	0	0.31632	0.65687
V239	0.07737	0.40196	0.05281	0.17793	0.28993
V240	0.06578	0.82489	0.01994	0.01339	0.076
V241	0.05089	0.89604	0.01421	0	0.03886
V242	0.04523	0.30763	0.29713	0.25463	0.09538
V243	0.49666	0	0.33533	0.01341	0.1546
V244	0.03973	0.40094	0.19628	0.08616	0.27689
V245	0.04882	0.86619	0.03611	0.01753	0.03136
V246	0.60076	0.26246	0.03122	0	0.10556
V247	0.19847	0.08996	0.61962	0.03217	0.05978
V248	0.09949	0.60456	0.03125	0.01891	0.24579
V249	0.27549	0.04295	0.21569	0.10608	0.35979
V250	0.02542	0.02713	0.66003	0.03397	0.25346
V251	0.23815	0	0.08852	0.56789	0.10544
V252	0.03147	0.11075	0.55658	0.14025	0.16096
V253	0.28695	0.55862	0.0864	0.02936	0.03866
V254	0.50271	0.38625	0.00367	0.06563	0.04174
V255	0.81374	0.07887	0	0.00596	0.10143
V256	0.04512	0.75158	0.02672	0.01425	0.16232
V257	0.44511	0.28893	0.14783	0.02212	0.09601
V258	0.1714	0.30913	0.04921	0.41384	0.05643
V259	0.52201	0.2617	0.17563	0	0.04066
V260	0.28802	0.0045	0.11044	0.10406	0.49298
V261	0.03332	0.00794	0.51638	0.27824	0.16412
V262	0.89554	0.02145	0.05152	0	0.03149
V263	0.79208	0.07678	0.01294	0.08803	0.03018
V264	0.06691	0.84967	0.02025	0.03158	0.0316
V265	0.81368	0.0798	0.07625	0	0.03027
V266	0.02867	0	0.08198	0.08702	0.80233
V267	0.06711	0	0	0.20049	0.73241
V268	0.20126	0.41683	0.14367	0.16244	0.0758
V269	0.09378	0.31078	0.35757	0.17255	0.06532
V270	0.0716	0	0.02556	0.81721	0.08562
V271	0.21361	0.70303	0.01666	0.01345	0.05325
V272	0.10089	0.79435	0.03423	0.00978	0.06074
V273	0.3098	0	0.17875	0.31962	0.19183
V274	0.11659	0.0145	0.03652	0.23131	0.60108
V275	0.04759	0.68353	0.15086	0.07443	0.04358
V276	0.01572	0.01118	0.68978	0.21198	0.07133
V277	0.36652	0	0.58123	0	0.05224
V278	0.02146	0.02245	0.33957	0.44286	0.17366
V279	0.165	0	0.00544	0.71034	0.11922
V280	0.2157	0	0.03348	0.60062	0.1502
V281	0.0471	0.21162	0.03933	0.62707	0.07488
V282	0.05954	0.88831	0.01389	0	0.03825
V283	0.38159	0	0.11213	0.04232	0.46395
V284	0.03091	0.12077	0.54192	0.00671	0.29969
V285	0.48742	0.46105	0.00528	0.01268	0.03357
V286	0.08072	0.03443	0.82168	0.01745	0.04571
V287	0.26671	0.04259	0.17369	0.2882	0.2288
V288	0.20857	0.00238	0.63613	0	0.15292
V289	0.1719	0.20877	0.02095	0.53331	0.06507
V290	0.40595	0.43973	0.13231	0	0.02201
V291	0.41484	0.19476	0.00506	0.33436	0.05097
V292	0.13233	0.00958	0.42607	0.04705	0.38497
V293	0.00221	0.12198	0.78788	0.03175	0.05617
V294	0.02595	0	0.00187	0.08477	0.88741
V295	0.03191	0.01123	0.32714	0.49631	0.13341
V296	0.83302	0.11365	0.00029	0	0.05304
V297	0.02164	0.0169	0.76884	0.11097	0.08165
V298	0.30952	0	0	0.53106	0.15942
V299	0.27999	0	0.00374	0.64967	0.0666
V300	0.94134	0.02481	0.00068	0	0.03317
V301	0.9427	0.00463	0.00704	0.00718	0.03845
V302	0.02836	0	0	0.43326	0.53838
V303	0.12228	0.15798	0.22008	0.18291	0.31675
V304	0.18598	0.03429	0.72887	0	0.05086
V305	0.21896	0.30637	0.09633	0.10796	0.27038
V306	0.3074	0.64067	0.00842	0.00316	0.04035
V307	0.24957	0	0.26739	0.43238	0.05066
V308	0.24066	0.00665	0.65922	0.05307	0.0404
V309	0.66449	0.04856	0.05129	0.10421	0.13145
V310	0.05105	0	0.00229	0.15422	0.79244
V311	0.03928	0	0.03455	0.82921	0.09695
V312	0.09616	0.23859	0.25799	0.0179	0.38935
V313	0.07768	0.28929	0.01465	0.31479	0.30359
V314	0.10365	0	0	0.39993	0.49641
V315	0.92878	0.00368	0.01367	0	0.05387
V316	0.10918	0.54165	0.24558	0.02038	0.08321
V317	0.38395	0.07229	0.49959	0	0.04416
V318	0.89655	0	0.00408	0	0.09938
V319	0.10081	0.06572	0.79701	0	0.03645
V320	0.10114	0	0	0.80638	0.09248
V321	0.13927	0.31863	0.30566	0.17965	0.05679
V322	0.01219	0.25455	0.56737	0.03956	0.12632
V323	0.25425	0.20033	0.43916	0.00542	0.10084
V324	0.06401	0.0248	0.03679	0.78466	0.08974
V325	0.63923	0.09128	0.08704	0.0982	0.08424
V326	0.0666	0	0.05335	0.17686	0.70319
V327	0.3231	0.47648	0.1123	0.00897	0.07915
V328	0.06146	0.27488	0.16215	0.4341	0.06741
V329	0.02006	0.03793	0.3849	0.48713	0.06998
V330	0.07806	0.03318	0.81116	0	0.0776
V331	0.15696	0	0.09165	0.12511	0.62627
V332	0.46659	0.03846	0.44492	0	0.05004
V333	0.4262	0.00687	0.31503	0.14283	0.10908
V334	0.04338	0.27375	0.54672	0.06547	0.07068
V335	0.73064	0.04145	0.08505	0.01939	0.12347
V336	0.15458	0.55512	0.2533	0	0.037
V337	0.02554	0	0.00864	0.20744	0.75838
V338	0.73084	0.00465	0.15604	0.00103	0.10745
V339	0.20162	0.52043	0.18498	0	0.09297
V340	0.0483	0.15093	0.11646	0.08915	0.59516
V341	0.02232	0.47271	0.42465	0	0.08032
V342	0.29873	0.13478	0.44817	0.08696	0.03136
V343	0.68957	0	0.28742	0	0.02301
V344	0.09953	0.7368	0.04882	0.01951	0.09534
V345	0.24323	0.02583	0.00058	0.30023	0.43012
V346	0.04439	0.29706	0.31581	0.26981	0.07293
V347	0.08993	0.50551	0.02869	0.29715	0.07872
V348	0.02658	0.12655	0.4513	0.22881	0.16675
V349	0.06428	0.29342	0.5257	0.00383	0.11277
V350	0.1181	0.40502	0.08872	0.22446	0.1637
V351	0.18992	0.0133	0.43982	0.29769	0.05927
V352	0.10306	0.52343	0.34037	0	0.03314
V353	0.26219	0.32048	0.0414	0.05291	0.32302
V354	0.55935	0.0114	0.40583	0	0.02343
V355	0.10375	0.00036	0.33536	0.49465	0.06587
V356	0.09136	0.03226	0.80831	0.00236	0.06572
V357	0.05138	0.0283	0.53035	0.03718	0.35279
V358	0.05457	0.01611	0.02853	0.8074	0.09339
V359	0.07683	0.0969	0.00351	0.7433	0.07946
V360	0.71418	0.03297	0.09305	0.12932	0.03049
V361	0.32989	0.47069	0.09363	0	0.1058
V362	0.81174	0	0.09541	0	0.09285
V363	0.05227	0.0076	0.00249	0.19548	0.74215
V364	0.05767	0.27727	0.02328	0.42697	0.21482
V365	0.03433	0	0.00322	0.84328	0.11918
V366	0.21428	0.03212	0.60069	0.04577	0.10713
V367	0.23962	0.20246	0.21663	0.16045	0.18083
V368	0.74404	0.07556	0.1265	0	0.0539
V369	0.04312	0.63044	0.23124	0.06436	0.03084
V370	0.04025	0.14209	0.12542	0.3658	0.32643
V371	0.05676	0.86184	0.05166	0	0.02973
V372	0.65792	0.05375	0.14945	0.09116	0.04773
V373	0.11521	0.63685	0.13265	0.0796	0.03569
V374	0.11302	0.03411	0.38114	0.41826	0.05348
V375	0.30981	0.00439	0.6029	0.05056	0.03234
V376	0.01912	0	0.42199	0.03931	0.51958
V377	0.09108	0.49114	0.21	0.16649	0.04129
V378	0.13182	0.53772	0.1804	0	0.15006
V379	0.0402	0	0.11164	0.12284	0.72531
V380	0.03769	0.03486	0.17369	0.49837	0.25539
V381	0.17285	0.02618	0.00206	0.05982	0.73909
V382	0.43344	0	0	0.29213	0.27443
V383	0.05178	0	0.26642	0.61339	0.06841
V384	0.30949	0.02246	0.16885	0.40541	0.09379
V385	0.10679	0.08132	0.00325	0.06348	0.74517
V386	0.66856	0	0.00163	0.28737	0.04244
V387	0.29106	0.00143	0.00066	0.61933	0.08751
V388	0.05574	0.81136	0.04251	0.05315	0.03724
V389	0.11975	0.75488	0.02558	0.02516	0.07463
V390	0.19765	0	0	0.64924	0.15312
V391	0.70718	0.15201	0	0.058	0.0828
V392	0.9174	0.04509	0.00773	0	0.02979
V393	0.12334	0.00092	0.15109	0.52413	0.20051
V394	0.72616	0	0.0237	0.14076	0.10938
V395	0.01965	0	0.37071	0.53558	0.07406
V396	0.54164	0.01944	0.40991	0	0.02901
V397	0.67538	0.131	0.0365	0.0949	0.06222
V398	0.0823	0	0.16289	0.61921	0.1356
V399	0.06396	0.0071	0	0.30287	0.62607
V400	0.16512	0.51547	0.16079	0.12747	0.03116
V401	0.32595	0	0.6334	0.0093	0.03136
V402	0.38652	0.01401	0.45441	0.05001	0.09505
V403	0.17363	0.05661	0	0.17055	0.59921
V404	0.01535	0.04209	0.48431	0.36449	0.09376
V405	0.35793	0.2458	0.07492	0.20309	0.11826
V406	0.01644	0.04742	0.87961	0	0.05654
V407	0.8804	0.03758	0.03646	0.01785	0.02771
V408	0.04879	0.37476	0.00885	0.25608	0.31152
V409	0.13101	0	0.05721	0.65777	0.154
V410	0.13764	0.11756	0.33716	0.05376	0.35388
V411	0.02669	0	0	0.09449	0.87883
V412	0.03696	0.13012	0.13677	0.06615	0.63001
V413	0.04127	0.24436	0.155	0.35477	0.2046
V414	0.06576	0.07173	0	0.47319	0.38932
V415	0.1827	0	0	0.0601	0.7572
V416	0.12937	0.0682	0.01916	0.18242	0.60085
V417	0.0121	0.01644	0.7595	0.11374	0.09823
V418	0.52906	0.39449	0.02601	0	0.05043
V419	0.2743	0	0.01554	0.15156	0.5586
V420	0.24919	0	0.10189	0.07553	0.57339
V421	0.01951	0	0.13339	0.09935	0.74775
V422	0.04175	0	0.04487	0.69823	0.21516
V423	0.30167	0.17124	0.29552	0.17605	0.05552
V424	0.01055	0	0.51051	0.02483	0.45411
V425	0.34133	0.37609	0.00257	0.0148	0.26521
V426	0.25298	0.16629	0.01981	0.44079	0.12013
V427	0.19712	0.61901	0.15381	0	0.03006
V428	0.09807	0.63889	0.08171	0.08088	0.10046
V429	0.12027	0.76587	0.01105	0.05303	0.04978
V430	0.04605	0.00036	0.42652	0.19459	0.33248
V431	0.12316	0.35769	0.20453	0.23185	0.08278
V432	0.32674	0.04106	0.13013	0.33646	0.1656
V433	0.20683	0	0.52645	0.20528	0.06144
V434	0.2442	0.2738	0.38276	0	0.09924
V435	0.55863	0.03551	0.36553	0.00777	0.03256
V436	0.06634	0.5868	0.10857	0.051	0.18729
V437	0.2169	0	0.02442	0.20075	0.55793
