Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V368	0.02955	0.09854	0.11518	0.10218	0.10991	0.54465
V369	0.05283	0	0	0.1013	0.84587	0
V370	0.01056	0.08975	0.7641	0.13065	0	0.00494
V371	0.02542	0.27233	0.01305	0.58492	0	0.10429
V372	0	0.67853	0	0.08984	0.16808	0.06355
V373	0.96291	0	0	0.02153	0	0.01556
V374	0.16719	0.04835	0.31373	0.47072	0	0
V375	0.44559	0.00821	0.21083	0.05829	0.27709	0
V376	0.04578	0	0.04112	0.2326	0	0.68051
V377	0.04267	0.01571	0.45847	0	0.48315	0
V378	0.11845	0.01315	0.26905	0.03209	0	0.56726
V379	0.51172	0	0.15647	0.00271	0	0.32909
V380	0	0.02104	0.00704	0.05004	0.92189	0
V381	0.33832	0.05363	0.35843	0.24962	0	0
V382	0	0.01821	0	0.23513	0.74667	0
V383	0.18478	0.06224	0.47777	0.27521	0	0
V384	0.01642	0.05288	0.8885	0.01187	0.03033	0
V385	0.09093	0	0.03774	0.03908	0	0.83225
V386	0.63161	0.0331	0.27567	0.00854	0.05109	0
V387	0.22126	0.05403	0.08404	0.64068	0	0
V388	0.79	0.04443	0.15091	0.00585	0.00881	0
V389	0.3992	0.00328	0	0.04191	0	0.55561
V390	0.0465	0.05247	0.03618	0.83934	0	0.02551
V391	0.01843	0.02892	0.03395	0.65278	0.26591	0
V392	0.00352	0.0222	0.59956	0.10391	0	0.2708
V393	0.01861	0.13805	0.49956	0.08144	0.11495	0.14739
V394	0	0.0189	0.09395	0.87875	0.0084	0
V395	0	0.06162	0.93821	0.00016	0	0
V396	0.5335	0.07679	0.0035	0.35619	0.03002	0
V397	0.0777	0.12871	0.04654	0.07373	0	0.67332
V398	0.00924	0.66266	0.02263	0.08335	0.20613	0.01598
V399	0	0.03003	0.92492	0.04505	0	0
V400	0.03808	0	0	0.50109	0	0.46083
V401	0.151	0.02638	0.73019	0	0.09243	0
V402	0.02461	0.05879	0.04451	0.87208	0	0
V403	0.00464	0	0	0.09522	0.39481	0.50533
V404	0	0.04153	0.95847	0	0	0
V405	0.3762	0.3333	0.10253	0.0749	0.11308	0
V406	0.13815	0.02368	0.24223	0.14057	0.16247	0.2929
V407	0.04355	0.01187	0.83718	0	0	0.10741
V408	0.01743	0.12487	0.06768	0.7734	0	0.01662
V409	0.95633	0.02272	0	0.02095	0	0
V410	0.94715	0.01429	0	0.01763	0.02093	0
V411	0.01566	0	0.00704	0.32862	0	0.64867
V412	0.60525	0.16572	0.05538	0.0554	0.11826	0
V413	0	0.11202	0.07663	0.81136	0	0
V414	0.07216	0.09941	0.03463	0.64483	0.14898	0
V415	0.03052	0.01374	0.44587	0.4171	0.07604	0.01673
V416	0.02246	0.12902	0	0.33257	0.47563	0.04033
V417	0.1397	0	0.09462	0.15188	0	0.6138
V418	0	0.06557	0.50058	0.14256	0.2913	0
V419	0.05138	0	0.00111	0.05749	0	0.89002
V420	0.0609	0	0.00221	0.0615	0	0.8754
V421	0.03337	0.03553	0.04308	0.10184	0.78618	0
V422	0.20777	0.27175	0	0.02722	0.49326	0
V423	0	0.19532	0.02302	0.78166	0	0
V424	0.83558	0.08414	0.00371	0.07657	0	0
V425	0	0.07101	0	0.02704	0.90194	0
V426	0.0357	0	0.25282	0.03057	0	0.68092
V427	0.57592	0.10079	0.16741	0.15465	0.00122	0
V428	0.28091	0.05209	0.01257	0.65442	0	0
V429	0	0.01671	0.15832	0.61644	0.20854	0
V430	0.02342	0.08851	0.69542	0.19215	0	5e-04
V431	0	0.03043	0.9429	0.02666	0	0
V432	0	0.42545	0.05039	0.52417	0	0
V433	0	0.01957	0.1003	0.88013	0	0
V434	0	0.25786	0.23777	0.50437	0	0
V435	0.01418	0	0	0.0272	0.832	0.12662
V436	0.87249	0.09098	0	0.03625	0.00028	0
V437	0.25504	0.25118	0.35726	0.02854	0.1078	0.00018
V438	0.00592	0.37947	0	0.1013	0.51331	0
V439	0	0.00671	0.09739	0.02183	0.87407	0
V440	0.16115	0.03456	0.50008	0.06176	0.2072	0.03525
V441	0.00853	0.06147	0.6007	0.15429	0	0.17502
