Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V84	0.02326	0.02127	0.02483	0.01271	0.11887	0.53433	0.25535	0	0	0.00938
V85	0.20465	0	0.39191	0.04211	0	0.00356	0.00672	0	0.01407	0.33697
V86	0.3218	0.02078	0.33559	0.27554	0.00563	0.01011	0.00064	0	0.0138	0.01611
V87	0.00958	0.05056	0.05193	0	0.0946	0.01437	0.01135	0	0.73329	0.03433
V88	0.03585	0.37668	0.14123	0.40444	0.00838	0.00063	0.00811	0	0.02255	0.00212
V89	0.0015	0	0.01736	0.03063	0.03151	0	0.79956	0.07783	0.00634	0.03528
V90	0.02427	0.05289	0.31425	0.03639	0	0.02295	0.01039	0	0.01511	0.52374
V91	0.0578	0.02038	0.74899	0.07795	0.0123	0.0065	0.00454	0	0.03472	0.03684
V92	0	0.00446	0.01188	0.00734	0.03009	0	0.85557	0.00181	0.04822	0.04062
V93	0.00929	0.05672	0.09579	0.00093	0.05087	0.00709	0.28	0.01148	0.45431	0.03352
V94	0.79081	0.02009	0.08518	0.00296	0.00874	0.02719	0.02803	0.0267	0.00051	0.0098
V95	0.00038	0.00633	0.00805	0	0.03959	0.0039	0.63302	0.26533	0.01731	0.02609
V96	0.05785	0.13831	0.38373	0.32472	0.00588	0.02004	0.00295	0.00237	0.04063	0.02351
V97	0.00016	0	0.00465	0.0062	0.00866	0	0.78735	0.00204	0.01024	0.18071
V98	0.00484	0.32672	0.00845	0.04034	0.15884	0.02299	0.05573	0.06905	0.1381	0.17494
V99	0.5897	0.01802	0.06884	0	0.02744	0.00445	0.0792	0.0076	0.1896	0.01514
V100	0.2204	0.02532	0.09195	0.15009	0.03846	0.31277	0.04459	0	0.09155	0.02487
V101	0	0	0	0	0	0.07158	0.16577	0.02509	0	0.73756
V102	0.04347	0.24451	0.00229	0	0.08935	0.31394	0.18378	0.08432	0.00811	0.03023
V103	0.09729	0.02858	0.05697	0	0.05274	0.01372	0.01202	0.00384	0.6905	0.04434
V104	0.05836	0.01784	0.76121	0.07468	0.00092	0.00642	0.00378	0	0.05116	0.02565
V105	0.36261	0.00687	0.13156	0.00124	0.01506	0.1511	0.048	0.2744	0.00916	0
V106	0.01806	0.68346	0.18655	0.03316	0.00026	0.02267	0.01367	0	0.02688	0.0153
V107	0.26959	0.25281	0.02564	0.00635	0.26058	0.02087	0.01566	0.0237	0.1087	0.0161
V108	0.01324	0	0.02974	0.09917	0	0.3901	0.04174	0.01344	0.00443	0.40815
V109	0	0.03176	0.01353	0	0.02964	0.83499	0.08936	0	0.00072	0
V110	0	0.1855	0	0	0.68738	0.00866	0.00488	0.04728	0.01066	0.05564
V111	0	0.01484	0.00485	0.01278	0.11674	0	0.78844	0.00027	0.00535	0.05673
V112	0.00203	0.00402	0.00068	0.00366	0	0	0.63715	0.0018	0.0455	0.30517
V113	0.02293	0.01016	0.02793	0	0.02423	0.07096	0.03649	0.01855	0.5432	0.24556
V114	0.0252	0.02869	0.06167	0	0.05622	0.01449	0.01313	0.00368	0.74792	0.049
V115	0	0.88355	0	0.02092	0.00924	0	0.036	0	0.04112	0.00916
V116	0.46609	0.09693	0.05121	0	0.0134	0.01732	0.04999	0.30108	0.00398	0
V117	0.01221	0	0.01141	0.008	0.02524	0	0.89506	0.00224	0.00607	0.03976
V118	0.02144	0	0.01154	0	0.02166	0.85325	0.09019	0.00192	0	0
V119	0.04072	0.03819	0.15432	0.42338	0.02578	0.19882	0.0383	0	0.07545	0.00503
V120	0.61905	0.01846	0.23732	0.01916	0.00576	0.08129	0.01261	0.00011	0.00064	0.0056
V121	0.04919	0.10599	0.2419	0.02735	0.01973	0.11605	0.33318	0.00723	0.01344	0.08594
V122	0.01276	0.0347	0.15067	0.00313	0.04783	0.06955	0.16159	0	0.47452	0.04525
V123	0.00773	0.08973	0	0	0.40734	0.01789	0.04284	0.3666	0.04292	0.02495
V124	0.69172	0.05933	0.0527	0	0.00693	0.00648	0.02713	0.15572	0	0
V125	0.00766	0.19206	0.10787	0.0143	0.02617	0.15088	0.08098	0.39475	0.02533	0
V126	0	0.22784	0	0	0.6482	0.00835	0.00435	0.03402	0.03591	0.04132
V127	0.03256	0.01794	0.53327	0.04878	0.00798	0.0032	0.22001	0	0.09482	0.04144
V128	0.01942	0.22358	0.36245	0.03516	0.25316	0.05245	0.00693	0	0.02044	0.02642
V129	0.03707	0.10345	0.11462	0.17861	0.10889	0.01777	0.00437	0	0.38305	0.05218
V130	0.03111	0.01463	0.47557	0.03127	0.00408	0.01629	0.0439	0.34309	0.02867	0.01139
V131	0.04695	0.39768	0.38086	0.09188	0.00219	0.00981	0.01372	0	0.04669	0.01022
V132	0.11544	0.0095	0.02278	0.00229	0.08389	0	0.66181	0.07194	0.00121	0.03114
V133	0.01581	0.03457	0.06002	0.14058	0.02338	0.14908	0.13521	0.42393	0.0171	0.00031
V134	0.02631	0.08157	0.17741	0.04918	0.19315	0.00286	0.17049	0	0.02149	0.27754
V135	0.01475	0.22303	0.18982	0.01374	0.04287	0.0091	0.02637	0	0.45645	0.02387
V136	0.0084	0.61876	0.02326	0.12424	0	0	0.01022	0	0.02049	0.19463
V137	0.00014	0.01232	0.02392	0.00311	0.04977	0.33745	0.50911	0	0.04345	0.02073
V138	0.01398	0.02928	0.00514	0.00422	0.00305	0	0.5541	0.00169	0.03203	0.35651
V139	0.59312	0.03827	0.06586	0.00268	0.07619	0.07667	0.01186	0.001	0.13414	0.00022
V140	0.07282	0.02465	0.37233	0.3737	0.03506	0.05446	0.00869	0	0.02067	0.03762
V141	0.06798	0.02366	0.19008	0.59492	0.01598	0.02859	0	0	0.01847	0.06031
V142	0.01585	0	0.07209	0.18119	0.01882	0	0.64514	0	0.0069	0.06001
V143	0	0.8482	0.00407	0.05797	0.01625	0.00798	0.01437	0	0.05115	0
V144	0	0	0.01387	0.00317	0.02293	0.35137	0.57622	0.0133	0	0.01915
V145	0.07879	0.11401	0.14957	0.41093	0.01956	0.03382	0.01829	0.14889	0.0249	0.00124
V146	0.02854	0	0.4196	0.0349	0	0.0212	0.0578	0.08443	0.02334	0.33019
V147	0.00917	0.04192	0.0159	0	0.14832	0.01167	0.01174	0.0167	0.43955	0.30505
V148	0.02296	0.03819	0.04563	0	0.05493	0.06636	0.05338	0	0.68858	0.02998
V149	0.04715	0.02892	0.16484	0.47741	0.01836	0.00698	0.0077	0.08404	0.14184	0.02276
V150	0.06534	0.02672	0	0	0.01896	0.01013	0.01954	0.0049	0.02909	0.82532
V151	0.01391	0	0	0	0	0.06854	0.02224	7e-05	0.00558	0.88966
V152	0.00368	0	0	0	0.01175	0.02481	0.09215	0.65553	0.02343	0.18866
V153	0	0.17394	0	0	0.68699	0.00939	0.00704	0.0685	0.01093	0.04321
V154	0.10427	0.02789	0.55768	0.24616	0.00336	0.01987	0.00146	0	0.02362	0.01569
V155	0.05931	0	0.01886	0	0.02556	0.13391	0.06978	0.4588	0.21607	0.01772
V156	0.11928	0.03273	0.18174	0.01306	0.01649	0.46054	0.07084	0.02548	0.06747	0.01236
V157	0	0.47568	0.00986	0.03651	0.18416	0.22035	0.02547	0	0.02796	0.02001
V158	0.28166	0.57145	0.02192	0.01771	0.04852	0.00132	0.02488	0.02041	0.01214	0
V159	0.03927	0.10076	0.20856	0.04227	0.27394	0.03036	0.01882	0.06108	0.01463	0.21032
V160	0.01352	0.89902	0	0.02	0.00823	0	0.01589	0	0.03609	0.00726
V161	0.05794	0.02521	0.20211	0.62885	0.02162	0.01029	0	0	0.03362	0.02034
V162	0.00046	0	0	0	0	0.00391	0.01989	0.00113	0.01168	0.96292
V163	0.12742	0.02422	0.68185	0.06362	0	0.02099	0.00787	0.0076	0.02464	0.0418
V164	0.04713	0.01597	0.75046	0.07753	0	0.021	0.01834	0	0.03341	0.03616
V165	0.02166	0	0.23707	0.02466	0	0.00471	0.011	0.00665	0.01787	0.67638
V166	0.09333	0.12468	0.1469	0.43484	0.00771	0.01199	0.02065	0.0483	0.05341	0.05819
V167	0.8195	0.02447	0.07175	0.00733	0.01799	0.00307	0.00697	0.00342	0.04549	0
V168	0.06694	0.02061	0.01696	0	0.02223	0.31341	0.07735	0.30062	0.15461	0.02727
V169	0.01585	0	0.02457	0.10646	0	0.17121	0.0248	0.00784	0.0018	0.64747
V170	0.0251	0.01717	0.05365	0	0.0601	0.01472	0.01224	0	0.78302	0.03401
V171	0.0175	0.00992	0.24136	0.05614	0.0389	0.40889	0.08377	0.03277	0.08969	0.02106
V172	0	0.01761	0.02031	0.0033	0.03523	0.15413	0.70272	0.0072	0.02861	0.03087
V173	0.01076	0	0	1e-04	0	0.01212	0.51949	0.00202	0.02134	0.43417
V174	0.03725	0.1097	0.26216	0.29617	0.10324	0.02761	0.00993	0.00295	0.01755	0.13344
V175	0.75904	0.02376	0.15628	0.01315	0.01514	0.00258	0.02361	0.00643	0	0
V176	0.1904	0.00577	0.02319	0	0.02574	0.66984	0.06263	0	0.02057	0.00186
V177	0.66141	0.01828	0.06718	0.0694	0	0.00237	0.00689	0.01201	0	0.16246
V178	0.20362	0.01428	0.02782	0.00685	0.05521	0.56926	0.06074	0	0	0.06221
V179	0.16603	0.15028	0	0.00208	0.61567	0.00588	0	0	0.00932	0.05075
V180	0.48535	0.13384	0.11493	0.22699	0.01398	0.00775	0.00799	0	0.00917	0
V181	0.03341	0.17452	0.56763	0.05678	0.01983	0.0105	0.08019	0	0.02478	0.03236
V182	0.00267	0.07554	0.00118	0.00842	0.34928	0.04631	0.04679	0.37012	0.06311	0.03659
V183	0.05159	0.19013	0.14103	0.44242	0.01167	0.00812	0.1299	0	0.01722	0.00792
V184	0.18764	0.00872	0.01852	0	0	0.52495	0.05584	0.01946	0	0.18487
V185	0.61583	0.01925	0.09955	0.12699	0.01584	0.00402	0.01016	0.06202	0.04193	0.00442
V186	0.76984	0.03075	0.08573	0.07081	0.0156	0.00207	0.01638	0.00701	0.00182	0
V187	0.69795	0.01998	0.14984	0.01618	0.00677	0.00315	0.01257	0.00663	0.04247	0.04446
V188	0.08243	0.24113	0	0.04948	0.52783	0.00615	0.01387	0.00134	0.01798	0.0598
V189	0.78447	0.02268	0.08195	0.05171	0.00855	0.01434	0.00795	0.00728	0.00193	0.01912
V190	0.00751	0.04148	0.03582	0	0.12428	0.11981	0.01814	0	0.62301	0.02995
V191	0.0386	0.09207	0.12297	0.27379	0.35698	0.00469	0.04426	0.00957	0.01524	0.04181
V192	0.00174	0.04632	0	0	0.10684	0.01141	0.01254	0.00874	0.00977	0.80264
V193	0.12101	0.04564	0.22796	0.23715	0.12019	0.0036	0.14123	0.04735	0.02494	0.03093
V194	0	0	0.01408	0	0.02336	0.72484	0.2344	0.00331	0	0
V195	0.03575	0.05405	0.0166	0.00064	0.09428	0.13306	0.58547	0.03287	0.00702	0.04024
V196	0.72151	0.0303	0.10041	0.12869	0.00911	0.00192	0.00432	0.00198	0	0.00176
V197	0.03383	0.02137	0.07621	0.1502	0.04315	0.01736	0.06315	0.36402	0.22149	0.00921
V198	0	0.12663	0.00076	0	0.50312	0.24714	0.04175	0	0.04691	0.0337
V199	0.02771	0.07069	0.02817	0.01296	0.178	0.01004	0.14022	0	0.01193	0.52028
V200	0	0.08554	0	0	0.40374	0.11869	0.26942	0.07073	0.00263	0.04925
V201	0.25407	0.05503	0.04535	0	0.03162	0.00755	0.1154	0.00498	0.4104	0.0756
V202	0.03721	0.3078	0.42561	0.06704	0.00329	0.00257	0.0842	0	0.05635	0.01594
V203	0.03294	0.08663	0.38096	0.14398	0.02004	0.01257	0.10623	0	0.16801	0.04864
V204	0.0334	0.22448	0.29907	0.23429	0.01406	0.09171	0.01649	0.04284	0.03677	0.00691
V205	0.06534	0.0639	0.02574	0.00342	0.03365	0.01392	0.63952	0.05062	0.07515	0.02873
V206	0.299	0.02099	0.51752	0.04861	0.01532	0.0043	0.01051	0	0.01773	0.06602
V207	0.02273	0.15874	0.01459	0.04815	0	0.00492	0.01672	0	0.15467	0.57948
V208	0.00392	0.00439	0.03935	0.02728	0.03094	0.76403	0.07265	0	0.04943	0.00801
V209	0.03555	0.16711	0.05972	0.00472	0.64647	0.0144	0	0	0.01472	0.05731
V210	0.06117	0.13769	0.04315	0	0.53721	0.01808	0.01779	0.09223	0.02969	0.06299
V211	0.03733	0.07936	0.60675	0.05577	0.01005	0.01349	0.07304	0.02045	0.06886	0.0349
V212	0.11695	0.0973	0.02951	0	0.03169	0.01712	0.05238	0.31248	0.33335	0.00921
V213	0.12404	0.03076	0.01535	0	0.14402	0.5945	0.06757	0.00057	0	0.02319
V214	0	0.05971	0	0	0.24504	0.03227	0.51104	0	0.00103	0.15091
V215	0	0	0.01005	0.00844	0.02568	0	0.90648	0.00234	0.00675	0.04026
V216	0	0.73371	0	0.01228	0.18641	0.00196	0.01969	0.00083	0.02445	0.02068
V217	0.02912	0.24261	0.04184	0.05975	0.14825	0.25275	0.03187	0.0295	0.02237	0.14194
V218	0.03234	0	0.00863	0	0.02223	0.60503	0.26613	0	0	0.06564
V219	0.00978	0	0.02879	0.0345	0.02499	0.02648	0.17101	0.67624	0.02701	0.00118
V220	0.03356	0.02902	0.12669	0.2956	0.03536	0.01004	0.00882	0.04848	0.39416	0.01828
V221	0.16976	0.10985	0.30861	0.02884	0.00785	0.00676	0.0406	0.05752	0.14074	0.12948
V222	0.05106	0.0128	0.65555	0.05803	0.0013	0.16468	0.017	0	0.02187	0.01773
V223	0.04214	0.01391	0.67912	0.06223	0.00781	0.07587	0.07167	0	0.02397	0.02327
V224	0.04114	0.02316	0.60672	0.09208	0.00797	0.01674	0.01127	0.04822	0.13077	0.02194
V225	0.04463	0.01224	0.38625	0.27803	0.00548	0.02691	0.02258	0.17771	0.02383	0.02235
V226	0.00427	0.78383	0	0.01194	0.02076	0.00402	0.0351	0.11272	0.02736	0
V227	0.03651	0.05609	0.59508	0.06163	0.18027	0.00644	0.00109	0	0.03175	0.03115
V228	0.02372	0.6525	0.0609	0.02079	0.01229	0.0047	0.03276	0.11021	0.06928	0.01285
V229	0.63723	0.01878	0.04956	0	0.00875	0.22776	0.0415	0.01643	0	0
V230	0.02704	0	0.06818	0.25266	0	0.00817	0.12072	0	0.0186	0.50462
V231	0.03166	0.28472	0.0341	0.00937	0.03447	0.1174	0.02202	0.00022	0.43659	0.02946
V232	0.03359	0.39367	0.40004	0.04314	0.00526	0.01196	0.01555	0.04971	0.02584	0.02124
V233	3e-05	0.13698	0	0.01774	0.56589	0.0181	0	0	0.20265	0.05861
V234	0.01251	0.05176	0.00316	0	0.22304	0.01269	0.30469	0.34219	0.01201	0.03794
V235	0.03977	0.02344	0.42265	0.02571	0.00228	0.01568	0.05884	0.34944	0.0263	0.0359
V236	0.02873	0.02076	0.26428	0.20013	0.01999	0.39565	0.04157	0	0.02516	0.00373
V237	0.05436	0.07579	0.38415	0.13642	0.2399	0.03901	0.00504	0.01364	0.0253	0.0264
V238	0.0227	0.05861	0.34958	0.01848	0.02765	0.01683	0.05698	0.4011	0.0263	0.02176
V239	0.05913	0.17944	0.11782	0.37785	0.026	0.02531	0.0383	0	0.02051	0.15565
V240	0.07244	0	0.02311	0	0.02518	0.26582	0.55161	0	0.00189	0.05996
V241	0.2555	0.02388	0.16647	0.45356	0.02479	0.03566	0.00144	0.01289	0.0124	0.01341
V242	0.02842	0.01716	0.07596	0.02856	0.0564	0.02479	0.01151	0	0.72557	0.03162
V243	0.03044	0.01195	0.06519	0.09408	0.02609	0.08923	0.06715	0	0.45159	0.16429
V244	0.0454	0.00124	0.35364	0.03946	0.01217	0	0.4638	0.0286	0.02418	0.03151
V245	0.16776	0.14411	0.17121	0.00652	0.0099	0.43663	0.0515	0.01098	0.00139	0
V246	0	0.23206	0.0037	0.01041	0.02915	0	0.65896	0	0.03464	0.03108
V247	0.0476	0.03441	0.76113	0.07485	0	0.00606	0.00385	0	0.03567	0.03643
V248	0.52246	0.07384	0.06422	0	0.02886	0.01863	0.16498	0.12447	0.00254	0
V249	0.04809	0.02926	0.60658	0.05661	0.05197	0.00575	0.00398	0	0.03509	0.16266
V250	0.03444	0.06158	0.08151	0.22021	0.02789	0.30012	0.06475	0.17598	0.00912	0.02439
V251	0.57996	0.18348	0.04952	0.02145	0.07144	0.00363	0.01055	0.0418	0.03216	0.00601
V252	0.06588	0.54753	0.01466	0.03678	0.00438	0.23656	0.04293	0.03429	0.01179	0.00519
V253	0.02556	0.01379	0.34762	0.02768	0.0312	0.09588	0.02239	0	0.41057	0.02529
V254	0	0.16753	0	0.02601	0.64699	0.01412	0	0	0.01213	0.13322
V255	0	0.18209	0	0	0.74947	0.00698	0.00541	0	0.00924	0.04682
V256	0.05623	0.03293	0.19702	0.6143	0.01288	0.04916	0	0	0.0192	0.01827
V257	0.39662	0.01505	0.37071	0.04842	0.00508	0.12626	0.0266	0	0.00776	0.00349
V258	0	0.14978	0	0	0.60778	0.00591	0.01282	0	0.007	0.2167
V259	0.0889	0.0343	0.03474	0.06669	0.16337	0.01796	0.08679	0.46763	0.01778	0.02184
V260	0.00286	0.24725	0.01114	0	0.0119	0.02229	0.0776	0.59202	0.03493	0
V261	0.22286	0.02112	0.02464	0	0.02463	0.27076	0.36265	0.00032	0.03702	0.036
V262	0.00239	0.4657	0.08246	0.01539	0.00946	0.32694	0.03926	0.00261	0.01142	0.04438
V263	0.42933	0.41201	0.02532	0.00977	0.01724	0.00628	0.04898	0	0.00349	0.04757
V264	0.05025	0.07112	0.12524	0.41957	0.24684	0.02072	0.0184	0	0.01506	0.0328
V265	0.04136	0.31604	0.06457	0.21369	0	0.0229	0.15379	0	0.01806	0.16959
V266	0.01343	0.73533	0.098	0.02531	0.0095	0.00169	0.02288	0.00772	0.08374	0.00239
V267	0.00045	0.16841	0	0.01216	0	0.0141	0.01567	0	0.00746	0.78175
V268	0.0062	0.39226	0.0221	0.09921	0.35981	0.00449	0.01805	0.0011	0.04638	0.05041
V269	0.07964	0.0234	0.36231	0.46711	0.01778	0.00309	0	0	0.0353	0.01136
V270	0.00528	0.17948	0	0	0.73793	0.00648	0	0	0.01175	0.05908
V271	0.04508	0.03391	0.20643	0.00765	0.07594	0.02113	0.0435	0	0.5354	0.03096
V272	0.01876	0.19873	0.07084	0.00261	0.01732	0.17599	0.06597	0.13919	0.18651	0.12407
V273	0.01289	0.0186	0.06588	0.139	0.07764	0.63182	0.05417	0	0	0
V274	0.08076	0.00423	0.04545	0.01374	0	0.14568	0.0269	0.03011	0.02067	0.63246
V275	0	0.21418	0	0	0.4306	0.05879	0.00835	0	0.00558	0.2825
V276	0.04092	0.13231	0.10112	0.29913	0.04612	0.00145	0.14501	0.00704	0.09542	0.13149
V277	0.051	0.23959	0.43431	0.21954	0.00966	0.00316	0.00308	0	0.02698	0.01267
V278	0.1156	0.00669	0.01289	0.00497	0	0.00307	0.01879	0.00034	0.00581	0.83185
V279	0.02849	0.20723	0.06134	0.21018	0.20358	0.0087	0.24405	0	0.0114	0.02503
V280	0.10516	0.03626	0.03568	0.04106	0.1362	0.24061	0.31236	0.05933	0.00415	0.0292
V281	0.00161	0.04095	0.02233	0	0.01846	0.68377	0.08223	0.00151	0.00102	0.14811
V282	0.05761	0.03343	0.20026	0.61834	0.014	0.00265	0	0.01276	0.04084	0.02011
V283	0.08341	0.10358	0.03751	0.04391	0.43361	0.05377	0.00611	0.01082	0.19245	0.03484
V284	0.01605	0	0.13716	0.0164	0	0.00382	0.01949	0.00265	0.01042	0.794
V285	0.01092	0.12502	0	0	0	0.0079	0.09677	0.20995	0.02848	0.52097
