cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V540	0.19293	0.70394	0.07041	0.03272
V541	0.01349	0.5169	0.06839	0.40121
V542	0.19404	0.11579	0.27587	0.4143
V543	0.8872	0.0129	0.01055	0.08935
V544	0.09925	0.07995	0.18978	0.63103
V545	0.37123	0.13197	0.07535	0.42145
V546	0.04332	0.88798	0.06363	0.00507
V547	0.03228	0.6458	0.31058	0.01134
V548	0.14767	0.76749	0.08007	0.00477
V549	0.31918	0.04302	0.62624	0.01156
V550	0.59609	0.02894	0.00208	0.3729
V551	0.16917	0.74667	0.03522	0.04894
V552	0.00027	0.54337	0.01043	0.44594
V553	0.22199	0.14426	0.61541	0.01834
V554	0.05322	0.08716	0.03563	0.82399
V555	0.0845	0.21371	0.36241	0.33938
V556	0.00206	0.05793	0.91052	0.02949
V557	0.82767	0.02923	0.01037	0.13272
V558	0.05994	0.80062	0.02809	0.11135
V559	0.00997	0.80527	0.18453	0.00023
V560	0.67661	0.31838	0	0.00501
V561	0.00281	0.06259	0.92526	0.00934
V562	0.79008	0.01198	0.11401	0.08393
V563	0.24068	0.03186	0.72125	0.00621
V564	0.05606	0.08794	0.84292	0.01308
V565	0.11933	0.24777	0.4068	0.22609
V566	0.71151	0.09095	0.00491	0.19262
V567	0.21564	0.45216	0.02891	0.30329
V568	0.24432	0.00873	0.06442	0.68252
V569	0.68939	0.02911	0.00121	0.28029
V570	0.02216	0.27955	0.63807	0.06022
V571	0.82493	0.12249	0	0.05258
V572	0.44063	0.01784	0.4519	0.08963
V573	0.06025	0.17525	0.01474	0.74976
V574	0.03172	0.79118	0.1659	0.01119
V575	0.0173	0.08063	0.14372	0.75835
V576	0.14556	0.80731	0.03613	0.01101
V577	0.03532	0.04212	0.2367	0.68586
V578	0.05025	0.06559	0.7123	0.17186
V579	0.00636	0.88562	0.08961	0.01841
V580	0.14877	0.00923	0.12742	0.71459
V581	0.06901	0.08435	0.00997	0.83667
V582	0.59486	0.13712	0.03402	0.23401
V583	0.00652	0.0473	0.62337	0.32281
V584	0.52562	0.14761	0.29483	0.03194
V585	0.00804	0.01988	0.47801	0.49407
V586	0.22752	0.02492	0.66432	0.08324
V587	0.26059	0.02999	0.68337	0.02605
V588	0.64003	0.04074	0.02632	0.29291
V589	0.04945	0.8306	0.06215	0.0578
V590	0.04319	0.76647	0.18534	0.00501
V591	0.00104	0.04077	0.23035	0.72784
V592	0.15761	0.06145	0.77985	0.00109
V593	0.58952	0.0058	0.18915	0.21553
V594	0.33546	0.28015	0.34309	0.04131
V595	0.03196	0.03501	0.03738	0.89564
V596	0.03131	0.27168	0.24447	0.45254
V597	0.00031	0.57904	0.34364	0.07701
V598	0.01743	0.12756	0.8417	0.01331
V599	0.62812	0.31553	0.03255	0.02381
V600	0.35869	0.47617	0.05228	0.11286
V601	0.15883	0.26905	0.08918	0.48294
V602	0.03445	0.03868	0.02774	0.89913
V603	0.00707	0.3791	0.0197	0.59413
V604	0.52054	0.11177	0.34331	0.02438
V605	0.06112	0.31895	0.42745	0.19248
