Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V209	0.03768	0.00939	0.1701	0	0.76895	0.00417	0	0.00819	0	0.00152
V210	0.06098	0.00369	0.13628	0	0.60282	0	0	0.18836	0	0.00787
V211	0.08338	0.01557	0.75997	0	0.00642	0.01102	0.04253	0.08111	0	0
V212	0.10558	0.02764	0.03223	0	0	0	0	0.41487	0.41968	0
V213	0.10282	0	0.03065	0	0.15369	0.69534	0	0.00586	0	0.01164
V214	0.00589	0.01022	0.01624	0	0.30981	0.13015	0.46157	0.00016	0	0.06597
V215	0.00756	0.00275	0	0	0	0.17456	0.81513	0	0	0
V216	0.01286	0.53733	0.02068	0	0.39141	0	0.00554	0.02616	0	0.00602
V217	0.01998	0.14637	0.13114	0.03882	0.2319	0.28363	0	0.0708	0	0.07736
V218	0.02927	0	0.00309	0	0.00155	0.7517	0.1741	0	0.00057	0.03972
V219	0.04489	0	0.09875	0	0	0	0	0.85637	0	0
V220	0.02333	0	0.06454	0.27968	0	0	0	0.07188	0.56057	0
V221	0.16398	0.04309	0.39542	0	0.01606	0	0	0.12952	0.1938	0.05814
V222	0.08464	0	0.73654	0	0	0.15847	0	0.02035	0	0
V223	0.08248	0	0.77446	0	0	0.08283	0.03746	0.02277	0	0
V224	0.07769	0	0.73935	0	0	0	0	0.12285	0.06011	0
V225	0.03327	0	0.53229	0.13253	0	0	0	0.30192	0	0
V226	0.03285	0.56512	0.00198	0	0.16009	0	0	0.23996	0	0
V227	0.07195	0	0.72867	0	0.1772	0	0	0.02217	0	0
V228	0.04928	0.47413	0.10981	0	0.12102	0	0	0.2409	0	0.00485
V229	0.65131	0	0	0	0	0.30992	0	0.03877	0	0
V230	0	0	0.07664	0.41559	0.03396	0.02539	0.09651	0	0.0168	0.33511
V231	0.04725	0.13874	0.02093	0	0.01476	0.08882	0	0.01071	0.67879	0
V232	0.06507	0.24458	0.50596	0	0.05777	0	0	0.12662	0	0
V233	0.01289	0.00415	0.07293	0	0.55599	0.00539	0	0.00419	0.34445	0
V234	0.04293	0	0.05848	0	0.20657	0.0097	0.12968	0.55117	0	0.00148
V235	0.07122	0	0.42159	0	0	0	0	0.50719	0	0
V236	0.01424	0.00306	0.35926	0.17553	0	0.42651	0	0.00199	0.0194	0
V237	0.05586	0	0.59938	0	0.26222	0.02476	0	0.05778	0	0
V238	0.06226	7e-04	0.36094	0	0.01428	0	0	0.56182	0	0
V239	0.01234	0.12219	0.08865	0.561	0.05574	0.03127	0.03143	0	0.00204	0.09533
V240	0.07029	0.00041	0.00708	0	0	0.42673	0.46996	0	0.00196	0.02357
V241	0.14768	0.00721	0.12305	0.60527	0	0.03112	0	0.03447	0.0445	0.00669
V242	0.04618	0	0.04003	0	0	0.00708	0	0.00399	0.90271	0
V243	0.0324	0	0.04823	0.07824	0	0.06951	0.0201	0.0019	0.70088	0.04874
V244	0.06741	0	0.42155	0	0	0.06858	0.37154	0.07092	0	0
V245	0.15567	0.08592	0.21062	0	0.00437	0.50897	0	0.03446	0	0
V246	0.01212	0.19394	0	0	0.03402	0.12372	0.6362	0	0	0
V247	0.09456	0	0.87868	0	0	0	0	0.02676	0	0
V248	0.49585	0.02933	0.04592	0	0.01688	0.02835	0.1038	0.27986	0	0
V249	0.08161	0	0.76576	0	0.05955	0	0	0.0221	0	0.07098
V250	0.01565	0.0318	0.10579	0.2634	0.0046	0.26458	0	0.30466	0	0.00952
V251	0.58868	0.12132	0.03873	0	0.10821	0	0	0.10805	0.02696	0.00806
V252	0.06531	0.42789	0.0437	0.00306	0.08624	0.28444	0	0.08529	0	0.00408
V253	0.05735	0	0.31323	0	0	0.06956	0	0.01017	0.54969	0
V254	0	0.0165	0.11925	0	0.80534	0.00485	2e-04	0.0043	0	0.04956
V255	0.0014	0.01062	0.07042	0	0.89641	0	0.00359	0.01756	0	0
V256	0	0.01401	0.08261	0.80239	0	0.04849	0.00098	0	0.0411	0.01041
V257	0.35772	0	0.48337	0	0	0.14302	0	0.0159	0	0
V258	0	0.00441	0.07189	0	0.8037	0	0.00883	0.00421	0	0.10695
V259	0.07576	0	0.13751	0	0.12297	0	0	0.66376	0	0
V260	0.04609	0.1065	0.05423	0	0.02689	0	0	0.76629	0	0
V261	0.19368	0.00714	0	0	0	0.39924	0.30319	0	0.08393	0.01282
V262	0.01654	0.35019	0.1184	0	0.08048	0.38915	0	0.02016	0	0.02507
V263	0.43893	0.34599	0	0	0.11157	0.01175	0.03988	0.00761	0	0.04427
V264	0.00153	0.01257	0.10545	0.56304	0.24643	0.02009	0.01897	0.00116	0.02437	0.0064
V265	0.01536	0.24472	0.05899	0.33325	0.05128	0.05097	0.13832	0	0	0.10711
V266	0.04202	0.59569	0.15983	0	0.15439	0	0.00363	0.04444	0	0
V267	0	0.15472	0.06539	0	0.1676	0.00482	0	0	0	0.60747
V268	0.00293	0.22778	0.10242	0.10439	0.49752	0	0.01107	0.02501	0.01739	0.01149
V269	0.03033	0.00309	0.41164	0.4937	0	0	0	0.01799	0.04326	0
V270	0.01931	0.00892	0.06955	0	0.88125	0	0	0.01721	0	0.00376
V271	0.0634	0	0.16032	0	0.00119	0.01237	0.00886	0.00821	0.74566	0
V272	0.04011	0.10429	0.10235	0	0.03002	0.1437	0	0.24856	0.27903	0.05194
V273	0	0.00132	0.04815	0.21046	0.04947	0.68182	0	0	0.00878	0
V274	0.06959	0	0.14827	0	0.08735	0.17221	0	0.07039	0	0.4522
V275	8e-05	0.07322	0.06298	0	0.63569	0.05537	0	0.01291	0	0.15975
V276	0.01264	0.07839	0.07877	0.39653	0.04465	0.01863	0.11222	0.02202	0.17328	0.06287
V277	0.05113	0.15878	0.69073	0.05193	0.02371	0	0	0.02372	0	0
V278	0.10599	0	0.09761	0	0.136	0	0	0.00282	0	0.65757
V279	0.00799	0.11958	0.06506	0.29867	0.24261	0.047	0.21878	0.00031	0	0
V280	0.08704	0.00847	0.0996	0	0.12897	0.31851	0.23322	0.12111	0.002	0.00108
V281	0.00078	0.02012	0.04329	0	0.03537	0.79686	0	0.00483	0.00247	0.09627
V282	0	0.01302	0.08916	0.77901	0	0	0	0.03549	0.07378	0.00954
V283	0.06492	0.00087	0.12103	0	0.40993	0.03451	0	0.03502	0.33372	0
V284	0.01874	0	0.29474	0	0.0923	0	0	0.01716	0	0.57706
V285	0.02783	0.08077	0.0594	0	0.07664	0	0	0.4279	0	0.32746
V286	0.01419	0	0.13414	0	0.05046	0.49272	0	0	0	0.30849
V287	0.02021	0	0.017	0	0.06384	0.0991	0.43314	0	0	0.36672
V288	0.04783	7e-04	0.07092	0	0	0.19175	0	0.6888	0	0
V289	0.07082	0.09242	0.71156	0	0.08188	0	0	0.03019	0	0.01313
V290	0.0244	0.00641	0.1856	0	0	0.33244	0.43627	0.01422	0	0.00064
V291	0.78086	0	0.12213	0	0.00037	0.07507	0	0.0116	4e-04	0.00958
V292	0.06169	0	0.55692	0	0	0.36971	0	0.01168	0	0
V293	0.10455	0	0.81928	0	0	0	0	0.07434	0	0.00184
V294	0.06671	0.1408	0.19166	0	0.01851	0.00779	0.04303	0.01653	0.51497	0
V295	0.08322	0.00781	0.7425	0	0.00731	0.01032	0	0.10799	0	0.04085
V296	0.02277	0.01214	0.174	0.06632	0.1994	0.0017	0	0.13015	0.39351	0
V297	0.19305	0.02097	0.04682	0	0.1654	0.00261	0.03271	0.01406	0	0.52438
V298	0	0.01289	0.12791	0.75654	0	0.01177	0.01336	0.01285	0.06352	0.00116
V299	0.28854	0	0.01191	0	0.10556	0.57325	0	0	0	0.02073
V300	0.02129	0	0.16746	0.11874	0.1563	0	0	0.53621	0	0
V301	0.05205	0	0.06549	0	0	0	0	0.88246	0	0
V302	0.20201	0	0.13815	0	0	0	0	0.65984	0	0
V303	0.02111	0.42906	0.14447	0	0.09206	0.31044	0	0.00056	0	0.0023
V304	0.12944	0	0.04637	0	0	0	0	0.82419	0	0
V305	0.05233	0	0.46134	0	0.3492	0.05977	0	0.02189	0	0.05547
V306	0.00058	0.0043	0.05648	0.33597	0	0.4741	0	0.06485	0.06372	0
V307	0.00333	0.1079	0.06983	0	0.81051	0	0	0.00475	0	0.00368
V308	0.01639	0.67613	0.04024	0	0.1787	0.02513	0.01689	0.03992	0	0.0066
V309	0.00464	0.14148	0.06405	0	0.75974	0	0.00043	0.00409	0.02112	0.00446
V310	0.2116	0.02619	0.06614	0	0.51291	0.01813	0	0.11451	0	0.05052
V311	0.89258	0	0	0	0	0	0	0.09835	0	0.00906
V312	0.02826	0	0.1819	0	0.07471	0	0	0.23529	0	0.47984
V313	0.02334	0	0.02944	0	0	0.47378	0	0.43852	0	0.03492
V314	0.1167	0.25424	0.28071	0	0.31536	0.02079	0.00381	0.00839	0	0
V315	0.06379	0	0.52412	0	0	0.06186	0.33617	0.01406	0	0
V316	0.01608	0	0.0144	0	0	0.80932	0	0.1485	0	0.0117
V317	0	0	0.16872	0.00137	0.12949	0.03233	0.15038	0.00084	0	0.51687
V318	0.04369	0.38665	0.36438	0	0.10869	0.01567	0.07064	0.01029	0	0
V319	0.01569	0	0.00379	0	0.04752	0.14711	0.58898	0	0	0.19691
V320	0.05751	0	0.77903	0.11714	0	0.00175	0.01861	0.02595	0	0
V321	0.04595	0	0.00161	0	0	0.44404	0	0	0.50841	0
V322	0.00133	0	0.28092	0	0.07428	0.11974	0.02728	0.0026	0	0.49385
V323	0	0.00323	0.09854	0.65169	0	0.14364	0	0.03313	0.01351	0.05626
V324	0.24159	0	0.01497	0	0	0.30165	0	0.04223	0.39956	0
V325	0.02538	0.0075	0.01306	0.00654	0	0.14625	0.74185	0.04223	0.01718	0
V326	0.07977	0	0.89801	0	0	0	0	0.02222	0	0
V327	0.00246	0.01673	0.01357	0	0.07817	0.84643	0	0.04264	0	0
V328	0.09664	0.0478	0.19209	0	0.00903	0	0	0.65443	0	0
V329	0.01332	0.68592	0	0	0.18049	0.00793	0.08639	0.02594	0	0
V330	0.04794	0	0.14518	0	0	0	0	0.80688	0	0
V331	0.01975	0	0.05899	0	0.0731	0	0	0.36036	0.09412	0.39367
V332	0.0251	0.01679	0.12585	0.03453	0.70694	0.02774	0	0.06304	0	0
