Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V265	0.01306	0.24596	0.07209	0.28353	0.12131	0.0507	0.11283	0	0.01432	0.08621
V266	0.03838	0.53124	0.09518	0	0.22282	0	0.00929	0.03354	0.06955	0
V267	0	0.16695	0.06814	0.01218	0.23664	0.01059	0.00052	0	0	0.50498
V268	0.00751	0.19206	0.05052	0.11198	0.56433	0.00032	0.02109	0.02424	0.02125	0.0067
V269	0.02523	0	0.34437	0.54313	0	0	0.02973	0.00967	0.04788	0
V270	0.02428	0	0.02929	0	0.92548	0	0.0048	0.01615	0	0
V271	0.06463	0	0.18415	0	0.02924	0.0109	0.0352	0	0.67589	0
V272	0.03082	0.11188	0.0743	0	0.07215	0.15274	0.02818	0.24762	0.2361	0.04621
V273	0	0	0.05085	0.1821	0.05708	0.64024	0.03622	0	0.03132	0.00218
V274	0.07139	0	0.12601	0.00273	0.13633	0.17718	0.00708	0.0713	0.01146	0.39652
V275	0.00188	0.04023	0.03958	0	0.71318	0.05675	0.00599	0.01349	0	0.1289
V276	0.00363	0.07559	0.09482	0.38952	0.09491	0.01959	0.11176	0.02121	0.13681	0.05215
V277	0.0505	0.15953	0.48974	0.19064	0.07142	0	0.01106	0.0125	0.0146	0
V278	0.11389	0.01053	0.1098	0	0.19005	0	0.00041	0	0	0.57531
V279	0.00304	0.10791	0.07373	0.27606	0.30668	0.04919	0.17439	0.00012	0.00888	0
V280	0.08396	0	0.04842	0.04967	0.1514	0.31496	0.192	0.12396	0.02806	0.00756
V281	0	0.02285	0.03715	0.00077	0.04433	0.73094	0.03799	0.01091	0.03316	0.0819
V282	0	0.01015	0.12535	0.73432	0	0	0.04161	0.03066	0.0579	0
V283	0.07431	0	0.06407	0.05093	0.47965	0.03933	0.01476	0.0358	0.24117	0
V284	0.01324	0	0.28668	0	0.15871	0	7e-05	0.01143	0	0.52987
V285	0.01505	0.09499	0.03398	0	0.12006	0.00408	0.03989	0.41948	0.00725	0.26523
V286	0.01349	0	0.10605	0.02742	0.08278	0.47878	0.02264	0.00067	0.00119	0.26697
V287	0.00854	0.00412	0.06289	0	0.11197	0.10795	0.34138	0.00032	0.01458	0.34825
V288	0.02325	0.01596	0.02054	0	0	0.22424	0.02112	0.68066	0.01424	0
V289	0.07888	0.11355	0.64357	0	0.12657	0	0	0.01262	0.00686	0.01795
V290	0.00896	0.01774	0.20203	0	0	0.34518	0.35462	0.01328	0.0451	0.01309
V291	0.78268	0	0.07456	0.0492	0.01089	0.0677	0.0051	0.00121	0.00866	0
V292	0.0652	0	0.51512	0	0	0.38301	0.0106	0.00111	0.02495	0
V293	0.11489	0	0.80095	0	0	0	0	0.05808	0.01577	0.01031
V294	0.06799	0.15695	0.18082	0.00821	0.07285	0.0083	0.05258	0.011	0.4413	0
V295	0.08911	0.02631	0.68339	0	0.03032	0.02133	9e-04	0.09349	0.01154	0.04361
V296	0.02163	0	0.11285	0.1191	0.2581	0.00812	0.03202	0.13819	0.30999	0
V297	0.20939	0.03086	0.05407	0	0.222	0.00461	0.03602	0.0105	0	0.43256
V298	0	0.00843	0.1565	0.71947	0	0.0088	0.04984	0.00717	0.04979	0
V299	0.30416	0	0.00435	0	0.11358	0.52926	0.01729	0.00101	0.01288	0.01747
V300	0.00717	0	0.05463	0.1795	0.16714	0.00652	0.03019	0.55485	0	0
V301	0.02105	0	0.01146	0	0	0.00568	0.01417	0.94765	0	0
V302	0.20518	0	0.07675	0	0	0.00162	0.0058	0.71066	0	0
V303	0.02143	0.41115	0.10297	0	0.16483	0.27093	0.01231	0.00139	0.00745	0.00753
V304	0.11007	0	0	0	0	0.00465	0.01718	0.85188	0.01622	0
V305	0.06219	0	0.39983	0	0.40429	0.0664	0.0026	0.01349	0	0.05121
