Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V233	0.02336	0.02185	0.02792	0.01118	0.63431	0	0.01273	0	0.26865	0
V234	0.01206	0.02892	0	0	0.20591	0	0.11643	0.62721	0.00773	0.00174
V235	0	0.02539	0.35852	0	0	0	0.00467	0.61143	0	0
V236	0	0.03168	0.25974	0.29144	0.00059	0.34896	0.0338	0	0.03379	0
V237	0.02063	0.02669	0.45953	0.12066	0.31476	0.01945	0.00671	0.02642	0.00515	0
V238	0	0.0411	0.28453	0	0	0	0.00099	0.67339	0	0
V239	0.00673	0.1163	0.05803	0.61055	0.08564	0.01397	0.02577	0	0.01561	0.06741
V240	0.07296	0.0522	0.04047	0	0.03899	0.312	0.39536	0	0.06633	0.0217
V241	0.16128	0.0258	0.04023	0.73274	0.0114	0.01883	0.00224	0.00472	0	0.00277
V242	0.01968	0.03264	0.04584	0.03955	0	0	0.03533	0	0.82697	0
V243	0.01025	0.03031	0.03881	0.13852	0	0.05094	0.05576	0	0.62366	0.05175
V244	0.01734	0.04767	0.4784	0	0	0.01962	0.30992	0.06487	0.06218	0
V245	0.15117	0.11824	0.20158	0	0.01231	0.45292	0.03798	0.01998	0.00583	0
V246	0.00352	0.22144	0.06207	0	0.08437	0.03555	0.46821	0	0.12468	0.00016
V247	0	0.04539	0.91897	0	0.00203	0	0.014	0	0.01961	0
V248	0.50285	0.06274	0	0	0.0161	0.00892	0.09887	0.30271	0.00781	0
V249	0.00403	0.0302	0.7549	0	0.11331	0	0.01131	0	0.02813	0.05812
V250	0	0.04712	0.00494	0.34582	0.00469	0.21804	0.02057	0.35076	0	0.00806
V251	0.59846	0.12532	0	0	0.12246	0	0.00665	0.08353	0.06242	0.00116
V252	0.0589	0.40199	0.03726	0.03608	0.09169	0.24462	0.02453	0.08832	0.01444	0.00218
V253	0	0.02533	0.33287	0	0	0.05394	0.033	0	0.55487	0
V254	0.02615	0.02482	0.04073	0.0206	0.84565	0	0.00379	0	0.00492	0.03334
V255	0.03416	0.02008	0.01544	0	0.9182	0	0.00778	0	0.00433	0
V256	0	0.03597	0.07265	0.85485	0.00067	0.02732	0.00358	0	0	0.00497
V257	0.37607	0.01968	0.45623	0	0	0.12275	0.02528	0	0	0
V258	0.02527	0.0203	0.02419	0	0.83628	0	0.0115	0	0.00856	0.0739
V259	0.04263	0.01526	0	0.08472	0.10883	0	0.00658	0.74197	0	0
V260	0.00014	0.11566	0	0.00408	0	0	0	0.87417	0.00596	0
V261	0.22366	0.05337	0.00686	0	0.02001	0.30032	0.25758	0	0.12688	0.01133
V262	0	0.34297	0.14596	0	0.10049	0.34295	0.0269	0.00266	0.01638	0.02169
V263	0.47389	0.31373	0.00729	0	0.12401	0	0.04052	0	0.01163	0.02892
V264	0.00722	0.02493	0.04919	0.60644	0.29148	0.0049	0.01407	0	0	0.00177
V265	0.00995	0.23095	0.06491	0.36901	0.08091	0.02391	0.10414	0	0.03384	0.08236
V266	0.00762	0.51389	0.18491	0	0.1327	0	0.015	0.01395	0.13194	0
V267	0	0.1688	0.08976	0.00483	0.21358	0.00091	0.00888	0	0.03807	0.47516
V268	0.00959	0.19252	0.05335	0.1293	0.54013	0	0.0126	0	0.05668	0.00584
V269	0.00796	0.0337	0.29491	0.62993	0.00717	0	0.00531	0	0.02102	0
V270	0.05097	0.02082	0.01447	0	0.90449	0	0.00374	0	0.00551	0
V271	0.02709	0.03869	0.18372	0	0.01401	0	0.04752	0	0.68897	0
V272	0.00353	0.12424	0.07637	0	0.02003	0.12476	0.03135	0.29331	0.28139	0.045
V273	0	0.02735	0.02647	0.24054	0.09106	0.5597	0.04263	0	0.01226	0
V274	0.0613	0.03153	0.11697	0.00243	0.13798	0.14339	0.01582	0.06184	0.05711	0.37165
V275	0.01263	0.07854	0.03098	0	0.71054	0.0374	0.00465	0	0.00447	0.12078
V276	0.00147	0.09259	0.05192	0.48252	0.08067	0	0.08948	0	0.15148	0.04986
V277	0.00093	0.16607	0.52085	0.24993	0.04284	0	0.00821	0	0.01116	0
V278	0.10568	0.05054	0.10875	0	0.19119	0	0.0131	0	0.03613	0.49461
V279	0.01099	0.12452	0.05129	0.32997	0.29893	0.01203	0.15252	0	0.01976	0
V280	0.09074	0.0378	0.02508	0.06501	0.18339	0.23742	0.1938	0.13423	0.03067	0.00185
V281	0	0.05097	0.02705	0	0.06611	0.68373	0.0606	0	0.03208	0.07947
V282	0	0.03782	0.07093	0.84816	0.00219	0	0.0021	0.00536	0.0285	0.00494
V283	0.07383	0.0183	0.03808	0.05113	0.50222	0.02414	0.01313	0.00679	0.27238	0
V284	0	0.03419	0.29618	0	0.167	0	0.013	0	0.0331	0.45652
V285	0	0.10198	0.02646	0	0.0776	0	0.036	0.47142	0.05124	0.2353
V286	0.00793	0.02418	0.10001	0.03478	0.11128	0.40823	0.03684	0	0.02145	0.25531
V287	0.01623	0.05542	0.05986	0	0.13496	0.03482	0.32269	0	0.07332	0.3027
V288	0.00148	0.02532	0	0	0	0.16838	0.01043	0.79439	0	0
V289	0	0.13425	0.73709	0	0.09808	0	0.00922	0	0.009	0.01236
V290	0	0.06448	0.23351	0	0.01779	0.24884	0.37983	0.00233	0.04956	0.00367
V291	0.79732	0.0201	0.04263	0.04732	0.02556	0.04831	0.0161	0	0	0.00265
V292	0	0.02344	0.60982	0	0	0.33394	0.03065	0	0.00215	0
V293	0.00932	0.03059	0.88963	0	0.00388	0	0.01111	0.0436	0.00585	0.00602
V294	0.03272	0.16879	0.20892	0.00146	0.0241	0	0.06473	0	0.49928	0
V295	0	0.06134	0.78814	0	0.0015	0.0108	0.01257	0.08976	0	0.03588
V296	0.00566	0.03348	0.08353	0.14495	0.2482	0	0.02463	0.12902	0.33054	0
V297	0.20626	0.06514	0.04768	0	0.22084	0	0.04623	0	0.02586	0.38798
V298	0	0.03634	0.10259	0.83409	0	0	0.01088	0	0.0161	0
V299	0.32099	0.01875	0	0	0.15498	0.46121	0.03231	0	0	0.01176
V300	0	0.01726	0.00522	0.22445	0.15311	0	0.00563	0.59331	0	0.00103
V301	0.0018	0.0185	0	0.02111	0	0	0	0.95858	0	0
V302	0.16231	0.01573	0.05322	0	0	0	0	0.76875	0	0
V303	0	0.40479	0.18107	0	0.09952	0.2618	0.02393	0	0.02847	0.00043
V304	0.07786	0.00957	0	0	0	0	0	0.9101	0.00248	0
V305	0.02205	0.02152	0.4248	0	0.42578	0.04763	0.00801	0	0.00661	0.0436
V306	0	0.02917	0.01499	0.40677	0	0.39728	0.03838	0.05976	0.05365	0
V307	0.0289	0.09561	0.03022	0	0.83013	0	0.00463	0	0.01051	0
V308	0	0.62907	0.09406	0	0.1794	0.0178	0.01895	0.01705	0.0402	0.00346
V309	0.02557	0.11836	0.02528	0	0.77109	0	0.00552	0	0.05418	0
V310	0.23403	0.04217	0.00428	0	0.56854	0.01412	0.00272	0.09629	0.00384	0.03402
V311	0.90257	0.02461	0	0	0.00705	0	0.0099	0.05587	0	0
V312	0	0.03264	0.15087	0	0.11374	0	0.013	0.25233	0.05564	0.38178
