CD56NK	CD4MemoryT	CD19B	CD14
V86	0.0481	0.0303	0.86687	0.05473
V87	0.02994	0.85345	0.03637	0.08024
V88	0.15097	0.02887	0.21307	0.60708
V89	0.01659	0.00044	0.14951	0.83346
V90	0.02246	0.92548	0.03856	0.0135
V91	0.03009	0.77566	0.15924	0.03502
V92	0.48624	0.01151	0.33415	0.16811
V93	0.87324	0.01676	0	0.11001
V94	0.01207	0.38128	0.01121	0.59544
V95	0.26824	0.41567	0.12692	0.18917
V96	0.057	0.05741	0.01565	0.86994
V97	0.73904	0.08539	0.17114	0.00443
V98	0.7069	0.28015	0	0.01295
V99	0.84021	0.03885	0.11628	0.00466
V100	0.08531	0.01687	0.8689	0.02892
V101	0.01865	0.01311	0.00915	0.95909
V102	0.93788	0.04653	0.00154	0.01404
V103	0.01105	0.01769	0.06216	0.9091
V104	0.02311	0.96854	0.00282	0.00552
V105	0.05171	0.93552	0.00778	0.00499
V106	0.12374	0.53372	0.29391	0.04864
V107	0.20823	0.17542	0.55261	0.06374
V108	0.1543	0.77338	0.07231	0
V109	0.01269	0.12031	0.55226	0.31474
V110	0.05009	0.90204	0.02462	0.02325
V111	0.93458	0.0101	0.04939	0.00593
V112	0.12322	0.03368	0.36915	0.47395
V113	0.17307	0.06423	0.13352	0.62918
V114	0.21702	0.02105	0.0539	0.70802
V115	0.00596	0.79402	0.19552	0.0045
V116	0.14593	0.2891	0.33647	0.22851
V117	0.71028	0.22678	0.0206	0.04233
V118	0.15683	0.55172	0.02034	0.27111
V119	0.09433	0.04058	0.03165	0.83344
V120	0.08526	0.04944	0.84836	0.01694
V121	0.61645	0.09444	0.06626	0.22285
V122	0.96381	0.01547	0.00644	0.01428
V123	0.00465	0.45547	0.02735	0.51253
V124	0.67412	0.26298	0	0.0629
V125	0.42069	0.41046	0.14649	0.02235
V126	0.0312	0.09592	0.03178	0.8411
V127	0.14897	0.02204	0.20239	0.6266
V128	0.02491	4e-04	0.07687	0.89782
V129	0.62755	0.2079	0.13156	0.03299
V130	0.00591	0.69518	0.29454	0.00438
V131	0.02118	0.88917	0	0.08965
V132	0.94821	0.01282	0.01659	0.02238
V133	0.93444	0.01818	0.03398	0.0134
V134	0.10076	0.34624	0.0967	0.45631
V135	0.06514	0.00436	0.13187	0.79863
V136	0.23188	0.35087	0.00365	0.4136
V137	0.69553	0.02466	0.20295	0.07686
V138	0.21698	0.37656	0.14532	0.26114
V139	0.36624	0.16674	0.15872	0.3083
V140	0.02355	0.05095	0.03452	0.89099
V141	0.06184	0.11924	0.50235	0.31657
V142	0.82173	0.01209	0.16619	0
V143	0.43962	0.2201	0.04604	0.29423
V144	0.15224	0.10847	0.12763	0.61166
V145	0	0.80022	0.19502	0.00476
V146	0.04542	0.00201	0.02104	0.93153
V147	0.92567	0.02253	0.01043	0.04137
V148	0.13268	0.04717	0.5365	0.28365
V149	0.27944	0.52844	0.1887	0.00342
V150	0.0921	0.22226	0.57934	0.10631
V151	0.20646	0.61872	0.0208	0.15402
V152	0.24866	0.43801	0.18935	0.12398
V153	0.10011	0.75063	0.01025	0.13902
V154	0.2637	0.46275	0.23894	0.0346
V155	0.51915	0.11419	0.24665	0.12002
V156	0.03342	0.10987	0.68089	0.17582
V157	0.32131	0.1215	0.26938	0.28781
V158	0.01788	0	0.01928	0.96284
V159	0.89233	0.05643	0	0.05124
V160	0.68179	0.00372	0.04211	0.27237
V161	0.18305	0.00055	0.02005	0.79635
V162	0.05726	0.24083	0.05529	0.64662
V163	0.09202	0.47009	0.1363	0.30159
V164	0.34768	0.27092	0.07807	0.30333
V165	0.01013	0.20678	0.00096	0.78213
V166	0.01015	0.05835	0.04729	0.88421
V167	0.30983	0	0.0037	0.68647
V168	0.29708	0.57753	0.05679	0.0686
V169	0.16436	0.02803	0.02373	0.78387
V170	0.10169	0.00974	0.45602	0.43255
V171	0.14272	0.22619	0.57942	0.05166
V172	0.76051	0.01077	0.22353	0.00519
V173	0.02404	0.09702	0.02634	0.8526
V174	0.01543	0.11385	0.05064	0.82008
V175	0.0655	0.00893	0.75502	0.17056
V176	0.0056	0.84899	0.14087	0.00454
V177	0.00627	0.97826	0	0.01547
V178	0.00427	0.74017	0.00033	0.25523
V179	0.15162	0.00364	0.31568	0.52906
V180	0.02493	0.91555	0.05951	0
V181	0.17412	0.10387	0.50681	0.21521
V182	0.33696	0.1552	0.43367	0.07417
V183	0.18102	0.81265	0.00183	0.00449
V184	0.97523	0.01916	0.00481	0.00081
V185	0.5895	0.40055	0.00587	0.00408
V186	0.11911	0.48036	0.23301	0.16751
V187	0.96013	0.01633	0.01748	0.00605
V188	0.04872	0.17856	0.00038	0.77234
V189	0.80772	0.01693	0.00863	0.16672
V190	0.70872	0.01419	0.27201	0.00508
V191	0.20897	0.18787	0.55225	0.05092
V192	0.30567	0.44099	0.03295	0.2204
V193	0.63378	0.02123	0.19619	0.14881
V194	0.03162	0.94246	0.00201	0.02392
V195	0.01273	0.02732	0.95103	0.00892
V196	0.01312	0.04199	0.01056	0.93434
V197	0.37643	0.02912	0.0152	0.57925
V198	0.06425	0.52247	0.33884	0.07444
V199	0.14638	0.00921	0.1311	0.71331
V200	0.12038	0.52756	0.00843	0.34363
V201	0.09346	0.55567	0.15899	0.19188
V202	0.01485	0.01162	0.7359	0.23763
V203	0.17747	0.43857	0.36006	0.0239
V204	0.00538	0.47534	0.00092	0.51836
V205	0.01954	0.0449	0.91735	0.01821
V206	0.05071	0.08093	0.86141	0.00695
V207	0.1144	0.13991	0.03554	0.71015
V208	0.28627	0.05053	0.64826	0.01494
V209	0.3098	0.44626	0.04799	0.19595
V210	0.08168	0.79358	0.06719	0.05754
V211	0.38185	0.0059	0.0213	0.59095
V212	0.56186	0.02931	0.38537	0.02346
V213	0.64043	0.01774	0.07995	0.26188
V214	0.32844	0.12257	0.12771	0.42128
V215	0.25971	0.06196	0.01136	0.66696
V216	0.03198	0	0.01764	0.95038
V217	0.03929	0.47355	0.19685	0.29032
V218	0.09156	0.41874	0.13503	0.35467
V219	0.09914	0.60694	0.00404	0.28988
V220	0.00422	0.81126	0.00073	0.18379
V221	0.78702	0.00768	0	0.2053
V222	0.33918	0.10492	0.32302	0.23287
V223	0.00685	0.11519	0.77058	0.10738
V224	0.96783	0.01667	0.01492	0.00058
V225	0.05182	0.9049	0.03893	0.00435
V226	0.34798	0.06679	0.57097	0.01426
V227	0.82129	0.01023	0.15543	0.01306
V228	0.79991	0.05072	0.04358	0.10579
V229	0.01964	0.02038	0.92915	0.03083
V230	0.0164	0.01101	0.01757	0.95502
V231	0.01282	0.21963	0.07961	0.68794
V232	0.03731	0.60971	0	0.35298
V233	0.59593	0.06505	0.16199	0.17703
V234	0.03163	0.93567	0.01897	0.01373
V235	0.42261	0.04605	0.49503	0.03631
V236	0.04621	0.05067	0.79625	0.10687
V237	0.13585	0	0.0217	0.84245
V238	0.13424	0.57507	0.23101	0.05968
V239	0.05586	0.34236	0.01012	0.59166
V240	0.53628	0.02646	0.37968	0.05758
V241	0.01739	0.01188	0.87665	0.09407
V242	0.12835	0.79021	0.06895	0.0125
V243	0.26625	0.02902	0.60353	0.1012
V244	0.22331	0.008	0.65523	0.11346
V245	0.63127	0.27109	0.03248	0.06517
V246	0.05978	0.13308	0.77946	0.02768
V247	0.18925	0.02328	0.78742	5e-05
V248	0.01906	0.01313	0.03255	0.93526
V249	0.00228	0.03097	0.87201	0.09473
V250	0.80289	0.01132	0.18065	0.00514
V251	0.94862	0.04327	0.00196	0.00614
V252	0.00724	0.86573	0.12703	0
V253	0.35047	0.04403	0.12347	0.48203
V254	0.00576	0.95659	0.0325	0.00515
V255	0.04008	0.91475	0	0.04517
V256	0.19209	0.19267	0.49734	0.1179
V257	0.43296	0.07258	0.19352	0.30094
V258	0.18853	0.24424	0.39513	0.17209
V259	0.03356	0.29233	0.62181	0.0523
V260	0.00254	0.29358	0.69778	0.0061
V261	0.6391	0.01933	0.15761	0.18395
V262	0.07766	0.02968	0.01214	0.88052
V263	0.01414	0.96083	0	0.02503
V264	0.15731	0.01997	0.3666	0.45612
V265	0.02492	0	0.09753	0.87755
V266	0.66013	0.33746	0.00241	0
V267	0	0.13034	0.22542	0.64424
V268	0.3594	0.01063	0.10461	0.52537
V269	0.00562	0.57967	0.35369	0.06103
V270	0.68075	0.01664	0.20297	0.09964
V271	0.8148	0.05085	0.0189	0.11545
V272	0.04804	0.82015	0.00523	0.12658
V273	0.04335	0.00668	0.02607	0.9239
V274	0.72189	0.00377	0.14468	0.12967
V275	0.00548	0.03003	0.95495	0.00954
V276	0.50808	0.30503	0.00359	0.1833
V277	0.02862	0.15269	0.11935	0.69935
V278	0.02939	0.02893	0.22617	0.71551
V279	0.71079	0.0407	0.08097	0.16754
V280	0.01788	0	0.01928	0.96284
V281	0.53762	0.01763	0.10405	0.3407
V282	0.05786	0.05153	0.81029	0.08031
V283	0.20881	0.56686	0.04133	0.18299
V284	0.02302	0.9332	0.03912	0.00466
V285	0.08367	0.02242	0.89325	0.00066
V286	0.25075	0.54742	0.08153	0.12029
V287	0.09109	0.87952	0.00631	0.02308
V288	0.01195	0.24595	0.37754	0.36455
V289	0.31231	0.19644	0.39035	0.1009
V290	0.83672	0.15589	0.00739	0
V291	0.54153	0.05473	0.39051	0.01323
V292	0.92684	0.0126	0	0.06056
V293	0.32818	0.01167	0.6105	0.04965
V294	0.07463	0.3056	0	0.61977
V295	0.01311	0.12484	0.14461	0.71744
V296	0.19225	0.09911	0.59063	0.11802
V297	0.06029	0	0.04763	0.89208
V298	0.33671	0.08586	0.56327	0.01416
V299	0.05673	0.21461	0.00753	0.72113
V300	0.0037	0.01182	0.17446	0.81002
V301	0.12485	0.08974	0.62481	0.16059
V302	0.66701	0.3201	0	0.01289
V303	0	0.62384	0.33962	0.03654
V304	0.05311	0.01626	0.7051	0.22553
V305	0.11802	0.12663	0.41383	0.34152
V306	0.83939	0.07663	0.03206	0.05192
V307	0.01391	0.96397	0.00765	0.01448
V308	0.22945	0.19351	0.25485	0.32219
V309	0.31648	0.26566	0.01363	0.40423
V310	0.06785	0.26275	0.11218	0.55723
V311	0.53142	0.46295	0.00143	0.0042
V312	0.09447	0.76976	0.11264	0.02313
V313	0.00594	0.07055	0.0146	0.90892
V314	0.01098	0.42809	0.07944	0.48149
V315	0.11176	0.59772	0.0203	0.27022
V316	0.3276	0.10645	0.34497	0.22098
V317	0.07879	0.68721	0.02766	0.20634
V318	0.02723	0.49787	0.00447	0.47043
V319	0.05912	0.0463	0.85278	0.0418
V320	0.0773	0.11844	0.62884	0.17543
V321	0.64996	0.34756	0.00248	0
V322	0.17583	0.26969	0.0473	0.50719
V323	0.04081	0.00472	0.06048	0.89399
V324	0.69924	0.23228	0.04674	0.02174
V325	0.31261	0.64716	0.03667	0.00356
V326	0	0.51489	0.06294	0.42218
V327	0.01536	0.09655	0.07204	0.81606
V328	0.04296	0.01555	0.70208	0.2394
V329	0.14979	0.07151	0.12629	0.65241
V330	0.38421	0.00632	0.27808	0.33139
V331	0.30712	0.05521	0.02648	0.61118
V332	0.00878	0.02272	0.1347	0.83379
V333	0.45255	0.05345	0.34629	0.14771
V334	0.34893	0.0056	0.2978	0.34767
V335	0.02239	0.32255	0.48154	0.17353
V336	0.16808	0.69478	0.01002	0.12712
V337	0.30493	0.40197	0.25833	0.03477
V338	0	0.99049	0.00335	0.00617
V339	0.13686	0.01521	0.8406	0.00733
V340	0.05161	0.19849	0.48833	0.26157
V341	0.01764	0.0122	0.04348	0.92668
V342	0.25653	0.00647	0.56057	0.17643
V343	0.96781	0.02334	0.00228	0.00656
V344	0.71697	0.1355	0.14752	0
V345	0.01683	0.03308	0.94917	0.00092
V346	0.21766	0.07825	0.23213	0.47197
V347	0.03291	0.00021	0.08933	0.87756
V348	0.04952	0.65364	0.10965	0.18718
V349	0.37177	0.13858	0.35064	0.13901
V350	0.02474	0.83129	0.14397	0
V351	0.01343	0.01228	0.31867	0.65563
V352	0.04656	0.01508	0.83215	0.10621
V353	0.88857	0.02051	0.01975	0.07117
V354	0.04083	0.72331	0.18858	0.04727
V355	0.28208	0.05448	0.41508	0.24836
V356	0.02489	0.00494	0.06822	0.90194
V357	0.10477	0.29633	0.2357	0.3632
V358	0.51985	0.07341	0.0306	0.37614
V359	0.53592	0.03591	0.01847	0.4097
V360	0.56433	0.41299	0.01055	0.01213
V361	0	0.4747	0.52006	0.00524
V362	0	0.9854	0.00875	0.00585
V363	0.16834	0.08685	0.42045	0.32436
V364	0.16248	0.04536	0.66068	0.13147
V365	0.22195	0.01105	0.00846	0.75855
V366	0.06891	0.67718	0.0568	0.19711
V367	0.5428	0.105	0	0.3522
V368	0.0804	0.74388	0.05726	0.11845
V369	0.01516	0.41995	0.55982	0.00507
V370	0.32263	0.26298	0.37881	0.03558
V371	0.181	0.72381	0.01618	0.07901
V372	0.13421	0.02674	0.08452	0.75452
V373	0.07153	0.1038	0.41708	0.40759
V374	0.80878	0.01661	0.17461	0
V375	0.0316	0.01601	0.1021	0.85029
V376	0.02459	0.01125	0.06799	0.89618
V377	0.75545	0.00278	0.00407	0.2377
V378	0.00655	0.0127	0.32687	0.65388
V379	0.30116	0.14982	0.00444	0.54458
V380	0.12627	0.04151	0.15057	0.68166
V381	0.73068	0.00927	0.06407	0.19599
V382	0.08767	0.02797	0.87699	0.00738
V383	0.82609	0.00844	0.03079	0.13468
V384	0.54923	0.05348	0.09871	0.29857
V385	0.87222	0.0152	0.05115	0.06143
V386	0.26422	0.00504	0.1045	0.62624
V387	0.61842	0.12141	0.15663	0.10354
V388	0.3829	0.30083	0.11601	0.20027
V389	0.41576	0.50254	0.00438	0.07733
V390	0.32071	0.24972	0.42549	0.00407
V391	0.37437	0.07212	0.00935	0.54416
V392	0.43123	0.18497	0.13143	0.25236
V393	0.29208	0.20051	0.3115	0.19592
V394	0.07592	0.17147	0.07881	0.6738
V395	0.21753	0.36834	0.1661	0.24803
V396	0.00606	0.96696	0.00243	0.02455
V397	0.81379	0.06984	0.07438	0.042
V398	0.42823	0.10023	0.06672	0.40482
V399	0.19194	0.55389	0.11935	0.13482
V400	0	0.53043	0.04163	0.42794
V401	0.03495	0.13557	0.72231	0.10717
V402	0.81225	0.16393	0.02383	0
V403	0.01865	0.00662	0.04998	0.92475
V404	0.09111	0.17434	0.60026	0.13429
V405	0.18868	0.01434	0.12362	0.67336
V406	0.64971	0.22092	0.00846	0.12091
V407	0	0.99049	0.00335	0.00617
V408	0.08399	0.20997	0.34991	0.35614
V409	0.0112	0.00636	0.01974	0.9627
V410	0.0806	0.87836	0.01804	0.023
V411	0.38496	0.00287	0	0.61217
V412	0.15258	0.05187	0.44673	0.34882
V413	0.04806	0.45333	0.14426	0.35435
V414	0.03093	0.50846	0.29221	0.1684
V415	0.42903	0.01923	0.18545	0.3663
V416	0.01319	0.07508	0.91125	0.00048
V417	0.38385	0.61041	0.0016	0.00414
V418	0.05681	0.06321	0.10112	0.77886
V419	0.01699	0	0.02444	0.95857
V420	0	0.88172	0.00615	0.11213
V421	0.16014	0.02927	0.65305	0.15754
V422	0.03568	0.03276	0.00988	0.92168
V423	0.08531	0.01687	0.8689	0.02892
V424	0.00012	0.03112	0.54998	0.41879
V425	0.05394	0.21894	0.57817	0.14894
V426	0.09208	0.03339	0.78242	0.09212
V427	0.05818	0.3539	0.15156	0.43636
V428	0.07946	0.78056	0.03559	0.10439
V429	0.01655	0	0.02942	0.95403
V430	0.76536	0.14167	0.00878	0.08419
V431	0.16884	0.01551	0.38617	0.42948
V432	0.08486	0.05508	0.03159	0.82847
V433	0.04772	0.69675	0	0.25553
V434	0.2951	0.04824	0.03339	0.62327
V435	0.4743	0.00779	0.08773	0.43019
V436	0.33939	0.0059	0.08123	0.57349
V437	0.19822	0.17833	0.00089	0.62257
V438	0.60064	0.126	0.0187	0.25466
V439	0.02529	0.06121	0.00871	0.90479
V440	0.43563	0.02282	0.01991	0.52165
V441	0.06367	0.10237	0.55836	0.27561
V442	0.31527	0.31045	0.10606	0.26822
V443	0.73696	0.005	0.06374	0.1943
V444	0.01683	0.03308	0.94917	0.00092
V445	0.65474	0.01515	0.29644	0.03367
V446	0.03011	0.8412	0.03622	0.09246
V447	0.65625	0.07409	0.14398	0.12568
V448	0.0147	0.03508	0.14158	0.80864
V449	0.58746	0.02976	0.25429	0.1285
V450	0.14154	0.84976	0.0087	0
V451	0.93083	0.04628	0	0.02289
V452	0.02683	0.00104	0.04989	0.92223
V453	0.83203	0.06076	0.04475	0.06246
V454	0	0.95358	0.03225	0.01417
V455	0.63495	0.02451	0.26172	0.07881
V456	0.34053	0.0963	0.34328	0.21989
V457	0.01151	0.01317	0.01435	0.96096
V458	0.23312	0.17769	3e-04	0.58889
V459	0.01145	0.80455	0.06599	0.11801
V460	0.95559	0.01358	0.01687	0.01397
V461	0.046	0.01335	0.01002	0.93063
V462	0.31092	0.1995	0	0.48957
V463	0.25606	0.46709	0.12769	0.14916
V464	0.46391	0.07215	0	0.46393
V465	0.3968	0.39933	0.01471	0.18916
V466	0.56362	0.15183	0	0.28455
V467	0.32064	0.57701	0.05714	0.04521
V468	0.51305	0.38712	0.03335	0.06648
V469	0.01225	0.12856	0.22771	0.63148
V470	0.56264	0.09782	0.14675	0.19279
V471	0.22983	0.07002	0.02191	0.67824
V472	0.2939	0.28187	0	0.42423
V473	0.09803	0.5744	0.30358	0.02399
V474	0.09378	0	0.0722	0.83402
V475	0.16807	0.35313	0.05466	0.42414
V476	0.13307	0.00396	0.03849	0.82449
V477	0.60731	0.02623	0.16782	0.19863
V478	0.11888	0.54482	0	0.3363
V479	0.01616	0.06907	0.79444	0.12033
V480	0.06566	0.24896	0.02794	0.65744
V481	0.1599	0.01701	0.80639	0.01669
V482	0.73165	0.14039	0.08495	0.04301
V483	0.10352	0.06986	0.04942	0.77719
V484	0.01785	0.03896	0.01942	0.92378
V485	0.10989	0.72178	0.00479	0.16354
V486	0.25565	0.2231	0.09454	0.42671
V487	0.05671	0.02199	0.05884	0.86246
V488	0.0021	0.01164	0.84098	0.14528
V489	0.23566	0.08937	0.6601	0.01487
V490	0.32757	0.27523	0.04596	0.35124
V491	0.44808	0.45286	0.02112	0.07794
V492	0.02242	0.86756	0.10564	0.00438
V493	0.02132	0.00291	0.01101	0.96477
V494	0.20226	0.13515	0.49003	0.17256
V495	0.22847	0.638	0.11085	0.02267
V496	0.26638	0.67874	0	0.05487
V497	0.01328	0.02177	0.95574	0.00921
V498	0.27603	0.07103	0.0328	0.62015
V499	0.64703	0.25304	0.09612	0.00381
V500	0.10582	0.10713	0.73406	0.05299
V501	0.0111	0.00013	0.03161	0.95716
V502	0.58	0.26264	0.12441	0.03295
V503	0.17445	0.06503	0.1525	0.60802
V504	0.22586	0.69111	0.00471	0.07832
V505	0.18659	0.17653	0.21024	0.42664
V506	0.08552	0.22827	0.41197	0.27424
V507	0.62049	0.07753	0.09076	0.21123
V508	0.77731	0.14403	0.0262	0.05246
V509	0.22979	0.04565	0.45957	0.26499
V510	0.23427	0.53702	0.22514	0.00357
V511	0.03697	0.3579	0.02762	0.57751
V512	0.20685	0.0269	0.05407	0.71217
V513	0.0724	0.66291	0.1803	0.08439
V514	0.01538	0.03759	0.00714	0.93989
V515	0.77012	0.04878	0.03029	0.15082
V516	0.91139	0.08264	0	0.00597
V517	0.02997	0.01043	0.1888	0.7708
V518	0.95456	0.03865	0	0.00679
V519	0.02072	0.85412	0.00066	0.1245
V520	0.0206	0.00296	0.53902	0.43742
V521	0.60672	0.03525	0.32394	0.0341
V522	0.00484	0.09838	0.51781	0.37897
V523	0.35133	0.09917	0.21519	0.3343
V524	0.00447	0.80088	0.15942	0.03522
V525	0.22375	0.15843	0.01488	0.60294
V526	0.63559	0.05977	0.05096	0.25369
V527	0.19059	0.01345	0.33204	0.46392
V528	0.08979	0.85441	0	0.05579
V529	0.04716	0.03498	0.1663	0.75157
V530	0.0058	0.18736	0.6595	0.14734
V531	0.01558	0.89282	0.0916	0
V532	0.1479	0.27282	0.01513	0.56414
V533	0.27608	0.32127	0.10625	0.29641
V534	0.00607	0.0095	0.64585	0.33858
V535	0.493	0	0.00527	0.50173
V536	0.17358	0.00014	0.30341	0.52287
V537	0.62326	0.24117	0.12355	0.01202
V538	0.41884	0.03666	0.05794	0.48656
V539	0.26824	0.41567	0.12692	0.18917
V540	0.19771	0.70678	0.05001	0.0455
V541	0.01167	0.45247	0.04136	0.4945
V542	0.17992	0.09435	0.20285	0.52287
V543	0.86349	0.01059	0.00475	0.12117
V544	0.08495	0.0552	0.12567	0.73419
V545	0.33226	0.10766	0.04622	0.51385
V546	0.04231	0.90588	0.04741	0.0044
V547	0.03187	0.67639	0.27854	0.01319
V548	0.15204	0.78269	0.06144	0.00382
V549	0.35738	0.02588	0.60204	0.0147
V550	0.5322	0.01753	0	0.45027
V551	0.17047	0.73936	0.02249	0.06768
V552	0	0.46237	0.00115	0.53648
V553	0.24869	0.13551	0.59007	0.02573
V554	0.04103	0.05166	0.01705	0.89026
V555	0.0822	0.18968	0.28024	0.44788
V556	0.00348	0.02864	0.92365	0.04423
V557	0.79584	0.02233	0.00382	0.17802
V558	0.0578	0.77421	0.01607	0.15191
V559	0.00712	0.83086	0.16201	0
V560	0.69064	0.30443	0	0.00493
V561	0.00548	0.03003	0.95495	0.00954
V562	0.78946	0.00768	0.08727	0.11559
V563	0.26914	0.01287	0.71179	0.00621
V564	0.06089	0.0684	0.85368	0.01703
V565	0.11909	0.23596	0.33112	0.31384
V566	0.6739	0.07489	0	0.25121
V567	0.19991	0.4013	0.01416	0.38464
V568	0.20253	0	0.03563	0.76184
V569	0.63218	0.01872	0	0.34909
V570	0.02302	0.28764	0.59761	0.09173
V571	0.81943	0.10856	0	0.07201
V572	0.46458	0.00781	0.39631	0.1313
V573	0.0485	0.12405	0.00481	0.82265
V574	0.03191	0.81342	0.14173	0.01294
V575	0.01554	0.04985	0.0876	0.847
V576	0.14912	0.81383	0.02435	0.01269
V577	0.02982	0.02177	0.15714	0.79127
V578	0.05273	0.04997	0.63995	0.25734
V579	0.00495	0.90186	0.06973	0.02346
V580	0.12228	0	0.07812	0.79961
V581	0.05151	0.0469	0.0049	0.8967
V582	0.56321	0.11529	0.01843	0.30307
V583	0.00542	0.03004	0.51788	0.44665
V584	0.55991	0.13873	0.2556	0.04575
V585	0.00672	0.00307	0.36387	0.62633
V586	0.24977	0.01125	0.61277	0.12621
V587	0.29158	0.01257	0.65782	0.03804
V588	0.58977	0.02895	0.01301	0.36826
V589	0.04966	0.82675	0.04316	0.08042
V590	0.04303	0.79194	0.16092	0.00411
V591	0.00388	0.01723	0.15066	0.82824
V592	0.17744	0.03731	0.78525	0
V593	0.56824	0.00074	0.14406	0.28696
V594	0.36065	0.28007	0.2999	0.05938
V595	0.02309	0.00888	0.01705	0.95098
V596	0.02683	0.23524	0.17715	0.56079
V597	0	0.59098	0.29745	0.11157
V598	0.01834	0.10897	0.85546	0.01723
V599	0.64448	0.30258	0.02103	0.03192
V600	0.35521	0.4566	0.03321	0.15499
V601	0.13956	0.22608	0.05449	0.57987
V602	0.02406	0.01096	0.01199	0.95299
V603	0.00757	0.30263	0.00794	0.68186
V604	0.5578	0.10319	0.30485	0.03417
V605	0.06222	0.30965	0.35614	0.27199
V606	0.727	0.12923	0.00377	0.14
V607	0.63121	0.00755	0.07894	0.28229
V608	0.21798	0.13497	0.33747	0.30958
V609	0.01947	0.18834	0.18442	0.60777
V610	0.76936	0.01619	0.06442	0.15004
V611	0.24274	0.00054	0.03519	0.72153
V612	0.02608	0.0792	0.80117	0.09354
V613	0.03327	0.34054	0.57437	0.05182
V614	0.75967	0.04815	0.03015	0.16202
V615	0.10509	0.03059	0.00646	0.85786
V616	0.06775	0.68527	0.0275	0.21948
V617	0.5137	0.15255	0.33375	0
V618	0.67378	0.0048	0	0.32142
