B_cells	NK_cells	T_cells_CD4.	Monocytes
V228	0.85791	0.07097	0.00761	0.06351
V229	0	0.04022	0.95978	0
V230	0.02877	0	0	0.97123
V231	0	0.339	0.04486	0.61614
V232	0	0.71636	0	0.28364
V233	0.60705	0.10398	0.16471	0.12425
V234	0	1	0	0
V235	0.36949	0.07901	0.5497	0.00181
V236	0	0.10069	0.84854	0.05077
V237	0.17792	0	0	0.82208
V238	0.07468	0.65334	0.25361	0.01838
V239	0.04135	0.43973	0	0.51892
V240	0.50883	0.04597	0.4235	0.0217
V241	0	0.01645	0.95593	0.02761
V242	0.06376	0.87819	0.05805	0
V243	0.20758	0.06043	0.66975	0.06223
V244	0.16715	0.00024	0.75638	0.07623
V245	0.64	0.33715	0	0.02285
V246	0	0.19319	0.80681	0
V247	0.07945	0.03572	0.88484	0
V248	0.03795	0.00926	0	0.95279
V249	0	0.06752	0.91605	0.01643
V250	0.82751	0	0.17249	0
V251	1	0	0	0
V252	0	0.90103	0.09897	0
V253	0.39777	0.07957	0.11349	0.40917
V254	0	1	0	0
V255	0	1	0	0
V256	0.12722	0.27142	0.53087	0.07049
V257	0.44729	0.12091	0.2006	0.2312
V258	0.13393	0.32979	0.42319	0.1131
V259	0	0.35759	0.64241	0
V260	0	0.31379	0.68621	0
V261	0.67277	0.02898	0.16359	0.13466
V262	0.11109	0.01568	0	0.87323
V263	0	1	0	0
V264	0.1458	0.04665	0.42649	0.38106
V265	0.0401	0	0.0516	0.9083
V266	0.66478	0.33522	0	0
V267	0	0.21808	0.2385	0.54342
V268	0.43082	0.01381	0.089	0.46636
V269	0	0.63264	0.36736	0
V270	0.69888	0.0213	0.22034	0.05949
V271	0.8825	0.04859	0	0.06891
V272	0	0.92843	0	0.07157
V273	0.07031	0	0	0.92969
V274	0.77715	0	0.13699	0.08586
V275	0	0.04034	0.95966	0
V276	0.52786	0.3503	0	0.12183
V277	0.01254	0.25594	0.1037	0.62783
V278	0.01269	0.07228	0.25647	0.65857
V279	0.75776	0.06116	0.06118	0.1199
V280	0.02897	0	0	0.97103
V281	0.60064	0.0255	0.09199	0.28187
V282	0	0.10339	0.86459	0.03202
V283	0.18808	0.67355	0.01271	0.12565
V284	0	0.99591	0.00409	0
V285	0	0.01495	0.98505	0
V286	0.2217	0.63619	0.07179	0.07032
V287	0.02639	0.97361	0	0
V288	0	0.33852	0.40744	0.25404
V289	0.25307	0.27435	0.41671	0.05587
V290	0.87589	0.12411	0	0
V291	0.49067	0.07951	0.42982	0
V292	1	0	0	0
V293	0.27108	0.02462	0.68763	0.01667
V294	0.06931	0.37396	0	0.55672
V295	0	0.21831	0.13519	0.6465
V296	0.12504	0.16363	0.63749	0.07384
V297	0.09216	0	0	0.90784
V298	0.25971	0.12939	0.6109	0
V299	0.05681	0.27666	0	0.66653
V300	0	0.03403	0.17158	0.79439
V301	0.05799	0.15452	0.678	0.10949
V302	0.67642	0.32358	0	0
V303	0	0.65759	0.34241	0
V304	0	0.04523	0.79191	0.16286
V305	0.0767	0.20682	0.45831	0.25816
V306	0.89217	0.09782	0	0.01001
V307	0	1	0	0
V308	0.20729	0.28316	0.27116	0.23839
V309	0.34083	0.33582	0	0.32336
