Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V302	0.00014	0	0.00247	0.4152	0.58219
V303	0.12078	0.15285	0.21259	0.18057	0.3332
V304	0.2123	0	0.75352	0	0.03418
V305	0.22665	0.3044	0.08772	0.1061	0.27513
V306	0.33945	0.62491	0.00056	0.00736	0.02772
V307	0.24679	0	0.27146	0.43386	0.04789
V308	0.25409	0	0.66274	0.05961	0.02356
V309	0.65809	0.05941	0.04676	0.10292	0.13282
V310	0.02829	0.00577	0.00417	0.15206	0.80971
V311	0.00419	0	0.03954	0.84822	0.10805
V312	0.10549	0.2242	0.24436	0.02699	0.39896
V313	0.07451	0.29516	0.01177	0.29863	0.31993
V314	0.07828	0	0.00156	0.38408	0.53607
V315	0.9394	0.00272	0.01128	0	0.04659
V316	0.14403	0.52642	0.23245	0.024	0.0731
V317	0.42092	0.04129	0.50635	0	0.03144
V318	0.8997	0	0.00289	0	0.0974
V319	0.13033	0	0.85323	0.00191	0.01453
V320	0.07365	0	0.00101	0.82121	0.10413
V321	0.16109	0.31232	0.30146	0.17642	0.04871
V322	0.0316	0.21996	0.58047	0.04703	0.12095
V323	0.28151	0.17857	0.43308	0.01356	0.09328
V324	0.03445	0.03435	0.04077	0.79283	0.0976
V325	0.64227	0.09866	0.0808	0.09672	0.08154
V326	0.04407	0	0.05162	0.17476	0.72954
V327	0.35021	0.4649	0.10044	0.01368	0.07077
V328	0.06206	0.28398	0.16385	0.42538	0.06472
V329	0.00475	0.01412	0.41189	0.50186	0.06738
V330	0.0921	0	0.84621	0	0.06169
V331	0.13638	0	0.08756	0.12817	0.64788
V332	0.50096	0.01277	0.44747	0	0.0388
V333	0.43508	0	0.31107	0.14498	0.10887
V334	0.06712	0.24384	0.55918	0.07111	0.05875
V335	0.72615	0.04799	0.0788	0.02505	0.12202
V336	0.19429	0.54057	0.24296	0	0.02218
V337	0.0017	0	0.00983	0.20124	0.78723
V338	0.7321	0.00579	0.14889	0.00846	0.10477
V339	0.23609	0.50794	0.17192	0	0.08405
V340	0.04043	0.14599	0.10937	0.09353	0.61067
V341	0.05501	0.45194	0.42158	0.00399	0.06748
V342	0.3264	0.11405	0.45105	0.09066	0.01785
V343	0.71037	0	0.27843	0	0.0112
V344	0.13522	0.71841	0.03853	0.02167	0.08617
V345	0.22138	0.0378	0.00012	0.28681	0.4539
V346	0.05489	0.29177	0.3185	0.26744	0.0674
V347	0.10758	0.51469	0.02258	0.27989	0.07526
V348	0.02612	0.10345	0.46275	0.23378	0.17389
V349	0.09163	0.26324	0.52855	0.01199	0.10459
V350	0.13258	0.40633	0.08173	0.2132	0.16617
V351	0.19376	0	0.45053	0.30242	0.05329
V352	0.14292	0.50677	0.33297	0	0.01734
V353	0.26711	0.31767	0.03401	0.05588	0.32533
V354	0.58989	0	0.40219	0	0.00793
V355	0.08817	0	0.34671	0.50143	0.06369
V356	0.10432	0	0.83613	0.01178	0.04777
V357	0.05125	0	0.52708	0.04792	0.37375
V358	0.02277	0.02521	0.03245	0.81763	0.10194
V359	0.05376	0.11334	0.00442	0.74395	0.08453
V360	0.72251	0.03972	0.08852	0.12546	0.02379
V361	0.35725	0.46037	0.083	0	0.09937
V362	0.81814	0	0.09145	0	0.09041
V363	0.02853	0.01586	0.00375	0.18907	0.7628
V364	0.05106	0.28884	0.02117	0.40959	0.22934
V365	0	0	0.00808	0.85924	0.13268
V366	0.23305	0	0.61076	0.05456	0.10163
V367	0.24843	0.20167	0.20777	0.15767	0.18445
V368	0.75614	0.07603	0.12029	0	0.04753
V369	0.07879	0.61884	0.22229	0.06395	0.01613
V370	0.02655	0.14422	0.12377	0.3543	0.35116
V371	0.09789	0.84469	0.04422	0	0.0132
V372	0.66801	0.05643	0.1432	0.09061	0.04176
V373	0.15062	0.62777	0.12153	0.07644	0.02365
V374	0.11014	0.01371	0.40102	0.42713	0.048
V375	0.32685	0	0.6009	0.05664	0.0156
V376	0.00441	0	0.39943	0.05163	0.54453
V377	0.11889	0.48861	0.20174	0.15998	0.03078
V378	0.16407	0.52209	0.16648	0.00275	0.14461
V379	0.01948	0	0.10395	0.12696	0.74962
V380	0.01512	0.03162	0.17784	0.49312	0.2823
V381	0.14984	0.03457	0.00211	0.06802	0.74546
V382	0.41887	0	0	0.28411	0.29703
V383	0.02563	0	0.27837	0.62711	0.06889
V384	0.30833	0.025	0.16983	0.39911	0.09774
V385	0.08909	0.08507	0.003	0.07077	0.75208
V386	0.67423	0.0089	0.00079	0.27589	0.04018
V387	0.27945	0.01426	0.00142	0.61044	0.09443
V388	0.09374	0.79775	0.0334	0.05133	0.02378
V389	0.15552	0.738	0.01611	0.02625	0.06411
V390	0.17965	0	0	0.64676	0.17359
V391	0.70645	0.15661	0	0.05854	0.07841
V392	0.93338	0.04062	0.00506	0	0.02094
V393	0.10369	5e-05	0.15484	0.51998	0.22144
V394	0.72445	0.0033	0.02281	0.13768	0.11176
V395	0	0	0.3842	0.54453	0.07127
V396	0.57602	0	0.40962	0	0.01436
V397	0.68029	0.13854	0.03137	0.09218	0.05763
V398	0.05576	0	0.16719	0.62562	0.15143
V399	0.03849	0.01656	0	0.28839	0.65655
V400	0.19627	0.51176	0.15018	0.12196	0.01983
V401	0.34334	0	0.62662	0.01707	0.01297
V402	0.40347	0	0.44984	0.05664	0.09005
V403	0.1522	0.06456	0	0.16545	0.61779
V404	0.00634	0.00923	0.51442	0.37704	0.09297
V405	0.3647	0.25481	0.06874	0.19365	0.11809
V406	0.02769	0	0.94019	0	0.03212
V407	0.8863	0.0394	0.03247	0.02242	0.01941
V408	0.05137	0.37635	0.00534	0.24182	0.32512
V409	0.107	0	0.06099	0.65812	0.17389
V410	0.14149	0.10204	0.32562	0.0619	0.36895
V411	0.0053	0	0	0.09924	0.89546
V412	0.02883	0.12368	0.12834	0.07342	0.64573
V413	0.03688	0.24671	0.15389	0.34541	0.21711
V414	0.04233	0.0817	0	0.45334	0.42264
V415	0.15792	0	0	0.07006	0.77202
V416	0.10902	0.07535	0.01772	0.17662	0.62128
V417	0.00662	0	0.78505	0.12098	0.08735
V418	0.55092	0.38663	0.01836	0.00271	0.04137
V419	0.25068	0.00463	0.01615	0.15027	0.57826
V420	0.22773	0	0.09418	0.08412	0.59396
V421	2e-05	0	0.12376	0.1056	0.77061
V422	0.00977	0	0.05005	0.69759	0.2426
V423	0.3197	0.16677	0.29124	0.17386	0.04843
V424	0	0	0.48881	0.03654	0.47465
V425	0.34742	0.3681	0	0.02069	0.26379
V426	0.24945	0.1835	0.01747	0.42313	0.12645
V427	0.23677	0.60478	0.14308	0	0.01536
V428	0.12967	0.62808	0.0716	0.07766	0.09299
V429	0.15594	0.7523	0.00217	0.05148	0.03812
V430	0.0305	0	0.41625	0.19763	0.35563
V431	0.14053	0.35828	0.1986	0.22383	0.07876
V432	0.32102	0.0476	0.12768	0.32774	0.17597
V433	0.20923	0	0.52884	0.20886	0.05307
V434	0.2733	0.25497	0.37376	0.00682	0.09114
V435	0.58516	0.01724	0.36227	0.01483	0.02051
V436	0.09433	0.57237	0.09785	0.05167	0.18378
V437	0.19415	0.00358	0.02487	0.19512	0.58228
V438	0.1582	0.29389	0.2002	0.25628	0.09142
