Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V269	0.02444	0.00346	0.29385	0.59901	0.02351	0	0.02063	0.00551	0.02959	0
V270	0.02332	0	0.02338	0	0.94609	0	0	0.00518	0	0.00203
V271	0.06825	0	0.18354	0	0.06764	0.01055	0.02869	0	0.64133	0
V272	0.03053	0.12319	0.07478	0.00708	0.07535	0.14626	0.0241	0.25525	0.20968	0.05378
V273	0	0	0.02782	0.20628	0.07637	0.61179	0.05344	0	0.02189	0.0024
V274	0.07929	0.00996	0.11153	0.01412	0.12292	0.16522	0.00691	0.06885	0.01268	0.4085
V275	0.00334	0.0712	0.0343	0	0.70153	0.0502	0.00097	0.00417	0	0.13429
V276	0.01223	0.09067	0.05409	0.42619	0.1051	0.01339	0.10422	0.01954	0.11667	0.05791
V277	0.03302	0.17322	0.48868	0.21614	0.07719	0	0.00607	0.00567	0	0
V278	0.1294	0.02857	0.0996	0	0.16317	0	0	0	0	0.57925
V279	0.00868	0.13362	0.04178	0.30018	0.30333	0.03944	0.17079	0	0	0.00218
V280	0.09089	0.01871	0.02714	0.06585	0.15527	0.29093	0.20099	0.12351	0.01608	0.01064
V281	0.00194	0.02291	0.02879	0.0031	0.05039	0.70813	0.06191	0.0112	0.02673	0.0849
V282	0	0.01573	0.06187	0.79581	0.02322	0	0.02769	0.02852	0.04268	0.00446
V283	0.0786	0	0.04941	0.0635	0.52247	0.03645	0.00777	0.02756	0.21424	0
V284	0.01411	0.00535	0.28477	0	0.14559	0	0	0.00706	0	0.54312
V285	0.01369	0.10638	0.03598	0.00254	0.10467	0	0.0316	0.42443	0.003	0.27772
V286	0.02036	0	0.09188	0.03675	0.08452	0.4542	0.03426	0	0.00138	0.27666
V287	0.02209	0.0443	0.04457	0	0.08161	0.09321	0.34246	0.00269	0.02156	0.34751
V288	0.01319	0.00814	0.01995	0.01446	0.00457	0.21267	0.01664	0.70722	0.00209	0.00107
V289	0.04615	0.12869	0.67724	0	0.12414	0	0	0.00215	0	0.02162
V290	0.00736	0.04758	0.18717	0	0	0.317	0.37911	0.01596	0.03132	0.01449
V291	0.80254	0	0.04605	0.06303	0.0192	0.06159	0.00578	0.00028	0	0.00153
V292	0.04387	0	0.54901	0	0.00021	0.37768	0.02452	0	0.00471	0
V293	0.076	0	0.85176	0	0.00665	0	0	0.05023	0	0.01536
V294	0.07158	0.17703	0.18263	0.0143	0.08747	0.00524	0.04947	0.0062	0.40609	0
V295	0.05478	0.03692	0.72444	0	0.02727	0.01964	5e-05	0.08787	0	0.04904
V296	0.02061	0.00611	0.0957	0.14467	0.29099	0.00597	0.02273	0.13389	0.27932	0
V297	0.22719	0.05231	0.04284	0	0.19696	0.00212	0.03368	0.00812	0	0.43678
