B_cells	NK_cells	T_cells_CD4.	Monocytes
V510	0.25129	0.45735	0.29137	0
V511	0.10362	0.42045	0.09049	0.38544
V512	0.31277	0.05245	0.1267	0.50808
V513	0.13104	0.58309	0.27097	0.0149
V514	0.09747	0.11985	0	0.78267
V515	0.74918	0.06386	0.08449	0.10247
V516	0.89957	0.10043	0	0
V517	0.11113	0.03548	0.31431	0.53908
V518	0.92697	0.06176	0	0.01127
V519	0.08988	0.80169	0.05639	0.05205
V520	0.09112	0	0.65687	0.25201
V521	0.54678	0.05255	0.40045	0.00023
V522	0.05211	0.14701	0.60253	0.19835
V523	0.37892	0.13497	0.29583	0.19028
V524	0.05802	0.69151	0.25047	0
V525	0.31856	0.22322	0.03788	0.42034
V526	0.64306	0.08062	0.11311	0.16321
V527	0.25154	0.02932	0.44113	0.27802
V528	0.16644	0.8043	0.01735	0.01192
V529	0.12787	0.0752	0.28146	0.51547
V530	0.056	0.21552	0.67658	0.0519
V531	0.07522	0.74234	0.18244	0
V532	0.23217	0.34325	0.03929	0.3853
V533	0.31799	0.34578	0.17354	0.16269
V534	0.07234	0.04646	0.70767	0.17352
V535	0.57916	0	0.05346	0.36739
V536	0.24405	0	0.42301	0.33294
V537	0.57085	0.24075	0.1884	0
V538	0.48996	0.05047	0.12886	0.33072
V539	0.30317	0.41258	0.1942	0.09005
V540	0.24437	0.62927	0.12636	0
V541	0.06553	0.49926	0.11873	0.31649
V542	0.24535	0.14031	0.29758	0.31676
V543	0.85623	0.00122	0.04849	0.09406
V544	0.17384	0.10339	0.2236	0.49918
V545	0.40877	0.15293	0.09639	0.34191
V546	0.10859	0.75776	0.13366	0
V547	0.08824	0.56724	0.34452	0
V548	0.19421	0.66348	0.1423	0
V549	0.33657	0.04987	0.61356	0
V550	0.6319	0.02608	0	0.34201
V551	0.22734	0.67773	0.08188	0.01306
V552	0.02645	0.53885	0.05341	0.38128
V553	0.25311	0.15495	0.59194	0
V554	0.1523	0.11759	0.05191	0.6782
V555	0.13695	0.23893	0.37505	0.24907
V556	0.0271	0.07427	0.87973	0.0189
V557	0.80902	0.0293	0.03356	0.12812
V558	0.12668	0.73058	0.07472	0.06802
V559	0.06262	0.69485	0.24253	0
V560	0.6963	0.30054	0.00315	0
V561	0.03621	0.07249	0.8847	0.0066
V562	0.75418	0	0.16663	0.07919
V563	0.26927	0.01349	0.71724	0
V564	0.1197	0.10385	0.77645	0
V565	0.16809	0.26473	0.41036	0.15683
V566	0.71411	0.1013	0.00778	0.17681
V567	0.26754	0.44119	0.05346	0.2378
V568	0.32214	0	0.10167	0.57619
V569	0.71393	0.02438	0	0.26169
V570	0.0765	0.28929	0.61757	0.01664
V571	0.81552	0.12944	0	0.05504
V572	0.44972	0.01631	0.47371	0.06027
V573	0.14503	0.20237	0.01232	0.64028
V574	0.08992	0.68087	0.22922	0
V575	0.0785	0.10618	0.1911	0.62422
V576	0.20021	0.71144	0.08834	0
V577	0.1107	0.05529	0.27765	0.55636
V578	0.11144	0.09281	0.67829	0.11745
V579	0.06207	0.77342	0.16451	0
V580	0.23677	0	0.17473	0.5885
