Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V492	0.25753	0	0.2945	0	0.01235	0.43562
V493	0.95181	0.04819	0	0	0	0
V494	0.17333	0	0.29534	0	0	0.53133
V495	0.24779	0.5978	0.15441	0	0	0
V496	0.50867	0	0.44399	0	0.04734	0
V497	0.14845	0.04466	0.36727	0	0.43963	0
V498	0.29548	0	0.49471	0.12401	0.0858	0
V499	0.01911	0.81193	0.16896	0	0	0
V500	0.69768	0.08829	0.21403	0	0	0
V501	0	1	0	0	0	0
V502	0.07612	0	0.20771	0.08941	0.62676	0
V503	0.20054	0.36682	0.09161	0.30471	0.03632	0
V504	0	1	0	0	0	0
V505	0.16755	0	0.63455	0.13608	0.06181	0
V506	0.51689	0	0.13111	0	0.02098	0.33102
V507	0.00537	0	0	0	0	0.99463
V508	0.0473	0.67756	0.13114	0	0.14399	0
V509	0.1345	0	0.10326	0.61691	0.14534	0
V510	0.98796	0	0.01204	0	0	0
V511	0.23603	0	0.04763	0.02152	0.039	0.65581
V512	0.25024	0.08274	0.66702	0	0	0
V513	0.06244	0	0.44886	0	0.48869	0
V514	0	1	0	0	0	0
V515	0.16262	0.47786	0.04025	0.28533	0.03393	0
V516	0.04921	0	0.95079	0	0	0
V517	0.0909	0	0.58107	0.0036	0.32443	0
V518	0.52501	0.39038	0.08461	0	0	0
V519	0.19137	0.65427	0	0	0	0.15435
V520	0.92831	0.00975	0.06193	0	0	0
V521	0.13803	0	0.24761	0	0.61437	0
V522	0.69491	0.10028	0.1582	0	0.04662	0
V523	0.70798	0.11558	0.12414	0	0	0.0523
V524	0.24162	0	0.26903	0	0.48935	0
V525	0.50696	0	0.00989	0	0	0.48315
V526	0	0.91053	0.08947	0	0	0
V527	0.42423	0	0.57577	0	0	0
V528	0.888	0	0.112	0	0	0
V529	0.25661	0.01527	0.10561	0.57018	0.05232	0
V530	0.35493	0.14068	0.46528	0	0.03912	0
V531	1	0	0	0	0	0
V532	0.25161	0	0.19371	0.40583	0.14885	0
V533	0.29124	0	0.40575	0	0.16398	0.13902
V534	0.24746	0	0.10328	0.42026	0.10214	0.12686
V535	0.71975	0	0.28025	0	0	0
V536	0.13313	0	0.86687	0	0	0
V537	0.02258	0.83227	0.03961	0.0806	0.02493	0
V538	0.16209	0	0.04738	0.1897	0.0251	0.57573
V539	0.13374	0	0.12337	0.57359	0.1693	0
V540	0.46148	0	0.49672	0	0.0418	0
V541	0.13217	0.27731	0.05116	0.48219	0.05717	0
V542	0.00621	0.72312	0.06792	0.09744	0.1053	0
V543	0.03802	0	0.81496	0	0.14702	0
V544	0.0955	0	0	0	0	0.9045
V545	0	0.73895	0.15982	0	0.10123	0
V546	0.83602	0.00316	0.1527	0.00812	0	0
V547	0.29263	0	0.12477	0.26158	0.32102	0
V548	0.0046	0	0	0	0	0.9954
V549	0.29465	0	0.70535	0	0	0
V550	0.04947	0	0.56519	0	0.38535	0
V551	0.2471	0	0.11828	0	0.05262	0.58199
V552	0.20509	0	0.32236	0.12126	0.3513	0
V553	0.92087	0	0.07913	0	0	0
V554	0	1	0	0	0	0
V555	0.5807	0	0.11596	0.05158	0	0.25176
V556	0.20523	0	0.6162	0.13118	0.04739	0
V557	0.00548	0.97931	0.01521	0	0	0
V558	0.67996	0.15414	0.0212	0	0	0.1447
V559	0.03384	0	0.23022	0	0.73594	0
V560	0.90331	0	0.09669	0	0	0
V561	0	0	1	0	0	0
V562	0.75703	0.17739	0.06558	0	0	0
V563	0.07182	0	0	0	0	0.92818
