cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V373	0.0677	0.11706	0.51851	0.29674
V374	0.75975	0.02167	0.21818	4e-04
V375	0.03607	0.0503	0.16344	0.75018
V376	0.02968	0.04873	0.11564	0.80595
V377	0.7906	0.0076	0.01225	0.18955
V378	0.00645	0.03662	0.4408	0.51613
V379	0.331	0.18854	0.01426	0.46619
V380	0.13723	0.06765	0.22265	0.57247
V381	0.73788	0.01541	0.09571	0.151
V382	0.07404	0.04529	0.87351	0.00716
V383	0.83593	0.0107	0.0499	0.10348
V384	0.56019	0.0655	0.1421	0.23221
V385	0.86048	0.01699	0.07583	0.04669
V386	0.28653	0.02165	0.16051	0.53131
V387	0.59218	0.12911	0.20302	0.07569
V388	0.37311	0.31677	0.15986	0.15026
V389	0.41149	0.51809	0.01174	0.05868
V390	0.28155	0.23752	0.47584	0.00509
V391	0.41199	0.09904	0.02187	0.4671
V392	0.4247	0.20258	0.18139	0.19133
V393	0.27009	0.20529	0.38447	0.14014
V394	0.08282	0.21876	0.12439	0.57403
V395	0.21213	0.38155	0.22127	0.18505
V396	0.00973	0.96291	0.00769	0.01967
V397	0.78539	0.07732	0.1052	0.03209
V398	0.44518	0.12195	0.10496	0.32791
V399	0.18415	0.55664	0.1598	0.09941
V400	0.00099	0.58709	0.06759	0.34433
V401	0.02958	0.1355	0.76637	0.06855
V402	0.78557	0.17591	0.03831	0.00021
V403	0.02299	0.04651	0.09053	0.83997
V404	0.07819	0.16932	0.66481	0.08768
V405	0.20555	0.03634	0.18591	0.5722
V406	0.65109	0.23774	0.01829	0.09287
V407	0.00261	0.98127	0.00978	0.00634
V408	0.07976	0.21891	0.44159	0.25974
V409	0.0014	0.0604	0.04842	0.88978
V410	0.08206	0.86974	0.02946	0.01874
V411	0.43223	0.02059	0.00357	0.54361
V412	0.14335	0.06359	0.5439	0.24917
V413	0.04953	0.47907	0.19899	0.27242
V414	0.03005	0.49537	0.35604	0.11855
V415	0.43263	0.0283	0.2532	0.28587
V416	0.01423	0.0925	0.8918	0.00148
