Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V108	0	0	0.1275	0.07066	0	0.48413	0	0	0.05027	0.26745
V109	0	0	0	0	0	1	0	0	0	0
V110	0	0.12276	0.09407	0	0.78317	0	0	0	0	0
V111	0	0.17954	0	0	0	0.16106	0.64725	0	0.01215	0
V112	0	0.12212	0	0	0	0.12067	0.57115	0	0.12303	0.06303
V113	0	0.09123	0.00063	0	0	0	0.00228	0	0.90586	0
V114	0	0.0871	0	0	0	0	0	0	0.9129	0
V115	0	0.83502	0.12389	0	0.0411	0	0	0	0	0
V116	0.41865	0.13923	0.0547	0	0	0	0	0.38742	0	0
V117	0	0.1246	0	0	0	0.20591	0.66949	0	0	0
V118	0	0	0	0	0	1	0	0	0	0
V119	0	0.10906	0.02167	0.6376	0	0.20668	0.02498	0	0	0
V120	0.71975	0	0.26064	0	0	0.01962	0	0	0	0
V121	0	0.19292	0.27772	0	0.00334	0.15417	0.37185	0	0	0
V122	0	0.15966	0.06778	0	0	0	0.15312	0	0.61944	0
V123	0	0.13551	0.02039	0	0.40212	0	0.03652	0.40547	0	0
V124	0.7951	0.07589	0	0	0	0	0	0.12901	0	0
V125	0	0.20818	0.11871	0	0	0.08955	0.08525	0.49832	0	0
V126	0	0.16895	0.08631	0	0.74474	0	0	0	0	0
V127	0	0.12835	0.57336	0	0	0	0.25599	0	0.0423	0
V128	0	0.19457	0.52656	0	0.26616	0	0.01271	0	0	0
V129	0	0.22361	0.21175	0.05886	0	0	0.01757	0	0.48821	0
V130	0	0.03094	0.54489	0	0	0	0	0.42417	0	0
V131	0	0.39274	0.60726	0	0	0	0	0	0	0
V132	0	0.18887	0	0	0	0.14125	0.60391	0.06597	0	0
V133	0	0.07115	0	0.17211	0	0.13849	0.10964	0.50862	0	0
V134	0	0.12266	0.30938	0	0.2782	0	0.21562	0	0	0.07414
V135	0	0.28122	0.15302	0	0	0	0	0	0.56576	0
V136	0	0.62133	0.22878	0.05267	0	0	0	0	0	0.09723
V137	0	0.08607	0	0	0	0.47345	0.38123	0	0.05925	0
V138	0	0.15421	0	0	0	0.0971	0.51688	0	0.10942	0.12239
V139	0.55696	0.12831	0.07277	0	0.00184	0	0.02655	0	0.21358	0
V140	0	0.0435	0.39347	0.54816	0	0	0.01487	0	0	0
V141	0	0	0	1	0	0	0	0	0	0
V142	0	0.14716	0	0.13922	0	0.16206	0.55156	0	0	0
V143	0	0.81152	0.16546	0	0.02288	0	0.00014	0	0	0
V144	0	0.04951	0	0	0	0.53328	0.41721	0	0	0
V145	0	0.17937	0.02398	0.6997	0	0.01207	0.05274	0.03214	0	0
V146	0	0.03299	0.61587	0	0.08457	0	0.10117	0.03529	0	0.1301
V147	0	0.07869	0.01099	0	0.19014	0	0	0	0.68802	0.03217
V148	0	0.13195	0	0	0	0	0	0	0.86805	0
V149	0	0.19236	0.00656	0.73205	0	0	0.06448	0	0.00456	0
V150	0	0	0.09518	0	0.26994	0	0	0	0	0.63488
V151	0	0	0.09837	0	0.1017	0	0	0	0.02311	0.77682
V152	0	0	0	0	0	0	0	1	0	0
V153	0	0.12324	0.08606	0	0.77633	0	0.01437	0	0	0
V154	0	0	0.77614	0.22386	0	0	0	0	0	0
V155	0	0.08518	0	0	0	0.023	0.05142	0.59534	0.24506	0
V156	0	0.03546	0.29249	0	0	0.5352	0.04269	0	0.09415	0
V157	0	0.41277	0.12429	0	0.21605	0.20362	0.04327	0	0	0
V158	0.24883	0.57557	0.12968	0	0.04592	0	0	0	0	0
V159	0	0.09175	0.41473	0	0.39605	0	0.06869	0	0	0.02878
V160	0	0.84167	0.13244	0	0.02589	0	0	0	0	0
V161	0	0	0	1	0	0	0	0	0	0
V162	0	0	0.03258	0	0.08502	0	0	0	0	0.88239
V163	0	0	1	0	0	0	0	0	0	0
V164	0	0	1	0	0	0	0	0	0	0
V165	0	0	0.43474	0	0.10945	0	0	0	0	0.45581
V166	0	0.19522	0.04347	0.73299	0	0	0.02832	0	0	0
V167	1	0	0	0	0	0	0	0	0	0
V168	0	0.06568	0	0	0	0.29394	0.03934	0.36658	0.23446	0
V169	0	0.03129	0.18127	0.06704	0	0.16536	0.03203	0	0.04824	0.47477
V170	0	0.07082	0	0	0	0	0	0	0.92918	0
V171	0	0.04104	0.29614	0	0	0.42606	0.10481	0	0.13194	0
V172	0	0.12746	0	0	0	0.31776	0.5436	0	0.01118	0
V173	0	0.09947	0	0	0	0.11472	0.48632	0	0.11542	0.18407
V174	0	0.18939	0.39753	0.35128	0	0	0.0618	0	0	0
V175	0.9647	0	0.0353	0	0	0	0	0	0	0
V176	0.10805	0	0.04938	0	0	0.83907	0	0	0.00351	0
V177	0.81608	0	0	0.08543	0	0	0	0	0	0.09849
V178	0.14059	0	0.09136	0	0.02704	0.72117	0	0	0	0.01984
V179	0.00593	0.03973	0.23113	0	0.72322	0	0	0	0	0
V180	0.49114	0.11146	0	0.3974	0	0	0	0	0	0
V181	0	0.192	0.73097	0	0	0	0.07703	0	0	0
V182	0	0.14335	0.03329	0	0.32782	0	0.07513	0.42042	0	0
V183	0	0.2111	0	0.67178	0	0.02088	0.09624	0	0	0
V184	0.11987	0	0.07542	0	0.00473	0.66702	0	0	0	0.13296
V185	0.64325	0.09733	0	0.25942	0	0	0	0	0	0
V186	0.94208	0	0	0.05792	0	0	0	0	0	0
V187	0.83753	0.0443	0.11818	0	0	0	0	0	0	0
V188	0	0.20273	0.22387	0	0.5734	0	0	0	0	0
V189	0.98942	0	0	0.01058	0	0	0	0	0	0
V190	0	0.14771	0	0	0	0	0.00256	0	0.84972	0
V191	0	0.18431	0.30843	0.2061	0.18822	0	0.11292	0	0	0
V192	0	0	0.07084	0	0.37102	0	0	0	0	0.55815
V193	0	0.18087	0.33613	0.26242	0	0	0.22057	0	0	0
V194	0	0	0	0	0	0.93468	0.06532	0	0	0
V195	0	0.17868	0	0	0	0.27367	0.5119	0	0.03575	0
V196	0.85886	0	0	0.14114	0	0	0	0	0	0
V197	0	0.15279	0.05456	0.13148	0	0	0.0638	0.39913	0.19823	0
V198	0	0.08446	0.06874	0	0.56777	0.21812	0.06091	0	0	0
V199	0	0.07565	0.13428	0	0.38211	0	0.14277	0	0	0.26519
V200	0	0.13459	0	0	0.39167	0.15264	0.3211	0	0	0
V201	0.06691	0.1699	0.08241	0	0	0	0.04723	0	0.63355	0
V202	0	0.336	0.57083	0	0	0	0.09316	0	0	0
V203	0	0.19237	0.4873	0.02284	0	0	0.16332	0	0.13416	0
V204	0	0.25041	0.36056	0.26324	0	0.03377	0.09202	0	0	0
V205	0	0.20911	0	0	0	0.13787	0.55196	0.02265	0.07842	0
V206	0.21969	0	0.78031	0	0	0	0	0	0	0
V207	0	0.17053	0.12032	0	0.1462	0	0	0	0.23023	0.33272
V208	0	0	0.03524	0	0	0.91298	0	0	0.05178	0
V209	0	0.06756	0.21314	0	0.71929	0	0	0	0	0
V210	0	0.11795	0.18439	0	0.64656	0	0.05109	0	0	0
V211	0	0.14155	0.7405	0	0.01283	0	0.10512	0	0	0
V212	0	0.20232	0.02028	0	0	0	0	0.31367	0.46373	0
V213	0.03099	0	0.09965	0	0.13089	0.73847	0	0	0	0
V214	0	0.15291	0	0	0.22665	0.12657	0.49387	0	0	0
V215	0	0.12065	0	0	0	0.21361	0.66574	0	0	0
V216	0	0.6469	0.11328	0	0.23982	0	0	0	0	0
V217	0	0.22199	0.1925	0	0.20147	0.25183	0.07958	0	0	0.05265
V218	0	0	0	0	0	0.83206	0.15223	0	0.01571	0
V219	0	0.01154	0	0	0	0	0.04478	0.94367	0	0
V220	0	0.1746	0.06738	0.30722	0	0	0.03066	0	0.42014	0
V221	0.00935	0.17575	0.5224	0	0.07942	0	0.04348	0	0.16959	0
V222	0	0	0.86931	0	0	0.05073	0.07995	0	0	0
V223	0	0.02015	0.85653	0	0	0	0.12332	0	0	0
V224	0	0.10821	0.75972	0	0	0	0.05533	0	0.07674	0
V225	0	0.06434	0.38573	0.37578	0	0	0.06358	0.11057	0	0
V226	0	0.76216	0.09025	0	0.05315	0	0.06373	0.03072	0	0
V227	0	0.04272	0.8086	0	0.14868	0	0	0	0	0
V228	0	0.64895	0.16311	0	0.08474	0	0.06831	0.03489	0	0
V229	0.71119	0	0	0	0	0.28881	0	0	0	0
V230	0	0.10518	0.08403	0.38181	0	0	0.13499	0	0	0.29399
V231	0	0.32822	0.0396	0	0	0	0.0502	0	0.58197	0
V232	0	0.39462	0.58307	0	0.00642	0	0.01588	0	0	0
V233	0	0.16137	0.06819	0	0.75219	0	0.01826	0	0	0
V234	0	0.17591	0	0	0.11308	0	0.30613	0.40487	0	0
V235	0	0.04731	0.49655	0	0	0	0.0107	0.44545	0	0
V236	0	0.01746	0.29923	0.22295	0	0.43649	0.02386	0	0	0
V237	0	0.11935	0.65161	0	0.15954	0	0.0695	0	0	0
V238	0	0.09061	0.39529	0	0	0	3e-05	0.51408	0	0
V239	0	0.22668	0.09355	0.61674	0	0	0.04623	0	0	0.0168
V240	0	0.08875	0	0	0	0.45546	0.44629	0	0.00949	0
V241	0.14651	0.00735	0	0.84614	0	0	0	0	0	0
V242	0	0.11126	0	0	0	0	0	0	0.88874	0
V243	0	0.11574	0.11023	0	0	0	0.11433	0	0.6597	0
V244	0	0.14177	0.31914	0	0	0.04328	0.49582	0	0	0
V245	0.07846	0.11205	0.28301	0	0	0.51787	0.00861	0	0	0
V246	0	0.31687	0	0	0	0.12078	0.56235	0	0	0
V247	0	0	1	0	0	0	0	0	0	0
V248	0.45643	0.17711	0.04735	0	0	0.00234	0.22934	0.08743	0	0
V249	0	0	0.90394	0	0.09606	0	0	0	0	0
V250	0	0.09411	0.02534	0.35172	0	0.34222	0.05285	0.13375	0	0
V251	0.59121	0.28149	0.09229	0	0.02948	0	0.00552	0	0	0
V252	0.01356	0.50879	0.1526	0	0	0.26382	0.06124	0	0	0
V253	0	0.10818	0.32196	0	0	0	0.03447	0	0.5354	0
V254	0	0.08289	0.15743	0	0.75968	0	0	0	0	0
V255	0	0.07949	0.08215	0	0.83836	0	0	0	0	0
V256	0	0.00398	0	0.99602	0	0	0	0	0	0
V257	0.34762	0	0.54689	0	0	0.0723	0.03319	0	0	0
V258	0	0.04341	0.11633	0	0.84026	0	0	0	0	0
V259	0	0.14331	0.15956	0	0	0	0.06485	0.63228	0	0
V260	0	0.21017	0	0	0	0	0	0.78983	0	0
V261	0.09059	0.10412	0.0246	0	0	0.40848	0.31495	0	0.05725	0
V262	0	0.39335	0.17179	0	0.05119	0.35316	0.03051	0	0	0
V263	0.44331	0.45409	0.08071	0	0.00121	0	0.02069	0	0	0
V264	0	0.20472	0.2078	0.52062	0	0	0.06686	0	0	0
V265	0	0.3591	0.1056	0.27925	0	0.01751	0.19086	0	0	0.04769
V266	0	0.69573	0.21539	0	0.08495	0	0.00394	0	0	0
V267	0	0.16161	0.09768	0	0.13576	0	0	0	0	0.60495
V268	0	0.37312	0.21491	0	0.37095	0	0.04102	0	0	0
V269	0	0.00162	0.2883	0.71008	0	0	0	0	0	0
V270	0	0.06787	0.09938	0	0.83276	0	0	0	0	0
V271	0	0.1429	0.15551	0	0	0	0	0	0.70159	0
V272	0	0.24648	0.09322	0	0.00778	0.11303	0.11917	0.08471	0.32729	0.00834
V273	0	0	0.10974	0.12899	0	0.76127	0	0	0	0
V274	0	0.01621	0.20999	0	0.11335	0.11094	0.02479	0	0.05514	0.46959
V275	0	0.13214	0.11825	0	0.66127	0	0.01682	0	0	0.07152
V276	0	0.26472	0.09384	0.38888	0	0	0.20327	0	0.04151	0.00777
V277	0	0.21909	0.61064	0.17027	0	0	0	0	0	0
V278	0.01803	0	0.17798	0	0.06271	0	0	0	0	0.74128
V279	0	0.31394	0.14148	0.1655	0.04467	0.01805	0.31635	0	0	0
V280	0	0.13154	0.10106	0	0.08855	0.33968	0.33863	0.00054	0	0
V281	0	0	0.02876	0	0.03456	0.86028	0	0	0.01707	0.05933
V282	0	0.02073	0	0.97927	0	0	0	0	0	0
V283	0	0.16115	0.17266	0	0.56262	0	0.06922	0	0.03435	0
V284	0	0	0.29552	0	0.09287	0	0	0	0	0.61161
V285	0	0.19207	0.03214	0	0.06712	0	0.06491	0.26582	0.06106	0.31687
V286	0	0	0.14841	0	0.05754	0.47532	0	0	0.00955	0.30918
V287	0	0.10116	0	0	0.01143	0.09032	0.4261	0	0.09135	0.27963
V288	0	0.01436	0	0	0	0.29908	0.01019	0.67637	0	0
V289	0	0.18062	0.79109	0	0.02829	0	0	0	0	0
V290	0	0.11878	0.06308	0	0	0.35206	0.46608	0	0	0
V291	0.8605	0.02378	0.03714	0.0772	0	0.00051	0.00087	0	0	0
V292	0	0	0.61999	0	0	0.34625	0.03376	0	0	0
V293	0	0	1	0	0	0	0	0	0	0
V294	0	0.33506	0.21031	0	0.00411	0	0.04905	0	0.40146	0
V295	0	0.09223	0.8607	0	0	0	0.04707	0	0	0
V296	0	0.20558	0.21177	0	0.17652	0	0.11876	0	0.28736	0
V297	0.1164	0.06796	0.14257	0	0.15545	0	0	0	0	0.51762
V298	0	0.02663	0	0.97337	0	0	0	0	0	0
V299	0.27835	0	0.07123	0	0.09401	0.55641	0	0	0	0
V300	0	0.18054	0.16103	0.13366	0	0	0.10962	0.41514	0	0
V301	0	0	0	0	0	0	0	1	0	0
V302	0.13808	0	0.19103	0	0	0	0	0.67089	0	0
V303	0	0.48965	0.20193	0	0.02919	0.24764	0.03158	0	0	0
V304	0	0	0.00575	0	0	0	0	0.99425	0	0
V305	0	0.04882	0.53766	0	0.37901	0	0.03451	0	0	0
V306	0	0.04234	0.0277	0.35651	0	0.55236	0.0211	0	0	0
V307	0	0.17807	0.09503	0	0.72689	0	0	0	0	0
V308	0	0.78204	0.15178	0	0.02333	0	0.04286	0	0	0
V309	0	0.23117	0.08496	0	0.68388	0	0	0	0	0
V310	0.13247	0.11725	0.20252	0	0.52867	0	0.01909	0	0	0
V311	1	0	0	0	0	0	0	0	0	0
V312	0	0.02446	0.18228	0	0.10159	0	0	0.08426	0.09453	0.51289
V313	0	0	0	0	0	0.64048	0	0.35952	0	0
V314	0.01755	0.36888	0.40856	0	0.20501	0	0	0	0	0
V315	0	0.11959	0.42906	0	0	0.00928	0.44207	0	0	0
V316	0	0	0	0	0	0.97643	0	0.02357	0	0
V317	0	0.07821	0.14538	0	0.09328	0	0.18092	0	0.03098	0.47122
V318	0	0.5092	0.3948	0	0.01567	0	0.08033	0	0	0
V319	0	0.11873	0	0	0	0.16089	0.55689	0	0.06645	0.09705
V320	0	0.02333	0.64558	0.32842	0	0	0.00268	0	0	0
V321	0	0.02256	0	0	0	0.49415	0	0	0.48329	0
V322	0	0.03646	0.27476	0	0.0374	0.02767	0.09997	0	0.04582	0.47792
V323	0	0.0289	0.00789	0.8271	0	0.13611	0	0	0	0
V324	0.17842	0.05391	0.08194	0	0	0.29893	0.01033	0	0.37647	0
V325	0	0.14944	0	0	0	0.18779	0.65879	0.00399	0	0
V326	0	0	0.96955	0.03045	0	0	0	0	0	0
V327	0	0	0	0	0.05169	0.94831	0	0	0	0
V328	0	0.13646	0.22148	0	0	0	0	0.64206	0	0
V329	0	0.79507	0.09863	0	0.01492	0	0.09138	0	0	0
V330	0	0.0437	0.00023	0.06724	0	0.0104	0.03795	0.84046	0	0
V331	0	0.02164	0.0085	0	0.06838	0	0	0.19162	0.27847	0.43139
V332	0	0.13441	0.20703	0	0.61269	0	0.04587	0	0	0
V333	0	0.10137	0.29729	0	0.57255	0	0.0288	0	0	0
V334	0	0.16867	0.05705	2e-05	0	0	0.22341	0	0.55085	0
V335	0	0.22669	0.40018	0	0.07589	0	0	0	0	0.29725
V336	0	0.12775	0.074	0	0	0.00753	0.0714	0	0.71933	0
V337	0	0.09015	0	0.75843	0	0.01929	0.13212	0	0	0
V338	0.21787	0.10145	0.23562	0	0.00361	0	0.06265	0	0.36093	0.01787
V339	0	0.17192	0.19798	0	0.09519	0	0	0	0.5349	0
V340	0	0	0	0	0	0.03236	0	0.96764	0	0
V341	0.00771	0.16945	0.19091	0	0.56769	0	0.06424	0	0	0
V342	0	0	0.08353	0	0.65006	0	0	0	0	0.26641
V343	0	0.13282	0.14554	0	0.0282	0	0.17755	0	0.51589	0
V344	1	0	0	0	0	0	0	0	0	0
V345	0	0.79399	0.13372	0	0.07229	0	0	0	0	0
V346	0	0.09227	0.17136	0	0.00686	0	0	0.54659	0	0.18292
V347	0	0	0.09123	0	0.10526	0.05467	0	0	0.03005	0.71879
V348	0	0.06305	0.05932	0	0.6412	0.20106	0.03537	0	0	0
V349	0	0.71518	0.06385	0	0.01261	0	0.20836	0	0	0
V350	0	0.1811	0.03388	0.09308	0	0.07275	0.45542	0	0.16377	0
V351	0	0.12836	0.1201	0	0	0.22521	0.48486	0	0.04148	0
V352	0	0.01281	0.08044	0	0.24842	0.28858	0.01574	0	0.13796	0.21605
V353	0	0	0	0	0	0.60825	0.03151	0.30494	0.03276	0.02254
V354	0	0.1209	0	0	0	0.11338	0.03381	0	0.73191	0
V355	1	0	0	0	0	0	0	0	0	0
V356	0	0.12566	0	0	0	0	0.03505	0.36516	0.47414	0
V357	0	0	0.01454	0	0.07076	0.9147	0	0	0	0
V358	0	0.0275	0.84758	0	0	0	0.12492	0	0	0
V359	0.19191	0.05622	0.12258	0	0	0.2105	0.01441	0	0.40438	0
V360	0	0.13267	0.13674	0	0.73059	0	0	0	0	0
V361	0	0	0	0	0	1	0	0	0	0
V362	0	0.09737	0.05206	0	0.30741	0	0.01432	0.52884	0	0
V363	0.26556	0.0924	0.09509	0	0.04339	0.36433	0.02876	0.02387	0	0.08658
V364	0	0.79722	0.11632	0	0.04091	0	0.04555	0	0	0
V365	0	0.10961	0	0	0.03314	0.15999	0.47664	0	0.0669	0.15371
V366	0	0.03314	0.9171	0	0.04976	0	0	0	0	0
V367	0.50496	0.05408	0.0474	0.11171	0	0.13047	0.04928	0	0	0.1021
V368	0.01399	0.00051	0.18285	0	0.18911	0	0	0	0	0.61353
V369	0.12784	0.16044	0.09405	0	0	0.15234	0.01205	0	0.45329	0
V370	0	0.37591	0	0	0.04699	0.08281	0.49429	0	0	0
V371	0	0.04074	0	0.95926	0	0	0	0	0	0
V372	0.37842	0.05992	0.13686	0	0.42479	0	0	0	0	0
V373	0.52168	0.05232	0.04795	0	0	0	0	0	0	0.37805
V374	0	0.29301	0.6056	0	0	0	0.10139	0	0	0
V375	0	0.35786	0.18038	0.38982	0	0	0	0	0	0.07194
V376	0	0.81996	0.16728	0	0.01276	0	0	0	0	0
V377	0	0.15281	0.12268	0	0.12527	0	0	0.04215	0.21036	0.34674
V378	0.28307	0.32654	0.28593	0	0.04229	0	0.03845	0	0	0.02372
V379	0	0.27023	0.05184	0	0.08716	0.51536	0	0	0	0.0754
V380	0.21513	0.13583	0.07748	0	0	0.10235	0.35263	0	0	0.11657
V381	0.03883	0	0.08117	0	0	0.88001	0	0	0	0
V382	0	0.02894	0.17424	0	0.03905	0	0	0	0.65898	0.09878
V383	0.04905	0	0.05866	0	0	0.89229	0	0	0	0
V384	0	0.04634	0.00778	0	0.0465	0.06654	0.18911	0.08183	0.09615	0.46576
V385	0	0.17612	0.03106	0.43486	0	0.06369	0.29427	0	0	0
V386	0.28481	0.04223	0.60634	0.01295	0	0	0.02291	0.03075	0	0
V387	0	0.15752	0	0	0	0.22227	0.62003	0	0.00017	0
V388	0.00398	0.03427	0.34586	0.15088	0	0	0.02556	0.43946	0	0
V389	0	0	0.53542	0	0.08126	0	0	0	0	0.38333
V390	0	0.17105	0	0	0	0.12834	0.5764	0	0.1242	0
V391	0	0.15757	0	0	0	0.1939	0.6484	0.00013	0	0
V392	0	0	0.18758	0	0.00552	0.74602	0	0	0	0.06088
V393	0	0.00516	0.00121	0	0	0.17892	0.02586	0.45504	0.06126	0.27255
V394	0	0.07179	0	0.72435	0	0.05033	0.15352	0	0	0
