Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V427	0.59083	0.14912	0.13063	0.12942	0	0
V428	0.25808	0.06298	0	0.67894	0	0
V429	0	0.03664	0.08745	0.71839	0.15753	0
V430	0.01706	0.11606	0.67198	0.18811	0	0.00678
V431	0	0.03375	0.96625	0	0	0
V432	0	0.46675	0	0.53325	0	0
V433	0	0.0217	0.00039	0.97791	0	0
V434	0	0.29771	0.16336	0.53893	0	0
V435	0	0.01343	0	0.02536	0.79625	0.16496
V436	0.86816	0.13184	0	0	0	0
V437	0.27259	0.31345	0.34767	0.02072	0.04557	0
V438	0	0.4446	0	0.09962	0.45579	0
V439	0	0.03821	0.04022	0.03336	0.88821	0
V440	0.15486	0.08001	0.49391	0.07144	0.14369	0.05608
V441	0	0.09147	0.56283	0.13677	0	0.20893
V442	0.56334	0.14486	0.18123	0.06779	0	0.04277
V443	0	0.0281	0.03441	0.93749	0	0
V444	0.8639	0.06164	0	0.02882	0.04564	0
V445	0.94761	0.05239	0	0	0	0
V446	0	0.62945	0.36073	0.00983	0	0
V447	0.0613	0.26451	0	0.25338	0	0.42081
V448	0	0.05831	0.94169	0	0	0
V449	0.65936	0.06408	0	0.27656	0	0
V450	0.06515	0.05941	0.78599	0	0.08944	0
V451	0.08895	0.08128	0.12702	0.20218	0.50058	0
V452	0.00587	0.03659	0	0.57849	0	0.37905
V453	0.34391	0.05045	0.53738	0.06826	0	0
V454	0.18301	0.10552	0.0861	0.62536	0	0
V455	0.06491	0.88942	0.02051	0.02516	0	0
V456	0.9578	0.03716	5e-05	0.005	0	0
V457	0.03487	0.00527	0	0.03781	0.17739	0.74466
V458	0.05064	0.02619	0.48382	0.02114	0.36251	0.0557
V459	0	0.04364	0.65376	0.3026	0	0
V460	0.46439	0.08509	0.26465	0.13244	0	0.05343
V461	0.32192	0.08044	0	0.53716	0.06048	0
V462	0	0.02755	0.97245	0	0	0
V463	0	0.03791	0	0.08586	0.87624	0
V464	0.02631	0.91466	0	0.05903	0	0
V465	0.4251	0.12049	0.45441	0	0	0
V466	0.04189	0.06903	0	0.88908	0	0
V467	0.95691	0.04309	0	0	0	0
V468	0.38943	0.14558	0.06508	0.30077	0.09914	0
V469	0	0.15777	0.7807	0.05249	0	0.00905
V470	0.6903	0.05304	0	0.08244	0.17422	0
V471	0.00528	0.24836	0.65574	0.04605	0	0.04457
V472	0.03408	0.59527	0	0.06649	0.30416	0
V473	0	0.99568	0	0.00432	0	0
V474	0.00998	0.0507	0.41946	0.51986	0	0
V475	0.03325	0.19205	0.31249	0.23909	0.22312	0
V476	0.56735	0.03736	0	0.22652	0	0.16876
V477	0.03096	0.67759	0.04788	0.12171	0	0.12187
V478	0	0.04089	0.94382	0	0	0.01529
V479	0.00634	0.16609	0.82757	0	0	0
V480	0	0.25249	0	0.41702	0.33049	0
V481	0.48689	0.12717	0.08373	0.09066	0.21155	0
V482	0.5968	0	0	0	0	0.4032
V483	0	0.92921	0.06546	0.00533	0	0
V484	0.90798	0.04608	0.04253	0	0.00341	0
V485	0.28215	0.15612	0.53263	0.02909	0	0
V486	0.24404	0.02981	0.72615	0	0	0
V487	0	0.37318	0	0.02797	0.59885	0
V488	0.2872	0.68312	0	0.02968	0	0
V489	0.87308	0.064	0.0552	0.00104	0.00668	0
V490	0.05293	0.03477	0	0.0549	0	0.8574
V491	0.06391	0.31752	0.41533	0.00056	0.20268	0
V492	0.03234	0.0386	0.26159	0.12232	0	0.54516
V493	0.84229	0.15771	0	0	0	0
V494	0	0.02049	0.39084	0	0	0.58867
V495	0.23313	0.5595	0.20737	0	0	0
V496	0.23572	0.15073	0.32852	0	0.16792	0.11711
V497	0	0.22334	0.13587	0.0639	0.57688	0
V498	0.05919	0.14117	0.40769	0.39195	0	0
V499	0.00108	0.73386	0.19141	0.07365	0	0
V500	0.5786	0.21335	0.0304	0.06693	0.11072	0
V501	0.04026	0.92893	0	0.03081	0	0
V502	0	0.02753	0	0.33739	0.63508	0
V503	0.06618	0.37849	0	0.55532	0	0
V504	0.00398	0.93658	0.0529	0.00654	0	0
V505	0	0.02785	0.55905	0.4131	0	0
V506	0.36856	0.01521	0.00242	0.20416	0	0.40965
V507	0	0	0	0	0	1
V508	0.00124	0.65659	0.02966	0.14104	0.17146	0
V509	0	0.04765	0	0.92876	0.02359	0
V510	0.9548	0.0452	0	0	0	0
V511	0.04	0.01024	0	0.2665	0	0.68326
V512	0.04923	0.2411	0.69303	0	0	0.01663
V513	0	0.04805	0.21177	0.09167	0.64851	0
V514	0	0.87446	0.06373	0	0	0.06181
V515	0.03164	0.43945	0	0.52891	0	0
V516	0	0.0721	0.90075	0.00985	0.01729	0
V517	0	0.01605	0.43632	0.28418	0.26345	0
V518	0.44081	0.41699	0.003	0.1392	0	0
V519	0.0786	0.60844	0	0.08479	0	0.22818
V520	0.79915	0.11382	0	0.08704	0	0
V521	0.08042	0.03712	0	0.04724	0.83523	0
V522	0.48459	0.20722	0	0.03898	0.17345	0.09576
V523	0.47796	0.19336	0.03128	0.15276	0	0.14464
V524	0.03756	0.02078	0.01509	0.25165	0.57669	0.09823
V525	0.45686	0	0.00793	0	0	0.53521
V526	0	0.80454	0.11491	0.03361	0.04694	0
V527	0.365	0.05382	0.58119	0	0	0
V528	0.88323	0.04519	0.07158	0	0	0
V529	0.03475	0.12875	0	0.83649	0	0
V530	0.03437	0.26354	0.41693	0.15262	0	0.13254
V531	0.94728	0.05272	0	0	0	0
