Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V190	0.44091	0.04198	0.21951	0.00843	0.28918
V191	0.22976	0.20445	0.00158	0.41272	0.15149
V192	0.33936	0.16916	0.12746	0.20714	0.15688
V193	0.07963	0.19435	0.52797	0.03298	0.16507
V194	0.28577	0.02316	0.08194	0.10487	0.50425
V195	0.58419	0.16509	0.24002	0	0.0107
V196	0.03424	0	0.04453	0.07005	0.85118
V197	0.04536	0.89884	0.00948	0.03035	0.01597
V198	0.24297	0.20517	0.0339	0.20078	0.31719
V199	0.77994	0.00048	0.21538	0	0.0042
V200	0.77534	0	0.02703	0.0091	0.18853
V201	0.06649	0	0.01042	0.68107	0.24202
V202	0.90507	0.07419	0	0	0.02073
V203	0.53675	0.24706	0.02778	0.04474	0.14368
V204	0.35493	0.05422	0.0292	0.01257	0.54907
V205	0.13909	0.00317	0.11092	0.08444	0.66238
V206	0.07137	0.07903	0	0.74635	0.10325
V207	0.05437	0.00506	0	0.84982	0.09075
V208	0.16958	0.20344	0.48796	0.03559	0.10344
V209	0.181	0	0.08915	0.04867	0.68118
V210	0.00535	0.03441	0.93765	0	0.0226
V211	0.1784	0	0.19665	0.03966	0.58529
V212	0.04388	0.77768	0.0799	0.03638	0.06216
V213	0.12255	0	0.04843	0.25267	0.57635
V214	0.01652	0.56161	0.38664	0.00623	0.029
V215	0.26406	0.20085	0.13668	0.0769	0.32151
V216	0.07854	0.01273	0.32582	0.04784	0.53507
V217	0.0391	0	0.01427	0.79176	0.15486
V218	0.09171	0.16727	0.28491	0.3358	0.1203
V219	0.13927	0.2551	0.39097	0.19089	0.02378
V220	0.17014	0.7565	0.06221	0	0.01115
V221	0.06196	0.04516	0.4986	0.01204	0.38223
V222	0.0479	0	0	0.05726	0.89484
V223	0.5524	0	0.31485	0.10696	0.0258
V224	0.04127	0.5485	0.02498	0.0848	0.30046
V225	0.70656	0.15911	0.12412	0	0.0102
V226	0.43354	0.55012	0.0037	0	0.01264
V227	0.10848	0.24551	0.00313	0.5614	0.08148
V228	0.61626	0.00582	0.2741	0.05635	0.04747
V229	0.27213	0.39267	0.2664	0.03256	0.03624
V230	0.04629	0	0	0.0576	0.89611
V231	0.05859	0.61232	0.06099	0.16758	0.10052
V232	0.81374	0.00046	0.18059	0	0.00521
V233	0.08428	0	0.13882	0.10444	0.67246
V234	0.02862	0.36366	0.20989	0.34312	0.05471
V235	0.94984	0.02559	0	0.00679	0.01778
V236	0.10178	0	0.64166	0.18536	0.0712
V237	0.14999	0.05276	0.26278	0.31118	0.22328
V238	0.03842	0	0	0.28522	0.67637
V239	0.07355	0.39502	0.04711	0.17477	0.30954
V240	0.04532	0.86104	0.01611	0.01557	0.06196
V241	0.02668	0.94594	0.01077	0.00108	0.01552
V242	0.04589	0.3058	0.29478	0.26867	0.08487
V243	0.50468	0	0.32774	0.01335	0.15423
V244	0.03738	0.39626	0.18893	0.08197	0.29546
V245	0.02566	0.91155	0.03329	0.02211	0.00739
V246	0.60422	0.2659	0.02851	0	0.10137
V247	0.21082	0.08585	0.62574	0.0378	0.03979
V248	0.08854	0.61012	0.02618	0.01395	0.26121
V249	0.27715	0.03877	0.2032	0.09695	0.38393
V250	0.03651	0.02171	0.6483	0.0306	0.26288
V251	0.24145	0	0.08348	0.57564	0.09943
V252	0.03964	0.1054	0.55102	0.14585	0.15809
V253	0.28214	0.5779	0.08485	0.03479	0.02032
V254	0.50448	0.39465	0.0012	0.07318	0.02648
V255	0.81363	0.08151	0	0.00828	0.09658
V256	0.02753	0.77342	0.02218	0.01249	0.16438
V257	0.45049	0.29053	0.1454	0.02475	0.08884
V258	0.16999	0.30635	0.04626	0.43343	0.04397
V259	0.53318	0.26703	0.1752	0	0.02459
V260	0.28498	0.00302	0.09982	0.08776	0.52443
V261	0.04438	0.00163	0.50614	0.28669	0.16116
V262	0.90787	0.02529	0.05019	0	0.01665
V263	0.79721	0.07881	0.01138	0.09688	0.01572
V264	0.04521	0.89197	0.01707	0.03745	0.0083
V265	0.82695	0.08311	0.07461	0.00032	0.01501
V266	0.04216	0	0.06997	0.05669	0.83118
V267	0.07603	0	0	0.1686	0.75538
V268	0.19984	0.4204	0.14164	0.17352	0.0646
V269	0.09561	0.31114	0.3586	0.18523	0.04942
V270	0.07819	0	0.0224	0.82451	0.0749
V271	0.20191	0.73137	0.01335	0.01692	0.03646
V272	0.0828	0.82972	0.03084	0.01231	0.04434
V273	0.3132	0	0.17068	0.31938	0.19674
V274	0.12178	0.01199	0.02967	0.20556	0.63101
V275	0.03243	0.7099	0.15054	0.08296	0.02416
V276	0.02646	0.00517	0.68956	0.2279	0.05091
