Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V160	0.04047	0.69241	0.06633	0	0.19328	0	0	0	0	0.0075
V161	0	0.02798	0.08526	0.84578	0.00244	0.01239	0.00029	0	0.01758	0.00828
V162	0.00415	0	0.11127	0	0.20794	0	0	0	0.02899	0.64765
V163	0.07715	0	0.86291	0	0	0.01539	0.00202	0.04222	0	0.00032
V164	0	0	0.9594	0	0	0.02027	0.01238	0.00795	0	0
V165	0	0	0.42904	0	0.14043	0	0	0.0252	0.01184	0.3935
V166	0.02746	0.08545	0.05282	0.65444	0.00934	0.00908	0.00575	0.09184	0.04059	0.02323
V167	0.92191	0	0	0	0	0	0.00259	0	0.0755	0
V168	0.04981	0	0	0.00835	0	0.22574	0.00919	0.54484	0.15378	0.00828
V169	0	0	0.06513	0.22063	0.10969	0.19102	0.00901	0.02255	0.00509	0.37688
V170	0.03902	0.01133	0.01385	0.02184	0	0	0.00917	0	0.9048	0
V171	0.00315	0	0.25288	0.06886	0.01591	0.40818	0.04402	0.08556	0.11901	0.00242
V172	0.00728	0.11043	0.03674	0.01084	0	0.2597	0.45999	0.02411	0.08753	0.00337
V173	0.01784	0.0733	0.04896	0.00468	0.04347	0.09097	0.37292	0.00579	0.08534	0.25672
V174	0	0.05371	0.2476	0.44382	0.16206	0.02249	0.00261	0.01779	0	0.04991
V175	0.86828	0	0.1092	0	0	8e-04	0.01462	0.0071	0	0
V176	0.18454	0	0	0	0	0.71707	0.04172	0.00078	0.05118	0.0047
V177	0.74066	0	0	0.1228	0.01536	0	0	0.01813	0	0.10305
V178	0.19944	0	0	0.03242	0.06784	0.62804	0.03666	0.00053	0	0.03508
V179	0.17355	0	0.02149	0.00388	0.80109	0	0	0	0	0
V180	0.44276	0.09834	0.02732	0.4047	0.01478	0.00778	0.00428	0	0	3e-05
V181	0.00143	0.12539	0.74718	0	0.05796	0.016	0.0498	0.00224	0	0
V182	0.01199	0	0	0.04232	0.31322	0.00931	0	0.60397	0.01664	0.00254
V183	0	0.14917	0.07024	0.66798	0.01686	0.02233	0.06833	0	0.00275	0.00234
V184	0.18822	0	0.00044	0.01418	0.01706	0.59596	0.02898	0.05242	0	0.10276
V185	0.59137	0	0	0.2231	0	0	0	0.13435	0.05016	0.00102
V186	0.86149	0.00292	0	0.11985	0	0.00079	0.00973	0.00522	0	0
V187	0.79011	0	0.10525	0	0	0	0.00579	0.00688	0.06605	0.02592
V188	0.09152	0.06351	0.02403	0.08003	0.71698	0	0.00161	0.01714	0	0.00518
V189	0.89	0	0	0.07775	0	0.01286	0.00159	0.00453	0	0.01327
V190	0.02794	0.01847	0.00979	0.01834	0.05687	0.08418	0.01236	0	0.77166	0.00039
V191	0.01312	0.00489	0.08914	0.41608	0.42285	0.00272	0.01974	0.02986	0	0.00159
V192	0.01059	0	0.08013	0	0.43026	0	0	0.02153	0.00145	0.45604
V193	0.07349	0.0242	0.19639	0.36791	0.13191	0.0141	0.07134	0.10759	0.01017	0.00289
V194	0.00203	0.01611	0.00638	0.02159	0	0.75263	0.15287	0.01997	0.0263	0.00213
V195	0.04516	0.10356	0.03005	0.00736	0.09286	0.22029	0.3683	0.08707	0.03557	0.00979
V196	0.75527	0.00423	0	0.23569	0	0	0.0011	0	0	0.00372
V197	0.01572	0.00484	0.00207	0.2165	0	0	0.00022	0.57024	0.18918	0.00122
V198	0.02105	0	0.02781	0.01038	0.6531	0.22577	0.02231	0	0.03956	0
V199	0.03223	0.02131	0.10997	0.01257	0.43452	0.02001	0.08692	0	0.00991	0.27257
V200	0.01614	0.00995	0.01515	0.00655	0.52089	0.12955	0.13615	0.16317	0	0.00247
V201	0.24099	0.05025	0.00431	0.0071	0	0.0084	0.06607	0.00565	0.59246	0.02478
V202	0.01859	0.2451	0.57497	0	0.05204	0.00684	0.05052	0.0124	0.03955	0
V203	0.00559	0.07049	0.43169	0.16876	0.01035	0.02078	0.06329	0	0.22086	0.00819
V204	0	0.14863	0.29287	0.33084	0.0359	0.07815	0.00286	0.10127	0.00949	0
V205	0.07297	0.13207	0.03015	0.00868	0	0.09578	0.39386	0.1213	0.14286	0.00233
V206	0.27318	0	0.67	0	0.02608	0.00098	0.00614	0.0021	0	0.0215
V207	0.02185	0.11744	0.06978	0.0862	0.16183	0	0.0041	0	0.2386	0.3002
V208	0.00174	0	0.0166	0.07671	0.00841	0.74444	0.05029	0.00232	0.09243	0.00706
V209	0.05662	0	0.11112	0	0.8315	0.00076	0	0	0	0
V210	0.06861	0	0.06888	0	0.6619	2e-04	0	0.19602	0	0.0044
V211	0.00216	0.04767	0.75853	0	0.01271	0.01532	0.04037	0.07037	0.05287	0
V212	0.08891	0.04285	0	0.01227	0	0	0	0.52787	0.32809	0
V213	0.12007	0	0	0.01544	0.17964	0.62349	0.03974	0.01239	0	0.00922
V214	0.01507	0.06537	0.03046	0.00565	0.36821	0.10198	0.32674	0.00417	0.0217	0.06066
V215	0.0071	0.12588	0.03958	0.01522	0	0.12503	0.60361	0.01088	0.06777	0.00493
V216	0.02305	0.50875	0.0592	0	0.3927	0	0	0.01291	0	0.00338
V217	0.02735	0.13823	0.06069	0.10243	0.26822	0.2463	0.00998	0.07766	0.00836	0.06077
V218	0.03529	0.01971	0.00869	0.00625	0.01112	0.68208	0.17395	0.00561	0.02133	0.03596
V219	0.00226	0	0	0.08625	0	0	0.01718	0.8943	0	0
V220	0.00587	0.02136	0.03403	0.42214	0	0	0.00077	0.07975	0.43608	0
V221	0.15104	0.07018	0.36147	0	0.02672	0	0.01649	0.14246	0.17962	0.05202
V222	0.00401	0	0.8153	0	0	0.16552	0.01072	0.00445	0	0
V223	0	0	0.86429	0	0	0.08391	0.04559	0.00621	0	0
V224	0.00184	0	0.70373	0.02508	0	0.00857	0.00161	0.12322	0.13595	0
V225	0	0	0.31022	0.35001	0	0.01177	0	0.32801	0	0
V226	0.02595	0.5448	0.04171	0	0.15474	0	0	0.23262	0	0.00017
V227	0.00623	0	0.73977	0	0.24917	0.00048	0.00047	0.00389	0	0
V228	0.03569	0.45724	0.10596	0	0.11924	0	0	0.23834	0.03792	0.00561
V229	0.68803	0	0	0	0	0.26431	0.02099	0.02666	0	0
V230	0	0.02487	0.06883	0.46686	0.06073	0.02081	0.0702	0	0.02996	0.25773
V231	0.04648	0.19694	0.02237	0.02827	0.02509	0.09218	0.01002	0.00354	0.56862	0.0065
V232	0.01719	0.27425	0.5044	0	0.07698	0	0	0.12718	0	0
V233	0.03031	0	0.01933	0.04316	0.66943	0.00283	0	0	0.2339	0.00105
V234	0.02019	0.01225	0.00034	0.01601	0.20725	0.01529	0.106	0.61724	0	0.00544
V235	0.0103	0	0.368	0	0	0	0	0.61819	0	0.00351
V236	0	0.00998	0.24953	0.30471	0.00178	0.38148	0.02786	0	0.02466	0
V237	0.02511	0	0.43843	0.14637	0.31248	0.02921	0	0.0484	0	0
V238	0.00485	0.00843	0.2951	0	0.01476	0	0	0.67547	0	0.00139
V239	0.0102	0.12589	0.06592	0.60221	0.07758	0.02617	0.01996	0	0.00521	0.06684
V240	0.07949	0.06599	0.02938	0.00586	0	0.37601	0.36683	0.00755	0.04404	0.02486
V241	0.15248	0.01676	0.05027	0.71214	0.00439	0.03162	0.00012	0.02648	0	0.00573
V242	0.03547	0.01145	0.02491	0.06738	0	0.00647	0.00798	0	0.84634	0
V243	0.02708	0.0181	0.02579	0.17054	0	0.07292	0.03604	0	0.58966	0.05988
V244	0.0258	0.04752	0.45789	0	0	0.05862	0.29208	0.08376	0.03432	0
V245	0.15867	0.09801	0.18821	0	0.01421	0.47424	0.02865	0.038	0	0
V246	0.01331	0.28951	0.04653	0.00551	0.03376	0.08169	0.43556	0.00476	0.08369	0.00568
V247	0	0.00236	0.97338	0	0.00546	0.00403	0.00457	0.00903	0.00118	0
V248	0.52718	0.05238	0.00117	0	0.00626	0.02839	0.0852	0.29943	0	0
V249	0.01106	0	0.79648	0	0.11584	0.00063	0.00138	0.00421	0.00614	0.06427
V250	0.00433	0.03169	0.01475	0.34322	0.01312	0.23646	0.01546	0.3299	0	0.01107
V251	0.61891	0.11928	0	0.01903	0.11002	0	0	0.09798	0.03211	0.00266
V252	0.07012	0.41475	0.03706	0.04455	0.09634	0.23266	0.01351	0.08605	0	0.00497
V253	0.01652	0.00106	0.3506	0	0	0.07726	0.01438	0	0.54017	0
V254	0.02663	0	0.03544	0.05251	0.8514	0.00034	0	0	0	0.03367
V255	0.03507	0	0.01974	0.00038	0.93942	0	0	0.00538	0	0
V256	0	0.03248	0.08019	0.83685	0	0.04135	0.00176	0	6e-05	0.00731
V257	0.39553	0	0.44402	0	0	0.14378	0.01667	0	0	0
V258	0.02798	0	0.02721	0.0077	0.85855	0	0.00044	0	0	0.07812
V259	0.0502	0	0	0.10833	0.11867	0	0	0.71996	0	0.00284
V260	0.00994	0.10466	0	0.02473	0.01492	0	0	0.84354	0	0.00221
V261	0.2384	0.05356	0.0035	4e-05	0	0.35733	0.23499	0.00361	0.09432	0.01424
V262	0.00833	0.35418	0.13667	0	0.1051	0.3369	0.01696	0.01971	0	0.02216
V263	0.47658	0.34164	0.01192	0	0.11024	0.00345	0.02765	0	0	0.02851
V264	0.00415	0.01432	0.05673	0.62072	0.27195	0.01796	0.00974	0	0	0.00443
V265	0.02018	0.26218	0.06602	0.36411	0.07146	0.03822	0.08732	0	0.00983	0.08068
V266	0.02894	0.56429	0.1707	0	0.14357	0	0.00211	0.02767	0.06272	0
V267	0.00545	0.17857	0.09213	0.018	0.19664	0.00661	0	0	0.00651	0.4961
V268	0.01834	0.205	0.05331	0.14953	0.52669	0	0.00357	0.01648	0.01888	0.0082
V269	0.00357	0.0187	0.29435	0.65357	0.00145	0.00489	0.00076	0.00769	0.01501	0
V270	0.05283	0	0.01849	0	0.92371	0	0	0.00496	0	0
V271	0.04642	0.02009	0.18747	0.00379	0.01512	0.0109	0.02564	0	0.69058	0
V272	0.02326	0.12644	0.0735	0.01154	0.03748	0.14438	0.018	0.29573	0.22087	0.04881
V273	0	0	0.03169	0.25135	0.07495	0.59976	0.03676	0.00056	0.00463	3e-04
V274	0.07734	0.00331	0.11157	0.01938	0.12106	0.16634	0.00741	0.0819	0.03302	0.37867
V275	0.02075	0.05992	0.03719	0	0.70837	0.04656	0	0.00576	0	0.12146
V276	0.00867	0.10565	0.05295	0.48722	0.06932	0.01371	0.07528	0.01876	0.11668	0.05175
V277	0.00634	0.16648	0.50108	0.26921	0.04712	0	0.00028	0.00948	0	0
