cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V518	0.96073	0.03624	0	0.00303
V519	0.04772	0.88481	0.01094	0.05653
V520	0.04796	0.00298	0.77027	0.17879
V521	0.58478	0.04015	0.36066	0.01441
V522	0.01595	0.12743	0.7092	0.14743
V523	0.4315	0.13013	0.31401	0.12436
V524	0.01603	0.74088	0.22552	0.01757
V525	0.39813	0.26196	0.04932	0.29059
V526	0.71872	0.08853	0.09653	0.09622
V527	0.29843	0.02567	0.49469	0.18121
V528	0.14406	0.82816	0.00175	0.02604
V529	0.1272	0.0873	0.37797	0.40753
V530	0.01453	0.18821	0.74216	0.05511
V531	0.03091	0.83245	0.13646	0.00018
V532	0.2911	0.39505	0.04863	0.26523
V533	0.35926	0.35491	0.1753	0.11053
V534	0.01549	0.00992	0.8438	0.13079
V535	0.72882	0.00689	0.02055	0.24374
V536	0.29658	0.00316	0.48384	0.21641
V537	0.61515	0.22118	0.15668	0.00699
V538	0.6004	0.0687	0.12602	0.20488
V539	0.32792	0.4107	0.18876	0.07261
V540	0.25619	0.63506	0.08776	0.021
V541	0.03845	0.6207	0.10551	0.23534
V542	0.30548	0.14388	0.34005	0.21059
V543	0.91722	0.01566	0.01573	0.0514
V544	0.20305	0.12335	0.2874	0.3862
V545	0.5061	0.17012	0.10573	0.21805
V546	0.07298	0.84024	0.08257	0.00421
V547	0.05796	0.58795	0.34582	0.00826
V548	0.20328	0.69478	0.09797	0.00396
V549	0.36035	0.02531	0.60718	0.00716
V550	0.74441	0.04136	0.00165	0.21258
V551	0.22979	0.69093	0.04873	0.03055
V552	0.00295	0.69206	0.01495	0.29003
V553	0.25837	0.12595	0.60426	0.01143
V554	0.13204	0.15365	0.06133	0.65298
V555	0.14888	0.24506	0.43061	0.17545
V556	6e-04	0.02114	0.96161	0.01665
V557	0.87335	0.03772	0.01591	0.07302
V558	0.10754	0.78506	0.04159	0.06581
V559	0.01624	0.76362	0.21997	0.00017
V560	0.71218	0.28404	0.00028	0.0035
V561	7e-04	0.01551	0.97954	0.00425
V562	0.80557	0.01258	0.13427	0.04758
V563	0.27965	0.00491	0.71187	0.00358
V564	0.07887	0.0616	0.85163	0.0079
V565	0.1888	0.25803	0.44189	0.11127
V566	0.77975	0.11093	0.00778	0.10154
V567	0.3215	0.47974	0.04232	0.15644
V568	0.43157	0.01723	0.10331	0.4479
V569	0.80239	0.04052	0.00107	0.15602
V570	0.04245	0.26168	0.6607	0.03518
V571	0.83373	0.13455	1e-05	0.03171
V572	0.47225	0.00994	0.46784	0.04997
V573	0.14462	0.28053	0.02148	0.55338
V574	0.05892	0.73434	0.19836	0.00838
V575	0.05074	0.13788	0.25265	0.55873
V576	0.20139	0.74181	0.04866	0.00813
