mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V299	0.22793	0.06535	0.02752	0.66561	0.01358
V300	0.73576	0.11946	0.02025	0.10104	0.0235
V301	0.72127	0.11208	0.02471	0.11523	0.02672
V302	0.01808	0.07185	0.02559	0.44537	0.43911
V303	0.09579	0.24926	0.19672	0.21145	0.24678
V304	0.14513	0.2381	0.52842	0.05794	0.03041
V305	0.18118	0.33717	0.10006	0.15872	0.22288
V306	0.28629	0.56681	0.02502	0.09042	0.03146
V307	0.19005	0.13177	0.2256	0.44012	0.01246
V308	0.17968	0.21018	0.47358	0.11758	0.01898
V309	0.51319	0.15406	0.0596	0.17483	0.09831
V310	0.0393	0.1002	0.0282	0.16132	0.67099
V311	0.02364	0.05729	0.05136	0.84757	0.02014
V312	0.07873	0.31348	0.22838	0.06177	0.31764
V313	0.06046	0.30314	0.03443	0.35379	0.24818
V314	0.08141	0.08044	0.02424	0.41094	0.40297
V315	0.72289	0.11445	0.0305	0.08944	0.04272
V316	0.09642	0.52154	0.22592	0.08965	0.06647
V317	0.29328	0.23685	0.37622	0.0632	0.03045
V318	0.6993	0.10997	0.02392	0.08654	0.08025
V319	0.08271	0.26061	0.57719	0.06424	0.01525
V320	0.07783	0.05222	0.0216	0.828	0.02035
V321	0.11302	0.36321	0.25987	0.23251	0.03138
V322	0.01303	0.35194	0.45069	0.0956	0.08874
V323	0.19844	0.30824	0.3435	0.07663	0.07319
V324	0.0417	0.09408	0.05077	0.79411	0.01935
V325	0.49336	0.18676	0.08657	0.17247	0.06084
V326	0.05358	0.10179	0.0719	0.18413	0.58861
V327	0.27771	0.45633	0.11301	0.08758	0.06536
V328	0.0447	0.30467	0.15404	0.471	0.02558
V329	0.00954	0.17305	0.3148	0.48413	0.01849
V330	0.0654	0.24571	0.59078	0.04999	0.04811
V331	0.12575	0.12033	0.0996	0.142	0.51232
V332	0.35188	0.209	0.33831	0.06504	0.03576
V333	0.31703	0.16622	0.25077	0.19389	0.07209
V334	0.03752	0.36157	0.43269	0.12437	0.04385
V335	0.55809	0.15742	0.0846	0.10348	0.09641
V336	0.14014	0.53398	0.23528	0.06224	0.02837
V337	0.01974	0.08514	0.03585	0.21418	0.64509
V338	0.54824	0.14615	0.13614	0.08686	0.08261
V339	0.17906	0.5029	0.17573	0.06315	0.07916
V340	0.03722	0.23177	0.12042	0.10954	0.50104
V341	0.02144	0.4908	0.36489	0.06361	0.05927
V342	0.22663	0.26373	0.34315	0.15243	0.01406
V343	0.51653	0.1604	0.22926	0.07798	0.01584
V344	0.09399	0.66624	0.06245	0.09199	0.08534
V345	0.19656	0.11611	0.02391	0.32085	0.34257
V346	0.03331	0.34596	0.27211	0.31055	0.03807
V347	0.0752	0.46497	0.04288	0.36907	0.04788
V348	0.01857	0.25181	0.36525	0.25413	0.11024
V349	0.05492	0.37668	0.41852	0.06782	0.08206
V350	0.09808	0.4027	0.09464	0.27849	0.12609
V351	0.14116	0.17966	0.33892	0.31654	0.02372
V352	0.09318	0.51738	0.30076	0.06669	0.02199
V353	0.22164	0.34068	0.0554	0.10703	0.27525
V354	0.42418	0.18591	0.31214	0.0622	0.01557
V355	0.07494	0.14485	0.276	0.48642	0.01778
V356	0.07335	0.24174	0.5794	0.06927	0.03624
V357	0.03998	0.20649	0.41391	0.07605	0.26358
V358	0.03327	0.08397	0.04381	0.81923	0.01973
V359	0.05394	0.13773	0.0229	0.77168	0.01376
V360	0.54119	0.14844	0.09008	0.20496	0.01534
V361	0.28743	0.45443	0.09854	0.06756	0.09204
V362	0.62431	0.12873	0.09545	0.07415	0.07735
V363	0.03875	0.10496	0.02756	0.20188	0.62684
V364	0.04066	0.28952	0.04076	0.46955	0.15951
V365	0.01718	0.0564	0.02294	0.86788	0.0356
V366	0.16185	0.22021	0.44094	0.10597	0.07103
V367	0.18874	0.2795	0.19067	0.20628	0.13482
V368	0.5716	0.18502	0.11642	0.08376	0.04321
V369	0.03858	0.58619	0.22033	0.13887	0.01603
V370	0.02528	0.21432	0.12574	0.38166	0.253
V371	0.05663	0.78044	0.06768	0.07485	0.0204
V372	0.49724	0.17254	0.1318	0.16764	0.03078
V373	0.10339	0.58222	0.13521	0.15723	0.02195
V374	0.08366	0.17621	0.30598	0.42181	0.01234
V375	0.22789	0.20422	0.43491	0.11895	0.01402
V376	0.01775	0.16276	0.34855	0.06777	0.40317
V377	0.07734	0.47425	0.19501	0.23285	0.02054
V378	0.11735	0.51669	0.17265	0.06296	0.13035
V379	0.03355	0.10854	0.11974	0.13088	0.6073
V380	0.02102	0.14131	0.16196	0.49882	0.17689
V381	0.14215	0.12638	0.02721	0.08059	0.62367
V382	0.35758	0.07944	0.02209	0.33022	0.21066
V383	0.03402	0.12003	0.23049	0.60341	0.01204
V384	0.23709	0.14211	0.1513	0.42038	0.04912
V385	0.08773	0.16302	0.02817	0.08062	0.64045
V386	0.51883	0.09916	0.02151	0.34444	0.01606
V387	0.23088	0.08478	0.02142	0.63078	0.03215
V388	0.0524	0.72954	0.05718	0.13607	0.02481
V389	0.11444	0.67816	0.04065	0.10196	0.06478
V390	0.15927	0.06736	0.02148	0.66511	0.08678
V391	0.56707	0.20753	0.01806	0.14448	0.06286
V392	0.71954	0.13535	0.0255	0.09736	0.02224
V393	0.09142	0.11672	0.1423	0.52011	0.12945
V394	0.56073	0.10995	0.03932	0.21104	0.07896
V395	0.00881	0.14111	0.30496	0.52664	0.01848
V396	0.41078	0.19257	0.31483	0.06147	0.02034
V397	0.5305	0.20215	0.04752	0.17577	0.04407
V398	0.06188	0.09472	0.15586	0.61683	0.07072
V399	0.04712	0.09745	0.01899	0.31411	0.52233
V400	0.14273	0.48729	0.154	0.20105	0.01493
V401	0.24042	0.20442	0.45509	0.08562	0.01445
V402	0.28539	0.19266	0.34079	0.11664	0.06452
V403	0.14243	0.14156	0.01912	0.19131	0.50559
V404	0.00833	0.194	0.3855	0.36932	0.04285
V405	0.28996	0.28497	0.08028	0.26012	0.08467
V406	0.02043	0.25856	0.64253	0.05119	0.0273
V407	0.67217	0.14124	0.04713	0.1204	0.01906
V408	0.03595	0.3679	0.02866	0.30114	0.26635
V409	0.10232	0.07871	0.07171	0.66098	0.08627
V410	0.1084	0.24263	0.2798	0.09488	0.2743
V411	0.02303	0.09025	0.02303	0.10353	0.76017
V412	0.02767	0.21959	0.13646	0.08573	0.53055
V413	0.02685	0.28999	0.14981	0.38448	0.14887
V414	0.04601	0.13342	0.0176	0.49321	0.30975
V415	0.159	0.08445	0.02697	0.08274	0.64684
V416	0.10392	0.15389	0.04077	0.19835	0.50309
V417	0.01259	0.22011	0.55738	0.15531	0.0546
V418	0.45383	0.37657	0.03987	0.08865	0.04108
V419	0.22404	0.10544	0.0384	0.17665	0.45546
V420	0.20773	0.1069	0.11128	0.10745	0.46664
V421	0.01604	0.11397	0.13669	0.10703	0.62627
V422	0.02313	0.07757	0.05928	0.70763	0.13239
V423	0.23235	0.26606	0.24341	0.22765	0.03053
V424	0.00884	0.18451	0.40678	0.05822	0.34164
V425	0.29643	0.37091	0.02134	0.08098	0.23034
V426	0.2045	0.2106	0.03722	0.47508	0.07261
V427	0.18263	0.57357	0.15402	0.06655	0.02322
V428	0.0878	0.58563	0.09053	0.15243	0.08362
V429	0.11567	0.68391	0.02645	0.13593	0.03805
V430	0.03247	0.17041	0.34336	0.20941	0.24435
V431	0.10034	0.3787	0.18613	0.28322	0.05162
V432	0.25341	0.1523	0.12265	0.35977	0.11187
V433	0.15498	0.1826	0.39392	0.23913	0.02937
V434	0.19524	0.34939	0.30982	0.07129	0.07424
V435	0.41286	0.19439	0.28007	0.09271	0.01997
V436	0.05767	0.55099	0.11461	0.11169	0.16504
V437	0.17664	0.10426	0.0459	0.21895	0.45424
V438	0.11653	0.33185	0.18475	0.30888	0.05799
V439	0.48512	0.09536	0.05802	0.33607	0.02543
V440	0.02391	0.4137	0.44297	0.06807	0.05135
V441	0.03252	0.52406	0.33388	0.08753	0.02202
V442	0.05979	0.80282	0.03785	0.07805	0.02148
V443	0.71604	0.11089	0.02442	0.12739	0.02126
V444	0.13692	0.40223	0.04824	0.37256	0.04004
V445	0.06177	0.38301	0.05596	0.47232	0.02695
V446	0.10249	0.11241	0.10295	0.55976	0.1224
V447	0.07068	0.07244	0.03081	0.48093	0.34515
V448	0.15791	0.09359	0.04069	0.09488	0.61293
V449	0.00556	0.26017	0.66379	0.0533	0.01717
V450	0.17389	0.19819	0.22317	0.17331	0.23144
V451	0.23308	0.23431	0.07324	0.36664	0.09272
