Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V202	0.05418	0.22639	0.55723	0	0.04816	0.01046	0.06	0.01677	0.0268	0
V203	0.03913	0.05187	0.48097	0.07923	0	0.02634	0.07679	0.00483	0.23968	0.00116
V204	0.02071	0.15566	0.35809	0.25348	0.02559	0.07953	0.00371	0.10017	0.00306	0
V205	0.07021	0.06018	0.01287	0	0	0.15451	0.48829	0.10515	0.10879	0
V206	0.29984	0	0.66908	0	0.00096	0	0	0.00893	0	0.0212
V207	0.01496	0.10456	0.09163	0.05725	0.15999	0	0.00039	0	0.2114	0.35983
V208	0.00022	0	0.03814	0.04968	0	0.77888	0.03453	0	0.09606	0.00248
V209	0.03503	0	0.15116	0	0.80799	0.00265	0	0.00316	0	0
V210	0.05681	0	0.11563	0	0.63885	0	0	0.18378	0	0.00492
V211	0.06412	0.03374	0.71202	0	0.00566	0.01323	0.04258	0.0661	0.06255	0
V212	0.10493	0.04048	0.02823	0	0	0	0	0.45767	0.3687	0
V213	0.10298	0	0.02925	0	0.15855	0.66432	0.03515	0.00066	0	0.0091
V214	0.0032	0.01161	0.01721	0	0.32992	0.15601	0.415	0.00407	0	0.06299
V215	0.00557	0.01526	0	0	0	0.22279	0.74969	0.00519	0.0015	0
V216	0.00713	0.51651	0.03457	0	0.41398	0	0.00152	0.02396	0	0.00234
V217	0.01939	0.14518	0.10188	0.0679	0.25612	0.26676	0.00396	0.0683	0	0.07051
V218	0.02645	0	0.00978	0	0	0.72443	0.19615	0	0.00645	0.03673
V219	0.03434	0	0.05818	0.01767	0	0	0	0.88981	0	0
V220	0.021	0.00567	0.05974	0.35449	0	0	0.00074	0.07944	0.47892	0
V221	0.16432	0.05885	0.38099	0	0.02327	0	0.00532	0.12557	0.1856	0.05607
V222	0.07042	0	0.75775	0	0	0.16606	0.00033	0.00544	0	0
V223	0.06637	0	0.79206	0	0	0.08674	0.04714	0.00769	0	0
V224	0.06123	0	0.69117	0	0	0	0	0.10947	0.13813	0
V225	0.03053	0	0.40709	0.25534	0	0	0	0.30703	0	0
