B_cells	NK_cells	T_cells_CD4.	Monocytes
V236	0.0783	0.07178	0.79062	0.0593
V237	0.23463	0	0.08115	0.68423
V238	0.16608	0.49606	0.31815	0.01971
V239	0.11914	0.38559	0.05204	0.44323
V240	0.49455	0.01705	0.45262	0.03578
V241	0.05532	0.00334	0.88467	0.05668
V242	0.16953	0.67218	0.15829	0
V243	0.26629	0.03137	0.64459	0.05776
V244	0.23494	0	0.70069	0.06437
V245	0.6091	0.2479	0.09609	0.04691
V246	0.08923	0.14562	0.75867	0.00648
V247	0.18606	0.0233	0.79064	0
V248	0.09824	0.01598	0.12939	0.75638
V249	0.00296	0.05752	0.88101	0.05851
V250	0.73499	0	0.25493	0.01008
V251	0.89472	0.0212	0.05837	0.02571
V252	0.04189	0.73861	0.2195	0
V253	0.40959	0.03788	0.21268	0.33986
V254	0.05215	0.81508	0.13278	0
V255	0.09679	0.85117	0.01884	0.0332
V256	0.20522	0.19303	0.54083	0.06092
V257	0.44893	0.07138	0.27897	0.20073
V258	0.20751	0.23813	0.45804	0.09633
V259	0.06722	0.27162	0.64617	0.01499
V260	0.00658	0.2678	0.72562	0
V261	0.6211	0	0.24496	0.13394
V262	0.18238	0.04361	0.05109	0.72293
V263	0.07165	0.88158	0.02123	0.02554
V264	0.20542	0.01465	0.47933	0.3006
V265	0.09581	0	0.1999	0.7043
V266	0.65944	0.28307	0.05748	0
V267	0.0107	0.16909	0.3529	0.4673
V268	0.43135	0	0.18773	0.38092
V269	0.0324	0.50684	0.44096	0.01981
V270	0.63733	0	0.28689	0.07578
V271	0.78823	0.03176	0.07857	0.10145
V272	0.10026	0.76047	0.06076	0.07851
V273	0.1442	0	0.11134	0.74445
V274	0.68665	0	0.2165	0.09685
V275	0.00995	0.05051	0.91171	0.02784
V276	0.53303	0.29299	0.04238	0.13159
V277	0.07742	0.19164	0.22129	0.50964
V278	0.08535	0.03717	0.35701	0.52047
V279	0.68796	0.02141	0.16224	0.12839
V280	0.10481	0	0.1189	0.77629
V281	0.56835	0	0.18638	0.24526
V282	0.08976	0.07193	0.79206	0.04625
V283	0.2514	0.52738	0.1048	0.11642
V284	0.0717	0.7917	0.1366	0
V285	0.10289	0.01007	0.88705	0
V286	0.28077	0.48953	0.15901	0.07069
V287	0.145	0.77774	0.06565	0.01161
V288	0.04131	0.26104	0.4754	0.22224
V289	0.30352	0.19347	0.45032	0.0527
V290	0.81956	0.11141	0.06903	0
V291	0.49008	0.04766	0.46051	0.00174
V292	0.91276	0	0.00571	0.08153
V293	0.31561	0.00519	0.65364	0.02556
V294	0.14593	0.36222	0	0.49185
V295	0.05525	0.16116	0.2553	0.5283
V296	0.20518	0.10902	0.62186	0.06393
V297	0.15292	0	0.13503	0.71205
V298	0.31489	0.08745	0.59765	0
V299	0.12765	0.26116	0.04029	0.57089
V300	0.02171	0.00972	0.31408	0.65449
V301	0.15269	0.10388	0.65495	0.08848
V302	0.67733	0.29204	0.01743	0.01321
V303	0.0146	0.54646	0.43447	0.00447
V304	0.08995	0.02439	0.75654	0.12913
V305	0.15431	0.14424	0.49651	0.20494
V306	0.78337	0.05822	0.10169	0.05673
V307	0.06824	0.83333	0.08342	0.01502
V308	0.25948	0.20296	0.33897	0.19859
V309	0.37764	0.28339	0.05266	0.2863
V310	0.11958	0.29509	0.20231	0.38302
V311	0.53859	0.40595	0.05385	0.0016
V312	0.13926	0.65335	0.20739	0
V313	0.02581	0.10356	0.07829	0.79234
V314	0.04895	0.45464	0.16265	0.33376
V315	0.16467	0.57859	0.07733	0.17941
V316	0.33073	0.11115	0.42275	0.13537
V317	0.12998	0.64186	0.09791	0.13025
V318	0.08198	0.52822	0.04812	0.34168
V319	0.09039	0.06677	0.81516	0.02768
V320	0.10884	0.13532	0.66024	0.09561
V321	0.65016	0.29241	0.05743	0
V322	0.2418	0.29757	0.10524	0.35539
V323	0.12823	0	0.16144	0.71033
V324	0.65932	0.20793	0.1197	0.01306
V325	0.33314	0.55718	0.10968	0
V326	0.01055	0.54235	0.15025	0.29685
V327	0.06435	0.12852	0.16847	0.63866
V328	0.08003	0.02525	0.7572	0.13752
V329	0.2233	0.0867	0.22541	0.46458
V330	0.41034	0	0.36776	0.2219
V331	0.39903	0.05552	0.08373	0.46172
V332	0.05189	0.02693	0.25857	0.66261
V333	0.43315	0.04931	0.42374	0.0938
V334	0.3788	0	0.39008	0.23112
V335	0.05184	0.30961	0.54519	0.09336
V336	0.21769	0.63812	0.06443	0.07976
V337	0.30692	0.35313	0.33995	0
V338	0.01689	0.87604	0.08883	0.01823
V339	0.15409	0	0.84587	4e-05
V340	0.08406	0.21024	0.55706	0.14864
V341	0.09262	0.01237	0.14595	0.74907
V342	0.268	0	0.62642	0.10558
V343	0.89531	0.00184	0.06345	0.0394
V344	0.66419	0.10842	0.2274	0
V345	0.06138	0.04443	0.89419	0
V346	0.26726	0.08968	0.33119	0.31187
V347	0.10986	0	0.19324	0.69689
V348	0.0905	0.59555	0.20158	0.11236
V349	0.35884	0.13993	0.41873	0.0825
V350	0.06062	0.70504	0.23434	0
V351	0.0593	0.015	0.45627	0.46943
V352	0.08079	0.02067	0.83769	0.06085
V353	0.83556	0	0.08699	0.07745
V354	0.0824	0.61915	0.28359	0.01486
V355	0.29753	0.05584	0.49308	0.15355
V356	0.10224	0	0.17441	0.72335
V357	0.14395	0.30329	0.32669	0.22607
V358	0.56788	0.07007	0.08759	0.27446
V359	0.60116	0.01752	0.07213	0.3092
V360	0.56136	0.36262	0.07062	0.0054
V361	0.0056	0.41041	0.58399	0
V362	0.00764	0.87389	0.10393	0.01453
V363	0.19943	0.10109	0.50293	0.19656
V364	0.1835	0.05694	0.68666	0.07291
V365	0.3317	0	0.04614	0.62216
V366	0.11687	0.6225	0.13916	0.12148
V367	0.60168	0.10823	0.02382	0.26627
V368	0.12883	0.65832	0.1438	0.06905
V369	0.04655	0.35524	0.59822	0
V370	0.31489	0.24149	0.44326	0.00036
V371	0.22684	0.65023	0.07629	0.04665
V372	0.22351	0.02259	0.18294	0.57096
V373	0.11284	0.1259	0.51055	0.25071
V374	0.74828	0	0.25172	0
V375	0.10328	0.01115	0.21676	0.66881
V376	0.10096	0.00435	0.17524	0.71945
V377	0.77571	0	0.04582	0.17847
V378	0.04387	0.01693	0.46862	0.47058
V379	0.38715	0.16989	0.03354	0.40942
V380	0.20208	0.04704	0.25863	0.49225
V381	0.71976	0	0.13249	0.14775
V382	0.11414	0.04082	0.84504	0
V383	0.79867	0	0.09175	0.10957
V384	0.56712	0.04346	0.178	0.21142
V385	0.80741	0	0.12702	0.06558
V386	0.34546	0	0.19243	0.4621
V387	0.57656	0.11516	0.23624	0.07205
V388	0.39314	0.29179	0.18635	0.12872
V389	0.44254	0.45867	0.05136	0.04742
V390	0.30377	0.21846	0.47778	0
V391	0.46625	0.0742	0.04366	0.41589
V392	0.43782	0.18971	0.20677	0.1657
V393	0.29789	0.20083	0.38545	0.11583
V394	0.14217	0.20663	0.16315	0.48805
V395	0.24868	0.35211	0.24728	0.15193
V396	0.0557	0.85149	0.06851	0.0243
V397	0.74742	0.05081	0.15824	0.04353
V398	0.47157	0.10644	0.13833	0.28366
V399	0.22402	0.495	0.20278	0.0782
V400	0.01671	0.55786	0.12123	0.30419
V401	0.06104	0.15242	0.72977	0.05677
V402	0.78609	0.12386	0.09005	0
V403	0.09275	0	0.15759	0.74966
V404	0.11843	0.18283	0.62901	0.06973
V405	0.27273	0	0.22829	0.49897
V406	0.64588	0.20927	0.05177	0.09307
V407	0.01689	0.87604	0.08883	0.01823
V408	0.11992	0.22398	0.44112	0.21497
V409	0.03306	0.01006	0.13698	0.81991
V410	0.13325	0.76483	0.09171	0.01021
V411	0.49569	0	0	0.50431
V412	0.18965	0.06138	0.53433	0.21465
V413	0.09101	0.45146	0.23152	0.22601
V414	0.06423	0.4624	0.38061	0.09276
V415	0.46451	0	0.28101	0.25448
V416	0.04523	0.08346	0.87131	0
V417	0.40753	0.53673	0.05575	0
V418	0.1279	0.08198	0.20511	0.585
V419	0.09528	0	0.12844	0.77628
V420	0.00423	0.83662	0.08561	0.07354
V421	0.18428	0.03544	0.69056	0.08972
V422	0.13501	0.05911	0.03959	0.76629
V423	0.11224	0.02371	0.84103	0.02301
V424	0.00575	0.05124	0.67281	0.2702
V425	0.0836	0.22283	0.6157	0.07786
V426	0.12146	0.0488	0.77726	0.05248
V427	0.10302	0.36936	0.24313	0.2845
V428	0.13037	0.69372	0.11419	0.06172
V429	0.08932	0	0.13601	0.77467
V430	0.74011	0.13078	0.05372	0.07539
V431	0.21517	0.00527	0.49793	0.28163
V432	0.17713	0.07231	0.09958	0.65098
V433	0.10224	0.70534	0.01296	0.17946
V434	0.38765	0.04637	0.09551	0.47047
V435	0.52893	0	0.15964	0.31142
V436	0.41995	0	0.15765	0.42241
V437	0.28873	0.20755	0.02538	0.47834
V438	0.62068	0.128	0.06453	0.18679
V439	0.10968	0.09285	0.03829	0.75918
V440	0.52473	0	0.07502	0.40025
V441	0.09822	0.12255	0.62216	0.15706
V442	0.34338	0.30851	0.17447	0.17365
V443	0.72513	0	0.12868	0.14619
V444	0.06138	0.04443	0.89419	0
