Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V69	0.04162	0.02665	0.74712	0.08671	0.04447	0	0.01496	0	0.01873	0.01974
V70	0.69639	0.011	0.1309	0.00797	0.02084	0.02373	0.05186	0.00023	0.05708	0
V71	0.04043	0	0.01469	0.01137	0.03751	0.03015	0.07418	0.72314	0.02928	0.03926
V72	0.21746	0.02986	0.09154	0.213	0.11294	0	0.02432	0.00089	0.01208	0.29792
V73	0.02273	0.19754	0.04519	0.02016	0.63757	0.01379	0.03518	0	0	0.02783
V74	0.00572	0	0.05614	0.13539	0	0.02796	0.0242	0.00189	0.0115	0.73719
V75	0.00987	0.08629	0.2536	0.40928	0.05272	0.00959	0.01836	0.00128	0.14805	0.01095
V76	0	0.00502	0.02562	0.01495	0.04412	0.88697	0.0185	0.00242	0.00241	0
V77	0.00092	0	0.09892	0.27703	0.05086	0.25158	0.29349	0	0.0106	0.0166
V78	0	0.4678	0.04711	0.01401	0.04762	0.00178	0.30276	0	0.00935	0.10956
V79	0.0029	0.0245	0.11657	0.27166	0.03949	0.26656	0.0257	0	0.19837	0.05426
V80	0.34333	0	0.03352	0.0057	0	0	0.04789	0	0.03949	0.53006
V81	0	0.04072	0.06024	0.15616	0.15125	0.57367	0.01556	0	0.00042	0.00198
V82	0.0543	0.51169	0.08496	0.22642	0.02847	0.01713	0.01591	0.04574	0.00657	0.0088
V83	0.03032	0.06258	0.16164	0.43417	0.05226	0.00837	0.03084	0.20367	0.01525	0.00091
V84	0.02303	0.01507	0.04118	0.03881	0.12652	0.53485	0.21624	0	0.00277	0.00154
V85	0.1902	0	0.36878	0.04058	0	0	0.02136	0	0.01299	0.3661
V86	0.28121	0.01365	0.31852	0.30421	0.03048	0.00629	0.01939	0	0.01047	0.01578
V87	0.00971	0.0413	0.08086	0.02132	0.0899	0.0064	0.02949	0	0.69545	0.02557
V88	0.00141	0.33337	0.15366	0.4387	0.03156	0.00145	0.02092	0	0.01137	0.00756
V89	0.00351	0	0.04219	0.03696	0.07752	0	0.747	0.0703	0.02024	0.00227
V90	0.01256	0.04534	0.30325	0.03622	0	0.01638	0.02	0	0.0127	0.55353
V91	0.05118	0.01815	0.73306	0.07831	0.04814	0	0.01572	0	0.02326	0.03219
V92	0.00334	0.00013	0.04164	0.00884	0.0788	0	0.80086	0	0.06025	0.00615
V93	0.0094	0.04774	0.11489	0.01458	0.06989	0	0.27825	0.00804	0.4381	0.01911
V94	0.7895	0.00328	0.08669	0.00293	0.01582	0.02304	0.04281	0.01989	0.00358	0.01245
V95	0.00615	0.00315	0.02686	0.00629	0.07717	0.00026	0.59161	0.25976	0.02823	0.00051
V96	0.02581	0.12432	0.36673	0.35942	0.03485	0.01481	0.01543	0.00653	0.02871	0.02339
V97	0.00151	0	0.03348	0.00681	0.05441	0	0.72452	0	0.02518	0.1541
V98	0	0.30336	0.03688	0.05761	0.13867	0.01809	0.06033	0.07326	0.1241	0.1877
V99	0.59012	0.00398	0.07313	0.00363	0.03292	0	0.09532	0.00026	0.18693	0.01372
V100	0.20212	0.01603	0.09693	0.19009	0.0486	0.29498	0.0314	0	0.09053	0.02932
V101	0	0	0.00895	0.00176	0	0.05878	0.1458	0.02159	0.01051	0.75262
V102	0.04614	0.23723	0.01675	0.0088	0.09558	0.30879	0.15145	0.09406	0.00895	0.03226
V103	0.09591	0.01894	0.08039	0.01848	0.05538	0.00597	0.02965	0.00029	0.65515	0.03984
V104	0.05247	0.01617	0.74306	0.07379	0.03972	0	0.01539	0	0.03949	0.0199
V105	0.3643	0	0.11721	0.0161	0.02805	0.14375	0.03575	0.28364	0.01118	0
V106	0.01549	0.66821	0.19557	0.03089	0.02208	0.02179	0.01072	0	0.007	0.02825
V107	0.284	0.24395	0.05284	0.01532	0.22239	0.01554	0.03087	0.02501	0.102	0.00808
V108	0	0	0.04566	0.12554	0	0.34937	0.0198	0.01594	0.01044	0.43324
V109	0	0.02631	0.02583	0.02107	0.04853	0.84482	0.02442	0.00177	0.00725	0
V110	0	0.19576	0.03857	0.01233	0.63507	0	0.03181	0.05805	0.00062	0.02779
V111	0.00179	0.00845	0.03821	0.0155	0.14142	0	0.75571	0	0.01805	0.02088
V112	0.00093	0	0.02935	0.00607	0.03666	0	0.5821	0	0.05547	0.28941
V113	0.01945	0	0.05622	0.00752	0.02981	0.05927	0.04444	0.01569	0.50902	0.25859
V114	0.02563	0.02017	0.08982	0.01291	0.06016	0.00673	0.03035	0.00053	0.71048	0.04322
V115	0	0.8559	0.02339	0.01846	0.02364	0.00179	0.03158	0	0.01775	0.02748
V116	0.46721	0.08313	0.04678	0.00326	0.02222	0.01634	0.04955	0.30586	0.00564	0
V117	0.01605	0	0.04092	0.00825	0.07577	0	0.83317	0	0.02209	0.00375
V118	0.02299	0	0.02546	0.0131	0.04045	0.86341	0.02499	0.00882	0.00079	0
V119	0.00264	0.0313	0.16239	0.47426	0.04633	0.17493	0.03746	0	0.06652	0.00418
V120	0.62259	0.00552	0.2269	0.01794	0.0199	0.07469	0.02226	0	0.00192	0.00827
V121	0.04595	0.09633	0.24485	0.03362	0.05418	0.10514	0.31538	0.00699	0.01528	0.08228
V122	0.01155	0.02644	0.1643	0.01878	0.06311	0.05833	0.16219	0	0.45802	0.03727
V123	0.01774	0.08743	0.02228	0.01464	0.35323	0.01283	0.05048	0.40114	0.03715	0.00309
V124	0.69416	0.04422	0.04986	0.00108	0.01363	0.00501	0.03769	0.15304	0.0013	0
V125	0.00855	0.18039	0.10291	0.03592	0.04362	0.14264	0.05669	0.4091	0.01914	0.00102
V126	0	0.24121	0.04025	0.01309	0.59375	0	0.02975	0.04233	0.02701	0.0126
V127	0.02645	0.0149	0.5196	0.05086	0.04761	0	0.22147	0	0.08824	0.03088
V128	0.0153	0.22714	0.39331	0.04314	0.23649	0.04532	0.01633	0	0.00589	0.01708
V129	0.01942	0.08998	0.13582	0.21747	0.10185	0.01154	0.02255	0	0.35316	0.04822
V130	0.02901	0.01425	0.44614	0.04344	0.03527	0.01119	0.03958	0.35319	0.02029	0.00765
V131	0.0377	0.38652	0.37618	0.09933	0.02916	0.00586	0.01854	0	0.03037	0.01634
V132	0.11867	0.00249	0.04215	0.00626	0.11143	0	0.63582	0.06749	0.01426	0.00144
V133	0.00649	0.02982	0.0615	0.18138	0.04315	0.13574	0.10804	0.41763	0.01624	0
V134	0.01696	0.06528	0.19895	0.06102	0.17453	0	0.17782	0	0.01948	0.28597
V135	0.01256	0.20973	0.20256	0.02545	0.0548	0.00251	0.03742	0	0.4321	0.02288
V136	0	0.56622	0.04642	0.13751	0.00752	0.00128	0.01427	0	0.00768	0.21911
V137	0.00106	0.00609	0.04289	0.01765	0.0812	0.32251	0.47068	0	0.05387	0.00405
V138	0.01143	0.01197	0.03313	0.00656	0.0389	0	0.50865	0	0.04168	0.34768
V139	0.60182	0.02356	0.07037	0.00957	0.06753	0.07113	0.02392	0	0.1321	0
V140	0.03631	0.02001	0.35765	0.41395	0.05668	0.04555	0.02263	0	0.01299	0.03423
V141	0.01545	0.01724	0.1955	0.61879	0.03948	0.02489	0.01823	0	0.01443	0.05601
V142	0.00277	0	0.09323	0.19875	0.06222	0	0.59268	0	0.01728	0.03308
V143	0	0.81554	0.02909	0.06201	0.02945	0.00982	0.01187	0	0.02805	0.01416
V144	0.00062	0	0.03346	0.01677	0.0618	0.33262	0.52829	0.0125	0.01267	0.00128
V145	0.03931	0.09776	0.15142	0.45259	0.03972	0.03011	0.02576	0.14359	0.018	0.00174
V146	0.01891	0	0.39894	0.03843	0.00766	0.01388	0.0602	0.08525	0.01876	0.35797
V147	0.00481	0.02493	0.05271	0.01563	0.12315	0.00343	0.03022	0.01429	0.41262	0.3182
V148	0.02329	0.02946	0.07346	0.01081	0.06015	0.05598	0.06283	0	0.66038	0.02363
V149	0.00566	0.02282	0.16899	0.51386	0.03963	0.00507	0.0243	0.08014	0.12004	0.01949
V150	0.05855	0	0.02046	0.0046	0.01921	0.00638	0.03369	0.00245	0.03225	0.8224
V151	0.00494	0	0.03049	0.00381	0	0.05398	0.02722	0	0.01355	0.86599
V152	0.0105	0	0.00907	0.00336	0.02664	0.02493	0.07336	0.63283	0.0259	0.19342
V153	0	0.18418	0.03864	0.01227	0.63551	0	0.03376	0.08314	0.00127	0.01123
V154	0.08112	0.02432	0.52907	0.2725	0.03719	0.01287	0.01589	0	0.01497	0.01206
V155	0.06352	0	0.02772	0.00462	0.03676	0.12524	0.05215	0.46679	0.20677	0.01642
V156	0.11966	0.02593	0.17818	0.03374	0.03445	0.4537	0.03762	0.02994	0.06882	0.01795
V157	0	0.47394	0.03474	0.05385	0.16402	0.21867	0.0132	0	0.01642	0.02517
V158	0.28572	0.54915	0.03687	0.0164	0.05066	0.00083	0.02869	0.02268	0.00181	0.00717
V159	0.03115	0.08866	0.23391	0.05834	0.23666	0.02231	0.03237	0.06649	0.00644	0.22367
V160	0.01673	0.86923	0.0183	0.01833	0.02245	0.00255	0.01256	0	0.01284	0.02701
V161	0.00579	0.02012	0.20629	0.65047	0.0455	0.01023	0.01868	0	0.02653	0.01638
V162	0	0	0.02637	0.00475	0	0.00093	0.03184	0	0.02052	0.91559
V163	0.12244	0.02085	0.66595	0.06411	0.03329	0.01123	0.0168	0.00914	0.01499	0.04119
V164	0.03995	0.01432	0.73593	0.07837	0.03836	0.01052	0.02766	0	0.0228	0.03209
V165	0.00983	0	0.23493	0.02412	0	0	0.02429	0.00516	0.01858	0.68309
V166	0.04874	0.10359	0.15233	0.47209	0.0301	0.01008	0.03337	0.04824	0.04308	0.05838
V167	0.80722	0.00789	0.07916	0.00768	0.02337	0.00029	0.02847	0	0.04591	0
V168	0.07094	0.01462	0.02502	0.00583	0.03451	0.30085	0.04682	0.3158	0.15391	0.03172
V169	0	0	0.04851	0.1194	0	0.14351	0.0223	0.00762	0.00819	0.65046
V170	0.02575	0.00962	0.0836	0.01283	0.06373	0.00711	0.03059	0	0.74062	0.02616
V171	0.00979	0.00486	0.24201	0.0846	0.05792	0.39717	0.05485	0.0381	0.08813	0.02256
V172	0.00216	0.01169	0.04412	0.00977	0.0775	0.14167	0.66408	0.00358	0.04069	0.00472
V173	0.00986	0	0.02445	0.00488	0.01311	0.00612	0.47219	0	0.03531	0.43408
V174	0.00765	0.09377	0.26397	0.33512	0.1016	0.02165	0.02456	0.00637	0.01062	0.13468
V175	0.75308	0.00843	0.15789	0.01023	0.02471	0	0.04317	0.00038	0.00211	0
V176	0.20027	0	0.02947	0.00828	0.03468	0.67211	0.01527	0.00028	0.02905	0.0106
V177	0.62682	0.00132	0.074	0.07496	0.00606	0.00045	0.02561	0.00571	0.00739	0.17768
V178	0.20957	0.00409	0.03265	0.03108	0.0583	0.56524	0.02207	0	0	0.077
V179	0.18768	0.14971	0.05169	0.01769	0.5421	0	0.02734	0	0	0.02378
V180	0.4457	0.11544	0.11663	0.2537	0.02754	0.00667	0.02551	0	0.0088	0
V181	0.02653	0.17019	0.56316	0.05683	0.05205	0.00227	0.08604	0	0.01266	0.03028
V182	0.00458	0.07051	0.02786	0.03722	0.29883	0.04102	0.04907	0.39626	0.05606	0.01859
V183	0.01261	0.16429	0.15243	0.47864	0.03988	0.00667	0.12855	0	0.01211	0.00482
V184	0.18746	0	0.02358	0.01681	0.00674	0.50783	0.01789	0.02225	0.00074	0.2167
V185	0.58911	0.00679	0.09652	0.14598	0.02502	0.00224	0.02699	0.05699	0.04376	0.00662
V186	0.74964	0.01481	0.09151	0.07824	0.02295	0	0.03699	0.00094	0.00492	0
V187	0.69076	0.00465	0.14803	0.01457	0.0158	0	0.03094	0.00023	0.04447	0.05053
V188	0.08541	0.24252	0.05009	0.0754	0.45848	0	0.03922	0.00327	0.00536	0.04025
V189	0.76671	0.0059	0.08705	0.05645	0.01605	0.01141	0.02736	0.00103	0.00493	0.02311
V190	0.0075	0.03326	0.06845	0.01117	0.11359	0.10871	0.02675	0	0.60808	0.02249
V191	0.01394	0.08274	0.16087	0.33188	0.30186	0	0.06689	0.01266	0.00658	0.02257
V192	0	0.01575	0.02953	0.00693	0.08363	0.00648	0.02975	0.0067	0.01304	0.80819
V193	0.09471	0.03826	0.23332	0.27618	0.122	0	0.14663	0.04818	0.02088	0.01984
V194	0	0	0.02747	0.0193	0.0474	0.71932	0.17453	0.0078	0.00416	0
V195	0.03891	0.04507	0.03813	0.00819	0.11835	0.12192	0.56231	0.03157	0.01712	0.01842
V196	0.684	0.01556	0.10529	0.14282	0.01963	0.00023	0.02536	0	0.00274	0.00438
V197	0.02226	0.01696	0.08141	0.19034	0.05451	0.01463	0.0606	0.3549	0.20061	0.00378
V198	0	0.12713	0.04732	0.02007	0.45205	0.25565	0.04552	0	0.04169	0.01057
V199	0.01932	0.04524	0.06431	0.02105	0.14711	0.00304	0.14519	0	0.01333	0.54142
V200	0	0.0829	0.0325	0.00911	0.37219	0.11325	0.28249	0.08019	0.00422	0.02315
V201	0.25192	0.0412	0.06321	0.0063	0.04043	0.00102	0.12682	0.00017	0.39368	0.07524
V202	0.02969	0.29938	0.41903	0.07087	0.03482	0	0.08734	0	0.04224	0.01662
V203	0.01719	0.07821	0.37193	0.16687	0.04848	0.00548	0.11296	0	0.15395	0.04495
V204	0.01024	0.20776	0.29094	0.2707	0.03827	0.08296	0.01647	0.04749	0.02546	0.00971
V205	0.06827	0.05395	0.04474	0.00763	0.07198	0.00812	0.61162	0.04665	0.08206	0.00497
V206	0.2957	0.01359	0.49987	0.04668	0.03941	0	0.02475	0	0.0112	0.0688
V207	0.01004	0.12015	0.04494	0.05831	0.00601	0.00142	0.02997	0	0.13699	0.59217
V208	0	0	0.04756	0.06245	0.04573	0.75741	0.0159	0.00081	0.05436	0.01578
V209	0.03985	0.17245	0.12481	0.01967	0.58396	0.00419	0.02595	0	0.00032	0.02878
V210	0.06732	0.13665	0.0922	0.01412	0.4747	0.00825	0.03973	0.10632	0.01961	0.0411
V211	0.03025	0.07557	0.5981	0.05808	0.04473	0.00395	0.07822	0.02296	0.05729	0.03085
V212	0.11988	0.08718	0.04108	0.00599	0.04016	0.01361	0.05086	0.31759	0.31628	0.00737
V213	0.13086	0.02287	0.02761	0.02119	0.13331	0.60343	0.02978	0.00459	0	0.02636
V214	0	0.0497	0.02792	0.00779	0.23429	0.02365	0.51236	0	0.01085	0.13344
V215	0.00318	0	0.0416	0.00896	0.0774	0	0.84143	0	0.02337	0.00405
V216	0	0.73161	0.02507	0.01688	0.165	0.00066	0.02214	0.00588	0.00479	0.02797
V217	0.02037	0.22553	0.06219	0.08548	0.1318	0.24405	0.01907	0.03509	0.01807	0.15834
V218	0.03337	0	0.02388	0.00913	0.04398	0.59889	0.21466	0.00024	0.00369	0.07216
V219	0.01277	0	0.02993	0.06621	0.04522	0.02561	0.14165	0.65152	0.02711	0
V220	0.00754	0.02205	0.1396	0.33883	0.04881	0.00544	0.0258	0.04694	0.3516	0.01338
V221	0.16264	0.09614	0.29805	0.03545	0.02816	0.00077	0.04885	0.05867	0.12963	0.14162
V222	0.04348	0.01083	0.64855	0.06419	0.03676	0.15441	0.01282	0	0.01257	0.0164
V223	0.03414	0.0122	0.67207	0.06539	0.04556	0.06475	0.07389	0	0.01462	0.01739
V224	0.03138	0.02126	0.58899	0.10459	0.04045	0.00759	0.01961	0.05136	0.11713	0.01763
V225	0.01819	0.01027	0.35993	0.31405	0.03563	0.02142	0.02781	0.17625	0.01663	0.01981
V226	0.00809	0.76069	0.01199	0.01476	0.03214	0.00579	0.02676	0.12054	0.00778	0.01146
V227	0.03133	0.05424	0.61078	0.06809	0.18096	0	0.01682	0	0.01907	0.01871
V228	0.02336	0.62966	0.0717	0.02392	0.02733	0.00468	0.02682	0.11742	0.04965	0.02546
V229	0.65789	0.00542	0.04824	0.00192	0.01607	0.22126	0.03707	0.01214	0	0
V230	0	0	0.09103	0.26808	0	0.00534	0.11715	0	0.02229	0.4961
V231	0.03007	0.26767	0.05382	0.02634	0.04239	0.10877	0.02099	0.00092	0.41437	0.03466
V232	0.02826	0.38559	0.39378	0.04368	0.03113	0.00738	0.01565	0.05571	0.01005	0.02877
V233	0	0.13466	0.05454	0.04404	0.49594	0.00774	0.02744	0	0.20253	0.03312
V234	0.01765	0.04667	0.02748	0.00634	0.20709	0.00731	0.29646	0.36023	0.01463	0.01614
V235	0.03733	0.02121	0.39439	0.03813	0.03208	0.01095	0.05371	0.35861	0.01865	0.03494
V236	0.00872	0.01642	0.26178	0.24602	0.04365	0.37326	0.02083	0	0.02323	0.0061
V237	0.04096	0.07149	0.40409	0.1677	0.2216	0.03031	0.01957	0.01738	0.01397	0.01293
V238	0.02196	0.05489	0.32796	0.03342	0.05011	0.01309	0.05027	0.41033	0.01858	0.01938
V239	0.02124	0.14949	0.1326	0.41263	0.04192	0.02177	0.04863	0	0.01511	0.1566
V240	0.07445	0	0.03969	0.00788	0.05943	0.24789	0.51017	0	0.0156	0.04487
V241	0.19568	0.01629	0.16942	0.48947	0.04189	0.03082	0.02001	0.01426	0.0098	0.01238
V242	0.02517	0.00938	0.09914	0.05482	0.06048	0.01633	0.02851	0	0.6819	0.02428
V243	0.01834	0.00082	0.08494	0.12462	0.03778	0.07617	0.07159	0	0.41797	0.16777
V244	0.04248	0	0.34655	0.04128	0.05722	0	0.44856	0.02663	0.02722	0.01006
V245	0.17257	0.13749	0.16761	0.02065	0.0282	0.43452	0.02014	0.01518	0.00071	0.00292
V246	0.00064	0.21412	0.0311	0.01	0.06969	0	0.62694	0	0.03978	0.00773
V247	0.04101	0.03294	0.74352	0.07388	0.03756	0	0.01464	0	0.02359	0.03286
V248	0.52771	0.05891	0.06167	0.00373	0.03942	0.01439	0.16351	0.12301	0.00763	0
V249	0.04034	0.02242	0.59218	0.05814	0.07194	0	0.01701	0	0.02516	0.17281
V250	0.01389	0.05246	0.08738	0.27009	0.04439	0.27532	0.04105	0.17896	0.00849	0.02797
V251	0.58698	0.1648	0.0549	0.02519	0.06344	0.00115	0.02411	0.03881	0.0313	0.00933
V252	0.06331	0.53116	0.02423	0.04919	0.01986	0.22944	0.01985	0.04099	0.00158	0.0204
V253	0.02038	0.00846	0.34715	0.04325	0.05016	0.08479	0.02836	0	0.39564	0.02181
V254	0	0.16745	0.04986	0.05611	0.57176	0.00454	0.02686	0	0.00071	0.1227
V255	0	0.19662	0.03613	0.01326	0.70325	0	0.03774	0	0.00051	0.01248
V256	0.0051	0.0264	0.20077	0.63925	0.03895	0.04189	0.01766	0	0.01434	0.01564
V257	0.40042	0.0067	0.35539	0.05469	0.0271	0.11802	0.02915	0	0.00471	0.00382
V258	0	0.14563	0.02879	0.0171	0.53489	0	0.04236	0	0.00198	0.22925
V259	0.08454	0.02881	0.04425	0.10026	0.14506	0.01568	0.0818	0.4736	0.0148	0.0112
V260	0.00958	0.23136	0.0179	0.00793	0.03096	0.02387	0.0585	0.59135	0.02855	0
V261	0.23072	0.01162	0.03618	0.00603	0.05005	0.25671	0.33198	0	0.04871	0.02799
V262	0	0.45371	0.09055	0.02524	0.02574	0.32011	0.01109	0.0087	0.0019	0.06297
V263	0.43147	0.38292	0.03448	0.00681	0.02394	0.00517	0.05528	0	0.00061	0.05932
V264	0.01297	0.06057	0.15597	0.47799	0.20789	0.01552	0.04086	0	0.00902	0.01922
V265	0.01925	0.28165	0.08332	0.23955	0.0199	0.01975	0.14433	0	0.0139	0.17835
V266	0.01261	0.71448	0.11253	0.02377	0.02596	0.00155	0.01989	0.01262	0.06068	0.0159
V267	0	0.13601	0.01737	0.01848	0	0.01049	0.02313	0	0.01072	0.7838
V268	0	0.38657	0.06457	0.12918	0.30636	0	0.03438	0.00484	0.03201	0.0421
V269	0.03701	0.0192	0.34288	0.50124	0.04513	0.00075	0.01823	0.00166	0.02676	0.00715
V270	0.02335	0.18901	0.03691	0.01256	0.68068	0	0.0291	0	0	0.02839
V271	0.04309	0.0263	0.21937	0.02386	0.08078	0.01158	0.05794	0	0.51397	0.0231
V272	0.01673	0.18071	0.07865	0.0195	0.03201	0.16486	0.04912	0.14606	0.17357	0.13878
V273	0	0.01322	0.07878	0.19113	0.08409	0.61513	0.01464	0	0.00211	9e-04
V274	0.06374	0	0.06116	0.0215	0	0.12447	0.02418	0.02732	0.02269	0.65495
V275	0	0.20405	0.02623	0.00998	0.36496	0.05302	0.02496	0	0.00178	0.31501
V276	0.01246	0.10976	0.11836	0.33514	0.06115	0	0.144	0.00806	0.08423	0.12684
V277	0.0291	0.22667	0.41979	0.24571	0.03839	0	0.01396	0	0.01303	0.01334
V278	0.09304	0	0.0436	0.00501	0	0	0.03106	0	0.01179	0.81549
V279	0.0105	0.19171	0.09289	0.2507	0.18899	0.00315	0.24557	0	0.00838	0.00811
